actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,blockPlayerName,blockPersonId,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
441,PT04M17.00S,2022-12-03T02:16:42.6Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1629022,94.03745072273325,53.67647058823529,1610612747,83,93,2022-12-03T02:16:51Z,4290000,False,18.0,4.0,1,right,L. Walker IV running DUNK (12 PTS) (L. James 7 AST),"[1629022, 2544]",1610612747.0,LAL,running,,,Walker IV,L. Walker IV,,,,,Restricted Area,0-8 Center,1.87,Made,,,,,12.0,L. James,2544.0,7.0,,,,,,,,,,
443,PT04M17.00S,2022-12-03T02:16:57.5Z,3,REGULAR,timeout,full,['team'],0,,,1610612749,83,93,2022-12-03T02:16:57Z,4310000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT04M17.00S,2022-12-03T02:17:52.0Z,3,REGULAR,substitution,out,[],203507,,,1610612749,83,93,2022-12-03T02:18:14Z,4320000,False,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT04M17.00S,2022-12-03T02:17:52.0Z,3,REGULAR,substitution,in,[],201572,,,1610612749,83,93,2022-12-03T02:18:14Z,4330000,False,,,0,,SUB in: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT04M03.00S,2022-12-03T02:18:41.0Z,3,REGULAR,2pt,Jump Shot,[],201950,26.10052562417871,50.49019607843137,1610612749,83,93,2022-12-03T02:23:12Z,4340000,False,-2.0,193.0,1,left,MISS J. Holiday 19' step back Shot,[201950],1610612749.0,MIL,step back,,,Holiday,J. Holiday,,,,,Mid-Range,16-24 Center,19.28,Missed,,,,,,,,,,,,,,,,,,
447,PT04M01.00S,2022-12-03T02:18:43.0Z,3,REGULAR,rebound,offensive,[],1626171,,,1610612749,83,93,2022-12-03T02:23:38Z,4350000,False,,,0,,B. Portis REBOUND (Off:4 Def:4),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Mid-Range,16-24 Center,,,446.0,8.0,4.0,4.0,,,,,,,,,,,,,,
448,PT04M00.00S,2022-12-03T02:18:44.4Z,3,REGULAR,foul,personal,[],2544,,,1610612749,83,93,2022-12-03T02:18:57Z,4360000,False,,,0,,L. James personal FOUL (1 PF),"[2544, 1626171]",1610612747.0,LAL,,,,James,L. James,,,,,Restricted Area,0-8 Center,,,,,,,,,,,201245.0,1.0,0.0,,,Portis,1626171.0,,,
450,PT03M52.00S,2022-12-03T02:19:07.0Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",201950,10.5946123521682,38.970588235294116,1610612749,85,93,2022-12-03T02:24:07Z,4380000,False,55.0,47.0,1,left,J. Holiday 7' driving floating Jump Shot (25 PTS),[201950],1610612749.0,MIL,driving floating,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),0-8 Center,7.25,Made,,,,,25.0,,,,,,,,,,,,,
451,PT03M32.00S,2022-12-03T02:19:27.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203076,93.77463863337714,43.872549019607845,1610612747,85,93,2022-12-03T02:19:37Z,4390000,False,-31.0,6.0,1,right,MISS A. Davis driving Layup,[203076],1610612747.0,LAL,driving,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,3.12,Missed,,,,,,,,,,,,,,,,,,
452,PT03M29.00S,2022-12-03T02:19:30.2Z,3,REGULAR,rebound,defensive,[],1626171,,,1610612749,85,93,2022-12-03T02:19:37Z,4400000,False,,,0,,B. Portis REBOUND (Off:4 Def:5),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,,,451.0,9.0,5.0,4.0,,,,,,,,,,,,,,
453,PT03M23.00S,2022-12-03T02:19:36.2Z,3,REGULAR,3pt,Jump Shot,[],1626171,8.754927726675426,95.58823529411765,1610612749,85,93,2022-12-03T02:19:41Z,4410000,False,-228.0,30.0,1,left,MISS B. Portis 3PT,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Left Corner 3,24+ Left,22.98,Missed,,,,,,,,,,,,,,,,,,
454,PT03M20.00S,2022-12-03T02:19:39.2Z,3,REGULAR,rebound,offensive,[],1626192,,,1610612749,85,93,2022-12-03T02:19:41Z,4420000,False,,,0,,P. Connaughton REBOUND (Off:1 Def:1),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,Left Corner 3,24+ Left,,,453.0,2.0,1.0,1.0,,,,,,,,,,,,,,
455,PT03M19.00S,2022-12-03T02:19:39.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626192,7.440867279894875,49.50980392156863,1610612749,87,93,2022-12-03T02:19:45Z,4430000,False,2.0,17.0,1,left,P. Connaughton tip Layup (5 PTS),[1626192],1610612749.0,MIL,tip,,,Connaughton,P. Connaughton,,,,,Restricted Area,0-8 Center,1.76,Made,,,,,5.0,,,,,,,,,,,,,
456,PT03M09.00S,2022-12-03T02:19:50.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629022,87.72996057818659,64.95098039215686,1610612747,87,95,2022-12-03T02:25:47Z,4440000,False,75.0,63.0,1,right,L. Walker IV 9' driving floating bank Jump Shot (14 PTS),[1629022],1610612747.0,LAL,driving floating bank,,,Walker IV,L. Walker IV,,,,,In The Paint (Non-RA),8-16 Right,9.77,Made,,,,,14.0,,,,,,,,,,,,,
457,PT02M50.00S,2022-12-03T02:20:09.0Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1626171,13.87976346911958,48.77450980392157,1610612749,89,95,2022-12-03T02:20:13Z,4450000,False,6.0,78.0,1,left,B. Portis 7' driving Hook (11 PTS) (P. Connaughton 1 AST),"[1626171, 1626192]",1610612749.0,MIL,driving,,,Portis,B. Portis,,,,,In The Paint (Non-RA),0-8 Center,7.82,Made,,,,,11.0,P. Connaughton,1626192.0,1.0,,,,,,,,,,
459,PT02M32.00S,2022-12-03T02:20:30.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630559,89.70105124835742,44.36274509803921,1610612747,89,95,2022-12-03T02:32:03Z,4470000,False,-28.0,44.0,1,right,MISS A. Reaves driving Layup - blocked,"[1630559, 1628975]",1610612747.0,LAL,driving,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),0-8 Center,5.25,Missed,,,,,,,,,,,,Carter,1628975.0,,,,,
460,PT02M32.00S,2022-12-03T02:20:30.6Z,3,REGULAR,block,,[],1628975,,,1610612747,89,95,2022-12-03T02:20:33Z,4480000,False,,,0,,J. Carter BLOCK (2 BLK),[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
461,PT02M32.00S,2022-12-03T02:20:30.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612747,89,95,2022-12-03T02:37:23Z,4490000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,459.0,,,,,,,,,,,,,,,,,
462,PT02M32.00S,2022-12-03T02:20:35.9Z,3,REGULAR,turnover,traveling,[],1630559,,,1610612747,89,95,2022-12-03T02:20:52Z,4500000,False,,,0,,A. Reaves traveling TURNOVER (1 TO),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,2534.0,,,,,,,1.0,,
463,PT02M32.00S,2022-12-03T02:20:43.4Z,3,REGULAR,substitution,out,[],2544,,,1610612749,89,95,2022-12-03T02:20:51Z,4510000,False,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT02M32.00S,2022-12-03T02:20:43.4Z,3,REGULAR,substitution,in,[],1629117,,,1610612749,89,95,2022-12-03T02:20:51Z,4520000,False,,,0,,SUB in: W. Gabriel,[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT02M15.00S,2022-12-03T02:21:04.2Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1626192,33.85348226018397,57.59803921568627,1610612749,89,95,2022-12-03T02:21:12Z,4530000,False,-38.0,266.0,1,left,MISS P. Connaughton 26' 3PT,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,Above the Break 3,24+ Center,26.84,Missed,,,,,,,,,,,,,,,,,,
466,PT02M09.00S,2022-12-03T02:21:10.2Z,3,REGULAR,rebound,defensive,[],1630559,,,1610612747,89,95,2022-12-03T02:21:27Z,4540000,False,,,0,,A. Reaves REBOUND (Off:1 Def:1),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Center,,,465.0,2.0,1.0,1.0,,,,,,,,,,,,,,
467,PT02M03.00S,2022-12-03T02:21:21.9Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628975,,,1610612747,89,95,2022-12-03T02:21:52Z,4550000,False,,,0,,J. Carter personal FOUL (2 PF) (Davis 2 FT),"[1628975, 203076]",1610612749.0,MIL,,,,Carter,J. Carter,,,,,Restricted Area,0-8 Center,,,,,,,,,,,201245.0,2.0,0.0,,,Davis,203076.0,,,
469,PT02M03.00S,2022-12-03T02:21:53.5Z,3,REGULAR,freethrow,1 of 2,[],203076,,,1610612747,89,96,2022-12-03T02:21:53Z,4570000,False,,,0,,A. Davis Free Throw 1 of 2 (28 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,Made,,,,,28.0,,,,,,,,,,,,,
470,PT02M03.00S,2022-12-03T02:21:54.5Z,3,REGULAR,substitution,out,[],1629022,,,1610612747,89,96,2022-12-03T02:21:58Z,4580000,False,,,0,,SUB out: L. Walker IV,[1629022],1610612747.0,LAL,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT02M03.00S,2022-12-03T02:21:54.5Z,3,REGULAR,substitution,in,[],1628972,,,1610612747,89,96,2022-12-03T02:21:58Z,4590000,False,,,0,,SUB in: T. Brown Jr.,[1628972],1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT02M03.00S,2022-12-03T02:22:16.0Z,3,REGULAR,freethrow,2 of 2,[],203076,,,1610612747,89,97,2022-12-03T02:22:16Z,4600000,False,,,0,,A. Davis Free Throw 2 of 2 (29 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,Made,,,,,29.0,,,,,,,,,,,,,
473,PT01M49.00S,2022-12-03T02:22:36.0Z,3,REGULAR,foul,personal,[],201566,,,1610612749,89,97,2022-12-03T02:22:43Z,4610000,False,,,0,,R. Westbrook personal FOUL (2 PF),"[201566, 1628975]",1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,,,,,,,,,,,201245.0,2.0,0.0,,,Carter,1628975.0,,,
475,PT01M49.00S,2022-12-03T02:22:44.8Z,3,REGULAR,substitution,out,[],203076,,,1610612749,89,97,2022-12-03T02:22:49Z,4630000,False,,,0,,SUB out: A. Davis,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT01M49.00S,2022-12-03T02:22:44.8Z,3,REGULAR,substitution,in,[],1628418,,,1610612749,89,97,2022-12-03T02:22:49Z,4640000,False,,,0,,SUB in: T. Bryant,[1628418],1610612747.0,LAL,,,,Bryant,T. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT01M36.00S,2022-12-03T02:23:06.8Z,3,REGULAR,3pt,Jump Shot,[],1626171,11.908672798948752,2.941176470588235,1610612749,89,97,2022-12-03T02:23:12Z,4650000,False,235.0,59.0,1,left,MISS B. Portis 24' 3PT,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Right Corner 3,24+ Right,24.27,Missed,,,,,,,,,,,,,,,,,,
478,PT01M34.00S,2022-12-03T02:23:08.8Z,3,REGULAR,rebound,offensive,[],201572,,,1610612749,89,97,2022-12-03T02:23:12Z,4660000,False,,,0,,B. Lopez REBOUND (Off:2 Def:5),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Right Corner 3,24+ Right,,,477.0,7.0,5.0,2.0,,,,,,,,,,,,,,
479,PT01M34.00S,2022-12-03T02:23:10.0Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1626171,7.178055190538765,51.9607843137255,1610612749,91,97,2022-12-03T02:23:15Z,4670000,False,-10.0,15.0,1,left,B. Portis cutting DUNK (13 PTS) (J. Holiday 6 AST),"[1626171, 201950]",1610612749.0,MIL,cutting,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,1.79,Made,,,,,13.0,J. Holiday,201950.0,6.0,,,,,,,,,,
482,PT01M11.00S,2022-12-03T02:23:38.9Z,3,REGULAR,substitution,out,[],1628975,,,1610612747,91,97,2022-12-03T02:23:47Z,4700000,False,,,0,,SUB out: J. Carter,[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT01M11.00S,2022-12-03T02:23:38.9Z,3,REGULAR,substitution,out,[],201572,,,1610612747,91,97,2022-12-03T02:23:47Z,4710000,False,,,0,,SUB out: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT01M11.00S,2022-12-03T02:23:38.9Z,3,REGULAR,substitution,in,[],203114,,,1610612747,91,97,2022-12-03T02:23:47Z,4720000,False,,,0,,SUB in: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT01M11.00S,2022-12-03T02:23:38.9Z,3,REGULAR,substitution,in,[],203507,,,1610612747,91,97,2022-12-03T02:23:47Z,4730000,False,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT01M07.00S,2022-12-03T02:23:56.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630559,94.69448094612353,34.80392156862745,1610612747,91,97,2022-12-03T02:24:07Z,4740000,False,-76.0,-3.0,1,right,MISS A. Reaves 7' turnaround Shot,[1630559],1610612747.0,LAL,turnaround,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),0-8 Center,7.6,Missed,,,,,,,,,,,,,,,,,,
487,PT01M04.00S,2022-12-03T02:23:59.7Z,3,REGULAR,rebound,defensive,[],203507,,,1610612749,91,97,2022-12-03T02:24:07Z,4750000,False,,,0,,G. Antetokounmpo REBOUND (Off:2 Def:2),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),0-8 Center,,,486.0,4.0,2.0,2.0,,,,,,,,,,,,,,
488,PT01M02.00S,2022-12-03T02:24:06.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203507,7.178055190538765,49.754901960784316,1610612749,93,97,2022-12-03T02:24:44Z,4760000,False,1.0,15.0,1,left,G. Antetokounmpo running Layup (23 PTS),[203507],1610612749.0,MIL,running,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,1.5,Made,,,,,23.0,,,,,,,,,,,,,
489,PT01M02.00S,2022-12-03T02:24:10.2Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629117,,,1610612749,93,97,2022-12-03T02:36:09Z,4770000,False,,,0,,W. Gabriel shooting personal FOUL (1 PF) (Antetokounmpo 1 FT),"[1629117, 203507]",1610612747.0,LAL,shooting,,,Gabriel,W. Gabriel,,,,,Restricted Area,0-8 Center,,,,,,,,,,,201245.0,1.0,0.0,,,Antetokounmpo,203507.0,,,
491,PT01M02.00S,2022-12-03T02:24:20.7Z,3,REGULAR,substitution,out,[],201950,,,1610612749,93,97,2022-12-03T02:24:56Z,4790000,False,,,0,,SUB out: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT01M02.00S,2022-12-03T02:24:20.7Z,3,REGULAR,substitution,in,[],201588,,,1610612749,93,97,2022-12-03T02:24:56Z,4800000,False,,,0,,SUB in: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,,,
552,PT01M02.00S,2022-12-03T02:24:29.0Z,3,REGULAR,freethrow,1 of 1,[],203507,,,1610612749,93,97,2022-12-03T02:36:34Z,4807500,False,,,0,,MISS G. Antetokounmpo Free Throw 1 of 1,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
553,PT01M02.00S,2022-12-03T02:24:29.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612749,93,97,2022-12-03T02:36:34Z,4811250,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,552.0,,,,,,,,,,,,,,,,,
513,PT01M02.00S,2022-12-03T02:24:37.4Z,3,REGULAR,turnover,10-second-freethrow-shooter,[],203507,,,1610612749,93,97,2022-12-03T02:30:01Z,4815000,False,,,0,,G. Antetokounmpo 10-second-freethrow-shooter TURNOVER (3 TO),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,8-16 Center,,,,,,,,,,,204058.0,,,,,,,3.0,,
495,PT00M51.80S,2022-12-03T02:25:11.1Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1629117,93.77463863337714,50.245098039215684,1610612747,93,99,2022-12-03T02:30:01Z,4830000,False,1.0,6.0,1,right,W. Gabriel cutting DUNK (5 PTS) (R. Westbrook 10 AST),"[1629117, 201566]",1610612747.0,LAL,cutting,,,Gabriel,W. Gabriel,,,,,Restricted Area,0-8 Center,0.61,Made,,,,,5.0,R. Westbrook,201566.0,10.0,,,,,,,,,,
497,PT00M35.70S,2022-12-03T02:25:30.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626171,7.966491458607096,46.32352941176471,1610612749,95,99,2022-12-03T02:25:35Z,4850000,False,18.0,22.0,1,left,B. Portis cutting finger roll Layup (15 PTS) (P. Connaughton 2 AST),"[1626171, 1626192]",1610612749.0,MIL,cutting finger roll,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,2.9,Made,,,,,15.0,P. Connaughton,1626192.0,2.0,,,,,,,,,,
499,PT00M27.50S,2022-12-03T02:25:45.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201566,91.5407358738502,49.50980392156863,1610612747,95,99,2022-12-03T02:25:52Z,4870000,False,-2.0,27.0,1,right,MISS R. Westbrook driving Layup,[201566],1610612747.0,LAL,driving,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,2.71,Missed,,,,,,,,,,,,,,,,,,
500,PT00M24.70S,2022-12-03T02:25:48.1Z,3,REGULAR,rebound,offensive,[],1629117,,,1610612747,95,99,2022-12-03T02:25:48Z,4880000,False,,,0,,W. Gabriel REBOUND (Off:4 Def:2),[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,Restricted Area,0-8 Center,,,499.0,6.0,2.0,4.0,,,,,,,,,,,,,,
501,PT00M13.80S,2022-12-03T02:25:59.9Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630559,85.3646517739816,36.76470588235294,1610612747,95,101,2022-12-03T02:26:05Z,4890000,False,-66.0,85.0,1,right,A. Reaves 10' driving floating Jump Shot (7 PTS),[1630559],1610612747.0,LAL,driving floating,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),8-16 Left,10.78,Made,,,,,7.0,,,,,,,,,,,,,
502,PT00M03.90S,2022-12-03T02:26:18.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203507,6.915243101182654,50.245098039215684,1610612749,97,101,2022-12-03T02:26:28Z,4900000,False,-1.0,13.0,1,left,G. Antetokounmpo driving Layup (25 PTS),[203507],1610612749.0,MIL,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,1.26,Made,,,,,25.0,,,,,,,,,,,,,
503,PT00M03.90S,2022-12-03T02:26:21.6Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1628418,,,1610612749,97,101,2022-12-03T02:27:20Z,4910000,False,,,0,,T. Bryant shooting personal FOUL (1 PF) (Antetokounmpo 1 FT),"[1628418, 203507]",1610612747.0,LAL,shooting,,,Bryant,T. Bryant,,,,,Restricted Area,0-8 Center,,,,,,,,,,,201245.0,1.0,0.0,,,Antetokounmpo,203507.0,,,
505,PT00M03.90S,2022-12-03T02:26:31.6Z,3,REGULAR,substitution,out,[],1628418,,,1610612749,97,101,2022-12-03T02:26:36Z,4930000,False,,,0,,SUB out: T. Bryant,[1628418],1610612747.0,LAL,,,,Bryant,T. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT00M03.90S,2022-12-03T02:26:31.6Z,3,REGULAR,substitution,in,[],2544,,,1610612749,97,101,2022-12-03T02:26:36Z,4940000,False,,,0,,SUB in: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT00M03.90S,2022-12-03T02:26:40.7Z,3,REGULAR,substitution,out,[],1626171,,,1610612749,97,101,2022-12-03T02:27:08Z,4950000,False,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT00M03.90S,2022-12-03T02:26:40.7Z,3,REGULAR,substitution,out,[],1626192,,,1610612749,97,101,2022-12-03T02:27:08Z,4960000,False,,,0,,SUB out: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT00M03.90S,2022-12-03T02:26:40.7Z,3,REGULAR,substitution,out,[],1629117,,,1610612749,97,101,2022-12-03T02:27:08Z,4970000,False,,,0,,SUB out: W. Gabriel,[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT00M03.90S,2022-12-03T02:26:40.7Z,3,REGULAR,substitution,in,[],202083,,,1610612749,97,101,2022-12-03T02:27:08Z,4980000,False,,,0,,SUB in: W. Matthews,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT00M03.90S,2022-12-03T02:26:40.7Z,3,REGULAR,substitution,in,[],1628975,,,1610612749,97,101,2022-12-03T02:27:08Z,4990000,False,,,0,,SUB in: J. Carter,[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
512,PT00M03.90S,2022-12-03T02:26:40.7Z,3,REGULAR,substitution,in,[],203076,,,1610612749,97,101,2022-12-03T02:27:08Z,5000000,False,,,0,,SUB in: A. Davis,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
514,PT00M03.90S,2022-12-03T02:27:29.7Z,3,REGULAR,freethrow,1 of 1,[],203507,,,1610612749,97,101,2022-12-03T02:27:29Z,5010000,False,,,0,,MISS G. Antetokounmpo Free Throw 1 of 1,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
515,PT00M01.00S,2022-12-03T02:27:32.6Z,3,REGULAR,rebound,defensive,[],203076,,,1610612747,97,101,2022-12-03T02:27:35Z,5020000,False,,,0,,A. Davis REBOUND (Off:1 Def:3),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,514.0,4.0,3.0,1.0,,,,,,,,,,,,,,
516,PT00M00.00S,2022-12-03T02:27:43.3Z,3,REGULAR,period,end,[],0,,,1610612747,97,101,2022-12-03T02:27:43Z,5030000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT12M00.00S,2022-12-03T02:30:38.6Z,4,REGULAR,substitution,out,['startperiod'],1628975,,,1610612747,97,101,2022-12-03T02:31:03Z,5040000,False,,,0,,SUB out: J. Carter,[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT12M00.00S,2022-12-03T02:30:38.6Z,4,REGULAR,substitution,in,['startperiod'],1628960,,,1610612747,97,101,2022-12-03T02:31:03Z,5060000,False,,,0,,SUB in: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT12M00.00S,2022-12-03T02:31:13.7Z,4,REGULAR,period,start,[],0,,,1610612749,97,101,2022-12-03T02:31:13Z,5080000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524,PT11M44.00S,2022-12-03T02:31:27.9Z,4,REGULAR,2pt,Jump Shot,[],203114,26.49474375821288,44.11764705882353,1610612749,99,101,2022-12-03T02:31:34Z,5110000,False,29.0,197.0,1,left,K. Middleton 19' pullup Jump Shot (12 PTS) (G. Hill 1 AST),"[203114, 201588]",1610612749.0,MIL,pullup,,,Middleton,K. Middleton,,,,,Mid-Range,16-24 Center,19.88,Made,,,,,12.0,G. Hill,201588.0,1.0,,,,,,,,,,
526,PT11M32.00S,2022-12-03T02:31:49.8Z,4,REGULAR,foul,personal,[],202083,,,1610612747,99,101,2022-12-03T02:32:01Z,5130000,False,,,0,,W. Matthews personal FOUL (1 PF),"[202083, 203076]",1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,201245.0,1.0,0.0,,,Davis,203076.0,,,
528,PT11M23.00S,2022-12-03T02:32:07.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],2544,93.11760840998686,53.67647058823529,1610612747,99,101,2022-12-03T02:32:13Z,5150000,False,18.0,12.0,1,right,MISS L. James driving Layup,[2544],1610612747.0,LAL,driving,,,James,L. James,,,,,Restricted Area,0-8 Center,2.21,Missed,,,,,,,,,,,,,,,,,,
529,PT11M22.00S,2022-12-03T02:32:11.7Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612747,99,101,2022-12-03T02:32:11Z,5160000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Restricted Area,0-8 Center,,,528.0,,,,,,,,,,,,,,,,,
