actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
336,PT01M23.00S,2022-11-03T01:06:18.5Z,2,REGULAR,substitution,in,[],201950,,,1610612765,51,43,2022-11-03T01:06:26Z,3340000,,,0,,SUB in: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT01M23.00S,2022-11-03T01:07:55.3Z,2,REGULAR,freethrow,1 of 1,[],202711,,,1610612765,51,44,2022-11-03T01:07:55Z,3360000,,,0,,B. Bogdanovic Free Throw 1 of 1 (14 PTS),[202711],1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,,,,Made,,,,,14.0,,,,,,,,,,,,,
339,PT01M12.00S,2022-11-03T01:08:07.8Z,2,REGULAR,3pt,Jump Shot,[],203507,32.670827858081466,54.90196078431373,1610612749,51,44,2022-11-03T01:08:16Z,3370000,-25.0,255.0,1,left,MISS G. Antetokounmpo 25' 3PT,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Center,25.58,Missed,,,,,,,,,,,,,,,,,,
340,PT01M06.00S,2022-11-03T01:08:13.8Z,2,REGULAR,rebound,offensive,[],1626171,,,1610612749,51,44,2022-11-03T01:08:16Z,3380000,,,0,,B. Portis REBOUND (Off:3 Def:5),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Center,,,339.0,8.0,5.0,3.0,,,,,,,,,,,,,,
341,PT01M06.00S,2022-11-03T01:08:13.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626171,5.590000152587891,50.0,1610612749,53,44,2022-11-03T01:08:13Z,3390000,0.0,0.0,1,left,B. Portis putback Layup (10 PTS),[1626171],1610612749.0,MIL,putback,,,Portis,B. Portis,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,10.0,,,,,,,,,,,,,
342,PT00M50.10S,2022-11-03T01:08:30.5Z,2,REGULAR,turnover,bad pass,[],202711,,,1610612765,53,44,2022-11-03T01:08:45Z,3400000,,,0,,B. Bogdanovic bad pass TURNOVER (4 TO),"[202711, 203507]",1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,4.0,Antetokounmpo,203507.0,,,,,
343,PT00M50.10S,2022-11-03T01:08:30.5Z,2,REGULAR,steal,,[],203507,,,1610612749,53,44,2022-11-03T01:08:34Z,3410000,,,0,,G. Antetokounmpo STEAL (3 STL),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
344,PT00M38.10S,2022-11-03T01:08:42.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],202083,3.4986859395532193,95.83333333333334,1610612749,53,44,2022-11-03T01:08:48Z,3420000,-229.0,-20.0,1,left,MISS W. Matthews 3PT,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,Left Corner 3,24+ Left,23.0,Missed,,,,,,,,,,,,,,,,,,
345,PT00M35.10S,2022-11-03T01:08:45.6Z,2,REGULAR,rebound,defensive,[],1631093,,,1610612765,53,44,2022-11-03T01:08:48Z,3430000,,,0,,J. Ivey REBOUND (Off:0 Def:2),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Left Corner 3,24+ Left,,,344.0,2.0,2.0,0.0,,,,,,,,,,,,,,
346,PT00M28.70S,2022-11-03T01:08:53.9Z,2,REGULAR,turnover,lost ball,[],1631093,,,1610612765,53,44,2022-11-03T01:09:08Z,3440000,,,0,,J. Ivey lost ball TURNOVER (2 TO),"[1631093, 202083]",1610612765.0,DET,,,,Ivey,J. Ivey,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,2.0,Matthews,202083.0,,,,,
347,PT00M28.70S,2022-11-03T01:08:53.9Z,2,REGULAR,steal,,[],202083,,,1610612749,53,44,2022-11-03T01:23:58Z,3450000,,,0,,W. Matthews STEAL (1 STL),[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
348,PT00M25.80S,2022-11-03T01:09:45.1Z,2,REGULAR,jumpball,recovered,[],1630165,,,1610612749,53,44,2022-11-03T01:09:45Z,3460000,,,0,,Jump Ball J. Ivey vs. W. Matthews: Tip to K. Hayes,"[1630165, 1631093, 202083]",1610612765.0,DET,heldball,K. Hayes,1630165.0,Hayes,K. Hayes,Ivey,1631093.0,Matthews,202083.0,,,,,,,,,,,,,,,,,,,,,,
351,PT00M25.80S,2022-11-03T01:09:45.1Z,2,REGULAR,turnover,lost ball,[],202083,,,1610612749,53,44,2022-11-03T01:11:20Z,3490000,,,0,,W. Matthews lost ball TURNOVER (2 TO),"[202083, 1631093]",1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,2.0,Ivey,1631093.0,,,,,
352,PT00M25.80S,2022-11-03T01:09:45.1Z,2,REGULAR,steal,,[],1631093,,,1610612765,53,44,2022-11-03T01:09:45Z,3500000,,,0,,J. Ivey STEAL (3 STL),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
353,PT00M07.60S,2022-11-03T01:10:02.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630191,95.02710249671485,95.12101715686273,1610612765,53,47,2022-11-03T01:11:44Z,3510000,226.0,-6.0,1,right,I. Stewart 3PT step back (9 PTS) (B. Bogdanovic 2 AST),"[1630191, 202711]",1610612765.0,DET,step back,,,Stewart,I. Stewart,,,,,Right Corner 3,24+ Right,22.57,Made,,,,,9.0,,,,,,,,,B. Bogdanovic,202711.0,2.0,,
355,PT00M00.50S,2022-11-03T01:10:12.6Z,2,REGULAR,3pt,Jump Shot,[],201950,17.296320630749015,94.11764705882352,1610612749,56,47,2022-11-03T01:10:58Z,3530000,-221.0,110.0,1,left,J. Holiday 24' 3PT  (11 PTS),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Left Center,24.65,Made,,,,,11.0,,,,,,,,,,,,,
357,PT00M00.00S,2022-11-03T01:11:19.2Z,2,REGULAR,period,end,[],0,,,1610612765,56,47,2022-11-03T01:11:19Z,3550000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,PT12M00.00S,2022-11-03T01:24:52.5Z,3,REGULAR,substitution,out,['startperiod'],1626171,,,1610612765,56,47,2022-11-03T01:25:39Z,3560000,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
359,PT12M00.00S,2022-11-03T01:24:52.5Z,3,REGULAR,substitution,out,['startperiod'],1629670,,,1610612765,56,47,2022-11-03T01:25:39Z,3570000,,,0,,SUB out: J. Nwora,[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,,,
360,PT12M00.00S,2022-11-03T01:24:52.5Z,3,REGULAR,substitution,out,['startperiod'],202083,,,1610612765,56,47,2022-11-03T01:25:39Z,3580000,,,0,,SUB out: W. Matthews,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,
361,PT12M00.00S,2022-11-03T01:24:52.5Z,3,REGULAR,substitution,out,['startperiod'],1630165,,,1610612765,56,47,2022-11-03T01:25:39Z,3590000,,,0,,SUB out: K. Hayes,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
362,PT12M00.00S,2022-11-03T01:24:52.5Z,3,REGULAR,substitution,in,['startperiod'],1628975,,,1610612765,56,47,2022-11-03T01:25:39Z,3600000,,,0,,SUB in: J. Carter,[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
363,PT12M00.00S,2022-11-03T01:24:52.5Z,3,REGULAR,substitution,in,['startperiod'],201572,,,1610612765,56,47,2022-11-03T01:25:39Z,3610000,,,0,,SUB in: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
364,PT12M00.00S,2022-11-03T01:24:52.5Z,3,REGULAR,substitution,in,['startperiod'],1628960,,,1610612765,56,47,2022-11-03T01:25:39Z,3620000,,,0,,SUB in: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
365,PT12M00.00S,2022-11-03T01:24:52.5Z,3,REGULAR,substitution,in,['startperiod'],1630595,,,1610612765,56,47,2022-11-03T01:25:39Z,3630000,,,0,,SUB in: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,,
366,PT12M00.00S,2022-11-03T01:25:48.3Z,3,REGULAR,period,start,[],0,,,1610612749,56,47,2022-11-03T01:25:48Z,3640000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,PT11M46.00S,2022-11-03T01:26:02.3Z,3,REGULAR,3pt,Jump Shot,[],203507,75.90341655716163,85.7843137254902,1610612749,56,47,2022-11-03T01:26:09Z,3650000,179.0,174.0,1,right,MISS G. Antetokounmpo 24' 3PT,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Right Center,24.96,Missed,,,,,,,,,,,,,,,,,,
368,PT11M41.00S,2022-11-03T01:26:07.3Z,3,REGULAR,rebound,defensive,[],1630180,,,1610612765,56,47,2022-11-03T01:26:09Z,3660000,,,0,,S. Bey REBOUND (Off:0 Def:3),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,Above the Break 3,24+ Right Center,,,367.0,3.0,3.0,0.0,,,,,,,,,,,,,,
369,PT11M26.00S,2022-11-03T01:26:20.8Z,3,REGULAR,3pt,Jump Shot,[],202711,9.280551905387648,3.9215686274509802,1610612765,56,47,2022-11-03T01:26:27Z,3670000,230.0,35.0,1,left,MISS B. Bogdanovic 3PT,[202711],1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,Right Corner 3,24+ Right,23.3,Missed,,,,,,,,,,,,,,,,,,
370,PT11M22.00S,2022-11-03T01:26:24.8Z,3,REGULAR,rebound,defensive,[],201572,,,1610612749,56,47,2022-11-03T01:26:27Z,3680000,,,0,,B. Lopez REBOUND (Off:1 Def:3),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Right Corner 3,24+ Right,,,369.0,4.0,3.0,1.0,,,,,,,,,,,,,,
371,PT11M16.00S,2022-11-03T01:26:31.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203507,93.77463863337714,50.98039215686274,1610612749,56,47,2022-11-03T01:26:37Z,3690000,5.0,6.0,1,right,MISS G. Antetokounmpo driving Layup,[203507],1610612749.0,MIL,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,0.77,Missed,,,,,,,,,,,,,,,,,,
372,PT11M13.00S,2022-11-03T01:26:34.5Z,3,REGULAR,rebound,defensive,[],202711,,,1610612765,56,47,2022-11-03T01:26:37Z,3700000,,,0,,B. Bogdanovic REBOUND (Off:0 Def:1),[202711],1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,Restricted Area,0-8 Center,,,371.0,1.0,1.0,0.0,,,,,,,,,,,,,,
373,PT11M05.00S,2022-11-03T01:26:42.7Z,3,REGULAR,turnover,out-of-bounds,[],202711,,,1610612765,56,47,2022-11-03T01:26:50Z,3710000,,,0,,B. Bogdanovic bad pass out-of-bounds TURNOVER (5 TO),[202711],1610612765.0,DET,bad pass,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Left Center,,,,,,,,1626302.0,,,,,5.0,,,,,,,
375,PT10M41.00S,2022-11-03T01:27:32.4Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",203507,93.24901445466492,49.01960784313725,1610612749,58,47,2022-11-03T01:27:37Z,3730000,-5.0,11.0,1,right,G. Antetokounmpo cutting DUNK (21 PTS) (B. Lopez 2 AST),"[203507, 201572]",1610612749.0,MIL,cutting,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,1.2,Made,,,,,21.0,,,,,,,,,B. Lopez,201572.0,2.0,,
377,PT10M19.00S,2022-11-03T01:27:54.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630595,5.732588699080158,48.28431372549019,1610612765,58,49,2022-11-03T01:28:00Z,3750000,9.0,1.0,1,left,C. Cunningham driving reverse Layup (4 PTS),[1630595],1610612765.0,DET,driving reverse,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,0.87,Made,,,,,4.0,,,,,,,,,,,,,
378,PT10M08.00S,2022-11-03T01:28:05.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628960,90.88370565045992,43.872549019607845,1610612749,58,49,2022-11-03T01:28:11Z,3760000,-31.0,33.0,1,right,MISS G. Allen driving Layup - blocked,"[1628960, 1630191]",1610612749.0,MIL,driving,,,Allen,G. Allen,,,,,In The Paint (Non-RA),0-8 Center,4.52,Missed,,,,,,,,,,,,,,,,,Stewart,1630191.0
379,PT10M08.00S,2022-11-03T01:28:05.4Z,3,REGULAR,block,,[],1630191,,,1610612749,58,49,2022-11-03T01:28:09Z,3770000,,,0,,I. Stewart BLOCK (1 BLK),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
380,PT10M03.00S,2022-11-03T01:28:10.4Z,3,REGULAR,rebound,defensive,[],202711,,,1610612765,58,49,2022-11-03T01:28:11Z,3780000,,,0,,B. Bogdanovic REBOUND (Off:0 Def:2),[202711],1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,In The Paint (Non-RA),0-8 Center,,,378.0,2.0,2.0,0.0,,,,,,,,,,,,,,
381,PT09M57.00S,2022-11-03T01:28:16.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630191,6.521024967148489,51.225490196078425,1610612765,58,49,2022-11-03T01:28:28Z,3790000,-6.0,9.0,1,left,MISS I. Stewart cutting Layup,[1630191],1610612765.0,DET,cutting,,,Stewart,I. Stewart,,,,,Restricted Area,0-8 Center,1.07,Missed,,,,,,,,,,,,,,,,,,
382,PT09M54.00S,2022-11-03T01:28:19.0Z,3,REGULAR,rebound,defensive,[],203507,,,1610612749,58,49,2022-11-03T01:28:28Z,3800000,,,0,,G. Antetokounmpo REBOUND (Off:5 Def:3),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,381.0,8.0,3.0,5.0,,,,,,,,,,,,,,
383,PT09M49.00S,2022-11-03T01:28:24.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201950,93.11760840998686,46.32352941176471,1610612749,60,49,2022-11-03T01:28:37Z,3810000,-18.0,12.0,1,right,J. Holiday Layup (13 PTS) (G. Allen 2 AST),"[201950, 1628960]",1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,Restricted Area,0-8 Center,2.21,Made,,,,,13.0,,,,,,,,,G. Allen,1628960.0,2.0,,
386,PT09M33.00S,2022-11-03T01:28:40.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630180,12.040078843626807,49.754901960784316,1610612765,60,49,2022-11-03T01:28:46Z,3830000,1.0,61.0,1,left,MISS S. Bey 6' driving floating Shot,[1630180],1610612765.0,DET,driving floating,,,Bey,S. Bey,,,,,In The Paint (Non-RA),0-8 Center,6.07,Missed,,,,,,,,,,,,,,,,,,
387,PT09M30.00S,2022-11-03T01:28:43.8Z,3,REGULAR,rebound,defensive,[],201572,,,1610612749,60,49,2022-11-03T01:28:46Z,3840000,,,0,,B. Lopez REBOUND (Off:1 Def:4),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),0-8 Center,,,386.0,5.0,4.0,1.0,,,,,,,,,,,,,,
388,PT09M22.00S,2022-11-03T01:28:51.4Z,3,REGULAR,3pt,Jump Shot,[],201572,65.65374507227332,46.568627450980394,1610612749,60,49,2022-11-03T01:28:58Z,3850000,-17.0,270.0,1,right,MISS B. Lopez 27' 3PT,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Center,27.09,Missed,,,,,,,,,,,,,,,,,,
389,PT09M19.00S,2022-11-03T01:28:54.4Z,3,REGULAR,rebound,defensive,[],202711,,,1610612765,60,49,2022-11-03T01:28:58Z,3860000,,,0,,B. Bogdanovic REBOUND (Off:0 Def:3),[202711],1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Center,,,388.0,3.0,3.0,0.0,,,,,,,,,,,,,,
390,PT09M04.00S,2022-11-03T01:29:10.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630595,5.469776609724048,50.73529411764706,1610612765,60,51,2022-11-03T01:29:16Z,3870000,-4.0,-1.0,1,left,C. Cunningham driving Layup (6 PTS),[1630595],1610612765.0,DET,driving,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,0.39,Made,,,,,6.0,,,,,,,,,,,,,
391,PT08M46.00S,2022-11-03T01:29:27.2Z,3,REGULAR,3pt,Jump Shot,[],203507,85.62746386333771,3.431372549019608,1610612749,60,51,2022-11-03T01:29:35Z,3880000,-233.0,83.0,1,right,MISS G. Antetokounmpo 24' 3PT,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Left Corner 3,24+ Left,24.7,Missed,,,,,,,,,,,,,,,,,,
392,PT08M42.00S,2022-11-03T01:29:31.2Z,3,REGULAR,rebound,offensive,[],201572,,,1610612749,60,51,2022-11-03T01:29:35Z,3890000,,,0,,B. Lopez REBOUND (Off:2 Def:4),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Left Corner 3,24+ Left,,,391.0,6.0,4.0,2.0,,,,,,,,,,,,,,
393,PT08M41.00S,2022-11-03T01:29:33.3Z,3,REGULAR,turnover,lost ball,[],201572,,,1610612749,60,51,2022-11-03T01:29:46Z,3900000,,,0,,B. Lopez lost ball TURNOVER (2 TO),"[201572, 1630595]",1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,2.0,Cunningham,1630595.0,,,,,
394,PT08M41.00S,2022-11-03T01:29:33.3Z,3,REGULAR,steal,,[],1630595,,,1610612765,60,51,2022-11-03T01:29:36Z,3910000,,,0,,C. Cunningham STEAL (1 STL),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
395,PT08M41.00S,2022-11-03T01:29:40.1Z,3,REGULAR,violation,kicked ball,[],203507,,,1610612765,60,51,2022-11-03T01:29:52Z,3920000,,,0,,G. Antetokounmpo kicked ball VIOLATION,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,203591.0,,,,,,,,,,,,
396,PT08M25.00S,2022-11-03T01:30:06.2Z,3,REGULAR,foul,personal,[],1628960,,,1610612765,60,51,2022-11-03T01:30:21Z,3930000,,,0,,G. Allen personal FOUL (2 PF),"[1628960, 1630595]",1610612749.0,MIL,,,,Allen,G. Allen,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,203591.0,2.0,0.0,Cunningham,1630595.0,,,,,,,,
398,PT08M14.00S,2022-11-03T01:30:42.3Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",202711,19.267411300919843,60.5392156862745,1610612765,60,51,2022-11-03T01:30:48Z,3950000,-53.0,129.0,1,left,MISS B. Bogdanovic 13' pullup Shot,[202711],1610612765.0,DET,pullup,,,Bogdanovic,B. Bogdanovic,,,,,In The Paint (Non-RA),8-16 Center,13.9,Missed,,,,,,,,,,,,,,,,,,
399,PT08M10.00S,2022-11-03T01:30:46.3Z,3,REGULAR,rebound,defensive,[],203507,,,1610612749,60,51,2022-11-03T01:30:48Z,3960000,,,0,,G. Antetokounmpo REBOUND (Off:5 Def:4),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),8-16 Center,,,398.0,9.0,4.0,5.0,,,,,,,,,,,,,,
400,PT07M55.00S,2022-11-03T01:31:00.3Z,3,REGULAR,3pt,Jump Shot,[],1628960,74.19513797634691,11.76470588235294,1610612749,63,51,2022-11-03T01:31:04Z,3970000,-191.0,190.0,1,right,G. Allen 26' 3PT  (3 PTS) (J. Carter 3 AST),"[1628960, 1628975]",1610612749.0,MIL,,,,Allen,G. Allen,,,,,Above the Break 3,24+ Left Center,26.96,Made,,,,,3.0,,,,,,,,,J. Carter,1628975.0,3.0,,
402,PT07M44.00S,2022-11-03T01:31:13.7Z,3,REGULAR,foul,personal,[],1628960,,,1610612765,63,51,2022-11-03T01:31:48Z,3990000,,,0,,G. Allen personal FOUL (3 PF),"[1628960, 202711]",1610612749.0,MIL,,,,Allen,G. Allen,,,,,Mid-Range,16-24 Center,,,,,,,,203591.0,3.0,0.0,Bogdanovic,202711.0,,,,,,,,
404,PT07M42.00S,2022-11-03T01:31:42.2Z,3,REGULAR,turnover,traveling,[],202711,,,1610612765,63,51,2022-11-03T01:31:57Z,4010000,,,0,,B. Bogdanovic traveling TURNOVER (6 TO),[202711],1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Right Center,,,,,,,,203591.0,,,,,6.0,,,,,,,
405,PT07M42.00S,2022-11-03T01:31:50.1Z,3,REGULAR,violation,delay-of-game,['team'],0,,,1610612749,63,51,2022-11-03T01:32:02Z,4020000,,,0,,TEAM delay-of-game VIOLATION,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,2003.0,,,,,,,,,,,,
406,PT07M25.00S,2022-11-03T01:32:13.9Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],203507,92.32917214191852,23.284313725490197,1610612749,65,51,2022-11-03T01:32:19Z,4030000,-134.0,20.0,1,right,G. Antetokounmpo 13' turnaround fadeaway Jump Shot (23 PTS),[203507],1610612749.0,MIL,turnaround fadeaway,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,8-16 Left,13.5,Made,,,,,23.0,,,,,,,,,,,,,
408,PT07M13.00S,2022-11-03T01:32:26.6Z,3,REGULAR,turnover,lost ball,[],1630595,,,1610612765,65,51,2022-11-03T01:32:37Z,4050000,,,0,,C. Cunningham lost ball TURNOVER (2 TO),"[1630595, 1628975]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,2.0,Carter,1628975.0,,,,,
409,PT07M13.00S,2022-11-03T01:32:26.6Z,3,REGULAR,steal,,[],1628975,,,1610612749,65,51,2022-11-03T01:35:39Z,4060000,,,0,,J. Carter STEAL (4 STL),[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
410,PT07M09.00S,2022-11-03T01:32:31.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628975,92.72339027595268,48.77450980392157,1610612749,67,51,2022-11-03T01:32:58Z,4070000,-6.0,16.0,1,right,J. Carter running finger roll Layup (4 PTS),[1628975],1610612749.0,MIL,running finger roll,,,Carter,J. Carter,,,,,Restricted Area,0-8 Center,1.7,Made,,,,,4.0,,,,,,,,,,,,,
411,PT07M09.00S,2022-11-03T01:32:37.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,67,51,2022-11-03T01:32:37Z,4080000,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT07M09.00S,2022-11-03T01:34:39.9Z,3,REGULAR,substitution,out,[],201572,,,1610612765,67,51,2022-11-03T01:35:35Z,4090000,,,0,,SUB out: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT07M09.00S,2022-11-03T01:34:39.9Z,3,REGULAR,substitution,in,[],1626171,,,1610612765,67,51,2022-11-03T01:35:35Z,4100000,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT06M56.00S,2022-11-03T01:35:51.8Z,3,REGULAR,foul,offensive,[],202711,,,1610612765,67,51,2022-11-03T01:36:02Z,4110000,,,0,,B. Bogdanovic offensive FOUL (3 PF),"[202711, 1628975]",1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,Mid-Range,16-24 Left Center,,,,,,,,203591.0,3.0,0.0,Carter,1628975.0,,,,,,,,
416,PT06M56.00S,2022-11-03T01:35:51.8Z,3,REGULAR,turnover,offensive foul,[],202711,,,1610612765,67,51,2022-11-03T01:35:51Z,4130000,,,0,,B. Bogdanovic offensive foul TURNOVER (7 TO),[202711],1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,Mid-Range,16-24 Left Center,,,,,,,,203591.0,,,,,7.0,,,,,,,
417,PT06M44.00S,2022-11-03T01:36:12.9Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",203507,84.70762155059133,47.05882352941176,1610612749,67,51,2022-11-03T01:36:29Z,4140000,-15.0,91.0,1,right,MISS G. Antetokounmpo 9' driving Hook,[203507],1610612749.0,MIL,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),8-16 Center,9.24,Missed,,,,,,,,,,,,,,,,,,
418,PT06M41.00S,2022-11-03T01:36:15.9Z,3,REGULAR,rebound,defensive,[],1630191,,,1610612765,67,51,2022-11-03T01:36:17Z,4150000,,,0,,I. Stewart REBOUND (Off:1 Def:6),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,In The Paint (Non-RA),8-16 Center,,,417.0,7.0,6.0,1.0,,,,,,,,,,,,,,
419,PT06M30.00S,2022-11-03T01:36:26.3Z,3,REGULAR,3pt,Jump Shot,[],1630180,19.92444152431012,90.44117647058823,1610612765,67,51,2022-11-03T01:36:32Z,4160000,-202.0,135.0,1,left,MISS S. Bey 24' 3PT,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,Above the Break 3,24+ Left Center,24.3,Missed,,,,,,,,,,,,,,,,,,
420,PT06M30.00S,2022-11-03T01:36:26.3Z,3,REGULAR,rebound,defensive,[],201950,,,1610612749,67,51,2022-11-03T01:36:32Z,4170000,,,0,,J. Holiday REBOUND (Off:2 Def:3),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Left Center,,,419.0,5.0,3.0,2.0,,,,,,,,,,,,,,
