actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
82,PT06M10.00S,2023-02-01T01:19:21.9Z,1,REGULAR,substitution,in,[],202083,,,1610612766,15,16,2023-02-01T01:20:01Z,800000,False,,,0,,SUB in: W. Matthews,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT06M10.00S,2023-02-01T01:19:21.9Z,1,REGULAR,substitution,in,[],1629667,,,1610612766,15,16,2023-02-01T01:20:01Z,810000,False,,,0,,SUB in: J. McDaniels,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT06M04.00S,2023-02-01T01:20:17.4Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1630163,89.17542706964521,33.57843137254902,1610612766,15,16,2023-02-01T01:20:23Z,820000,False,-82.0,49.0,1,right,MISS L. Ball 9' driving floating bank Shot,[1630163],1610612766.0,CHA,driving floating bank,,,Ball,L. Ball,,,,,Mid-Range,8-16 Left,9.58,Missed,,,,,,,,,,,,,,,,,,
85,PT05M59.00S,2023-02-01T01:20:22.3Z,1,REGULAR,rebound,offensive,[],203486,,,1610612766,15,16,2023-02-01T01:20:22Z,830000,False,,,0,,M. Plumlee REBOUND (Off:1 Def:2),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,Mid-Range,8-16 Left,,,84.0,,,,,3.0,2.0,1.0,,,,,,,,,,
86,PT05M57.00S,2023-02-01T01:20:24.2Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630163,93.11760840998686,4.166666666666666,1610612766,15,19,2023-02-01T01:20:29Z,840000,False,-229.0,12.0,1,right,L. Ball 3PT  (8 PTS) (T. Rozier 1 AST),"[1630163, 1626179]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,Left Corner 3,24+ Left,22.95,Made,,8.0,T. Rozier,1626179.0,1.0,,,,,,,,,,,,,
88,PT05M40.00S,2023-02-01T01:20:40.7Z,1,REGULAR,3pt,Jump Shot,[],203507,34.37910643889619,65.93137254901961,1610612749,15,19,2023-02-01T01:20:46Z,860000,False,-80.0,271.0,1,left,MISS G. Antetokounmpo 28' 3PT,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Center,28.22,Missed,,,,,,,,,,,,,,,,,,
89,PT05M38.00S,2023-02-01T01:20:43.9Z,1,REGULAR,rebound,offensive,[],202083,,,1610612749,15,19,2023-02-01T01:20:43Z,870000,False,,,0,,W. Matthews REBOUND (Off:1 Def:0),[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,Above the Break 3,24+ Center,,,88.0,,,,,1.0,0.0,1.0,,,,,,,,,,
90,PT05M32.00S,2023-02-01T01:20:49.5Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],202083,30.042706964520367,77.45098039215686,1610612749,18,19,2023-02-01T01:20:54Z,880000,False,-137.0,230.0,1,left,W. Matthews 26' 3PT  (3 PTS) (G. Antetokounmpo 2 AST),"[202083, 203507]",1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,Above the Break 3,24+ Left Center,26.78,Made,,3.0,G. Antetokounmpo,203507.0,2.0,,,,,,,,,,,,,
92,PT05M11.00S,2023-02-01T01:21:09.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629667,83.65637319316689,39.950980392156865,1610612766,18,19,2023-02-01T01:21:17Z,900000,False,-50.0,101.0,1,right,MISS J. McDaniels 11' turnaround fadeaway Shot,[1629667],1610612766.0,CHA,turnaround fadeaway,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),8-16 Center,11.29,Missed,,,,,,,,,,,,,,,,,,
93,PT05M09.00S,2023-02-01T01:21:12.4Z,1,REGULAR,rebound,defensive,[],203507,,,1610612749,18,19,2023-02-01T01:21:12Z,910000,False,,,0,,G. Antetokounmpo REBOUND (Off:1 Def:3),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),8-16 Center,,,92.0,,,,,4.0,3.0,1.0,,,,,,,,,,
94,PT05M07.00S,2023-02-01T01:21:15.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203507,7.5722733245729295,52.69607843137255,1610612749,20,19,2023-02-01T01:21:25Z,920000,False,-13.0,19.0,1,left,G. Antetokounmpo running finger roll Layup (6 PTS),[203507],1610612749.0,MIL,running finger roll,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,2.31,Made,,6.0,,,,,,,,,,,,,,,,
95,PT04M59.00S,2023-02-01T01:21:22.6Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203486,93.24901445466492,51.9607843137255,1610612766,20,21,2023-02-01T01:21:28Z,930000,False,10.0,11.0,1,right,M. Plumlee cutting DUNK (8 PTS) (L. Ball 5 AST),"[203486, 1630163]",1610612766.0,CHA,cutting,,,Plumlee,M. Plumlee,,,,,Restricted Area,0-8 Center,1.47,Made,,8.0,L. Ball,1630163.0,5.0,,,,,,,,,,,,,
97,PT04M39.00S,2023-02-01T01:21:41.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201950,15.325229960578188,40.68627450980392,1610612749,20,21,2023-02-01T01:23:50Z,950000,False,47.0,92.0,1,left,MISS J. Holiday 10' driving floating Shot,[201950],1610612749.0,MIL,driving floating,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),8-16 Center,10.28,Missed,,,,,,,,,,,,,,,,,,
98,PT04M32.00S,2023-02-01T01:21:48.7Z,1,REGULAR,rebound,offensive,[],201950,,,1610612749,20,21,2023-02-01T01:23:50Z,960000,False,,,0,,J. Holiday REBOUND (Off:3 Def:2),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),8-16 Center,,,97.0,,,,,5.0,2.0,3.0,,,,,,,,,,
99,PT04M32.00S,2023-02-01T01:21:49.0Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",201950,5.590000152587891,50.0,1610612749,22,21,2023-02-01T01:24:19Z,970000,False,0.0,0.0,1,left,J. Holiday putback Layup (4 PTS),[201950],1610612749.0,MIL,putback,,,Holiday,J. Holiday,,,,,Restricted Area,0-8 Center,0.0,Made,,4.0,,,,,,,,,,,,,,,,
100,PT04M17.00S,2023-02-01T01:22:04.1Z,1,REGULAR,2pt,Jump Shot,[],1626179,88.25558475689881,69.36274509803921,1610612766,22,21,2023-02-01T01:22:09Z,980000,False,97.0,58.0,1,right,MISS T. Rozier 11' driving floating bank Shot,[1626179],1610612766.0,CHA,driving floating bank,,,Rozier,T. Rozier,,,,,Mid-Range,8-16 Right,11.28,Missed,,,,,,,,,,,,,,,,,,
101,PT04M13.00S,2023-02-01T01:22:08.3Z,1,REGULAR,rebound,offensive,[],1630163,,,1610612766,22,21,2023-02-01T01:22:08Z,990000,False,,,0,,L. Ball REBOUND (Off:2 Def:2),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Mid-Range,8-16 Right,,,100.0,,,,,4.0,2.0,2.0,,,,,,,,,,
102,PT04M13.00S,2023-02-01T01:22:08.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630163,94.40999984741211,50.0,1610612766,22,21,2023-02-01T01:22:08Z,1000000,False,0.0,0.0,1,right,MISS L. Ball tip Layup,[1630163],1610612766.0,CHA,tip,,,Ball,L. Ball,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
103,PT04M12.00S,2023-02-01T01:22:09.0Z,1,REGULAR,rebound,defensive,[],203507,,,1610612749,22,21,2023-02-01T01:22:09Z,1010000,False,,,0,,G. Antetokounmpo REBOUND (Off:1 Def:4),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,8-16 Left,,,102.0,,,,,5.0,4.0,1.0,,,,,,,,,,
104,PT04M09.00S,2023-02-01T01:22:11.9Z,1,REGULAR,3pt,Jump Shot,[],202083,29.911300919842315,13.23529411764706,1610612749,22,21,2023-02-01T01:22:23Z,1020000,False,184.0,229.0,1,left,MISS W. Matthews 29' 3PT,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,Above the Break 3,24+ Right Center,29.34,Missed,,,,,,,,,,,,,,,,,,
105,PT04M06.00S,2023-02-01T01:22:14.9Z,1,REGULAR,rebound,offensive,[],1628960,,,1610612749,22,21,2023-02-01T01:22:14Z,1030000,False,,,0,,G. Allen REBOUND (Off:1 Def:1),[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,Above the Break 3,24+ Right Center,,,104.0,,,,,2.0,1.0,1.0,,,,,,,,,,
106,PT04M04.00S,2023-02-01T01:22:17.2Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],204060,26.888961892247043,84.80392156862744,1610612749,22,21,2023-02-01T01:22:26Z,1040000,False,-174.0,200.0,1,left,MISS J. Ingles 26' 3PT,[204060],1610612749.0,MIL,,,,Ingles,J. Ingles,,,,,Above the Break 3,24+ Left Center,26.53,Missed,,,,,,,,,,,,,,,,,,
107,PT04M01.00S,2023-02-01T01:22:20.2Z,1,REGULAR,rebound,defensive,[],1626179,,,1610612766,22,21,2023-02-01T01:22:26Z,1050000,False,,,0,,T. Rozier REBOUND (Off:0 Def:3),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,Above the Break 3,24+ Left Center,,,106.0,,,,,3.0,3.0,0.0,,,,,,,,,,
108,PT03M58.00S,2023-02-01T01:22:23.0Z,1,REGULAR,turnover,bad pass,[],1626179,,,1610612766,22,21,2023-02-01T01:22:30Z,1060000,False,,,0,,T. Rozier bad pass TURNOVER (1 TO),"[1626179, 1628960]",1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,1.0,Allen,1628960.0
109,PT03M58.00S,2023-02-01T01:22:23.0Z,1,REGULAR,steal,,[],1628960,,,1610612749,22,21,2023-02-01T01:22:25Z,1070000,False,,,0,,G. Allen STEAL (1 STL),[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
113,PT03M52.00S,2023-02-01T01:22:38.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203507,7.35873850197109,47.909007352941174,1610612749,24,21,2023-02-01T02:36:02Z,1110000,False,10.0,17.0,1,left,G. Antetokounmpo driving Layup (8 PTS),[203507],1610612749.0,MIL,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,1.97,Made,,8.0,,,,,,,,,,,,,,,,
114,PT03M52.00S,2023-02-01T01:22:45.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,24,21,2023-02-01T01:22:45Z,1120000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT03M52.00S,2023-02-01T01:25:10.6Z,1,REGULAR,substitution,out,[],1628960,,,1610612766,24,21,2023-02-01T01:25:27Z,1130000,False,,,0,,SUB out: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT03M52.00S,2023-02-01T01:25:10.6Z,1,REGULAR,substitution,out,[],203507,,,1610612766,24,21,2023-02-01T01:25:27Z,1140000,False,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT03M52.00S,2023-02-01T01:25:10.6Z,1,REGULAR,substitution,out,[],1630163,,,1610612766,24,21,2023-02-01T01:25:27Z,1150000,False,,,0,,SUB out: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT03M52.00S,2023-02-01T01:25:10.6Z,1,REGULAR,substitution,out,[],203486,,,1610612766,24,21,2023-02-01T01:25:27Z,1160000,False,,,0,,SUB out: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT03M52.00S,2023-02-01T01:25:10.6Z,1,REGULAR,substitution,out,[],1629023,,,1610612766,24,21,2023-02-01T01:25:27Z,1170000,False,,,0,,SUB out: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT03M52.00S,2023-02-01T01:25:10.6Z,1,REGULAR,substitution,in,[],201572,,,1610612766,24,21,2023-02-01T01:25:27Z,1180000,False,,,0,,SUB in: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT03M52.00S,2023-02-01T01:25:10.6Z,1,REGULAR,substitution,in,[],203114,,,1610612766,24,21,2023-02-01T01:25:27Z,1190000,False,,,0,,SUB in: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT03M52.00S,2023-02-01T01:25:10.6Z,1,REGULAR,substitution,in,[],1631109,,,1610612766,24,21,2023-02-01T01:25:27Z,1200000,False,,,0,,SUB in: M. Williams,[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT03M52.00S,2023-02-01T01:25:10.6Z,1,REGULAR,substitution,in,[],1628372,,,1610612766,24,21,2023-02-01T01:25:27Z,1210000,False,,,0,,SUB in: D. Smith Jr.,[1628372],1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT03M52.00S,2023-02-01T01:25:10.6Z,1,REGULAR,substitution,in,[],1630550,,,1610612766,24,21,2023-02-01T01:25:27Z,1220000,False,,,0,,SUB in: J. Thor,[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT03M28.00S,2023-02-01T01:25:56.9Z,1,REGULAR,2pt,Jump Shot,[],1626179,76.69185282522996,47.794117647058826,1610612766,24,21,2023-02-01T01:26:02Z,1230000,False,-11.0,167.0,1,right,MISS T. Rozier 16' turnaround fadeaway Shot,[1626179],1610612766.0,CHA,turnaround fadeaway,,,Rozier,T. Rozier,,,,,Mid-Range,16-24 Center,16.7,Missed,,,,,,,,,,,,,,,,,,
126,PT03M24.00S,2023-02-01T01:26:00.4Z,1,REGULAR,rebound,defensive,[],201572,,,1610612749,24,21,2023-02-01T01:26:00Z,1240000,False,,,0,,B. Lopez REBOUND (Off:0 Def:1),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Mid-Range,16-24 Center,,,125.0,,,,,1.0,1.0,0.0,,,,,,,,,,
127,PT03M08.00S,2023-02-01T01:26:16.2Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],201572,7.966491458607096,51.71568627450981,1610612749,26,21,2023-02-01T01:41:44Z,1250000,False,-9.0,22.0,1,left,B. Lopez cutting DUNK (4 PTS) (J. Ingles 1 AST),"[201572, 204060]",1610612749.0,MIL,cutting,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,2.4,Made,,4.0,J. Ingles,204060.0,1.0,,,,,,,,,,,,,
129,PT02M56.00S,2023-02-01T01:26:28.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631109,91.80354796320631,51.71568627450981,1610612766,26,21,2023-02-01T01:26:34Z,1270000,False,9.0,25.0,1,right,MISS M. Williams cutting Layup,[1631109],1610612766.0,CHA,cutting,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,2.6,Missed,,,,,,,,,,,,,,,,,,
130,PT02M54.00S,2023-02-01T01:26:30.8Z,1,REGULAR,rebound,defensive,[],203114,,,1610612749,26,21,2023-02-01T01:26:34Z,1280000,False,,,0,,K. Middleton REBOUND (Off:0 Def:1),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,Restricted Area,0-8 Center,,,129.0,,,,,1.0,1.0,0.0,,,,,,,,,,
131,PT02M46.00S,2023-02-01T01:26:38.9Z,1,REGULAR,3pt,Jump Shot,[],201572,35.955978975032856,50.98039215686274,1610612749,26,21,2023-02-01T01:26:43Z,1290000,False,-5.0,285.0,1,left,MISS B. Lopez 28' 3PT,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Center,28.55,Missed,,,,,,,,,,,,,,,,,,
132,PT02M43.00S,2023-02-01T01:26:41.9Z,1,REGULAR,rebound,defensive,[],1626179,,,1610612766,26,21,2023-02-01T01:26:43Z,1300000,False,,,0,,T. Rozier REBOUND (Off:0 Def:4),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,Above the Break 3,24+ Center,,,131.0,,,,,4.0,4.0,0.0,,,,,,,,,,
133,PT02M40.00S,2023-02-01T01:26:48.0Z,1,REGULAR,foul,personal,[],201950,,,1610612766,26,21,2023-02-01T01:27:01Z,1310000,False,,,0,,J. Holiday personal FOUL (1 PF),"[201950, 1630550]",1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,101284.0,1.0,0.0,Thor,1630550.0,,,
135,PT02M27.00S,2023-02-01T01:27:16.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629667,83.26215505913272,42.15686274509804,1610612766,26,21,2023-02-01T01:27:22Z,1330000,False,-39.0,105.0,1,right,MISS J. McDaniels 11' driving floating Shot,[1629667],1610612766.0,CHA,driving floating,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),8-16 Center,11.19,Missed,,,,,,,,,,,,,,,,,,
136,PT02M24.00S,2023-02-01T01:27:19.0Z,1,REGULAR,rebound,defensive,[],204060,,,1610612749,26,21,2023-02-01T01:27:22Z,1340000,False,,,0,,J. Ingles REBOUND (Off:0 Def:1),[204060],1610612749.0,MIL,,,,Ingles,J. Ingles,,,,,In The Paint (Non-RA),8-16 Center,,,135.0,,,,,1.0,1.0,0.0,,,,,,,,,,
137,PT02M15.00S,2023-02-01T01:27:34.4Z,1,REGULAR,2pt,Layup,[],204060,10.068988173455978,70.83333333333334,1610612749,26,21,2023-02-01T01:27:46Z,1350000,False,-104.0,42.0,1,left,MISS J. Ingles 11' Layup - blocked,"[204060, 1631109]",1610612749.0,MIL,,,,Ingles,J. Ingles,,,,,Mid-Range,8-16 Left,11.24,Missed,,,,,,,,,Williams,1631109.0,,,,,,,,
138,PT02M15.00S,2023-02-01T01:27:34.4Z,1,REGULAR,block,,[],1631109,,,1610612749,26,21,2023-02-01T01:27:37Z,1360000,False,,,0,,M. Williams BLOCK (1 BLK),[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
139,PT02M15.00S,2023-02-01T01:27:34.4Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612766,26,21,2023-02-01T01:28:11Z,1370000,False,,,0,,TEAM defensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Mid-Range,8-16 Left,,,137.0,,,,,,,,,,,,,,,,,
140,PT02M15.00S,2023-02-01T01:27:55.8Z,1,REGULAR,substitution,out,[],201950,,,1610612766,26,21,2023-02-01T01:28:11Z,1372500,False,,,0,,SUB out: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT02M15.00S,2023-02-01T01:27:55.8Z,1,REGULAR,substitution,in,[],1628975,,,1610612766,26,21,2023-02-01T01:28:11Z,1373750,False,,,0,,SUB in: J. Carter,[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT02M15.00S,2023-02-01T01:28:05.7Z,1,REGULAR,jumpball,recovered,[],1626179,,,1610612766,26,21,2023-02-01T01:28:49Z,1375000,False,,,0,,Jump Ball M. Williams vs. J. Ingles: Tip to T. Rozier,"[1626179, 1631109, 204060]",1610612766.0,CHA,heldball,T. Rozier,1626179.0,Rozier,T. Rozier,Williams,1631109.0,Ingles,204060.0,,,,,,,,,,,,,,,,,,,,,,
145,PT02M10.00S,2023-02-01T01:28:08.2Z,1,REGULAR,foul,personal,['2freethrow'],202083,,,1610612766,26,21,2023-02-01T01:28:20Z,1400000,False,,,0,,W. Matthews shooting personal FOUL (1 PF) (Rozier 2 FT),"[202083, 1626179]",1610612749.0,MIL,shooting,,,Matthews,W. Matthews,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1193.0,1.0,0.0,Rozier,1626179.0,,,
147,PT02M10.00S,2023-02-01T01:28:34.7Z,1,REGULAR,freethrow,1 of 2,[],1626179,,,1610612766,26,22,2023-02-01T01:28:34Z,1420000,False,,,0,,T. Rozier Free Throw 1 of 2 (1 PTS),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,Made,,1.0,,,,,,,,,,,,,,,,
148,PT02M10.00S,2023-02-01T01:28:53.4Z,1,REGULAR,freethrow,2 of 2,[],1626179,,,1610612766,26,23,2023-02-01T01:28:53Z,1430000,False,,,0,,T. Rozier Free Throw 2 of 2 (2 PTS),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,Made,,2.0,,,,,,,,,,,,,,,,
149,PT01M50.00S,2023-02-01T01:29:14.8Z,1,REGULAR,3pt,Jump Shot,[],203114,33.590670170827856,34.80392156862745,1610612749,26,23,2023-02-01T01:29:21Z,1440000,False,76.0,263.0,1,left,MISS K. Middleton 27' 3PT,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,Above the Break 3,24+ Center,27.4,Missed,,,,,,,,,,,,,,,,,,
150,PT01M46.00S,2023-02-01T01:29:18.8Z,1,REGULAR,rebound,defensive,[],1630550,,,1610612766,26,23,2023-02-01T01:29:21Z,1450000,False,,,0,,J. Thor REBOUND (Off:0 Def:1),[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,Above the Break 3,24+ Center,,,149.0,,,,,1.0,1.0,0.0,,,,,,,,,,
151,PT01M41.00S,2023-02-01T01:29:22.6Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629667,94.56307490144546,95.58823529411765,1610612766,26,23,2023-02-01T01:31:19Z,1460000,False,228.0,-1.0,1,right,MISS J. McDaniels running 3PT,[1629667],1610612766.0,CHA,running,,,McDaniels,J. McDaniels,,,,,Right Corner 3,24+ Right,22.79,Missed,,,,,,,,,,,,,,,,,,
152,PT01M38.00S,2023-02-01T01:29:25.6Z,1,REGULAR,rebound,defensive,[],201572,,,1610612749,26,23,2023-02-01T01:29:29Z,1470000,False,,,0,,B. Lopez REBOUND (Off:0 Def:2),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Right Corner 3,24+ Right,,,151.0,,,,,2.0,2.0,0.0,,,,,,,,,,
153,PT01M31.00S,2023-02-01T01:29:32.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203114,7.046649145860711,53.92156862745098,1610612749,28,23,2023-02-01T01:29:38Z,1480000,False,-20.0,14.0,1,left,K. Middleton cutting Layup (2 PTS) (B. Lopez 1 AST),"[203114, 201572]",1610612749.0,MIL,cutting,,,Middleton,K. Middleton,,,,,Restricted Area,0-8 Center,2.39,Made,,2.0,B. Lopez,201572.0,1.0,,,,,,,,,,,,,
155,PT01M21.00S,2023-02-01T01:29:45.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628372,91.67214191852825,51.9607843137255,1610612766,28,23,2023-02-01T01:50:22Z,1500000,False,10.0,26.0,1,right,MISS D. Smith Jr. driving Layup - blocked,"[1628372, 201572]",1610612766.0,CHA,driving,,,Smith Jr.,D. Smith Jr.,,,,,Restricted Area,0-8 Center,2.76,Missed,,,,,,,,,Lopez,201572.0,,,,,,,,
156,PT01M21.00S,2023-02-01T01:29:45.1Z,1,REGULAR,block,,[],201572,,,1610612766,28,23,2023-02-01T01:29:49Z,1510000,False,,,0,,B. Lopez BLOCK (3 BLK),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
157,PT01M20.00S,2023-02-01T01:29:46.1Z,1,REGULAR,rebound,defensive,[],201572,,,1610612749,28,23,2023-02-01T01:50:39Z,1520000,False,,,0,,B. Lopez REBOUND (Off:0 Def:3),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,,,155.0,,,,,3.0,3.0,0.0,,,,,,,,,,
158,PT01M09.00S,2023-02-01T01:29:54.5Z,1,REGULAR,3pt,Jump Shot,[],1628975,5.732588699080158,98.77450980392157,1610612749,28,23,2023-02-01T01:29:59Z,1530000,False,-244.0,1.0,1,left,MISS J. Carter 24' 3PT,[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,Left Corner 3,24+ Left,24.39,Missed,,,,,,,,,,,,,,,,,,
159,PT01M06.00S,2023-02-01T01:29:57.5Z,1,REGULAR,rebound,defensive,[],1631109,,,1610612766,28,23,2023-02-01T01:29:59Z,1540000,False,,,0,,M. Williams REBOUND (Off:0 Def:1),[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,Left Corner 3,24+ Left,,,158.0,,,,,1.0,1.0,0.0,,,,,,,,,,
160,PT01M04.00S,2023-02-01T01:30:01.7Z,1,REGULAR,turnover,out-of-bounds,[],1629667,,,1610612766,28,23,2023-02-01T01:30:08Z,1550000,False,,,0,,J. McDaniels lost ball out-of-bounds TURNOVER (1 TO),[1629667],1610612766.0,CHA,lost ball,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,101284.0,,,,,1.0,,
161,PT01M04.00S,2023-02-01T01:30:09.2Z,1,REGULAR,substitution,out,[],1626179,,,1610612749,28,23,2023-02-01T01:30:12Z,1560000,False,,,0,,SUB out: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT01M04.00S,2023-02-01T01:30:09.2Z,1,REGULAR,substitution,in,[],1630163,,,1610612749,28,23,2023-02-01T01:30:12Z,1570000,False,,,0,,SUB in: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT00M46.50S,2023-02-01T01:30:39.8Z,1,REGULAR,turnover,3-second-violation,[],201572,,,1610612749,28,23,2023-02-01T01:31:04Z,1580000,False,,,0,,B. Lopez 3-second-violation TURNOVER (1 TO),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1201.0,,,,,1.0,,
