actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
341,PT00M13.50S,2022-11-10T01:08:25.4Z,2,REGULAR,rebound,defensive,[],1630174,,,1610612754,67,56,2022-11-10T01:08:25Z,3370000,False,,,0,,A. Nesmith REBOUND (Off:0 Def:1),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Above the Break 3,24+ Right Center,,,,,,,,,340.0,1.0,1.0,0.0,,,,,,,,
343,PT00M02.50S,2022-11-10T01:08:48.7Z,2,REGULAR,3pt,Jump Shot,[],1630169,90.75229960578186,3.1862745098039214,1610612754,70,56,2022-11-10T01:08:55Z,3390000,False,-234.0,34.0,1,right,T. Haliburton 3PT  (13 PTS) (I. Jackson 1 AST),"[1630169, 1630543]",1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Left Corner 3,24+ Left,,,,,,,23.66,Made,,,,,,,13.0,I. Jackson,1630543.0,1.0,,
347,PT00M00.00S,2022-11-10T01:08:59.8Z,2,REGULAR,period,end,[],0,,,1610612743,70,56,2022-11-10T01:08:59Z,3430000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT12M00.00S,2022-11-10T01:23:06.4Z,3,REGULAR,substitution,out,['startperiod'],1630174,,,1610612743,70,56,2022-11-10T01:24:08Z,3440000,False,,,0,,SUB out: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
349,PT12M00.00S,2022-11-10T01:23:06.4Z,3,REGULAR,substitution,out,['startperiod'],1630543,,,1610612743,70,56,2022-11-10T01:24:08Z,3450000,False,,,0,,SUB out: I. Jackson,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
350,PT12M00.00S,2022-11-10T01:23:06.4Z,3,REGULAR,substitution,out,['startperiod'],1630538,,,1610612743,70,56,2022-11-10T01:24:08Z,3460000,False,,,0,,SUB out: B. Hyland,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,,
351,PT12M00.00S,2022-11-10T01:23:06.4Z,3,REGULAR,substitution,in,['startperiod'],1626167,,,1610612743,70,56,2022-11-10T01:24:08Z,3470000,False,,,0,,SUB in: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
352,PT12M00.00S,2022-11-10T01:23:06.4Z,3,REGULAR,substitution,in,['startperiod'],1630188,,,1610612743,70,56,2022-11-10T01:24:08Z,3480000,False,,,0,,SUB in: J. Smith,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
353,PT12M00.00S,2022-11-10T01:23:06.4Z,3,REGULAR,substitution,in,['startperiod'],203999,,,1610612743,70,56,2022-11-10T01:24:08Z,3490000,False,,,0,,SUB in: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,,
354,PT12M00.00S,2022-11-10T01:24:12.4Z,3,REGULAR,period,start,[],0,,,0,70,56,2022-11-10T01:24:12Z,3500000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,PT11M49.00S,2022-11-10T01:24:24.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203999,92.85479632063075,45.09803921568628,1610612743,70,58,2022-11-10T01:24:31Z,3510000,False,-25.0,15.0,1,right,N. Jokic driving Layup (12 PTS) (J. Murray 3 AST),"[203999, 1627750]",1610612743.0,DEN,driving,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,,,,,,,2.86,Made,,,,,,,12.0,J. Murray,1627750.0,3.0,,
357,PT11M49.00S,2022-11-10T01:24:29.1Z,3,REGULAR,foul,personal,['1freethrow'],1626167,,,1610612743,70,58,2022-11-10T01:24:34Z,3530000,False,,,0,,M. Turner shooting personal FOUL (3 PF) (Jokic 1 FT),"[1626167, 203999]",1610612754.0,IND,shooting,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,204059.0,3.0,0.0,Jokic,203999.0,,,,,,,,,,,,,,,
359,PT11M49.00S,2022-11-10T01:24:44.9Z,3,REGULAR,freethrow,1 of 1,[],203999,,,1610612743,70,59,2022-11-10T01:24:44Z,3550000,False,,,0,,N. Jokic Free Throw 1 of 1 (13 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,Made,,,,,,,13.0,,,,,
360,PT11M29.00S,2022-11-10T01:25:07.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629614,14.4053876478318,56.86274509803921,1610612754,72,59,2022-11-10T01:25:12Z,3560000,False,-34.0,83.0,1,left,A. Nembhard 8' fadeaway Jump Shot (5 PTS),[1629614],1610612754.0,IND,fadeaway,,,Nembhard,A. Nembhard,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,8.97,Made,,,,,,,5.0,,,,,
361,PT11M10.00S,2022-11-10T01:25:25.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203999,93.77463863337714,44.6078431372549,1610612743,72,59,2022-11-10T01:25:29Z,3570000,False,-27.0,6.0,1,right,MISS N. Jokic Layup,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,,,,,,,2.77,Missed,,,,,,,,,,,,
362,PT11M08.00S,2022-11-10T01:25:27.9Z,3,REGULAR,rebound,defensive,[],1626167,,,1610612754,72,59,2022-11-10T01:25:29Z,3580000,False,,,0,,M. Turner REBOUND (Off:1 Def:4),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,,,,,,,361.0,5.0,4.0,1.0,,,,,,,,
363,PT11M02.00S,2022-11-10T01:25:36.0Z,3,REGULAR,foul,personal,['2freethrow'],203999,,,1610612754,72,59,2022-11-10T01:25:44Z,3590000,False,,,0,,N. Jokic shooting personal FOUL (5 PF) (Turner 2 FT),"[203999, 1626167]",1610612743.0,DEN,shooting,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),0-8 Center,204059.0,5.0,0.0,Turner,1626167.0,,,,,,,,,,,,,,,
365,PT11M02.00S,2022-11-10T01:26:04.5Z,3,REGULAR,freethrow,1 of 2,[],1626167,,,1610612754,73,59,2022-11-10T01:26:58Z,3610000,False,,,0,,M. Turner Free Throw 1 of 2 (9 PTS),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,Made,,,,,,,9.0,,,,,
366,PT11M02.00S,2022-11-10T01:26:05.2Z,3,REGULAR,substitution,out,[],203999,,,1610612754,73,59,2022-11-10T01:26:07Z,3620000,False,,,0,,SUB out: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,,
367,PT11M02.00S,2022-11-10T01:26:05.2Z,3,REGULAR,substitution,in,[],201599,,,1610612754,73,59,2022-11-10T01:26:07Z,3630000,False,,,0,,SUB in: D. Jordan,[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,,,,,,,,,,,,,,,,,,,,,,
368,PT11M02.00S,2022-11-10T01:26:04.5Z,3,REGULAR,freethrow,2 of 2,[],1626167,,,1610612754,74,59,2022-11-10T01:26:58Z,3640000,False,,,0,,M. Turner Free Throw 2 of 2 (10 PTS),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,Made,,,,,,,10.0,,,,,
369,PT10M51.00S,2022-11-10T01:26:42.6Z,3,REGULAR,foul,personal,[],1626167,,,1610612743,74,59,2022-11-10T01:26:49Z,3650000,False,,,0,,M. Turner personal FOUL (4 PF),"[1626167, 1627750]",1610612754.0,IND,,,,Turner,M. Turner,,,,,In The Paint (Non-RA),8-16 Left,204059.0,4.0,0.0,Murray,1627750.0,,,,,,,,,,,,,,,
371,PT10M51.00S,2022-11-10T01:26:49.0Z,3,REGULAR,substitution,out,[],1626167,,,1610612743,74,59,2022-11-10T01:26:53Z,3670000,False,,,0,,SUB out: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
372,PT10M51.00S,2022-11-10T01:26:49.0Z,3,REGULAR,substitution,in,[],1630543,,,1610612743,74,59,2022-11-10T01:26:53Z,3680000,False,,,0,,SUB in: I. Jackson,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
373,PT10M41.00S,2022-11-10T01:27:16.8Z,3,REGULAR,turnover,out-of-bounds,[],201599,,,1610612743,74,59,2022-11-10T01:30:22Z,3690000,False,,,0,,D. Jordan lost ball out-of-bounds TURNOVER (1 TO),[201599],1610612743.0,DEN,lost ball,,,Jordan,D. Jordan,,,,,In The Paint (Non-RA),0-8 Center,1627964.0,,,,,1.0,,,,,,,,,,,,,,
374,PT10M36.00S,2022-11-10T01:27:23.4Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629614,26.231931668856767,15.196078431372548,1610612754,74,59,2022-11-10T01:28:36Z,3700000,False,174.0,194.0,1,left,MISS A. Nembhard 26' 3PT,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Right Center,,,,,,,26.07,Missed,,,,,,,,,,,,
375,PT10M32.00S,2022-11-10T01:27:27.4Z,3,REGULAR,rebound,defensive,[],1627750,,,1610612743,74,59,2022-11-10T01:27:34Z,3710000,False,,,0,,J. Murray REBOUND (Off:0 Def:4),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Above the Break 3,24+ Right Center,,,,,,,,,374.0,4.0,4.0,0.0,,,,,,,,
376,PT10M26.00S,2022-11-10T01:27:36.6Z,3,REGULAR,foul,personal,['2freethrow'],1630543,,,1610612743,74,59,2022-11-10T01:27:42Z,3720000,False,,,0,,I. Jackson shooting personal FOUL (3 PF) (Gordon 2 FT),"[1630543, 203932]",1610612754.0,IND,shooting,,,Jackson,I. Jackson,,,,,In The Paint (Non-RA),0-8 Center,204059.0,3.0,0.0,Gordon,203932.0,,,,,,,,,,,,,,,
378,PT10M26.00S,2022-11-10T01:27:59.5Z,3,REGULAR,freethrow,1 of 2,[],203932,,,1610612743,74,60,2022-11-10T01:27:59Z,3740000,False,,,0,,A. Gordon Free Throw 1 of 2 (12 PTS),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,Made,,,,,,,12.0,,,,,
379,PT10M26.00S,2022-11-10T01:28:04.8Z,3,REGULAR,substitution,out,[],1630543,,,1610612743,74,60,2022-11-10T01:28:08Z,3750000,False,,,0,,SUB out: I. Jackson,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
380,PT10M26.00S,2022-11-10T01:28:04.8Z,3,REGULAR,substitution,in,[],1629048,,,1610612743,74,60,2022-11-10T01:28:08Z,3760000,False,,,0,,SUB in: G. Bitadze,[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,,
381,PT10M26.00S,2022-11-10T01:27:59.5Z,3,REGULAR,freethrow,2 of 2,[],203932,,,1610612743,74,61,2022-11-10T01:29:57Z,3770000,False,,,0,,A. Gordon Free Throw 2 of 2 (13 PTS),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,Made,,,,,,,13.0,,,,,
382,PT10M10.00S,2022-11-10T01:28:39.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629048,7.178055190538765,46.568627450980394,1610612754,74,61,2022-11-10T01:28:43Z,3780000,False,17.0,15.0,1,left,MISS G. Bitadze Layup,[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,,,,,,,2.28,Missed,,,,,,,,,,,,
383,PT10M07.00S,2022-11-10T01:28:42.0Z,3,REGULAR,rebound,offensive,[],1629048,,,1610612754,74,61,2022-11-10T01:28:43Z,3790000,False,,,0,,G. Bitadze REBOUND (Off:1 Def:0),[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,,,,,,,,,382.0,1.0,0.0,1.0,,,,,,,,
384,PT10M06.00S,2022-11-10T01:28:43.5Z,3,REGULAR,turnover,bad pass,[],1629048,,,1610612754,74,61,2022-11-10T01:28:46Z,3800000,False,,,0,,G. Bitadze bad pass TURNOVER (1 TO),"[1629048, 1627750]",1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,Mid-Range,8-16 Left,,,,,,1.0,,,,,,,Murray,1627750.0,,,,,,
385,PT10M06.00S,2022-11-10T01:28:43.5Z,3,REGULAR,steal,,[],1627750,,,1610612743,74,61,2022-11-10T01:28:45Z,3810000,False,,,0,,J. Murray STEAL (2 STL),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
386,PT09M53.00S,2022-11-10T01:28:56.8Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1627750,86.28449408672799,77.94117647058823,1610612743,74,61,2022-11-10T01:29:02Z,3820000,False,140.0,76.0,1,right,MISS J. Murray 15' step back Shot,[1627750],1610612743.0,DEN,step back,,,Murray,J. Murray,,,,,Mid-Range,8-16 Right,,,,,,,15.92,Missed,,,,,,,,,,,,
387,PT09M49.00S,2022-11-10T01:29:00.8Z,3,REGULAR,rebound,defensive,[],1630188,,,1610612754,74,61,2022-11-10T01:29:02Z,3830000,False,,,0,,J. Smith REBOUND (Off:1 Def:3),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,Mid-Range,8-16 Right,,,,,,,,,386.0,4.0,3.0,1.0,,,,,,,,
388,PT09M42.00S,2022-11-10T01:29:07.3Z,3,REGULAR,3pt,Jump Shot,[],1630188,10.068988173455978,4.411764705882353,1610612754,77,61,2022-11-10T01:29:11Z,3840000,False,228.0,42.0,1,left,J. Smith 3PT  (3 PTS) (G. Bitadze 1 AST),"[1630188, 1629048]",1610612754.0,IND,,,,Smith,J. Smith,,,,,Right Corner 3,24+ Right,,,,,,,23.18,Made,,,,,,,3.0,G. Bitadze,1629048.0,1.0,,
390,PT09M23.00S,2022-11-10T01:29:28.5Z,3,REGULAR,foul,personal,['2freethrow'],1630188,,,1610612743,77,61,2022-11-10T01:29:33Z,3860000,False,,,0,,J. Smith shooting personal FOUL (1 PF) (Caldwell-Pope 2 FT),"[1630188, 203484]",1610612754.0,IND,shooting,,,Smith,J. Smith,,,,,In The Paint (Non-RA),0-8 Center,203592.0,1.0,0.0,Caldwell-Pope,203484.0,,,,,,,,,,,,,,,
392,PT09M23.00S,2022-11-10T01:29:50.8Z,3,REGULAR,freethrow,1 of 2,[],203484,,,1610612743,77,62,2022-11-10T01:29:50Z,3880000,False,,,0,,K. Caldwell-Pope Free Throw 1 of 2 (5 PTS),[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,Made,,,,,,,5.0,,,,,
393,PT09M23.00S,2022-11-10T01:30:05.2Z,3,REGULAR,freethrow,2 of 2,[],203484,,,1610612743,77,63,2022-11-10T01:30:05Z,3890000,False,,,0,,K. Caldwell-Pope Free Throw 2 of 2 (6 PTS),[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,Made,,,,,,,6.0,,,,,
394,PT09M05.00S,2022-11-10T01:30:25.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627741,6.521024967148489,55.63725490196079,1610612754,79,63,2022-11-10T01:30:31Z,3900000,False,-28.0,9.0,1,left,B. Hield driving finger roll Layup (10 PTS) (T. Haliburton 7 AST),"[1627741, 1630169]",1610612754.0,IND,driving finger roll,,,Hield,B. Hield,,,,,Restricted Area,0-8 Center,,,,,,,2.95,Made,,,,,,,10.0,T. Haliburton,1630169.0,7.0,,
396,PT08M48.00S,2022-11-10T01:30:41.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629008,82.65440210249672,55.30790441176471,1610612743,79,65,2022-11-10T01:32:21Z,3920000,False,27.0,111.0,1,right,M. Porter Jr. 11' pullup Jump Shot (9 PTS) (A. Gordon 2 AST),"[1629008, 203932]",1610612743.0,DEN,pullup,,,Porter Jr.,M. Porter Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,11.36,Made,,,,,,,9.0,A. Gordon,203932.0,2.0,,
398,PT08M38.00S,2022-11-10T01:30:52.9Z,3,REGULAR,3pt,Jump Shot,[],1627741,22.552562417871222,85.29411764705883,1610612754,82,65,2022-11-10T01:30:57Z,3940000,False,-176.0,159.0,1,left,B. Hield 3PT  (13 PTS) (J. Smith 1 AST),"[1627741, 1630188]",1610612754.0,IND,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Left Center,,,,,,,23.79,Made,,,,,,,13.0,J. Smith,1630188.0,1.0,,
400,PT08M18.00S,2022-11-10T01:31:12.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627750,82.52299605781866,62.768075980392155,1610612743,82,65,2022-11-10T01:32:51Z,3960000,False,64.0,112.0,1,right,MISS J. Murray 12' turnaround fadeaway Shot,[1627750],1610612743.0,DEN,turnaround fadeaway,,,Murray,J. Murray,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,12.87,Missed,,,,,,,,,,,,
401,PT08M14.00S,2022-11-10T01:31:16.0Z,3,REGULAR,rebound,offensive,[],203932,,,1610612743,82,65,2022-11-10T01:31:17Z,3970000,False,,,0,,A. Gordon REBOUND (Off:2 Def:6),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Mid-Range,16-24 Right Center,,,,,,,,,400.0,8.0,6.0,2.0,,,,,,,,
402,PT08M13.00S,2022-11-10T01:31:19.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629048,,,1610612743,82,65,2022-11-10T01:31:27Z,3980000,False,,,0,,G. Bitadze shooting personal FOUL (1 PF) (Gordon 2 FT),"[1629048, 203932]",1610612754.0,IND,shooting,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,1627964.0,1.0,0.0,Gordon,203932.0,,,,,,,,,,,,,,,
404,PT08M13.00S,2022-11-10T01:31:49.1Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],203932,,,1610612743,82,66,2022-11-10T01:31:49Z,4000000,False,,,0,,A. Gordon Free Throw 1 of 2 (14 PTS),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,Made,,,,,,,14.0,,,,,
405,PT08M13.00S,2022-11-10T01:32:05.1Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],203932,,,1610612743,82,67,2022-11-10T01:32:05Z,4010000,False,,,0,,A. Gordon Free Throw 2 of 2 (15 PTS),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,Made,,,,,,,15.0,,,,,
406,PT08M00.00S,2022-11-10T01:32:19.9Z,3,REGULAR,3pt,Jump Shot,[],1630169,31.61957950065703,16.42156862745098,1610612754,82,67,2022-11-10T01:32:24Z,4020000,False,168.0,245.0,1,left,MISS T. Haliburton 29' 3PT,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Right Center,,,,,,,29.68,Missed,,,,,,,,,,,,
407,PT07M57.00S,2022-11-10T01:32:22.9Z,3,REGULAR,rebound,defensive,[],203932,,,1610612743,82,67,2022-11-10T01:32:24Z,4030000,False,,,0,,A. Gordon REBOUND (Off:2 Def:7),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Above the Break 3,24+ Right Center,,,,,,,,,406.0,9.0,7.0,2.0,,,,,,,,
408,PT07M50.00S,2022-11-10T01:32:29.5Z,3,REGULAR,turnover,lost ball,[],203932,,,1610612743,82,67,2022-11-10T01:32:35Z,4040000,False,,,0,,A. Gordon lost ball TURNOVER (2 TO),"[203932, 1629614]",1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Mid-Range,8-16 Right,,,,,,2.0,,,,,,,Nembhard,1629614.0,,,,,,
409,PT07M50.00S,2022-11-10T01:32:29.5Z,3,REGULAR,steal,,[],1629614,,,1610612754,82,67,2022-11-10T01:35:12Z,4050000,False,,,0,,A. Nembhard STEAL (1 STL),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
410,PT07M46.00S,2022-11-10T01:32:33.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'defensivegoaltending']",1630169,5.995400788436268,46.32352941176471,1610612754,84,67,2022-11-10T01:33:03Z,4060000,False,18.0,4.0,1,left,T. Haliburton running finger roll Layup (15 PTS) (A. Nembhard 4 AST),"[1630169, 1629614]",1610612754.0,IND,running finger roll,,,Haliburton,T. Haliburton,,,,,Restricted Area,0-8 Center,,,,,,,1.88,Made,,,,,,,15.0,A. Nembhard,1629614.0,4.0,,
411,PT07M46.00S,2022-11-10T01:32:44.1Z,3,REGULAR,violation,defensive goaltending,[],203932,,,1610612754,84,67,2022-11-10T01:33:03Z,4070000,False,,,0,,A. Gordon defensive goaltending VIOLATION,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,203592.0,,,,,,,,,,,,,,,,,,,
413,PT07M36.00S,2022-11-10T01:32:56.7Z,3,REGULAR,turnover,traveling,[],201599,,,1610612743,84,67,2022-11-10T01:33:07Z,4080000,False,,,0,,D. Jordan traveling TURNOVER (2 TO),[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,Above the Break 3,24+ Left Center,203592.0,,,,,2.0,,,,,,,,,,,,,,
414,PT07M27.00S,2022-11-10T01:33:19.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629048,10.200394218134035,51.9607843137255,1610612754,84,67,2022-11-10T01:33:45Z,4090000,False,-10.0,43.0,1,left,MISS G. Bitadze cutting Layup,[1629048],1610612754.0,IND,cutting,,,Bitadze,G. Bitadze,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,4.45,Missed,,,,,,,,,,,,
415,PT07M25.00S,2022-11-10T01:33:21.3Z,3,REGULAR,rebound,defensive,[],203932,,,1610612743,84,67,2022-11-10T01:33:22Z,4100000,False,,,0,,A. Gordon REBOUND (Off:2 Def:8),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,414.0,10.0,8.0,2.0,,,,,,,,
416,PT07M15.00S,2022-11-10T01:33:31.4Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],201599,92.59198423127464,52.69607843137255,1610612743,84,69,2022-11-10T01:33:40Z,4110000,False,13.0,17.0,1,right,D. Jordan DUNK (6 PTS) (M. Porter Jr. 2 AST),"[201599, 1629008]",1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,Restricted Area,0-8 Center,,,,,,,2.18,Made,,,,,,,6.0,M. Porter Jr.,1629008.0,2.0,,
418,PT06M57.00S,2022-11-10T01:33:48.8Z,3,REGULAR,3pt,Jump Shot,[],1630188,27.283180026281208,81.12745098039215,1610612754,87,69,2022-11-10T01:33:53Z,4130000,False,-156.0,204.0,1,left,J. Smith 25' 3PT  (6 PTS) (A. Nembhard 5 AST),"[1630188, 1629614]",1610612754.0,IND,,,,Smith,J. Smith,,,,,Above the Break 3,24+ Left Center,,,,,,,25.66,Made,,,,,,,6.0,A. Nembhard,1629614.0,5.0,,
420,PT06M56.00S,2022-11-10T01:33:53.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,87,69,2022-11-10T01:33:53Z,4150000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT06M56.00S,2022-11-10T01:36:13.7Z,3,REGULAR,substitution,out,[],1629008,,,1610612743,87,69,2022-11-10T01:36:29Z,4160000,False,,,0,,SUB out: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT06M56.00S,2022-11-10T01:36:13.7Z,3,REGULAR,substitution,in,[],1628971,,,1610612743,87,69,2022-11-10T01:36:29Z,4170000,False,,,0,,SUB in: B. Brown,[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT06M43.00S,2022-11-10T01:37:02.8Z,3,REGULAR,turnover,bad pass,[],203932,,,1610612743,87,69,2022-11-10T01:37:08Z,4180000,False,,,0,,A. Gordon bad pass TURNOVER (3 TO),"[203932, 1630169]",1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Mid-Range,16-24 Left Center,,,,,,3.0,,,,,,,Haliburton,1630169.0,,,,,,
424,PT06M43.00S,2022-11-10T01:37:02.8Z,3,REGULAR,steal,,[],1630169,,,1610612754,87,69,2022-11-10T01:37:04Z,4190000,False,,,0,,T. Haliburton STEAL (3 STL),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
425,PT06M40.00S,2022-11-10T01:37:05.9Z,3,REGULAR,turnover,bad pass,[],1629614,,,1610612754,87,69,2022-11-10T01:37:10Z,4200000,False,,,0,,A. Nembhard bad pass TURNOVER (4 TO),"[1629614, 1627750]",1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,In The Paint (Non-RA),8-16 Center,,,,,,4.0,,,,,,,Murray,1627750.0,,,,,,
426,PT06M40.00S,2022-11-10T01:37:05.9Z,3,REGULAR,steal,,[],1627750,,,1610612743,87,69,2022-11-10T01:37:07Z,4210000,False,,,0,,J. Murray STEAL (3 STL),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
427,PT06M37.00S,2022-11-10T01:37:08.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203484,73.01248357424441,14.215686274509803,1610612743,87,69,2022-11-10T01:37:13Z,4220000,False,-179.0,201.0,1,right,MISS K. Caldwell-Pope 26' 3PT,[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Left Center,,,,,,,26.92,Missed,,,,,,,,,,,,
428,PT06M33.00S,2022-11-10T01:37:12.1Z,3,REGULAR,rebound,offensive,[],203932,,,1610612743,87,69,2022-11-10T01:37:12Z,4230000,False,,,0,,A. Gordon REBOUND (Off:3 Def:8),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Above the Break 3,24+ Left Center,,,,,,,,,427.0,11.0,8.0,3.0,,,,,,,,
