shortFormattedClock,actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,officialId,jerseyNumber,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
00:20,332,PT00M20.20S,2022-12-15T01:06:09.3Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630169,84.44480946123521,96.56862745098039,1610612754,74,51,2022-12-15T01:06:16Z,3300000,False,233.0,94.0,1,right,T. Haliburton 25' 3PT running (20 PTS) (B. Mathurin 3 AST),"[1630169, 1631097]",1610612754.0,IND,,0,running,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Right,25.09,Made,20.0,B. Mathurin,1631097.0,3.0,,,,,,,,,,,,,
00:01,334,PT00M01.00S,2022-12-15T01:06:31.1Z,2,REGULAR,3pt,Jump Shot,[],201939,19.136005256241788,93.13725490196079,1610612744,74,54,2022-12-15T01:16:51Z,3320000,False,-216.0,127.0,1,left,S. Curry 25' 3PT pullup (27 PTS) (D. Green 2 AST),"[201939, 203110]",1610612744.0,GSW,,30,pullup,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,25.05,Made,27.0,D. Green,203110.0,2.0,,,,,,,,,,,,,
00:00,337,PT00M00.00S,2022-12-15T01:07:09.0Z,2,REGULAR,period,end,[],0,,,1610612754,74,54,2022-12-15T01:07:09Z,3350000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,338,PT12M00.00S,2022-12-15T01:21:47.2Z,3,REGULAR,substitution,out,['startperiod'],1631097,,,1610612754,74,54,2022-12-15T01:22:14Z,3360000,False,,,0,,SUB out: B. Mathurin,[1631097],1610612754.0,IND,,00,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,339,PT12M00.00S,2022-12-15T01:21:47.2Z,3,REGULAR,substitution,out,['startperiod'],1630541,,,1610612754,74,54,2022-12-15T01:22:14Z,3370000,False,,,0,,SUB out: M. Moody,[1630541],1610612744.0,GSW,,4,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,340,PT12M00.00S,2022-12-15T01:21:47.2Z,3,REGULAR,substitution,out,['startperiod'],1626172,,,1610612754,74,54,2022-12-15T01:22:14Z,3380000,False,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,5,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,341,PT12M00.00S,2022-12-15T01:21:47.2Z,3,REGULAR,substitution,in,['startperiod'],1629614,,,1610612754,74,54,2022-12-15T01:22:14Z,3390000,False,,,0,,SUB in: A. Nembhard,[1629614],1610612754.0,IND,,2,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,342,PT12M00.00S,2022-12-15T01:21:47.2Z,3,REGULAR,substitution,in,['startperiod'],1629673,,,1610612754,74,54,2022-12-15T01:22:14Z,3400000,False,,,0,,SUB in: J. Poole,[1629673],1610612744.0,GSW,,3,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,343,PT12M00.00S,2022-12-15T01:21:47.2Z,3,REGULAR,substitution,in,['startperiod'],1630228,,,1610612754,74,54,2022-12-15T01:22:14Z,3410000,False,,,0,,SUB in: J. Kuminga,[1630228],1610612744.0,GSW,,00,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,344,PT12M00.00S,2022-12-15T01:22:22.9Z,3,REGULAR,period,start,[],0,,,1610612754,74,54,2022-12-15T01:22:22Z,3420000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11:43,345,PT11M43.00S,2022-12-15T01:22:39.6Z,3,REGULAR,3pt,Jump Shot,[],1627741,32.14520367936925,32.35294117647059,1610612754,77,54,2022-12-15T01:22:43Z,3430000,False,88.0,250.0,1,left,B. Hield 26' 3PT  (12 PTS) (A. Nesmith 1 AST),"[1627741, 1630174]",1610612754.0,IND,,24,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Right Center,26.48,Made,12.0,A. Nesmith,1630174.0,1.0,,,,,,,,,,,,,
11:22,347,PT11M22.00S,2022-12-15T01:22:59.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629673,92.46057818659659,51.9607843137255,1610612744,77,56,2022-12-15T01:23:03Z,3450000,False,10.0,18.0,1,right,J. Poole driving finger roll Layup (10 PTS) (S. Curry 4 AST),"[1629673, 201939]",1610612744.0,GSW,,3,driving finger roll,,,Poole,J. Poole,,,,,Restricted Area,0-8 Center,2.08,Made,10.0,S. Curry,201939.0,4.0,,,,,,,,,,,,,
11:10,349,PT11M10.00S,2022-12-15T01:23:12.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626167,8.623521681997373,44.6078431372549,1610612754,77,56,2022-12-15T01:23:15Z,3470000,False,27.0,29.0,1,left,MISS M. Turner driving finger roll Layup,[1626167],1610612754.0,IND,,33,driving finger roll,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,3.93,Missed,,,,,,,,,,,,,,,,,
11:08,350,PT11M08.00S,2022-12-15T01:23:14.4Z,3,REGULAR,rebound,defensive,[],201939,,,1610612744,77,56,2022-12-15T01:23:15Z,3480000,False,,,0,,S. Curry REBOUND (Off:0 Def:4),[201939],1610612744.0,GSW,,30,,,,Curry,S. Curry,,,,,Restricted Area,0-8 Center,,,,,,,349.0,4.0,4.0,0.0,,,,,,,,,
11:05,351,PT11M05.00S,2022-12-15T01:23:18.0Z,3,REGULAR,turnover,out-of-bounds,[],1628978,,,1610612744,77,56,2022-12-15T01:23:23Z,3490000,False,,,0,,D. DiVincenzo bad pass out-of-bounds TURNOVER (2 TO),[1628978],1610612744.0,GSW,204059.0,0,bad pass,,,DiVincenzo,D. DiVincenzo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,2.0,,,,,,,,
11:00,352,PT11M00.00S,2022-12-15T01:23:26.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630169,5.995400788436268,46.81372549019608,1610612754,77,56,2022-12-15T01:24:09Z,3500000,False,16.0,4.0,1,left,MISS T. Haliburton driving Layup,[1630169],1610612754.0,IND,,0,driving,,,Haliburton,T. Haliburton,,,,,Restricted Area,0-8 Center,1.64,Missed,,,,,,,,,,,,,,,,,
10:58,353,PT10M58.00S,2022-12-15T01:23:28.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612754,77,56,2022-12-15T01:23:36Z,3510000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,352.0,,,,,,,,,,,,
10:58,355,PT10M58.00S,2022-12-15T01:23:45.7Z,3,REGULAR,turnover,offensive-kicked-ball,[],1630169,,,1610612754,77,56,2022-12-15T01:23:57Z,3530000,False,,,0,,T. Haliburton offensive-kicked-ball TURNOVER (3 TO),[1630169],1610612754.0,IND,,0,,,,Haliburton,T. Haliburton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,3.0,,,,,,,,
10:49,356,PT10M49.00S,2022-12-15T01:23:58.7Z,3,REGULAR,foul,personal,['2freethrow'],1627741,,,1610612744,77,56,2022-12-15T01:24:02Z,3540000,False,,,0,,B. Hield shooting personal FOUL (2 PF) (Curry 2 FT),"[1627741, 201939]",1610612754.0,IND,204059.0,24,shooting,,,Hield,B. Hield,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,2.0,0.0,Curry,201939.0,,
10:49,358,PT10M49.00S,2022-12-15T01:24:23.1Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],201939,,,1610612744,77,57,2022-12-15T01:24:23Z,3560000,False,,,0,,S. Curry Free Throw 1 of 2 (28 PTS),[201939],1610612744.0,GSW,,30,,,,Curry,S. Curry,,,,,,,,Made,28.0,,,,,,,,,,,,,,,,
10:49,359,PT10M49.00S,2022-12-15T01:24:38.6Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],201939,,,1610612744,77,58,2022-12-15T01:24:38Z,3570000,False,,,0,,S. Curry Free Throw 2 of 2 (29 PTS),[201939],1610612744.0,GSW,,30,,,,Curry,S. Curry,,,,,,,,Made,29.0,,,,,,,,,,,,,,,,
10:38,360,PT10M38.00S,2022-12-15T01:24:54.8Z,3,REGULAR,turnover,traveling,[],1627741,,,1610612754,77,58,2022-12-15T01:24:59Z,3580000,False,,,0,,B. Hield traveling TURNOVER (2 TO),[1627741],1610612754.0,IND,204059.0,24,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,2.0,,,,,,,,
10:29,361,PT10M29.00S,2022-12-15T01:25:11.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630228,93.38042049934296,49.01960784313725,1610612744,77,60,2022-12-15T01:25:17Z,3590000,False,-5.0,10.0,1,right,J. Kuminga cutting finger roll Layup (4 PTS) (S. Curry 5 AST),"[1630228, 201939]",1610612744.0,GSW,,00,cutting finger roll,,,Kuminga,J. Kuminga,,,,,Restricted Area,0-8 Center,1.09,Made,4.0,S. Curry,201939.0,5.0,,,,,,,,,,,,,
10:27,363,PT10M27.00S,2022-12-15T01:25:18.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,77,60,2022-12-15T01:25:18Z,3610000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:08,364,PT10M08.00S,2022-12-15T01:28:28.2Z,3,REGULAR,3pt,Jump Shot,[],1627741,5.863994743758213,94.85294117647058,1610612754,77,60,2022-12-15T01:28:33Z,3620000,False,-224.0,3.0,1,left,MISS B. Hield 3PT,[1627741],1610612754.0,IND,,24,,,,Hield,B. Hield,,,,,Left Corner 3,24+ Left,22.43,Missed,,,,,,,,,,,,,,,,,
10:06,365,PT10M06.00S,2022-12-15T01:28:30.2Z,3,REGULAR,rebound,defensive,[],201939,,,1610612744,77,60,2022-12-15T01:28:33Z,3630000,False,,,0,,S. Curry REBOUND (Off:0 Def:5),[201939],1610612744.0,GSW,,30,,,,Curry,S. Curry,,,,,Left Corner 3,24+ Left,,,,,,,364.0,5.0,5.0,0.0,,,,,,,,,
10:03,366,PT10M03.00S,2022-12-15T01:28:34.9Z,3,REGULAR,foul,personal,[],1626167,,,1610612744,77,60,2022-12-15T01:28:43Z,3640000,False,,,0,,M. Turner personal FOUL (2 PF),"[1626167, 201939]",1610612754.0,IND,1626301.0,33,,,,Turner,M. Turner,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,2.0,0.0,Curry,201939.0,,
10:00,368,PT10M00.00S,2022-12-15T01:29:01.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629673,85.3646517739816,37.745098039215684,1610612744,77,60,2022-12-15T01:29:08Z,3660000,False,-61.0,85.0,1,right,MISS J. Poole 10' driving floating Shot,[1629673],1610612744.0,GSW,,3,driving floating,,,Poole,J. Poole,,,,,In The Paint (Non-RA),8-16 Left,10.49,Missed,,,,,,,,,,,,,,,,,
09:56,369,PT09M56.00S,2022-12-15T01:29:05.5Z,3,REGULAR,rebound,defensive,[],1630174,,,1610612754,77,60,2022-12-15T01:29:08Z,3670000,False,,,0,,A. Nesmith REBOUND (Off:0 Def:2),[1630174],1610612754.0,IND,,23,,,,Nesmith,A. Nesmith,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,368.0,2.0,2.0,0.0,,,,,,,,,
09:51,370,PT09M51.00S,2022-12-15T01:29:09.5Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630174,29.25427069645204,23.03921568627451,1610612754,77,60,2022-12-15T01:29:14Z,3680000,False,135.0,222.0,1,left,MISS A. Nesmith 26' running 3PT,[1630174],1610612754.0,IND,,23,running,,,Nesmith,A. Nesmith,,,,,Above the Break 3,24+ Right Center,26.01,Missed,,,,,,,,,,,,,,,,,
09:49,371,PT09M49.00S,2022-12-15T01:29:11.5Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612744,77,60,2022-12-15T01:29:14Z,3690000,False,,,0,,TEAM defensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,370.0,,,,,,,,,,,,
09:37,373,PT09M37.00S,2022-12-15T01:29:27.2Z,3,REGULAR,2pt,Jump Shot,[],1628978,79.84559789750328,32.1078431372549,1610612744,77,62,2022-12-15T01:29:34Z,3710000,False,-89.0,137.0,1,right,D. DiVincenzo 16' turnaround fadeaway Jump Shot (5 PTS),[1628978],1610612744.0,GSW,,0,turnaround fadeaway,,,DiVincenzo,D. DiVincenzo,,,,,Mid-Range,16-24 Left Center,16.36,Made,5.0,,,,,,,,,,,,,,,,
09:14,374,PT09M14.00S,2022-12-15T01:29:49.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626167,11.514454664914586,46.81372549019608,1610612754,77,62,2022-12-15T01:29:52Z,3720000,False,16.0,56.0,1,left,MISS M. Turner Layup,[1626167],1610612754.0,IND,,33,,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,5.79,Missed,,,,,,,,,,,,,,,,,
09:12,375,PT09M12.00S,2022-12-15T01:29:51.2Z,3,REGULAR,rebound,defensive,[],201939,,,1610612744,77,62,2022-12-15T01:29:52Z,3730000,False,,,0,,S. Curry REBOUND (Off:0 Def:6),[201939],1610612744.0,GSW,,30,,,,Curry,S. Curry,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,374.0,6.0,6.0,0.0,,,,,,,,,
09:09,376,PT09M09.00S,2022-12-15T01:29:54.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629673,92.19776609724047,53.431372549019606,1610612744,77,64,2022-12-15T01:29:59Z,3740000,False,17.0,21.0,1,right,J. Poole running finger roll Layup (12 PTS) (S. Curry 6 AST),"[1629673, 201939]",1610612744.0,GSW,,3,running finger roll,,,Poole,J. Poole,,,,,Restricted Area,0-8 Center,2.7,Made,12.0,S. Curry,201939.0,6.0,,,,,,,,,,,,,
08:45,378,PT08M45.00S,2022-12-15T01:30:18.6Z,3,REGULAR,3pt,Jump Shot,[],1630169,21.107095926412615,94.85294117647058,1610612754,77,64,2022-12-15T01:30:41Z,3760000,False,-224.0,146.0,1,left,MISS T. Haliburton 26' 3PT - blocked,"[1630169, 1630228]",1610612754.0,IND,,0,,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Left Center,26.76,Missed,,,,,,,,,,,,,,,,Kuminga,1630228.0
08:45,379,PT08M45.00S,2022-12-15T01:30:18.6Z,3,REGULAR,block,,[],1630228,,,1610612754,77,64,2022-12-15T01:30:20Z,3770000,False,,,0,,J. Kuminga BLOCK (1 BLK),[1630228],1610612744.0,GSW,,00,,,,Kuminga,J. Kuminga,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,
08:42,380,PT08M42.00S,2022-12-15T01:30:21.6Z,3,REGULAR,rebound,offensive,[],1630174,,,1610612754,77,64,2022-12-15T01:30:41Z,3780000,False,,,0,,A. Nesmith REBOUND (Off:1 Def:2),[1630174],1610612754.0,IND,,23,,,,Nesmith,A. Nesmith,,,,,Above the Break 3,24+ Left Center,,,,,,,378.0,3.0,2.0,1.0,,,,,,,,,
08:42,385,PT08M42.00S,2022-12-15T01:31:07.7Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612754,77,64,2022-12-15T01:33:54Z,3830000,False,,,0,,IND shot clock Team TURNOVER,[],1610612754.0,IND,202007.0,,,,,,,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,,,,,
08:29,386,PT08M29.00S,2022-12-15T01:31:23.4Z,3,REGULAR,foul,personal,['3freethrow'],1630169,,,1610612744,77,64,2022-12-15T01:31:29Z,3840000,False,,,0,,T. Haliburton shooting personal FOUL (1 PF) (Curry 3 FT),"[1630169, 201939]",1610612754.0,IND,202007.0,0,shooting,,,Haliburton,T. Haliburton,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,1.0,0.0,Curry,201939.0,,
08:29,388,PT08M29.00S,2022-12-15T01:31:49.3Z,3,REGULAR,freethrow,1 of 3,['fromturnover'],201939,,,1610612744,77,65,2022-12-15T01:31:49Z,3860000,False,,,0,,S. Curry Free Throw 1 of 3 (30 PTS),[201939],1610612744.0,GSW,,30,,,,Curry,S. Curry,,,,,,,,Made,30.0,,,,,,,,,,,,,,,,
08:29,389,PT08M29.00S,2022-12-15T01:32:04.2Z,3,REGULAR,freethrow,2 of 3,['fromturnover'],201939,,,1610612744,77,66,2022-12-15T01:32:04Z,3870000,False,,,0,,S. Curry Free Throw 2 of 3 (31 PTS),[201939],1610612744.0,GSW,,30,,,,Curry,S. Curry,,,,,,,,Made,31.0,,,,,,,,,,,,,,,,
08:29,390,PT08M29.00S,2022-12-15T01:32:19.8Z,3,REGULAR,freethrow,3 of 3,['fromturnover'],201939,,,1610612744,77,67,2022-12-15T01:32:19Z,3880000,False,,,0,,S. Curry Free Throw 3 of 3 (32 PTS),[201939],1610612744.0,GSW,,30,,,,Curry,S. Curry,,,,,,,,Made,32.0,,,,,,,,,,,,,,,,
08:21,391,PT08M21.00S,2022-12-15T01:32:35.1Z,3,REGULAR,foul,personal,[],1630228,,,1610612754,77,67,2022-12-15T01:32:41Z,3890000,False,,,0,,J. Kuminga personal FOUL (2 PF),"[1630228, 1626167]",1610612744.0,GSW,204059.0,00,,,,Kuminga,J. Kuminga,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,2.0,0.0,Turner,1626167.0,,
08:16,393,PT08M16.00S,2022-12-15T01:32:48.6Z,3,REGULAR,3pt,Jump Shot,[],1627741,28.991458607095925,73.77450980392157,1610612754,77,67,2022-12-15T01:32:52Z,3910000,False,-119.0,220.0,1,left,MISS B. Hield 25' 3PT,[1627741],1610612754.0,IND,,24,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Left Center,25.01,Missed,,,,,,,,,,,,,,,,,
08:12,394,PT08M12.00S,2022-12-15T01:32:52.6Z,3,REGULAR,rebound,defensive,[],1630228,,,1610612744,77,67,2022-12-15T01:32:52Z,3920000,False,,,0,,J. Kuminga REBOUND (Off:1 Def:1),[1630228],1610612744.0,GSW,,00,,,,Kuminga,J. Kuminga,,,,,Above the Break 3,24+ Left Center,,,,,,,393.0,2.0,1.0,1.0,,,,,,,,,
08:06,395,PT08M06.00S,2022-12-15T01:32:58.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630228,88.25558475689881,51.71568627450981,1610612744,77,67,2022-12-15T01:37:44Z,3930000,False,9.0,58.0,1,right,MISS J. Kuminga driving floating Shot,[1630228],1610612744.0,GSW,,00,driving floating,,,Kuminga,J. Kuminga,,,,,In The Paint (Non-RA),0-8 Center,5.85,Missed,,,,,,,,,,,,,,,,,
08:04,396,PT08M04.00S,2022-12-15T01:33:00.5Z,3,REGULAR,rebound,offensive,[],1630228,,,1610612744,77,67,2022-12-15T01:37:44Z,3940000,False,,,0,,J. Kuminga REBOUND (Off:2 Def:1),[1630228],1610612744.0,GSW,,00,,,,Kuminga,J. Kuminga,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,395.0,3.0,1.0,2.0,,,,,,,,,
08:04,397,PT08M04.00S,2022-12-15T01:33:04.5Z,3,REGULAR,foul,personal,['2freethrow'],1626167,,,1610612744,77,67,2022-12-15T01:33:14Z,3950000,False,,,0,,M. Turner shooting personal FOUL (3 PF) (Kuminga 2 FT),"[1626167, 1630228]",1610612754.0,IND,204059.0,33,shooting,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,3.0,0.0,Kuminga,1630228.0,,
08:04,399,PT08M04.00S,2022-12-15T01:33:38.9Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1630228,,,1610612744,77,67,2022-12-15T01:33:38Z,3970000,False,,,0,,MISS J. Kuminga Free Throw 1 of 2,[1630228],1610612744.0,GSW,,00,,,,Kuminga,J. Kuminga,,,,,,,,Missed,,,,,,,,,,,,,,,,,
08:04,400,PT08M04.00S,2022-12-15T01:33:38.9Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612744,77,67,2022-12-15T01:33:38Z,3980000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,399.0,,,,,,,,,,,,
08:04,401,PT08M04.00S,2022-12-15T01:33:39.6Z,3,REGULAR,substitution,out,[],1626167,,,1610612744,77,67,2022-12-15T01:33:43Z,3990000,False,,,0,,SUB out: M. Turner,[1626167],1610612754.0,IND,,33,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,
08:04,402,PT08M04.00S,2022-12-15T01:33:39.6Z,3,REGULAR,substitution,in,[],1630188,,,1610612744,77,67,2022-12-15T01:33:43Z,4000000,False,,,0,,SUB in: J. Smith,[1630188],1610612754.0,IND,,25,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,
08:04,403,PT08M04.00S,2022-12-15T01:33:58.0Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1630228,,,1610612744,77,68,2022-12-15T01:33:58Z,4010000,False,,,0,,J. Kuminga Free Throw 2 of 2 (5 PTS),[1630228],1610612744.0,GSW,,00,,,,Kuminga,J. Kuminga,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,
07:48,404,PT07M48.00S,2022-12-15T01:34:14.8Z,3,REGULAR,turnover,bad pass,[],1629614,,,1610612754,77,68,2022-12-15T01:34:21Z,4020000,False,,,0,,A. Nembhard bad pass TURNOVER (1 TO),"[1629614, 1630228]",1610612754.0,IND,,2,,,,Nembhard,A. Nembhard,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,1.0,Kuminga,1630228.0,,,,,,
07:48,405,PT07M48.00S,2022-12-15T01:34:14.8Z,3,REGULAR,steal,,[],1630228,,,1610612744,77,68,2022-12-15T01:34:16Z,4030000,False,,,0,,J. Kuminga STEAL (1 STL),[1630228],1610612744.0,GSW,,00,,,,Kuminga,J. Kuminga,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,
07:43,406,PT07M43.00S,2022-12-15T01:34:19.9Z,3,REGULAR,turnover,out-of-bounds,[],1630228,,,1610612744,77,68,2022-12-15T01:34:29Z,4040000,False,,,0,,J. Kuminga bad pass out-of-bounds TURNOVER (2 TO),[1630228],1610612744.0,GSW,202007.0,00,bad pass,,,Kuminga,J. Kuminga,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,2.0,,,,,,,,
07:36,407,PT07M36.00S,2022-12-15T01:34:38.6Z,3,REGULAR,foul,personal,['2freethrow'],1630228,,,1610612754,77,68,2022-12-15T01:34:44Z,4050000,False,,,0,,J. Kuminga shooting personal FOUL (3 PF) (Haliburton 2 FT),"[1630228, 1630169]",1610612744.0,GSW,204059.0,00,shooting,,,Kuminga,J. Kuminga,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,3.0,0.0,Haliburton,1630169.0,,
07:36,409,PT07M36.00S,2022-12-15T01:35:01.3Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1630169,,,1610612754,78,68,2022-12-15T01:35:17Z,4070000,False,,,0,,T. Haliburton Free Throw 1 of 2 (21 PTS),[1630169],1610612754.0,IND,,0,,,,Haliburton,T. Haliburton,,,,,,,,Made,21.0,,,,,,,,,,,,,,,,
07:36,410,PT07M36.00S,2022-12-15T01:35:01.3Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1630169,,,1610612754,78,68,2022-12-15T01:35:17Z,4080000,False,,,0,,MISS T. Haliburton Free Throw 2 of 2,[1630169],1610612754.0,IND,,0,,,,Haliburton,T. Haliburton,,,,,,,,Missed,,,,,,,,,,,,,,,,,
07:34,411,PT07M34.00S,2022-12-15T01:35:03.3Z,3,REGULAR,rebound,defensive,[],1628978,,,1610612744,78,68,2022-12-15T01:35:17Z,4090000,False,,,0,,D. DiVincenzo REBOUND (Off:0 Def:6),[1628978],1610612744.0,GSW,,0,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,410.0,6.0,6.0,0.0,,,,,,,,,
07:18,412,PT07M18.00S,2022-12-15T01:35:31.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630228,87.59855453350855,51.225490196078425,1610612744,78,68,2022-12-15T01:43:52Z,4100000,False,6.0,64.0,1,right,MISS J. Kuminga 6' turnaround Shot - blocked,"[1630228, 1630169]",1610612744.0,GSW,,00,turnaround,,,Kuminga,J. Kuminga,,,,,In The Paint (Non-RA),0-8 Center,6.44,Missed,,,,,,,,,,,,,,,,Haliburton,1630169.0
07:18,413,PT07M18.00S,2022-12-15T01:35:31.7Z,3,REGULAR,block,,[],1630169,,,1610612744,78,68,2022-12-15T01:43:26Z,4110000,False,,,0,,T. Haliburton BLOCK (2 BLK),[1630169],1610612754.0,IND,,0,,,,Haliburton,T. Haliburton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,
07:17,414,PT07M17.00S,2022-12-15T01:35:32.7Z,3,REGULAR,rebound,defensive,[],1630188,,,1610612754,78,68,2022-12-15T01:35:37Z,4120000,False,,,0,,J. Smith REBOUND (Off:0 Def:4),[1630188],1610612754.0,IND,,25,,,,Smith,J. Smith,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,412.0,4.0,4.0,0.0,,,,,,,,,
07:12,415,PT07M12.00S,2022-12-15T01:35:39.1Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630169,32.53942181340342,55.392156862745104,1610612754,78,68,2022-12-15T01:42:25Z,4130000,False,-27.0,253.0,1,left,MISS T. Haliburton 25' step back 3PT,[1630169],1610612754.0,IND,,0,step back,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Center,25.48,Missed,,,,,,,,,,,,,,,,,
07:10,416,PT07M10.00S,2022-12-15T01:35:41.1Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612754,78,68,2022-12-15T01:35:45Z,4140000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,415.0,,,,,,,,,,,,
07:10,417,PT07M10.00S,2022-12-15T01:35:45.1Z,3,REGULAR,foul,personal,[],1629673,,,1610612754,78,68,2022-12-15T01:36:15Z,4150000,False,,,0,,J. Poole loose ball personal FOUL (4 PF),"[1629673, 1630188]",1610612744.0,GSW,1626301.0,3,loose ball,,,Poole,J. Poole,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,4.0,0.0,Smith,1630188.0,,
07:10,419,PT07M10.00S,2022-12-15T01:36:01.3Z,3,REGULAR,substitution,out,[],1629673,,,1610612754,78,68,2022-12-15T01:36:08Z,4170000,False,,,0,,SUB out: J. Poole,[1629673],1610612744.0,GSW,,3,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,
