actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
681,PT03M52.00S,2022-10-22T01:19:36.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630200,92.06636005256242,49.01960784313725,1610612759,109,123,2022-10-22T01:19:43Z,6730000,-5.0,22.0,1,right,T. Jones driving finger roll Layup (14 PTS) (J. Poeltl 5 AST),"[1630200, 1627751]",1610612759.0,SAS,driving finger roll,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,2.26,Made,14.0,J. Poeltl,1627751.0,5.0,,,,,,,,,,,,,,
683,PT03M44.00S,2022-10-22T01:19:44.9Z,4,REGULAR,3pt,Jump Shot,[],1631097,35.8245729303548,61.029411764705884,1610612754,112,123,2022-10-22T01:19:51Z,6750000,-55.0,284.0,1,left,B. Mathurin 28' 3PT pullup (24 PTS),[1631097],1610612754.0,IND,pullup,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Center,28.96,Made,24.0,,,,,,,,,,,,,,,,,
684,PT03M28.00S,2022-10-22T01:20:02.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627741,,,1610612759,112,123,2022-10-22T01:20:09Z,6760000,,,0,,B. Hield shooting personal FOUL (4 PF) (Jones 2 FT),"[1627741, 1630200]",1610612754.0,IND,shooting,,,Hield,B. Hield,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,202049.0,4.0,0.0,Jones,1630200.0,,,,,,,,,
686,PT03M28.00S,2022-10-22T01:20:30.4Z,4,REGULAR,freethrow,1 of 2,[],1630200,,,1610612759,112,124,2022-10-22T01:20:30Z,6780000,,,0,,T. Jones Free Throw 1 of 2 (15 PTS),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
687,PT03M28.00S,2022-10-22T01:20:44.6Z,4,REGULAR,freethrow,2 of 2,[],1630200,,,1610612759,112,125,2022-10-22T01:20:44Z,6790000,,,0,,T. Jones Free Throw 2 of 2 (16 PTS),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
688,PT03M20.00S,2022-10-22T01:20:54.2Z,4,REGULAR,3pt,Jump Shot,[],1630678,7.835085413929041,94.85294117647058,1610612754,115,125,2022-10-22T01:20:58Z,6800000,-224.0,21.0,1,left,T. Taylor 3PT  (7 PTS) (T. Haliburton 11 AST),"[1630678, 1630169]",1610612754.0,IND,,,,Taylor,T. Taylor,,,,,Left Corner 3,24+ Left,22.53,Made,7.0,T. Haliburton,1630169.0,11.0,,,,,,,,,,,,,,
690,PT03M05.00S,2022-10-22T01:21:10.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630169,,,1610612759,115,125,2022-10-22T01:21:17Z,6820000,,,0,,T. Haliburton take personal FOUL (3 PF) (Poeltl 2 FT),"[1630169, 1627751]",1610612754.0,IND,take,,,Haliburton,T. Haliburton,,,,,Mid-Range,8-16 Left,,,,,,,1628159.0,3.0,0.0,Poeltl,1627751.0,,,,,,,,,
692,PT03M05.00S,2022-10-22T01:21:34.9Z,4,REGULAR,freethrow,1 of 2,[],1627751,,,1610612759,115,126,2022-10-22T01:21:52Z,6840000,,,0,,J. Poeltl Free Throw 1 of 2 (17 PTS),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,Made,17.0,,,,,,,,,,,,,,,,,
693,PT03M05.00S,2022-10-22T01:21:34.9Z,4,REGULAR,freethrow,2 of 2,[],1627751,,,1610612759,115,126,2022-10-22T01:21:52Z,6850000,,,0,,MISS J. Poeltl Free Throw 2 of 2,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
694,PT03M03.00S,2022-10-22T01:21:36.9Z,4,REGULAR,rebound,defensive,[],1631097,,,1610612754,115,126,2022-10-22T01:21:52Z,6860000,,,0,,B. Mathurin REBOUND (Off:0 Def:3),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,693.0,3.0,3.0,0.0,,,,
695,PT02M55.00S,2022-10-22T01:21:59.9Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1631097,5.601182654402102,49.50980392156863,1610612754,117,126,2022-10-22T01:22:04Z,6870000,2.0,0.0,1,left,B. Mathurin driving DUNK (26 PTS) (T. Haliburton 12 AST),"[1631097, 1630169]",1610612754.0,IND,driving,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,0.25,Made,26.0,T. Haliburton,1630169.0,12.0,,,,,,,,,,,,,,
696,PT02M42.00S,2022-10-22T01:22:16.3Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630169,,,1610612759,117,126,2022-10-22T01:22:21Z,6880000,,,0,,T. Haliburton take personal FOUL (4 PF) (Poeltl 2 FT),"[1630169, 1627751]",1610612754.0,IND,take,,,Haliburton,T. Haliburton,,,,,Mid-Range,8-16 Right,,,,,,,203591.0,4.0,0.0,Poeltl,1627751.0,,,,,,,,,
699,PT02M42.00S,2022-10-22T01:22:43.0Z,4,REGULAR,freethrow,1 of 2,[],1627751,,,1610612759,117,127,2022-10-22T01:22:43Z,6900000,,,0,,J. Poeltl Free Throw 1 of 2 (18 PTS),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,Made,18.0,,,,,,,,,,,,,,,,,
700,PT02M42.00S,2022-10-22T01:22:58.4Z,4,REGULAR,freethrow,2 of 2,[],1627751,,,1610612759,117,128,2022-10-22T01:22:58Z,6910000,,,0,,J. Poeltl Free Throw 2 of 2 (19 PTS),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,Made,19.0,,,,,,,,,,,,,,,,,
701,PT02M29.00S,2022-10-22T01:23:14.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631097,12.302890932982917,52.450980392156865,1610612754,117,128,2022-10-22T01:23:19Z,6920000,-12.0,63.0,1,left,MISS B. Mathurin 6' turnaround Shot,[1631097],1610612754.0,IND,turnaround,,,Mathurin,B. Mathurin,,,,,In The Paint (Non-RA),0-8 Center,6.43,Missed,,,,,,,,,,,,,,,,,,
702,PT02M24.00S,2022-10-22T01:23:19.4Z,4,REGULAR,rebound,offensive,[],1631097,,,1610612754,117,128,2022-10-22T01:39:39Z,6930000,,,0,,B. Mathurin REBOUND (Off:1 Def:3),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,701.0,4.0,3.0,1.0,,,,
705,PT02M20.00S,2022-10-22T01:23:23.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630169,6.783837056504599,52.69607843137255,1610612754,119,128,2022-10-22T01:27:00Z,6960000,-13.0,11.0,1,left,T. Haliburton driving Layup (16 PTS),[1630169],1610612754.0,IND,driving,,,Haliburton,T. Haliburton,,,,,Restricted Area,0-8 Center,1.76,Made,16.0,,,,,,,,,,,,,,,,,
706,PT02M20.00S,2022-10-22T01:23:26.4Z,4,REGULAR,foul,personal,['1freethrow'],1629640,,,1610612754,119,128,2022-10-22T01:23:32Z,6970000,,,0,,K. Johnson shooting personal FOUL (3 PF) (Haliburton 1 FT),"[1629640, 1630169]",1610612759.0,SAS,shooting,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,203591.0,3.0,0.0,Haliburton,1630169.0,,,,,,,,,
708,PT02M20.00S,2022-10-22T01:23:50.4Z,4,REGULAR,freethrow,1 of 1,['2ndchance'],1630169,,,1610612754,120,128,2022-10-22T01:23:50Z,6990000,,,0,,T. Haliburton Free Throw 1 of 1 (17 PTS),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,Made,17.0,,,,,,,,,,,,,,,,,
710,PT02M17.00S,2022-10-22T01:24:03.0Z,4,REGULAR,turnover,out-of-bounds,[],1629640,,,1610612759,120,128,2022-10-22T01:24:10Z,7010000,,,0,,K. Johnson bad pass out-of-bounds TURNOVER (1 TO),[1629640],1610612759.0,SAS,bad pass,,,Johnson,K. Johnson,,,,,Mid-Range,8-16 Left,,,,,,,202049.0,,,,,1.0,,,,,,,,
711,PT02M09.00S,2022-10-22T01:24:28.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630678,9.937582128777924,48.03921568627451,1610612754,120,128,2022-10-22T01:24:36Z,7020000,10.0,41.0,1,left,MISS T. Taylor driving Layup,[1630678],1610612754.0,IND,driving,,,Taylor,T. Taylor,,,,,Restricted Area,0-8 Center,4.21,Missed,,,,,,,,,,,,,,,,,,
712,PT02M05.00S,2022-10-22T01:24:32.3Z,4,REGULAR,rebound,defensive,[],1629640,,,1610612759,120,128,2022-10-22T01:24:36Z,7030000,,,0,,K. Johnson REBOUND (Off:0 Def:3),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,711.0,3.0,3.0,0.0,,,,
713,PT02M03.00S,2022-10-22T01:24:40.0Z,4,REGULAR,timeout,full,['team'],0,,,1610612759,120,128,2022-10-22T01:24:40Z,7040000,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
714,PT02M02.00S,2022-10-22T01:26:34.3Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1631097,,,1610612759,120,128,2022-10-22T01:27:28Z,7050000,,,0,,B. Mathurin transition take personal FOUL (1 PF) (Poeltl 1 FT),"[1631097, 1627751]",1610612754.0,IND,transition take,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Center,,,,,,,202049.0,1.0,0.0,Poeltl,1627751.0,,,,,,,,,
716,PT02M02.00S,2022-10-22T01:27:25.7Z,4,REGULAR,freethrow,1 of 1,[],1626196,,,1610612759,120,129,2022-10-22T01:27:25Z,7070000,,,0,,J. Richardson transition take Free Throw 1 of 1 (23 PTS),[1626196],1610612759.0,SAS,transition take,,,Richardson,J. Richardson,,,,,,,,Made,23.0,,,,,,,,,,,,,,,,,
717,PT02M00.00S,2022-10-22T01:27:51.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630678,,,1610612754,120,129,2022-10-22T01:27:56Z,7080000,,,0,,T. Taylor personal FOUL (5 PF) (Poeltl 2 FT),"[1630678, 1627751]",1610612754.0,IND,,,,Taylor,T. Taylor,,,,,Above the Break 3,24+ Right Center,,,,,,,202049.0,5.0,0.0,Poeltl,1627751.0,,,,,,,,,
719,PT02M00.00S,2022-10-22T01:28:16.2Z,4,REGULAR,freethrow,1 of 2,[],1627751,,,1610612759,120,130,2022-10-22T01:28:16Z,7100000,,,0,,J. Poeltl Free Throw 1 of 2 (20 PTS),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,Made,20.0,,,,,,,,,,,,,,,,,
720,PT02M00.00S,2022-10-22T01:28:28.2Z,4,REGULAR,freethrow,2 of 2,[],1627751,,,1610612759,120,131,2022-10-22T01:28:28Z,7110000,,,0,,J. Poeltl Free Throw 2 of 2 (21 PTS),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,Made,21.0,,,,,,,,,,,,,,,,,
721,PT01M52.00S,2022-10-22T01:28:41.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630169,10.85742444152431,50.49019607843137,1610612754,122,131,2022-10-22T01:28:47Z,7120000,-2.0,50.0,1,left,T. Haliburton driving Layup (19 PTS),[1630169],1610612754.0,IND,driving,,,Haliburton,T. Haliburton,,,,,In The Paint (Non-RA),0-8 Center,4.97,Made,19.0,,,,,,,,,,,,,,,,,
722,PT01M52.00S,2022-10-22T01:28:45.7Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629640,,,1610612754,122,131,2022-10-22T01:28:49Z,7130000,,,0,,K. Johnson shooting personal FOUL (4 PF) (Haliburton 1 FT),"[1629640, 1630169]",1610612759.0,SAS,shooting,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202049.0,4.0,0.0,Haliburton,1630169.0,,,,,,,,,
724,PT01M52.00S,2022-10-22T01:29:07.7Z,4,REGULAR,freethrow,1 of 1,[],1630169,,,1610612754,123,131,2022-10-22T01:29:07Z,7150000,,,0,,T. Haliburton Free Throw 1 of 1 (20 PTS),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,Made,20.0,,,,,,,,,,,,,,,,,
725,PT01M47.00S,2022-10-22T01:29:21.1Z,4,REGULAR,turnover,bad pass,[],1626196,,,1610612759,123,131,2022-10-22T01:29:25Z,7160000,,,0,,J. Richardson bad pass TURNOVER (2 TO),"[1626196, 1629614]",1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,2.0,,,,,,,Nembhard,1629614.0
726,PT01M47.00S,2022-10-22T01:29:21.1Z,4,REGULAR,steal,,[],1629614,,,1610612754,123,131,2022-10-22T01:29:23Z,7170000,,,0,,A. Nembhard STEAL (2 STL),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
727,PT01M44.00S,2022-10-22T01:29:23.9Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1631097,27.677398160315374,84.55882352941177,1610612754,123,131,2022-10-22T01:29:28Z,7180000,-173.0,208.0,1,left,MISS B. Mathurin 27' 3PT,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Left Center,27.02,Missed,,,,,,,,,,,,,,,,,,
728,PT01M40.00S,2022-10-22T01:29:27.9Z,4,REGULAR,rebound,offensive,[],1627741,,,1610612754,123,131,2022-10-22T01:29:28Z,7190000,,,0,,B. Hield REBOUND (Off:2 Def:3),[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,727.0,5.0,3.0,2.0,,,,
729,PT01M40.00S,2022-10-22T01:29:28.0Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1627741,5.590000152587891,50.0,1610612754,123,131,2022-10-22T01:29:34Z,7200000,0.0,0.0,1,left,MISS B. Hield tip Layup,[1627741],1610612754.0,IND,tip,,,Hield,B. Hield,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
730,PT01M40.00S,2022-10-22T01:29:28.0Z,4,REGULAR,rebound,defensive,[],1630200,,,1610612759,123,131,2022-10-22T01:29:34Z,7210000,,,0,,T. Jones REBOUND (Off:1 Def:3),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,729.0,4.0,3.0,1.0,,,,
731,PT01M39.00S,2022-10-22T01:29:35.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612759,123,131,2022-10-22T01:29:35Z,7220000,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
732,PT01M21.00S,2022-10-22T01:31:46.8Z,4,REGULAR,2pt,Hook,[],1627751,88.91261498028909,30.392156862745097,1610612759,123,131,2022-10-22T01:42:15Z,7230000,-98.0,52.0,1,right,MISS J. Poeltl 11' turnaround Hook,[1627751],1610612759.0,SAS,turnaround,,,Poeltl,J. Poeltl,,,,,Mid-Range,8-16 Left,11.08,Missed,,,,,,,,,,,,,,,,,,
733,PT01M18.00S,2022-10-22T01:31:49.8Z,4,REGULAR,rebound,defensive,[],1631097,,,1610612754,123,131,2022-10-22T01:31:50Z,7240000,,,0,,B. Mathurin REBOUND (Off:1 Def:4),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,732.0,5.0,4.0,1.0,,,,
734,PT01M14.00S,2022-10-22T01:31:53.7Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630169,28.597240473061763,76.9607843137255,1610612754,123,131,2022-10-22T01:42:43Z,7250000,-135.0,216.0,1,left,MISS T. Haliburton 25' running pullup 3PT,[1630169],1610612754.0,IND,running pullup,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Left Center,25.49,Missed,,,,,,,,,,,,,,,,,,
735,PT01M11.00S,2022-10-22T01:31:56.7Z,4,REGULAR,rebound,defensive,[],1626196,,,1610612759,123,131,2022-10-22T01:32:04Z,7260000,,,0,,J. Richardson REBOUND (Off:0 Def:2),[1626196],1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,734.0,2.0,2.0,0.0,,,,
736,PT01M11.00S,2022-10-22T01:32:02.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631097,,,1610612759,123,131,2022-10-22T01:32:06Z,7270000,,,0,,B. Mathurin personal FOUL (2 PF) (Richardson 2 FT),"[1631097, 1626196]",1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202049.0,2.0,0.0,Richardson,1626196.0,,,,,,,,,
738,PT01M11.00S,2022-10-22T01:32:35.8Z,4,REGULAR,freethrow,1 of 2,[],1626196,,,1610612759,123,132,2022-10-22T01:32:35Z,7290000,,,0,,J. Richardson Free Throw 1 of 2 (24 PTS),[1626196],1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,,,,Made,24.0,,,,,,,,,,,,,,,,,
739,PT01M11.00S,2022-10-22T01:33:00.4Z,4,REGULAR,freethrow,2 of 2,[],1626196,,,1610612759,123,133,2022-10-22T01:33:00Z,7300000,,,0,,J. Richardson Free Throw 2 of 2 (25 PTS),[1626196],1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,,,,Made,25.0,,,,,,,,,,,,,,,,,
740,PT01M04.00S,2022-10-22T01:33:10.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630169,6.521024967148489,54.90196078431373,1610612754,125,133,2022-10-22T01:33:17Z,7310000,-25.0,9.0,1,left,T. Haliburton driving reverse Layup (22 PTS) (A. Nembhard 3 AST),"[1630169, 1629614]",1610612754.0,IND,driving reverse,,,Haliburton,T. Haliburton,,,,,Restricted Area,0-8 Center,2.6,Made,22.0,A. Nembhard,1629614.0,3.0,,,,,,,,,,,,,,
741,PT00M57.20S,2022-10-22T01:33:21.8Z,4,REGULAR,foul,offensive,['inpenalty'],1630200,,,1610612759,125,133,2022-10-22T01:33:39Z,7320000,,,0,,T. Jones charge offensive FOUL (4 PF),"[1630200, 1629614]",1610612759.0,SAS,charge,,,Jones,T. Jones,,,,,Above the Break 3,24+ Center,,,,,,,203591.0,4.0,0.0,Nembhard,1629614.0,,,,,,,,,
743,PT00M57.20S,2022-10-22T01:33:21.8Z,4,REGULAR,turnover,offensive foul,[],1630200,,,1610612759,125,133,2022-10-22T01:33:21Z,7340000,,,0,,T. Jones offensive foul TURNOVER (3 TO),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Center,,,,,,,203591.0,,,,,3.0,,,,,,,,
744,PT00M57.20S,2022-10-22T01:33:42.5Z,4,REGULAR,substitution,out,[],1627751,,,1610612754,125,133,2022-10-22T01:33:44Z,7350000,,,0,,SUB out: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
745,PT00M57.20S,2022-10-22T01:33:42.5Z,4,REGULAR,substitution,in,[],1631110,,,1610612754,125,133,2022-10-22T01:33:44Z,7360000,,,0,,SUB in: J. Sochan,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,,,
746,PT00M48.10S,2022-10-22T01:34:03.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631097,8.886333771353483,49.26470588235294,1610612754,125,133,2022-10-22T01:34:07Z,7370000,4.0,31.0,1,left,MISS B. Mathurin cutting Layup,[1631097],1610612754.0,IND,cutting,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,3.12,Missed,,,,,,,,,,,,,,,,,,
747,PT00M45.00S,2022-10-22T01:34:06.2Z,4,REGULAR,rebound,defensive,[],1631110,,,1610612759,125,133,2022-10-22T01:34:07Z,7380000,,,0,,J. Sochan REBOUND (Off:1 Def:4),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,746.0,5.0,4.0,1.0,,,,
748,PT00M43.70S,2022-10-22T01:34:07.7Z,4,REGULAR,turnover,lost ball,[],1631110,,,1610612759,125,133,2022-10-22T01:34:11Z,7390000,,,0,,J. Sochan lost ball TURNOVER (1 TO),"[1631110, 1627741]",1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,1.0,,,,,,,Hield,1627741.0
749,PT00M43.70S,2022-10-22T01:34:07.7Z,4,REGULAR,steal,,[],1627741,,,1610612754,125,133,2022-10-22T01:34:09Z,7400000,,,0,,B. Hield STEAL (1 STL),[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
750,PT00M40.90S,2022-10-22T01:34:10.3Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1627741,6.783837056504599,94.36274509803921,1610612754,125,133,2022-10-22T01:34:14Z,7410000,-222.0,11.0,1,left,MISS B. Hield 3PT,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,Left Corner 3,24+ Left,22.21,Missed,,,,,,,,,,,,,,,,,,
751,PT00M39.50S,2022-10-22T01:34:11.7Z,4,REGULAR,rebound,offensive,[],1629614,,,1610612754,125,133,2022-10-22T01:34:14Z,7420000,,,0,,A. Nembhard REBOUND (Off:1 Def:2),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,750.0,3.0,2.0,1.0,,,,
752,PT00M39.50S,2022-10-22T01:34:13.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629614,5.590000152587891,50.0,1610612754,127,133,2022-10-22T01:34:13Z,7430000,0.0,0.0,1,left,A. Nembhard tip Layup (14 PTS),[1629614],1610612754.0,IND,tip,,,Nembhard,A. Nembhard,,,,,Mid-Range,8-16 Left,0.0,Made,14.0,,,,,,,,,,,,,,,,,
753,PT00M37.10S,2022-10-22T01:34:20.7Z,4,REGULAR,turnover,bad pass,[],1626196,,,1610612759,127,133,2022-10-22T01:34:25Z,7440000,,,0,,J. Richardson bad pass TURNOVER (3 TO),"[1626196, 1627741]",1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,3.0,,,,,,,Hield,1627741.0
754,PT00M37.10S,2022-10-22T01:34:20.7Z,4,REGULAR,steal,,[],1627741,,,1610612754,127,133,2022-10-22T01:34:22Z,7450000,,,0,,B. Hield STEAL (2 STL),[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
755,PT00M35.40S,2022-10-22T01:34:22.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630678,6.389618922470433,49.50980392156863,1610612754,129,133,2022-10-22T01:34:31Z,7460000,2.0,8.0,1,left,T. Taylor Layup (9 PTS) (B. Hield 2 AST),"[1630678, 1627741]",1610612754.0,IND,,,,Taylor,T. Taylor,,,,,Restricted Area,0-8 Center,0.8,Made,9.0,B. Hield,1627741.0,2.0,,,,,,,,,,,,,,
757,PT00M30.00S,2022-10-22T01:34:47.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627741,,,1610612759,129,133,2022-10-22T01:35:12Z,7480000,,,0,,B. Hield personal FOUL (5 PF) (Richardson 2 FT),"[1627741, 1626196]",1610612754.0,IND,,,,Hield,B. Hield,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,203591.0,5.0,0.0,Richardson,1626196.0,,,,,,,,,
759,PT00M30.00S,2022-10-22T01:35:33.3Z,4,REGULAR,freethrow,1 of 2,[],1626196,,,1610612759,129,134,2022-10-22T01:35:33Z,7500000,,,0,,J. Richardson Free Throw 1 of 2 (26 PTS),[1626196],1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,,,,Made,26.0,,,,,,,,,,,,,,,,,
760,PT00M30.00S,2022-10-22T01:35:35.3Z,4,REGULAR,substitution,out,[],1631110,,,1610612759,129,134,2022-10-22T01:35:38Z,7510000,,,0,,SUB out: J. Sochan,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,,,
761,PT00M30.00S,2022-10-22T01:35:35.3Z,4,REGULAR,substitution,in,[],1628966,,,1610612759,129,134,2022-10-22T01:35:38Z,7520000,,,0,,SUB in: K. Bates-Diop,[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,,,
762,PT00M30.00S,2022-10-22T01:36:00.2Z,4,REGULAR,freethrow,2 of 2,[],1626196,,,1610612759,129,135,2022-10-22T01:36:00Z,7530000,,,0,,J. Richardson Free Throw 2 of 2 (27 PTS),[1626196],1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,,,,Made,27.0,,,,,,,,,,,,,,,,,
763,PT00M23.50S,2022-10-22T01:36:11.5Z,4,REGULAR,foul,personal,"['inpenalty', '3freethrow']",1626196,,,1610612754,129,135,2022-10-22T01:36:18Z,7540000,,,0,,J. Richardson shooting personal FOUL (3 PF) (Haliburton 3 FT),"[1626196, 1630169]",1610612759.0,SAS,shooting,,,Richardson,J. Richardson,,,,,Above the Break 3,24+ Right Center,,,,,,,203591.0,3.0,0.0,Haliburton,1630169.0,,,,,,,,,
765,PT00M23.50S,2022-10-22T01:36:32.9Z,4,REGULAR,freethrow,1 of 3,[],1630169,,,1610612754,130,135,2022-10-22T01:36:32Z,7560000,,,0,,T. Haliburton Free Throw 1 of 3 (23 PTS),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,Made,23.0,,,,,,,,,,,,,,,,,
766,PT00M23.50S,2022-10-22T01:36:47.4Z,4,REGULAR,freethrow,2 of 3,[],1630169,,,1610612754,131,135,2022-10-22T01:36:47Z,7570000,,,0,,T. Haliburton Free Throw 2 of 3 (24 PTS),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,Made,24.0,,,,,,,,,,,,,,,,,
767,PT00M23.50S,2022-10-22T01:37:02.2Z,4,REGULAR,freethrow,3 of 3,[],1630169,,,1610612754,132,135,2022-10-22T01:37:02Z,7580000,,,0,,T. Haliburton Free Throw 3 of 3 (25 PTS),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,Made,25.0,,,,,,,,,,,,,,,,,
