actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
430,PT06M24.00S,2023-04-08T00:37:28.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629670,,,1610612765,75,82,2023-04-08T00:37:34Z,4280000,False,,,0,,J. Nwora shooting personal FOUL (3 PF) (Ivey 2 FT),"[1629670, 1631093]",1610612754.0,IND,shooting,,,Nwora,J. Nwora,,,,,Restricted Area,0-8 Center,,,,,,,1627529.0,,,,,,,,,,3.0,0.0,Ivey,1631093.0
432,PT06M24.00S,2023-04-08T00:37:58.9Z,3,REGULAR,freethrow,1 of 2,[],1631093,,,1610612765,75,83,2023-04-08T00:38:17Z,4300000,False,,,0,,J. Ivey Free Throw 1 of 2 (22 PTS),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,Made,,,,,,,,,22.0,,,,,,,,,
433,PT06M24.00S,2023-04-08T00:37:58.9Z,3,REGULAR,freethrow,2 of 2,[],1631093,,,1610612765,75,83,2023-04-08T00:38:17Z,4310000,False,,,0,,MISS J. Ivey Free Throw 2 of 2,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
434,PT06M22.00S,2023-04-08T00:38:00.9Z,3,REGULAR,rebound,defensive,[],201949,,,1610612754,75,83,2023-04-08T00:38:17Z,4320000,False,,,0,,J. Johnson REBOUND (Off:1 Def:4),[201949],1610612754.0,IND,,,,Johnson,J. Johnson,,,,,,,,,433.0,5.0,4.0,1.0,,,,,,,,,,,,,,
435,PT06M17.00S,2023-04-08T00:38:21.1Z,3,REGULAR,turnover,lost ball,[],1629614,,,1610612754,75,83,2023-04-08T00:38:26Z,4330000,False,,,0,,A. Nembhard lost ball TURNOVER (3 TO),"[1629614, 1631093]",1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Mid-Range,16-24 Right Center,,,,,,,,3.0,,,,,,,Ivey,1631093.0,,,,
436,PT06M17.00S,2023-04-08T00:38:21.1Z,3,REGULAR,steal,,[],1631093,,,1610612765,75,83,2023-04-08T00:38:22Z,4340000,False,,,0,,J. Ivey STEAL (2 STL),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
437,PT06M04.00S,2023-04-08T00:38:34.0Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1630164,92.32917214191852,35.294117647058826,1610612765,75,85,2023-04-08T00:38:41Z,4350000,False,-74.0,20.0,1,right,J. Wiseman 7' turnaround Hook (3 PTS) (K. Hayes 6 AST),"[1630164, 1630165]",1610612765.0,DET,turnaround,,,Wiseman,J. Wiseman,,,,,In The Paint (Non-RA),0-8 Center,7.61,Made,,,,,,,,,3.0,K. Hayes,1630165.0,6.0,,,,,,
439,PT05M54.00S,2023-04-08T00:38:42.6Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],201949,7.30946123521682,49.01960784313725,1610612754,77,85,2023-04-08T00:38:55Z,4370000,False,5.0,16.0,1,left,J. Johnson driving DUNK (4 PTS) (A. Nembhard 7 AST),"[201949, 1629614]",1610612754.0,IND,driving,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,1.69,Made,,,,,,,,,4.0,A. Nembhard,1629614.0,7.0,,,,,,
441,PT05M40.00S,2023-04-08T00:38:57.0Z,3,REGULAR,3pt,Jump Shot,[],202709,68.9388961892247,33.33333333333333,1610612765,77,85,2023-04-08T00:39:01Z,4390000,False,-83.0,239.0,1,right,MISS C. Joseph 25' 3PT,[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,Above the Break 3,24+ Left Center,25.36,Missed,,,,,,,,,,,,,,,,,,
442,PT05M37.00S,2023-04-08T00:39:00.0Z,3,REGULAR,rebound,defensive,[],1629614,,,1610612754,77,85,2023-04-08T00:39:01Z,4400000,False,,,0,,A. Nembhard REBOUND (Off:0 Def:2),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Left Center,,,441.0,2.0,2.0,0.0,,,,,,,,,,,,,,
443,PT05M24.00S,2023-04-08T00:39:14.1Z,3,REGULAR,3pt,Jump Shot,[],1628221,33.327858081471746,21.07843137254902,1610612754,77,85,2023-04-08T00:39:18Z,4410000,False,145.0,261.0,1,left,MISS G. York 29' 3PT,[1628221],1610612754.0,IND,,,,York,G. York,,,,,Above the Break 3,24+ Right Center,29.82,Missed,,,,,,,,,,,,,,,,,,
444,PT05M20.00S,2023-04-08T00:39:18.1Z,3,REGULAR,rebound,defensive,[],1631093,,,1610612765,77,85,2023-04-08T00:39:18Z,4420000,False,,,0,,J. Ivey REBOUND (Off:0 Def:3),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Right Center,,,443.0,3.0,3.0,0.0,,,,,,,,,,,,,,
445,PT05M07.00S,2023-04-08T00:39:30.2Z,3,REGULAR,3pt,Jump Shot,[],1631093,66.5735873850197,47.05882352941176,1610612765,77,85,2023-04-08T00:39:36Z,4430000,False,-15.0,262.0,1,right,MISS J. Ivey 26' pullup 3PT,[1631093],1610612765.0,DET,pullup,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Center,26.21,Missed,,,,,,,,,,,,,,,,,,
446,PT05M04.00S,2023-04-08T00:39:33.2Z,3,REGULAR,rebound,defensive,[],1629670,,,1610612754,77,85,2023-04-08T00:39:36Z,4440000,False,,,0,,J. Nwora REBOUND (Off:2 Def:2),[1629670],1610612754.0,IND,,,,Nwora,J. Nwora,,,,,Above the Break 3,24+ Center,,,445.0,4.0,2.0,2.0,,,,,,,,,,,,,,
447,PT04M58.00S,2023-04-08T00:39:39.4Z,3,REGULAR,3pt,Jump Shot,[],1629670,30.962549277266753,68.38235294117648,1610612754,77,85,2023-04-08T01:02:11Z,4450000,False,-92.0,239.0,1,left,MISS J. Nwora 25' 3PT,[1629670],1610612754.0,IND,,,,Nwora,J. Nwora,,,,,Above the Break 3,24+ Left Center,25.56,Missed,,,,,,,,,,,,,,,,,,
448,PT04M54.00S,2023-04-08T00:39:43.4Z,3,REGULAR,rebound,offensive,[],1629614,,,1610612754,77,85,2023-04-08T00:39:47Z,4460000,False,,,0,,A. Nembhard REBOUND (Off:1 Def:2),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Left Center,,,447.0,3.0,2.0,1.0,,,,,,,,,,,,,,
449,PT04M51.00S,2023-04-08T00:39:49.2Z,3,REGULAR,foul,personal,['2freethrow'],1630164,,,1610612754,77,85,2023-04-08T00:39:56Z,4470000,False,,,0,,J. Wiseman shooting personal FOUL (1 PF) (Mathurin 2 FT),"[1630164, 1631097]",1610612765.0,DET,shooting,,,Wiseman,J. Wiseman,,,,,Restricted Area,0-8 Center,,,,,,,1627529.0,,,,,,,,,,1.0,0.0,Mathurin,1631097.0
451,PT04M51.00S,2023-04-08T00:40:15.6Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1631097,,,1610612754,77,85,2023-04-08T00:40:15Z,4490000,False,,,0,,MISS B. Mathurin Free Throw 1 of 2,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
452,PT04M51.00S,2023-04-08T00:40:15.6Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612754,77,85,2023-04-08T00:40:15Z,4500000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,451.0,,,,,,,,,,,,,,,,,
453,PT04M51.00S,2023-04-08T00:40:16.4Z,3,REGULAR,substitution,out,[],1629614,,,1610612754,77,85,2023-04-08T00:40:20Z,4510000,False,,,0,,SUB out: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT04M51.00S,2023-04-08T00:40:16.4Z,3,REGULAR,substitution,in,[],201588,,,1610612754,77,85,2023-04-08T00:40:20Z,4520000,False,,,0,,SUB in: G. Hill,[201588],1610612754.0,IND,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT04M51.00S,2023-04-08T00:40:40.8Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1631097,,,1610612754,77,85,2023-04-08T00:40:40Z,4530000,False,,,0,,MISS B. Mathurin Free Throw 2 of 2,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
456,PT04M50.00S,2023-04-08T00:40:41.7Z,3,REGULAR,rebound,defensive,[],1630164,,,1610612765,77,85,2023-04-08T00:40:41Z,4540000,False,,,0,,J. Wiseman REBOUND (Off:0 Def:2),[1630164],1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,,,,,455.0,2.0,2.0,0.0,,,,,,,,,,,,,,
457,PT04M36.00S,2023-04-08T00:40:54.8Z,3,REGULAR,3pt,Jump Shot,[],1631197,93.11760840998686,3.9215686274509802,1610612765,77,88,2023-04-08T00:41:00Z,4550000,False,-230.0,12.0,1,right,J. Rhoden 3PT  (10 PTS) (J. Ivey 7 AST),"[1631197, 1631093]",1610612765.0,DET,,,,Rhoden,J. Rhoden,,,,,Left Corner 3,24+ Left,23.07,Made,,,,,,,,,10.0,J. Ivey,1631093.0,7.0,,,,,,
459,PT04M20.00S,2023-04-08T00:41:11.1Z,3,REGULAR,3pt,Jump Shot,[],1629670,30.962549277266753,33.088235294117645,1610612754,77,88,2023-04-08T00:41:15Z,4570000,False,85.0,239.0,1,left,MISS J. Nwora 25' 3PT,[1629670],1610612754.0,IND,,,,Nwora,J. Nwora,,,,,Above the Break 3,24+ Right Center,25.31,Missed,,,,,,,,,,,,,,,,,,
460,PT04M16.00S,2023-04-08T00:41:15.1Z,3,REGULAR,rebound,defensive,[],1630164,,,1610612765,77,88,2023-04-08T00:41:15Z,4580000,False,,,0,,J. Wiseman REBOUND (Off:0 Def:3),[1630164],1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,Above the Break 3,24+ Right Center,,,459.0,3.0,3.0,0.0,,,,,,,,,,,,,,
461,PT04M06.00S,2023-04-08T00:41:24.3Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1631093,93.77463863337714,49.01960784313725,1610612765,77,90,2023-04-08T01:04:48Z,4590000,False,-5.0,6.0,1,right,J. Ivey cutting DUNK (24 PTS) (C. Joseph 2 AST),"[1631093, 202709]",1610612765.0,DET,cutting,,,Ivey,J. Ivey,,,,,Restricted Area,0-8 Center,0.77,Made,,,,,,,,,24.0,C. Joseph,202709.0,2.0,,,,,,
463,PT03M41.00S,2023-04-08T00:41:49.6Z,3,REGULAR,3pt,Jump Shot,[],201588,21.895532194480946,90.93137254901961,1610612754,80,90,2023-04-08T00:41:55Z,4610000,False,-205.0,153.0,1,left,G. Hill 25' 3PT  (3 PTS) (G. York 3 AST),"[201588, 1628221]",1610612754.0,IND,,,,Hill,G. Hill,,,,,Above the Break 3,24+ Left Center,25.57,Made,,,,,,,,,3.0,G. York,1628221.0,3.0,,,,,,
465,PT03M26.00S,2023-04-08T00:42:04.0Z,3,REGULAR,3pt,Jump Shot,[],202709,88.12417871222075,95.34313725490196,1610612765,80,90,2023-04-08T00:42:08Z,4630000,False,227.0,59.0,1,right,MISS C. Joseph 3PT,[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,Right Corner 3,24+ Right,23.43,Missed,,,,,,,,,,,,,,,,,,
466,PT03M24.00S,2023-04-08T00:42:06.0Z,3,REGULAR,rebound,defensive,[],1631097,,,1610612754,80,90,2023-04-08T00:42:08Z,4640000,False,,,0,,B. Mathurin REBOUND (Off:1 Def:2),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Right Corner 3,24+ Right,,,465.0,3.0,2.0,1.0,,,,,,,,,,,,,,
467,PT03M20.00S,2023-04-08T00:42:11.6Z,3,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1631097,10.988830486202366,42.8921568627451,1610612754,80,90,2023-04-08T01:06:10Z,4650000,False,36.0,51.0,1,left,MISS B. Mathurin 6' running pullup Shot,[1631097],1610612754.0,IND,running pullup,,,Mathurin,B. Mathurin,,,,,In The Paint (Non-RA),0-8 Center,6.2,Missed,,,,,,,,,,,,,,,,,,
468,PT03M15.00S,2023-04-08T00:42:16.6Z,3,REGULAR,rebound,defensive,[],202709,,,1610612765,80,90,2023-04-08T00:42:28Z,4660000,False,,,0,,C. Joseph REBOUND (Off:1 Def:1),[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,In The Paint (Non-RA),0-8 Center,,,467.0,2.0,1.0,1.0,,,,,,,,,,,,,,
469,PT03M11.00S,2023-04-08T00:42:19.9Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1631093,76.03482260183968,88.97058823529412,1610612765,80,90,2023-04-08T00:42:32Z,4670000,False,195.0,173.0,1,right,MISS J. Ivey 26' running 3PT,[1631093],1610612765.0,DET,running,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Right Center,26.05,Missed,,,,,,,,,,,,,,,,,,
470,PT03M07.00S,2023-04-08T00:42:23.9Z,3,REGULAR,rebound,defensive,[],1628221,,,1610612754,80,90,2023-04-08T00:42:32Z,4680000,False,,,0,,G. York REBOUND (Off:0 Def:3),[1628221],1610612754.0,IND,,,,York,G. York,,,,,Above the Break 3,24+ Right Center,,,469.0,3.0,3.0,0.0,,,,,,,,,,,,,,
471,PT02M59.00S,2023-04-08T00:42:31.1Z,3,REGULAR,3pt,Jump Shot,[],1628221,12.828515111695138,3.1862745098039214,1610612754,83,90,2023-04-08T00:42:43Z,4690000,False,234.0,68.0,1,left,G. York 24' 3PT  (3 PTS) (J. Johnson 1 AST),"[1628221, 201949]",1610612754.0,IND,,,,York,G. York,,,,,Right Corner 3,24+ Right,24.38,Made,,,,,,,,,3.0,J. Johnson,201949.0,1.0,,,,,,
473,PT02M49.00S,2023-04-08T00:42:46.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,83,90,2023-04-08T00:42:48Z,4710000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT02M49.00S,2023-04-08T00:45:04.4Z,3,REGULAR,substitution,out,[],1631097,,,1610612765,83,90,2023-04-08T00:45:34Z,4720000,False,,,0,,SUB out: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT02M49.00S,2023-04-08T00:45:04.4Z,3,REGULAR,substitution,out,[],1630164,,,1610612765,83,90,2023-04-08T00:45:34Z,4730000,False,,,0,,SUB out: J. Wiseman,[1630164],1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT02M49.00S,2023-04-08T00:45:04.4Z,3,REGULAR,substitution,out,[],1631093,,,1610612765,83,90,2023-04-08T00:45:34Z,4740000,False,,,0,,SUB out: J. Ivey,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT02M49.00S,2023-04-08T00:45:04.4Z,3,REGULAR,substitution,in,[],1627741,,,1610612765,83,90,2023-04-08T00:45:34Z,4750000,False,,,0,,SUB in: B. Hield,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT02M49.00S,2023-04-08T00:45:04.4Z,3,REGULAR,substitution,in,[],1630181,,,1610612765,83,90,2023-04-08T00:45:34Z,4760000,False,,,0,,SUB in: R. Hampton,[1630181],1610612765.0,DET,,,,Hampton,R. Hampton,,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT02M49.00S,2023-04-08T00:45:04.4Z,3,REGULAR,substitution,in,[],1628963,,,1610612765,83,90,2023-04-08T00:45:34Z,4770000,False,,,0,,SUB in: M. Bagley III,[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT02M31.00S,2023-04-08T00:45:55.5Z,3,REGULAR,3pt,Jump Shot,[],202709,77.08607095926413,90.93137254901961,1610612765,83,90,2023-04-08T00:46:01Z,4780000,False,205.0,163.0,1,right,MISS C. Joseph 26' pullup 3PT,[202709],1610612765.0,DET,pullup,,,Joseph,C. Joseph,,,,,Above the Break 3,24+ Right Center,26.16,Missed,,,,,,,,,,,,,,,,,,
481,PT02M28.00S,2023-04-08T00:45:58.8Z,3,REGULAR,rebound,defensive,[],201949,,,1610612754,83,90,2023-04-08T00:45:58Z,4790000,False,,,0,,J. Johnson REBOUND (Off:1 Def:5),[201949],1610612754.0,IND,,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Right Center,,,480.0,6.0,5.0,1.0,,,,,,,,,,,,,,
482,PT02M22.00S,2023-04-08T00:46:05.0Z,3,REGULAR,3pt,Jump Shot,[],1628221,31.488173455978973,59.55882352941176,1610612754,83,90,2023-04-08T00:46:09Z,4800000,False,-48.0,243.0,1,left,MISS G. York 24' 3PT,[1628221],1610612754.0,IND,,,,York,G. York,,,,,Above the Break 3,24+ Center,24.81,Missed,,,,,,,,,,,,,,,,,,
483,PT02M19.00S,2023-04-08T00:46:08.0Z,3,REGULAR,rebound,defensive,[],1631197,,,1610612765,83,90,2023-04-08T00:46:09Z,4810000,False,,,0,,J. Rhoden REBOUND (Off:1 Def:4),[1631197],1610612765.0,DET,,,,Rhoden,J. Rhoden,,,,,Above the Break 3,24+ Center,,,482.0,5.0,4.0,1.0,,,,,,,,,,,,,,
484,PT02M04.00S,2023-04-08T00:46:25.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628221,,,1610612765,83,90,2023-04-08T00:46:44Z,4820000,False,,,0,,G. York shooting personal FOUL (2 PF) (Bagley III 2 FT),"[1628221, 1628963]",1610612754.0,IND,shooting,,,York,G. York,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,101284.0,,,,,,,,,,2.0,0.0,Bagley III,1628963.0
486,PT02M04.00S,2023-04-08T00:46:59.7Z,3,REGULAR,freethrow,1 of 2,[],1628963,,,1610612765,83,91,2023-04-08T00:47:23Z,4840000,False,,,0,,M. Bagley III Free Throw 1 of 2 (9 PTS),[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,,Made,,,,,,,,,9.0,,,,,,,,,
487,PT02M04.00S,2023-04-08T00:46:59.7Z,3,REGULAR,freethrow,2 of 2,[],1628963,,,1610612765,83,91,2023-04-08T00:47:23Z,4850000,False,,,0,,MISS M. Bagley III Free Throw 2 of 2,[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
488,PT02M02.00S,2023-04-08T00:47:01.7Z,3,REGULAR,rebound,defensive,[],1629670,,,1610612754,83,91,2023-04-08T00:47:23Z,4860000,False,,,0,,J. Nwora REBOUND (Off:2 Def:3),[1629670],1610612754.0,IND,,,,Nwora,J. Nwora,,,,,,,,,487.0,5.0,3.0,2.0,,,,,,,,,,,,,,
489,PT01M53.00S,2023-04-08T00:47:34.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202709,,,1610612754,83,91,2023-04-08T00:47:42Z,4870000,False,,,0,,C. Joseph shooting personal FOUL (3 PF) (York 2 FT),"[202709, 1628221]",1610612765.0,DET,shooting,,,Joseph,C. Joseph,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,101284.0,,,,,,,,,,3.0,0.0,York,1628221.0
491,PT01M53.00S,2023-04-08T00:47:52.9Z,3,REGULAR,freethrow,1 of 2,[],1628221,,,1610612754,84,91,2023-04-08T00:47:52Z,4890000,False,,,0,,G. York Free Throw 1 of 2 (4 PTS),[1628221],1610612754.0,IND,,,,York,G. York,,,,,,,,Made,,,,,,,,,4.0,,,,,,,,,
492,PT01M53.00S,2023-04-08T00:47:58.4Z,3,REGULAR,substitution,out,[],1629670,,,1610612754,84,91,2023-04-08T00:48:10Z,4900000,False,,,0,,SUB out: J. Nwora,[1629670],1610612754.0,IND,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT01M53.00S,2023-04-08T00:47:58.4Z,3,REGULAR,substitution,in,[],1631097,,,1610612754,84,91,2023-04-08T00:48:10Z,4910000,False,,,0,,SUB in: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT01M53.00S,2023-04-08T00:48:18.9Z,3,REGULAR,freethrow,2 of 2,[],1628221,,,1610612754,85,91,2023-04-08T00:48:18Z,4920000,False,,,0,,G. York Free Throw 2 of 2 (5 PTS),[1628221],1610612754.0,IND,,,,York,G. York,,,,,,,,Made,,,,,,,,,5.0,,,,,,,,,
495,PT01M39.00S,2023-04-08T00:48:33.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630165,82.9993429697766,45.83333333333333,1610612765,85,91,2023-04-08T00:48:39Z,4930000,False,-21.0,107.0,1,right,MISS K. Hayes 10' pullup Shot,[1630165],1610612765.0,DET,pullup,,,Hayes,K. Hayes,,,,,In The Paint (Non-RA),8-16 Center,10.93,Missed,,,,,,,,,,,,,,,,,,
496,PT01M34.00S,2023-04-08T00:48:38.8Z,3,REGULAR,rebound,offensive,[],1628963,,,1610612765,85,91,2023-04-08T00:48:39Z,4940000,False,,,0,,M. Bagley III REBOUND (Off:1 Def:3),[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,In The Paint (Non-RA),8-16 Center,,,495.0,4.0,3.0,1.0,,,,,,,,,,,,,,
497,PT01M34.00S,2023-04-08T00:48:37.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628963,94.40999984741211,50.0,1610612765,85,93,2023-04-08T00:48:37Z,4950000,False,0.0,0.0,1,right,M. Bagley III tip Layup (11 PTS),[1628963],1610612765.0,DET,tip,,,Bagley III,M. Bagley III,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,,,11.0,,,,,,,,,
498,PT01M15.00S,2023-04-08T00:48:56.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201949,6.389618922470433,53.18627450980392,1610612754,87,93,2023-04-08T00:49:00Z,4960000,False,-16.0,8.0,1,left,J. Johnson driving finger roll Layup (6 PTS),[201949],1610612754.0,IND,driving finger roll,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,1.76,Made,,,,,,,,,6.0,,,,,,,,,
499,PT00M51.80S,2023-04-08T00:49:20.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628963,89.17542706964521,38.970588235294116,1610612765,87,93,2023-04-08T01:12:03Z,4970000,False,-55.0,49.0,1,right,MISS M. Bagley III 7' turnaround fadeaway Shot,[1628963],1610612765.0,DET,turnaround fadeaway,,,Bagley III,M. Bagley III,,,,,In The Paint (Non-RA),0-8 Center,7.39,Missed,,,,,,,,,,,,,,,,,,
500,PT00M50.90S,2023-04-08T00:49:21.5Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612754,87,93,2023-04-08T00:49:41Z,4980000,False,,,0,,TEAM defensive REBOUND,[],1610612754.0,IND,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,499.0,,,,,,,,,,,,,,,,,
502,PT00M31.40S,2023-04-08T00:50:06.7Z,3,REGULAR,turnover,bad pass,[],201588,,,1610612754,87,93,2023-04-08T00:50:09Z,5000000,False,,,0,,G. Hill bad pass TURNOVER (1 TO),"[201588, 1630181]",1610612754.0,IND,,,,Hill,G. Hill,,,,,Mid-Range,8-16 Right,,,,,,,,1.0,,,,,,,Hampton,1630181.0,,,,
503,PT00M31.40S,2023-04-08T00:50:06.7Z,3,REGULAR,steal,,[],1630181,,,1610612765,87,93,2023-04-08T00:50:07Z,5010000,False,,,0,,R. Hampton STEAL (1 STL),[1630181],1610612765.0,DET,,,,Hampton,R. Hampton,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
504,PT00M17.80S,2023-04-08T00:50:20.4Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],202709,71.43561103810775,22.30392156862745,1610612765,87,96,2023-04-08T00:50:25Z,5020000,False,-138.0,216.0,1,right,C. Joseph 25' 3PT  (9 PTS) (R. Hampton 2 AST),"[202709, 1630181]",1610612765.0,DET,,,,Joseph,C. Joseph,,,,,Above the Break 3,24+ Left Center,25.66,Made,,,,,,,,,9.0,R. Hampton,1630181.0,2.0,,,,,,
506,PT00M02.50S,2023-04-08T00:50:37.6Z,3,REGULAR,turnover,bad pass,[],1627741,,,1610612754,87,96,2023-04-08T00:50:43Z,5040000,False,,,0,,B. Hield bad pass TURNOVER (2 TO),"[1627741, 1631197]",1610612754.0,IND,,,,Hield,B. Hield,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,2.0,,,,,,,Rhoden,1631197.0,,,,
507,PT00M02.50S,2023-04-08T00:50:37.6Z,3,REGULAR,steal,,[],1631197,,,1610612765,87,96,2023-04-08T00:50:39Z,5050000,False,,,0,,J. Rhoden STEAL (2 STL),[1631197],1610612765.0,DET,,,,Rhoden,J. Rhoden,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
508,PT00M00.00S,2023-04-08T00:50:42.5Z,3,REGULAR,period,end,[],0,,,1610612765,87,96,2023-04-08T00:50:42Z,5060000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT12M00.00S,2023-04-08T00:53:30.7Z,4,REGULAR,substitution,out,['startperiod'],201949,,,1610612765,87,96,2023-04-08T00:53:44Z,5070000,False,,,0,,SUB out: J. Johnson,[201949],1610612754.0,IND,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT12M00.00S,2023-04-08T00:53:30.7Z,4,REGULAR,substitution,out,['startperiod'],1630165,,,1610612765,87,96,2023-04-08T00:53:44Z,5080000,False,,,0,,SUB out: K. Hayes,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
512,PT12M00.00S,2023-04-08T00:53:30.7Z,4,REGULAR,substitution,in,['startperiod'],1630543,,,1610612765,87,96,2023-04-08T00:53:44Z,5090000,False,,,0,,SUB in: I. Jackson,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT12M00.00S,2023-04-08T00:53:30.7Z,4,REGULAR,substitution,in,['startperiod'],1631093,,,1610612765,87,96,2023-04-08T00:53:44Z,5100000,False,,,0,,SUB in: J. Ivey,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,,,,,,,,,
514,PT12M00.00S,2023-04-08T00:53:43.6Z,4,REGULAR,period,start,[],0,,,1610612754,87,96,2023-04-08T00:53:45Z,5110000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
