actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
516,PT10M11.00S,2022-11-08T02:28:43.7Z,4,REGULAR,foul,personal,['2freethrow'],1629627,,,1610612754,104,92,2022-11-08T02:28:51Z,5130000,,,0,,Z. Williamson shooting personal FOUL (2 PF) (Mathurin 2 FT),"[1629627, 1631097]",1610612740.0,NOP,shooting,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1193.0,2.0,0.0,Mathurin,1631097.0
518,PT10M11.00S,2022-11-08T02:29:05.9Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1631097,,,1610612754,105,92,2022-11-08T02:29:05Z,5150000,,,0,,B. Mathurin Free Throw 1 of 2 (7 PTS),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,Made,,,,,,,7.0,,,,,,,,
519,PT10M11.00S,2022-11-08T02:29:06.4Z,4,REGULAR,substitution,out,[],1627741,,,1610612754,105,92,2022-11-08T02:29:13Z,5160000,,,0,,SUB out: B. Hield,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT10M11.00S,2022-11-08T02:29:06.4Z,4,REGULAR,substitution,out,[],1630230,,,1610612754,105,92,2022-11-08T02:29:13Z,5170000,,,0,,SUB out: N. Marshall,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT10M11.00S,2022-11-08T02:29:06.4Z,4,REGULAR,substitution,in,[],1629614,,,1610612754,105,92,2022-11-08T02:29:13Z,5180000,,,0,,SUB in: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT10M11.00S,2022-11-08T02:29:06.4Z,4,REGULAR,substitution,in,[],1627742,,,1610612754,105,92,2022-11-08T02:29:13Z,5190000,,,0,,SUB in: B. Ingram,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT10M11.00S,2022-11-08T02:29:32.2Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1631097,,,1610612754,106,92,2022-11-08T02:29:32Z,5200000,,,0,,B. Mathurin Free Throw 2 of 2 (8 PTS),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,Made,,,,,,,8.0,,,,,,,,
524,PT10M04.00S,2022-11-08T02:29:40.4Z,4,REGULAR,3pt,Jump Shot,[],1628984,31.488173455978973,24.019607843137255,1610612740,106,92,2022-11-08T02:29:45Z,5210000,130.0,243.0,1,left,MISS D. Graham 27' 3PT,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,Above the Break 3,24+ Right Center,,,,27.6,Missed,,,,,,,,,,,,,,,
525,PT10M01.00S,2022-11-08T02:29:43.4Z,4,REGULAR,rebound,defensive,[],1630188,,,1610612754,106,92,2022-11-08T02:29:45Z,5220000,,,0,,J. Smith REBOUND (Off:2 Def:8),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,Above the Break 3,24+ Right Center,,,,,,,,524.0,10.0,8.0,2.0,,,,,,,,,
526,PT09M43.00S,2022-11-08T02:30:01.2Z,4,REGULAR,turnover,bad pass,[],1631097,,,1610612754,106,92,2022-11-08T02:30:05Z,5230000,,,0,,B. Mathurin bad pass TURNOVER (4 TO),"[1631097, 1630530]",1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Right Center,4.0,Murphy III,1630530.0,,,,,,,,,,,,,,,,,
527,PT09M43.00S,2022-11-08T02:30:01.2Z,4,REGULAR,steal,,[],1630530,,,1610612740,106,92,2022-11-08T02:30:02Z,5240000,,,0,,T. Murphy III STEAL (1 STL),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
528,PT09M39.00S,2022-11-08T02:30:05.4Z,4,REGULAR,turnover,lost ball,[],1627742,,,1610612740,106,92,2022-11-08T02:30:13Z,5250000,,,0,,B. Ingram lost ball TURNOVER (2 TO),"[1627742, 1629614]",1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Center,2.0,Nembhard,1629614.0,,,,,,,,,,,,,,,,,
529,PT09M39.00S,2022-11-08T02:30:05.4Z,4,REGULAR,steal,,[],1629614,,,1610612754,106,92,2022-11-08T02:30:07Z,5260000,,,0,,A. Nembhard STEAL (2 STL),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
530,PT09M35.00S,2022-11-08T02:30:08.6Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629614,91.14651773981603,51.71568627450981,1610612754,108,92,2022-11-08T02:44:52Z,5270000,9.0,31.0,1,right,A. Nembhard running Layup (12 PTS),[1629614],1610612754.0,IND,running,,,Nembhard,A. Nembhard,,,,,Restricted Area,0-8 Center,,,,3.19,Made,,,,,,,12.0,,,,,,,,
531,PT09M25.00S,2022-11-08T02:30:18.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,5.995400788436268,55.14705882352941,1610612740,108,94,2022-11-08T02:30:23Z,5280000,-26.0,4.0,1,left,Z. Williamson cutting finger roll Layup (21 PTS) (C. McCollum 6 AST),"[1629627, 203468]",1610612740.0,NOP,cutting finger roll,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,,,2.6,Made,,,,,,,21.0,C. McCollum,203468.0,6.0,,,,,
533,PT09M09.00S,2022-11-08T02:30:34.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],204456,92.9862023653088,52.69607843137255,1610612754,110,94,2022-11-08T02:30:38Z,5300000,13.0,13.0,1,right,T. McConnell driving reverse Layup (10 PTS),[204456],1610612754.0,IND,driving reverse,,,McConnell,T. McConnell,,,,,Restricted Area,0-8 Center,,,,1.9,Made,,,,,,,10.0,,,,,,,,
534,PT09M01.00S,2022-11-08T02:30:42.7Z,4,REGULAR,2pt,Jump Shot,[],203468,10.988830486202366,30.14705882352941,1610612740,110,94,2022-11-08T02:30:47Z,5310000,99.0,51.0,1,left,MISS C. McCollum 11' driving floating bank Shot,[203468],1610612740.0,NOP,driving floating bank,,,McCollum,C. McCollum,,,,,Mid-Range,8-16 Right,,,,11.15,Missed,,,,,,,,,,,,,,,
535,PT08M59.00S,2022-11-08T02:30:45.9Z,4,REGULAR,rebound,offensive,[],1627742,,,1610612740,110,94,2022-11-08T02:30:45Z,5320000,,,0,,B. Ingram REBOUND (Off:1 Def:4),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,Mid-Range,8-16 Right,,,,,,,,534.0,5.0,4.0,1.0,,,,,,,,,
536,PT08M59.00S,2022-11-08T02:30:48.1Z,4,REGULAR,foul,personal,[],1629614,,,1610612740,110,94,2022-11-08T02:31:00Z,5330000,,,0,,A. Nembhard personal FOUL (2 PF),"[1629614, 1627742]",1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1193.0,2.0,0.0,Ingram,1627742.0
538,PT08M59.00S,2022-11-08T02:31:04.2Z,4,REGULAR,substitution,out,[],1626167,,,1610612740,110,94,2022-11-08T02:31:17Z,5350000,,,0,,SUB out: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT08M59.00S,2022-11-08T02:31:04.2Z,4,REGULAR,substitution,in,[],1630543,,,1610612740,110,94,2022-11-08T02:31:17Z,5360000,,,0,,SUB in: I. Jackson,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT08M56.00S,2022-11-08T02:31:33.1Z,4,REGULAR,foul,offensive,[],203468,,,1610612740,110,94,2022-11-08T02:31:43Z,5370000,,,0,,C. McCollum offensive FOUL (3 PF),"[203468, 204456]",1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,1193.0,3.0,0.0,McConnell,204456.0
542,PT08M56.00S,2022-11-08T02:31:33.1Z,4,REGULAR,turnover,offensive foul,[],203468,,,1610612740,110,94,2022-11-08T02:31:33Z,5390000,,,0,,C. McCollum offensive foul TURNOVER (2 TO),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Left Center,2.0,,,,,,,,,,,,,,,1193.0,,,,
543,PT08M42.00S,2022-11-08T02:31:58.1Z,4,REGULAR,turnover,bad pass,[],1630543,,,1610612754,110,94,2022-11-08T02:32:01Z,5400000,,,0,,I. Jackson bad pass TURNOVER (3 TO),"[1630543, 203468]",1610612754.0,IND,,,,Jackson,I. Jackson,,,,,Mid-Range,8-16 Left,3.0,McCollum,203468.0,,,,,,,,,,,,,,,,,
544,PT08M42.00S,2022-11-08T02:31:58.1Z,4,REGULAR,steal,,[],203468,,,1610612740,110,94,2022-11-08T02:31:59Z,5410000,,,0,,C. McCollum STEAL (1 STL),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
545,PT08M40.00S,2022-11-08T02:32:04.0Z,4,REGULAR,foul,personal,['2freethrow'],1629614,,,1610612740,110,94,2022-11-08T02:32:09Z,5420000,,,0,,A. Nembhard shooting personal FOUL (3 PF) (McCollum 2 FT),"[1629614, 203468]",1610612754.0,IND,shooting,,,Nembhard,A. Nembhard,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,201245.0,3.0,0.0,McCollum,203468.0
547,PT08M40.00S,2022-11-08T02:32:40.2Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",203468,,,1610612740,110,94,2022-11-08T02:32:40Z,5440000,,,0,,MISS C. McCollum Free Throw 1 of 2,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
548,PT08M40.00S,2022-11-08T02:32:40.2Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612740,110,94,2022-11-08T02:32:40Z,5450000,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,547.0,,,,,,,,,,,,
549,PT08M40.00S,2022-11-08T02:32:55.7Z,4,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",203468,,,1610612740,110,95,2022-11-08T02:32:55Z,5460000,,,0,,C. McCollum Free Throw 2 of 2 (7 PTS),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,Made,,,,,,,7.0,,,,,,,,
550,PT08M32.00S,2022-11-08T02:33:06.6Z,4,REGULAR,foul,personal,[],1629627,,,1610612754,110,95,2022-11-08T02:33:16Z,5470000,,,0,,Z. Williamson personal FOUL (3 PF),"[1629627, 1631097]",1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,201245.0,3.0,0.0,Mathurin,1631097.0
552,PT08M32.00S,2022-11-08T02:33:18.9Z,4,REGULAR,substitution,out,[],1631097,,,1610612754,110,95,2022-11-08T02:33:34Z,5490000,,,0,,SUB out: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
553,PT08M32.00S,2022-11-08T02:33:18.9Z,4,REGULAR,substitution,out,[],204456,,,1610612754,110,95,2022-11-08T02:33:34Z,5500000,,,0,,SUB out: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
554,PT08M32.00S,2022-11-08T02:33:18.9Z,4,REGULAR,substitution,in,[],1630169,,,1610612754,110,95,2022-11-08T02:33:34Z,5510000,,,0,,SUB in: T. Haliburton,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT08M32.00S,2022-11-08T02:33:18.9Z,4,REGULAR,substitution,in,[],1627741,,,1610612754,110,95,2022-11-08T02:33:34Z,5520000,,,0,,SUB in: B. Hield,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT08M30.00S,2022-11-08T02:33:42.7Z,4,REGULAR,foul,personal,[],1629627,,,1610612754,110,95,2022-11-08T02:33:50Z,5530000,,,0,,Z. Williamson personal FOUL (4 PF),"[1629627, 1627741]",1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1193.0,4.0,0.0,Hield,1627741.0
558,PT08M29.00S,2022-11-08T02:34:08.7Z,4,REGULAR,3pt,Jump Shot,[],1630188,92.85479632063075,3.431372549019608,1610612754,113,95,2022-11-08T02:34:13Z,5550000,-233.0,15.0,1,right,J. Smith 3PT  (15 PTS) (T. Haliburton 11 AST),"[1630188, 1630169]",1610612754.0,IND,,,,Smith,J. Smith,,,,,Left Corner 3,24+ Left,,,,23.33,Made,,,,,,,15.0,T. Haliburton,1630169.0,11.0,,,,,
560,PT08M20.00S,2022-11-08T02:34:20.2Z,4,REGULAR,foul,personal,['2freethrow'],1630188,,,1610612740,113,95,2022-11-08T02:34:27Z,5570000,,,0,,J. Smith shooting personal FOUL (3 PF) (Williamson 2 FT),"[1630188, 1629627]",1610612754.0,IND,shooting,,,Smith,J. Smith,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,1193.0,3.0,0.0,Williamson,1629627.0
562,PT08M20.00S,2022-11-08T02:34:41.8Z,4,REGULAR,freethrow,1 of 2,[],1629627,,,1610612740,113,95,2022-11-08T02:34:41Z,5590000,,,0,,MISS Z. Williamson Free Throw 1 of 2,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
563,PT08M20.00S,2022-11-08T02:34:41.8Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612740,113,95,2022-11-08T02:34:41Z,5600000,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,562.0,,,,,,,,,,,,
564,PT08M20.00S,2022-11-08T02:34:55.3Z,4,REGULAR,freethrow,2 of 2,[],1629627,,,1610612740,113,96,2022-11-08T02:34:55Z,5610000,,,0,,Z. Williamson Free Throw 2 of 2 (22 PTS),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,Made,,,,,,,22.0,,,,,,,,
565,PT08M04.00S,2022-11-08T02:35:12.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630543,85.49605781865965,45.588235294117645,1610612754,113,96,2022-11-08T02:48:23Z,5620000,-22.0,84.0,1,right,MISS I. Jackson 8' floating Shot,[1630543],1610612754.0,IND,floating,,,Jackson,I. Jackson,,,,,In The Paint (Non-RA),8-16 Center,,,,8.67,Missed,,,,,,,,,,,,,,,
566,PT08M01.00S,2022-11-08T02:35:15.3Z,4,REGULAR,rebound,defensive,[],1630530,,,1610612740,113,96,2022-11-08T02:35:16Z,5630000,,,0,,T. Murphy III REBOUND (Off:1 Def:4),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,565.0,5.0,4.0,1.0,,,,,,,,,
567,PT07M58.00S,2022-11-08T02:35:18.0Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1629627,6.1268068331143235,51.225490196078425,1610612740,113,98,2022-11-08T02:35:23Z,5640000,-6.0,5.0,1,left,Z. Williamson running alley-oop DUNK (24 PTS) (D. Graham 3 AST),"[1629627, 1628984]",1610612740.0,NOP,running alley-oop,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,,,0.8,Made,,,,,,,24.0,D. Graham,1628984.0,3.0,,,,,
569,PT07M57.00S,2022-11-08T02:35:25.6Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,113,98,2022-11-08T02:35:25Z,5660000,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT07M37.00S,2022-11-08T02:38:35.7Z,4,REGULAR,3pt,Jump Shot,[],1630169,63.81406044678055,75.73529411764706,1610612754,113,98,2022-11-08T02:38:40Z,5670000,129.0,288.0,1,right,MISS T. Haliburton 31' pullup 3PT,[1630169],1610612754.0,IND,pullup,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Right Center,,,,31.51,Missed,,,,,,,,,,,,,,,
571,PT07M33.00S,2022-11-08T02:38:39.7Z,4,REGULAR,rebound,offensive,[],1630188,,,1610612754,113,98,2022-11-08T02:38:40Z,5680000,,,0,,J. Smith REBOUND (Off:3 Def:8),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,Above the Break 3,24+ Right Center,,,,,,,,570.0,11.0,8.0,3.0,,,,,,,,,
572,PT07M26.00S,2022-11-08T02:38:47.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629614,93.51182654402102,45.83333333333333,1610612754,113,98,2022-11-08T02:49:55Z,5690000,-21.0,8.0,1,right,MISS A. Nembhard cutting Layup,[1629614],1610612754.0,IND,cutting,,,Nembhard,A. Nembhard,,,,,Restricted Area,0-8 Center,,,,2.25,Missed,,,,,,,,,,,,,,,
573,PT07M23.00S,2022-11-08T02:38:50.5Z,4,REGULAR,rebound,defensive,[],1628984,,,1610612740,113,98,2022-11-08T02:38:52Z,5700000,,,0,,D. Graham REBOUND (Off:0 Def:2),[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,Restricted Area,0-8 Center,,,,,,,,572.0,2.0,2.0,0.0,,,,,,,,,
574,PT07M19.00S,2022-11-08T02:38:53.7Z,4,REGULAR,turnover,bad pass,[],203468,,,1610612740,113,98,2022-11-08T02:38:57Z,5710000,,,0,,C. McCollum bad pass TURNOVER (3 TO),"[203468, 1630169]",1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Center,3.0,Haliburton,1630169.0,,,,,,,,,,,,,,,,,
575,PT07M19.00S,2022-11-08T02:38:53.7Z,4,REGULAR,steal,,[],1630169,,,1610612754,113,98,2022-11-08T02:38:55Z,5720000,,,0,,T. Haliburton STEAL (2 STL),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
576,PT07M15.00S,2022-11-08T02:38:57.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630169,92.85479632063075,54.166666666666664,1610612754,115,98,2022-11-08T02:39:02Z,5730000,21.0,15.0,1,right,T. Haliburton running finger roll Layup (20 PTS),[1630169],1610612754.0,IND,running finger roll,,,Haliburton,T. Haliburton,,,,,Restricted Area,0-8 Center,,,,2.55,Made,,,,,,,20.0,,,,,,,,
578,PT06M59.00S,2022-11-08T02:39:13.3Z,4,REGULAR,2pt,Jump Shot,[],1627742,23.209592641261498,41.66666666666667,1610612740,115,100,2022-11-08T02:39:18Z,5740000,42.0,166.0,1,left,B. Ingram 17' Jump Shot (22 PTS) (Z. Williamson 4 AST),"[1627742, 1629627]",1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,Mid-Range,16-24 Center,,,,17.09,Made,,,,,,,22.0,Z. Williamson,1629627.0,4.0,,,,,
580,PT06M46.00S,2022-11-08T02:39:26.1Z,4,REGULAR,turnover,bad pass,[],1630169,,,1610612754,115,100,2022-11-08T02:39:31Z,5760000,,,0,,T. Haliburton bad pass TURNOVER (2 TO),"[1630169, 1630530]",1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,In The Paint (Non-RA),8-16 Left,2.0,Murphy III,1630530.0,,,,,,,,,,,,,,,,,
581,PT06M46.00S,2022-11-08T02:39:26.1Z,4,REGULAR,steal,,[],1630530,,,1610612740,115,100,2022-11-08T02:39:28Z,5770000,,,0,,T. Murphy III STEAL (2 STL),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
582,PT06M42.00S,2022-11-08T02:39:30.3Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630530,36.74441524310118,47.05882352941176,1610612740,115,103,2022-11-08T02:39:36Z,5780000,15.0,293.0,1,left,T. Murphy III 29' 3PT running (11 PTS) (D. Graham 4 AST),"[1630530, 1628984]",1610612740.0,NOP,running,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Center,,,,29.33,Made,,,,,,,11.0,D. Graham,1628984.0,4.0,,,,,
584,PT06M40.00S,2022-11-08T02:39:41.0Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,115,103,2022-11-08T02:39:41Z,5800000,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
585,PT06M40.00S,2022-11-08T02:42:08.5Z,4,REGULAR,substitution,out,[],1630543,,,1610612754,115,103,2022-11-08T02:42:29Z,5810000,,,0,,SUB out: I. Jackson,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT06M40.00S,2022-11-08T02:42:08.5Z,4,REGULAR,substitution,out,[],1630188,,,1610612754,115,103,2022-11-08T02:42:29Z,5820000,,,0,,SUB out: J. Smith,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
587,PT06M40.00S,2022-11-08T02:42:08.5Z,4,REGULAR,substitution,in,[],1631097,,,1610612754,115,103,2022-11-08T02:42:29Z,5830000,,,0,,SUB in: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
588,PT06M40.00S,2022-11-08T02:42:08.5Z,4,REGULAR,substitution,in,[],1626167,,,1610612754,115,103,2022-11-08T02:42:29Z,5840000,,,0,,SUB in: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
589,PT06M21.00S,2022-11-08T02:42:54.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626167,89.96386333771353,50.245098039215684,1610612754,115,103,2022-11-08T02:43:01Z,5850000,1.0,42.0,1,right,MISS M. Turner turnaround Shot,[1626167],1610612754.0,IND,turnaround,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,,4.18,Missed,,,,,,,,,,,,,,,
590,PT06M18.00S,2022-11-08T02:42:57.9Z,4,REGULAR,rebound,offensive,[],1627741,,,1610612754,115,103,2022-11-08T02:44:34Z,5860000,,,0,,B. Hield REBOUND (Off:1 Def:3),[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,Restricted Area,0-8 Center,,,,,,,,589.0,4.0,3.0,1.0,,,,,,,,,
597,PT06M18.00S,2022-11-08T02:43:02.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627741,94.30026281208936,49.50980392156863,1610612754,115,103,2022-11-08T02:44:43Z,5870000,-2.0,1.0,1,right,MISS B. Hield tip Layup,[1627741],1610612754.0,IND,tip,,,Hield,B. Hield,,,,,Restricted Area,0-8 Center,,,,0.27,Missed,,,,,,,,,,,,,,,
598,PT06M15.00S,2022-11-08T02:43:05.2Z,4,REGULAR,rebound,offensive,[],1627741,,,1610612754,115,103,2022-11-08T02:55:24Z,5875000,,,0,,B. Hield REBOUND (Off:2 Def:3),[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,Restricted Area,0-8 Center,,,,,,,,597.0,5.0,3.0,2.0,,,,,,,,,
592,PT06M06.00S,2022-11-08T02:43:09.6Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1626167,90.09526938239159,44.11764705882353,1610612754,117,103,2022-11-08T02:54:16Z,5880000,-29.0,41.0,1,right,M. Turner driving floating bank Jump Shot (31 PTS) (T. Haliburton 12 AST),"[1626167, 1630169]",1610612754.0,IND,driving floating bank,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,,,,5.01,Made,,,,,,,31.0,T. Haliburton,1630169.0,12.0,,,,,
594,PT05M52.00S,2022-11-08T02:43:24.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627742,14.4053876478318,46.568627450980394,1610612740,117,103,2022-11-08T02:43:56Z,5900000,17.0,83.0,1,left,MISS B. Ingram 8' driving Layup - blocked,"[1627742, 1626167]",1610612740.0,NOP,driving,,,Ingram,B. Ingram,,,,,In The Paint (Non-RA),8-16 Center,,,,8.47,Missed,Turner,1626167.0,,,,,,,,,,,,,
595,PT05M52.00S,2022-11-08T02:43:24.1Z,4,REGULAR,block,,[],1626167,,,1610612740,117,103,2022-11-08T02:43:26Z,5910000,,,0,,M. Turner BLOCK (3 BLK),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
596,PT05M48.00S,2022-11-08T02:43:28.1Z,4,REGULAR,rebound,defensive,[],1630169,,,1610612754,117,103,2022-11-08T02:43:33Z,5920000,,,0,,T. Haliburton REBOUND (Off:2 Def:2),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,594.0,4.0,2.0,2.0,,,,,,,,,
599,PT05M47.00S,2022-11-08T02:43:34.9Z,4,REGULAR,turnover,traveling,[],1629614,,,1610612754,117,103,2022-11-08T02:43:40Z,5930000,,,0,,A. Nembhard traveling TURNOVER (3 TO),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Mid-Range,16-24 Center,3.0,,,,,,,,,,,,,,,201245.0,,,,
600,PT05M30.00S,2022-11-08T02:44:07.2Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1627742,11.908672798948752,55.63725490196079,1610612740,117,103,2022-11-08T02:44:12Z,5940000,-28.0,59.0,1,left,MISS B. Ingram 6' driving floating Shot,[1627742],1610612740.0,NOP,driving floating,,,Ingram,B. Ingram,,,,,In The Paint (Non-RA),0-8 Center,,,,6.58,Missed,,,,,,,,,,,,,,,
601,PT05M29.00S,2022-11-08T02:44:08.2Z,4,REGULAR,rebound,offensive,[],1627742,,,1610612740,117,103,2022-11-08T03:02:19Z,5950000,,,0,,B. Ingram REBOUND (Off:2 Def:4),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,600.0,6.0,4.0,2.0,,,,,,,,,
