actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
250,PT05M13.00S,2023-02-24T00:54:27.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203935,31.750985545335087,66.17647058823529,1610612738,42,53,2023-02-24T01:36:55Z,2470000,False,-81.0,246.0,1,left,MISS M. Smart 25' 3PT,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,Above the Break 3,24+ Left Center,25.9,Missed,,,,,,,,,,,,,,,,,,
251,PT05M10.00S,2023-02-24T00:54:30.3Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612754,42,53,2023-02-24T00:54:32Z,2480000,False,,,0,,TEAM defensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Above the Break 3,24+ Left Center,,,250.0,,,,,,,,,,,,,,,,,
253,PT04M57.00S,2023-02-24T00:54:48.0Z,2,REGULAR,foul,personal,['2freethrow'],1627759,,,1610612754,42,53,2023-02-24T00:54:55Z,2500000,False,,,0,,J. Brown shooting personal FOUL (2 PF) (Turner 2 FT),"[1627759, 1626167]",1610612738.0,BOS,shooting,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,202053.0,2.0,0.0,Turner,1626167.0
255,PT04M57.00S,2023-02-24T00:55:15.6Z,2,REGULAR,freethrow,1 of 2,[],1626167,,,1610612754,43,53,2023-02-24T00:55:15Z,2520000,False,,,0,,M. Turner Free Throw 1 of 2 (10 PTS),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,Made,,,,,,,10.0,,,,,,,,,,,
256,PT04M57.00S,2023-02-24T00:55:29.3Z,2,REGULAR,freethrow,2 of 2,[],1626167,,,1610612754,44,53,2023-02-24T00:55:29Z,2530000,False,,,0,,M. Turner Free Throw 2 of 2 (11 PTS),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,Made,,,,,,,11.0,,,,,,,,,,,
257,PT04M47.00S,2023-02-24T00:55:43.4Z,2,REGULAR,2pt,Jump Shot,[],203935,23.603810775295663,28.676470588235293,1610612738,44,55,2023-02-24T00:55:49Z,2540000,False,107.0,169.0,1,left,M. Smart 20' pullup Jump Shot (2 PTS),[203935],1610612738.0,BOS,pullup,,,Smart,M. Smart,,,,,Mid-Range,16-24 Right Center,20.01,Made,,,,,,,2.0,,,,,,,,,,,
258,PT04M31.00S,2023-02-24T00:56:04.0Z,2,REGULAR,foul,offensive,[],1630174,,,1610612754,44,55,2023-02-24T00:56:17Z,2550000,False,,,0,,A. Nesmith offensive FOUL (1 PF),"[1630174, 1627759]",1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,202053.0,1.0,0.0,Brown,1627759.0
260,PT04M31.00S,2023-02-24T00:56:04.0Z,2,REGULAR,turnover,offensive foul,[],1630174,,,1610612754,44,55,2023-02-24T00:56:04Z,2570000,False,,,0,,A. Nesmith offensive foul TURNOVER (1 TO),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,1.0,,,,,,202053.0,,,,
261,PT04M19.00S,2023-02-24T00:56:31.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1627759,13.485545335085414,97.05882352941177,1610612738,44,58,2023-02-24T00:56:35Z,2580000,False,-235.0,74.0,1,left,J. Brown 24' 3PT  (13 PTS) (M. Smart 2 AST),"[1627759, 203935]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,Left Corner 3,24+ Left,24.68,Made,,,,,,,13.0,,,,M. Smart,203935.0,2.0,,,,,
263,PT04M07.00S,2023-02-24T00:56:43.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626167,92.72339027595268,54.41176470588235,1610612754,46,58,2023-02-24T00:56:48Z,2600000,False,22.0,16.0,1,right,M. Turner cutting Layup (13 PTS) (B. Hield 1 AST),"[1626167, 1627741]",1610612754.0,IND,cutting,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,2.72,Made,,,,,,,13.0,,,,B. Hield,1627741.0,1.0,,,,,
265,PT03M46.00S,2023-02-24T00:57:04.4Z,2,REGULAR,3pt,Jump Shot,[],203935,28.465834428383708,21.568627450980394,1610612738,46,58,2023-02-24T00:57:09Z,2620000,False,142.0,215.0,1,left,MISS M. Smart 25' 3PT,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,Above the Break 3,24+ Right Center,25.79,Missed,,,,,,,,,,,,,,,,,,
266,PT03M42.00S,2023-02-24T00:57:08.4Z,2,REGULAR,rebound,offensive,[],1627759,,,1610612738,46,58,2023-02-24T01:31:19Z,2630000,False,,,0,,J. Brown REBOUND (Off:2 Def:1),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Right Center,,,265.0,3.0,1.0,2.0,,,,,,,,,,,,,,
267,PT03M39.00S,2023-02-24T00:57:10.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627763,7.703679369250986,53.18627450980392,1610612738,46,60,2023-02-24T00:57:15Z,2640000,False,-16.0,20.0,1,left,M. Brogdon driving finger roll Layup (13 PTS) (J. Brown 3 AST),"[1627763, 1627759]",1610612738.0,BOS,driving finger roll,,,Brogdon,M. Brogdon,,,,,Restricted Area,0-8 Center,2.55,Made,,,,,,,13.0,,,,J. Brown,1627759.0,3.0,,,,,
268,PT03M27.00S,2023-02-24T00:57:23.4Z,2,REGULAR,turnover,bad pass,[],1630174,,,1610612754,46,60,2023-02-24T00:57:28Z,2650000,False,,,0,,A. Nesmith bad pass TURNOVER (2 TO),"[1630174, 203935]",1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,2.0,Smart,203935.0,,,,,,,,
269,PT03M27.00S,2023-02-24T00:57:23.4Z,2,REGULAR,steal,,[],203935,,,1610612738,46,60,2023-02-24T00:57:25Z,2660000,False,,,0,,M. Smart STEAL (1 STL),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
270,PT03M21.00S,2023-02-24T00:57:29.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627759,8.229303547963205,53.431372549019606,1610612738,46,60,2023-02-24T00:57:33Z,2670000,False,-17.0,25.0,1,left,MISS J. Brown running finger roll Layup,[1627759],1610612738.0,BOS,running finger roll,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,3.03,Missed,,,,,,,,,,,,,,,,,,
271,PT03M18.00S,2023-02-24T00:57:32.0Z,2,REGULAR,rebound,offensive,[],201143,,,1610612738,46,60,2023-02-24T00:57:32Z,2680000,False,,,0,,A. Horford REBOUND (Off:3 Def:2),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Restricted Area,0-8 Center,,,270.0,5.0,2.0,3.0,,,,,,,,,,,,,,
272,PT03M18.00S,2023-02-24T00:57:32.0Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",201143,5.590000152587891,50.0,1610612738,46,62,2023-02-24T01:24:47Z,2690000,False,0.0,0.0,1,left,A. Horford putback Layup (7 PTS),[201143],1610612738.0,BOS,putback,,,Horford,A. Horford,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,,7.0,,,,,,,,,,,
273,PT03M07.00S,2023-02-24T00:57:43.1Z,2,REGULAR,3pt,Jump Shot,[],1630169,81.02825229960578,95.34313725490196,1610612754,49,62,2023-02-24T00:57:46Z,2700000,False,227.0,126.0,1,right,T. Haliburton 25' 3PT pullup (5 PTS),[1630169],1610612754.0,IND,pullup,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Right Center,25.93,Made,,,,,,,5.0,,,,,,,,,,,
274,PT02M44.00S,2023-02-24T00:58:05.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628369,14.011169513797633,40.44117647058824,1610612738,49,62,2023-02-24T00:58:10Z,2710000,False,48.0,79.0,1,left,MISS J. Tatum 9' driving floating Shot,[1628369],1610612738.0,BOS,driving floating,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),8-16 Center,9.25,Missed,,,,,,,,,,,,,,,,,,
275,PT02M42.00S,2023-02-24T00:58:07.9Z,2,REGULAR,rebound,offensive,[],1628369,,,1610612738,49,62,2023-02-24T00:58:10Z,2720000,False,,,0,,J. Tatum REBOUND (Off:1 Def:6),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),8-16 Center,,,274.0,7.0,6.0,1.0,,,,,,,,,,,,,,
276,PT02M40.00S,2023-02-24T00:58:09.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628369,6.915243101182654,54.166666666666664,1610612738,49,62,2023-02-24T00:58:13Z,2730000,False,-21.0,13.0,1,left,MISS J. Tatum Layup,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,2.43,Missed,,,,,,,,,,,,,,,,,,
277,PT02M38.00S,2023-02-24T00:58:11.8Z,2,REGULAR,rebound,defensive,[],1626167,,,1610612754,49,62,2023-02-24T00:58:13Z,2740000,False,,,0,,M. Turner REBOUND (Off:0 Def:3),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,276.0,3.0,3.0,0.0,,,,,,,,,,,,,,
278,PT02M32.00S,2023-02-24T00:58:18.1Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629614,72.7496714848883,17.892156862745097,1610612754,52,62,2023-02-24T00:58:26Z,2750000,False,-161.0,204.0,1,right,A. Nembhard 25' 3PT running (5 PTS) (B. Hield 2 AST),"[1629614, 1627741]",1610612754.0,IND,running,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Left Center,25.93,Made,,,,,,,5.0,,,,B. Hield,1627741.0,2.0,,,,,
280,PT02M30.00S,2023-02-24T00:58:24.2Z,2,REGULAR,timeout,full,['team'],0,,,1610612738,52,62,2023-02-24T00:58:31Z,2770000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT02M30.00S,2023-02-24T00:59:34.7Z,2,REGULAR,substitution,out,[],1630174,,,1610612738,52,62,2023-02-24T00:59:56Z,2780000,False,,,0,,SUB out: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT02M30.00S,2023-02-24T00:59:34.7Z,2,REGULAR,substitution,out,[],1627763,,,1610612738,52,62,2023-02-24T00:59:56Z,2790000,False,,,0,,SUB out: M. Brogdon,[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT02M30.00S,2023-02-24T00:59:34.7Z,2,REGULAR,substitution,in,[],1631097,,,1610612738,52,62,2023-02-24T00:59:56Z,2800000,False,,,0,,SUB in: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT02M30.00S,2023-02-24T00:59:34.7Z,2,REGULAR,substitution,in,[],1628401,,,1610612738,52,62,2023-02-24T00:59:56Z,2810000,False,,,0,,SUB in: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT02M18.00S,2023-02-24T01:00:08.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627759,15.062417871222076,45.83333333333333,1610612738,52,62,2023-02-24T01:00:13Z,2820000,False,21.0,89.0,1,left,MISS J. Brown 9' driving floating Shot,[1627759],1610612738.0,BOS,driving floating,,,Brown,J. Brown,,,,,In The Paint (Non-RA),8-16 Center,9.15,Missed,,,,,,,,,,,,,,,,,,
287,PT02M13.00S,2023-02-24T01:00:12.2Z,2,REGULAR,rebound,defensive,[],1627741,,,1610612754,52,62,2023-02-24T01:00:12Z,2830000,False,,,0,,B. Hield REBOUND (Off:0 Def:1),[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,In The Paint (Non-RA),8-16 Center,,,286.0,1.0,1.0,0.0,,,,,,,,,,,,,,
288,PT02M05.00S,2023-02-24T01:00:20.1Z,2,REGULAR,3pt,Jump Shot,[],1629614,66.70499342969777,36.029411764705884,1610612754,52,62,2023-02-24T01:00:24Z,2840000,False,-70.0,260.0,1,right,MISS A. Nembhard 26' 3PT,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Center,26.97,Missed,,,,,,,,,,,,,,,,,,
289,PT02M03.00S,2023-02-24T01:00:22.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612754,52,62,2023-02-24T01:00:34Z,2850000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Above the Break 3,24+ Center,,,288.0,,,,,,,,,,,,,,,,,
290,PT02M03.00S,2023-02-24T01:00:35.0Z,2,REGULAR,foul,personal,[],1628401,,,1610612754,52,62,2023-02-24T01:00:47Z,2860000,False,,,0,,D. White loose ball personal FOUL (1 PF),"[1628401, 1631097]",1610612738.0,BOS,loose ball,,,White,D. White,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,2530.0,1.0,0.0,Mathurin,1631097.0
292,PT01M52.00S,2023-02-24T01:00:55.6Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1626167,86.5473061760841,50.0,1610612754,54,62,2023-02-24T01:01:01Z,2880000,False,0.0,74.0,1,right,M. Turner 7' driving floating Jump Shot (15 PTS),[1626167],1610612754.0,IND,driving floating,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,7.4,Made,,,,,,,15.0,,,,,,,,,,,
293,PT01M30.00S,2023-02-24T01:01:18.8Z,2,REGULAR,foul,personal,[],1627741,,,1610612738,54,62,2023-02-24T01:01:26Z,2890000,False,,,0,,B. Hield personal FOUL (2 PF),"[1627741, 1628369]",1610612754.0,IND,,,,Hield,B. Hield,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,2530.0,2.0,0.0,Tatum,1628369.0
295,PT01M23.00S,2023-02-24T01:01:43.2Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1627759,6.652431011826544,49.754901960784316,1610612738,54,64,2023-02-24T01:01:48Z,2910000,False,1.0,10.0,1,left,J. Brown driving DUNK (15 PTS),[1627759],1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,1.01,Made,,,,,,,15.0,,,,,,,,,,,
296,PT01M22.00S,2023-02-24T01:01:48.8Z,2,REGULAR,violation,delay-of-game,['team'],0,,,1610612754,54,64,2023-02-24T01:01:53Z,2920000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,1628951.0,,,,
297,PT01M13.00S,2023-02-24T01:02:04.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630169,90.88370565045992,41.911764705882355,1610612754,54,64,2023-02-24T01:02:08Z,2930000,False,-40.0,33.0,1,right,MISS T. Haliburton driving finger roll Layup,[1630169],1610612754.0,IND,driving finger roll,,,Haliburton,T. Haliburton,,,,,In The Paint (Non-RA),0-8 Center,5.23,Missed,,,,,,,,,,,,,,,,,,
298,PT01M11.00S,2023-02-24T01:02:06.9Z,2,REGULAR,rebound,defensive,[],1627759,,,1610612738,54,64,2023-02-24T01:02:08Z,2940000,False,,,0,,J. Brown REBOUND (Off:2 Def:2),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,In The Paint (Non-RA),0-8 Center,,,297.0,4.0,2.0,2.0,,,,,,,,,,,,,,
299,PT01M00.00S,2023-02-24T01:02:17.5Z,2,REGULAR,3pt,Jump Shot,[],1628401,10.463206307490145,4.166666666666666,1610612738,54,64,2023-02-24T01:02:21Z,2950000,False,229.0,46.0,1,left,MISS D. White 3PT,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Right Corner 3,24+ Right,23.38,Missed,,,,,,,,,,,,,,,,,,
300,PT00M58.60S,2023-02-24T01:02:19.8Z,2,REGULAR,rebound,offensive,[],201143,,,1610612738,54,64,2023-02-24T01:02:19Z,2960000,False,,,0,,A. Horford REBOUND (Off:4 Def:2),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Right Corner 3,24+ Right,,,299.0,6.0,2.0,4.0,,,,,,,,,,,,,,
301,PT00M54.90S,2023-02-24T01:02:23.5Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],203935,33.196452036793694,65.19607843137256,1610612738,54,67,2023-02-24T01:02:27Z,2970000,False,-76.0,260.0,1,left,M. Smart 27' 3PT  (5 PTS),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,Above the Break 3,24+ Center,27.04,Made,,,,,,,5.0,,,,,,,,,,,
302,PT00M46.00S,2023-02-24T01:02:34.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630169,92.85479632063075,44.6078431372549,1610612754,54,67,2023-02-24T01:02:40Z,2980000,False,-27.0,15.0,1,right,MISS T. Haliburton driving reverse Layup,[1630169],1610612754.0,IND,driving reverse,,,Haliburton,T. Haliburton,,,,,Restricted Area,0-8 Center,3.07,Missed,,,,,,,,,,,,,,,,,,
303,PT00M41.50S,2023-02-24T01:02:39.2Z,2,REGULAR,rebound,defensive,[],1627759,,,1610612738,54,67,2023-02-24T01:02:40Z,2990000,False,,,0,,J. Brown REBOUND (Off:2 Def:3),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,,,302.0,5.0,3.0,2.0,,,,,,,,,,,,,,
304,PT00M37.60S,2023-02-24T01:02:43.0Z,2,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1627759,9.806176084099869,47.05882352941176,1610612738,54,67,2023-02-24T01:03:03Z,3000000,False,15.0,40.0,1,left,MISS J. Brown running pullup Shot,[1627759],1610612738.0,BOS,running pullup,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,4.23,Missed,,,,,,,,,,,,,,,,,,
305,PT00M35.00S,2023-02-24T01:02:45.6Z,2,REGULAR,rebound,offensive,[],1627759,,,1610612738,54,67,2023-02-24T01:02:45Z,3010000,False,,,0,,J. Brown REBOUND (Off:3 Def:3),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,,,304.0,6.0,3.0,3.0,,,,,,,,,,,,,,
306,PT00M33.40S,2023-02-24T01:02:47.2Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628369,19.92444152431012,93.62745098039215,1610612738,54,67,2023-02-24T01:03:04Z,3020000,False,-218.0,135.0,1,left,MISS J. Tatum 25' 3PT,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,25.64,Missed,,,,,,,,,,,,,,,,,,
307,PT00M30.70S,2023-02-24T01:02:49.9Z,2,REGULAR,rebound,defensive,[],1630169,,,1610612754,54,67,2023-02-24T01:03:04Z,3030000,False,,,0,,T. Haliburton REBOUND (Off:0 Def:1),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Left Center,,,306.0,1.0,1.0,0.0,,,,,,,,,,,,,,
308,PT00M27.40S,2023-02-24T01:02:53.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631097,93.64323258869908,52.20588235294118,1610612754,56,67,2023-02-24T01:03:09Z,3040000,False,11.0,7.0,1,right,B. Mathurin running finger roll Layup (8 PTS) (T. Haliburton 5 AST),"[1631097, 1630169]",1610612754.0,IND,running finger roll,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,1.32,Made,,,,,,,8.0,,,,T. Haliburton,1630169.0,5.0,,,,,
310,PT00M07.40S,2023-02-24T01:03:21.9Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631097,,,1610612738,56,67,2023-02-24T01:03:27Z,3060000,False,,,0,,B. Mathurin shooting personal FOUL (2 PF) (Smart 2 FT),"[1631097, 203935]",1610612754.0,IND,shooting,,,Mathurin,B. Mathurin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1628951.0,2.0,0.0,Smart,203935.0
312,PT00M07.40S,2023-02-24T01:03:52.0Z,2,REGULAR,freethrow,1 of 2,[],203935,,,1610612738,56,68,2023-02-24T01:04:13Z,3080000,False,,,0,,M. Smart Free Throw 1 of 2 (6 PTS),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,Made,,,,,,,6.0,,,,,,,,,,,
313,PT00M07.40S,2023-02-24T01:03:52.0Z,2,REGULAR,freethrow,2 of 2,[],203935,,,1610612738,56,68,2023-02-24T01:04:13Z,3090000,False,,,0,,MISS M. Smart Free Throw 2 of 2,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
314,PT00M06.80S,2023-02-24T01:03:52.6Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612754,56,68,2023-02-24T01:04:13Z,3100000,False,,,0,,TEAM defensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,313.0,,,,,,,,,,,,,,,,,
315,PT00M06.80S,2023-02-24T01:04:13.6Z,2,REGULAR,foul,personal,[],1627759,,,1610612754,56,68,2023-02-24T01:04:21Z,3110000,False,,,0,,J. Brown loose ball personal FOUL (3 PF),"[1627759, 1631097]",1610612738.0,BOS,loose ball,,,Brown,J. Brown,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,2530.0,3.0,0.0,Mathurin,1631097.0
317,PT00M06.80S,2023-02-24T01:04:23.7Z,2,REGULAR,substitution,out,[],1627759,,,1610612754,56,68,2023-02-24T01:04:27Z,3130000,False,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT00M06.80S,2023-02-24T01:04:23.7Z,2,REGULAR,substitution,in,[],1627763,,,1610612754,56,68,2023-02-24T01:04:27Z,3140000,False,,,0,,SUB in: M. Brogdon,[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT00M02.00S,2023-02-24T01:04:40.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630169,92.06636005256242,46.81372549019608,1610612754,58,68,2023-02-24T01:04:44Z,3150000,False,-16.0,22.0,1,right,T. Haliburton driving finger roll Layup (7 PTS),[1630169],1610612754.0,IND,driving finger roll,,,Haliburton,T. Haliburton,,,,,Restricted Area,0-8 Center,2.72,Made,,,,,,,7.0,,,,,,,,,,,
320,PT00M00.00S,2023-02-24T01:04:49.9Z,2,REGULAR,period,end,[],0,,,1610612738,58,68,2023-02-24T01:04:49Z,3160000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT12M00.00S,2023-02-24T01:19:14.3Z,3,REGULAR,substitution,out,['startperiod'],1631097,,,1610612738,58,68,2023-02-24T01:19:55Z,3170000,False,,,0,,SUB out: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT12M00.00S,2023-02-24T01:19:14.3Z,3,REGULAR,substitution,out,['startperiod'],1628401,,,1610612738,58,68,2023-02-24T01:19:55Z,3180000,False,,,0,,SUB out: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT12M00.00S,2023-02-24T01:19:14.3Z,3,REGULAR,substitution,out,['startperiod'],1627763,,,1610612738,58,68,2023-02-24T01:19:55Z,3190000,False,,,0,,SUB out: M. Brogdon,[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT12M00.00S,2023-02-24T01:19:14.3Z,3,REGULAR,substitution,in,['startperiod'],1630174,,,1610612738,58,68,2023-02-24T01:19:55Z,3200000,False,,,0,,SUB in: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT12M00.00S,2023-02-24T01:19:14.3Z,3,REGULAR,substitution,in,['startperiod'],1627759,,,1610612738,58,68,2023-02-24T01:19:55Z,3210000,False,,,0,,SUB in: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT12M00.00S,2023-02-24T01:19:14.3Z,3,REGULAR,substitution,in,['startperiod'],1629057,,,1610612738,58,68,2023-02-24T01:19:55Z,3220000,False,,,0,,SUB in: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT12M00.00S,2023-02-24T01:20:12.1Z,3,REGULAR,period,start,[],0,,,1610612754,58,68,2023-02-24T01:20:12Z,3230000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT11M41.00S,2023-02-24T01:20:30.2Z,3,REGULAR,3pt,Jump Shot,[],1629614,11.251642575558476,98.0392156862745,1610612754,58,68,2023-02-24T01:20:35Z,3240000,False,-240.0,53.0,1,left,MISS A. Nembhard 24' 3PT,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Left Corner 3,24+ Left,24.6,Missed,,,,,,,,,,,,,,,,,,
329,PT11M37.00S,2023-02-24T01:20:34.2Z,3,REGULAR,rebound,offensive,[],1626167,,,1610612754,58,68,2023-02-24T01:20:35Z,3250000,False,,,0,,M. Turner REBOUND (Off:1 Def:3),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Left Corner 3,24+ Left,,,328.0,4.0,3.0,1.0,,,,,,,,,,,,,,
330,PT11M37.00S,2023-02-24T01:20:35.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626167,6.915243101182654,54.166666666666664,1610612754,60,68,2023-02-24T01:20:40Z,3260000,False,-21.0,13.0,1,left,M. Turner putback Layup (17 PTS),[1626167],1610612754.0,IND,putback,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,2.43,Made,,,,,,,17.0,,,,,,,,,,,
331,PT11M37.00S,2023-02-24T01:20:37.6Z,3,REGULAR,foul,personal,['1freethrow'],201143,,,1610612754,60,68,2023-02-24T01:20:43Z,3270000,False,,,0,,A. Horford shooting personal FOUL (1 PF) (Turner 1 FT),"[201143, 1626167]",1610612738.0,BOS,shooting,,,Horford,A. Horford,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,2530.0,1.0,0.0,Turner,1626167.0
