actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
345,PT00M00.00S,2022-11-05T00:12:07.4Z,2,REGULAR,period,end,[],0,,,1610612748,62,50,2022-11-05T00:12:07Z,3410000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT12M00.00S,2022-11-05T00:26:24.7Z,3,REGULAR,substitution,out,['startperiod'],1629052,,,1610612748,62,50,2022-11-05T00:27:14Z,3420000,,,0,,SUB out: O. Brissett,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT12M00.00S,2022-11-05T00:26:24.7Z,3,REGULAR,substitution,out,['startperiod'],203473,,,1610612748,62,50,2022-11-05T00:27:14Z,3430000,,,0,,SUB out: D. Dedmon,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,,,
349,PT12M00.00S,2022-11-05T00:26:24.7Z,3,REGULAR,substitution,out,['startperiod'],1629312,,,1610612748,62,50,2022-11-05T00:27:14Z,3440000,,,0,,SUB out: H. Highsmith,[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,,,,,,,,,,,,,,,,,,,,,,
350,PT12M00.00S,2022-11-05T00:26:24.7Z,3,REGULAR,substitution,in,['startperiod'],1630188,,,1610612748,62,50,2022-11-05T00:27:14Z,3450000,,,0,,SUB in: J. Smith,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
351,PT12M00.00S,2022-11-05T00:26:24.7Z,3,REGULAR,substitution,in,['startperiod'],1628389,,,1610612748,62,50,2022-11-05T00:27:14Z,3460000,,,0,,SUB in: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
352,PT12M00.00S,2022-11-05T00:26:24.7Z,3,REGULAR,substitution,in,['startperiod'],1628997,,,1610612748,62,50,2022-11-05T00:27:14Z,3470000,,,0,,SUB in: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
353,PT12M00.00S,2022-11-05T00:27:29.3Z,3,REGULAR,period,start,[],0,,,1610612748,62,50,2022-11-05T00:27:29Z,3480000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,PT11M40.00S,2022-11-05T00:27:49.0Z,3,REGULAR,3pt,Jump Shot,[],1628997,71.17279894875165,78.92156862745098,1610612748,62,50,2022-11-05T00:27:53Z,3490000,145.0,218.0,1,right,MISS C. Martin 26' 3PT,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,Above the Break 3,24+ Right Center,26.2,Missed,,,,,,,,,,,,,,,,,,
355,PT11M36.00S,2022-11-05T00:27:53.0Z,3,REGULAR,rebound,defensive,[],1630188,,,1610612754,62,50,2022-11-05T00:27:53Z,3500000,,,0,,J. Smith REBOUND (Off:0 Def:1),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,Above the Break 3,24+ Right Center,,,354.0,1.0,1.0,0.0,,,,,,,,,,,,,,
356,PT11M35.00S,2022-11-05T00:27:53.5Z,3,REGULAR,turnover,lost ball,[],1630188,,,1610612754,62,50,2022-11-05T00:27:57Z,3510000,,,0,,J. Smith lost ball TURNOVER (2 TO),"[1630188, 200768]",1610612754.0,IND,,,,Smith,J. Smith,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,2.0,Lowry,200768.0,,,,,,
357,PT11M35.00S,2022-11-05T00:27:53.5Z,3,REGULAR,steal,,[],200768,,,1610612748,62,50,2022-11-05T00:27:55Z,3520000,,,0,,K. Lowry STEAL (1 STL),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
358,PT11M30.00S,2022-11-05T00:27:59.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629639,68.28186596583443,76.22549019607843,1610612748,62,53,2022-11-05T00:28:03Z,3530000,131.0,246.0,1,right,T. Herro 27' 3PT pullup (17 PTS),[1629639],1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,Above the Break 3,24+ Right Center,27.85,Made,,,,,17.0,,,,,,,,,,,,,
359,PT11M09.00S,2022-11-05T00:28:19.5Z,3,REGULAR,turnover,bad pass,[],1631097,,,1610612754,62,53,2022-11-05T00:28:26Z,3540000,,,0,,B. Mathurin bad pass TURNOVER (1 TO),"[1631097, 1628389]",1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,1.0,Adebayo,1628389.0,,,,,,
360,PT11M09.00S,2022-11-05T00:28:19.5Z,3,REGULAR,steal,,[],1628389,,,1610612748,62,53,2022-11-05T00:28:23Z,3550000,,,0,,B. Adebayo STEAL (1 STL),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
361,PT11M01.00S,2022-11-05T00:28:30.4Z,3,REGULAR,foul,personal,['3freethrow'],1626167,,,1610612748,62,53,2022-11-05T00:28:44Z,3560000,,,0,,M. Turner shooting personal FOUL (3 PF) (Lowry 3 FT),"[1626167, 200768]",1610612754.0,IND,shooting,,,Turner,M. Turner,,,,,Above the Break 3,24+ Center,,,,,,,,,,,2530.0,,,,3.0,0.0,Lowry,200768.0,,
363,PT11M01.00S,2022-11-05T00:29:00.7Z,3,REGULAR,freethrow,1 of 3,['fromturnover'],200768,,,1610612748,62,54,2022-11-05T00:29:00Z,3580000,,,0,,K. Lowry Free Throw 1 of 3 (8 PTS),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,Made,,,,,8.0,,,,,,,,,,,,,
365,PT11M01.00S,2022-11-05T00:29:17.6Z,3,REGULAR,freethrow,2 of 3,['fromturnover'],200768,,,1610612748,62,55,2022-11-05T00:29:17Z,3590000,,,0,,K. Lowry Free Throw 2 of 3 (9 PTS),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,Made,,,,,9.0,,,,,,,,,,,,,
366,PT11M01.00S,2022-11-05T00:29:35.1Z,3,REGULAR,freethrow,3 of 3,['fromturnover'],200768,,,1610612748,62,56,2022-11-05T00:29:35Z,3600000,,,0,,K. Lowry Free Throw 3 of 3 (10 PTS),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,Made,,,,,10.0,,,,,,,,,,,,,
367,PT10M51.00S,2022-11-05T00:29:48.2Z,3,REGULAR,3pt,Jump Shot,[],1631097,20.581471747700395,5.147058823529411,1610612754,62,56,2022-11-05T00:29:52Z,3610000,224.0,141.0,1,left,MISS B. Mathurin 26' 3PT,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Right Center,26.49,Missed,,,,,,,,,,,,,,,,,,
368,PT10M48.00S,2022-11-05T00:29:51.2Z,3,REGULAR,rebound,defensive,[],1628389,,,1610612748,62,56,2022-11-05T00:29:52Z,3620000,,,0,,B. Adebayo REBOUND (Off:3 Def:5),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Right Center,,,367.0,8.0,5.0,3.0,,,,,,,,,,,,,,
369,PT10M35.00S,2022-11-05T00:30:04.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,82.7365308804205,60.5392156862745,1610612748,62,56,2022-11-05T00:30:08Z,3630000,53.0,110.0,1,right,MISS B. Adebayo 12' pullup Shot,[1628389],1610612748.0,MIA,pullup,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,12.18,Missed,,,,,,,,,,,,,,,,,,
370,PT10M32.00S,2022-11-05T00:30:07.8Z,3,REGULAR,rebound,defensive,[],1627741,,,1610612754,62,56,2022-11-05T00:30:08Z,3640000,,,0,,B. Hield REBOUND (Off:0 Def:5),[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,In The Paint (Non-RA),8-16 Center,,,369.0,5.0,5.0,0.0,,,,,,,,,,,,,,
371,PT10M21.00S,2022-11-05T00:30:17.1Z,3,REGULAR,2pt,Jump Shot,[],1630188,5.075558475689881,67.40196078431373,1610612754,62,56,2022-11-05T00:32:19Z,3650000,-87.0,-5.0,1,left,MISS J. Smith 8' driving floating Shot,[1630188],1610612754.0,IND,driving floating,,,Smith,J. Smith,,,,,Mid-Range,8-16 Left,8.71,Missed,,,,,,,,,,,,,,,,,,
372,PT10M19.00S,2022-11-05T00:30:19.1Z,3,REGULAR,rebound,defensive,[],200768,,,1610612748,62,56,2022-11-05T00:30:20Z,3660000,,,0,,K. Lowry REBOUND (Off:1 Def:2),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,Mid-Range,8-16 Left,,,371.0,3.0,2.0,1.0,,,,,,,,,,,,,,
373,PT10M16.00S,2022-11-05T00:30:25.7Z,3,REGULAR,turnover,out-of-bounds,[],200768,,,1610612748,62,56,2022-11-05T00:30:32Z,3670000,,,0,,K. Lowry bad pass out-of-bounds TURNOVER (1 TO),[200768],1610612748.0,MIA,bad pass,,,Lowry,K. Lowry,,,,,Above the Break 3,24+ Center,,,,,,,,,,,1627524.0,1.0,,,,,,,,
374,PT10M08.00S,2022-11-05T00:30:37.0Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1630169,20.844283837056505,25.98039215686275,1610612754,64,56,2022-11-05T00:30:40Z,3680000,120.0,143.0,1,left,T. Haliburton 18' pullup Jump Shot (11 PTS),[1630169],1610612754.0,IND,pullup,,,Haliburton,T. Haliburton,,,,,Mid-Range,16-24 Right Center,18.7,Made,,,,,11.0,,,,,,,,,,,,,
375,PT09M52.00S,2022-11-05T00:30:51.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629639,88.51839684625493,60.049019607843135,1610612748,64,58,2022-11-05T00:33:34Z,3690000,50.0,55.0,1,right,T. Herro 7' driving floating Jump Shot (19 PTS) (K. Lowry 3 AST),"[1629639, 200768]",1610612748.0,MIA,driving floating,,,Herro,T. Herro,,,,,In The Paint (Non-RA),0-8 Center,7.48,Made,,,,,19.0,K. Lowry,200768.0,3.0,,,,,,,,,,
377,PT09M35.00S,2022-11-05T00:31:08.8Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1626167,4.5499342969776615,50.73529411764706,1610612754,66,58,2022-11-05T00:31:13Z,3710000,-4.0,-10.0,1,left,M. Turner cutting DUNK (12 PTS) (B. Mathurin 1 AST),"[1626167, 1631097]",1610612754.0,IND,cutting,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,1.04,Made,,,,,12.0,B. Mathurin,1631097.0,1.0,,,,,,,,,,
379,PT09M23.00S,2022-11-05T00:31:20.8Z,3,REGULAR,2pt,Jump Shot,[],1629639,86.02168199737189,29.411764705882355,1610612748,66,58,2022-11-05T00:31:24Z,3730000,-103.0,79.0,1,right,MISS T. Herro 12' driving floating Shot,[1629639],1610612748.0,MIA,driving floating,,,Herro,T. Herro,,,,,Mid-Range,8-16 Left,12.97,Missed,,,,,,,,,,,,,,,,,,
380,PT09M20.00S,2022-11-05T00:31:23.8Z,3,REGULAR,rebound,defensive,[],1627741,,,1610612754,66,58,2022-11-05T00:31:24Z,3740000,,,0,,B. Hield REBOUND (Off:0 Def:6),[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,Mid-Range,8-16 Left,,,379.0,6.0,6.0,0.0,,,,,,,,,,,,,,
381,PT09M13.00S,2022-11-05T00:31:30.8Z,3,REGULAR,3pt,Jump Shot,[],1630169,34.510512483574246,60.5392156862745,1610612754,69,58,2022-11-05T00:31:34Z,3750000,-53.0,272.0,1,left,T. Haliburton 27' 3PT pullup (14 PTS) (B. Mathurin 2 AST),"[1630169, 1631097]",1610612754.0,IND,pullup,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Center,27.7,Made,,,,,14.0,B. Mathurin,1631097.0,2.0,,,,,,,,,,
383,PT08M52.00S,2022-11-05T00:31:51.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628997,92.9862023653088,49.50980392156863,1610612748,69,60,2022-11-05T00:31:56Z,3770000,-2.0,13.0,1,right,C. Martin driving Layup (4 PTS),[1628997],1610612748.0,MIA,driving,,,Martin,C. Martin,,,,,Restricted Area,0-8 Center,1.36,Made,,,,,4.0,,,,,,,,,,,,,
384,PT08M33.00S,2022-11-05T00:32:10.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626167,6.783837056504599,50.0,1610612754,71,60,2022-11-05T00:32:17Z,3780000,0.0,11.0,1,left,M. Turner Layup (14 PTS) (J. Smith 2 AST),"[1626167, 1630188]",1610612754.0,IND,,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,1.13,Made,,,,,14.0,J. Smith,1630188.0,2.0,,,,,,,,,,
386,PT08M09.00S,2022-11-05T00:32:34.7Z,3,REGULAR,3pt,Jump Shot,[],1629639,67.09921156373193,33.57843137254902,1610612748,71,60,2022-11-05T00:32:40Z,3800000,-82.0,257.0,1,right,MISS T. Herro 26' pullup 3PT,[1629639],1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,Above the Break 3,24+ Center,26.96,Missed,,,,,,,,,,,,,,,,,,
387,PT08M07.00S,2022-11-05T00:32:36.7Z,3,REGULAR,rebound,offensive,[],1628997,,,1610612748,71,60,2022-11-05T00:32:40Z,3810000,,,0,,C. Martin REBOUND (Off:1 Def:2),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,Above the Break 3,24+ Center,,,386.0,3.0,2.0,1.0,,,,,,,,,,,,,,
388,PT07M59.00S,2022-11-05T00:32:45.3Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629639,64.33968462549278,48.77450980392157,1610612748,71,63,2022-11-05T00:32:49Z,3820000,-6.0,283.0,1,right,T. Herro 28' 3PT pullup (22 PTS),[1629639],1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,Above the Break 3,24+ Center,28.28,Made,,,,,22.0,,,,,,,,,,,,,
389,PT07M39.00S,2022-11-05T00:33:05.0Z,3,REGULAR,turnover,bad pass,[],1627741,,,1610612754,71,63,2022-11-05T00:33:10Z,3830000,,,0,,B. Hield bad pass TURNOVER (2 TO),"[1627741, 200768]",1610612754.0,IND,,,,Hield,B. Hield,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,2.0,Lowry,200768.0,,,,,,
390,PT07M39.00S,2022-11-05T00:33:05.0Z,3,REGULAR,steal,,[],200768,,,1610612748,71,63,2022-11-05T00:33:06Z,3840000,,,0,,K. Lowry STEAL (2 STL),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
391,PT07M34.00S,2022-11-05T00:33:10.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",200768,93.11760840998686,50.245098039215684,1610612748,71,63,2022-11-05T00:33:21Z,3850000,1.0,12.0,1,right,MISS K. Lowry running finger roll Layup - blocked,"[200768, 1631097]",1610612748.0,MIA,running finger roll,,,Lowry,K. Lowry,,,,,Restricted Area,0-8 Center,1.23,Missed,,,,,,,,,,,,,,,,,Mathurin,1631097.0
392,PT07M34.00S,2022-11-05T00:33:10.4Z,3,REGULAR,block,,[],1631097,,,1610612748,71,63,2022-11-05T00:33:13Z,3860000,,,0,,B. Mathurin BLOCK (1 BLK),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
393,PT07M30.00S,2022-11-05T00:33:14.4Z,3,REGULAR,rebound,defensive,[],1627741,,,1610612754,71,63,2022-11-05T00:33:21Z,3870000,,,0,,B. Hield REBOUND (Off:0 Def:7),[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,Restricted Area,0-8 Center,,,391.0,7.0,7.0,0.0,,,,,,,,,,,,,,
394,PT07M28.00S,2022-11-05T00:33:16.1Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630169,22.683968462549277,90.93137254901961,1610612754,71,63,2022-11-05T00:33:25Z,3880000,-205.0,161.0,1,left,MISS T. Haliburton 26' running 3PT,[1630169],1610612754.0,IND,running,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Left Center,26.02,Missed,,,,,,,,,,,,,,,,,,
395,PT07M24.00S,2022-11-05T00:33:19.5Z,3,REGULAR,rebound,offensive,[],1626167,,,1610612754,71,63,2022-11-05T00:33:19Z,3890000,,,0,,M. Turner REBOUND (Off:2 Def:3),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Left Center,,,394.0,5.0,3.0,2.0,,,,,,,,,,,,,,
396,PT07M24.00S,2022-11-05T00:33:19.5Z,3,REGULAR,2pt,Layup,"['2ndchance', 'fastbreak', 'pointsinthepaint']",1626167,5.590000152587891,50.0,1610612754,73,63,2022-11-05T00:33:30Z,3900000,0.0,0.0,1,left,M. Turner putback Layup (16 PTS),[1626167],1610612754.0,IND,putback,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,16.0,,,,,,,,,,,,,
397,PT07M05.00S,2022-11-05T00:33:38.5Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1628389,86.15308804204993,49.01960784313725,1610612748,73,63,2022-11-05T00:37:22Z,3910000,-5.0,78.0,1,right,MISS B. Adebayo 7' turnaround Hook,[1628389],1610612748.0,MIA,turnaround,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,7.79,Missed,,,,,,,,,,,,,,,,,,
398,PT07M03.00S,2022-11-05T00:33:40.5Z,3,REGULAR,rebound,defensive,[],1626167,,,1610612754,73,63,2022-11-05T00:33:42Z,3920000,,,0,,M. Turner REBOUND (Off:2 Def:4),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,,,397.0,6.0,4.0,2.0,,,,,,,,,,,,,,
399,PT06M57.00S,2022-11-05T00:33:49.1Z,3,REGULAR,foul,offensive,[],1630188,,,1610612754,73,63,2022-11-05T00:33:57Z,3930000,,,0,,J. Smith offensive FOUL (2 PF),"[1630188, 1629639]",1610612754.0,IND,,,,Smith,J. Smith,,,,,Mid-Range,8-16 Right,,,,,,,,,,,1155.0,,,,2.0,0.0,Herro,1629639.0,,
401,PT06M57.00S,2022-11-05T00:33:49.1Z,3,REGULAR,turnover,offensive foul,[],1630188,,,1610612754,73,63,2022-11-05T00:33:49Z,3950000,,,0,,J. Smith offensive foul TURNOVER (3 TO),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,Mid-Range,8-16 Right,,,,,,,,,,,1155.0,3.0,,,,,,,,
402,PT06M57.00S,2022-11-05T00:33:58.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,73,63,2022-11-05T00:33:58Z,3960000,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,PT06M38.00S,2022-11-05T00:37:16.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629622,64.33968462549278,40.44117647058824,1610612748,73,66,2022-11-05T00:37:20Z,3970000,-48.0,283.0,1,right,M. Strus 28' 3PT  (10 PTS) (B. Adebayo 3 AST),"[1629622, 1628389]",1610612748.0,MIA,,,,Strus,M. Strus,,,,,Above the Break 3,24+ Center,28.67,Made,,,,,10.0,B. Adebayo,1628389.0,3.0,,,,,,,,,,
405,PT06M27.00S,2022-11-05T00:37:27.0Z,3,REGULAR,turnover,lost ball,[],1631097,,,1610612754,73,66,2022-11-05T00:37:31Z,3990000,,,0,,B. Mathurin lost ball TURNOVER (2 TO),"[1631097, 1629622]",1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,2.0,Strus,1629622.0,,,,,,
406,PT06M27.00S,2022-11-05T00:37:27.0Z,3,REGULAR,steal,,[],1629622,,,1610612748,73,66,2022-11-05T01:28:14Z,4000000,,,0,,M. Strus STEAL (2 STL),[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
407,PT06M24.00S,2022-11-05T00:37:31.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629622,93.11760840998686,49.50980392156863,1610612748,73,68,2022-11-05T00:37:37Z,4010000,-2.0,12.0,1,right,M. Strus running finger roll Layup (12 PTS),[1629622],1610612748.0,MIA,running finger roll,,,Strus,M. Strus,,,,,Restricted Area,0-8 Center,1.25,Made,,,,,12.0,,,,,,,,,,,,,
408,PT06M03.00S,2022-11-05T00:37:50.4Z,3,REGULAR,3pt,Jump Shot,[],1630188,4.28712220762155,96.32352941176471,1610612754,73,68,2022-11-05T00:37:55Z,4020000,-232.0,-12.0,1,left,MISS J. Smith 3PT,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,Left Corner 3,24+ Left,23.19,Missed,,,,,,,,,,,,,,,,,,
409,PT06M00.00S,2022-11-05T00:37:53.4Z,3,REGULAR,rebound,defensive,[],200768,,,1610612748,73,68,2022-11-05T00:37:55Z,4030000,,,0,,K. Lowry REBOUND (Off:1 Def:3),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,Left Corner 3,24+ Left,,,408.0,4.0,3.0,1.0,,,,,,,,,,,,,,
410,PT05M51.00S,2022-11-05T00:38:03.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629622,93.11760840998686,50.0,1610612748,73,70,2022-11-05T00:38:09Z,4040000,0.0,12.0,1,right,M. Strus cutting finger roll Layup (14 PTS) (C. Martin 2 AST),"[1629622, 1628997]",1610612748.0,MIA,cutting finger roll,,,Strus,M. Strus,,,,,Restricted Area,0-8 Center,1.22,Made,,,,,14.0,C. Martin,1628997.0,2.0,,,,,,,,,,
412,PT05M50.00S,2022-11-05T00:38:08.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,73,70,2022-11-05T00:38:09Z,4060000,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT05M50.00S,2022-11-05T00:40:31.2Z,3,REGULAR,substitution,out,[],1630188,,,1610612754,73,70,2022-11-05T00:40:44Z,4070000,,,0,,SUB out: J. Smith,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT05M50.00S,2022-11-05T00:40:31.2Z,3,REGULAR,substitution,in,[],204456,,,1610612754,73,70,2022-11-05T00:40:44Z,4080000,,,0,,SUB in: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT05M32.00S,2022-11-05T00:41:17.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630169,18.084756898817346,48.28431372549019,1610612754,75,70,2022-11-05T00:42:02Z,4090000,9.0,117.0,1,left,T. Haliburton 11' driving floating Jump Shot (16 PTS) (T. McConnell 2 AST),"[1630169, 204456]",1610612754.0,IND,driving floating,,,Haliburton,T. Haliburton,,,,,In The Paint (Non-RA),8-16 Center,11.78,Made,,,,,16.0,T. McConnell,204456.0,2.0,,,,,,,,,,
417,PT05M05.00S,2022-11-05T00:41:43.1Z,3,REGULAR,2pt,Jump Shot,[],1628997,96.13994743758212,25.49019607843137,1610612748,75,72,2022-11-05T00:41:47Z,4110000,-123.0,-16.0,1,right,C. Martin 12' driving floating Jump Shot (6 PTS),[1628997],1610612748.0,MIA,driving floating,,,Martin,C. Martin,,,,,Mid-Range,8-16 Left,12.36,Made,,,,,6.0,,,,,,,,,,,,,
418,PT04M54.00S,2022-11-05T00:41:54.2Z,3,REGULAR,3pt,Jump Shot,[],1630169,33.459264126149804,7.598039215686274,1610612754,75,72,2022-11-05T00:41:58Z,4120000,212.0,262.0,1,left,MISS T. Haliburton 33' pullup 3PT,[1630169],1610612754.0,IND,pullup,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Right Center,33.7,Missed,,,,,,,,,,,,,,,,,,
419,PT04M51.00S,2022-11-05T00:41:57.2Z,3,REGULAR,rebound,defensive,[],200768,,,1610612748,75,72,2022-11-05T00:41:58Z,4130000,,,0,,K. Lowry REBOUND (Off:1 Def:4),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,Above the Break 3,24+ Right Center,,,418.0,5.0,4.0,1.0,,,,,,,,,,,,,,
420,PT04M36.00S,2022-11-05T00:42:12.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629639,89.17542706964521,63.23529411764706,1610612748,75,74,2022-11-05T00:42:16Z,4140000,66.0,49.0,1,right,T. Herro 8' driving floating Jump Shot (24 PTS),[1629639],1610612748.0,MIA,driving floating,,,Herro,T. Herro,,,,,In The Paint (Non-RA),8-16 Right,8.25,Made,,,,,24.0,,,,,,,,,,,,,
421,PT04M21.00S,2022-11-05T00:42:28.2Z,3,REGULAR,3pt,Jump Shot,[],1630169,27.94021024967148,79.41176470588235,1610612754,78,74,2022-11-05T00:42:32Z,4150000,-147.0,210.0,1,left,T. Haliburton 25' 3PT  (19 PTS) (T. McConnell 3 AST),"[1630169, 204456]",1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Left Center,25.65,Made,,,,,19.0,T. McConnell,204456.0,3.0,,,,,,,,,,
423,PT04M06.00S,2022-11-05T00:42:42.3Z,3,REGULAR,3pt,Jump Shot,[],200768,71.96123521681997,19.362745098039216,1610612748,78,74,2022-11-05T00:42:46Z,4170000,-153.0,211.0,1,right,MISS K. Lowry 26' pullup 3PT,[200768],1610612748.0,MIA,pullup,,,Lowry,K. Lowry,,,,,Above the Break 3,24+ Left Center,26.08,Missed,,,,,,,,,,,,,,,,,,
424,PT04M05.00S,2022-11-05T00:42:43.3Z,3,REGULAR,rebound,defensive,[],204456,,,1610612754,78,74,2022-11-05T00:42:46Z,4180000,,,0,,T. McConnell REBOUND (Off:0 Def:5),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Above the Break 3,24+ Left Center,,,423.0,5.0,5.0,0.0,,,,,,,,,,,,,,
425,PT04M01.00S,2022-11-05T00:42:48.2Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1631097,25.18068331143233,11.519607843137255,1610612754,78,74,2022-11-05T00:42:53Z,4190000,192.0,184.0,1,left,MISS B. Mathurin 26' running 3PT,[1631097],1610612754.0,IND,running,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Right Center,26.64,Missed,,,,,,,,,,,,,,,,,,
