actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,officialId,playerName,playerNameI,descriptor,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,jumpBallRecoveredName,jumpBallRecoverdPersonId,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId
507,PT00M00.20S,2024-11-11T01:50:50.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631170,5.781865965834428,54.08624387254902,1610612748,71,68,2024-11-11T01:50:59Z,4940000,False,-20.0,2.0,1,left,J. Jaquez Jr. driving Layup (7 PTS),[1631170],1610612748.0,MIA,,Jaquez Jr.,J. Jaquez Jr.,driving,Restricted Area,0-8 Center,2.05,Made,7.0,,,,,,,,,,,,,,,,,,,,,,
509,PT00M00.00S,2024-11-11T01:51:34.1Z,3,REGULAR,period,end,[],0,,,1610612750,71,68,2024-11-11T01:51:34Z,4960000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT12M00.00S,2024-11-11T01:52:57.4Z,4,REGULAR,substitution,out,['startperiod'],1630162,,,1610612750,71,68,2024-11-11T01:53:27Z,4970000,False,,,0,,SUB out: A. Edwards,[1630162],1610612750.0,MIN,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT12M00.00S,2024-11-11T01:52:57.4Z,4,REGULAR,substitution,out,['startperiod'],203497,,,1610612750,71,68,2024-11-11T01:53:27Z,4980000,False,,,0,,SUB out: R. Gobert,[203497],1610612750.0,MIN,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,,,
512,PT12M00.00S,2024-11-11T01:52:57.4Z,4,REGULAR,substitution,in,['startperiod'],201144,,,1610612750,71,68,2024-11-11T01:53:27Z,4990000,False,,,0,,SUB in: M. Conley,[201144],1610612750.0,MIN,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT12M00.00S,2024-11-11T01:52:57.4Z,4,REGULAR,substitution,in,['startperiod'],203944,,,1610612750,71,68,2024-11-11T01:53:27Z,5000000,False,,,0,,SUB in: J. Randle,[203944],1610612750.0,MIN,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514,PT12M00.00S,2024-11-11T01:53:30.1Z,4,REGULAR,period,start,[],0,,,1610612750,71,68,2024-11-11T01:53:30Z,5010000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515,PT11M36.00S,2024-11-11T01:53:56.0Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612750,71,68,2024-11-11T01:54:06Z,5020000,False,,,0,,MIN shot clock Team TURNOVER,[],1610612750.0,MIN,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT11M24.00S,2024-11-11T01:54:23.2Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629130,31.882391590013142,41.17647058823529,1610612748,71,68,2024-11-11T01:54:27Z,5030000,False,44.0,247.0,1,left,MISS D. Robinson 25' pullup 3PT,[1629130],1610612748.0,MIA,,Robinson,D. Robinson,pullup,Above the Break 3,24+ Center,25.11,Missed,,,,,,,,,,,,,,,,,,,,,,,
517,PT11M21.00S,2024-11-11T01:54:26.2Z,4,REGULAR,rebound,defensive,[],1628978,,,1610612750,71,68,2024-11-11T01:54:27Z,5040000,False,,,0,,D. DiVincenzo REBOUND (Off:0 Def:5),[1628978],1610612750.0,MIN,,DiVincenzo,D. DiVincenzo,,Above the Break 3,24+ Center,,,,,,,,,,,516.0,5.0,5.0,0.0,,,,,,,,,,,
518,PT11M09.00S,2024-11-11T01:54:37.2Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1629675,86.72798948751642,45.220588235294116,1610612750,71,68,2024-11-11T01:54:42Z,5050000,False,-24.0,72.0,1,right,MISS N. Reid 7' Hook,[1629675],1610612750.0,MIN,,Reid,N. Reid,,In The Paint (Non-RA),0-8 Center,7.61,Missed,,,,,,,,,,,,,,,,,,,,,,,
519,PT11M07.00S,2024-11-11T01:54:39.2Z,4,REGULAR,rebound,defensive,[],1626196,,,1610612748,71,68,2024-11-11T01:54:42Z,5060000,False,,,0,,J. Richardson REBOUND (Off:2 Def:2),[1626196],1610612748.0,MIA,,Richardson,J. Richardson,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,518.0,4.0,2.0,2.0,,,,,,,,,,,
520,PT10M54.00S,2024-11-11T01:54:53.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628389,6.915243101182654,51.71568627450981,1610612748,71,70,2024-11-11T01:54:57Z,5070000,False,-9.0,13.0,1,left,B. Adebayo driving finger roll Layup (9 PTS),[1628389],1610612748.0,MIA,,Adebayo,B. Adebayo,driving finger roll,Restricted Area,0-8 Center,1.52,Made,9.0,,,,,,,,,,,,,,,,,,,,,,
521,PT10M43.00S,2024-11-11T01:55:03.2Z,4,REGULAR,3pt,Jump Shot,[],203944,68.41327201051249,31.862745098039213,1610612750,71,70,2024-11-11T01:55:08Z,5080000,False,-91.0,244.0,1,right,MISS J. Randle 26' 3PT,[203944],1610612750.0,MIN,,Randle,J. Randle,,Above the Break 3,24+ Left Center,26.07,Missed,,,,,,,,,,,,,,,,,,,,,,,
522,PT10M42.00S,2024-11-11T01:55:04.2Z,4,REGULAR,rebound,defensive,[],1631170,,,1610612748,71,70,2024-11-11T01:55:08Z,5090000,False,,,0,,J. Jaquez Jr. REBOUND (Off:1 Def:4),[1631170],1610612748.0,MIA,,Jaquez Jr.,J. Jaquez Jr.,,Above the Break 3,24+ Left Center,,,,,,,,,,,521.0,5.0,4.0,1.0,,,,,,,,,,,
523,PT10M33.00S,2024-11-11T01:55:17.0Z,4,REGULAR,turnover,traveling,[],1631170,,,1610612748,71,70,2024-11-11T01:55:23Z,5100000,False,,,0,,J. Jaquez Jr. traveling TURNOVER (2 TO),[1631170],1610612748.0,MIA,200834.0,Jaquez Jr.,J. Jaquez Jr.,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,2.0,,,,,,,,,,
524,PT10M18.00S,2024-11-11T01:55:48.4Z,4,REGULAR,turnover,out-of-bounds,[],201144,,,1610612750,71,70,2024-11-11T01:55:54Z,5110000,False,,,0,,M. Conley bad pass out-of-bounds TURNOVER (3 TO),[201144],1610612750.0,MIN,201246.0,Conley,M. Conley,bad pass,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,3.0,,,,,,,,,,
525,PT10M18.00S,2024-11-11T01:55:51.0Z,4,REGULAR,substitution,out,[],1631170,,,1610612748,71,70,2024-11-11T01:55:59Z,5120000,False,,,0,,SUB out: J. Jaquez Jr.,[1631170],1610612748.0,MIA,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT10M18.00S,2024-11-11T01:55:51.0Z,4,REGULAR,substitution,in,[],1629639,,,1610612748,71,70,2024-11-11T01:55:59Z,5130000,False,,,0,,SUB in: T. Herro,[1629639],1610612748.0,MIA,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT10M07.00S,2024-11-11T01:56:18.3Z,4,REGULAR,foul,personal,[],203944,,,1610612748,71,70,2024-11-11T01:56:25Z,5140000,False,,,0,,J. Randle personal FOUL (3 PF),"[203944, 1628389]",1610612750.0,MIN,1628159.0,Randle,J. Randle,,Mid-Range,8-16 Left,,,,,,,3.0,0.0,Adebayo,1628389.0,,,,,,,,,,,,,,,
529,PT09M56.00S,2024-11-11T01:56:51.2Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628389,11.695137976346912,45.955882352941174,1610612748,71,70,2024-11-11T01:56:56Z,5160000,False,20.0,57.0,1,left,MISS B. Adebayo 6' floating Shot,[1628389],1610612748.0,MIA,,Adebayo,B. Adebayo,floating,In The Paint (Non-RA),0-8 Center,6.09,Missed,,,,,,,,,,,,,,,,,,,,,,,
530,PT09M54.00S,2024-11-11T01:56:53.2Z,4,REGULAR,rebound,defensive,[],201144,,,1610612750,71,70,2024-11-11T01:57:20Z,5170000,False,,,0,,M. Conley REBOUND (Off:0 Def:4),[201144],1610612750.0,MIN,,Conley,M. Conley,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,529.0,4.0,4.0,0.0,,,,,,,,,,,
531,PT09M50.00S,2024-11-11T01:56:58.9Z,4,REGULAR,foul,personal,[],1626196,,,1610612750,71,70,2024-11-11T01:57:11Z,5180000,False,,,0,,J. Richardson personal FOUL (3 PF),"[1626196, 1629675]",1610612748.0,MIA,1628159.0,Richardson,J. Richardson,,In The Paint (Non-RA),8-16 Center,,,,,,,3.0,0.0,Reid,1629675.0,,,,,,,,,,,,,,,
533,PT09M42.00S,2024-11-11T01:57:31.1Z,4,REGULAR,3pt,Jump Shot,[],1629675,67.09921156373193,38.48039215686275,1610612750,74,70,2024-11-11T01:57:36Z,5200000,False,-58.0,257.0,1,right,N. Reid 26' 3PT  (15 PTS) (J. Randle 5 AST),"[1629675, 203944]",1610612750.0,MIN,,Reid,N. Reid,,Above the Break 3,24+ Center,26.32,Made,15.0,J. Randle,203944.0,5.0,,,,,,,,,,,,,,,,,,,
535,PT09M24.00S,2024-11-11T01:57:49.1Z,4,REGULAR,turnover,bad pass,[],1629639,,,1610612748,74,70,2024-11-11T01:57:53Z,5220000,False,,,0,,T. Herro bad pass TURNOVER (6 TO),"[1629639, 203944]",1610612748.0,MIA,,Herro,T. Herro,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,6.0,Randle,203944.0,,,,,,,,
536,PT09M24.00S,2024-11-11T01:57:49.1Z,4,REGULAR,steal,,[],203944,,,1610612750,74,70,2024-11-11T01:57:50Z,5230000,False,,,0,,J. Randle STEAL (1 STL),[203944],1610612750.0,MIN,,Randle,J. Randle,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT09M18.00S,2024-11-11T01:57:55.1Z,4,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1629638,67.62483574244416,46.07843137254902,1610612750,74,70,2024-11-11T01:58:26Z,5240000,False,-20.0,252.0,1,right,MISS N. Alexander-Walker 25' running 3PT,[1629638],1610612750.0,MIN,,Alexander-Walker,N. Alexander-Walker,running,Above the Break 3,24+ Center,25.26,Missed,,,,,,,,,,,,,,,,,,,,,,,
538,PT09M14.00S,2024-11-11T01:57:59.1Z,4,REGULAR,rebound,defensive,[],1629639,,,1610612748,74,70,2024-11-11T01:58:01Z,5250000,False,,,0,,T. Herro REBOUND (Off:0 Def:6),[1629639],1610612748.0,MIA,,Herro,T. Herro,,Above the Break 3,24+ Center,,,,,,,,,,,537.0,6.0,6.0,0.0,,,,,,,,,,,
539,PT09M10.00S,2024-11-11T01:58:03.0Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1629639,19.004599211563733,48.03921568627451,1610612748,74,72,2024-11-11T01:58:10Z,5260000,False,10.0,126.0,1,left,T. Herro 12' running pullup Jump Shot (17 PTS),[1629639],1610612748.0,MIA,,Herro,T. Herro,running pullup,In The Paint (Non-RA),8-16 Center,12.65,Made,17.0,,,,,,,,,,,,,,,,,,,,,,
540,PT08M55.00S,2024-11-11T01:58:21.5Z,4,REGULAR,foul,personal,[],1629639,,,1610612750,74,72,2024-11-11T01:58:28Z,5270000,False,,,0,,T. Herro personal FOUL (2 PF),"[1629639, 1628978]",1610612748.0,MIA,201246.0,Herro,T. Herro,,Above the Break 3,24+ Left Center,,,,,,,2.0,0.0,DiVincenzo,1628978.0,,,,,,,,,,,,,,,
543,PT08M48.00S,2024-11-11T01:59:01.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629638,91.5407358738502,50.245098039215684,1610612750,76,72,2024-11-11T01:59:08Z,5300000,False,1.0,27.0,1,right,N. Alexander-Walker cutting Layup (7 PTS) (D. DiVincenzo 2 AST),"[1629638, 1628978]",1610612750.0,MIN,,Alexander-Walker,N. Alexander-Walker,cutting,Restricted Area,0-8 Center,2.7,Made,7.0,D. DiVincenzo,1628978.0,2.0,,,,,,,,,,,,,,,,,,,
545,PT08M38.00S,2024-11-11T01:59:12.7Z,4,REGULAR,turnover,bad pass,[],1626196,,,1610612748,76,72,2024-11-11T01:59:18Z,5320000,False,,,0,,J. Richardson bad pass TURNOVER (1 TO),"[1626196, 201144]",1610612748.0,MIA,,Richardson,J. Richardson,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,1.0,Conley,201144.0,,,,,,,,
546,PT08M38.00S,2024-11-11T01:59:12.7Z,4,REGULAR,steal,,[],201144,,,1610612750,76,72,2024-11-11T01:59:14Z,5330000,False,,,0,,M. Conley STEAL (2 STL),[201144],1610612750.0,MIN,,Conley,M. Conley,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,,,,,,
547,PT08M34.00S,2024-11-11T01:59:16.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",201144,93.24901445466492,50.49019607843137,1610612750,78,72,2024-11-11T01:59:24Z,5340000,False,2.0,11.0,1,right,M. Conley running Layup (4 PTS) (N. Reid 2 AST),"[201144, 1629675]",1610612750.0,MIN,,Conley,M. Conley,running,Restricted Area,0-8 Center,1.13,Made,4.0,N. Reid,1629675.0,2.0,,,,,,,,,,,,,,,,,,,
549,PT08M34.00S,2024-11-11T01:59:21.1Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,78,72,2024-11-11T01:59:21Z,5360000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT08M34.00S,2024-11-11T02:01:46.6Z,4,REGULAR,substitution,out,[],1626196,,,1610612748,78,72,2024-11-11T02:02:13Z,5370000,False,,,0,,SUB out: J. Richardson,[1626196],1610612748.0,MIA,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551,PT08M34.00S,2024-11-11T02:01:46.6Z,4,REGULAR,substitution,out,[],1629130,,,1610612748,78,72,2024-11-11T02:02:13Z,5380000,False,,,0,,SUB out: D. Robinson,[1629130],1610612748.0,MIA,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
552,PT08M34.00S,2024-11-11T02:01:46.6Z,4,REGULAR,substitution,in,[],1626179,,,1610612748,78,72,2024-11-11T02:02:13Z,5390000,False,,,0,,SUB in: T. Rozier,[1626179],1610612748.0,MIA,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,,,,
553,PT08M34.00S,2024-11-11T02:01:46.6Z,4,REGULAR,substitution,in,[],1629312,,,1610612748,78,72,2024-11-11T02:02:13Z,5400000,False,,,0,,SUB in: H. Highsmith,[1629312],1610612748.0,MIA,,Highsmith,H. Highsmith,,,,,,,,,,,,,,,,,,,,,,,,,,,,
554,PT08M16.00S,2024-11-11T02:02:32.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631107,5.781865965834428,46.48820465686275,1610612748,78,74,2024-11-11T02:02:38Z,5410000,False,18.0,2.0,1,left,N. Jović driving Layup (10 PTS),[1631107],1610612748.0,MIA,,Jović,N. Jović,driving,Restricted Area,0-8 Center,1.77,Made,10.0,,,,,,,,,,,,,,,,,,,,,,
555,PT07M55.00S,2024-11-11T02:02:53.2Z,4,REGULAR,3pt,Jump Shot,[],1628978,78.79434954007884,90.93137254901961,1610612750,78,74,2024-11-11T02:02:57Z,5420000,False,205.0,147.0,1,right,MISS D. DiVincenzo 25' 3PT,[1628978],1610612750.0,MIN,,DiVincenzo,D. DiVincenzo,,Above the Break 3,24+ Right Center,25.19,Missed,,,,,,,,,,,,,,,,,,,,,,,
556,PT07M52.00S,2024-11-11T02:02:56.2Z,4,REGULAR,rebound,defensive,[],1631107,,,1610612748,78,74,2024-11-11T02:02:57Z,5430000,False,,,0,,N. Jović REBOUND (Off:0 Def:4),[1631107],1610612748.0,MIA,,Jović,N. Jović,,Above the Break 3,24+ Right Center,,,,,,,,,,,555.0,4.0,4.0,0.0,,,,,,,,,,,
557,PT07M40.00S,2024-11-11T02:03:08.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631107,9.674770039421814,47.794117647058826,1610612748,78,74,2024-11-11T02:03:12Z,5440000,False,11.0,38.0,1,left,MISS N. Jović driving floating Shot,[1631107],1610612748.0,MIA,,Jović,N. Jović,driving floating,Restricted Area,0-8 Center,3.99,Missed,,,,,,,,,,,,,,,,,,,,,,,
558,PT07M38.00S,2024-11-11T02:03:10.0Z,4,REGULAR,rebound,defensive,[],1629675,,,1610612750,78,74,2024-11-11T02:03:12Z,5450000,False,,,0,,N. Reid REBOUND (Off:1 Def:2),[1629675],1610612750.0,MIN,,Reid,N. Reid,,Restricted Area,0-8 Center,,,,,,,,,,,557.0,3.0,2.0,1.0,,,,,,,,,,,
559,PT07M28.00S,2024-11-11T02:03:19.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629675,92.72339027595268,52.94117647058824,1610612750,78,74,2024-11-11T02:03:24Z,5460000,False,15.0,16.0,1,right,MISS N. Reid driving Layup,[1629675],1610612750.0,MIN,,Reid,N. Reid,driving,Restricted Area,0-8 Center,2.17,Missed,,,,,,,,,,,,,,,,,,,,,,,
560,PT07M27.00S,2024-11-11T02:03:21.4Z,4,REGULAR,rebound,offensive,[],203944,,,1610612750,78,74,2024-11-11T02:03:21Z,5470000,False,,,0,,J. Randle REBOUND (Off:1 Def:2),[203944],1610612750.0,MIN,,Randle,J. Randle,,Restricted Area,0-8 Center,,,,,,,,,,,559.0,3.0,2.0,1.0,,,,,,,,,,,
561,PT07M21.00S,2024-11-11T02:03:28.1Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],203944,79.188567674113,90.68627450980392,1610612750,78,74,2024-11-11T02:04:04Z,5480000,False,203.0,143.0,1,right,MISS J. Randle 24' 3PT,[203944],1610612750.0,MIN,,Randle,J. Randle,,Above the Break 3,24+ Right Center,24.87,Missed,,,,,,,,,,,,,,,,,,,,,,,
562,PT07M19.00S,2024-11-11T02:03:30.1Z,4,REGULAR,rebound,defensive,[],1626179,,,1610612748,78,74,2024-11-11T02:04:04Z,5490000,False,,,0,,T. Rozier REBOUND (Off:0 Def:3),[1626179],1610612748.0,MIA,,Rozier,T. Rozier,,Above the Break 3,24+ Right Center,,,,,,,,,,,561.0,3.0,3.0,0.0,,,,,,,,,,,
563,PT07M14.00S,2024-11-11T02:03:37.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1626179,7.835085413929041,49.26470588235294,1610612748,78,76,2024-11-11T02:03:46Z,5500000,False,4.0,21.0,1,left,T. Rozier running Layup (8 PTS),[1626179],1610612748.0,MIA,,Rozier,T. Rozier,running,Restricted Area,0-8 Center,2.14,Made,8.0,,,,,,,,,,,,,,,,,,,,,,
564,PT07M14.00S,2024-11-11T02:03:39.6Z,4,REGULAR,foul,personal,['1freethrow'],201144,,,1610612748,78,76,2024-11-11T02:03:47Z,5510000,False,,,0,,M. Conley shooting personal FOUL (2 PF) (Rozier 1 FT),"[201144, 1626179]",1610612750.0,MIN,200834.0,Conley,M. Conley,shooting,Restricted Area,0-8 Center,,,,,,,2.0,0.0,Rozier,1626179.0,,,,,,,,,,,,,,,
566,PT07M14.00S,2024-11-11T02:04:11.3Z,4,REGULAR,freethrow,1 of 1,['fastbreak'],1626179,,,1610612748,78,77,2024-11-11T02:04:11Z,5530000,False,,,0,,T. Rozier Free Throw 1 of 1 (9 PTS),[1626179],1610612748.0,MIA,,Rozier,T. Rozier,,,,,Made,9.0,,,,,,,,,,,,,,,,,,,,,,
567,PT07M01.00S,2024-11-11T02:04:28.2Z,4,REGULAR,3pt,Jump Shot,[],1629675,71.17279894875165,19.11764705882353,1610612750,78,77,2024-11-11T02:04:33Z,5540000,False,-154.0,218.0,1,right,MISS N. Reid 26' 3PT,[1629675],1610612750.0,MIN,,Reid,N. Reid,,Above the Break 3,24+ Left Center,26.75,Missed,,,,,,,,,,,,,,,,,,,,,,,
568,PT06M58.00S,2024-11-11T02:04:31.2Z,4,REGULAR,rebound,offensive,[],201144,,,1610612750,78,77,2024-11-11T02:04:33Z,5550000,False,,,0,,M. Conley REBOUND (Off:1 Def:4),[201144],1610612750.0,MIN,,Conley,M. Conley,,Above the Break 3,24+ Left Center,,,,,,,,,,,567.0,5.0,4.0,1.0,,,,,,,,,,,
569,PT06M49.00S,2024-11-11T02:04:39.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203944,92.59198423127464,49.01960784313725,1610612750,80,77,2024-11-11T02:04:43Z,5560000,False,-5.0,17.0,1,right,J. Randle driving Layup (13 PTS),[203944],1610612750.0,MIN,,Randle,J. Randle,driving,Restricted Area,0-8 Center,1.78,Made,13.0,,,,,,,,,,,,,,,,,,,,,,
570,PT06M25.00S,2024-11-11T02:05:03.3Z,4,REGULAR,3pt,Jump Shot,[],1626179,6.652431011826544,95.34313725490196,1610612748,80,77,2024-11-11T02:05:07Z,5570000,False,-227.0,10.0,1,left,MISS T. Rozier step back 3PT,[1626179],1610612748.0,MIA,,Rozier,T. Rozier,step back,Left Corner 3,24+ Left,22.69,Missed,,,,,,,,,,,,,,,,,,,,,,,
571,PT06M22.00S,2024-11-11T02:05:06.3Z,4,REGULAR,rebound,defensive,[],1629638,,,1610612750,80,77,2024-11-11T02:05:07Z,5580000,False,,,0,,N. Alexander-Walker REBOUND (Off:1 Def:1),[1629638],1610612750.0,MIN,,Alexander-Walker,N. Alexander-Walker,,Left Corner 3,24+ Left,,,,,,,,,,,570.0,2.0,1.0,1.0,,,,,,,,,,,
572,PT06M18.00S,2024-11-11T02:05:12.8Z,4,REGULAR,foul,personal,['2freethrow'],1629639,,,1610612750,80,77,2024-11-11T02:05:23Z,5590000,False,,,0,,T. Herro shooting personal FOUL (3 PF) (Randle 2 FT),"[1629639, 203944]",1610612748.0,MIA,201246.0,Herro,T. Herro,shooting,In The Paint (Non-RA),0-8 Center,,,,,,,3.0,0.0,Randle,203944.0,,,,,,,,,,,,,,,
574,PT06M18.00S,2024-11-11T02:05:45.7Z,4,REGULAR,freethrow,1 of 2,[],203944,,,1610612750,81,77,2024-11-11T02:05:45Z,5610000,False,,,0,,J. Randle Free Throw 1 of 2 (14 PTS),[203944],1610612750.0,MIN,,Randle,J. Randle,,,,,Made,14.0,,,,,,,,,,,,,,,,,,,,,,
575,PT06M18.00S,2024-11-11T02:05:46.2Z,4,REGULAR,substitution,out,[],201144,,,1610612750,81,77,2024-11-11T02:05:59Z,5620000,False,,,0,,SUB out: M. Conley,[201144],1610612750.0,MIN,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT06M18.00S,2024-11-11T02:05:46.2Z,4,REGULAR,substitution,out,[],1629675,,,1610612750,81,77,2024-11-11T02:05:59Z,5630000,False,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT06M18.00S,2024-11-11T02:05:46.2Z,4,REGULAR,substitution,in,[],1630183,,,1610612750,81,77,2024-11-11T02:05:59Z,5640000,False,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,,,
578,PT06M18.00S,2024-11-11T02:05:46.2Z,4,REGULAR,substitution,in,[],1630162,,,1610612750,81,77,2024-11-11T02:05:59Z,5650000,False,,,0,,SUB in: A. Edwards,[1630162],1610612750.0,MIN,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,
579,PT06M18.00S,2024-11-11T02:06:12.7Z,4,REGULAR,freethrow,2 of 2,[],203944,,,1610612750,82,77,2024-11-11T02:06:12Z,5660000,False,,,0,,J. Randle Free Throw 2 of 2 (15 PTS),[203944],1610612750.0,MIN,,Randle,J. Randle,,,,,Made,15.0,,,,,,,,,,,,,,,,,,,,,,
580,PT06M09.00S,2024-11-11T02:06:24.5Z,4,REGULAR,3pt,Jump Shot,[],1629639,27.94021024967148,78.92156862745098,1610612748,82,80,2024-11-11T02:06:29Z,5670000,False,-145.0,210.0,1,left,T. Herro 25' 3PT pullup (20 PTS) (B. Adebayo 6 AST),"[1629639, 1628389]",1610612748.0,MIA,,Herro,T. Herro,pullup,Above the Break 3,24+ Left Center,25.51,Made,20.0,B. Adebayo,1628389.0,6.0,,,,,,,,,,,,,,,,,,,
582,PT05M55.00S,2024-11-11T02:06:37.0Z,4,REGULAR,3pt,Jump Shot,[],1630183,90.22667542706965,96.56862745098039,1610612750,82,80,2024-11-11T02:06:41Z,5690000,False,233.0,39.0,1,right,MISS J. McDaniels 3PT,[1630183],1610612750.0,MIN,,McDaniels,J. McDaniels,,Right Corner 3,24+ Right,23.61,Missed,,,,,,,,,,,,,,,,,,,,,,,
583,PT05M53.00S,2024-11-11T02:06:39.6Z,4,REGULAR,rebound,offensive,[],1628978,,,1610612750,82,80,2024-11-11T02:06:39Z,5700000,False,,,0,,D. DiVincenzo REBOUND (Off:1 Def:5),[1628978],1610612750.0,MIN,,DiVincenzo,D. DiVincenzo,,Right Corner 3,24+ Right,,,,,,,,,,,582.0,6.0,5.0,1.0,,,,,,,,,,,
584,PT05M48.00S,2024-11-11T02:06:44.9Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629638,67.49342969776609,44.36274509803921,1610612750,85,80,2024-11-11T02:06:49Z,5710000,False,-28.0,253.0,1,right,N. Alexander-Walker 25' 3PT  (10 PTS) (J. Randle 6 AST),"[1629638, 203944]",1610612750.0,MIN,,Alexander-Walker,N. Alexander-Walker,,Above the Break 3,24+ Center,25.47,Made,10.0,J. Randle,203944.0,6.0,,,,,,,,,,,,,,,,,,,
586,PT05M29.00S,2024-11-11T02:07:03.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631107,12.565703022339028,46.32352941176471,1610612748,85,80,2024-11-11T02:07:07Z,5730000,False,18.0,66.0,1,left,MISS N. Jović 6' driving floating Shot,[1631107],1610612748.0,MIA,,Jović,N. Jović,driving floating,In The Paint (Non-RA),0-8 Center,6.81,Missed,,,,,,,,,,,,,,,,,,,,,,,
587,PT05M27.00S,2024-11-11T02:07:05.0Z,4,REGULAR,rebound,defensive,[],1629638,,,1610612750,85,80,2024-11-11T02:07:07Z,5740000,False,,,0,,N. Alexander-Walker REBOUND (Off:1 Def:2),[1629638],1610612750.0,MIN,,Alexander-Walker,N. Alexander-Walker,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,586.0,3.0,2.0,1.0,,,,,,,,,,,
588,PT05M23.00S,2024-11-11T02:07:09.5Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630162,88.12417871222075,5.637254901960785,1610612750,85,80,2024-11-11T02:07:25Z,5750000,False,-222.0,59.0,1,right,MISS A. Edwards running 3PT,[1630162],1610612750.0,MIN,,Edwards,A. Edwards,running,Left Corner 3,24+ Left,22.95,Missed,,,,,,,,,,,,,,,,,,,,,,,
