actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
418,PT04M04.00S,2025-01-07T02:39:05.6Z,3,REGULAR,rebound,offensive,[],203497,,,1610612750,70,68,2025-01-07T02:39:05Z,4110000,False,,,0,,R. Gobert REBOUND (Off:5 Def:7),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Left Corner 3,24+ Left,,,417.0,12.0,7.0,5.0,,,,,,,,,,,,,,
419,PT04M02.00S,2025-01-07T02:39:07.6Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",203497,5.863994743758213,53.431372549019606,1610612750,70,68,2025-01-07T02:39:15Z,4120000,False,-17.0,3.0,1,left,MISS R. Gobert DUNK,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,1.74,Missed,,,,,,,,,,,,,,,,,,
420,PT03M59.00S,2025-01-07T02:39:09.4Z,3,REGULAR,rebound,offensive,[],1630162,,,1610612750,70,68,2025-01-07T02:39:09Z,4130000,False,,,0,,A. Edwards REBOUND (Off:1 Def:4),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,,,419.0,5.0,4.0,1.0,,,,,,,,,,,,,,
421,PT03M54.00S,2025-01-07T02:39:17.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630162,10.726018396846255,39.705882352941174,1610612750,70,68,2025-01-07T02:40:03Z,4140000,False,51.0,48.0,1,left,MISS A. Edwards 7' driving Layup - blocked,"[1630162, 201935]",1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),0-8 Center,7.06,Missed,,,,,,,Harden,201935.0,,,,,,,,,,
422,PT03M54.00S,2025-01-07T02:39:17.6Z,3,REGULAR,block,,[],201935,,,1610612750,70,68,2025-01-07T02:40:03Z,4150000,False,,,0,,J. Harden BLOCK (1 BLK),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
423,PT03M54.00S,2025-01-07T02:39:17.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612750,70,68,2025-01-07T02:39:31Z,4160000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,421.0,,,,,,,,,,,,,,,,,
425,PT03M54.00S,2025-01-07T02:39:26.1Z,3,REGULAR,substitution,out,[],1630183,,,1610612750,70,68,2025-01-07T02:39:30Z,4180000,False,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
426,PT03M54.00S,2025-01-07T02:39:26.1Z,3,REGULAR,substitution,in,[],1629638,,,1610612750,70,68,2025-01-07T02:39:30Z,4190000,False,,,0,,SUB in: N. Alexander-Walker,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
427,PT03M54.00S,2025-01-07T02:39:34.6Z,3,REGULAR,substitution,out,[],1627826,,,1610612750,70,68,2025-01-07T02:39:39Z,4200000,False,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT03M54.00S,2025-01-07T02:39:34.6Z,3,REGULAR,substitution,in,[],201587,,,1610612750,70,68,2025-01-07T02:39:39Z,4210000,False,,,0,,SUB in: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT03M54.00S,2025-01-07T02:39:34.6Z,3,REGULAR,substitution,out,[],1626181,,,1610612750,70,68,2025-01-07T02:39:51Z,4220000,False,,,0,,SUB out: N. Powell,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT03M54.00S,2025-01-07T02:39:34.6Z,3,REGULAR,substitution,in,[],1629611,,,1610612750,70,68,2025-01-07T02:39:51Z,4230000,False,,,0,,SUB in: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT03M50.00S,2025-01-07T02:40:03.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629675,6.521024967148489,47.30392156862745,1610612750,72,68,2025-01-07T02:46:06Z,4240000,False,13.0,9.0,1,left,N. Reid driving Layup (11 PTS) (A. Edwards 7 AST),"[1629675, 1630162]",1610612750.0,MIN,driving,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,1.61,Made,,,,,,,,,,,,,11.0,,,A. Edwards,1630162.0,7.0
433,PT03M20.00S,2025-01-07T02:40:32.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201935,86.5473061760841,37.5,1610612746,72,68,2025-01-07T02:40:36Z,4260000,False,-62.0,74.0,1,right,MISS J. Harden 9' driving floating Shot,[201935],1610612746.0,LAC,driving floating,,,Harden,J. Harden,,,,,In The Paint (Non-RA),8-16 Left,9.69,Missed,,,,,,,,,,,,,,,,,,
434,PT03M17.00S,2025-01-07T02:40:35.3Z,3,REGULAR,rebound,defensive,[],1630162,,,1610612750,72,68,2025-01-07T02:40:35Z,4270000,False,,,0,,A. Edwards REBOUND (Off:1 Def:5),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),8-16 Left,,,433.0,6.0,5.0,1.0,,,,,,,,,,,,,,
435,PT03M09.00S,2025-01-07T02:40:43.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629675,6.389618922470433,50.0,1610612750,74,68,2025-01-07T02:40:47Z,4280000,False,0.0,8.0,1,left,N. Reid cutting Layup (13 PTS) (N. Alexander-Walker 2 AST),"[1629675, 1629638]",1610612750.0,MIN,cutting,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,0.76,Made,,,,,,,,,,,,,13.0,,,N. Alexander-Walker,1629638.0,2.0
437,PT03M00.00S,2025-01-07T02:40:56.8Z,3,REGULAR,foul,offensive,[],201587,,,1610612746,74,68,2025-01-07T02:41:07Z,4300000,False,,,0,,N. Batum offensive FOUL (2 PF),"[201587, 1629638]",1610612746.0,LAC,,,,Batum,N. Batum,,,,,Above the Break 3,24+ Center,,,,,,,101284.0,,,,2.0,0.0,Alexander-Walker,1629638.0,,,,,,
439,PT03M00.00S,2025-01-07T02:40:56.8Z,3,REGULAR,turnover,offensive foul,[],201587,,,1610612746,74,68,2025-01-07T02:40:56Z,4320000,False,,,0,,N. Batum offensive foul TURNOVER (1 TO),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,Above the Break 3,24+ Center,,,,,,,101284.0,1.0,,,,,,,,,,,,
440,PT02M42.00S,2025-01-07T02:41:29.2Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630162,25.969119579500656,80.88235294117648,1610612750,74,68,2025-01-07T02:41:51Z,4330000,False,-154.0,192.0,1,left,MISS A. Edwards 24' pullup 3PT,[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,24.61,Missed,,,,,,,,,,,,,,,,,,
441,PT02M40.00S,2025-01-07T02:41:31.2Z,3,REGULAR,rebound,offensive,[],203497,,,1610612750,74,68,2025-01-07T02:41:51Z,4340000,False,,,0,,R. Gobert REBOUND (Off:6 Def:7),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Above the Break 3,24+ Left Center,,,440.0,13.0,7.0,6.0,,,,,,,,,,,,,,
442,PT02M39.00S,2025-01-07T02:41:33.4Z,3,REGULAR,foul,personal,['2freethrow'],201587,,,1610612750,74,68,2025-01-07T02:41:43Z,4350000,False,,,0,,N. Batum shooting personal FOUL (3 PF) (Gobert 2 FT),"[201587, 203497]",1610612746.0,LAC,shooting,,,Batum,N. Batum,,,,,Restricted Area,0-8 Center,,,,,,,1204.0,,,,3.0,0.0,Gobert,203497.0,,,,,,
444,PT02M39.00S,2025-01-07T02:42:03.7Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",203497,,,1610612750,75,68,2025-01-07T02:42:03Z,4370000,False,,,0,,R. Gobert Free Throw 1 of 2 (8 PTS),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,Made,,,,,,,,,,,,,8.0,,,,,
445,PT02M39.00S,2025-01-07T02:42:23.0Z,3,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",203497,,,1610612750,75,68,2025-01-07T02:42:23Z,4380000,False,,,0,,MISS R. Gobert Free Throw 2 of 2,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
446,PT02M38.00S,2025-01-07T02:42:23.7Z,3,REGULAR,rebound,defensive,[],201935,,,1610612746,75,68,2025-01-07T02:42:23Z,4390000,False,,,0,,J. Harden REBOUND (Off:2 Def:6),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,,445.0,8.0,6.0,2.0,,,,,,,,,,,,,,
447,PT02M32.00S,2025-01-07T02:42:32.0Z,3,REGULAR,foul,personal,[],1630162,,,1610612746,75,68,2025-01-07T02:42:43Z,4400000,False,,,0,,A. Edwards personal FOUL (2 PF),"[1630162, 201935]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Center,,,,,,,101284.0,,,,2.0,1.0,Harden,201935.0,,,,,,
449,PT02M16.00S,2025-01-07T02:43:04.5Z,3,REGULAR,3pt,Jump Shot,[],201587,92.46057818659659,96.07843137254902,1610612746,75,68,2025-01-07T02:43:09Z,4420000,False,230.0,18.0,1,right,MISS N. Batum 3PT,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,Right Corner 3,24+ Right,23.11,Missed,,,,,,,,,,,,,,,,,,
450,PT02M13.00S,2025-01-07T02:43:07.5Z,3,REGULAR,rebound,defensive,[],201144,,,1610612750,75,68,2025-01-07T02:43:09Z,4430000,False,,,0,,M. Conley REBOUND (Off:1 Def:2),[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,Right Corner 3,24+ Right,,,449.0,3.0,2.0,1.0,,,,,,,,,,,,,,
451,PT02M01.00S,2025-01-07T02:43:19.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,6.521024967148489,55.88235294117647,1610612750,77,68,2025-01-07T02:43:29Z,4440000,False,-29.0,9.0,1,left,A. Edwards driving reverse Layup (24 PTS),[1630162],1610612750.0,MIN,driving reverse,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,3.07,Made,,,,,,,,,,,,,24.0,,,,,
452,PT01M42.00S,2025-01-07T02:43:38.2Z,3,REGULAR,3pt,Jump Shot,[],1629599,69.59592641261499,67.64705882352942,1610612746,77,71,2025-01-07T02:43:43Z,4450000,False,88.0,233.0,1,right,A. Coffey 24' 3PT  (7 PTS) (T. Mann 1 AST),"[1629599, 1629611]",1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,Above the Break 3,24+ Right Center,24.94,Made,,,,,,,,,,,,,7.0,,,T. Mann,1629611.0,1.0
454,PT01M18.00S,2025-01-07T02:44:22.2Z,3,REGULAR,2pt,Jump Shot,[],1630162,6.258212877792378,90.68627450980392,1610612750,77,71,2025-01-07T02:44:43Z,4470000,False,-203.0,6.0,1,left,MISS A. Edwards 20' pullup Shot,[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Mid-Range,16-24 Left,20.35,Missed,,,,,,,,,,,,,,,,,,
455,PT01M17.00S,2025-01-07T02:44:23.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612750,77,71,2025-01-07T02:44:43Z,4480000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Mid-Range,16-24 Left,,,454.0,,,,,,,,,,,,,,,,,
456,PT01M17.00S,2025-01-07T02:44:30.2Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612750,77,71,2025-01-07T02:44:46Z,4490000,False,,,0,,MIN shot clock Team TURNOVER,[],1610612750.0,MIN,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,1151.0,,,,,,,,,,,,,
457,PT01M09.00S,2025-01-07T02:44:45.5Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1629599,78.40013140604468,33.57843137254902,1610612746,77,71,2025-01-07T02:48:23Z,4500000,False,-82.0,151.0,1,right,MISS A. Coffey 17' pullup Shot,[1629599],1610612746.0,LAC,pullup,,,Coffey,A. Coffey,,,,,Mid-Range,16-24 Left Center,17.14,Missed,,,,,,,,,,,,,,,,,,
458,PT01M05.00S,2025-01-07T02:44:49.5Z,3,REGULAR,rebound,defensive,[],1629675,,,1610612750,77,71,2025-01-07T02:44:51Z,4510000,False,,,0,,N. Reid REBOUND (Off:0 Def:4),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Mid-Range,16-24 Left Center,,,457.0,4.0,4.0,0.0,,,,,,,,,,,,,,
459,PT00M56.60S,2025-01-07T02:44:58.9Z,3,REGULAR,turnover,bad pass,[],1629638,,,1610612750,77,71,2025-01-07T02:45:03Z,4520000,False,,,0,,N. Alexander-Walker bad pass TURNOVER (1 TO),"[1629638, 1627884]",1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,1.0,,,,,,,,Jones Jr.,1627884.0,,,
460,PT00M56.60S,2025-01-07T02:44:58.9Z,3,REGULAR,steal,,[],1627884,,,1610612746,77,71,2025-01-07T02:45:00Z,4530000,False,,,0,,D. Jones Jr. STEAL (1 STL),[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
461,PT00M52.40S,2025-01-07T02:45:04.8Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",201935,92.59198423127464,45.588235294117645,1610612746,77,73,2025-01-07T02:45:38Z,4540000,False,-22.0,17.0,1,right,J. Harden running Layup (20 PTS) (A. Coffey 1 AST),"[201935, 1629599]",1610612746.0,LAC,running,,,Harden,J. Harden,,,,,Restricted Area,0-8 Center,2.79,Made,,,,,,,,,,,,,20.0,,,A. Coffey,1629599.0,1.0
462,PT00M52.40S,2025-01-07T02:45:10.3Z,3,REGULAR,foul,personal,['1freethrow'],1629638,,,1610612746,77,73,2025-01-07T02:45:24Z,4550000,False,,,0,,N. Alexander-Walker shooting personal FOUL (1 PF) (Harden 1 FT),"[1629638, 201935]",1610612750.0,MIN,shooting,,,Alexander-Walker,N. Alexander-Walker,,,,,Restricted Area,0-8 Center,,,,,,,1204.0,,,,1.0,0.0,Harden,201935.0,,,,,,
465,PT00M52.40S,2025-01-07T02:45:25.7Z,3,REGULAR,substitution,out,[],203497,,,1610612746,77,73,2025-01-07T02:45:38Z,4570000,False,,,0,,SUB out: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT00M52.40S,2025-01-07T02:45:25.7Z,3,REGULAR,substitution,in,[],203944,,,1610612746,77,73,2025-01-07T02:45:38Z,4580000,False,,,0,,SUB in: J. Randle,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT00M52.40S,2025-01-07T02:45:42.7Z,3,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",201935,,,1610612746,77,73,2025-01-07T02:45:45Z,4590000,False,,,0,,MISS J. Harden Free Throw 1 of 1,[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
468,PT00M51.20S,2025-01-07T02:45:43.9Z,3,REGULAR,rebound,defensive,[],1629675,,,1610612750,77,73,2025-01-07T02:45:45Z,4600000,False,,,0,,N. Reid REBOUND (Off:0 Def:5),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,467.0,5.0,5.0,0.0,,,,,,,,,,,,,,
470,PT00M34.20S,2025-01-07T02:46:20.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203944,10.068988173455978,57.107843137254896,1610612750,77,73,2025-01-07T02:46:44Z,4620000,False,-36.0,42.0,1,left,MISS J. Randle Layup - blocked,"[203944, 201935]",1610612750.0,MIN,,,,Randle,J. Randle,,,,,In The Paint (Non-RA),0-8 Center,5.51,Missed,,,,,,,Harden,201935.0,,,,,,,,,,
471,PT00M34.20S,2025-01-07T02:46:20.3Z,3,REGULAR,block,,[],201935,,,1610612750,77,73,2025-01-07T02:46:22Z,4630000,False,,,0,,J. Harden BLOCK (2 BLK),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
472,PT00M31.40S,2025-01-07T02:46:23.1Z,3,REGULAR,rebound,defensive,[],1627884,,,1610612746,77,73,2025-01-07T02:46:25Z,4640000,False,,,0,,D. Jones Jr. REBOUND (Off:0 Def:1),[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,470.0,1.0,1.0,0.0,,,,,,,,,,,,,,
473,PT00M26.80S,2025-01-07T02:46:30.6Z,3,REGULAR,foul,offensive,[],201935,,,1610612746,77,73,2025-01-07T02:46:39Z,4650000,False,,,0,,J. Harden offensive FOUL (3 PF),"[201935, 203944]",1610612746.0,LAC,,,,Harden,J. Harden,,,,,Mid-Range,16-24 Right Center,,,,,,,1204.0,,,,3.0,0.0,Randle,203944.0,,,,,,
475,PT00M26.80S,2025-01-07T02:46:30.6Z,3,REGULAR,turnover,offensive foul,[],201935,,,1610612746,77,73,2025-01-07T02:46:30Z,4670000,False,,,0,,J. Harden offensive foul TURNOVER (4 TO),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,Mid-Range,16-24 Right Center,,,,,,,1204.0,4.0,,,,,,,,,,,,
476,PT00M26.80S,2025-01-07T02:46:47.0Z,3,REGULAR,substitution,out,[],201935,,,1610612750,77,73,2025-01-07T02:47:02Z,4680000,False,,,0,,SUB out: J. Harden,[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT00M26.80S,2025-01-07T02:46:47.0Z,3,REGULAR,substitution,in,[],1629645,,,1610612750,77,73,2025-01-07T02:47:02Z,4690000,False,,,0,,SUB in: K. Porter Jr.,[1629645],1610612746.0,LAC,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT00M07.80S,2025-01-07T02:47:28.3Z,3,REGULAR,foul,offensive,[],203944,,,1610612750,77,73,2025-01-07T02:47:35Z,4700000,False,,,0,,J. Randle offensive FOUL (3 PF),"[203944, 1627884]",1610612750.0,MIN,,,,Randle,J. Randle,,,,,Mid-Range,16-24 Left Center,,,,,,,101284.0,,,,3.0,0.0,Jones Jr.,1627884.0,,,,,,
480,PT00M07.80S,2025-01-07T02:47:28.3Z,3,REGULAR,turnover,offensive foul,[],203944,,,1610612750,77,73,2025-01-07T02:47:28Z,4720000,False,,,0,,J. Randle offensive foul TURNOVER (2 TO),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Mid-Range,16-24 Left Center,,,,,,,101284.0,2.0,,,,,,,,,,,,
481,PT00M00.30S,2025-01-07T02:47:52.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],201587,77.08607095926413,86.27450980392157,1610612746,77,76,2025-01-07T02:48:44Z,4730000,False,181.0,163.0,1,right,N. Batum 24' 3PT  (3 PTS) (K. Porter Jr. 6 AST),"[201587, 1629645]",1610612746.0,LAC,,,,Batum,N. Batum,,,,,Above the Break 3,24+ Right Center,24.38,Made,,,,,,,,,,,,,3.0,,,K. Porter Jr.,1629645.0,6.0
484,PT00M00.00S,2025-01-07T02:48:34.3Z,3,REGULAR,period,end,[],0,,,1610612750,77,76,2025-01-07T02:48:34Z,4760000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT12M00.00S,2025-01-07T02:50:07.0Z,4,REGULAR,substitution,out,['startperiod'],1630162,,,1610612750,77,76,2025-01-07T02:50:36Z,4770000,False,,,0,,SUB out: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT12M00.00S,2025-01-07T02:50:07.0Z,4,REGULAR,substitution,out,['startperiod'],1629611,,,1610612750,77,76,2025-01-07T02:50:36Z,4780000,False,,,0,,SUB out: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT12M00.00S,2025-01-07T02:50:07.0Z,4,REGULAR,substitution,in,['startperiod'],1628978,,,1610612750,77,76,2025-01-07T02:50:36Z,4790000,False,,,0,,SUB in: D. DiVincenzo,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT12M00.00S,2025-01-07T02:50:07.0Z,4,REGULAR,substitution,in,['startperiod'],1626181,,,1610612750,77,76,2025-01-07T02:50:36Z,4800000,False,,,0,,SUB in: N. Powell,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT12M00.00S,2025-01-07T02:50:53.9Z,4,REGULAR,period,start,[],0,,,1610612746,77,76,2025-01-07T02:50:53Z,4810000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT11M49.00S,2025-01-07T02:51:08.8Z,4,REGULAR,foul,personal,[],1628978,,,1610612746,77,76,2025-01-07T02:51:35Z,4820000,False,,,0,,D. DiVincenzo personal FOUL (2 PF),"[1628978, 1627884]",1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Mid-Range,16-24 Left Center,,,,,,,101284.0,,,,2.0,0.0,Jones Jr.,1627884.0,,,,,,
493,PT11M41.00S,2025-01-07T02:51:30.8Z,4,REGULAR,3pt,Jump Shot,[],1626181,67.62483574244416,50.73529411764706,1610612746,77,76,2025-01-07T02:51:39Z,4840000,False,4.0,252.0,1,right,MISS N. Powell 25' pullup 3PT,[1626181],1610612746.0,LAC,pullup,,,Powell,N. Powell,,,,,Above the Break 3,24+ Center,25.18,Missed,,,,,,,,,,,,,,,,,,
494,PT11M39.00S,2025-01-07T02:51:32.8Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612746,77,76,2025-01-07T02:51:39Z,4850000,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,Above the Break 3,24+ Center,,,493.0,,,,,,,,,,,,,,,,,
496,PT11M26.00S,2025-01-07T02:52:06.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626181,89.83245729303549,48.529411764705884,1610612746,77,76,2025-01-07T02:52:12Z,4870000,False,-7.0,43.0,1,right,MISS N. Powell driving finger roll Layup,[1626181],1610612746.0,LAC,driving finger roll,,,Powell,N. Powell,,,,,Restricted Area,0-8 Center,4.37,Missed,,,,,,,,,,,,,,,,,,
497,PT11M22.00S,2025-01-07T02:52:09.7Z,4,REGULAR,rebound,defensive,[],1629638,,,1610612750,77,76,2025-01-07T02:52:09Z,4880000,False,,,0,,N. Alexander-Walker REBOUND (Off:0 Def:1),[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Restricted Area,0-8 Center,,,496.0,1.0,1.0,0.0,,,,,,,,,,,,,,
498,PT11M19.00S,2025-01-07T02:52:13.5Z,4,REGULAR,turnover,lost ball,[],1629638,,,1610612750,77,76,2025-01-07T02:52:19Z,4890000,False,,,0,,N. Alexander-Walker lost ball TURNOVER (2 TO),"[1629638, 1629645]",1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,2.0,,,,,,,,Porter Jr.,1629645.0,,,
499,PT11M19.00S,2025-01-07T02:52:13.5Z,4,REGULAR,steal,,[],1629645,,,1610612746,77,76,2025-01-07T02:56:29Z,4900000,False,,,0,,K. Porter Jr. STEAL (1 STL),[1629645],1610612746.0,LAC,,,,Porter Jr.,K. Porter Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
500,PT11M15.00S,2025-01-07T02:52:16.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627884,92.59198423127464,54.65686274509803,1610612746,77,76,2025-01-07T02:55:25Z,4910000,False,23.0,17.0,1,right,MISS D. Jones Jr. running Layup,[1627884],1610612746.0,LAC,running,,,Jones Jr.,D. Jones Jr.,,,,,Restricted Area,0-8 Center,2.89,Missed,,,,,,,,,,,,,,,,,,
502,PT11M12.00S,2025-01-07T02:52:19.9Z,4,REGULAR,rebound,offensive,[],1629599,,,1610612746,77,76,2025-01-07T02:52:33Z,4930000,False,,,0,,A. Coffey REBOUND (Off:2 Def:0),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,Restricted Area,0-8 Center,,,500.0,2.0,0.0,2.0,,,,,,,,,,,,,,
503,PT11M12.00S,2025-01-07T02:52:21.1Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover', '2ndchance']",1629599,92.19776609724047,47.794117647058826,1610612746,77,76,2025-01-07T02:53:12Z,4940000,False,-11.0,21.0,1,right,MISS A. Coffey putback Layup - blocked,"[1629599, 1629675]",1610612746.0,LAC,putback,,,Coffey,A. Coffey,,,,,Restricted Area,0-8 Center,2.35,Missed,,,,,,,Reid,1629675.0,,,,,,,,,,
504,PT11M12.00S,2025-01-07T02:52:21.1Z,4,REGULAR,block,,[],1629675,,,1610612746,77,76,2025-01-07T02:52:22Z,4950000,False,,,0,,N. Reid BLOCK (2 BLK),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
505,PT11M10.00S,2025-01-07T02:52:23.1Z,4,REGULAR,rebound,offensive,[],1629599,,,1610612746,77,76,2025-01-07T02:53:12Z,4960000,False,,,0,,A. Coffey REBOUND (Off:3 Def:0),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,Restricted Area,0-8 Center,,,503.0,3.0,0.0,3.0,,,,,,,,,,,,,,
506,PT11M10.00S,2025-01-07T02:52:24.3Z,4,REGULAR,foul,personal,['2freethrow'],1629675,,,1610612746,77,76,2025-01-07T02:52:44Z,4970000,False,,,0,,N. Reid shooting personal FOUL (2 PF) (Coffey 2 FT),"[1629675, 1629599]",1610612750.0,MIN,shooting,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,,,,,1151.0,,,,2.0,0.0,Coffey,1629599.0,,,,,,
