actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,playerName,playerNameI,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,jumpBallRecoveredName,jumpBallRecoverdPersonId,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId
189,PT11M17.00S,2025-03-05T01:45:05.8Z,2,REGULAR,rebound,defensive,[],1629675,,,1610612750,24,24,2025-03-05T01:45:20Z,1860000,False,,,0,,N. Reid REBOUND (Off:0 Def:1),[1629675],1610612750.0,MIN,,Restricted Area,0-8 Center,,,,Reid,N. Reid,,,,,187.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
190,PT11M09.00S,2025-03-05T01:45:13.4Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],201144,5.995400788436268,95.83333333333334,1610612750,27,24,2025-03-05T01:46:38Z,1870000,False,-229.0,4.0,1,left,M. Conley 3PT running (3 PTS) (N. Alexander-Walker 2 AST),"[201144, 1629638]",1610612750.0,MIN,running,Left Corner 3,24+ Left,,,,Conley,M. Conley,,,22.92,Made,,,,,3.0,N. Alexander-Walker,1629638.0,2.0,,,,,,,,,,,
192,PT10M53.00S,2025-03-05T01:45:29.1Z,2,REGULAR,turnover,bad pass,[],1626162,,,1610612755,27,24,2025-03-05T01:45:35Z,1890000,False,,,0,,K. Oubre Jr. bad pass TURNOVER (2 TO),"[1626162, 1629638]",1610612755.0,PHI,,Above the Break 3,24+ Center,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,2.0,Alexander-Walker,1629638.0,,,,,,,,
193,PT10M53.00S,2025-03-05T01:45:29.1Z,2,REGULAR,steal,,[],1629638,,,1610612750,27,24,2025-03-05T01:45:30Z,1900000,False,,,0,,N. Alexander-Walker STEAL (1 STL),[1629638],1610612750.0,MIN,,Above the Break 3,24+ Center,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,
194,PT10M51.00S,2025-03-05T01:45:32.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629638,6.258212877792378,51.225490196078425,1610612750,29,24,2025-03-05T01:45:40Z,1910000,False,-6.0,6.0,1,left,N. Alexander-Walker running Layup (4 PTS),[1629638],1610612750.0,MIN,running,Restricted Area,0-8 Center,,,,Alexander-Walker,N. Alexander-Walker,,,0.88,Made,,,,,4.0,,,,,,,,,,,,,,
196,PT10M35.00S,2025-03-05T01:45:47.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626162,82.9993429697766,45.34313725490196,1610612755,29,26,2025-03-05T01:47:06Z,1930000,False,-23.0,107.0,1,right,K. Oubre Jr. 10' driving floating Jump Shot (6 PTS),[1626162],1610612755.0,PHI,driving floating,In The Paint (Non-RA),8-16 Center,,,,Oubre Jr.,K. Oubre Jr.,,,10.98,Made,,,,,6.0,,,,,,,,,,,,,,
197,PT10M21.00S,2025-03-05T01:46:02.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630183,11.514454664914586,55.63725490196079,1610612750,29,26,2025-03-05T01:46:08Z,1940000,False,-28.0,56.0,1,left,MISS J. McDaniels 6' turnaround Shot,[1630183],1610612750.0,MIN,turnaround,In The Paint (Non-RA),0-8 Center,,,,McDaniels,J. McDaniels,,,6.24,Missed,,,,,,,,,,,,,,,,,,,
198,PT10M19.00S,2025-03-05T01:46:04.3Z,2,REGULAR,rebound,offensive,[],1630545,,,1610612750,29,26,2025-03-05T01:46:04Z,1950000,False,,,0,,T. Shannon Jr. REBOUND (Off:1 Def:0),[1630545],1610612750.0,MIN,,In The Paint (Non-RA),0-8 Center,,,,Shannon Jr.,T. Shannon Jr.,,,,,197.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
199,PT10M15.00S,2025-03-05T01:46:08.6Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629675,14.799605781865965,95.34313725490196,1610612750,29,26,2025-03-05T01:46:13Z,1960000,False,-227.0,87.0,1,left,MISS N. Reid 24' 3PT,[1629675],1610612750.0,MIN,,Left Corner 3,24+ Left,,,,Reid,N. Reid,,,24.27,Missed,,,,,,,,,,,,,,,,,,,
200,PT10M11.00S,2025-03-05T01:46:12.6Z,2,REGULAR,rebound,defensive,[],1629022,,,1610612755,29,26,2025-03-05T01:46:13Z,1970000,False,,,0,,L. Walker IV REBOUND (Off:0 Def:1),[1629022],1610612755.0,PHI,,Left Corner 3,24+ Left,,,,Walker IV,L. Walker IV,,,,,199.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
201,PT09M57.00S,2025-03-05T01:46:25.6Z,2,REGULAR,3pt,Jump Shot,[],1641741,83.39356110381078,95.09803921568627,1610612755,29,26,2025-03-05T01:46:29Z,1980000,False,225.0,104.0,1,right,MISS R. Council IV 24' 3PT,[1641741],1610612755.0,PHI,,Above the Break 3,24+ Right Center,,,,Council IV,R. Council IV,,,24.82,Missed,,,,,,,,,,,,,,,,,,,
202,PT09M54.00S,2025-03-05T01:46:28.6Z,2,REGULAR,rebound,defensive,[],1630545,,,1610612750,29,26,2025-03-05T01:46:29Z,1990000,False,,,0,,T. Shannon Jr. REBOUND (Off:1 Def:1),[1630545],1610612750.0,MIN,,Above the Break 3,24+ Right Center,,,,Shannon Jr.,T. Shannon Jr.,,,,,201.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
203,PT09M35.00S,2025-03-05T01:46:47.6Z,2,REGULAR,3pt,Jump Shot,[],1629638,16.63929040735874,94.6078431372549,1610612750,32,26,2025-03-05T01:46:53Z,2000000,False,-223.0,104.0,1,left,N. Alexander-Walker 24' 3PT  (7 PTS) (J. McDaniels 1 AST),"[1629638, 1630183]",1610612750.0,MIN,,Above the Break 3,24+ Left Center,,,,Alexander-Walker,N. Alexander-Walker,,,24.6,Made,,,,,7.0,J. McDaniels,1630183.0,1.0,,,,,,,,,,,
205,PT09M12.00S,2025-03-05T01:47:11.7Z,2,REGULAR,2pt,Jump Shot,[],1641741,87.33574244415243,72.79411764705883,1610612755,32,26,2025-03-05T01:48:57Z,2020000,False,114.0,67.0,1,right,MISS R. Council IV 13' turnaround fadeaway Shot,[1641741],1610612755.0,PHI,turnaround fadeaway,Mid-Range,8-16 Right,,,,Council IV,R. Council IV,,,13.2,Missed,,,,,,,,,,,,,,,,,,,
206,PT09M08.00S,2025-03-05T01:47:15.7Z,2,REGULAR,rebound,defensive,[],201144,,,1610612750,32,26,2025-03-05T01:47:16Z,2030000,False,,,0,,M. Conley REBOUND (Off:1 Def:2),[201144],1610612750.0,MIN,,Mid-Range,8-16 Right,,,,Conley,M. Conley,,,,,205.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
207,PT09M04.00S,2025-03-05T01:47:19.4Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630545,6.652431011826544,50.98039215686274,1610612750,34,26,2025-03-05T01:49:26Z,2040000,False,-5.0,10.0,1,left,T. Shannon Jr. running Layup (2 PTS),[1630545],1610612750.0,MIN,running,Restricted Area,0-8 Center,,,,Shannon Jr.,T. Shannon Jr.,,,1.11,Made,,,,,2.0,,,,,,,,,,,,,,
208,PT09M03.00S,2025-03-05T01:47:27.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,34,26,2025-03-05T01:47:27Z,2050000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT09M03.00S,2025-03-05T01:49:41.7Z,2,REGULAR,substitution,out,[],1630545,,,1610612755,34,26,2025-03-05T01:50:13Z,2060000,False,,,0,,SUB out: T. Shannon Jr.,[1630545],1610612750.0,MIN,,,,,,,Shannon Jr.,T. Shannon Jr.,,,,,,,,,,,,,,,,,,,,,,,
210,PT09M03.00S,2025-03-05T01:49:41.7Z,2,REGULAR,substitution,out,[],1629022,,,1610612755,34,26,2025-03-05T01:50:13Z,2070000,False,,,0,,SUB out: L. Walker IV,[1629022],1610612755.0,PHI,,,,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,
211,PT09M03.00S,2025-03-05T01:49:41.7Z,2,REGULAR,substitution,out,[],1641741,,,1610612755,34,26,2025-03-05T01:50:13Z,2080000,False,,,0,,SUB out: R. Council IV,[1641741],1610612755.0,PHI,,,,,,,Council IV,R. Council IV,,,,,,,,,,,,,,,,,,,,,,,
212,PT09M03.00S,2025-03-05T01:49:41.7Z,2,REGULAR,substitution,in,[],1630162,,,1610612755,34,26,2025-03-05T01:50:13Z,2090000,False,,,0,,SUB in: A. Edwards,[1630162],1610612750.0,MIN,,,,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,
213,PT09M03.00S,2025-03-05T01:49:41.7Z,2,REGULAR,substitution,in,[],1630215,,,1610612755,34,26,2025-03-05T01:50:13Z,2100000,False,,,0,,SUB in: J. Butler,[1630215],1610612755.0,PHI,,,,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,
214,PT09M03.00S,2025-03-05T01:49:41.7Z,2,REGULAR,substitution,in,[],1627824,,,1610612755,34,26,2025-03-05T01:50:13Z,2110000,False,,,0,,SUB in: G. Yabusele,[1627824],1610612755.0,PHI,,,,,,,Yabusele,G. Yabusele,,,,,,,,,,,,,,,,,,,,,,,
215,PT08M53.00S,2025-03-05T01:50:31.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626162,87.72996057818659,59.31372549019608,1610612755,34,26,2025-03-05T01:50:37Z,2120000,False,47.0,63.0,1,right,MISS K. Oubre Jr. 7' pullup Shot - blocked,"[1626162, 1630183]",1610612755.0,PHI,pullup,In The Paint (Non-RA),0-8 Center,,,,Oubre Jr.,K. Oubre Jr.,,,7.82,Missed,,,,,,,,,,,,McDaniels,1630183.0,,,,,,
216,PT08M53.00S,2025-03-05T01:50:31.0Z,2,REGULAR,block,,[],1630183,,,1610612755,34,26,2025-03-05T01:50:33Z,2130000,False,,,0,,J. McDaniels BLOCK (3 BLK),[1630183],1610612750.0,MIN,,In The Paint (Non-RA),0-8 Center,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,
217,PT08M52.00S,2025-03-05T01:50:32.0Z,2,REGULAR,rebound,offensive,[],203083,,,1610612755,34,26,2025-03-05T01:50:56Z,2140000,False,,,0,,A. Drummond REBOUND (Off:3 Def:4),[203083],1610612755.0,PHI,,In The Paint (Non-RA),0-8 Center,,,,Drummond,A. Drummond,,,,,215.0,7.0,4.0,3.0,,,,,,,,,,,,,,,
218,PT08M48.00S,2025-03-05T01:50:35.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203083,93.38042049934296,53.431372549019606,1610612755,34,26,2025-03-05T01:51:16Z,2150000,False,17.0,10.0,1,right,MISS A. Drummond driving Layup - blocked,"[203083, 1630183]",1610612755.0,PHI,driving,Restricted Area,0-8 Center,,,,Drummond,A. Drummond,,,1.97,Missed,,,,,,,,,,,,McDaniels,1630183.0,,,,,,
219,PT08M48.00S,2025-03-05T01:50:35.4Z,2,REGULAR,block,,[],1630183,,,1610612755,34,26,2025-03-05T01:50:37Z,2160000,False,,,0,,J. McDaniels BLOCK (4 BLK),[1630183],1610612750.0,MIN,,Restricted Area,0-8 Center,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,
220,PT08M48.00S,2025-03-05T01:50:35.4Z,2,REGULAR,rebound,defensive,[],1630162,,,1610612750,34,26,2025-03-05T01:50:39Z,2170000,False,,,0,,A. Edwards REBOUND (Off:0 Def:2),[1630162],1610612750.0,MIN,,Restricted Area,0-8 Center,,,,Edwards,A. Edwards,,,,,218.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
221,PT08M43.00S,2025-03-05T01:50:42.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630162,6.521024967148489,51.225490196078425,1610612750,36,26,2025-03-05T01:51:04Z,2180000,False,-6.0,9.0,1,left,A. Edwards running Layup (9 PTS),[1630162],1610612750.0,MIN,running,Restricted Area,0-8 Center,,,,Edwards,A. Edwards,,,1.07,Made,,,,,9.0,,,,,,,,,,,,,,
222,PT08M43.00S,2025-03-05T01:50:44.8Z,2,REGULAR,foul,personal,['1freethrow'],203083,,,1610612750,36,26,2025-03-05T01:51:33Z,2190000,False,,,0,,A. Drummond shooting personal FOUL (3 PF) (Edwards 1 FT),"[203083, 1630162]",1610612755.0,PHI,shooting,Restricted Area,0-8 Center,1629178.0,3.0,0.0,Drummond,A. Drummond,Edwards,1630162.0,,,,,,,,,,,,,,,,,,,,,
224,PT08M43.00S,2025-03-05T01:51:05.6Z,2,REGULAR,substitution,out,[],203083,,,1610612750,36,26,2025-03-05T01:51:14Z,2210000,False,,,0,,SUB out: A. Drummond,[203083],1610612755.0,PHI,,,,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,
225,PT08M43.00S,2025-03-05T01:51:05.6Z,2,REGULAR,substitution,in,[],202331,,,1610612750,36,26,2025-03-05T01:51:14Z,2220000,False,,,0,,SUB in: P. George,[202331],1610612755.0,PHI,,,,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,
226,PT08M43.00S,2025-03-05T01:51:25.0Z,2,REGULAR,freethrow,1 of 1,['fastbreak'],1630162,,,1610612750,37,26,2025-03-05T01:51:25Z,2230000,False,,,0,,A. Edwards Free Throw 1 of 1 (10 PTS),[1630162],1610612750.0,MIN,,,,,,,Edwards,A. Edwards,,,,Made,,,,,10.0,,,,,,,,,,,,,,
227,PT08M30.00S,2025-03-05T01:51:39.2Z,2,REGULAR,3pt,Jump Shot,[],1626162,71.82982917214193,75.98039215686273,1610612755,37,26,2025-03-05T01:51:44Z,2240000,False,130.0,212.0,1,right,MISS K. Oubre Jr. 24' pullup 3PT,[1626162],1610612755.0,PHI,pullup,Above the Break 3,24+ Right Center,,,,Oubre Jr.,K. Oubre Jr.,,,24.89,Missed,,,,,,,,,,,,,,,,,,,
228,PT08M27.00S,2025-03-05T01:51:42.2Z,2,REGULAR,rebound,defensive,[],201144,,,1610612750,37,26,2025-03-05T01:51:44Z,2250000,False,,,0,,M. Conley REBOUND (Off:1 Def:3),[201144],1610612750.0,MIN,,Above the Break 3,24+ Right Center,,,,Conley,M. Conley,,,,,227.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
229,PT08M13.00S,2025-03-05T01:51:56.8Z,2,REGULAR,3pt,Jump Shot,[],1630162,17.427726675427067,94.11764705882352,1610612750,37,26,2025-03-05T01:52:02Z,2260000,False,-221.0,111.0,1,left,MISS A. Edwards 24' step back 3PT,[1630162],1610612750.0,MIN,step back,Above the Break 3,24+ Left Center,,,,Edwards,A. Edwards,,,24.71,Missed,,,,,,,,,,,,,,,,,,,
230,PT08M10.00S,2025-03-05T01:51:59.8Z,2,REGULAR,rebound,defensive,[],1630215,,,1610612755,37,26,2025-03-05T01:52:02Z,2270000,False,,,0,,J. Butler REBOUND (Off:0 Def:1),[1630215],1610612755.0,PHI,,Above the Break 3,24+ Left Center,,,,Butler,J. Butler,,,,,229.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
231,PT08M06.00S,2025-03-05T01:52:03.8Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1626162,93.38042049934296,50.73529411764706,1610612755,37,28,2025-03-05T01:52:11Z,2280000,False,4.0,10.0,1,right,K. Oubre Jr. running alley-oop DUNK (8 PTS) (J. Butler 1 AST),"[1626162, 1630215]",1610612755.0,PHI,running alley-oop,Restricted Area,0-8 Center,,,,Oubre Jr.,K. Oubre Jr.,,,1.04,Made,,,,,8.0,J. Butler,1630215.0,1.0,,,,,,,,,,,
233,PT07M50.00S,2025-03-05T01:52:18.8Z,2,REGULAR,3pt,Jump Shot,[],1629675,6.652431011826544,94.85294117647058,1610612750,40,28,2025-03-05T01:52:29Z,2300000,False,-224.0,10.0,1,left,N. Reid 3PT  (6 PTS) (M. Conley 1 AST),"[1629675, 201144]",1610612750.0,MIN,,Left Corner 3,24+ Left,,,,Reid,N. Reid,,,22.45,Made,,,,,6.0,M. Conley,201144.0,1.0,,,,,,,,,,,
235,PT07M37.00S,2025-03-05T01:52:32.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630215,93.11760840998686,51.71568627450981,1610612755,40,30,2025-03-05T01:52:38Z,2320000,False,9.0,12.0,1,right,J. Butler driving Layup (2 PTS),[1630215],1610612755.0,PHI,driving,Restricted Area,0-8 Center,,,,Butler,J. Butler,,,1.49,Made,,,,,2.0,,,,,,,,,,,,,,
236,PT07M24.00S,2025-03-05T01:52:45.1Z,2,REGULAR,3pt,Jump Shot,[],1630183,6.1268068331143235,95.09803921568627,1610612750,43,30,2025-03-05T01:52:49Z,2330000,False,-225.0,5.0,1,left,J. McDaniels 3PT  (5 PTS) (N. Reid 1 AST),"[1630183, 1629675]",1610612750.0,MIN,,Left Corner 3,24+ Left,,,,McDaniels,J. McDaniels,,,22.56,Made,,,,,5.0,N. Reid,1629675.0,1.0,,,,,,,,,,,
238,PT07M08.00S,2025-03-05T01:53:02.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627824,92.59198423127464,51.71568627450981,1610612755,43,30,2025-03-05T01:53:15Z,2350000,False,9.0,17.0,1,right,MISS G. Yabusele driving Layup - blocked,"[1627824, 1629675]",1610612755.0,PHI,driving,Restricted Area,0-8 Center,,,,Yabusele,G. Yabusele,,,1.91,Missed,,,,,,,,,,,,Reid,1629675.0,,,,,,
239,PT07M08.00S,2025-03-05T01:53:02.1Z,2,REGULAR,block,,[],1629675,,,1610612755,43,30,2025-03-05T01:53:04Z,2360000,False,,,0,,N. Reid BLOCK (1 BLK),[1629675],1610612750.0,MIN,,Restricted Area,0-8 Center,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,
240,PT07M08.00S,2025-03-05T01:53:02.1Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612750,43,30,2025-03-05T01:53:15Z,2370000,False,,,0,,TEAM defensive REBOUND,[],1610612750.0,MIN,,Restricted Area,0-8 Center,,,,,,,,,,238.0,,,,,,,,,,,,,,,,,,
242,PT07M08.00S,2025-03-05T01:53:07.7Z,2,REGULAR,substitution,out,[],201144,,,1610612750,43,30,2025-03-05T01:53:12Z,2390000,False,,,0,,SUB out: M. Conley,[201144],1610612750.0,MIN,,,,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,
243,PT07M08.00S,2025-03-05T01:53:07.7Z,2,REGULAR,substitution,in,[],1628978,,,1610612750,43,30,2025-03-05T01:53:12Z,2400000,False,,,0,,SUB in: D. DiVincenzo,[1628978],1610612750.0,MIN,,,,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,
244,PT06M58.00S,2025-03-05T01:53:25.8Z,2,REGULAR,3pt,Jump Shot,[],1629675,29.77989487516426,74.75490196078431,1610612750,43,30,2025-03-05T01:53:30Z,2410000,False,-124.0,227.0,1,left,MISS N. Reid 25' 3PT,[1629675],1610612750.0,MIN,,Above the Break 3,24+ Left Center,,,,Reid,N. Reid,,,25.89,Missed,,,,,,,,,,,,,,,,,,,
245,PT06M56.00S,2025-03-05T01:53:27.8Z,2,REGULAR,rebound,defensive,[],1627824,,,1610612755,43,30,2025-03-05T01:53:30Z,2420000,False,,,0,,G. Yabusele REBOUND (Off:1 Def:1),[1627824],1610612755.0,PHI,,Above the Break 3,24+ Left Center,,,,Yabusele,G. Yabusele,,,,,244.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
246,PT06M42.00S,2025-03-05T01:53:44.9Z,2,REGULAR,turnover,out-of-bounds,[],1626162,,,1610612755,43,30,2025-03-05T01:53:51Z,2430000,False,,,0,,K. Oubre Jr. lost ball out-of-bounds TURNOVER (3 TO),[1626162],1610612755.0,PHI,lost ball,Mid-Range,8-16 Right,1629178.0,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,3.0,,,,,,,,,,
247,PT06M42.00S,2025-03-05T01:53:48.5Z,2,REGULAR,substitution,out,[],1629638,,,1610612750,43,30,2025-03-05T01:53:57Z,2440000,False,,,0,,SUB out: N. Alexander-Walker,[1629638],1610612750.0,MIN,,,,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,
248,PT06M42.00S,2025-03-05T01:53:48.5Z,2,REGULAR,substitution,in,[],203944,,,1610612750,43,30,2025-03-05T01:53:57Z,2450000,False,,,0,,SUB in: J. Randle,[203944],1610612750.0,MIN,,,,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,
249,PT06M33.00S,2025-03-05T01:54:15.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630162,8.886333771353483,47.549019607843135,1610612750,43,30,2025-03-05T01:54:22Z,2460000,False,12.0,31.0,1,left,MISS A. Edwards driving Layup - blocked,"[1630162, 1626162]",1610612750.0,MIN,driving,Restricted Area,0-8 Center,,,,Edwards,A. Edwards,,,3.34,Missed,,,,,,,,,,,,Oubre Jr.,1626162.0,,,,,,
250,PT06M33.00S,2025-03-05T01:54:15.4Z,2,REGULAR,block,,[],1626162,,,1610612750,43,30,2025-03-05T01:54:17Z,2470000,False,,,0,,K. Oubre Jr. BLOCK (1 BLK),[1626162],1610612755.0,PHI,,Restricted Area,0-8 Center,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,
251,PT06M33.00S,2025-03-05T01:54:15.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612750,43,30,2025-03-05T01:54:22Z,2480000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,Restricted Area,0-8 Center,,,,,,,,,,249.0,,,,,,,,,,,,,,,,,,
253,PT06M20.00S,2025-03-05T01:54:42.1Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629675,5.732588699080158,49.01960784313725,1610612750,43,30,2025-03-05T01:54:48Z,2500000,False,5.0,1.0,1,left,MISS N. Reid driving DUNK,[1629675],1610612750.0,MIN,driving,Restricted Area,0-8 Center,,,,Reid,N. Reid,,,0.51,Missed,,,,,,,,,,,,,,,,,,,
254,PT06M18.00S,2025-03-05T01:54:44.1Z,2,REGULAR,rebound,offensive,[],203944,,,1610612750,43,30,2025-03-05T01:54:48Z,2510000,False,,,0,,J. Randle REBOUND (Off:1 Def:4),[203944],1610612750.0,MIN,,Restricted Area,0-8 Center,,,,Randle,J. Randle,,,,,253.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
255,PT06M18.00S,2025-03-05T01:54:45.8Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612750,43,30,2025-03-05T01:54:53Z,2520000,False,,,0,,MIN shot clock Team TURNOVER,[],1610612750.0,MIN,,Above the Break 3,24+ Center,1628159.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT06M08.00S,2025-03-05T01:55:07.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629656,91.14651773981603,96.56862745098039,1610612755,43,33,2025-03-05T01:55:18Z,2530000,False,233.0,31.0,1,right,Q. Grimes 3PT pullup (14 PTS),[1629656],1610612755.0,PHI,pullup,Right Corner 3,24+ Right,,,,Grimes,Q. Grimes,,,23.48,Made,,,,,14.0,,,,,,,,,,,,,,
258,PT05M56.00S,2025-03-05T01:55:20.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628978,7.703679369250986,44.11764705882353,1610612750,43,33,2025-03-05T01:55:25Z,2550000,False,29.0,20.0,1,left,MISS D. DiVincenzo driving finger roll Layup,[1628978],1610612750.0,MIN,driving finger roll,Restricted Area,0-8 Center,,,,DiVincenzo,D. DiVincenzo,,,3.55,Missed,,,,,,,,,,,,,,,,,,,
259,PT05M54.00S,2025-03-05T01:55:22.3Z,2,REGULAR,rebound,defensive,[],1627824,,,1610612755,43,33,2025-03-05T01:55:25Z,2560000,False,,,0,,G. Yabusele REBOUND (Off:1 Def:2),[1627824],1610612755.0,PHI,,Restricted Area,0-8 Center,,,,Yabusele,G. Yabusele,,,,,258.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
260,PT05M50.00S,2025-03-05T01:55:25.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629656,92.59198423127464,51.470588235294116,1610612755,43,35,2025-03-05T01:55:36Z,2570000,False,7.0,17.0,1,right,Q. Grimes running Layup (16 PTS),[1629656],1610612755.0,PHI,running,Restricted Area,0-8 Center,,,,Grimes,Q. Grimes,,,1.86,Made,,,,,16.0,,,,,,,,,,,,,,
261,PT05M50.00S,2025-03-05T01:55:34.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,43,35,2025-03-05T01:55:34Z,2580000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT05M50.00S,2025-03-05T01:58:08.0Z,2,REGULAR,substitution,out,[],1629675,,,1610612750,43,35,2025-03-05T01:58:30Z,2590000,False,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,
263,PT05M50.00S,2025-03-05T01:58:08.0Z,2,REGULAR,substitution,in,[],1641740,,,1610612750,43,35,2025-03-05T01:58:30Z,2600000,False,,,0,,SUB in: J. Clark,[1641740],1610612750.0,MIN,,,,,,,Clark,J. Clark,,,,,,,,,,,,,,,,,,,,,,,
264,PT05M35.00S,2025-03-05T01:58:48.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628978,8.492115637319317,50.73529411764706,1610612750,43,35,2025-03-05T01:58:57Z,2610000,False,-4.0,27.0,1,left,MISS D. DiVincenzo driving finger roll Layup,[1628978],1610612750.0,MIN,driving finger roll,Restricted Area,0-8 Center,,,,DiVincenzo,D. DiVincenzo,,,2.75,Missed,,,,,,,,,,,,,,,,,,,
265,PT05M33.00S,2025-03-05T01:58:50.3Z,2,REGULAR,rebound,defensive,[],1627824,,,1610612755,43,35,2025-03-05T01:58:57Z,2620000,False,,,0,,G. Yabusele REBOUND (Off:1 Def:3),[1627824],1610612755.0,PHI,,Restricted Area,0-8 Center,,,,Yabusele,G. Yabusele,,,,,264.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
266,PT05M28.00S,2025-03-05T01:58:54.8Z,2,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1630215,82.7365308804205,57.59803921568627,1610612755,43,37,2025-03-05T01:59:47Z,2630000,False,38.0,110.0,1,right,J. Butler 11' running pullup Jump Shot (4 PTS),[1630215],1610612755.0,PHI,running pullup,In The Paint (Non-RA),8-16 Center,,,,Butler,J. Butler,,,11.62,Made,,,,,4.0,,,,,,,,,,,,,,
267,PT05M08.00S,2025-03-05T01:59:15.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,8.754927726675426,46.07843137254902,1610612750,45,37,2025-03-05T01:59:20Z,2640000,False,20.0,30.0,1,left,A. Edwards driving Layup (12 PTS),[1630162],1610612750.0,MIN,driving,Restricted Area,0-8 Center,,,,Edwards,A. Edwards,,,3.57,Made,,,,,12.0,,,,,,,,,,,,,,
