actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
430,PT05M11.00S,2025-03-15T01:41:06.6Z,3,REGULAR,substitution,out,[],1630183,,,1610612753,75,70,2025-03-15T01:41:44Z,4260000,False,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT05M11.00S,2025-03-15T01:41:06.6Z,3,REGULAR,substitution,out,[],203497,,,1610612753,75,70,2025-03-15T01:41:44Z,4270000,False,,,0,,SUB out: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT05M11.00S,2025-03-15T01:41:06.6Z,3,REGULAR,substitution,out,[],202709,,,1610612753,75,70,2025-03-15T01:41:44Z,4280000,False,,,0,,SUB out: C. Joseph,[202709],1610612753.0,ORL,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT05M11.00S,2025-03-15T01:41:06.6Z,3,REGULAR,substitution,in,[],203944,,,1610612753,75,70,2025-03-15T01:41:44Z,4290000,False,,,0,,SUB in: J. Randle,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT05M11.00S,2025-03-15T01:41:06.6Z,3,REGULAR,substitution,in,[],1629638,,,1610612753,75,70,2025-03-15T01:41:44Z,4300000,False,,,0,,SUB in: N. Alexander-Walker,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT05M11.00S,2025-03-15T01:41:06.6Z,3,REGULAR,substitution,in,[],1631216,,,1610612753,75,70,2025-03-15T01:41:44Z,4310000,False,,,0,,SUB in: C. Houstan,[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT04M57.00S,2025-03-15T01:42:03.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631094,8.492115637319317,47.05882352941176,1610612753,75,72,2025-03-15T01:42:33Z,4320000,False,15.0,27.0,1,left,P. Banchero driving Layup (21 PTS) (G. Harris 1 AST),"[1631094, 203914]",1610612753.0,ORL,driving,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,,,,,,3.1,Made,,,,,21.0,,,,G. Harris,203914.0,1.0,,
438,PT04M32.00S,2025-03-15T01:42:27.6Z,3,REGULAR,3pt,Jump Shot,[],1629638,67.09921156373193,49.50980392156863,1610612750,75,72,2025-03-15T01:42:34Z,4340000,False,-2.0,257.0,1,right,MISS N. Alexander-Walker 25' 3PT,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Center,,,,,,25.68,Missed,,,,,,,,,,,,,
439,PT04M32.00S,2025-03-15T01:42:27.6Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612753,75,72,2025-03-15T01:42:34Z,4350000,False,,,0,,TEAM defensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,438.0,,,,,,,,,,,,
441,PT04M16.00S,2025-03-15T01:42:57.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203914,8.360709592641262,50.245098039215684,1610612753,75,72,2025-03-15T01:43:36Z,4370000,False,-1.0,26.0,1,left,MISS G. Harris driving Layup,[203914],1610612753.0,ORL,driving,,,Harris,G. Harris,,,,,Restricted Area,0-8 Center,,,,,,2.61,Missed,,,,,,,,,,,,,
442,PT04M12.00S,2025-03-15T01:43:00.8Z,3,REGULAR,rebound,defensive,[],1628978,,,1610612750,75,72,2025-03-15T01:43:00Z,4380000,False,,,0,,D. DiVincenzo REBOUND (Off:0 Def:2),[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Restricted Area,0-8 Center,,,,,,,,441.0,2.0,2.0,0.0,,,,,,,,,
443,PT04M09.00S,2025-03-15T01:43:03.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630162,92.32917214191852,54.41176470588235,1610612750,75,72,2025-03-15T01:43:15Z,4390000,False,22.0,20.0,1,right,MISS A. Edwards running Layup,[1630162],1610612750.0,MIN,running,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,,,,,,2.95,Missed,,,,,,,,,,,,,
444,PT04M07.00S,2025-03-15T01:43:05.5Z,3,REGULAR,rebound,defensive,[],1631094,,,1610612753,75,72,2025-03-15T01:43:15Z,4400000,False,,,0,,P. Banchero REBOUND (Off:1 Def:8),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,,,,,,,,443.0,9.0,8.0,1.0,,,,,,,,,
445,PT03M52.00S,2025-03-15T01:43:20.9Z,3,REGULAR,3pt,Jump Shot,[],1631216,21.632720105124836,88.97058823529412,1610612753,75,75,2025-03-15T01:43:26Z,4410000,False,-195.0,151.0,1,left,C. Houstan 24' 3PT  (15 PTS) (A. Black 1 AST),"[1631216, 1641710]",1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,Above the Break 3,24+ Left Center,,,,,,24.64,Made,,,,,15.0,,,,A. Black,1641710.0,1.0,,
447,PT03M39.00S,2025-03-15T01:43:35.8Z,3,REGULAR,turnover,out-of-bounds,[],1629638,,,1610612750,75,75,2025-03-15T01:43:41Z,4430000,False,,,0,,N. Alexander-Walker bad pass out-of-bounds TURNOVER (2 TO),[1629638],1610612750.0,MIN,bad pass,,,Alexander-Walker,N. Alexander-Walker,,,,,Mid-Range,16-24 Right,2530.0,,,,,,,,,,,,2.0,,,,,,,
448,PT03M25.00S,2025-03-15T01:44:00.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631094,7.178055190538765,55.14705882352941,1610612753,75,77,2025-03-15T01:44:07Z,4440000,False,-26.0,15.0,1,left,P. Banchero driving Layup (23 PTS),[1631094],1610612753.0,ORL,driving,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,,,,,,2.98,Made,,,,,23.0,,,,,,,,
449,PT03M04.00S,2025-03-15T01:44:20.4Z,3,REGULAR,3pt,Jump Shot,[],1629675,93.77463863337714,95.34313725490196,1610612750,75,77,2025-03-15T01:44:24Z,4450000,False,227.0,6.0,1,right,MISS N. Reid 3PT,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Right Corner 3,24+ Right,,,,,,22.68,Missed,,,,,,,,,,,,,
450,PT03M02.00S,2025-03-15T01:44:22.4Z,3,REGULAR,rebound,defensive,[],1641710,,,1610612753,75,77,2025-03-15T01:44:24Z,4460000,False,,,0,,A. Black REBOUND (Off:2 Def:2),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,Right Corner 3,24+ Right,,,,,,,,449.0,4.0,2.0,2.0,,,,,,,,,
451,PT02M48.00S,2025-03-15T01:44:37.8Z,3,REGULAR,3pt,Jump Shot,[],1631094,23.99802890932983,84.80392156862744,1610612753,75,80,2025-03-15T01:44:43Z,4470000,False,-174.0,173.0,1,left,P. Banchero 24' 3PT step back bank (26 PTS),[1631094],1610612753.0,ORL,step back bank,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Left Center,,,,,,24.54,Made,,,,,26.0,,,,,,,,
452,PT02M28.00S,2025-03-15T01:44:56.5Z,3,REGULAR,turnover,bad pass,[],1629638,,,1610612750,75,80,2025-03-15T01:45:00Z,4480000,False,,,0,,N. Alexander-Walker bad pass TURNOVER (3 TO),"[1629638, 1631216]",1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,3.0,Houstan,1631216.0,,,,,
453,PT02M28.00S,2025-03-15T01:44:56.5Z,3,REGULAR,steal,,[],1631216,,,1610612753,75,80,2025-03-15T01:45:49Z,4490000,False,,,0,,C. Houstan STEAL (3 STL),[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
454,PT02M18.00S,2025-03-15T01:45:09.4Z,3,REGULAR,foul,personal,[],1628978,,,1610612753,75,80,2025-03-15T01:45:19Z,4500000,False,,,0,,D. DiVincenzo personal FOUL (3 PF),"[1628978, 1631094]",1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Mid-Range,8-16 Center,202056.0,3.0,0.0,Banchero,1631094.0,,,,,,,,,,,,,,,
457,PT02M06.00S,2025-03-15T01:46:22.1Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1631094,20.97568988173456,46.81372549019608,1610612753,75,80,2025-03-15T01:46:31Z,4530000,False,16.0,145.0,1,left,MISS P. Banchero 14' turnaround Shot,[1631094],1610612753.0,ORL,turnaround,,,Banchero,P. Banchero,,,,,Mid-Range,8-16 Center,,,,,,14.56,Missed,,,,,,,,,,,,,
458,PT02M05.00S,2025-03-15T01:46:23.1Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612750,75,80,2025-03-15T01:46:31Z,4540000,False,,,0,,TEAM defensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Mid-Range,8-16 Center,,,,,,,,457.0,,,,,,,,,,,,
459,PT02M05.00S,2025-03-15T01:46:27.7Z,3,REGULAR,foul,personal,[],1641710,,,1610612750,75,80,2025-03-15T01:46:43Z,4550000,False,,,0,,A. Black loose ball personal FOUL (1 PF),"[1641710, 1628978]",1610612753.0,ORL,loose ball,,,Black,A. Black,,,,,Restricted Area,0-8 Center,2530.0,1.0,0.0,DiVincenzo,1628978.0,,,,,,,,,,,,,,,
461,PT02M05.00S,2025-03-15T01:46:37.0Z,3,REGULAR,substitution,out,[],1631094,,,1610612750,75,80,2025-03-15T01:46:53Z,4570000,False,,,0,,SUB out: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT02M05.00S,2025-03-15T01:46:37.0Z,3,REGULAR,substitution,out,[],1628976,,,1610612750,75,80,2025-03-15T01:46:53Z,4580000,False,,,0,,SUB out: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT02M05.00S,2025-03-15T01:46:37.0Z,3,REGULAR,substitution,in,[],1630532,,,1610612750,75,80,2025-03-15T01:46:53Z,4590000,False,,,0,,SUB in: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT02M05.00S,2025-03-15T01:46:37.0Z,3,REGULAR,substitution,in,[],1628371,,,1610612750,75,80,2025-03-15T01:46:53Z,4600000,False,,,0,,SUB in: J. Isaac,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT01M58.00S,2025-03-15T01:47:05.4Z,3,REGULAR,foul,personal,[],1628371,,,1610612750,75,80,2025-03-15T01:47:11Z,4610000,False,,,0,,J. Isaac personal FOUL (1 PF),"[1628371, 203944]",1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Mid-Range,16-24 Center,1204.0,1.0,0.0,Randle,203944.0,,,,,,,,,,,,,,,
467,PT01M45.00S,2025-03-15T01:47:38.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629638,85.49605781865965,51.470588235294116,1610612750,75,80,2025-03-15T01:48:43Z,4630000,False,7.0,84.0,1,right,MISS N. Alexander-Walker 8' driving Layup - blocked,"[1629638, 203914]",1610612750.0,MIN,driving,,,Alexander-Walker,N. Alexander-Walker,,,,,In The Paint (Non-RA),8-16 Center,,,,,,8.41,Missed,,,,,,,,,,,,Harris,203914.0
468,PT01M45.00S,2025-03-15T01:47:38.8Z,3,REGULAR,block,,[],203914,,,1610612750,75,80,2025-03-15T01:47:41Z,4640000,False,,,0,,G. Harris BLOCK (1 BLK),[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
469,PT01M43.00S,2025-03-15T01:47:40.8Z,3,REGULAR,rebound,defensive,[],203914,,,1610612753,75,80,2025-03-15T01:54:05Z,4650000,False,,,0,,G. Harris REBOUND (Off:0 Def:1),[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,467.0,1.0,1.0,0.0,,,,,,,,,
470,PT01M33.00S,2025-03-15T01:47:46.7Z,3,REGULAR,3pt,Jump Shot,[],1631216,20.45006570302234,9.068627450980392,1610612753,75,83,2025-03-15T01:48:46Z,4660000,False,205.0,140.0,1,left,C. Houstan 24' 3PT  (18 PTS) (A. Black 2 AST),"[1631216, 1641710]",1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,Above the Break 3,24+ Right Center,,,,,,24.78,Made,,,,,18.0,,,,A. Black,1641710.0,2.0,,
472,PT01M18.00S,2025-03-15T01:48:01.8Z,3,REGULAR,3pt,Jump Shot,[],1629675,65.1281208935611,31.61764705882353,1610612750,75,83,2025-03-15T01:48:10Z,4680000,False,-92.0,275.0,1,right,MISS N. Reid 29' 3PT,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Left Center,,,,,,29.02,Missed,,,,,,,,,,,,,
473,PT01M17.00S,2025-03-15T01:48:02.8Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612750,75,83,2025-03-15T01:48:10Z,4690000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,472.0,,,,,,,,,,,,
474,PT01M17.00S,2025-03-15T01:48:08.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203914,,,1610612750,75,83,2025-03-15T01:48:16Z,4700000,False,,,0,,G. Harris loose ball personal FOUL (1 PF) (Alexander-Walker 2 FT),"[203914, 1629638]",1610612753.0,ORL,loose ball,,,Harris,G. Harris,,,,,In The Paint (Non-RA),0-8 Center,202056.0,1.0,0.0,Alexander-Walker,1629638.0,,,,,,,,,,,,,,,
476,PT01M17.00S,2025-03-15T01:48:37.6Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1629638,,,1610612750,75,83,2025-03-15T01:48:37Z,4720000,False,,,0,,MISS N. Alexander-Walker Free Throw 1 of 2,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
477,PT01M17.00S,2025-03-15T01:48:37.6Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612750,75,83,2025-03-15T01:48:37Z,4730000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,476.0,,,,,,,,,,,,
478,PT01M17.00S,2025-03-15T01:48:39.0Z,3,REGULAR,substitution,out,[],1629675,,,1610612750,75,83,2025-03-15T01:48:43Z,4740000,False,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT01M17.00S,2025-03-15T01:48:39.0Z,3,REGULAR,substitution,in,[],1630183,,,1610612750,75,83,2025-03-15T01:48:43Z,4750000,False,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT01M17.00S,2025-03-15T01:48:56.8Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1629638,,,1610612750,76,83,2025-03-15T01:48:56Z,4760000,False,,,0,,N. Alexander-Walker Free Throw 2 of 2 (8 PTS),[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,Made,,,,,8.0,,,,,,,,
481,PT01M07.00S,2025-03-15T01:49:12.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641710,7.30946123521682,44.36274509803921,1610612753,76,85,2025-03-15T01:49:16Z,4770000,False,28.0,16.0,1,left,A. Black driving Layup (6 PTS),[1641710],1610612753.0,ORL,driving,,,Black,A. Black,,,,,Restricted Area,0-8 Center,,,,,,3.25,Made,,,,,6.0,,,,,,,,
482,PT00M55.70S,2025-03-15T01:49:23.7Z,3,REGULAR,3pt,Jump Shot,[],1628978,89.17542706964521,4.901960784313726,1610612750,76,85,2025-03-15T01:49:34Z,4780000,False,-225.0,49.0,1,right,MISS D. DiVincenzo 3PT,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Left Corner 3,24+ Left,,,,,,23.08,Missed,,,,,,,,,,,,,
483,PT00M54.00S,2025-03-15T01:49:25.4Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612753,76,85,2025-03-15T01:49:34Z,4790000,False,,,0,,TEAM defensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Left Corner 3,24+ Left,,,,,,,,482.0,,,,,,,,,,,,
485,PT00M54.00S,2025-03-15T01:49:39.7Z,3,REGULAR,substitution,out,[],203944,,,1610612753,76,85,2025-03-15T01:49:43Z,4810000,False,,,0,,SUB out: J. Randle,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT00M54.00S,2025-03-15T01:49:39.7Z,3,REGULAR,substitution,in,[],203497,,,1610612753,76,85,2025-03-15T01:49:43Z,4820000,False,,,0,,SUB in: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT00M33.70S,2025-03-15T01:50:11.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630532,19.004599211563733,42.40196078431372,1610612753,76,85,2025-03-15T01:52:34Z,4830000,False,38.0,126.0,1,left,MISS F. Wagner 13' driving floating Shot,[1630532],1610612753.0,ORL,driving floating,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),8-16 Center,,,,,,13.17,Missed,,,,,,,,,,,,,
488,PT00M31.90S,2025-03-15T01:50:13.6Z,3,REGULAR,rebound,defensive,[],203497,,,1610612750,76,85,2025-03-15T01:50:16Z,4840000,False,,,0,,R. Gobert REBOUND (Off:2 Def:6),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,487.0,8.0,6.0,2.0,,,,,,,,,
489,PT00M26.10S,2025-03-15T01:50:19.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,92.59198423127464,46.07843137254902,1610612750,78,85,2025-03-15T01:54:00Z,4850000,False,-20.0,17.0,1,right,A. Edwards driving Layup (19 PTS),[1630162],1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,,,,,,2.6,Made,,,,,19.0,,,,,,,,
490,PT00M03.20S,2025-03-15T01:50:49.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,7.703679369250986,56.61764705882353,1610612753,78,87,2025-03-15T01:54:35Z,4860000,False,-33.0,20.0,1,left,F. Wagner driving Layup (11 PTS),[1630532],1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,,,,,,3.86,Made,,,,,11.0,,,,,,,,
491,PT00M00.20S,2025-03-15T01:50:56.6Z,3,REGULAR,3pt,Jump Shot,[],1630162,42.92049934296978,52.20588235294118,1610612750,78,87,2025-03-15T01:51:06Z,4870000,False,11.0,484.0,1,right,MISS A. Edwards 48' pullup 3PT,[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Center,,,,,,48.41,Missed,,,,,,,,,,,,,
492,PT00M00.20S,2025-03-15T01:50:56.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612750,78,87,2025-03-15T01:51:06Z,4880000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,491.0,,,,,,,,,,,,
493,PT00M00.00S,2025-03-15T01:51:02.3Z,3,REGULAR,period,end,[],0,,,1610612750,78,87,2025-03-15T01:51:02Z,4890000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT12M00.00S,2025-03-15T01:53:02.8Z,4,REGULAR,substitution,out,['startperiod'],1630162,,,1610612750,78,87,2025-03-15T01:53:22Z,4900000,False,,,0,,SUB out: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT12M00.00S,2025-03-15T01:53:02.8Z,4,REGULAR,substitution,out,['startperiod'],1629638,,,1610612750,78,87,2025-03-15T01:53:22Z,4910000,False,,,0,,SUB out: N. Alexander-Walker,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT12M00.00S,2025-03-15T01:53:02.8Z,4,REGULAR,substitution,out,['startperiod'],203914,,,1610612750,78,87,2025-03-15T01:53:22Z,4920000,False,,,0,,SUB out: G. Harris,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT12M00.00S,2025-03-15T01:53:02.8Z,4,REGULAR,substitution,in,['startperiod'],201144,,,1610612750,78,87,2025-03-15T01:53:22Z,4930000,False,,,0,,SUB in: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT12M00.00S,2025-03-15T01:53:02.8Z,4,REGULAR,substitution,in,['startperiod'],1629675,,,1610612750,78,87,2025-03-15T01:53:22Z,4940000,False,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT12M00.00S,2025-03-15T01:53:02.8Z,4,REGULAR,substitution,in,['startperiod'],1641783,,,1610612750,78,87,2025-03-15T01:53:22Z,4950000,False,,,0,,SUB in: T. da Silva,[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT12M00.00S,2025-03-15T01:53:41.3Z,4,REGULAR,period,start,[],0,,,1610612753,78,87,2025-03-15T01:53:41Z,4960000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT11M48.00S,2025-03-15T01:53:52.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,7.440867279894875,44.85294117647059,1610612753,78,89,2025-03-15T01:55:14Z,4970000,False,26.0,17.0,1,left,F. Wagner driving Layup (13 PTS) (J. Isaac 1 AST),"[1630532, 1628371]",1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,,,,,,3.1,Made,,,,,13.0,,,,J. Isaac,1628371.0,1.0,,
503,PT11M33.00S,2025-03-15T01:54:07.7Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],203497,92.9862023653088,49.26470588235294,1610612750,80,89,2025-03-15T01:55:37Z,4990000,False,-4.0,13.0,1,right,R. Gobert cutting DUNK (10 PTS) (D. DiVincenzo 4 AST),"[203497, 1628978]",1610612750.0,MIN,cutting,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,,1.39,Made,,,,,10.0,,,,D. DiVincenzo,1628978.0,4.0,,
505,PT11M16.00S,2025-03-15T01:54:27.1Z,4,REGULAR,foul,personal,[],1630183,,,1610612753,80,89,2025-03-15T01:54:32Z,5010000,False,,,0,,J. McDaniels personal FOUL (4 PF),"[1630183, 1630532]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Mid-Range,16-24 Left Center,1204.0,4.0,0.0,Wagner,1630532.0,,,,,,,,,,,,,,,
507,PT11M08.00S,2025-03-15T01:55:01.6Z,4,REGULAR,3pt,Jump Shot,[],1631216,30.042706964520367,69.6078431372549,1610612753,80,89,2025-03-15T01:55:07Z,5030000,False,-98.0,230.0,1,left,MISS C. Houstan 24' 3PT,[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,Above the Break 3,24+ Left Center,,,,,,24.99,Missed,,,,,,,,,,,,,
508,PT11M05.00S,2025-03-15T01:55:04.6Z,4,REGULAR,rebound,defensive,[],1629675,,,1610612750,80,89,2025-03-15T01:55:07Z,5040000,False,,,0,,N. Reid REBOUND (Off:0 Def:5),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Left Center,,,,,,,,507.0,5.0,5.0,0.0,,,,,,,,,
509,PT10M56.00S,2025-03-15T01:55:13.2Z,4,REGULAR,2pt,Jump Shot,[],1628978,88.38699080157687,32.84313725490196,1610612750,82,89,2025-03-15T01:55:30Z,5050000,False,-86.0,57.0,1,right,D. DiVincenzo 10' driving bank Jump Shot (8 PTS),[1628978],1610612750.0,MIN,driving bank,,,DiVincenzo,D. DiVincenzo,,,,,Mid-Range,8-16 Left,,,,,,10.28,Made,,,,,8.0,,,,,,,,
511,PT10M42.00S,2025-03-15T01:55:27.7Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1631216,6.521024967148489,58.08823529411765,1610612753,82,89,2025-03-15T01:57:06Z,5070000,False,-40.0,9.0,1,left,MISS C. Houstan cutting DUNK - blocked,"[1631216, 1628978]",1610612753.0,ORL,cutting,,,Houstan,C. Houstan,,,,,Restricted Area,0-8 Center,,,,,,4.13,Missed,,,,,,,,,,,,DiVincenzo,1628978.0
512,PT10M42.00S,2025-03-15T01:55:27.7Z,4,REGULAR,block,,[],1628978,,,1610612753,82,89,2025-03-15T01:55:30Z,5080000,False,,,0,,D. DiVincenzo BLOCK (1 BLK),[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
513,PT10M42.00S,2025-03-15T01:55:27.7Z,4,REGULAR,rebound,defensive,[],1629675,,,1610612750,82,89,2025-03-15T01:55:34Z,5090000,False,,,0,,N. Reid REBOUND (Off:0 Def:6),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,,,,,,511.0,6.0,6.0,0.0,,,,,,,,,
514,PT10M37.00S,2025-03-15T01:55:34.0Z,4,REGULAR,turnover,bad pass,[],1629675,,,1610612750,82,89,2025-03-15T01:55:39Z,5100000,False,,,0,,N. Reid bad pass TURNOVER (2 TO),"[1629675, 1628371]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,2.0,Isaac,1628371.0,,,,,
515,PT10M37.00S,2025-03-15T01:55:34.0Z,4,REGULAR,steal,,[],1628371,,,1610612753,82,89,2025-03-15T01:55:36Z,5110000,False,,,0,,J. Isaac STEAL (2 STL),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
