actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
182,PT12M00.00S,2026-01-13T01:14:10.1Z,2,REGULAR,substitution,in,['startperiod'],202331,,,1610612755,28,45,2026-01-13T01:16:24Z,1800000,False,,,0,,SUB in: P. George,[202331],1610612755.0,PHI,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT12M00.00S,2026-01-13T01:14:10.1Z,2,REGULAR,substitution,in,['startperiod'],1629656,,,1610612755,28,45,2026-01-13T01:16:24Z,1810000,False,,,0,,SUB in: Q. Grimes,[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT12M00.00S,2026-01-13T01:16:39.5Z,2,REGULAR,period,start,[],0,,,1610612755,28,45,2026-01-13T01:16:39Z,1820000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,PT11M46.00S,2026-01-13T01:16:53.2Z,2,REGULAR,3pt,Jump Shot,[],1629656,9.280551905387648,96.07843137254902,1610612755,28,48,2026-01-13T01:16:57Z,1830000,False,-230.0,35.0,1,left,Q. Grimes 3PT  (3 PTS) (P. George 3 AST),"[1629656, 202331]",1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,Left Corner 3,24+ Left,23.3,Made,3.0,,,,,,,,,,P. George,202331.0,3.0,,,,,
187,PT11M22.00S,2026-01-13T01:17:16.3Z,2,REGULAR,3pt,Jump Shot,[],1642419,88.25558475689881,3.431372549019608,1610612761,31,48,2026-01-13T01:17:20Z,1850000,False,-233.0,58.0,1,right,J. Battle 3PT  (3 PTS) (A. Lawson 1 AST),"[1642419, 1630639]",1610612761.0,TOR,,,,Battle,J. Battle,,,,,Left Corner 3,24+ Left,23.99,Made,3.0,,,,,,,,,,A. Lawson,1630639.0,1.0,,,,,
189,PT11M04.00S,2026-01-13T01:17:34.0Z,2,REGULAR,3pt,Jump Shot,[],202331,33.196452036793694,52.450980392156865,1610612755,31,48,2026-01-13T01:17:38Z,1870000,False,-12.0,260.0,1,left,MISS P. George 25' bank 3PT,[202331],1610612755.0,PHI,bank,,,George,P. George,,,,,Above the Break 3,24+ Center,25.98,Missed,,,,,,,,,,,,,,,,,,
190,PT11M02.00S,2026-01-13T01:17:36.0Z,2,REGULAR,rebound,defensive,[],1642419,,,1610612761,31,48,2026-01-13T01:17:38Z,1880000,False,,,0,,J. Battle REBOUND (Off:0 Def:1),[1642419],1610612761.0,TOR,,,,Battle,J. Battle,,,,,Above the Break 3,24+ Center,,,,,,,,,189.0,1.0,1.0,0.0,,,,,,,,
191,PT10M54.00S,2026-01-13T01:17:44.4Z,2,REGULAR,3pt,Jump Shot,[],1630639,94.43166885676742,2.941176470588235,1610612761,34,48,2026-01-13T01:17:48Z,1890000,False,-235.0,0.0,1,right,A. Lawson 3PT  (3 PTS) (G. Dick 1 AST),"[1630639, 1641711]",1610612761.0,TOR,,,,Lawson,A. Lawson,,,,,Left Corner 3,24+ Left,23.53,Made,3.0,,,,,,,,,,G. Dick,1641711.0,1.0,,,,,
193,PT10M37.00S,2026-01-13T01:18:06.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",1629656,6.521024967148489,43.627450980392155,1610612755,34,50,2026-01-13T01:18:42Z,1910000,False,32.0,9.0,1,left,Q. Grimes driving Layup (5 PTS) (P. George 4 AST),"[1629656, 202331]",1610612755.0,PHI,driving,,,Grimes,Q. Grimes,,,,,Restricted Area,0-8 Center,3.31,Made,5.0,,,,,,,,,,P. George,202331.0,4.0,,,,,
195,PT10M37.00S,2026-01-13T01:18:20.1Z,2,REGULAR,foul,personal,['1freethrow'],1641711,,,1610612755,34,50,2026-01-13T01:18:32Z,1930000,False,,,0,,G. Dick shooting personal FOUL (1 PF) (Grimes 1 FT),"[1641711, 1629656]",1610612761.0,TOR,shooting,,,Dick,G. Dick,,,,,Restricted Area,0-8 Center,,,,1627962.0,1.0,0.0,Grimes,1629656.0,,,,,,,,,,,,
197,PT10M37.00S,2026-01-13T01:18:34.6Z,2,REGULAR,violation,defensive goaltending,[],1630567,,,1610612755,34,50,2026-01-13T01:18:42Z,1950000,False,,,0,,S. Barnes defensive goaltending VIOLATION,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,1627962.0,,,,,,,,,,,,,,,,
198,PT10M37.00S,2026-01-13T01:18:38.7Z,2,REGULAR,freethrow,1 of 1,[],1629656,,,1610612755,34,51,2026-01-13T01:18:38Z,1960000,False,,,0,,Q. Grimes Free Throw 1 of 1 (6 PTS),[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
199,PT10M26.00S,2026-01-13T01:18:45.3Z,2,REGULAR,3pt,Jump Shot,[],1641711,81.2910643889619,6.862745098039216,1610612761,34,51,2026-01-13T01:18:49Z,1970000,False,-216.0,123.0,1,right,MISS G. Dick 24' 3PT,[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,Above the Break 3,24+ Left Center,24.85,Missed,,,,,,,,,,,,,,,,,,
200,PT10M23.00S,2026-01-13T01:18:48.3Z,2,REGULAR,rebound,defensive,[],202331,,,1610612755,34,51,2026-01-13T01:18:49Z,1980000,False,,,0,,P. George REBOUND (Off:0 Def:1),[202331],1610612755.0,PHI,,,,George,P. George,,,,,Above the Break 3,24+ Left Center,,,,,,,,,199.0,1.0,1.0,0.0,,,,,,,,
201,PT10M18.00S,2026-01-13T01:18:53.7Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1631133,7.703679369250986,2.941176470588235,1610612755,34,54,2026-01-13T01:18:58Z,1990000,False,235.0,20.0,1,left,J. Walker 3PT running (3 PTS) (V. Edgecombe 4 AST),"[1631133, 1642845]",1610612755.0,PHI,running,,,Walker,J. Walker,,,,,Right Corner 3,24+ Right,23.61,Made,3.0,,,,,,,,,,V. Edgecombe,1642845.0,4.0,,,,,
203,PT10M06.00S,2026-01-13T01:19:07.3Z,2,REGULAR,foul,personal,[],1641737,,,1610612761,34,54,2026-01-13T01:19:18Z,2010000,False,,,0,,A. Bona personal FOUL (1 PF),"[1641737, 1630567]",1610612755.0,PHI,,,,Bona,A. Bona,,,,,Mid-Range,16-24 Left Center,,,,203592.0,1.0,0.0,Barnes,1630567.0,,,,,,,,,,,,
205,PT09M58.00S,2026-01-13T01:19:35.9Z,2,REGULAR,3pt,Jump Shot,[],1642419,71.43561103810775,24.264705882352942,1610612761,34,54,2026-01-13T01:19:42Z,2030000,False,-129.0,216.0,1,right,MISS J. Battle 25' pullup 3PT,[1642419],1610612761.0,TOR,pullup,,,Battle,J. Battle,,,,,Above the Break 3,24+ Left Center,25.14,Missed,,,,,,,,,,,,,,,,,,
206,PT09M57.00S,2026-01-13T01:19:36.9Z,2,REGULAR,rebound,defensive,[],1629656,,,1610612755,34,54,2026-01-13T01:19:46Z,2040000,False,,,0,,Q. Grimes REBOUND (Off:0 Def:1),[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Left Center,,,,,,,,,205.0,1.0,1.0,0.0,,,,,,,,
207,PT09M47.00S,2026-01-13T01:19:47.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631133,6.389618922470433,50.49019607843137,1610612755,34,56,2026-01-13T01:19:54Z,2050000,False,-2.0,8.0,1,left,J. Walker Layup (5 PTS) (Q. Grimes 2 AST),"[1631133, 1629656]",1610612755.0,PHI,,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,0.8,Made,5.0,,,,,,,,,,Q. Grimes,1629656.0,2.0,,,,,
208,PT09M36.00S,2026-01-13T01:20:00.9Z,2,REGULAR,turnover,out-of-bounds,[],1642419,,,1610612761,34,56,2026-01-13T01:20:07Z,2060000,False,,,0,,J. Battle step out-of-bounds TURNOVER (1 TO),[1642419],1610612761.0,TOR,step,,,Battle,J. Battle,,,,,Left Corner 3,24+ Left,,,,203592.0,,,,,,,,,,,,1.0,,,,
209,PT09M28.00S,2026-01-13T01:20:16.5Z,2,REGULAR,turnover,lost ball,[],1641737,,,1610612755,34,56,2026-01-13T01:20:22Z,2070000,False,,,0,,A. Bona lost ball TURNOVER (1 TO),"[1641737, 1630567]",1610612755.0,PHI,,,,Bona,A. Bona,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,1.0,Barnes,1630567.0,,
210,PT09M28.00S,2026-01-13T01:20:16.5Z,2,REGULAR,steal,,[],1630567,,,1610612761,34,56,2026-01-13T01:20:18Z,2080000,False,,,0,,S. Barnes STEAL (1 STL),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
211,PT09M24.00S,2026-01-13T01:20:20.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630567,93.11760840998686,52.450980392156865,1610612761,34,56,2026-01-13T01:20:25Z,2090000,False,12.0,12.0,1,right,MISS S. Barnes running Layup - blocked,"[1630567, 1641737]",1610612761.0,TOR,running,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,1.73,Missed,,,,,,,,,,,,,,,,,Bona,1641737.0
212,PT09M24.00S,2026-01-13T01:20:20.5Z,2,REGULAR,block,,[],1641737,,,1610612761,34,56,2026-01-13T01:20:23Z,2100000,False,,,0,,A. Bona BLOCK (1 BLK),[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
213,PT09M22.00S,2026-01-13T01:20:22.5Z,2,REGULAR,rebound,offensive,[],1641711,,,1610612761,34,56,2026-01-13T01:20:57Z,2110000,False,,,0,,G. Dick REBOUND (Off:1 Def:0),[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,Restricted Area,0-8 Center,,,,,,,,,211.0,1.0,0.0,1.0,,,,,,,,
214,PT09M21.00S,2026-01-13T01:20:25.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630639,94.43166885676742,51.225490196078425,1610612761,36,56,2026-01-13T01:20:30Z,2120000,False,6.0,0.0,1,right,A. Lawson Layup (5 PTS) (G. Dick 2 AST),"[1630639, 1641711]",1610612761.0,TOR,,,,Lawson,A. Lawson,,,,,Restricted Area,0-8 Center,0.61,Made,5.0,,,,,,,,,,G. Dick,1641711.0,2.0,,,,,
216,PT09M21.00S,2026-01-13T01:20:32.7Z,2,REGULAR,foul,personal,['1freethrow'],1629656,,,1610612761,36,56,2026-01-13T01:20:39Z,2140000,False,,,0,,Q. Grimes shooting personal FOUL (3 PF) (Lawson 1 FT),"[1629656, 1630639]",1610612755.0,PHI,shooting,,,Grimes,Q. Grimes,,,,,Restricted Area,0-8 Center,,,,203592.0,3.0,0.0,Lawson,1630639.0,,,,,,,,,,,,
218,PT09M21.00S,2026-01-13T01:20:47.1Z,2,REGULAR,substitution,out,[],1629656,,,1610612761,36,56,2026-01-13T01:20:57Z,2160000,False,,,0,,SUB out: Q. Grimes,[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT09M21.00S,2026-01-13T01:20:47.1Z,2,REGULAR,substitution,in,[],1626162,,,1610612761,36,56,2026-01-13T01:20:57Z,2170000,False,,,0,,SUB in: K. Oubre Jr.,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT09M21.00S,2026-01-13T01:21:06.4Z,2,REGULAR,freethrow,1 of 1,"['fromturnover', '2ndchance']",1630639,,,1610612761,37,56,2026-01-13T01:21:06Z,2180000,False,,,0,,A. Lawson Free Throw 1 of 1 (6 PTS),[1630639],1610612761.0,TOR,,,,Lawson,A. Lawson,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
222,PT09M11.00S,2026-01-13T01:21:18.1Z,2,REGULAR,foul,personal,[],1641711,,,1610612755,37,56,2026-01-13T01:21:40Z,2190000,False,,,0,,G. Dick personal FOUL (2 PF),"[1641711, 1626162]",1610612761.0,TOR,,,,Dick,G. Dick,,,,,Above the Break 3,24+ Left Center,,,,1628485.0,2.0,0.0,Oubre Jr.,1626162.0,,,,,,,,,,,,
224,PT09M11.00S,2026-01-13T01:21:24.9Z,2,REGULAR,substitution,out,[],1630567,,,1610612755,37,56,2026-01-13T01:21:30Z,2210000,False,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT09M11.00S,2026-01-13T01:21:24.9Z,2,REGULAR,substitution,in,[],1630572,,,1610612755,37,56,2026-01-13T01:21:30Z,2220000,False,,,0,,SUB in: S. Mamukelashvili,[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT08M58.00S,2026-01-13T01:21:48.5Z,2,REGULAR,3pt,Jump Shot,[],1642845,31.35676741130092,66.66666666666666,1610612755,37,59,2026-01-13T01:21:52Z,2230000,False,-83.0,242.0,1,left,V. Edgecombe 25' 3PT  (6 PTS) (P. George 5 AST),"[1642845, 202331]",1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,Above the Break 3,24+ Left Center,25.62,Made,6.0,,,,,,,,,,P. George,202331.0,5.0,,,,,
228,PT08M40.00S,2026-01-13T01:22:06.6Z,2,REGULAR,3pt,Jump Shot,[],1630639,93.64323258869908,3.1862745098039214,1610612761,37,59,2026-01-13T01:22:12Z,2250000,False,-234.0,7.0,1,right,MISS A. Lawson 3PT,[1630639],1610612761.0,TOR,,,,Lawson,A. Lawson,,,,,Left Corner 3,24+ Left,23.42,Missed,,,,,,,,,,,,,,,,,,
229,PT08M39.00S,2026-01-13T01:22:07.6Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612755,37,59,2026-01-13T01:22:12Z,2260000,False,,,0,,TEAM defensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Left Corner 3,24+ Left,,,,,,,,,228.0,,,,,,,,,,,
231,PT08M25.00S,2026-01-13T01:22:32.8Z,2,REGULAR,3pt,Jump Shot,[],1642845,31.882391590013142,66.17647058823529,1610612755,37,62,2026-01-13T01:22:37Z,2280000,False,-81.0,247.0,1,left,V. Edgecombe 26' 3PT pullup (9 PTS),[1642845],1610612755.0,PHI,pullup,,,Edgecombe,V. Edgecombe,,,,,Above the Break 3,24+ Center,26.01,Made,9.0,,,,,,,,,,,,,,,,,
232,PT08M14.00S,2026-01-13T01:22:45.7Z,2,REGULAR,foul,personal,[],1631133,,,1610612761,37,62,2026-01-13T01:22:56Z,2290000,False,,,0,,J. Walker personal FOUL (1 PF),"[1631133, 1630639]",1610612755.0,PHI,,,,Walker,J. Walker,,,,,In The Paint (Non-RA),8-16 Left,,,,1627962.0,1.0,0.0,Lawson,1630639.0,,,,,,,,,,,,
234,PT08M14.00S,2026-01-13T01:22:56.2Z,2,REGULAR,substitution,out,[],1641711,,,1610612761,37,62,2026-01-13T01:23:02Z,2310000,False,,,0,,SUB out: G. Dick,[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT08M14.00S,2026-01-13T01:22:56.2Z,2,REGULAR,substitution,in,[],1627742,,,1610612761,37,62,2026-01-13T01:23:02Z,2320000,False,,,0,,SUB in: B. Ingram,[1627742],1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT08M10.00S,2026-01-13T01:23:18.4Z,2,REGULAR,foul,personal,['2freethrow'],1642845,,,1610612761,37,62,2026-01-13T01:23:33Z,2330000,False,,,0,,V. Edgecombe shooting personal FOUL (1 PF) (Mamukelashvili 2 FT),"[1642845, 1630572]",1610612755.0,PHI,shooting,,,Edgecombe,V. Edgecombe,,,,,In The Paint (Non-RA),0-8 Center,,,,1628485.0,1.0,0.0,Mamukelashvili,1630572.0,,,,,,,,,,,,
238,PT08M10.00S,2026-01-13T01:23:46.9Z,2,REGULAR,freethrow,1 of 2,[],1630572,,,1610612761,37,62,2026-01-13T01:23:46Z,2350000,False,,,0,,MISS S. Mamukelashvili Free Throw 1 of 2,[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
239,PT08M10.00S,2026-01-13T01:23:46.9Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612761,37,62,2026-01-13T01:23:46Z,2360000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,238.0,,,,,,,,,,,
240,PT08M10.00S,2026-01-13T01:23:58.4Z,2,REGULAR,freethrow,2 of 2,[],1630572,,,1610612761,38,62,2026-01-13T01:23:58Z,2370000,False,,,0,,S. Mamukelashvili Free Throw 2 of 2 (4 PTS),[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
241,PT07M57.00S,2026-01-13T01:24:14.1Z,2,REGULAR,3pt,Jump Shot,[],202331,30.56833114323259,71.32352941176471,1610612755,38,62,2026-01-13T01:24:20Z,2380000,False,-107.0,235.0,1,left,MISS P. George 25' pullup 3PT,[202331],1610612755.0,PHI,pullup,,,George,P. George,,,,,Above the Break 3,24+ Left Center,25.79,Missed,,,,,,,,,,,,,,,,,,
242,PT07M55.00S,2026-01-13T01:24:16.1Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612761,38,62,2026-01-13T01:24:20Z,2390000,False,,,0,,TEAM defensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,241.0,,,,,,,,,,,
244,PT07M46.00S,2026-01-13T01:24:31.5Z,2,REGULAR,turnover,lost ball,[],1630193,,,1610612761,38,62,2026-01-13T01:24:36Z,2410000,False,,,0,,I. Quickley lost ball TURNOVER (1 TO),"[1630193, 1642845]",1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,1.0,Edgecombe,1642845.0,,
245,PT07M46.00S,2026-01-13T01:24:31.5Z,2,REGULAR,steal,,[],1642845,,,1610612755,38,62,2026-01-13T01:24:33Z,2420000,False,,,0,,V. Edgecombe STEAL (1 STL),[1642845],1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
246,PT07M42.00S,2026-01-13T01:24:36.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1626162,5.863994743758213,49.50980392156863,1610612755,38,64,2026-01-13T01:24:43Z,2430000,False,2.0,3.0,1,left,K. Oubre Jr. running finger roll Layup (5 PTS) (V. Edgecombe 5 AST),"[1626162, 1642845]",1610612755.0,PHI,running finger roll,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,0.36,Made,5.0,,,,,,,,,,V. Edgecombe,1642845.0,5.0,,,,,
248,PT07M42.00S,2026-01-13T01:24:40.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,38,64,2026-01-13T01:24:40Z,2450000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT07M42.00S,2026-01-13T01:24:41.2Z,2,REGULAR,substitution,out,[],1630639,,,1610612761,38,64,2026-01-13T01:27:33Z,2460000,False,,,0,,SUB out: A. Lawson,[1630639],1610612761.0,TOR,,,,Lawson,A. Lawson,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT07M42.00S,2026-01-13T01:24:41.2Z,2,REGULAR,substitution,out,[],1642419,,,1610612761,38,64,2026-01-13T01:27:33Z,2470000,False,,,0,,SUB out: J. Battle,[1642419],1610612761.0,TOR,,,,Battle,J. Battle,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT07M42.00S,2026-01-13T01:24:41.2Z,2,REGULAR,substitution,out,[],202331,,,1610612761,38,64,2026-01-13T01:27:33Z,2480000,False,,,0,,SUB out: P. George,[202331],1610612755.0,PHI,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT07M42.00S,2026-01-13T01:24:41.2Z,2,REGULAR,substitution,out,[],1641737,,,1610612761,38,64,2026-01-13T01:27:33Z,2490000,False,,,0,,SUB out: A. Bona,[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT07M42.00S,2026-01-13T01:24:41.2Z,2,REGULAR,substitution,out,[],1631133,,,1610612761,38,64,2026-01-13T01:27:33Z,2500000,False,,,0,,SUB out: J. Walker,[1631133],1610612755.0,PHI,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT07M42.00S,2026-01-13T01:24:41.2Z,2,REGULAR,substitution,in,[],1642867,,,1610612761,38,64,2026-01-13T01:27:33Z,2510000,False,,,0,,SUB in: C. Murray-Boyles,[1642867],1610612761.0,TOR,,,,Murray-Boyles,C. Murray-Boyles,,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT07M42.00S,2026-01-13T01:24:41.2Z,2,REGULAR,substitution,in,[],1642918,,,1610612761,38,64,2026-01-13T01:27:33Z,2520000,False,,,0,,SUB in: A. Martin,[1642918],1610612761.0,TOR,,,,Martin,A. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT07M42.00S,2026-01-13T01:24:41.2Z,2,REGULAR,substitution,in,[],1631230,,,1610612761,38,64,2026-01-13T01:27:33Z,2530000,False,,,0,,SUB in: D. Barlow,[1631230],1610612755.0,PHI,,,,Barlow,D. Barlow,,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT07M42.00S,2026-01-13T01:24:41.2Z,2,REGULAR,substitution,in,[],203954,,,1610612761,38,64,2026-01-13T01:27:33Z,2540000,False,,,0,,SUB in: J. Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT07M42.00S,2026-01-13T01:24:41.2Z,2,REGULAR,substitution,in,[],1642272,,,1610612761,38,64,2026-01-13T01:27:33Z,2550000,False,,,0,,SUB in: J. McCain,[1642272],1610612755.0,PHI,,,,McCain,J. McCain,,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT07M26.00S,2026-01-13T01:28:14.0Z,2,REGULAR,3pt,Jump Shot,[],1630193,66.5735873850197,24.264705882352942,1610612761,38,64,2026-01-13T01:28:20Z,2570000,False,-129.0,262.0,1,right,MISS I. Quickley 29' pullup 3PT,[1630193],1610612761.0,TOR,pullup,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Left Center,29.16,Missed,,,,,,,,,,,,,,,,,,
261,PT07M23.00S,2026-01-13T01:28:17.0Z,2,REGULAR,rebound,offensive,[],1642918,,,1610612761,38,64,2026-01-13T01:28:20Z,2580000,False,,,0,,A. Martin REBOUND (Off:1 Def:0),[1642918],1610612761.0,TOR,,,,Martin,A. Martin,,,,,Above the Break 3,24+ Left Center,,,,,,,,,260.0,1.0,0.0,1.0,,,,,,,,
262,PT07M22.00S,2026-01-13T01:28:18.3Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630193,83.65637319316689,59.80392156862745,1610612761,40,64,2026-01-13T01:31:04Z,2590000,False,49.0,101.0,1,right,I. Quickley 11' floating Jump Shot (9 PTS) (A. Martin 1 AST),"[1630193, 1642918]",1610612761.0,TOR,floating,,,Quickley,I. Quickley,,,,,In The Paint (Non-RA),8-16 Center,11.23,Made,9.0,,,,,,,,,,A. Martin,1642918.0,1.0,,,,,
264,PT07M01.00S,2026-01-13T01:28:38.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203954,18.74178712220762,54.41176470588235,1610612755,40,66,2026-01-13T01:28:42Z,2610000,False,-22.0,124.0,1,left,J. Embiid 12' turnaround fadeaway Jump Shot (13 PTS),[203954],1610612755.0,PHI,turnaround fadeaway,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),8-16 Center,12.57,Made,13.0,,,,,,,,,,,,,,,,,
265,PT06M45.00S,2026-01-13T01:28:55.0Z,2,REGULAR,3pt,Jump Shot,[],1630572,93.11760840998686,2.450980392156863,1610612761,40,66,2026-01-13T01:29:02Z,2620000,False,-238.0,12.0,1,right,MISS S. Mamukelashvili 3PT,[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,Left Corner 3,24+ Left,23.8,Missed,,,,,,,,,,,,,,,,,,
266,PT06M41.00S,2026-01-13T01:28:59.0Z,2,REGULAR,rebound,offensive,[],1642918,,,1610612761,40,66,2026-01-13T02:59:44Z,2630000,False,,,0,,A. Martin REBOUND (Off:2 Def:0),[1642918],1610612761.0,TOR,,,,Martin,A. Martin,,,,,Left Corner 3,24+ Left,,,,,,,,,265.0,2.0,0.0,2.0,,,,,,,,
268,PT06M29.00S,2026-01-13T01:29:38.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627742,92.46057818659659,51.71568627450981,1610612761,40,66,2026-01-13T01:29:44Z,2650000,False,9.0,18.0,1,right,MISS B. Ingram driving finger roll Layup,[1627742],1610612761.0,TOR,driving finger roll,,,Ingram,B. Ingram,,,,,Restricted Area,0-8 Center,2.03,Missed,,,,,,,,,,,,,,,,,,
269,PT06M28.00S,2026-01-13T01:29:40.5Z,2,REGULAR,rebound,offensive,[],1627742,,,1610612761,40,66,2026-01-13T01:29:40Z,2660000,False,,,0,,B. Ingram REBOUND (Off:3 Def:1),[1627742],1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,Restricted Area,0-8 Center,,,,,,,,,268.0,4.0,1.0,3.0,,,,,,,,
270,PT06M18.00S,2026-01-13T01:29:50.5Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630572,66.44218134034165,48.28431372549019,1610612761,40,66,2026-01-13T01:29:58Z,2670000,False,-9.0,263.0,1,right,MISS S. Mamukelashvili 26' 3PT,[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,Above the Break 3,24+ Center,26.3,Missed,,,,,,,,,,,,,,,,,,
272,PT06M15.00S,2026-01-13T01:29:53.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612761,40,66,2026-01-13T01:29:58Z,2690000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,270.0,,,,,,,,,,,
274,PT06M15.00S,2026-01-13T01:30:00.5Z,2,REGULAR,substitution,out,[],1630193,,,1610612761,40,66,2026-01-13T01:30:07Z,2710000,False,,,0,,SUB out: I. Quickley,[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
