actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,officialId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
615,PT06M05.00S,2026-03-14T01:44:43.0Z,4,REGULAR,freethrow,1 of 2,[],1627742,,,1610612761,101,105,2026-03-14T01:45:06Z,6080000,False,,,0,,B. Ingram Free Throw 1 of 2 (30 PTS),[1627742],1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,,,,Made,30.0,,,,,,,,,,,,,,,,,
616,PT06M05.00S,2026-03-14T01:44:47.0Z,4,REGULAR,substitution,out,[],1631221,,,1610612761,101,105,2026-03-14T01:44:50Z,6090000,False,,,0,,SUB out: C. Gillespie,[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,,,,,,,,,,,,,,,,,,,,,,
617,PT06M05.00S,2026-03-14T01:44:47.0Z,4,REGULAR,substitution,in,[],1628960,,,1610612761,101,105,2026-03-14T01:44:50Z,6100000,False,,,0,,SUB in: G. Allen,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
618,PT06M05.00S,2026-03-14T01:44:43.0Z,4,REGULAR,freethrow,2 of 2,[],1627742,,,1610612761,101,105,2026-03-14T01:45:06Z,6110000,False,,,0,,MISS B. Ingram Free Throw 2 of 2,[1627742],1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
619,PT06M02.00S,2026-03-14T01:44:46.0Z,4,REGULAR,rebound,defensive,[],1628960,,,1610612756,101,105,2026-03-14T01:45:06Z,6120000,False,,,0,,G. Allen REBOUND (Off:0 Def:2),[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,,,,,618.0,2.0,2.0,0.0,,,,,,,,
620,PT05M39.00S,2026-03-14T01:45:27.7Z,4,REGULAR,2pt,Jump Shot,[],1626164,87.20433639947439,68.87254901960785,1610612756,101,105,2026-03-14T01:53:41Z,6130000,False,94.0,68.0,1,right,MISS D. Booker 11' fadeaway Shot,[1626164],1610612756.0,PHX,fadeaway,,,Booker,D. Booker,,,,,Mid-Range,8-16 Right,11.62,Missed,,,,,,,,,,,,,,,,,,
621,PT05M39.00S,2026-03-14T01:45:27.7Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612756,101,105,2026-03-14T01:53:41Z,6140000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Mid-Range,8-16 Right,,,,,,,,,620.0,,,,,,,,,,,
622,PT05M39.00S,2026-03-14T01:45:31.3Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612756,101,105,2026-03-14T01:45:39Z,6150000,False,,,0,,PHX shot clock Team TURNOVER,[],1610612756.0,PHX,,,,,,,,,,Mid-Range,8-16 Right,,,,1626300.0,,,,,,,,,,,,,,,,
623,PT05M22.00S,2026-03-14T01:46:06.3Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630567,6.389618922470433,52.20588235294118,1610612761,103,105,2026-03-14T01:46:10Z,6160000,False,-11.0,8.0,1,left,S. Barnes driving DUNK (12 PTS),[1630567],1610612761.0,TOR,driving,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,1.34,Made,12.0,,,,,,,,,,,,,,,,,
624,PT05M06.00S,2026-03-14T01:46:23.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629312,93.51182654402102,51.225490196078425,1610612756,103,107,2026-03-14T01:46:29Z,6170000,False,6.0,8.0,1,right,H. Highsmith driving finger roll Layup (5 PTS) (G. Allen 5 AST),"[1629312, 1628960]",1610612756.0,PHX,driving finger roll,,,Highsmith,H. Highsmith,,,,,Restricted Area,0-8 Center,1.05,Made,5.0,,,G. Allen,1628960.0,5.0,,,,,,,,,,,,
627,PT04M40.00S,2026-03-14T01:46:57.4Z,4,REGULAR,turnover,offensive goaltending,[],1630567,,,1610612761,103,107,2026-03-14T01:47:18Z,6200000,False,,,0,,S. Barnes offensive goaltending TURNOVER (2 TO),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Mid-Range,8-16 Left,,,,204059.0,2.0,,,,,,,,,,,,,,,
631,PT04M40.00S,2026-03-14T01:47:11.2Z,4,REGULAR,substitution,out,[],1642853,,,1610612756,103,107,2026-03-14T01:47:51Z,6205000,False,,,0,,SUB out: R. Fleming,[1642853],1610612756.0,PHX,,,,Fleming,R. Fleming,,,,,,,,,,,,,,,,,,,,,,,,,,
632,PT04M40.00S,2026-03-14T01:47:11.2Z,4,REGULAR,substitution,in,[],1630224,,,1610612756,103,107,2026-03-14T01:47:51Z,6207500,False,,,0,,SUB in: J. Green,[1630224],1610612756.0,PHX,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
636,PT04M40.00S,2026-03-14T01:47:11.2Z,4,REGULAR,substitution,out,[],1642345,,,1610612756,103,107,2026-03-14T01:48:32Z,6208750,False,,,0,,SUB out: O. Ighodaro,[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,,,,,,,,,,,,,,,,,,,,,,
637,PT04M40.00S,2026-03-14T01:47:11.2Z,4,REGULAR,substitution,in,[],1626220,,,1610612756,103,107,2026-03-14T01:48:32Z,6209375,False,,,0,,SUB in: R. O'Neale,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
628,PT04M31.00S,2026-03-14T01:47:25.0Z,4,REGULAR,foul,offensive,[],1626164,,,1610612756,103,107,2026-03-14T01:47:33Z,6210000,False,,,0,,D. Booker offensive FOUL (4 PF),"[1626164, 1629628]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,In The Paint (Non-RA),0-8 Center,,,,1627963.0,,,,,,,,,,,4.0,1.0,Barrett,1629628.0,,
630,PT04M31.00S,2026-03-14T01:47:25.0Z,4,REGULAR,turnover,offensive foul,[],1626164,,,1610612756,103,107,2026-03-14T01:47:25Z,6230000,False,,,0,,D. Booker offensive foul TURNOVER (4 TO),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,In The Paint (Non-RA),0-8 Center,,,,1627963.0,4.0,,,,,,,,,,,,,,,
633,PT04M14.00S,2026-03-14T01:47:53.6Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1627742,17.821944809461236,44.6078431372549,1610612761,105,107,2026-03-14T01:48:01Z,6240000,False,27.0,115.0,1,left,B. Ingram 11' turnaround Jump Shot (32 PTS),[1627742],1610612761.0,TOR,turnaround,,,Ingram,B. Ingram,,,,,In The Paint (Non-RA),8-16 Center,11.81,Made,32.0,,,,,,,,,,,,,,,,,
634,PT03M57.00S,2026-03-14T01:48:09.7Z,4,REGULAR,3pt,Jump Shot,[],1630224,64.99671484888306,56.86274509803921,1610612756,105,107,2026-03-14T01:48:16Z,6250000,False,34.0,277.0,1,right,MISS J. Green 27' step back 3PT,[1630224],1610612756.0,PHX,step back,,,Green,J. Green,,,,,Above the Break 3,24+ Center,27.86,Missed,,,,,,,,,,,,,,,,,,
635,PT03M53.00S,2026-03-14T01:48:13.7Z,4,REGULAR,rebound,defensive,[],1629628,,,1610612761,105,107,2026-03-14T01:48:16Z,6260000,False,,,0,,R. Barrett REBOUND (Off:1 Def:4),[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Center,,,,,,,,,634.0,5.0,4.0,1.0,,,,,,,,
638,PT03M35.00S,2026-03-14T01:48:32.0Z,4,REGULAR,3pt,Jump Shot,[],1629628,5.863994743758213,4.6568627450980395,1610612761,108,107,2026-03-14T01:48:51Z,6270000,False,227.0,3.0,1,left,R. Barrett 3PT  (18 PTS) (I. Quickley 1 AST),"[1629628, 1630193]",1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,Right Corner 3,24+ Right,22.67,Made,18.0,,,I. Quickley,1630193.0,1.0,,,,,,,,,,,,
640,PT03M33.00S,2026-03-14T01:48:40.0Z,4,REGULAR,timeout,full,['team'],0,,,1610612756,108,107,2026-03-14T01:48:40Z,6290000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641,PT03M31.00S,2026-03-14T01:50:26.4Z,4,REGULAR,foul,personal,[],1629628,,,1610612756,108,107,2026-03-14T01:50:33Z,6300000,False,,,0,,R. Barrett personal FOUL (3 PF),"[1629628, 1626164]",1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,Mid-Range,16-24 Left Center,,,,204059.0,,,,,,,,,,,3.0,0.0,Booker,1626164.0,,
643,PT03M18.00S,2026-03-14T01:50:54.4Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1629312,89.04402102496715,57.35294117647059,1610612756,108,107,2026-03-14T01:50:59Z,6320000,False,37.0,50.0,1,right,MISS H. Highsmith 6' turnaround Hook,[1629312],1610612756.0,PHX,turnaround,,,Highsmith,H. Highsmith,,,,,In The Paint (Non-RA),0-8 Center,6.25,Missed,,,,,,,,,,,,,,,,,,
644,PT03M16.00S,2026-03-14T01:50:56.4Z,4,REGULAR,rebound,defensive,[],1630193,,,1610612761,108,107,2026-03-14T01:50:59Z,6330000,False,,,0,,I. Quickley REBOUND (Off:1 Def:2),[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,643.0,3.0,2.0,1.0,,,,,,,,
645,PT03M06.00S,2026-03-14T01:51:05.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627742,15.456636005256241,47.549019607843135,1610612761,108,107,2026-03-14T01:51:13Z,6340000,False,12.0,93.0,1,left,MISS B. Ingram 9' turnaround fadeaway Shot,[1627742],1610612761.0,TOR,turnaround fadeaway,,,Ingram,B. Ingram,,,,,In The Paint (Non-RA),8-16 Center,9.36,Missed,,,,,,,,,,,,,,,,,,
646,PT03M04.00S,2026-03-14T01:51:07.7Z,4,REGULAR,rebound,defensive,[],1626220,,,1610612756,108,107,2026-03-14T01:51:13Z,6350000,False,,,0,,R. O'Neale REBOUND (Off:0 Def:6),[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,645.0,6.0,6.0,0.0,,,,,,,,
647,PT02M54.00S,2026-03-14T01:51:17.9Z,4,REGULAR,turnover,bad pass,[],1626164,,,1610612756,108,107,2026-03-14T01:51:22Z,6360000,False,,,0,,D. Booker bad pass TURNOVER (5 TO),"[1626164, 1629628]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,Restricted Area,0-8 Center,,,,,5.0,,,,,,,,,,,,,,Barrett,1629628.0
648,PT02M54.00S,2026-03-14T01:51:17.9Z,4,REGULAR,steal,,[],1629628,,,1610612761,108,107,2026-03-14T01:53:15Z,6370000,False,,,0,,R. Barrett STEAL (2 STL),[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
649,PT02M45.00S,2026-03-14T01:51:27.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629628,8.360709592641262,49.26470588235294,1610612761,108,107,2026-03-14T01:51:39Z,6380000,False,4.0,26.0,1,left,MISS R. Barrett finger roll Layup,[1629628],1610612761.0,TOR,finger roll,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,2.64,Missed,,,,,,,,,,,,,,,,,,
650,PT02M43.00S,2026-03-14T01:51:29.0Z,4,REGULAR,rebound,defensive,[],1626164,,,1610612756,108,107,2026-03-14T01:51:30Z,6390000,False,,,0,,D. Booker REBOUND (Off:0 Def:3),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Restricted Area,0-8 Center,,,,,,,,,649.0,3.0,3.0,0.0,,,,,,,,
651,PT02M36.00S,2026-03-14T01:51:35.7Z,4,REGULAR,3pt,Jump Shot,[],1626220,65.39093298291722,62.00980392156863,1610612756,108,110,2026-03-14T01:51:41Z,6400000,False,60.0,273.0,1,right,R. O'Neale 27' 3PT  (6 PTS) (G. Allen 6 AST),"[1626220, 1628960]",1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Center,27.93,Made,6.0,,,G. Allen,1628960.0,6.0,,,,,,,,,,,,
653,PT02M11.00S,2026-03-14T01:52:01.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627742,6.783837056504599,54.41176470588235,1610612761,110,110,2026-03-14T01:57:39Z,6420000,False,-22.0,11.0,1,left,B. Ingram driving Layup (34 PTS),[1627742],1610612761.0,TOR,driving,,,Ingram,B. Ingram,,,,,Restricted Area,0-8 Center,2.48,Made,34.0,,,,,,,,,,,,,,,,,
654,PT01M50.00S,2026-03-14T01:52:21.7Z,4,REGULAR,3pt,Jump Shot,[],1626220,92.9862023653088,3.1862745098039214,1610612756,110,110,2026-03-14T01:52:26Z,6430000,False,-234.0,13.0,1,right,MISS R. O'Neale 3PT,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Left Corner 3,24+ Left,23.45,Missed,,,,,,,,,,,,,,,,,,
655,PT01M47.00S,2026-03-14T01:52:24.7Z,4,REGULAR,rebound,defensive,[],1629628,,,1610612761,110,110,2026-03-14T01:52:26Z,6440000,False,,,0,,R. Barrett REBOUND (Off:1 Def:5),[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,Left Corner 3,24+ Left,,,,,,,,,654.0,6.0,5.0,1.0,,,,,,,,
656,PT01M35.00S,2026-03-14T01:52:38.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629628,8.754927726675426,52.69607843137255,1610612761,112,110,2026-03-14T01:58:08Z,6450000,False,-13.0,30.0,1,left,R. Barrett driving floating Jump Shot (20 PTS) (J. Walter 1 AST),"[1629628, 1642266]",1610612761.0,TOR,driving floating,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,3.27,Made,20.0,,,J. Walter,1642266.0,1.0,,,,,,,,,,,,
658,PT01M21.00S,2026-03-14T01:52:54.9Z,4,REGULAR,3pt,Jump Shot,[],1626164,62.36859395532195,54.166666666666664,1610612756,112,110,2026-03-14T01:53:01Z,6470000,False,21.0,301.0,1,right,MISS D. Booker 30' pullup 3PT,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,Above the Break 3,24+ Center,30.19,Missed,,,,,,,,,,,,,,,,,,
659,PT01M21.00S,2026-03-14T01:52:58.3Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612761,112,110,2026-03-14T01:52:58Z,6480000,False,,,0,,TEAM defensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,658.0,,,,,,,,,,,
661,PT01M21.00S,2026-03-14T01:53:10.3Z,4,REGULAR,substitution,out,[],1629312,,,1610612761,112,110,2026-03-14T01:53:14Z,6500000,False,,,0,,SUB out: H. Highsmith,[1629312],1610612756.0,PHX,,,,Highsmith,H. Highsmith,,,,,,,,,,,,,,,,,,,,,,,,,,
662,PT01M21.00S,2026-03-14T01:53:10.3Z,4,REGULAR,substitution,in,[],1630692,,,1610612761,112,110,2026-03-14T01:53:14Z,6510000,False,,,0,,SUB in: J. Goodwin,[1630692],1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,
663,PT00M58.70S,2026-03-14T01:53:43.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627742,19.136005256241788,53.18627450980392,1610612761,114,110,2026-03-14T01:53:49Z,6520000,False,-16.0,127.0,1,left,B. Ingram 12' turnaround fadeaway Jump Shot (36 PTS),[1627742],1610612761.0,TOR,turnaround fadeaway,,,Ingram,B. Ingram,,,,,In The Paint (Non-RA),8-16 Center,12.84,Made,36.0,,,,,,,,,,,,,,,,,
664,PT00M49.10S,2026-03-14T01:53:58.7Z,4,REGULAR,foul,personal,[],1630567,,,1610612756,114,110,2026-03-14T01:55:57Z,6530000,False,,,0,,S. Barnes personal FOUL (4 PF),"[1630567, 1626164]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Mid-Range,16-24 Right Center,,,,1627963.0,,,,,,,,,,,4.0,0.0,Booker,1626164.0,,
668,PT00M49.10S,2026-03-14T01:54:43.4Z,4,REGULAR,timeout,full,['team'],0,,,1610612756,114,110,2026-03-14T01:54:43Z,6570000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670,PT00M43.00S,2026-03-14T01:56:35.8Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630224,92.06636005256242,49.50980392156863,1610612756,114,110,2026-03-14T01:56:42Z,6590000,False,-2.0,22.0,1,right,MISS J. Green driving DUNK - blocked,"[1630224, 1630567]",1610612756.0,PHX,driving,,,Green,J. Green,,,,,Restricted Area,0-8 Center,2.22,Missed,,,,,,,,,,,Barnes,1630567.0,,,,,,
671,PT00M43.00S,2026-03-14T01:56:35.8Z,4,REGULAR,block,,[],1630567,,,1610612756,114,110,2026-03-14T01:56:38Z,6600000,False,,,0,,S. Barnes BLOCK (2 BLK),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
672,PT00M40.20S,2026-03-14T01:56:38.6Z,4,REGULAR,rebound,defensive,[],1642266,,,1610612761,114,110,2026-03-14T01:56:42Z,6610000,False,,,0,,J. Walter REBOUND (Off:2 Def:2),[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,Restricted Area,0-8 Center,,,,,,,,,670.0,4.0,2.0,2.0,,,,,,,,
673,PT00M34.80S,2026-03-14T01:56:45.0Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629628,5.469776609724048,50.73529411764706,1610612761,116,110,2026-03-14T01:59:56Z,6620000,False,-4.0,-1.0,1,left,R. Barrett cutting DUNK (22 PTS) (S. Barnes 4 AST),"[1629628, 1630567]",1610612761.0,TOR,cutting,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,0.39,Made,22.0,,,S. Barnes,1630567.0,4.0,,,,,,,,,,,,
675,PT00M34.80S,2026-03-14T01:56:50.4Z,4,REGULAR,timeout,full,['team'],0,,,1610612756,116,110,2026-03-14T01:56:50Z,6640000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676,PT00M31.00S,2026-03-14T01:58:45.3Z,4,REGULAR,3pt,Jump Shot,[],1630224,72.35545335085413,18.137254901960784,1610612756,116,110,2026-03-14T01:58:52Z,6650000,False,-159.0,207.0,1,right,MISS J. Green 26' pullup 3PT,[1630224],1610612756.0,PHX,pullup,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,26.15,Missed,,,,,,,,,,,,,,,,,,
677,PT00M28.30S,2026-03-14T01:58:48.0Z,4,REGULAR,rebound,defensive,[],1630567,,,1610612761,116,110,2026-03-14T01:58:52Z,6660000,False,,,0,,S. Barnes REBOUND (Off:1 Def:5),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Left Center,,,,,,,,,676.0,6.0,5.0,1.0,,,,,,,,
679,PT00M28.30S,2026-03-14T01:58:51.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628960,,,1610612761,116,110,2026-03-14T01:59:03Z,6680000,False,,,0,,G. Allen personal FOUL (5 PF) (Barnes 2 FT),"[1628960, 1630567]",1610612756.0,PHX,,,,Allen,G. Allen,,,,,In The Paint (Non-RA),0-8 Center,,,,1626300.0,,,,,,,,,,,5.0,0.0,Barnes,1630567.0,,
681,PT00M28.30S,2026-03-14T01:59:23.4Z,4,REGULAR,freethrow,1 of 2,[],1630567,,,1610612761,117,110,2026-03-14T01:59:23Z,6700000,False,,,0,,S. Barnes Free Throw 1 of 2 (13 PTS),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
682,PT00M28.30S,2026-03-14T01:59:44.2Z,4,REGULAR,freethrow,2 of 2,[],1630567,,,1610612761,118,110,2026-03-14T01:59:44Z,6710000,False,,,0,,S. Barnes Free Throw 2 of 2 (14 PTS),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
683,PT00M23.80S,2026-03-14T01:59:53.8Z,4,REGULAR,foul,personal,"['inpenalty', '3freethrow']",1629628,,,1610612756,118,110,2026-03-14T02:00:04Z,6720000,False,,,0,,R. Barrett shooting personal FOUL (4 PF) (Booker 3 FT),"[1629628, 1626164]",1610612761.0,TOR,shooting,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Left Center,,,,1626300.0,,,,,,,,,,,4.0,0.0,Booker,1626164.0,,
685,PT00M23.80S,2026-03-14T02:00:16.7Z,4,REGULAR,freethrow,1 of 3,[],1626164,,,1610612756,118,111,2026-03-14T02:00:16Z,6740000,False,,,0,,D. Booker Free Throw 1 of 3 (27 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,Made,27.0,,,,,,,,,,,,,,,,,
686,PT00M23.80S,2026-03-14T02:00:29.8Z,4,REGULAR,freethrow,2 of 3,[],1626164,,,1610612756,118,112,2026-03-14T02:00:29Z,6750000,False,,,0,,D. Booker Free Throw 2 of 3 (28 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,Made,28.0,,,,,,,,,,,,,,,,,
687,PT00M23.80S,2026-03-14T02:00:44.4Z,4,REGULAR,freethrow,3 of 3,[],1626164,,,1610612756,118,113,2026-03-14T02:00:44Z,6760000,False,,,0,,D. Booker Free Throw 3 of 3 (29 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,Made,29.0,,,,,,,,,,,,,,,,,
688,PT00M22.80S,2026-03-14T02:00:48.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630692,,,1610612761,118,113,2026-03-14T02:00:56Z,6770000,False,,,0,,J. Goodwin take personal FOUL (2 PF) (Walter 2 FT),"[1630692, 1642266]",1610612756.0,PHX,take,,,Goodwin,J. Goodwin,,,,,Mid-Range,16-24 Right,,,,204059.0,,,,,,,,,,,2.0,0.0,Walter,1642266.0,,
690,PT00M22.80S,2026-03-14T02:01:20.3Z,4,REGULAR,freethrow,1 of 2,[],1642266,,,1610612761,119,113,2026-03-14T02:01:20Z,6790000,False,,,0,,J. Walter Free Throw 1 of 2 (11 PTS),[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
691,PT00M22.80S,2026-03-14T02:01:43.0Z,4,REGULAR,freethrow,2 of 2,[],1642266,,,1610612761,120,113,2026-03-14T02:01:43Z,6800000,False,,,0,,J. Walter Free Throw 2 of 2 (12 PTS),[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
692,PT00M17.60S,2026-03-14T02:01:55.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626164,92.85479632063075,51.9607843137255,1610612756,120,115,2026-03-14T02:02:03Z,6810000,False,10.0,15.0,1,right,D. Booker driving finger roll Layup (31 PTS),[1626164],1610612756.0,PHX,driving finger roll,,,Booker,D. Booker,,,,,Restricted Area,0-8 Center,1.77,Made,31.0,,,,,,,,,,,,,,,,,
693,PT00M12.40S,2026-03-14T02:02:07.3Z,4,REGULAR,turnover,out-of-bounds,[],1630567,,,1610612761,120,115,2026-03-14T02:02:15Z,6820000,False,,,0,,S. Barnes lost ball out-of-bounds TURNOVER (3 TO),[1630567],1610612761.0,TOR,lost ball,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),0-8 Center,,,,1626300.0,3.0,,,,,,,,,,,,,,,
694,PT00M06.20S,2026-03-14T02:02:21.9Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1626220,87.07293035479631,97.54901960784314,1610612756,120,115,2026-03-14T02:02:30Z,6830000,False,238.0,69.0,1,right,MISS R. O'Neale 24' 3PT,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Right Corner 3,24+ Right,24.75,Missed,,,,,,,,,,,,,,,,,,
695,PT00M03.40S,2026-03-14T02:02:24.7Z,4,REGULAR,rebound,defensive,[],1630193,,,1610612761,120,115,2026-03-14T02:02:24Z,6840000,False,,,0,,I. Quickley REBOUND (Off:1 Def:3),[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,Right Corner 3,24+ Right,,,,,,,,,694.0,4.0,3.0,1.0,,,,,,,,
696,PT00M01.00S,2026-03-14T02:02:27.9Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630193,5.601182654402102,49.26470588235294,1610612761,122,115,2026-03-14T02:02:36Z,6850000,False,4.0,0.0,1,left,I. Quickley running DUNK (17 PTS),[1630193],1610612761.0,TOR,running,,,Quickley,I. Quickley,,,,,Restricted Area,0-8 Center,0.37,Made,17.0,,,,,,,,,,,,,,,,,
697,PT00M00.40S,2026-03-14T02:02:33.6Z,4,REGULAR,3pt,Jump Shot,[],1630224,63.02562417871223,7.352941176470589,1610612756,122,115,2026-03-14T02:03:36Z,6860000,False,-213.0,295.0,1,right,MISS J. Green 36' turnaround 3PT,[1630224],1610612756.0,PHX,turnaround,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,36.41,Missed,,,,,,,,,,,,,,,,,,
698,PT00M00.40S,2026-03-14T02:02:33.6Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612756,122,115,2026-03-14T02:03:36Z,6870000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,697.0,,,,,,,,,,,
699,PT00M00.00S,2026-03-14T02:03:40.5Z,4,REGULAR,period,end,[],0,,,1610612756,122,115,2026-03-14T02:03:40Z,6880000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
700,PT00M00.00S,2026-03-14T02:03:42.6Z,4,REGULAR,game,end,[],0,,,0,122,115,2026-03-14T02:03:42Z,6890000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
