actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal
449,PT03M16.00S,2026-02-06T02:10:05.2Z,3,REGULAR,freethrow,2 of 2,[],1627742,,,1610612761,91,78,2026-02-06T02:10:05Z,4450000,False,,,0,,B. Ingram Free Throw 2 of 2 (29 PTS),[1627742],1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,,,,Made,29.0,,,,,,,,,,,,,,,,,
450,PT02M59.00S,2026-02-06T02:10:25.2Z,3,REGULAR,foul,personal,['2freethrow'],1641711,,,1610612741,91,78,2026-02-06T02:10:35Z,4460000,False,,,0,,G. Dick shooting personal FOUL (2 PF) (Okoro 2 FT),"[1641711, 1630171]",1610612761.0,TOR,shooting,,,Dick,G. Dick,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,201245.0,2.0,0.0,Okoro,1630171.0,,,
452,PT02M59.00S,2026-02-06T02:10:50.3Z,3,REGULAR,freethrow,1 of 2,[],1630171,,,1610612741,91,79,2026-02-06T02:10:50Z,4480000,False,,,0,,I. Okoro Free Throw 1 of 2 (9 PTS),[1630171],1610612741.0,CHI,,,,Okoro,I. Okoro,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
453,PT02M59.00S,2026-02-06T02:11:06.5Z,3,REGULAR,freethrow,2 of 2,[],1630171,,,1610612741,91,80,2026-02-06T02:11:06Z,4490000,False,,,0,,I. Okoro Free Throw 2 of 2 (10 PTS),[1630171],1610612741.0,CHI,,,,Okoro,I. Okoro,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
454,PT02M42.00S,2026-02-06T02:11:24.0Z,3,REGULAR,2pt,Jump Shot,[],1627742,74.85216819973719,55.63725490196079,1610612761,91,80,2026-02-06T02:11:29Z,4500000,False,28.0,184.0,1,right,MISS B. Ingram 18' pullup Shot,[1627742],1610612761.0,TOR,pullup,,,Ingram,B. Ingram,,,,,Mid-Range,16-24 Center,18.6,Missed,,,,,,,,,,,,,,,,,,
455,PT02M39.00S,2026-02-06T02:11:27.0Z,3,REGULAR,rebound,defensive,[],1630188,,,1610612741,91,80,2026-02-06T02:11:29Z,4510000,False,,,0,,J. Smith REBOUND (Off:2 Def:6),[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,Mid-Range,16-24 Center,,,,,,,454.0,,,,,,,,,,,8.0,6.0,2.0
456,PT02M33.00S,2026-02-06T02:11:32.7Z,3,REGULAR,turnover,bad pass,[],1642530,,,1610612741,91,80,2026-02-06T02:11:49Z,4520000,False,,,0,,Y. Kawamura bad pass TURNOVER (1 TO),"[1642530, 1630572]",1610612741.0,CHI,,,,Kawamura,Y. Kawamura,,,,,Above the Break 3,24+ Right Center,,,,,,,,1.0,Mamukelashvili,1630572.0,,,,,,,,,,
457,PT02M33.00S,2026-02-06T02:11:32.7Z,3,REGULAR,steal,,[],1630572,,,1610612761,91,80,2026-02-06T02:11:36Z,4530000,False,,,0,,S. Mamukelashvili STEAL (1 STL),[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
458,PT02M30.00S,2026-02-06T02:11:38.1Z,3,REGULAR,turnover,out-of-bounds,[],1630567,,,1610612761,91,80,2026-02-06T02:11:55Z,4540000,False,,,0,,S. Barnes bad pass out-of-bounds TURNOVER (2 TO),[1630567],1610612761.0,TOR,bad pass,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,2.0,,,,,201245.0,,,,,,,
459,PT02M16.00S,2026-02-06T02:11:59.2Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629014,17.0335085413929,57.107843137254896,1610612741,91,82,2026-02-06T02:12:04Z,4550000,False,-36.0,108.0,1,left,A. Simons 11' driving floating Jump Shot (16 PTS),[1629014],1610612741.0,CHI,driving floating,,,Simons,A. Simons,,,,,In The Paint (Non-RA),8-16 Center,11.33,Made,16.0,,,,,,,,,,,,,,,,,
460,PT02M00.00S,2026-02-06T02:12:14.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630567,86.41590013140605,41.66666666666667,1610612761,93,82,2026-02-06T02:12:20Z,4560000,False,-42.0,75.0,1,right,S. Barnes 8' turnaround fadeaway Jump Shot (9 PTS),[1630567],1610612761.0,TOR,turnaround fadeaway,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),8-16 Center,8.6,Made,9.0,,,,,,,,,,,,,,,,,
462,PT01M53.00S,2026-02-06T02:12:21.9Z,3,REGULAR,3pt,Jump Shot,[],1629014,32.933639947437584,75.98039215686273,1610612741,93,85,2026-02-06T02:12:27Z,4580000,False,-130.0,257.0,1,left,A. Simons 28' 3PT pullup (19 PTS),[1629014],1610612741.0,CHI,pullup,,,Simons,A. Simons,,,,,Above the Break 3,24+ Left Center,28.81,Made,19.0,,,,,,,,,,,,,,,,,
463,PT01M40.00S,2026-02-06T02:12:34.5Z,3,REGULAR,turnover,lost ball,[],1630567,,,1610612761,93,85,2026-02-06T02:12:39Z,4590000,False,,,0,,S. Barnes lost ball TURNOVER (3 TO),"[1630567, 1630188]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Right Center,,,,,,,,3.0,Smith,1630188.0,,,,,,,,,,
464,PT01M40.00S,2026-02-06T02:12:34.5Z,3,REGULAR,steal,,[],1630188,,,1610612741,93,85,2026-02-06T02:12:36Z,4600000,False,,,0,,J. Smith STEAL (1 STL),[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
465,PT01M37.00S,2026-02-06T02:12:37.7Z,3,REGULAR,turnover,bad pass,[],1642530,,,1610612741,93,85,2026-02-06T02:21:29Z,4610000,False,,,0,,Y. Kawamura bad pass TURNOVER (2 TO),"[1642530, 1630572]",1610612741.0,CHI,,,,Kawamura,Y. Kawamura,,,,,Above the Break 3,24+ Center,,,,,,,,2.0,Mamukelashvili,1630572.0,,,,,,,,,,
466,PT01M37.00S,2026-02-06T02:12:37.7Z,3,REGULAR,steal,,[],1630572,,,1610612761,93,85,2026-02-06T02:12:39Z,4620000,False,,,0,,S. Mamukelashvili STEAL (2 STL),[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
467,PT01M34.00S,2026-02-06T02:12:41.6Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630567,93.38042049934296,50.73529411764706,1610612761,95,85,2026-02-06T02:22:08Z,4630000,False,4.0,10.0,1,right,S. Barnes running alley-oop Layup (11 PTS) (G. Dick 1 AST),"[1630567, 1641711]",1610612761.0,TOR,running alley-oop,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,1.04,Made,11.0,G. Dick,1641711.0,1.0,,,,,,,,,,,,,,
469,PT01M17.00S,2026-02-06T02:12:58.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642530,5.601182654402102,44.36274509803921,1610612741,95,85,2026-02-06T02:13:04Z,4650000,False,28.0,0.0,1,left,MISS Y. Kawamura driving Layup - blocked,"[1642530, 1630572]",1610612741.0,CHI,driving,,,Kawamura,Y. Kawamura,,,,,Restricted Area,0-8 Center,2.82,Missed,,,,,,,,,Mamukelashvili,1630572.0,,,,,,,,
470,PT01M17.00S,2026-02-06T02:12:58.6Z,3,REGULAR,block,,[],1630572,,,1610612741,95,85,2026-02-06T02:13:01Z,4660000,False,,,0,,S. Mamukelashvili BLOCK (1 BLK),[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
471,PT01M13.00S,2026-02-06T02:13:02.6Z,3,REGULAR,rebound,defensive,[],1627742,,,1610612761,95,85,2026-02-06T02:13:04Z,4670000,False,,,0,,B. Ingram REBOUND (Off:0 Def:5),[1627742],1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,Restricted Area,0-8 Center,,,,,,,469.0,,,,,,,,,,,5.0,5.0,0.0
472,PT01M11.00S,2026-02-06T02:13:03.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1641711,93.77463863337714,50.73529411764706,1610612761,97,85,2026-02-06T02:13:13Z,4680000,False,4.0,6.0,1,right,G. Dick running alley-oop Layup (2 PTS) (S. Barnes 7 AST),"[1641711, 1630567]",1610612761.0,TOR,running alley-oop,,,Dick,G. Dick,,,,,Restricted Area,0-8 Center,0.7,Made,2.0,S. Barnes,1630567.0,7.0,,,,,,,,,,,,,,
474,PT01M05.00S,2026-02-06T02:13:10.1Z,3,REGULAR,3pt,Jump Shot,[],1629014,30.436925098554536,15.196078431372548,1610612741,97,85,2026-02-06T02:13:18Z,4700000,False,174.0,234.0,1,left,MISS A. Simons 29' pullup 3PT,[1629014],1610612741.0,CHI,pullup,,,Simons,A. Simons,,,,,Above the Break 3,24+ Right Center,29.13,Missed,,,,,,,,,,,,,,,,,,
475,PT01M05.00S,2026-02-06T02:13:10.1Z,3,REGULAR,rebound,offensive,[],1642530,,,1610612741,97,85,2026-02-06T02:13:18Z,4710000,False,,,0,,Y. Kawamura REBOUND (Off:1 Def:1),[1642530],1610612741.0,CHI,,,,Kawamura,Y. Kawamura,,,,,Above the Break 3,24+ Right Center,,,,,,,474.0,,,,,,,,,,,2.0,1.0,1.0
476,PT00M54.70S,2026-02-06T02:13:20.8Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1642530,29.911300919842315,22.058823529411764,1610612741,97,88,2026-02-06T02:13:27Z,4720000,False,140.0,229.0,1,left,Y. Kawamura 26' 3PT  (3 PTS) (A. Simons 3 AST),"[1642530, 1629014]",1610612741.0,CHI,,,,Kawamura,Y. Kawamura,,,,,Above the Break 3,24+ Right Center,26.8,Made,3.0,A. Simons,1629014.0,3.0,,,,,,,,,,,,,,
478,PT00M35.10S,2026-02-06T02:13:45.8Z,3,REGULAR,foul,personal,['2freethrow'],1630188,,,1610612761,97,88,2026-02-06T02:13:52Z,4740000,False,,,0,,J. Smith shooting personal FOUL (1 PF) (Ingram 2 FT),"[1630188, 1627742]",1610612741.0,CHI,shooting,,,Smith,J. Smith,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,202901.0,1.0,0.0,Ingram,1627742.0,,,
480,PT00M35.10S,2026-02-06T02:14:29.0Z,3,REGULAR,freethrow,1 of 2,[],1627742,,,1610612761,98,88,2026-02-06T02:14:29Z,4760000,False,,,0,,B. Ingram Free Throw 1 of 2 (30 PTS),[1627742],1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,,,,Made,30.0,,,,,,,,,,,,,,,,,
481,PT00M35.10S,2026-02-06T02:14:30.1Z,3,REGULAR,substitution,out,[],1642530,,,1610612761,98,88,2026-02-06T02:14:33Z,4770000,False,,,0,,SUB out: Y. Kawamura,[1642530],1610612741.0,CHI,,,,Kawamura,Y. Kawamura,,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT00M35.10S,2026-02-06T02:14:30.1Z,3,REGULAR,substitution,in,[],1630644,,,1610612761,98,88,2026-02-06T02:14:33Z,4780000,False,,,0,,SUB in: M. McClung,[1630644],1610612741.0,CHI,,,,McClung,M. McClung,,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT00M35.10S,2026-02-06T02:14:48.4Z,3,REGULAR,freethrow,2 of 2,[],1627742,,,1610612761,99,88,2026-02-06T02:14:48Z,4790000,False,,,0,,B. Ingram Free Throw 2 of 2 (31 PTS),[1627742],1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,,,,Made,31.0,,,,,,,,,,,,,,,,,
484,PT00M13.80S,2026-02-06T02:15:11.9Z,3,REGULAR,turnover,bad pass,[],1630644,,,1610612741,99,88,2026-02-06T02:15:17Z,4800000,False,,,0,,M. McClung bad pass TURNOVER (1 TO),"[1630644, 1630572]",1610612741.0,CHI,,,,McClung,M. McClung,,,,,Above the Break 3,24+ Right Center,,,,,,,,1.0,Mamukelashvili,1630572.0,,,,,,,,,,
485,PT00M13.80S,2026-02-06T02:15:11.9Z,3,REGULAR,steal,,[],1630572,,,1610612761,99,88,2026-02-06T02:15:14Z,4810000,False,,,0,,S. Mamukelashvili STEAL (3 STL),[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
486,PT00M12.10S,2026-02-06T02:15:15.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630644,,,1610612761,99,88,2026-02-06T02:15:23Z,4820000,False,,,0,,M. McClung shooting personal FOUL (2 PF) (Mamukelashvili 2 FT),"[1630644, 1630572]",1610612741.0,CHI,shooting,,,McClung,M. McClung,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1148.0,2.0,0.0,Mamukelashvili,1630572.0,,,
488,PT00M12.10S,2026-02-06T02:15:53.9Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1630572,,,1610612761,99,88,2026-02-06T02:15:53Z,4840000,False,,,0,,MISS S. Mamukelashvili Free Throw 1 of 2,[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
489,PT00M12.10S,2026-02-06T02:15:53.9Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612761,99,88,2026-02-06T02:15:53Z,4850000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,488.0,,,,,,,,,,,,,
490,PT00M12.10S,2026-02-06T02:15:54.8Z,3,REGULAR,substitution,out,[],1641711,,,1610612761,99,88,2026-02-06T02:16:00Z,4860000,False,,,0,,SUB out: G. Dick,[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT00M12.10S,2026-02-06T02:15:54.8Z,3,REGULAR,substitution,out,[],1627742,,,1610612761,99,88,2026-02-06T02:16:00Z,4870000,False,,,0,,SUB out: B. Ingram,[1627742],1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT00M12.10S,2026-02-06T02:15:54.8Z,3,REGULAR,substitution,in,[],1642867,,,1610612761,99,88,2026-02-06T02:16:00Z,4880000,False,,,0,,SUB in: C. Murray-Boyles,[1642867],1610612761.0,TOR,,,,Murray-Boyles,C. Murray-Boyles,,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT00M12.10S,2026-02-06T02:15:54.8Z,3,REGULAR,substitution,in,[],1642266,,,1610612761,99,88,2026-02-06T02:16:00Z,4890000,False,,,0,,SUB in: J. Walter,[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT00M12.10S,2026-02-06T02:16:16.8Z,3,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1630572,,,1610612761,100,88,2026-02-06T02:16:16Z,4900000,False,,,0,,S. Mamukelashvili Free Throw 2 of 2 (12 PTS),[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
495,PT00M04.10S,2026-02-06T02:16:30.0Z,3,REGULAR,foul,personal,[],1642266,,,1610612741,100,88,2026-02-06T02:16:38Z,4910000,False,,,0,,J. Walter personal FOUL (2 PF),"[1642266, 1629014]",1610612761.0,TOR,,,,Walter,J. Walter,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,201245.0,2.0,0.0,Simons,1629014.0,,,
497,PT00M00.50S,2026-02-06T02:17:04.7Z,3,REGULAR,3pt,Jump Shot,[],1630188,8.229303547963205,4.166666666666666,1610612741,100,88,2026-02-06T02:17:10Z,4930000,False,229.0,25.0,1,left,MISS J. Smith 3PT,[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,Right Corner 3,24+ Right,23.05,Missed,,,,,,,,,,,,,,,,,,
498,PT00M00.50S,2026-02-06T02:17:04.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612741,100,88,2026-02-06T02:17:10Z,4940000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,497.0,,,,,,,,,,,,,
499,PT00M00.00S,2026-02-06T02:17:09.3Z,3,REGULAR,period,end,[],0,,,1610612741,100,88,2026-02-06T02:17:09Z,4950000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT12M00.00S,2026-02-06T02:17:59.6Z,4,REGULAR,substitution,out,['startperiod'],1630572,,,1610612741,100,88,2026-02-06T02:20:16Z,4960000,False,,,0,,SUB out: S. Mamukelashvili,[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT12M00.00S,2026-02-06T02:17:59.6Z,4,REGULAR,substitution,out,['startperiod'],1629014,,,1610612741,100,88,2026-02-06T02:20:16Z,4970000,False,,,0,,SUB out: A. Simons,[1629014],1610612741.0,CHI,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT12M00.00S,2026-02-06T02:17:59.6Z,4,REGULAR,substitution,out,['startperiod'],1630188,,,1610612741,100,88,2026-02-06T02:20:16Z,4980000,False,,,0,,SUB out: J. Smith,[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT12M00.00S,2026-02-06T02:17:59.6Z,4,REGULAR,substitution,in,['startperiod'],1642419,,,1610612741,100,88,2026-02-06T02:20:16Z,4990000,False,,,0,,SUB in: J. Battle,[1642419],1610612761.0,TOR,,,,Battle,J. Battle,,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT12M00.00S,2026-02-06T02:17:59.6Z,4,REGULAR,substitution,in,['startperiod'],1631093,,,1610612741,100,88,2026-02-06T02:20:16Z,5000000,False,,,0,,SUB in: J. Ivey,[1631093],1610612741.0,CHI,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT12M00.00S,2026-02-06T02:17:59.6Z,4,REGULAR,substitution,in,['startperiod'],1627824,,,1610612741,100,88,2026-02-06T02:20:16Z,5010000,False,,,0,,SUB in: G. Yabusele,[1627824],1610612741.0,CHI,,,,Yabusele,G. Yabusele,,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT12M00.00S,2026-02-06T02:20:43.3Z,4,REGULAR,period,start,[],0,,,1610612761,100,88,2026-02-06T02:20:43Z,5020000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT11M45.00S,2026-02-06T02:20:57.5Z,4,REGULAR,3pt,Jump Shot,[],1642266,69.59592641261499,22.30392156862745,1610612761,100,88,2026-02-06T02:21:05Z,5030000,False,-138.0,233.0,1,right,MISS J. Walter 27' 3PT,[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,Above the Break 3,24+ Left Center,27.13,Missed,,,,,,,,,,,,,,,,,,
510,PT11M40.00S,2026-02-06T02:21:02.5Z,4,REGULAR,rebound,defensive,[],1630644,,,1610612741,100,88,2026-02-06T02:23:25Z,5040000,False,,,0,,M. McClung REBOUND (Off:0 Def:1),[1630644],1610612741.0,CHI,,,,McClung,M. McClung,,,,,Above the Break 3,24+ Left Center,,,,,,,509.0,,,,,,,,,,,1.0,1.0,0.0
513,PT11M30.00S,2026-02-06T02:21:12.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630644,5.338370565045992,51.225490196078425,1610612741,100,90,2026-02-06T02:21:19Z,5070000,False,-6.0,-2.0,1,left,M. McClung driving Layup (4 PTS),[1630644],1610612741.0,CHI,driving,,,McClung,M. McClung,,,,,Restricted Area,0-8 Center,0.65,Made,4.0,,,,,,,,,,,,,,,,,
514,PT11M19.00S,2026-02-06T02:21:23.8Z,4,REGULAR,turnover,lost ball,[],1630567,,,1610612761,100,90,2026-02-06T02:21:29Z,5080000,False,,,0,,S. Barnes lost ball TURNOVER (4 TO),"[1630567, 1631093]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Mid-Range,16-24 Left Center,,,,,,,,4.0,Ivey,1631093.0,,,,,,,,,,
515,PT11M19.00S,2026-02-06T02:21:23.8Z,4,REGULAR,steal,,[],1631093,,,1610612741,100,90,2026-02-06T02:25:08Z,5090000,False,,,0,,J. Ivey STEAL (3 STL),[1631093],1610612741.0,CHI,,,,Ivey,J. Ivey,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
516,PT11M15.00S,2026-02-06T02:21:28.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630644,6.783837056504599,48.77450980392157,1610612741,100,90,2026-02-06T02:21:35Z,5100000,False,6.0,11.0,1,left,MISS M. McClung running finger roll Layup,[1630644],1610612741.0,CHI,running finger roll,,,McClung,M. McClung,,,,,Restricted Area,0-8 Center,1.28,Missed,,,,,,,,,,,,,,,,,,
517,PT11M11.00S,2026-02-06T02:21:32.4Z,4,REGULAR,rebound,defensive,[],1642347,,,1610612761,100,90,2026-02-06T02:21:35Z,5110000,False,,,0,,J. Shead REBOUND (Off:0 Def:4),[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,Restricted Area,0-8 Center,,,,,,,516.0,,,,,,,,,,,4.0,4.0,0.0
518,PT11M02.00S,2026-02-06T02:21:40.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630567,93.9060446780552,55.63725490196079,1610612761,102,90,2026-02-06T02:21:47Z,5120000,False,28.0,5.0,1,right,S. Barnes driving Layup (13 PTS),[1630567],1610612761.0,TOR,driving,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,2.86,Made,13.0,,,,,,,,,,,,,,,,,
519,PT10M49.00S,2026-02-06T02:21:52.7Z,4,REGULAR,3pt,Jump Shot,[],1631093,32.013797634691194,63.970588235294116,1610612741,102,90,2026-02-06T02:27:45Z,5130000,False,-70.0,248.0,1,left,MISS J. Ivey 25' step back 3PT,[1631093],1610612741.0,CHI,step back,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Center,25.8,Missed,,,,,,,,,,,,,,,,,,
520,PT10M47.00S,2026-02-06T02:21:54.7Z,4,REGULAR,rebound,defensive,[],1642867,,,1610612761,102,90,2026-02-06T02:21:57Z,5140000,False,,,0,,C. Murray-Boyles REBOUND (Off:0 Def:4),[1642867],1610612761.0,TOR,,,,Murray-Boyles,C. Murray-Boyles,,,,,Above the Break 3,24+ Center,,,,,,,519.0,,,,,,,,,,,4.0,4.0,0.0
521,PT10M37.00S,2026-02-06T02:22:05.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642266,93.24901445466492,51.9607843137255,1610612761,102,90,2026-02-06T02:56:14Z,5150000,False,10.0,11.0,1,right,MISS J. Walter cutting Layup,[1642266],1610612761.0,TOR,cutting,,,Walter,J. Walter,,,,,Restricted Area,0-8 Center,1.47,Missed,,,,,,,,,,,,,,,,,,
523,PT10M33.00S,2026-02-06T02:22:09.7Z,4,REGULAR,rebound,offensive,[],1642266,,,1610612761,102,90,2026-02-06T02:22:12Z,5170000,False,,,0,,J. Walter REBOUND (Off:1 Def:4),[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,Restricted Area,0-8 Center,,,,,,,521.0,,,,,,,,,,,5.0,4.0,1.0
524,PT10M32.00S,2026-02-06T02:22:10.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642266,92.9862023653088,51.225490196078425,1610612761,104,90,2026-02-06T02:28:55Z,5180000,False,6.0,13.0,1,right,J. Walter driving reverse Layup (12 PTS),[1642266],1610612761.0,TOR,driving reverse,,,Walter,J. Walter,,,,,Restricted Area,0-8 Center,1.47,Made,12.0,,,,,,,,,,,,,,,,,
525,PT10M10.00S,2026-02-06T02:22:31.6Z,4,REGULAR,3pt,Jump Shot,[],1631093,15.062417871222076,4.166666666666666,1610612741,104,93,2026-02-06T02:22:36Z,5190000,False,229.0,89.0,1,left,J. Ivey 24' 3PT  (13 PTS) (G. Yabusele 3 AST),"[1631093, 1627824]",1610612741.0,CHI,,,,Ivey,J. Ivey,,,,,Right Corner 3,24+ Right,24.59,Made,13.0,G. Yabusele,1627824.0,3.0,,,,,,,,,,,,,,
527,PT10M00.00S,2026-02-06T02:22:43.8Z,4,REGULAR,foul,personal,['2freethrow'],1631093,,,1610612761,104,93,2026-02-06T02:22:54Z,5210000,False,,,0,,J. Ivey shooting personal FOUL (2 PF) (Murray-Boyles 2 FT),"[1631093, 1642867]",1610612741.0,CHI,shooting,,,Ivey,J. Ivey,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,201245.0,2.0,0.0,Murray-Boyles,1642867.0,,,
529,PT10M00.00S,2026-02-06T02:23:14.4Z,4,REGULAR,freethrow,1 of 2,[],1642867,,,1610612761,105,93,2026-02-06T02:23:50Z,5230000,False,,,0,,C. Murray-Boyles Free Throw 1 of 2 (13 PTS),[1642867],1610612761.0,TOR,,,,Murray-Boyles,C. Murray-Boyles,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
530,PT10M00.00S,2026-02-06T02:23:16.1Z,4,REGULAR,substitution,out,[],1630567,,,1610612761,105,93,2026-02-06T02:23:20Z,5240000,False,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT10M00.00S,2026-02-06T02:23:16.1Z,4,REGULAR,substitution,in,[],1630572,,,1610612761,105,93,2026-02-06T02:23:20Z,5250000,False,,,0,,SUB in: S. Mamukelashvili,[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT10M00.00S,2026-02-06T02:23:14.4Z,4,REGULAR,freethrow,2 of 2,[],1642867,,,1610612761,105,93,2026-02-06T02:23:50Z,5260000,False,,,0,,MISS C. Murray-Boyles Free Throw 2 of 2,[1642867],1610612761.0,TOR,,,,Murray-Boyles,C. Murray-Boyles,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
533,PT09M58.00S,2026-02-06T02:23:16.4Z,4,REGULAR,rebound,defensive,[],1641824,,,1610612741,105,93,2026-02-06T02:23:50Z,5270000,False,,,0,,M. Buzelis REBOUND (Off:0 Def:5),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,532.0,,,,,,,,,,,5.0,5.0,0.0
