actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
600,PT06M26.00S,2026-03-28T02:38:59.0Z,4,REGULAR,rebound,offensive,[],1630572,,,1610612761,107,87,2026-03-28T02:39:01Z,5890000,False,,,0,,S. Mamukelashvili REBOUND (Off:2 Def:6),[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,Right Corner 3,24+ Right,,,,,,,,,599.0,8.0,6.0,2.0,,,,,,,,
601,PT06M26.00S,2026-03-28T02:38:58.1Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630572,5.590000152587891,50.0,1610612761,109,87,2026-03-28T02:38:58Z,5900000,False,0.0,0.0,1,left,S. Mamukelashvili tip DUNK (17 PTS),[1630572],1610612761.0,TOR,tip,,,Mamukelashvili,S. Mamukelashvili,,,,,Mid-Range,8-16 Left,,,,0.0,Made,17.0,,,,,,,,,,,,,,
602,PT06M16.00S,2026-03-28T02:39:09.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642852,92.72339027595268,58.08823529411765,1610612740,109,89,2026-03-28T02:45:02Z,5910000,False,40.0,16.0,1,right,D. Queen driving Layup (11 PTS) (J. Poole 6 AST),"[1642852, 1629673]",1610612740.0,NOP,driving,,,Queen,D. Queen,,,,,In The Paint (Non-RA),0-8 Center,,,,4.34,Made,11.0,,,,,,,J. Poole,1629673.0,6.0,,,,,
604,PT06M16.00S,2026-03-28T02:39:14.4Z,4,REGULAR,violation,delay-of-game,['team'],0,,,1610612761,109,89,2026-03-28T02:39:22Z,5930000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,201246.0,,,,
605,PT05M57.00S,2026-03-28T02:39:37.6Z,4,REGULAR,2pt,Jump Shot,[],1627742,23.209592641261498,57.107843137254896,1610612761,109,89,2026-03-28T02:39:41Z,5940000,False,-36.0,166.0,1,left,MISS B. Ingram 16' step back Shot,[1627742],1610612761.0,TOR,step back,,,Ingram,B. Ingram,,,,,Mid-Range,16-24 Center,,,,16.95,Missed,,,,,,,,,,,,,,,
606,PT05M55.00S,2026-03-28T02:39:39.6Z,4,REGULAR,rebound,defensive,[],1642852,,,1610612740,109,89,2026-03-28T02:39:41Z,5950000,False,,,0,,D. Queen REBOUND (Off:1 Def:5),[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,Mid-Range,16-24 Center,,,,,,,,,605.0,6.0,5.0,1.0,,,,,,,,
607,PT05M50.00S,2026-03-28T02:39:47.8Z,4,REGULAR,foul,personal,[],1629628,,,1610612740,109,89,2026-03-28T02:40:03Z,5960000,False,,,0,,R. Barrett personal FOUL (5 PF),"[1629628, 1642852]",1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,1830.0,5.0,0.0,Queen,1642852.0
609,PT05M50.00S,2026-03-28T02:40:02.1Z,4,REGULAR,substitution,out,[],1629628,,,1610612740,109,89,2026-03-28T02:40:07Z,5980000,False,,,0,,SUB out: R. Barrett,[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
610,PT05M50.00S,2026-03-28T02:40:02.1Z,4,REGULAR,substitution,in,[],1642266,,,1610612740,109,89,2026-03-28T02:40:07Z,5990000,False,,,0,,SUB in: J. Walter,[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,,,,,,,,,,,,,,,,,,,,,,
611,PT05M46.00S,2026-03-28T02:40:25.0Z,4,REGULAR,violation,kicked ball,[],1627742,,,1610612740,109,89,2026-03-28T02:40:30Z,6000000,False,,,0,,B. Ingram kicked ball VIOLATION,[1627742],1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,1830.0,,,,
612,PT05M40.00S,2026-03-28T02:40:46.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629673,92.59198423127464,45.09803921568628,1610612740,109,89,2026-03-28T02:56:10Z,6010000,False,-25.0,17.0,1,right,MISS J. Poole driving finger roll Layup,[1629673],1610612740.0,NOP,driving finger roll,,,Poole,J. Poole,,,,,Restricted Area,0-8 Center,,,,2.99,Missed,,,,,,,,,,,,,,,
613,PT05M39.00S,2026-03-28T02:40:47.2Z,4,REGULAR,rebound,offensive,[],201599,,,1610612740,109,89,2026-03-28T02:56:10Z,6020000,False,,,0,,D. Jordan REBOUND (Off:4 Def:2),[201599],1610612740.0,NOP,,,,Jordan,D. Jordan,,,,,Restricted Area,0-8 Center,,,,,,,,,612.0,6.0,2.0,4.0,,,,,,,,
706,PT05M39.00S,2026-03-28T02:40:51.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201599,94.00459921156373,50.73529411764706,1610612740,109,89,2026-03-28T02:56:54Z,6025000,False,4.0,4.0,1,right,MISS D. Jordan tip Layup,[201599],1610612740.0,NOP,tip,,,Jordan,D. Jordan,,,,,Restricted Area,0-8 Center,,,,0.54,Missed,,,,,,,,,,,,,,,
707,PT05M37.00S,2026-03-28T02:40:53.0Z,4,REGULAR,rebound,defensive,[],1630572,,,1610612761,109,89,2026-03-28T02:56:54Z,6027500,False,,,0,,S. Mamukelashvili REBOUND (Off:2 Def:7),[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,Restricted Area,0-8 Center,,,,,,,,,706.0,9.0,7.0,2.0,,,,,,,,
614,PT05M30.00S,2026-03-28T02:40:55.8Z,4,REGULAR,foul,personal,['2freethrow'],1629627,,,1610612761,109,89,2026-03-28T02:41:12Z,6030000,False,,,0,,Z. Williamson shooting personal FOUL (2 PF) (Mamukelashvili 2 FT),"[1629627, 1630572]",1610612740.0,NOP,shooting,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1830.0,2.0,0.0,Mamukelashvili,1630572.0
616,PT05M30.00S,2026-03-28T02:41:16.7Z,4,REGULAR,freethrow,1 of 2,[],1630572,,,1610612761,109,89,2026-03-28T02:41:16Z,6050000,False,,,0,,MISS S. Mamukelashvili Free Throw 1 of 2,[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
617,PT05M30.00S,2026-03-28T02:41:16.7Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612761,109,89,2026-03-28T02:41:16Z,6060000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,616.0,,,,,,,,,,,
618,PT05M30.00S,2026-03-28T02:41:19.4Z,4,REGULAR,substitution,out,[],1629673,,,1610612761,109,89,2026-03-28T02:41:24Z,6070000,False,,,0,,SUB out: J. Poole,[1629673],1610612740.0,NOP,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
619,PT05M30.00S,2026-03-28T02:41:19.4Z,4,REGULAR,substitution,in,[],1642847,,,1610612761,109,89,2026-03-28T02:41:24Z,6080000,False,,,0,,SUB in: J. Fears,[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,,,,,,,,,,,,,,,,,,,,,,
620,PT05M30.00S,2026-03-28T02:41:31.1Z,4,REGULAR,freethrow,2 of 2,[],1630572,,,1610612761,110,89,2026-03-28T02:41:31Z,6090000,False,,,0,,S. Mamukelashvili Free Throw 2 of 2 (18 PTS),[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,Made,18.0,,,,,,,,,,,,,,
621,PT05M30.00S,2026-03-28T02:41:37.6Z,4,REGULAR,foul,offensive,[],1642847,,,1610612740,110,89,2026-03-28T02:42:09Z,6100000,False,,,0,,J. Fears offensive FOUL (3 PF),"[1642847, 1642347]",1610612740.0,NOP,,,,Fears,J. Fears,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,201246.0,3.0,0.0,Shead,1642347.0
623,PT05M30.00S,2026-03-28T02:41:37.6Z,4,REGULAR,turnover,offensive foul,[],1642847,,,1610612740,110,89,2026-03-28T02:42:09Z,6120000,False,,,0,,J. Fears offensive foul TURNOVER (1 TO),[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,Mid-Range,8-16 Left,1.0,,,,,,,,,,,,,,,201246.0,,,,
624,PT05M17.00S,2026-03-28T02:42:36.0Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1642266,9.017739816031538,4.411764705882353,1610612761,110,89,2026-03-28T02:42:39Z,6130000,False,228.0,32.0,1,left,MISS J. Walter 3PT,[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,Right Corner 3,24+ Right,,,,23.02,Missed,,,,,,,,,,,,,,,
625,PT05M15.00S,2026-03-28T02:42:38.0Z,4,REGULAR,rebound,defensive,[],201599,,,1610612740,110,89,2026-03-28T02:42:39Z,6140000,False,,,0,,D. Jordan REBOUND (Off:4 Def:3),[201599],1610612740.0,NOP,,,,Jordan,D. Jordan,,,,,Right Corner 3,24+ Right,,,,,,,,,624.0,7.0,3.0,4.0,,,,,,,,
626,PT05M09.00S,2026-03-28T02:42:47.7Z,4,REGULAR,foul,personal,[],1642266,,,1610612740,110,89,2026-03-28T02:42:55Z,6150000,False,,,0,,J. Walter personal FOUL (2 PF),"[1642266, 1642852]",1610612761.0,TOR,,,,Walter,J. Walter,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,1830.0,2.0,0.0,Queen,1642852.0
628,PT04M58.00S,2026-03-28T02:43:19.3Z,4,REGULAR,foul,personal,[],1642347,,,1610612740,110,89,2026-03-28T02:43:55Z,6170000,False,,,0,,J. Shead personal FOUL (2 PF),"[1642347, 1642847]",1610612761.0,TOR,,,,Shead,J. Shead,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,201246.0,2.0,0.0,Fears,1642847.0
630,PT04M58.00S,2026-03-28T02:43:45.9Z,4,REGULAR,substitution,out,[],1630572,,,1610612740,110,89,2026-03-28T02:43:50Z,6190000,False,,,0,,SUB out: S. Mamukelashvili,[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,,
631,PT04M58.00S,2026-03-28T02:43:45.9Z,4,REGULAR,substitution,in,[],1627751,,,1610612740,110,89,2026-03-28T02:43:50Z,6200000,False,,,0,,SUB in: J. Poeltl,[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
632,PT04M47.00S,2026-03-28T02:44:10.8Z,4,REGULAR,2pt,Jump Shot,[],1642847,76.69185282522996,51.71568627450981,1610612740,110,91,2026-03-28T02:44:16Z,6210000,False,9.0,167.0,1,right,J. Fears 16' driving floating Jump Shot (7 PTS),[1642847],1610612740.0,NOP,driving floating,,,Fears,J. Fears,,,,,Mid-Range,16-24 Center,,,,16.68,Made,7.0,,,,,,,,,,,,,,
633,PT04M26.00S,2026-03-28T02:44:31.2Z,4,REGULAR,3pt,Jump Shot,[],1642266,9.280551905387648,3.431372549019608,1610612761,113,91,2026-03-28T02:44:35Z,6220000,False,233.0,35.0,1,left,J. Walter 3PT  (18 PTS) (S. Barnes 12 AST),"[1642266, 1630567]",1610612761.0,TOR,,,,Walter,J. Walter,,,,,Right Corner 3,24+ Right,,,,23.54,Made,18.0,,,,,,,S. Barnes,1630567.0,12.0,,,,,
635,PT04M10.00S,2026-03-28T02:44:49.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627751,,,1610612740,113,91,2026-03-28T02:45:01Z,6240000,False,,,0,,J. Poeltl shooting personal FOUL (4 PF) (Queen 2 FT),"[1627751, 1642852]",1610612761.0,TOR,shooting,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1830.0,4.0,0.0,Queen,1642852.0
637,PT04M10.00S,2026-03-28T02:45:15.2Z,4,REGULAR,freethrow,1 of 2,[],1642852,,,1610612740,113,92,2026-03-28T02:45:15Z,6260000,False,,,0,,D. Queen Free Throw 1 of 2 (12 PTS),[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,,,,,,,Made,12.0,,,,,,,,,,,,,,
638,PT04M10.00S,2026-03-28T02:45:24.7Z,4,REGULAR,substitution,out,[],201599,,,1610612740,113,92,2026-03-28T02:45:28Z,6270000,False,,,0,,SUB out: D. Jordan,[201599],1610612740.0,NOP,,,,Jordan,D. Jordan,,,,,,,,,,,,,,,,,,,,,,,,,,
639,PT04M10.00S,2026-03-28T02:45:24.7Z,4,REGULAR,substitution,in,[],1631255,,,1610612740,113,92,2026-03-28T02:45:28Z,6280000,False,,,0,,SUB in: K. Matković,[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,,,,,,,,,,,,,,,,,,,,,,
640,PT04M10.00S,2026-03-28T02:45:41.0Z,4,REGULAR,freethrow,2 of 2,[],1642852,,,1610612740,113,93,2026-03-28T02:45:41Z,6290000,False,,,0,,D. Queen Free Throw 2 of 2 (13 PTS),[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,,,,,,,Made,13.0,,,,,,,,,,,,,,
641,PT03M52.00S,2026-03-28T02:45:59.3Z,4,REGULAR,3pt,Jump Shot,[],1627742,34.641918528252305,49.26470588235294,1610612761,113,93,2026-03-28T02:46:05Z,6300000,False,4.0,273.0,1,left,MISS B. Ingram 27' 3PT,[1627742],1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Center,,,,27.31,Missed,,,,,,,,,,,,,,,
642,PT03M51.00S,2026-03-28T02:46:02.5Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612761,113,93,2026-03-28T02:46:02Z,6310000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,641.0,,,,,,,,,,,
644,PT03M48.00S,2026-03-28T02:46:20.9Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1642347,12.959921156373195,3.9215686274509802,1610612761,113,93,2026-03-28T02:50:00Z,6330000,False,230.0,69.0,1,left,MISS J. Shead 24' 3PT,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,Right Corner 3,24+ Right,,,,24.06,Missed,,,,,,,,,,,,,,,
645,PT03M45.00S,2026-03-28T02:46:23.9Z,4,REGULAR,rebound,offensive,[],1630567,,,1610612761,113,93,2026-03-28T02:46:27Z,6340000,False,,,0,,S. Barnes REBOUND (Off:1 Def:5),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Right Corner 3,24+ Right,,,,,,,,,644.0,6.0,5.0,1.0,,,,,,,,
646,PT03M38.00S,2026-03-28T02:46:31.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642266,7.046649145860711,43.872549019607845,1610612761,113,93,2026-03-28T02:46:38Z,6350000,False,31.0,14.0,1,left,MISS J. Walter driving finger roll Layup,[1642266],1610612761.0,TOR,driving finger roll,,,Walter,J. Walter,,,,,Restricted Area,0-8 Center,,,,3.35,Missed,,,,,,,,,,,,,,,
647,PT03M33.00S,2026-03-28T02:46:35.1Z,4,REGULAR,rebound,offensive,[],1627751,,,1610612761,113,93,2026-03-28T02:46:35Z,6360000,False,,,0,,J. Poeltl REBOUND (Off:3 Def:6),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,,,,,,,,,646.0,9.0,6.0,3.0,,,,,,,,
648,PT03M33.00S,2026-03-28T02:46:35.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627751,5.590000152587891,50.0,1610612761,113,93,2026-03-28T02:46:35Z,6370000,False,0.0,0.0,1,left,MISS J. Poeltl tip Layup,[1627751],1610612761.0,TOR,tip,,,Poeltl,J. Poeltl,,,,,Mid-Range,8-16 Left,,,,0.0,Missed,,,,,,,,,,,,,,,
649,PT03M33.00S,2026-03-28T02:46:35.8Z,4,REGULAR,rebound,defensive,[],1642852,,,1610612740,113,93,2026-03-28T02:46:35Z,6380000,False,,,0,,D. Queen REBOUND (Off:1 Def:6),[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,Mid-Range,8-16 Left,,,,,,,,,648.0,7.0,6.0,1.0,,,,,,,,
650,PT03M26.00S,2026-03-28T02:46:43.3Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1631255,92.59198423127464,38.72549019607843,1610612740,113,93,2026-03-28T02:52:42Z,6390000,False,-56.0,17.0,1,right,MISS K. Matković turnaround Hook,[1631255],1610612740.0,NOP,turnaround,,,Matković,K. Matković,,,,,In The Paint (Non-RA),0-8 Center,,,,5.89,Missed,,,,,,,,,,,,,,,
651,PT03M22.00S,2026-03-28T02:46:47.3Z,4,REGULAR,rebound,offensive,[],1642852,,,1610612740,113,93,2026-03-28T02:46:57Z,6400000,False,,,0,,D. Queen REBOUND (Off:2 Def:6),[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,650.0,8.0,6.0,2.0,,,,,,,,
652,PT03M22.00S,2026-03-28T02:46:46.1Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1642852,94.40999984741211,50.0,1610612740,113,93,2026-03-28T02:47:04Z,6410000,False,0.0,0.0,1,right,MISS D. Queen tip Layup,[1642852],1610612740.0,NOP,tip,,,Queen,D. Queen,,,,,Restricted Area,0-8 Center,,,,0.0,Missed,,,,,,,,,,,,,,,
653,PT03M20.00S,2026-03-28T02:46:48.1Z,4,REGULAR,rebound,defensive,[],1627751,,,1610612761,113,93,2026-03-28T02:47:04Z,6420000,False,,,0,,J. Poeltl REBOUND (Off:3 Def:7),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,,,,,,,,,652.0,10.0,7.0,3.0,,,,,,,,
654,PT03M06.00S,2026-03-28T02:47:02.5Z,4,REGULAR,2pt,Jump Shot,[],1627742,6.57030223390276,8.111213235294118,1610612761,115,93,2026-03-28T02:50:32Z,6430000,False,209.0,9.0,1,left,B. Ingram 20' Jump Shot (13 PTS) (J. Shead 8 AST),"[1627742, 1642347]",1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,Mid-Range,16-24 Right,,,,20.96,Made,13.0,,,,,,,J. Shead,1642347.0,8.0,,,,,
656,PT02M50.00S,2026-03-28T02:47:19.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630180,94.03745072273325,56.86274509803921,1610612740,115,95,2026-03-28T02:47:24Z,6450000,False,34.0,4.0,1,right,S. Bey driving finger roll Layup (17 PTS),[1630180],1610612740.0,NOP,driving finger roll,,,Bey,S. Bey,,,,,Restricted Area,0-8 Center,,,,3.45,Made,17.0,,,,,,,,,,,,,,
658,PT02M38.00S,2026-03-28T02:47:30.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630567,18.74178712220762,50.0,1610612761,115,95,2026-03-28T02:47:38Z,6470000,False,0.0,124.0,1,left,MISS S. Barnes 12' turnaround fadeaway Shot,[1630567],1610612761.0,TOR,turnaround fadeaway,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),8-16 Center,,,,12.37,Missed,,,,,,,,,,,,,,,
659,PT02M33.00S,2026-03-28T02:47:35.6Z,4,REGULAR,rebound,offensive,[],1627751,,,1610612761,115,95,2026-03-28T02:47:38Z,6480000,False,,,0,,J. Poeltl REBOUND (Off:4 Def:7),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,658.0,11.0,7.0,4.0,,,,,,,,
660,PT02M33.00S,2026-03-28T02:47:35.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627751,5.590000152587891,50.0,1610612761,117,95,2026-03-28T02:47:35Z,6490000,False,0.0,0.0,1,left,J. Poeltl tip Layup (18 PTS),[1627751],1610612761.0,TOR,tip,,,Poeltl,J. Poeltl,,,,,Mid-Range,8-16 Left,,,,0.0,Made,18.0,,,,,,,,,,,,,,
661,PT02M16.00S,2026-03-28T02:47:52.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642847,88.51839684625493,54.166666666666664,1610612740,117,95,2026-03-28T02:47:57Z,6500000,False,21.0,55.0,1,right,MISS J. Fears driving finger roll Layup,[1642847],1610612740.0,NOP,driving finger roll,,,Fears,J. Fears,,,,,In The Paint (Non-RA),0-8 Center,,,,5.92,Missed,,,,,,,,,,,,,,,
662,PT02M13.00S,2026-03-28T02:47:55.5Z,4,REGULAR,rebound,offensive,[],1630180,,,1610612740,117,95,2026-03-28T02:47:57Z,6510000,False,,,0,,S. Bey REBOUND (Off:2 Def:1),[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,661.0,3.0,1.0,2.0,,,,,,,,
663,PT02M13.00S,2026-03-28T02:47:56.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630180,94.40999984741211,50.0,1610612740,117,97,2026-03-28T02:47:56Z,6520000,False,0.0,0.0,1,right,S. Bey putback Layup (19 PTS),[1630180],1610612740.0,NOP,putback,,,Bey,S. Bey,,,,,Mid-Range,8-16 Left,,,,0.0,Made,19.0,,,,,,,,,,,,,,
664,PT02M13.00S,2026-03-28T02:48:00.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,117,97,2026-03-28T02:48:00Z,6530000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
667,PT02M13.00S,2026-03-28T02:50:33.7Z,4,REGULAR,substitution,out,[],1627742,,,1610612761,117,97,2026-03-28T02:50:50Z,6560000,False,,,0,,SUB out: B. Ingram,[1627742],1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,,
668,PT02M13.00S,2026-03-28T02:50:33.7Z,4,REGULAR,substitution,out,[],1630567,,,1610612761,117,97,2026-03-28T02:50:50Z,6570000,False,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
669,PT02M13.00S,2026-03-28T02:50:33.7Z,4,REGULAR,substitution,out,[],1642266,,,1610612761,117,97,2026-03-28T02:50:50Z,6580000,False,,,0,,SUB out: J. Walter,[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,,,,,,,,,,,,,,,,,,,,,,
670,PT02M13.00S,2026-03-28T02:50:33.7Z,4,REGULAR,substitution,out,[],1627751,,,1610612761,117,97,2026-03-28T02:50:50Z,6590000,False,,,0,,SUB out: J. Poeltl,[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
671,PT02M13.00S,2026-03-28T02:50:33.7Z,4,REGULAR,substitution,out,[],1642347,,,1610612761,117,97,2026-03-28T02:50:50Z,6600000,False,,,0,,SUB out: J. Shead,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,,,,,,,,,,,,,,,,,,,,,,
672,PT02M13.00S,2026-03-28T02:50:33.7Z,4,REGULAR,substitution,out,[],1629627,,,1610612761,117,97,2026-03-28T02:50:50Z,6610000,False,,,0,,SUB out: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
673,PT02M13.00S,2026-03-28T02:50:33.7Z,4,REGULAR,substitution,out,[],1630180,,,1610612761,117,97,2026-03-28T02:50:50Z,6620000,False,,,0,,SUB out: S. Bey,[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,,
674,PT02M13.00S,2026-03-28T02:50:33.7Z,4,REGULAR,substitution,in,[],1628365,,,1610612761,117,97,2026-03-28T02:50:50Z,6630000,False,,,0,,SUB in: M. Fultz,[1628365],1610612761.0,TOR,,,,Fultz,M. Fultz,,,,,,,,,,,,,,,,,,,,,,,,,,
675,PT02M13.00S,2026-03-28T02:50:33.7Z,4,REGULAR,substitution,in,[],1642918,,,1610612761,117,97,2026-03-28T02:50:50Z,6640000,False,,,0,,SUB in: A. Martin,[1642918],1610612761.0,TOR,,,,Martin,A. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
676,PT02M13.00S,2026-03-28T02:50:33.7Z,4,REGULAR,substitution,in,[],1630639,,,1610612761,117,97,2026-03-28T02:50:50Z,6650000,False,,,0,,SUB in: A. Lawson,[1630639],1610612761.0,TOR,,,,Lawson,A. Lawson,,,,,,,,,,,,,,,,,,,,,,,,,,
677,PT02M13.00S,2026-03-28T02:50:33.7Z,4,REGULAR,substitution,in,[],1641711,,,1610612761,117,97,2026-03-28T02:50:50Z,6660000,False,,,0,,SUB in: G. Dick,[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,,,,,,,,,,,,,,,,,,,,,,
678,PT02M13.00S,2026-03-28T02:50:33.7Z,4,REGULAR,substitution,in,[],1642367,,,1610612761,117,97,2026-03-28T02:50:50Z,6670000,False,,,0,,SUB in: J. Mogbo,[1642367],1610612761.0,TOR,,,,Mogbo,J. Mogbo,,,,,,,,,,,,,,,,,,,,,,,,,,
679,PT02M13.00S,2026-03-28T02:50:33.7Z,4,REGULAR,substitution,in,[],1641722,,,1610612761,117,97,2026-03-28T02:50:50Z,6680000,False,,,0,,SUB in: J. Hawkins,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,,,,,,,,,,,,,,,,,,,,,,
680,PT02M13.00S,2026-03-28T02:50:33.7Z,4,REGULAR,substitution,in,[],1642877,,,1610612761,117,97,2026-03-28T02:50:50Z,6690000,False,,,0,,SUB in: M. Peavy,[1642877],1610612740.0,NOP,,,,Peavy,M. Peavy,,,,,,,,,,,,,,,,,,,,,,,,,,
681,PT02M01.00S,2026-03-28T02:51:08.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628365,14.536793692509855,55.392156862745104,1610612761,119,97,2026-03-28T02:51:13Z,6700000,False,-27.0,84.0,1,left,M. Fultz 8' step back Jump Shot (2 PTS),[1628365],1610612761.0,TOR,step back,,,Fultz,M. Fultz,,,,,In The Paint (Non-RA),8-16 Center,,,,8.83,Made,2.0,,,,,,,,,,,,,,
682,PT01M42.00S,2026-03-28T02:51:37.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628365,,,1610612740,119,97,2026-03-28T02:51:48Z,6710000,False,,,0,,M. Fultz shooting personal FOUL (1 PF) (Queen 2 FT),"[1628365, 1642852]",1610612761.0,TOR,shooting,,,Fultz,M. Fultz,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,1629183.0,1.0,0.0,Queen,1642852.0
