actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotResult,pointsTotal,stealPlayerName,stealPersonId,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
596,PT07M06.00S,2025-11-24T01:16:47.9Z,4,REGULAR,3pt,Jump Shot,[],1641730,72.48685939553219,82.1078431372549,1610612751,98,98,2025-11-24T01:16:52Z,5860000,False,161.0,206.0,1,right,MISS N. Clowney 26' 3PT,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Above the Break 3,24+ Right Center,,,,,,,Missed,,,,26.12,,,,,,,,,
597,PT07M04.00S,2025-11-24T01:16:49.9Z,4,REGULAR,rebound,defensive,[],1630572,,,1610612761,98,98,2025-11-24T01:16:52Z,5870000,False,,,0,,S. Mamukelashvili REBOUND (Off:0 Def:2),[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,596.0,2.0,2.0,0.0,,
598,PT06M55.00S,2025-11-24T01:17:00.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642347,5.732588699080158,49.754901960784316,1610612761,100,98,2025-11-24T01:17:04Z,5880000,False,1.0,1.0,1,left,J. Shead driving finger roll Layup (7 PTS) (B. Ingram 3 AST),"[1642347, 1627742]",1610612761.0,TOR,driving finger roll,,,Shead,J. Shead,,,,,Restricted Area,0-8 Center,,,,,,,Made,7.0,,,0.18,B. Ingram,1627742.0,3.0,,,,,,
600,PT06M42.00S,2025-11-24T01:17:12.6Z,4,REGULAR,turnover,lost ball,[],1631213,,,1610612751,100,98,2025-11-24T01:17:16Z,5900000,False,,,0,,T. Martin lost ball TURNOVER (4 TO),"[1631213, 1641711]",1610612751.0,BKN,,,,Martin,T. Martin,,,,,Above the Break 3,24+ Right Center,,,,,,4.0,,,Dick,1641711.0,,,,,,,,,,
601,PT06M42.00S,2025-11-24T01:17:12.6Z,4,REGULAR,steal,,[],1641711,,,1610612761,100,98,2025-11-24T01:17:14Z,5910000,False,,,0,,G. Dick STEAL (2 STL),[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
602,PT06M37.00S,2025-11-24T01:17:19.7Z,4,REGULAR,foul,personal,[],1641730,,,1610612761,100,98,2025-11-24T01:17:37Z,5920000,False,,,0,,N. Clowney personal FOUL (4 PF),"[1641730, 1630534]",1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,In The Paint (Non-RA),0-8 Center,2714.0,4.0,0.0,Agbaji,1630534.0,,,,,,,,,,,,,,,
604,PT06M37.00S,2025-11-24T01:17:29.1Z,4,REGULAR,substitution,out,[],1631213,,,1610612761,100,98,2025-11-24T01:17:33Z,5940000,False,,,0,,SUB out: T. Martin,[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
605,PT06M37.00S,2025-11-24T01:17:29.1Z,4,REGULAR,substitution,in,[],1629611,,,1610612761,100,98,2025-11-24T01:17:33Z,5950000,False,,,0,,SUB in: T. Mann,[1629611],1610612751.0,BKN,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
606,PT06M21.00S,2025-11-24T01:18:01.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630534,6.389618922470433,49.754901960784316,1610612761,100,98,2025-11-24T01:18:06Z,5960000,False,1.0,8.0,1,left,MISS O. Agbaji driving Layup,[1630534],1610612761.0,TOR,driving,,,Agbaji,O. Agbaji,,,,,Restricted Area,0-8 Center,,,,,,,Missed,,,,0.77,,,,,,,,,
607,PT06M19.00S,2025-11-24T01:18:03.7Z,4,REGULAR,rebound,defensive,[],1642856,,,1610612751,100,98,2025-11-24T01:18:06Z,5970000,False,,,0,,E. Dëmin REBOUND (Off:0 Def:3),[1642856],1610612751.0,BKN,,,,Dëmin,E. Dëmin,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,606.0,3.0,3.0,0.0,,
608,PT06M12.00S,2025-11-24T01:18:12.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630572,,,1610612751,100,98,2025-11-24T01:18:34Z,5980000,False,,,0,,S. Mamukelashvili shooting personal FOUL (4 PF) (Clowney 2 FT),"[1630572, 1641730]",1610612761.0,TOR,shooting,,,Mamukelashvili,S. Mamukelashvili,,,,,Restricted Area,0-8 Center,2714.0,4.0,0.0,Clowney,1641730.0,,,,,,,,,,,,,,,
610,PT06M12.00S,2025-11-24T01:18:46.4Z,4,REGULAR,freethrow,1 of 2,[],1641730,,,1610612751,100,99,2025-11-24T01:18:46Z,6000000,False,,,0,,N. Clowney Free Throw 1 of 2 (18 PTS),[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,,,,,,,,,Made,18.0,,,,,,,,,,,,
611,PT06M12.00S,2025-11-24T01:18:49.0Z,4,REGULAR,substitution,out,[],1630534,,,1610612751,100,99,2025-11-24T01:18:53Z,6010000,False,,,0,,SUB out: O. Agbaji,[1630534],1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,,,,,,,,,,,,,,,,,,,,,,
612,PT06M12.00S,2025-11-24T01:18:49.0Z,4,REGULAR,substitution,in,[],1630567,,,1610612751,100,99,2025-11-24T01:18:53Z,6020000,False,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
613,PT06M12.00S,2025-11-24T01:19:12.0Z,4,REGULAR,freethrow,2 of 2,[],1641730,,,1610612751,100,100,2025-11-24T01:19:12Z,6030000,False,,,0,,N. Clowney Free Throw 2 of 2 (19 PTS),[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,,,,,,,,,Made,19.0,,,,,,,,,,,,
614,PT06M01.00S,2025-11-24T01:19:28.7Z,4,REGULAR,foul,personal,[],1642856,,,1610612761,100,100,2025-11-24T01:19:39Z,6040000,False,,,0,,E. Dëmin personal FOUL (1 PF),"[1642856, 1627742]",1610612751.0,BKN,,,,Dëmin,E. Dëmin,,,,,In The Paint (Non-RA),0-8 Center,1627963.0,1.0,0.0,Ingram,1627742.0,,,,,,,,,,,,,,,
616,PT05M54.00S,2025-11-24T01:19:56.4Z,4,REGULAR,2pt,Jump Shot,[],1627742,5.469776609724048,19.607843137254903,1610612761,102,100,2025-11-24T01:20:07Z,6060000,False,152.0,-1.0,1,left,B. Ingram 15' pullup Jump Shot (14 PTS) (J. Shead 6 AST),"[1627742, 1642347]",1610612761.0,TOR,pullup,,,Ingram,B. Ingram,,,,,Mid-Range,8-16 Right,,,,,,,Made,14.0,,,15.2,J. Shead,1642347.0,6.0,,,,,,
619,PT05M31.00S,2025-11-24T01:20:28.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629651,93.38042049934296,50.0,1610612751,102,102,2025-11-24T01:20:32Z,6090000,False,0.0,10.0,1,right,N. Claxton alley-oop Layup (10 PTS) (T. Mann 5 AST),"[1629651, 1629611]",1610612751.0,BKN,alley-oop,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,,,,Made,10.0,,,0.97,T. Mann,1629611.0,5.0,,,,,,
621,PT05M10.00S,2025-11-24T01:20:48.3Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630567,6.652431011826544,50.98039215686274,1610612761,104,102,2025-11-24T01:20:53Z,6110000,False,-5.0,10.0,1,left,S. Barnes cutting DUNK (17 PTS) (J. Shead 7 AST),"[1630567, 1642347]",1610612761.0,TOR,cutting,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,,,,,,,Made,17.0,,,1.11,J. Shead,1642347.0,7.0,,,,,,
623,PT04M58.00S,2025-11-24T01:20:59.8Z,4,REGULAR,2pt,Jump Shot,[],1642856,74.98357424441524,31.61764705882353,1610612751,104,102,2025-11-24T01:21:04Z,6130000,False,-92.0,183.0,1,right,MISS E. Dëmin 20' pullup Shot,[1642856],1610612751.0,BKN,pullup,,,Dëmin,E. Dëmin,,,,,Mid-Range,16-24 Left Center,,,,,,,Missed,,,,20.45,,,,,,,,,
624,PT04M56.00S,2025-11-24T01:21:01.8Z,4,REGULAR,rebound,defensive,[],1641711,,,1610612761,104,102,2025-11-24T01:21:04Z,6140000,False,,,0,,G. Dick REBOUND (Off:0 Def:1),[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,623.0,1.0,1.0,0.0,,
625,PT04M36.00S,2025-11-24T01:21:21.8Z,4,REGULAR,3pt,Jump Shot,[],1630572,7.178055190538765,3.1862745098039214,1610612761,104,102,2025-11-24T01:21:30Z,6150000,False,234.0,15.0,1,left,MISS S. Mamukelashvili 3PT,[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,Right Corner 3,24+ Right,,,,,,,Missed,,,,23.46,,,,,,,,,
626,PT04M33.00S,2025-11-24T01:21:24.8Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612751,104,102,2025-11-24T01:21:30Z,6160000,False,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,625.0,,,,,
628,PT04M33.00S,2025-11-24T01:21:30.5Z,4,REGULAR,substitution,out,[],1641711,,,1610612751,104,102,2025-11-24T01:21:48Z,6180000,False,,,0,,SUB out: G. Dick,[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,,,,,,,,,,,,,,,,,,,,,,
629,PT04M33.00S,2025-11-24T01:21:30.5Z,4,REGULAR,substitution,out,[],1630533,,,1610612751,104,102,2025-11-24T01:21:48Z,6190000,False,,,0,,SUB out: Z. Williams,[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
630,PT04M33.00S,2025-11-24T01:21:30.5Z,4,REGULAR,substitution,out,[],1641730,,,1610612751,104,102,2025-11-24T01:21:48Z,6200000,False,,,0,,SUB out: N. Clowney,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,,,,,,,,,,,,,,,,,,,,,,
631,PT04M33.00S,2025-11-24T01:21:30.5Z,4,REGULAR,substitution,in,[],1642266,,,1610612751,104,102,2025-11-24T01:21:48Z,6210000,False,,,0,,SUB in: J. Walter,[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,,,,,,,,,,,,,,,,,,,,,,
632,PT04M33.00S,2025-11-24T01:21:30.5Z,4,REGULAR,substitution,in,[],1629008,,,1610612751,104,102,2025-11-24T01:21:48Z,6220000,False,,,0,,SUB in: M. Porter Jr.,[1629008],1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
633,PT04M33.00S,2025-11-24T01:21:30.5Z,4,REGULAR,substitution,in,[],1642962,,,1610612751,104,102,2025-11-24T01:21:48Z,6230000,False,,,0,,SUB in: D. Powell,[1642962],1610612751.0,BKN,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
634,PT04M25.00S,2025-11-24T01:22:07.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642856,91.93495400788436,42.15686274509804,1610612751,104,102,2025-11-24T01:23:54Z,6240000,False,-39.0,23.0,1,right,MISS E. Dëmin driving Layup - blocked,"[1642856, 1630567]",1610612751.0,BKN,driving,,,Dëmin,E. Dëmin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,Missed,,,,4.56,,,,,,,,Barnes,1630567.0
667,PT04M25.00S,2025-11-24T01:22:07.3Z,4,REGULAR,block,,[],1630567,,,1610612751,104,102,2025-11-24T01:29:56Z,6245000,False,,,0,,S. Barnes BLOCK (4 BLK),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
635,PT04M24.00S,2025-11-24T01:22:08.3Z,4,REGULAR,rebound,offensive,[],1629008,,,1610612751,104,102,2025-11-24T01:23:54Z,6250000,False,,,0,,M. Porter Jr. REBOUND (Off:1 Def:5),[1629008],1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,634.0,6.0,5.0,1.0,,
636,PT04M24.00S,2025-11-24T01:22:10.7Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629008,94.40999984741211,50.0,1610612751,104,104,2025-11-24T01:24:02Z,6260000,False,0.0,0.0,1,right,M. Porter Jr. tip Layup (23 PTS),[1629008],1610612751.0,BKN,tip,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,,,,,,,Made,23.0,,,0.0,,,,,,,,,
639,PT03M59.00S,2025-11-24T01:22:44.9Z,4,REGULAR,foul,personal,['2freethrow'],1642962,,,1610612761,104,104,2025-11-24T01:22:54Z,6290000,False,,,0,,D. Powell shooting personal FOUL (3 PF) (Shead 2 FT),"[1642962, 1642347]",1610612751.0,BKN,shooting,,,Powell,D. Powell,,,,,Restricted Area,0-8 Center,1627963.0,3.0,0.0,Shead,1642347.0,,,,,,,,,,,,,,,
641,PT03M59.00S,2025-11-24T01:23:00.9Z,4,REGULAR,freethrow,1 of 2,[],1642347,,,1610612761,105,104,2025-11-24T01:23:00Z,6310000,False,,,0,,J. Shead Free Throw 1 of 2 (8 PTS),[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,,,,,,,,,Made,8.0,,,,,,,,,,,,
642,PT03M59.00S,2025-11-24T01:23:16.6Z,4,REGULAR,freethrow,2 of 2,[],1642347,,,1610612761,106,104,2025-11-24T01:23:16Z,6320000,False,,,0,,J. Shead Free Throw 2 of 2 (9 PTS),[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,,,,,,,,,Made,9.0,,,,,,,,,,,,
643,PT03M42.00S,2025-11-24T01:23:33.9Z,4,REGULAR,3pt,Jump Shot,[],1642856,68.01905387647832,64.95098039215686,1610612751,106,104,2025-11-24T01:23:40Z,6330000,False,75.0,248.0,1,right,MISS E. Dëmin 25' 3PT,[1642856],1610612751.0,BKN,,,,Dëmin,E. Dëmin,,,,,Above the Break 3,24+ Center,,,,,,,Missed,,,,25.91,,,,,,,,,
644,PT03M40.00S,2025-11-24T01:23:36.6Z,4,REGULAR,rebound,offensive,[],1629651,,,1610612751,106,104,2025-11-24T01:23:36Z,6340000,False,,,0,,N. Claxton REBOUND (Off:3 Def:7),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,643.0,10.0,7.0,3.0,,
645,PT03M34.00S,2025-11-24T01:23:42.0Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1629651,87.99277266754271,50.0,1610612751,106,104,2025-11-24T01:23:46Z,6350000,False,0.0,60.0,1,right,MISS N. Claxton 6' turnaround Hook,[1629651],1610612751.0,BKN,turnaround,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,Missed,,,,6.04,,,,,,,,,
646,PT03M32.00S,2025-11-24T01:23:43.9Z,4,REGULAR,rebound,defensive,[],1630572,,,1610612761,106,104,2025-11-24T01:23:43Z,6360000,False,,,0,,S. Mamukelashvili REBOUND (Off:0 Def:3),[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,645.0,3.0,3.0,0.0,,
647,PT03M31.00S,2025-11-24T01:23:54.0Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,106,104,2025-11-24T01:23:54Z,6370000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
648,PT03M31.00S,2025-11-24T01:23:55.5Z,4,REGULAR,substitution,out,[],1642266,,,1610612761,106,104,2025-11-24T01:26:43Z,6380000,False,,,0,,SUB out: J. Walter,[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,,,,,,,,,,,,,,,,,,,,,,
649,PT03M31.00S,2025-11-24T01:23:55.5Z,4,REGULAR,substitution,out,[],1642856,,,1610612761,106,104,2025-11-24T01:26:43Z,6390000,False,,,0,,SUB out: E. Dëmin,[1642856],1610612751.0,BKN,,,,Dëmin,E. Dëmin,,,,,,,,,,,,,,,,,,,,,,,,,,
650,PT03M31.00S,2025-11-24T01:23:55.5Z,4,REGULAR,substitution,out,[],1629008,,,1610612761,106,104,2025-11-24T01:26:43Z,6400000,False,,,0,,SUB out: M. Porter Jr.,[1629008],1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
651,PT03M31.00S,2025-11-24T01:23:55.5Z,4,REGULAR,substitution,out,[],1642962,,,1610612761,106,104,2025-11-24T01:26:43Z,6410000,False,,,0,,SUB out: D. Powell,[1642962],1610612751.0,BKN,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
652,PT03M31.00S,2025-11-24T01:23:55.5Z,4,REGULAR,substitution,in,[],1630193,,,1610612761,106,104,2025-11-24T01:26:43Z,6420000,False,,,0,,SUB in: I. Quickley,[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
653,PT03M31.00S,2025-11-24T01:23:55.5Z,4,REGULAR,substitution,in,[],1631213,,,1610612761,106,104,2025-11-24T01:26:43Z,6430000,False,,,0,,SUB in: T. Martin,[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
654,PT03M31.00S,2025-11-24T01:23:55.5Z,4,REGULAR,substitution,in,[],1630533,,,1610612761,106,104,2025-11-24T01:26:43Z,6440000,False,,,0,,SUB in: Z. Williams,[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
655,PT03M31.00S,2025-11-24T01:23:55.5Z,4,REGULAR,substitution,in,[],1641730,,,1610612761,106,104,2025-11-24T01:26:43Z,6450000,False,,,0,,SUB in: N. Clowney,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,,,,,,,,,,,,,,,,,,,,,,
656,PT03M17.00S,2025-11-24T01:27:10.1Z,4,REGULAR,3pt,Jump Shot,[],1630193,28.86005256241787,81.37254901960785,1610612761,109,104,2025-11-24T01:27:14Z,6460000,False,-157.0,219.0,1,left,I. Quickley 26' 3PT  (10 PTS) (J. Shead 8 AST),"[1630193, 1642347]",1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Left Center,,,,,,,Made,10.0,,,26.92,J. Shead,1642347.0,8.0,,,,,,
658,PT03M15.00S,2025-11-24T01:27:17.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612751,109,104,2025-11-24T01:27:17Z,6480000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
659,PT03M15.00S,2025-11-24T01:28:17.9Z,4,REGULAR,substitution,out,[],1629611,,,1610612751,109,104,2025-11-24T01:28:49Z,6490000,False,,,0,,SUB out: T. Mann,[1629611],1610612751.0,BKN,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
660,PT03M15.00S,2025-11-24T01:28:17.9Z,4,REGULAR,substitution,out,[],1630533,,,1610612751,109,104,2025-11-24T01:28:49Z,6500000,False,,,0,,SUB out: Z. Williams,[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
661,PT03M15.00S,2025-11-24T01:28:17.9Z,4,REGULAR,substitution,in,[],1629008,,,1610612751,109,104,2025-11-24T01:28:49Z,6510000,False,,,0,,SUB in: M. Porter Jr.,[1629008],1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
662,PT03M15.00S,2025-11-24T01:28:17.9Z,4,REGULAR,substitution,in,[],1642856,,,1610612751,109,104,2025-11-24T01:28:49Z,6520000,False,,,0,,SUB in: E. Dëmin,[1642856],1610612751.0,BKN,,,,Dëmin,E. Dëmin,,,,,,,,,,,,,,,,,,,,,,,,,,
663,PT02M59.00S,2025-11-24T01:29:11.5Z,4,REGULAR,3pt,Jump Shot,[],1631213,70.90998685939553,10.53921568627451,1610612751,109,104,2025-11-24T01:29:18Z,6530000,False,-197.0,221.0,1,right,MISS T. Martin 29' 3PT,[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,Above the Break 3,24+ Left Center,,,,,,,Missed,,,,29.62,,,,,,,,,
664,PT02M55.00S,2025-11-24T01:29:15.5Z,4,REGULAR,rebound,defensive,[],1630193,,,1610612761,109,104,2025-11-24T01:29:18Z,6540000,False,,,0,,I. Quickley REBOUND (Off:0 Def:6),[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,663.0,6.0,6.0,0.0,,
665,PT02M34.00S,2025-11-24T01:29:40.8Z,4,REGULAR,foul,personal,[],1641730,,,1610612761,109,104,2025-11-24T01:29:48Z,6550000,False,,,0,,N. Clowney personal FOUL (5 PF),"[1641730, 1627742]",1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Mid-Range,8-16 Right,2714.0,5.0,0.0,Ingram,1627742.0,,,,,,,,,,,,,,,
668,PT02M22.00S,2025-11-24T01:30:15.1Z,4,REGULAR,3pt,Jump Shot,[],1630193,29.25427069645204,23.774509803921568,1610612761,112,104,2025-11-24T01:30:19Z,6570000,False,131.0,222.0,1,left,I. Quickley 25' 3PT  (13 PTS) (B. Ingram 4 AST),"[1630193, 1627742]",1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Right Center,,,,,,,Made,13.0,,,25.83,B. Ingram,1627742.0,4.0,,,,,,
671,PT02M03.00S,2025-11-24T01:30:51.1Z,4,REGULAR,turnover,bad pass,[],1641730,,,1610612751,112,104,2025-11-24T01:31:24Z,6600000,False,,,0,,N. Clowney bad pass TURNOVER (4 TO),"[1641730, 1630567]",1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Mid-Range,16-24 Right Center,,,,,,4.0,,,Barnes,1630567.0,,,,,,,,,,
672,PT02M03.00S,2025-11-24T01:30:51.1Z,4,REGULAR,steal,,[],1630567,,,1610612761,112,104,2025-11-24T01:30:53Z,6610000,False,,,0,,S. Barnes STEAL (2 STL),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
673,PT02M01.00S,2025-11-24T01:30:56.5Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630567,5.995400788436268,55.14705882352941,1610612761,112,104,2025-11-24T01:31:40Z,6620000,False,-26.0,4.0,1,left,MISS S. Barnes running Layup,[1630567],1610612761.0,TOR,running,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,,,,,,,Missed,,,,2.6,,,,,,,,,
674,PT02M00.00S,2025-11-24T01:30:57.5Z,4,REGULAR,rebound,offensive,[],1630572,,,1610612761,112,104,2025-11-24T01:31:40Z,6630000,False,,,0,,S. Mamukelashvili REBOUND (Off:1 Def:3),[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,673.0,4.0,3.0,1.0,,
675,PT02M00.00S,2025-11-24T01:30:59.7Z,4,REGULAR,2pt,Layup,"['2ndchance', 'fastbreak', 'pointsinthepaint', 'fromturnover']",1630572,5.590000152587891,50.0,1610612761,114,104,2025-11-24T01:37:51Z,6640000,False,0.0,0.0,1,left,S. Mamukelashvili tip Layup (9 PTS),[1630572],1610612761.0,TOR,tip,,,Mamukelashvili,S. Mamukelashvili,,,,,Restricted Area,0-8 Center,,,,,,,Made,9.0,,,0.0,,,,,,,,,
676,PT01M53.00S,2025-11-24T01:31:04.3Z,4,REGULAR,3pt,Jump Shot,[],1642856,63.6826544021025,64.2156862745098,1610612751,114,104,2025-11-24T01:31:09Z,6650000,False,71.0,289.0,1,right,MISS E. Dëmin 29' 3PT,[1642856],1610612751.0,BKN,,,,Dëmin,E. Dëmin,,,,,Above the Break 3,24+ Center,,,,,,,Missed,,,,29.75,,,,,,,,,
677,PT01M49.00S,2025-11-24T01:31:08.3Z,4,REGULAR,rebound,defensive,[],1627742,,,1610612761,114,104,2025-11-24T01:31:09Z,6660000,False,,,0,,B. Ingram REBOUND (Off:1 Def:5),[1627742],1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,676.0,6.0,5.0,1.0,,
678,PT01M27.00S,2025-11-24T01:31:30.4Z,4,REGULAR,2pt,Jump Shot,[],1627742,7.178055190538765,79.41176470588235,1610612761,114,104,2025-11-24T01:31:36Z,6670000,False,-147.0,15.0,1,left,MISS B. Ingram 14' turnaround fadeaway Shot,[1627742],1610612761.0,TOR,turnaround fadeaway,,,Ingram,B. Ingram,,,,,Mid-Range,8-16 Left,,,,,,,Missed,,,,14.79,,,,,,,,,
679,PT01M22.00S,2025-11-24T01:31:35.4Z,4,REGULAR,rebound,defensive,[],1629651,,,1610612751,114,104,2025-11-24T01:31:36Z,6680000,False,,,0,,N. Claxton REBOUND (Off:3 Def:8),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,678.0,11.0,8.0,3.0,,
680,PT01M15.00S,2025-11-24T01:31:42.2Z,4,REGULAR,3pt,Jump Shot,[],1641730,82.34231274638634,94.85294117647058,1610612751,114,107,2025-11-24T01:31:46Z,6690000,False,224.0,113.0,1,right,N. Clowney 25' 3PT  (22 PTS) (M. Porter Jr. 4 AST),"[1641730, 1629008]",1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Above the Break 3,24+ Right Center,,,,,,,Made,22.0,,,25.14,M. Porter Jr.,1629008.0,4.0,,,,,,
683,PT00M54.70S,2025-11-24T01:32:23.1Z,4,REGULAR,3pt,Jump Shot,[],1630572,27.677398160315374,83.33333333333334,1610612761,117,107,2025-11-24T01:32:30Z,6720000,False,-167.0,208.0,1,left,S. Mamukelashvili 26' 3PT  (12 PTS) (J. Shead 9 AST),"[1630572, 1642347]",1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,Above the Break 3,24+ Left Center,,,,,,,Made,12.0,,,26.63,J. Shead,1642347.0,9.0,,,,,,
685,PT00M46.80S,2025-11-24T01:32:34.4Z,4,REGULAR,3pt,Jump Shot,[],1629008,87.46714848883047,97.79411764705883,1610612751,117,107,2025-11-24T01:33:43Z,6740000,False,239.0,65.0,1,right,MISS M. Porter Jr. 24' fadeaway 3PT,[1629008],1610612751.0,BKN,fadeaway,,,Porter Jr.,M. Porter Jr.,,,,,Right Corner 3,24+ Right,,,,,,,Missed,,,,24.78,,,,,,,,,
