actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,playerName,playerNameI,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,jumpBallRecoverdPersonId
510,PT01M50.00S,2026-04-02T01:54:08.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629628,7.046649145860711,39.21568627450981,1610612761,79,88,2026-04-02T02:05:04Z,5040000,False,54.0,14.0,1,left,MISS R. Barrett driving floating bank Shot,[1629628],1610612761.0,TOR,driving floating bank,,,,,,,Barrett,R. Barrett,In The Paint (Non-RA),0-8 Center,5.56,Missed,,,,,,,,,,,,,,,,,,
512,PT01M47.00S,2026-04-02T01:54:11.0Z,3,REGULAR,rebound,defensive,[],1630165,,,1610612758,79,88,2026-04-02T01:54:15Z,5060000,False,,,0,,K. Hayes REBOUND (Off:0 Def:2),[1630165],1610612758.0,SAC,,,,,,,,Hayes,K. Hayes,In The Paint (Non-RA),0-8 Center,,,510.0,2.0,2.0,0.0,,,,,,,,,,,,,,
513,PT01M29.00S,2026-04-02T01:54:31.8Z,3,REGULAR,foul,offensive,[],1642928,,,1610612758,79,88,2026-04-02T01:58:57Z,5070000,False,,,0,,D. Cardwell offensive FOUL (4 PF),"[1642928, 1627751]",1610612758.0,SAC,,,,,,,2882.0,Cardwell,D. Cardwell,Restricted Area,0-8 Center,,,,,,,,,,,,,,4.0,0.0,Poeltl,1627751.0,,,
517,PT01M29.00S,2026-04-02T01:54:31.8Z,3,REGULAR,turnover,offensive foul,[],1642928,,,1610612758,79,88,2026-04-02T01:58:57Z,5085000,False,,,0,,D. Cardwell offensive foul TURNOVER (2 TO),[1642928],1610612758.0,SAC,,,,,,,2882.0,Cardwell,D. Cardwell,Restricted Area,0-8 Center,,,,,,,,,,,2.0,,,,,,,,,
515,PT01M29.00S,2026-04-02T01:54:52.6Z,3,REGULAR,timeout,challenge,['team'],0,,,1610612761,79,88,2026-04-02T01:59:03Z,5090000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
679,PT01M29.00S,2026-04-02T01:56:09.1Z,3,REGULAR,substitution,out,[],1642928,,,1610612761,79,88,2026-04-02T02:23:49Z,5120000,False,,,0,,SUB out: D. Cardwell,[1642928],1610612758.0,SAC,,,,,,,,Cardwell,D. Cardwell,,,,,,,,,,,,,,,,,,,,,,
680,PT01M29.00S,2026-04-02T01:56:09.1Z,3,REGULAR,substitution,in,[],1630173,,,1610612761,79,88,2026-04-02T02:23:49Z,5130000,False,,,0,,SUB in: P. Achiuwa,[1630173],1610612758.0,SAC,,,,,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,
685,PT01M29.00S,2026-04-02T01:56:09.1Z,3,REGULAR,substitution,out,[],1629628,,,1610612761,79,88,2026-04-02T02:24:59Z,5135000,False,,,0,,SUB out: R. Barrett,[1629628],1610612761.0,TOR,,,,,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,
686,PT01M29.00S,2026-04-02T01:56:09.1Z,3,REGULAR,substitution,in,[],1642918,,,1610612761,79,88,2026-04-02T02:24:59Z,5137500,False,,,0,,SUB in: A. Martin,[1642918],1610612761.0,TOR,,,,,,,,Martin,A. Martin,,,,,,,,,,,,,,,,,,,,,,
521,PT01M16.00S,2026-04-02T01:57:23.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630572,5.469776609724048,56.61764705882353,1610612761,79,88,2026-04-02T01:57:29Z,5140000,False,-33.0,-1.0,1,left,MISS S. Mamukelashvili driving Layup - blocked,"[1630572, 1630173]",1610612761.0,TOR,driving,,,,,,,Mamukelashvili,S. Mamukelashvili,Restricted Area,0-8 Center,3.31,Missed,,,,,,,,,,,,,,,,Achiuwa,1630173.0,
522,PT01M16.00S,2026-04-02T01:57:23.1Z,3,REGULAR,block,,[],1630173,,,1610612761,79,88,2026-04-02T01:57:26Z,5150000,False,,,0,,P. Achiuwa BLOCK (1 BLK),[1630173],1610612758.0,SAC,,,,,,,,Achiuwa,P. Achiuwa,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
523,PT01M12.00S,2026-04-02T01:57:27.1Z,3,REGULAR,rebound,defensive,[],1628370,,,1610612758,79,88,2026-04-02T01:57:29Z,5160000,False,,,0,,M. Monk REBOUND (Off:0 Def:2),[1628370],1610612758.0,SAC,,,,,,,,Monk,M. Monk,Restricted Area,0-8 Center,,,521.0,2.0,2.0,0.0,,,,,,,,,,,,,,
525,PT01M05.00S,2026-04-02T01:57:40.6Z,3,REGULAR,foul,offensive,[],1631342,,,1610612758,79,88,2026-04-02T02:24:03Z,5180000,False,,,0,,D. Plowden off-the-ball offensive FOUL (1 PF),"[1631342, 1642918]",1610612758.0,SAC,off-the-ball,,,,,,200833.0,Plowden,D. Plowden,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,1.0,0.0,Martin,1642918.0,,,
527,PT01M05.00S,2026-04-02T01:57:40.6Z,3,REGULAR,turnover,offensive foul,[],1631342,,,1610612758,79,88,2026-04-02T01:57:40Z,5200000,False,,,0,,D. Plowden offensive foul TURNOVER (1 TO),[1631342],1610612758.0,SAC,,,,,,,200833.0,Plowden,D. Plowden,Above the Break 3,24+ Right Center,,,,,,,,,,,1.0,,,,,,,,,
538,PT00M57.10S,2026-04-02T01:58:12.0Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1642347,15.062417871222076,46.568627450980394,1610612761,79,88,2026-04-02T02:10:16Z,5210000,False,17.0,89.0,1,left,MISS J. Shead 9' driving floating Shot,[1642347],1610612761.0,TOR,driving floating,,,,,,,Shead,J. Shead,In The Paint (Non-RA),8-16 Center,9.07,Missed,,,,,,,,,,,,,,,,,,
539,PT00M53.50S,2026-04-02T01:58:15.6Z,3,REGULAR,rebound,defensive,[],1630173,,,1610612758,79,88,2026-04-02T01:58:28Z,5220000,False,,,0,,P. Achiuwa REBOUND (Off:10 Def:7),[1630173],1610612758.0,SAC,,,,,,,,Achiuwa,P. Achiuwa,In The Paint (Non-RA),8-16 Center,,,538.0,17.0,7.0,10.0,,,,,,,,,,,,,,
540,PT00M41.40S,2026-04-02T01:58:27.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630173,82.7365308804205,39.46078431372549,1610612758,79,90,2026-04-02T01:58:36Z,5230000,False,-53.0,110.0,1,right,P. Achiuwa 12' fadeaway Jump Shot (26 PTS) (K. Hayes 2 AST),"[1630173, 1630165]",1610612758.0,SAC,fadeaway,,,,,,,Achiuwa,P. Achiuwa,In The Paint (Non-RA),8-16 Center,12.18,Made,,,,,26.0,K. Hayes,1630165.0,2.0,,,,,,,,,,
541,PT00M27.00S,2026-04-02T01:58:44.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630639,5.732588699080158,50.0,1610612761,81,90,2026-04-02T01:58:50Z,5240000,False,0.0,1.0,1,left,A. Lawson cutting Layup (2 PTS) (J. Poeltl 1 AST),"[1630639, 1627751]",1610612761.0,TOR,cutting,,,,,,,Lawson,A. Lawson,Restricted Area,0-8 Center,0.14,Made,,,,,2.0,J. Poeltl,1627751.0,1.0,,,,,,,,,,
543,PT00M02.00S,2026-04-02T01:59:11.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628370,87.46714848883047,41.42156862745098,1610612758,81,90,2026-04-02T02:11:30Z,5260000,False,-43.0,65.0,1,right,MISS M. Monk 7' driving floating bank Shot,[1628370],1610612758.0,SAC,driving floating bank,,,,,,,Monk,M. Monk,In The Paint (Non-RA),0-8 Center,7.81,Missed,,,,,,,,,,,,,,,,,,
544,PT00M02.00S,2026-04-02T01:59:11.3Z,3,REGULAR,rebound,defensive,[],1642918,,,1610612761,81,90,2026-04-02T01:59:16Z,5270000,False,,,0,,A. Martin REBOUND (Off:0 Def:1),[1642918],1610612761.0,TOR,,,,,,,,Martin,A. Martin,In The Paint (Non-RA),0-8 Center,,,543.0,1.0,1.0,0.0,,,,,,,,,,,,,,
545,PT00M00.00S,2026-04-02T01:59:16.7Z,3,REGULAR,heave,,[],0,,,1610612761,81,90,2026-04-02T02:05:40Z,5280000,False,,,0,,TOR Heave,[],1610612761.0,TOR,,,,,,,,,,Above the Break 3,24+ Left Center,60.56,,,,,,,,,,,,,,,,,,,
546,PT00M00.00S,2026-04-02T01:59:16.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612761,81,90,2026-04-02T02:05:40Z,5290000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Above the Break 3,24+ Left Center,,,545.0,,,,,,,,,,,,,,,,,
547,PT00M00.00S,2026-04-02T02:00:14.3Z,3,REGULAR,period,end,[],0,,,1610612761,81,90,2026-04-02T02:00:14Z,5300000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548,PT12M00.00S,2026-04-02T02:01:22.3Z,4,REGULAR,substitution,out,['startperiod'],1630639,,,1610612761,81,90,2026-04-02T02:01:57Z,5310000,False,,,0,,SUB out: A. Lawson,[1630639],1610612761.0,TOR,,,,,,,,Lawson,A. Lawson,,,,,,,,,,,,,,,,,,,,,,
551,PT12M00.00S,2026-04-02T02:01:22.3Z,4,REGULAR,substitution,in,['startperiod'],1630567,,,1610612761,81,90,2026-04-02T02:01:57Z,5340000,False,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,
552,PT12M00.00S,2026-04-02T02:01:22.3Z,4,REGULAR,substitution,in,['startperiod'],1642266,,,1610612761,81,90,2026-04-02T02:01:57Z,5350000,False,,,0,,SUB in: J. Walter,[1642266],1610612761.0,TOR,,,,,,,,Walter,J. Walter,,,,,,,,,,,,,,,,,,,,,,
695,PT12M00.00S,2026-04-02T02:01:22.3Z,4,REGULAR,substitution,out,['startperiod'],1642918,,,1610612761,81,90,2026-04-02T02:26:01Z,5368750,False,,,0,,SUB out: A. Martin,[1642918],1610612761.0,TOR,,,,,,,,Martin,A. Martin,,,,,,,,,,,,,,,,,,,,,,
554,PT12M00.00S,2026-04-02T02:01:56.5Z,4,REGULAR,period,start,[],0,,,1610612761,81,90,2026-04-02T02:01:57Z,5370000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT11M43.00S,2026-04-02T02:02:13.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627751,5.601182654402102,50.49019607843137,1610612761,83,90,2026-04-02T02:02:20Z,5380000,False,-2.0,0.0,1,left,J. Poeltl cutting Layup (14 PTS) (S. Barnes 10 AST),"[1627751, 1630567]",1610612761.0,TOR,cutting,,,,,,,Poeltl,J. Poeltl,Restricted Area,0-8 Center,0.25,Made,,,,,14.0,S. Barnes,1630567.0,10.0,,,,,,,,,,
559,PT11M18.00S,2026-04-02T02:02:37.8Z,4,REGULAR,turnover,lost ball,[],1630173,,,1610612758,83,90,2026-04-02T02:02:42Z,5400000,False,,,0,,P. Achiuwa lost ball TURNOVER (2 TO),"[1630173, 1630572]",1610612758.0,SAC,,,,,,,,Achiuwa,P. Achiuwa,Above the Break 3,24+ Left Center,,,,,,,,,,,2.0,Mamukelashvili,1630572.0,,,,,,,
560,PT11M18.00S,2026-04-02T02:02:37.8Z,4,REGULAR,steal,,[],1630572,,,1610612761,83,90,2026-04-02T02:02:40Z,5410000,False,,,0,,S. Mamukelashvili STEAL (1 STL),[1630572],1610612761.0,TOR,,,,,,,,Mamukelashvili,S. Mamukelashvili,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
561,PT11M08.00S,2026-04-02T02:02:47.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627751,4.681340341655716,51.71568627450981,1610612761,85,90,2026-04-02T02:16:52Z,5420000,False,-9.0,-8.0,1,left,J. Poeltl cutting Layup (16 PTS) (S. Mamukelashvili 2 AST),"[1627751, 1630572]",1610612761.0,TOR,cutting,,,,,,,Poeltl,J. Poeltl,Restricted Area,0-8 Center,1.21,Made,,,,,16.0,S. Mamukelashvili,1630572.0,2.0,,,,,,,,,,
564,PT10M45.00S,2026-04-02T02:03:35.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630173,88.38699080157687,40.19607843137255,1610612758,85,90,2026-04-02T02:03:49Z,5450000,False,-49.0,57.0,1,right,MISS P. Achiuwa 7' driving floating Shot,[1630173],1610612758.0,SAC,driving floating,,,,,,,Achiuwa,P. Achiuwa,In The Paint (Non-RA),0-8 Center,7.49,Missed,,,,,,,,,,,,,,,,,,
566,PT10M45.00S,2026-04-02T02:03:35.9Z,4,REGULAR,rebound,offensive,[],1630173,,,1610612758,85,90,2026-04-02T02:03:49Z,5470000,False,,,0,,P. Achiuwa REBOUND (Off:11 Def:7),[1630173],1610612758.0,SAC,,,,,,,,Achiuwa,P. Achiuwa,In The Paint (Non-RA),0-8 Center,,,564.0,18.0,7.0,11.0,,,,,,,,,,,,,,
567,PT10M44.00S,2026-04-02T02:03:41.1Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630173,94.40999984741211,50.0,1610612758,85,90,2026-04-02T02:18:20Z,5480000,False,0.0,0.0,1,right,MISS P. Achiuwa tip Layup,[1630173],1610612758.0,SAC,tip,,,,,,,Achiuwa,P. Achiuwa,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
568,PT10M43.00S,2026-04-02T02:03:42.1Z,4,REGULAR,rebound,offensive,[],1631342,,,1610612758,85,90,2026-04-02T02:18:20Z,5490000,False,,,0,,D. Plowden REBOUND (Off:1 Def:0),[1631342],1610612758.0,SAC,,,,,,,,Plowden,D. Plowden,Restricted Area,0-8 Center,,,567.0,1.0,0.0,1.0,,,,,,,,,,,,,,
569,PT10M32.00S,2026-04-02T02:03:49.2Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1631342,84.05059132720105,96.81372549019608,1610612758,85,93,2026-04-02T02:03:54Z,5500000,False,234.0,97.0,1,right,D. Plowden 25' 3PT  (8 PTS) (K. Hayes 3 AST),"[1631342, 1630165]",1610612758.0,SAC,,,,,,,,Plowden,D. Plowden,Above the Break 3,24+ Right Center,25.36,Made,,,,,8.0,K. Hayes,1630165.0,3.0,,,,,,,,,,
571,PT10M17.00S,2026-04-02T02:04:40.1Z,4,REGULAR,jumpball,recovered,[],1630165,,,1610612761,85,93,2026-04-02T02:21:15Z,5520000,False,,,0,,Jump Ball P. Achiuwa vs. J. Walter: Tip to K. Hayes,"[1630165, 1630173, 1642266]",1610612758.0,SAC,heldball,K. Hayes,Achiuwa,1630173.0,Walter,1642266.0,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,1630165.0
574,PT10M17.00S,2026-04-02T02:04:40.1Z,4,REGULAR,turnover,lost ball,[],1642266,,,1610612761,85,93,2026-04-02T02:21:35Z,5550000,False,,,0,,J. Walter lost ball TURNOVER (1 TO),"[1642266, 1630165]",1610612761.0,TOR,,,,,,,,Walter,J. Walter,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1.0,Hayes,1630165.0,,,,,,,
575,PT10M17.00S,2026-04-02T02:04:40.1Z,4,REGULAR,steal,,[],1630165,,,1610612758,85,93,2026-04-02T02:24:29Z,5560000,False,,,0,,K. Hayes STEAL (3 STL),[1630165],1610612758.0,SAC,,,,,,,,Hayes,K. Hayes,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
576,PT10M12.00S,2026-04-02T02:04:42.2Z,4,REGULAR,foul,personal,['2freethrow'],1642347,,,1610612758,85,93,2026-04-02T02:04:53Z,5570000,False,,,0,,J. Shead shooting personal FOUL (2 PF) (Hayes 2 FT),"[1642347, 1630165]",1610612761.0,TOR,shooting,,,,,,1627964.0,Shead,J. Shead,Restricted Area,0-8 Center,,,,,,,,,,,,,,2.0,0.0,Hayes,1630165.0,,,
578,PT10M12.00S,2026-04-02T02:05:10.5Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1630165,,,1610612758,85,94,2026-04-02T02:05:10Z,5590000,False,,,0,,K. Hayes Free Throw 1 of 2 (4 PTS),[1630165],1610612758.0,SAC,,,,,,,,Hayes,K. Hayes,,,,Made,,,,,4.0,,,,,,,,,,,,,
579,PT10M12.00S,2026-04-02T02:05:11.4Z,4,REGULAR,substitution,out,[],203926,,,1610612758,85,94,2026-04-02T02:05:23Z,5600000,False,,,0,,SUB out: D. McDermott,[203926],1610612758.0,SAC,,,,,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,
581,PT10M12.00S,2026-04-02T02:05:11.4Z,4,REGULAR,substitution,out,[],1630173,,,1610612758,85,94,2026-04-02T02:05:23Z,5620000,False,,,0,,SUB out: P. Achiuwa,[1630173],1610612758.0,SAC,,,,,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,
582,PT10M12.00S,2026-04-02T02:05:11.4Z,4,REGULAR,substitution,in,[],1642875,,,1610612758,85,94,2026-04-02T02:05:23Z,5630000,False,,,0,,SUB in: M. Raynaud,[1642875],1610612758.0,SAC,,,,,,,,Raynaud,M. Raynaud,,,,,,,,,,,,,,,,,,,,,,
583,PT10M12.00S,2026-04-02T02:05:11.4Z,4,REGULAR,substitution,in,[],201942,,,1610612758,85,94,2026-04-02T02:05:23Z,5640000,False,,,0,,SUB in: D. DeRozan,[201942],1610612758.0,SAC,,,,,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,
585,PT10M12.00S,2026-04-02T02:05:34.2Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1630165,,,1610612758,85,95,2026-04-02T02:05:34Z,5660000,False,,,0,,K. Hayes Free Throw 2 of 2 (5 PTS),[1630165],1610612758.0,SAC,,,,,,,,Hayes,K. Hayes,,,,Made,,,,,5.0,,,,,,,,,,,,,
586,PT10M01.00S,2026-04-02T02:05:48.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642347,6.258212877792378,49.50980392156863,1610612761,87,95,2026-04-02T02:05:53Z,5670000,False,2.0,6.0,1,left,J. Shead driving Layup (8 PTS),[1642347],1610612761.0,TOR,driving,,,,,,,Shead,J. Shead,Restricted Area,0-8 Center,0.68,Made,,,,,8.0,,,,,,,,,,,,,
587,PT09M52.00S,2026-04-02T02:06:00.2Z,4,REGULAR,foul,personal,[],1642266,,,1610612758,87,95,2026-04-02T02:06:03Z,5680000,False,,,0,,J. Walter personal FOUL (3 PF),"[1642266, 1630165]",1610612761.0,TOR,,,,,,,1627964.0,Walter,J. Walter,Above the Break 3,24+ Center,,,,,,,,,,,,,,3.0,0.0,Hayes,1630165.0,,,
589,PT09M48.00S,2026-04-02T02:06:19.9Z,4,REGULAR,3pt,Jump Shot,[],1628370,65.65374507227332,60.78431372549019,1610612758,87,95,2026-04-02T02:06:25Z,5700000,False,54.0,270.0,1,right,MISS M. Monk 27' pullup 3PT,[1628370],1610612758.0,SAC,pullup,,,,,,,Monk,M. Monk,Above the Break 3,24+ Center,27.57,Missed,,,,,,,,,,,,,,,,,,
590,PT09M45.00S,2026-04-02T02:06:22.9Z,4,REGULAR,rebound,defensive,[],1627751,,,1610612761,87,95,2026-04-02T02:06:25Z,5710000,False,,,0,,J. Poeltl REBOUND (Off:1 Def:4),[1627751],1610612761.0,TOR,,,,,,,,Poeltl,J. Poeltl,Above the Break 3,24+ Center,,,589.0,5.0,4.0,1.0,,,,,,,,,,,,,,
591,PT09M40.00S,2026-04-02T02:06:29.8Z,4,REGULAR,foul,personal,['2freethrow'],1631342,,,1610612761,87,95,2026-04-02T02:06:38Z,5720000,False,,,0,,D. Plowden shooting personal FOUL (2 PF) (Shead 2 FT),"[1631342, 1642347]",1610612758.0,SAC,shooting,,,,,,1627964.0,Plowden,D. Plowden,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,2.0,0.0,Shead,1642347.0,,,
593,PT09M40.00S,2026-04-02T02:06:58.9Z,4,REGULAR,freethrow,1 of 2,[],1642347,,,1610612761,88,95,2026-04-02T02:06:58Z,5740000,False,,,0,,J. Shead Free Throw 1 of 2 (9 PTS),[1642347],1610612761.0,TOR,,,,,,,,Shead,J. Shead,,,,Made,,,,,9.0,,,,,,,,,,,,,
594,PT09M40.00S,2026-04-02T02:06:59.8Z,4,REGULAR,substitution,out,[],1630567,,,1610612761,88,95,2026-04-02T02:07:06Z,5750000,False,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,
595,PT09M40.00S,2026-04-02T02:06:59.8Z,4,REGULAR,substitution,out,[],1630165,,,1610612761,88,95,2026-04-02T02:07:06Z,5760000,False,,,0,,SUB out: K. Hayes,[1630165],1610612758.0,SAC,,,,,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,
596,PT09M40.00S,2026-04-02T02:06:59.8Z,4,REGULAR,substitution,in,[],1629628,,,1610612761,88,95,2026-04-02T02:07:06Z,5770000,False,,,0,,SUB in: R. Barrett,[1629628],1610612761.0,TOR,,,,,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,
597,PT09M40.00S,2026-04-02T02:06:59.8Z,4,REGULAR,substitution,in,[],1642363,,,1610612761,88,95,2026-04-02T02:07:06Z,5780000,False,,,0,,SUB in: N. Clifford,[1642363],1610612758.0,SAC,,,,,,,,Clifford,N. Clifford,,,,,,,,,,,,,,,,,,,,,,
598,PT09M40.00S,2026-04-02T02:07:22.2Z,4,REGULAR,freethrow,2 of 2,[],1642347,,,1610612761,89,95,2026-04-02T02:07:22Z,5790000,False,,,0,,J. Shead Free Throw 2 of 2 (10 PTS),[1642347],1610612761.0,TOR,,,,,,,,Shead,J. Shead,,,,Made,,,,,10.0,,,,,,,,,,,,,
599,PT09M27.00S,2026-04-02T02:07:38.0Z,4,REGULAR,foul,personal,['2freethrow'],1627751,,,1610612758,89,95,2026-04-02T02:07:43Z,5800000,False,,,0,,J. Poeltl shooting personal FOUL (2 PF) (Raynaud 2 FT),"[1627751, 1642875]",1610612761.0,TOR,shooting,,,,,,1627964.0,Poeltl,J. Poeltl,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,2.0,0.0,Raynaud,1642875.0,,,
601,PT09M27.00S,2026-04-02T02:08:03.2Z,4,REGULAR,freethrow,1 of 2,[],1642875,,,1610612758,89,96,2026-04-02T02:08:03Z,5820000,False,,,0,,M. Raynaud Free Throw 1 of 2 (5 PTS),[1642875],1610612758.0,SAC,,,,,,,,Raynaud,M. Raynaud,,,,Made,,,,,5.0,,,,,,,,,,,,,
602,PT09M27.00S,2026-04-02T02:08:04.1Z,4,REGULAR,substitution,out,[],1642266,,,1610612758,89,96,2026-04-02T02:08:16Z,5830000,False,,,0,,SUB out: J. Walter,[1642266],1610612761.0,TOR,,,,,,,,Walter,J. Walter,,,,,,,,,,,,,,,,,,,,,,
603,PT09M27.00S,2026-04-02T02:08:04.1Z,4,REGULAR,substitution,out,[],1627751,,,1610612758,89,96,2026-04-02T02:08:16Z,5840000,False,,,0,,SUB out: J. Poeltl,[1627751],1610612761.0,TOR,,,,,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,
604,PT09M27.00S,2026-04-02T02:08:04.1Z,4,REGULAR,substitution,in,[],1630639,,,1610612758,89,96,2026-04-02T02:08:16Z,5850000,False,,,0,,SUB in: A. Lawson,[1630639],1610612761.0,TOR,,,,,,,,Lawson,A. Lawson,,,,,,,,,,,,,,,,,,,,,,
605,PT09M27.00S,2026-04-02T02:08:04.1Z,4,REGULAR,substitution,in,[],1642867,,,1610612758,89,96,2026-04-02T02:08:16Z,5860000,False,,,0,,SUB in: C. Murray-Boyles,[1642867],1610612761.0,TOR,,,,,,,,Murray-Boyles,C. Murray-Boyles,,,,,,,,,,,,,,,,,,,,,,
606,PT09M27.00S,2026-04-02T02:08:28.8Z,4,REGULAR,freethrow,2 of 2,[],1642875,,,1610612758,89,97,2026-04-02T02:08:28Z,5870000,False,,,0,,M. Raynaud Free Throw 2 of 2 (6 PTS),[1642875],1610612758.0,SAC,,,,,,,,Raynaud,M. Raynaud,,,,Made,,,,,6.0,,,,,,,,,,,,,
607,PT09M05.00S,2026-04-02T02:08:51.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630572,5.338370565045992,49.754901960784316,1610612761,91,97,2026-04-02T02:08:56Z,5880000,False,1.0,-2.0,1,left,S. Mamukelashvili driving finger roll Layup (11 PTS) (C. Murray-Boyles 1 AST),"[1630572, 1642867]",1610612761.0,TOR,driving finger roll,,,,,,,Mamukelashvili,S. Mamukelashvili,Restricted Area,0-8 Center,0.26,Made,,,,,11.0,C. Murray-Boyles,1642867.0,1.0,,,,,,,,,,
609,PT08M48.00S,2026-04-02T02:09:11.8Z,4,REGULAR,foul,personal,['3freethrow'],1629628,,,1610612758,91,97,2026-04-02T02:09:18Z,5900000,False,,,0,,R. Barrett shooting personal FOUL (3 PF) (DeRozan 3 FT),"[1629628, 201942]",1610612761.0,TOR,shooting,,,,,,2882.0,Barrett,R. Barrett,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,3.0,0.0,DeRozan,201942.0,,,
611,PT08M48.00S,2026-04-02T02:09:37.0Z,4,REGULAR,freethrow,1 of 3,[],201942,,,1610612758,91,98,2026-04-02T02:09:37Z,5920000,False,,,0,,D. DeRozan Free Throw 1 of 3 (15 PTS),[201942],1610612758.0,SAC,,,,,,,,DeRozan,D. DeRozan,,,,Made,,,,,15.0,,,,,,,,,,,,,
612,PT08M48.00S,2026-04-02T02:09:50.8Z,4,REGULAR,freethrow,2 of 3,[],201942,,,1610612758,91,99,2026-04-02T02:09:50Z,5930000,False,,,0,,D. DeRozan Free Throw 2 of 3 (16 PTS),[201942],1610612758.0,SAC,,,,,,,,DeRozan,D. DeRozan,,,,Made,,,,,16.0,,,,,,,,,,,,,
613,PT08M48.00S,2026-04-02T02:10:05.3Z,4,REGULAR,freethrow,3 of 3,[],201942,,,1610612758,91,100,2026-04-02T02:10:05Z,5940000,False,,,0,,D. DeRozan Free Throw 3 of 3 (17 PTS),[201942],1610612758.0,SAC,,,,,,,,DeRozan,D. DeRozan,,,,Made,,,,,17.0,,,,,,,,,,,,,
614,PT08M40.00S,2026-04-02T02:10:14.1Z,4,REGULAR,3pt,Jump Shot,[],1629628,33.459264126149804,63.725490196078425,1610612761,91,100,2026-04-02T02:10:17Z,5950000,False,-69.0,262.0,1,left,MISS R. Barrett 27' 3PT,[1629628],1610612761.0,TOR,,,,,,,,Barrett,R. Barrett,Above the Break 3,24+ Center,27.08,Missed,,,,,,,,,,,,,,,,,,
615,PT08M38.00S,2026-04-02T02:10:16.1Z,4,REGULAR,rebound,defensive,[],1631342,,,1610612758,91,100,2026-04-02T02:10:17Z,5960000,False,,,0,,D. Plowden REBOUND (Off:1 Def:1),[1631342],1610612758.0,SAC,,,,,,,,Plowden,D. Plowden,Above the Break 3,24+ Center,,,614.0,2.0,1.0,1.0,,,,,,,,,,,,,,
