actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
257,PT08M05.00S,2026-01-29T01:20:18.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626157,5.590000152587891,50.0,1610612752,34,24,2026-01-29T01:20:18Z,2490000,False,0.0,0.0,1,left,K. Towns putback Layup (2 PTS),[1626157],1610612752.0,NYK,putback,,,Towns,K. Towns,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,2.0,,,,,,,,,,,,,
258,PT07M50.00S,2026-01-29T01:20:33.5Z,2,REGULAR,3pt,Jump Shot,[],1642347,69.46452036793693,19.852941176470587,1610612761,34,24,2026-01-29T01:20:37Z,2500000,False,-151.0,235.0,1,right,MISS J. Shead 27' 3PT,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,Above the Break 3,24+ Left Center,27.87,Missed,,,,,,,,,,,,,,,,,,
259,PT07M48.00S,2026-01-29T01:20:35.5Z,2,REGULAR,rebound,defensive,[],1626157,,,1610612752,34,24,2026-01-29T01:20:37Z,2510000,False,,,0,,K. Towns REBOUND (Off:5 Def:8),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Left Center,,,258.0,13.0,8.0,5.0,,,,,,,,,,,,,,
263,PT07M36.00S,2026-01-29T01:21:00.5Z,2,REGULAR,3pt,Jump Shot,[],1629013,6.389618922470433,1.9607843137254901,1610612752,34,27,2026-01-29T01:36:52Z,2550000,False,240.0,8.0,1,left,L. Shamet 24' 3PT  (3 PTS) (O. Anunoby 1 AST),"[1629013, 1628384]",1610612752.0,NYK,,,,Shamet,L. Shamet,,,,,Right Corner 3,24+ Right,24.03,Made,,,,,3.0,O. Anunoby,1628384.0,1.0,,,,,,,,,,
264,PT07M10.00S,2026-01-29T01:21:15.8Z,2,REGULAR,foul,personal,['2freethrow'],1628973,,,1610612761,34,27,2026-01-29T01:21:28Z,2560000,False,,,0,,J. Brunson shooting personal FOUL (1 PF) (Dick 2 FT),"[1628973, 1641711]",1610612752.0,NYK,shooting,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,200833.0,1.0,0.0,Dick,1641711.0,,,,
266,PT07M10.00S,2026-01-29T01:21:47.5Z,2,REGULAR,freethrow,1 of 2,[],1641711,,,1610612761,35,27,2026-01-29T01:21:47Z,2580000,False,,,0,,G. Dick Free Throw 1 of 2 (8 PTS),[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,,,,Made,,,,,8.0,,,,,,,,,,,,,
267,PT07M10.00S,2026-01-29T01:21:48.3Z,2,REGULAR,substitution,out,[],1630193,,,1610612761,35,27,2026-01-29T01:22:11Z,2590000,False,,,0,,SUB out: I. Quickley,[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT07M10.00S,2026-01-29T01:21:48.3Z,2,REGULAR,substitution,out,[],1629628,,,1610612761,35,27,2026-01-29T01:22:11Z,2600000,False,,,0,,SUB out: R. Barrett,[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT07M10.00S,2026-01-29T01:21:48.3Z,2,REGULAR,substitution,out,[],203903,,,1610612761,35,27,2026-01-29T01:22:11Z,2610000,False,,,0,,SUB out: J. Clarkson,[203903],1610612752.0,NYK,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT07M10.00S,2026-01-29T01:21:48.3Z,2,REGULAR,substitution,out,[],1628384,,,1610612761,35,27,2026-01-29T01:22:11Z,2620000,False,,,0,,SUB out: O. Anunoby,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT07M10.00S,2026-01-29T01:21:48.3Z,2,REGULAR,substitution,in,[],1642266,,,1610612761,35,27,2026-01-29T01:22:11Z,2630000,False,,,0,,SUB in: J. Walter,[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT07M10.00S,2026-01-29T01:21:48.3Z,2,REGULAR,substitution,in,[],1627742,,,1610612761,35,27,2026-01-29T01:22:11Z,2640000,False,,,0,,SUB in: B. Ingram,[1627742],1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT07M10.00S,2026-01-29T01:21:48.3Z,2,REGULAR,substitution,in,[],1628404,,,1610612761,35,27,2026-01-29T01:22:11Z,2650000,False,,,0,,SUB in: J. Hart,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT07M10.00S,2026-01-29T01:21:48.3Z,2,REGULAR,substitution,in,[],1642278,,,1610612761,35,27,2026-01-29T01:22:11Z,2660000,False,,,0,,SUB in: T. Kolek,[1642278],1610612752.0,NYK,,,,Kolek,T. Kolek,,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT07M10.00S,2026-01-29T01:22:12.4Z,2,REGULAR,freethrow,2 of 2,[],1641711,,,1610612761,36,27,2026-01-29T01:22:12Z,2670000,False,,,0,,G. Dick Free Throw 2 of 2 (9 PTS),[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,,,,Made,,,,,9.0,,,,,,,,,,,,,
276,PT06M48.00S,2026-01-29T01:22:36.0Z,2,REGULAR,3pt,Jump Shot,[],1629013,29.6484888304862,78.43137254901961,1610612752,36,27,2026-01-29T01:22:43Z,2680000,False,-142.0,226.0,1,left,MISS L. Shamet 26' 3PT,[1629013],1610612752.0,NYK,,,,Shamet,L. Shamet,,,,,Above the Break 3,24+ Left Center,26.72,Missed,,,,,,,,,,,,,,,,,,
277,PT06M44.00S,2026-01-29T01:22:40.0Z,2,REGULAR,rebound,offensive,[],1626157,,,1610612752,36,27,2026-01-29T01:22:43Z,2690000,False,,,0,,K. Towns REBOUND (Off:6 Def:8),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Left Center,,,276.0,14.0,8.0,6.0,,,,,,,,,,,,,,
278,PT06M44.00S,2026-01-29T01:22:40.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626157,6.389618922470433,48.529411764705884,1610612752,36,27,2026-01-29T01:38:26Z,2700000,False,7.0,8.0,1,left,MISS K. Towns driving Layup - blocked,"[1626157, 1642867]",1610612752.0,NYK,driving,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,1.06,Missed,,,,,,,,,,,,,,,,,Murray-Boyles,1642867.0
279,PT06M44.00S,2026-01-29T01:22:40.9Z,2,REGULAR,block,,[],1642867,,,1610612752,36,27,2026-01-29T01:22:43Z,2710000,False,,,0,,C. Murray-Boyles BLOCK (3 BLK),[1642867],1610612761.0,TOR,,,,Murray-Boyles,C. Murray-Boyles,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
280,PT06M41.00S,2026-01-29T01:22:43.9Z,2,REGULAR,rebound,defensive,[],1642867,,,1610612761,36,27,2026-01-29T01:22:46Z,2720000,False,,,0,,C. Murray-Boyles REBOUND (Off:2 Def:2),[1642867],1610612761.0,TOR,,,,Murray-Boyles,C. Murray-Boyles,,,,,Restricted Area,0-8 Center,,,278.0,4.0,2.0,2.0,,,,,,,,,,,,,,
281,PT06M30.00S,2026-01-29T01:22:56.9Z,2,REGULAR,turnover,out-of-bounds,[],1642347,,,1610612761,36,27,2026-01-29T01:23:03Z,2730000,False,,,0,,J. Shead step out-of-bounds TURNOVER (1 TO),[1642347],1610612761.0,TOR,step,,,Shead,J. Shead,,,,,Left Corner 3,24+ Left,,,,,,,,,,,1.0,200833.0,,,,,,,,
282,PT06M30.00S,2026-01-29T01:23:03.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,36,27,2026-01-29T01:23:03Z,2740000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT06M30.00S,2026-01-29T01:25:33.7Z,2,REGULAR,substitution,out,[],1641711,,,1610612752,36,27,2026-01-29T01:25:49Z,2750000,False,,,0,,SUB out: G. Dick,[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT06M30.00S,2026-01-29T01:25:33.7Z,2,REGULAR,substitution,out,[],1642867,,,1610612752,36,27,2026-01-29T01:25:49Z,2760000,False,,,0,,SUB out: C. Murray-Boyles,[1642867],1610612761.0,TOR,,,,Murray-Boyles,C. Murray-Boyles,,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT06M30.00S,2026-01-29T01:25:33.7Z,2,REGULAR,substitution,in,[],1630567,,,1610612752,36,27,2026-01-29T01:25:49Z,2770000,False,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT06M30.00S,2026-01-29T01:25:33.7Z,2,REGULAR,substitution,in,[],1630572,,,1610612752,36,27,2026-01-29T01:25:49Z,2780000,False,,,0,,SUB in: S. Mamukelashvili,[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT06M10.00S,2026-01-29T01:26:21.9Z,2,REGULAR,turnover,bad pass,[],1642278,,,1610612752,36,27,2026-01-29T01:26:26Z,2790000,False,,,0,,T. Kolek bad pass TURNOVER (1 TO),"[1642278, 1642347]",1610612752.0,NYK,,,,Kolek,T. Kolek,,,,,Mid-Range,8-16 Left,,,,,,,,,,,1.0,,,,,,Shead,1642347.0,,
289,PT06M10.00S,2026-01-29T01:26:21.9Z,2,REGULAR,steal,,[],1642347,,,1610612761,36,27,2026-01-29T01:26:24Z,2800000,False,,,0,,J. Shead STEAL (1 STL),[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
290,PT06M02.00S,2026-01-29T01:26:30.3Z,2,REGULAR,foul,personal,['2freethrow'],1642278,,,1610612761,36,27,2026-01-29T01:26:39Z,2810000,False,,,0,,T. Kolek shooting personal FOUL (1 PF) (Ingram 2 FT),"[1642278, 1627742]",1610612752.0,NYK,shooting,,,Kolek,T. Kolek,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,1629177.0,1.0,0.0,Ingram,1627742.0,,,,
292,PT06M02.00S,2026-01-29T01:26:55.6Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1627742,,,1610612761,37,27,2026-01-29T01:26:55Z,2830000,False,,,0,,B. Ingram Free Throw 1 of 2 (5 PTS),[1627742],1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
293,PT06M02.00S,2026-01-29T01:27:17.7Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1627742,,,1610612761,38,27,2026-01-29T01:27:17Z,2840000,False,,,0,,B. Ingram Free Throw 2 of 2 (6 PTS),[1627742],1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
294,PT05M47.00S,2026-01-29T01:27:34.5Z,2,REGULAR,turnover,bad pass,[],1628973,,,1610612752,38,27,2026-01-29T01:27:40Z,2850000,False,,,0,,J. Brunson bad pass TURNOVER (1 TO),"[1628973, 1627742]",1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1.0,,,,,,Ingram,1627742.0,,
295,PT05M47.00S,2026-01-29T01:27:34.5Z,2,REGULAR,steal,,[],1627742,,,1610612761,38,27,2026-01-29T01:29:01Z,2860000,False,,,0,,B. Ingram STEAL (2 STL),[1627742],1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
296,PT05M40.00S,2026-01-29T01:27:41.4Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1642266,70.25295663600527,26.225490196078432,1610612761,38,27,2026-01-29T01:27:45Z,2870000,False,-119.0,227.0,1,right,MISS J. Walter 25' 3PT,[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,Above the Break 3,24+ Left Center,25.63,Missed,,,,,,,,,,,,,,,,,,
297,PT05M37.00S,2026-01-29T01:27:44.4Z,2,REGULAR,rebound,defensive,[],1626157,,,1610612752,38,27,2026-01-29T01:27:45Z,2880000,False,,,0,,K. Towns REBOUND (Off:6 Def:9),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Left Center,,,296.0,15.0,9.0,6.0,,,,,,,,,,,,,,
298,PT05M34.00S,2026-01-29T01:27:49.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628973,6.521024967148489,50.0,1610612752,38,29,2026-01-29T01:27:57Z,2890000,False,0.0,9.0,1,left,J. Brunson running finger roll Layup (6 PTS),[1628973],1610612752.0,NYK,running finger roll,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,0.88,Made,,,,,6.0,,,,,,,,,,,,,
299,PT05M34.00S,2026-01-29T01:27:54.2Z,2,REGULAR,foul,personal,['1freethrow'],1642266,,,1610612752,38,29,2026-01-29T01:28:01Z,2900000,False,,,0,,J. Walter shooting personal FOUL (1 PF) (Brunson 1 FT),"[1642266, 1628973]",1610612761.0,TOR,shooting,,,Walter,J. Walter,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,1629177.0,1.0,0.0,Brunson,1628973.0,,,,
301,PT05M34.00S,2026-01-29T01:28:17.2Z,2,REGULAR,freethrow,1 of 1,['fastbreak'],1628973,,,1610612752,38,30,2026-01-29T01:28:17Z,2920000,False,,,0,,J. Brunson Free Throw 1 of 1 (7 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
304,PT05M16.00S,2026-01-29T01:28:40.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628973,,,1610612761,38,30,2026-01-29T01:28:47Z,2930000,False,,,0,,J. Brunson personal FOUL (2 PF) (Barnes 2 FT),"[1628973, 1630567]",1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,1629177.0,2.0,0.0,Barnes,1630567.0,,,,
306,PT05M16.00S,2026-01-29T01:29:10.0Z,2,REGULAR,freethrow,1 of 2,[],1630567,,,1610612761,39,30,2026-01-29T01:29:10Z,2950000,False,,,0,,S. Barnes Free Throw 1 of 2 (8 PTS),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,Made,,,,,8.0,,,,,,,,,,,,,
307,PT05M16.00S,2026-01-29T01:29:11.1Z,2,REGULAR,substitution,out,[],1628973,,,1610612761,39,30,2026-01-29T01:29:17Z,2960000,False,,,0,,SUB out: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT05M16.00S,2026-01-29T01:29:11.1Z,2,REGULAR,substitution,in,[],1628969,,,1610612761,39,30,2026-01-29T01:29:17Z,2970000,False,,,0,,SUB in: M. Bridges,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT05M16.00S,2026-01-29T01:29:29.7Z,2,REGULAR,freethrow,2 of 2,[],1630567,,,1610612761,40,30,2026-01-29T01:29:29Z,2980000,False,,,0,,S. Barnes Free Throw 2 of 2 (9 PTS),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,Made,,,,,9.0,,,,,,,,,,,,,
310,PT05M04.00S,2026-01-29T01:29:43.2Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1626157,10.068988173455978,49.01960784313725,1610612752,40,32,2026-01-29T01:29:51Z,2990000,False,5.0,42.0,1,left,K. Towns turnaround Hook (4 PTS) (T. Kolek 3 AST),"[1626157, 1642278]",1610612752.0,NYK,turnaround,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,4.24,Made,,,,,4.0,T. Kolek,1642278.0,3.0,,,,,,,,,,
312,PT04M42.00S,2026-01-29T01:30:05.1Z,2,REGULAR,3pt,Jump Shot,[],1642347,69.72733245729303,74.26470588235294,1610612761,40,32,2026-01-29T01:30:11Z,3010000,False,121.0,232.0,1,right,MISS J. Shead 26' step back 3PT,[1642347],1610612761.0,TOR,step back,,,Shead,J. Shead,,,,,Above the Break 3,24+ Right Center,26.19,Missed,,,,,,,,,,,,,,,,,,
313,PT04M40.00S,2026-01-29T01:30:07.1Z,2,REGULAR,rebound,offensive,[],1630567,,,1610612761,40,32,2026-01-29T01:30:11Z,3020000,False,,,0,,S. Barnes REBOUND (Off:4 Def:3),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Right Center,,,312.0,7.0,3.0,4.0,,,,,,,,,,,,,,
314,PT04M40.00S,2026-01-29T01:30:11.6Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629013,,,1610612761,40,32,2026-01-29T01:30:19Z,3030000,False,,,0,,L. Shamet shooting personal FOUL (2 PF) (Barnes 2 FT),"[1629013, 1630567]",1610612752.0,NYK,shooting,,,Shamet,L. Shamet,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,1830.0,2.0,0.0,Barnes,1630567.0,,,,
316,PT04M40.00S,2026-01-29T01:30:34.7Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1630567,,,1610612761,41,32,2026-01-29T01:30:34Z,3050000,False,,,0,,S. Barnes Free Throw 1 of 2 (10 PTS),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,Made,,,,,10.0,,,,,,,,,,,,,
317,PT04M40.00S,2026-01-29T01:30:35.5Z,2,REGULAR,substitution,out,[],1629013,,,1610612761,41,32,2026-01-29T01:30:41Z,3060000,False,,,0,,SUB out: L. Shamet,[1629013],1610612752.0,NYK,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT04M40.00S,2026-01-29T01:30:35.5Z,2,REGULAR,substitution,in,[],1628384,,,1610612761,41,32,2026-01-29T01:30:41Z,3070000,False,,,0,,SUB in: O. Anunoby,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT04M40.00S,2026-01-29T01:30:54.5Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1630567,,,1610612761,42,32,2026-01-29T01:30:54Z,3080000,False,,,0,,S. Barnes Free Throw 2 of 2 (11 PTS),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,Made,,,,,11.0,,,,,,,,,,,,,
320,PT04M29.00S,2026-01-29T01:31:06.6Z,2,REGULAR,turnover,bad pass,[],1642278,,,1610612752,42,32,2026-01-29T01:31:10Z,3090000,False,,,0,,T. Kolek bad pass TURNOVER (2 TO),"[1642278, 1642347]",1610612752.0,NYK,,,,Kolek,T. Kolek,,,,,Mid-Range,8-16 Right,,,,,,,,,,,2.0,,,,,,Shead,1642347.0,,
321,PT04M29.00S,2026-01-29T01:31:06.6Z,2,REGULAR,steal,,[],1642347,,,1610612761,42,32,2026-01-29T01:31:08Z,3100000,False,,,0,,J. Shead STEAL (2 STL),[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
322,PT04M23.00S,2026-01-29T01:31:12.4Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630572,92.9862023653088,98.52941176470588,1610612761,42,32,2026-01-29T01:31:17Z,3110000,False,243.0,13.0,1,right,MISS S. Mamukelashvili 24' running 3PT,[1630572],1610612761.0,TOR,running,,,Mamukelashvili,S. Mamukelashvili,,,,,Right Corner 3,24+ Right,24.3,Missed,,,,,,,,,,,,,,,,,,
323,PT04M19.00S,2026-01-29T01:31:16.4Z,2,REGULAR,rebound,defensive,[],1628384,,,1610612752,42,32,2026-01-29T01:31:17Z,3120000,False,,,0,,O. Anunoby REBOUND (Off:0 Def:1),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Right Corner 3,24+ Right,,,322.0,1.0,1.0,0.0,,,,,,,,,,,,,,
324,PT03M59.00S,2026-01-29T01:31:35.8Z,2,REGULAR,2pt,Jump Shot,[],1628969,10.33180026281209,25.245098039215684,1610612752,42,34,2026-01-29T01:31:39Z,3130000,False,124.0,45.0,1,left,M. Bridges 13' turnaround fadeaway Jump Shot (2 PTS),[1628969],1610612752.0,NYK,turnaround fadeaway,,,Bridges,M. Bridges,,,,,Mid-Range,8-16 Right,13.16,Made,,,,,2.0,,,,,,,,,,,,,
325,PT03M40.00S,2026-01-29T01:31:55.6Z,2,REGULAR,turnover,bad pass,[],1630572,,,1610612761,42,34,2026-01-29T01:32:05Z,3140000,False,,,0,,S. Mamukelashvili bad pass TURNOVER (1 TO),"[1630572, 1628384]",1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1.0,,,,,,Anunoby,1628384.0,,
326,PT03M40.00S,2026-01-29T01:31:55.6Z,2,REGULAR,steal,,[],1628384,,,1610612752,42,34,2026-01-29T01:31:58Z,3150000,False,,,0,,O. Anunoby STEAL (2 STL),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
327,PT03M32.00S,2026-01-29T01:32:03.5Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1626157,5.338370565045992,45.588235294117645,1610612752,42,34,2026-01-29T01:32:08Z,3160000,False,22.0,-2.0,1,left,MISS K. Towns driving Hook - blocked,"[1626157, 1630572]",1610612752.0,NYK,driving,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,2.22,Missed,,,,,,,,,,,,,,,,,Mamukelashvili,1630572.0
328,PT03M32.00S,2026-01-29T01:32:03.5Z,2,REGULAR,block,,[],1630572,,,1610612752,42,34,2026-01-29T01:32:06Z,3170000,False,,,0,,S. Mamukelashvili BLOCK (1 BLK),[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
329,PT03M28.00S,2026-01-29T01:32:07.5Z,2,REGULAR,rebound,defensive,[],1630567,,,1610612761,42,34,2026-01-29T01:32:08Z,3180000,False,,,0,,S. Barnes REBOUND (Off:4 Def:4),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,,,327.0,8.0,4.0,4.0,,,,,,,,,,,,,,
330,PT03M26.00S,2026-01-29T01:32:08.6Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1642266,94.03745072273325,98.0392156862745,1610612761,42,34,2026-01-29T01:32:49Z,3190000,False,240.0,4.0,1,right,MISS J. Walter 24' running 3PT,[1642266],1610612761.0,TOR,running,,,Walter,J. Walter,,,,,Right Corner 3,24+ Right,24.02,Missed,,,,,,,,,,,,,,,,,,
331,PT03M24.00S,2026-01-29T01:32:10.6Z,2,REGULAR,rebound,offensive,[],1627742,,,1610612761,42,34,2026-01-29T01:32:49Z,3200000,False,,,0,,B. Ingram REBOUND (Off:1 Def:3),[1627742],1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,Right Corner 3,24+ Right,,,330.0,4.0,3.0,1.0,,,,,,,,,,,,,,
332,PT03M18.00S,2026-01-29T01:32:18.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627742,93.77463863337714,50.245098039215684,1610612761,44,34,2026-01-29T01:32:25Z,3210000,False,1.0,6.0,1,right,B. Ingram driving finger roll Layup (8 PTS),[1627742],1610612761.0,TOR,driving finger roll,,,Ingram,B. Ingram,,,,,Restricted Area,0-8 Center,0.61,Made,,,,,8.0,,,,,,,,,,,,,
333,PT03M07.00S,2026-01-29T01:32:28.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628969,5.995400788436268,51.71568627450981,1610612752,44,36,2026-01-29T01:32:36Z,3220000,False,-9.0,4.0,1,left,M. Bridges driving reverse Layup (4 PTS) (J. Hart 2 AST),"[1628969, 1628404]",1610612752.0,NYK,driving reverse,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,0.94,Made,,,,,4.0,J. Hart,1628404.0,2.0,,,,,,,,,,
335,PT02M46.00S,2026-01-29T01:32:49.2Z,2,REGULAR,2pt,Jump Shot,[],1627742,92.46057818659659,25.245098039215684,1610612761,44,36,2026-01-29T01:32:53Z,3240000,False,-124.0,18.0,1,right,MISS B. Ingram 12' Jump Shot - blocked,"[1627742, 1628384]",1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,Mid-Range,8-16 Left,12.52,Missed,,,,,,,,,,,,,,,,,Anunoby,1628384.0
336,PT02M46.00S,2026-01-29T01:32:49.2Z,2,REGULAR,block,,[],1628384,,,1610612761,44,36,2026-01-29T01:32:52Z,3250000,False,,,0,,O. Anunoby BLOCK (1 BLK),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
337,PT02M42.00S,2026-01-29T01:32:53.2Z,2,REGULAR,rebound,offensive,[],1630567,,,1610612761,44,36,2026-01-29T01:32:53Z,3260000,False,,,0,,S. Barnes REBOUND (Off:5 Def:4),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Mid-Range,8-16 Left,,,335.0,9.0,4.0,5.0,,,,,,,,,,,,,,
338,PT02M41.00S,2026-01-29T01:32:53.5Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630567,94.30026281208936,3.431372549019608,1610612761,44,36,2026-01-29T01:32:57Z,3270000,False,-233.0,1.0,1,right,MISS S. Barnes 3PT,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Left Corner 3,24+ Left,23.28,Missed,,,,,,,,,,,,,,,,,,
339,PT02M39.00S,2026-01-29T01:32:55.5Z,2,REGULAR,rebound,defensive,[],1626157,,,1610612752,44,36,2026-01-29T01:32:57Z,3280000,False,,,0,,K. Towns REBOUND (Off:6 Def:10),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Left Corner 3,24+ Left,,,338.0,16.0,10.0,6.0,,,,,,,,,,,,,,
340,PT02M33.00S,2026-01-29T01:33:03.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628969,6.389618922470433,50.0,1610612752,44,38,2026-01-29T01:33:07Z,3290000,False,0.0,8.0,1,left,M. Bridges cutting Layup (6 PTS) (K. Towns 1 AST),"[1628969, 1626157]",1610612752.0,NYK,cutting,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,0.76,Made,,,,,6.0,K. Towns,1626157.0,1.0,,,,,,,,,,
