actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
452,PT08M20.00S,2026-01-06T02:05:15.8Z,3,REGULAR,foul,personal,['2freethrow'],1629638,,,1610612761,68,57,2026-01-06T02:05:27Z,4410000,False,,,0,,N. Alexander-Walker shooting personal FOUL (1 PF) (Barrett 2 FT),"[1629638, 1629628]",1610612737.0,ATL,shooting,,,Alexander-Walker,N. Alexander-Walker,,,,,Restricted Area,0-8 Center,1627534.0,,,,,,,,1.0,0.0,Barrett,1629628.0,,,,,,,,
454,PT08M20.00S,2026-01-06T02:05:29.0Z,3,REGULAR,freethrow,1 of 2,[],1629628,,,1610612761,68,57,2026-01-06T02:05:28Z,4430000,False,,,0,,MISS R. Barrett Free Throw 1 of 2,[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
455,PT08M20.00S,2026-01-06T02:05:29.0Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612761,68,57,2026-01-06T02:05:28Z,4440000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,454.0,,,,,,,
456,PT08M20.00S,2026-01-06T02:05:29.0Z,3,REGULAR,freethrow,2 of 2,[],1629628,,,1610612761,68,57,2026-01-06T02:05:50Z,4450000,False,,,0,,MISS R. Barrett Free Throw 2 of 2,[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
457,PT08M17.00S,2026-01-06T02:05:32.0Z,3,REGULAR,rebound,defensive,[],1629638,,,1610612737,68,57,2026-01-06T02:05:50Z,4460000,False,,,0,,N. Alexander-Walker REBOUND (Off:0 Def:4),[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,456.0,4.0,4.0,0.0,,,,
458,PT08M06.00S,2026-01-06T02:06:21.5Z,3,REGULAR,jumpball,recovered,[],1642258,,,1610612737,68,57,2026-01-06T02:06:21Z,4470000,False,,,0,,Jump Ball J. Johnson vs. R. Barrett: Tip to Z. Risacher,"[1642258, 1630552, 1629628]",1610612737.0,ATL,heldball,Z. Risacher,1642258.0,Risacher,Z. Risacher,Johnson,1630552.0,Barrett,1629628.0,,,,,,,,,,,,,,,,,,,,,,
461,PT08M00.00S,2026-01-06T02:06:27.5Z,3,REGULAR,3pt,Jump Shot,[],1630168,75.77201051248358,91.42156862745098,1610612737,68,57,2026-01-06T02:06:33Z,4500000,False,207.0,175.0,1,right,MISS O. Okongwu 27' 3PT,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Above the Break 3,24+ Right Center,,,27.13,Missed,,,,,,,,,,,,,,,,
462,PT07M59.00S,2026-01-06T02:06:31.0Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612761,68,57,2026-01-06T02:06:31Z,4510000,False,,,0,,TEAM defensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,461.0,,,,,,,
464,PT07M44.00S,2026-01-06T02:06:51.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627742,9.674770039421814,48.28431372549019,1610612761,70,57,2026-01-06T02:06:56Z,4530000,False,9.0,38.0,1,left,B. Ingram driving finger roll Layup (13 PTS) (C. Murray-Boyles 6 AST),"[1627742, 1642867]",1610612761.0,TOR,driving finger roll,,,Ingram,B. Ingram,,,,,Restricted Area,0-8 Center,,,3.94,Made,13.0,C. Murray-Boyles,1642867.0,6.0,,,,,,,,,,,,
466,PT07M37.00S,2026-01-06T02:06:58.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642258,93.9060446780552,46.07843137254902,1610612737,70,59,2026-01-06T02:07:32Z,4550000,False,-20.0,5.0,1,right,Z. Risacher driving Layup (6 PTS) (J. Johnson 5 AST),"[1642258, 1630552]",1610612737.0,ATL,driving,,,Risacher,Z. Risacher,,,,,Restricted Area,0-8 Center,,,2.02,Made,6.0,J. Johnson,1630552.0,5.0,,,,,,,,,,,,
468,PT07M14.00S,2026-01-06T02:07:21.2Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1630567,14.011169513797633,57.35294117647059,1610612761,72,59,2026-01-06T02:07:35Z,4570000,False,-37.0,79.0,1,left,S. Barnes 8' turnaround Hook (13 PTS) (I. Quickley 1 AST),"[1630567, 1630193]",1610612761.0,TOR,turnaround,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),8-16 Center,,,8.73,Made,13.0,I. Quickley,1630193.0,1.0,,,,,,,,,,,,
470,PT06M58.00S,2026-01-06T02:07:37.7Z,3,REGULAR,3pt,Jump Shot,[],1629638,71.69842312746385,14.950980392156863,1610612737,72,59,2026-01-06T02:15:05Z,4590000,False,-175.0,214.0,1,right,MISS N. Alexander-Walker 27' pullup 3PT,[1629638],1610612737.0,ATL,pullup,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Left Center,,,27.62,Missed,,,,,,,,,,,,,,,,
471,PT06M55.00S,2026-01-06T02:07:40.7Z,3,REGULAR,rebound,defensive,[],1630567,,,1610612761,72,59,2026-01-06T02:07:43Z,4600000,False,,,0,,S. Barnes REBOUND (Off:2 Def:3),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,470.0,5.0,3.0,2.0,,,,
472,PT06M43.00S,2026-01-06T02:07:52.3Z,3,REGULAR,3pt,Jump Shot,[],1642867,7.440867279894875,98.52941176470588,1610612761,72,59,2026-01-06T02:07:57Z,4610000,False,-243.0,17.0,1,left,MISS C. Murray-Boyles 24' 3PT,[1642867],1610612761.0,TOR,,,,Murray-Boyles,C. Murray-Boyles,,,,,Left Corner 3,24+ Left,,,24.32,Missed,,,,,,,,,,,,,,,,
473,PT06M41.00S,2026-01-06T02:07:54.3Z,3,REGULAR,rebound,defensive,[],1630552,,,1610612737,72,59,2026-01-06T02:07:57Z,4620000,False,,,0,,J. Johnson REBOUND (Off:3 Def:9),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,472.0,12.0,9.0,3.0,,,,
474,PT06M24.00S,2026-01-06T02:08:12.1Z,3,REGULAR,3pt,Jump Shot,[],1642258,64.60249671484888,40.19607843137255,1610612737,72,62,2026-01-06T02:08:17Z,4630000,False,-49.0,280.0,1,right,Z. Risacher 28' 3PT  (9 PTS) (J. Johnson 6 AST),"[1642258, 1630552]",1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,Above the Break 3,24+ Center,,,28.45,Made,9.0,J. Johnson,1630552.0,6.0,,,,,,,,,,,,
476,PT06M23.00S,2026-01-06T02:08:17.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,72,62,2026-01-06T02:08:17Z,4650000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT06M23.00S,2026-01-06T02:08:19.3Z,3,REGULAR,substitution,out,[],1630567,,,1610612761,72,62,2026-01-06T02:11:03Z,4660000,False,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT06M23.00S,2026-01-06T02:08:19.3Z,3,REGULAR,substitution,out,[],1629638,,,1610612761,72,62,2026-01-06T02:11:03Z,4670000,False,,,0,,SUB out: N. Alexander-Walker,[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT06M23.00S,2026-01-06T02:08:19.3Z,3,REGULAR,substitution,out,[],1630168,,,1610612761,72,62,2026-01-06T02:11:03Z,4680000,False,,,0,,SUB out: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT06M23.00S,2026-01-06T02:08:19.3Z,3,REGULAR,substitution,in,[],1630572,,,1610612761,72,62,2026-01-06T02:11:03Z,4690000,False,,,0,,SUB in: S. Mamukelashvili,[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT06M23.00S,2026-01-06T02:08:19.3Z,3,REGULAR,substitution,in,[],1630249,,,1610612761,72,62,2026-01-06T02:11:03Z,4700000,False,,,0,,SUB in: V. Krejčí,[1630249],1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT06M23.00S,2026-01-06T02:08:19.3Z,3,REGULAR,substitution,in,[],204001,,,1610612761,72,62,2026-01-06T02:11:03Z,4710000,False,,,0,,SUB in: K. Porziņģis,[204001],1610612737.0,ATL,,,,Porziņģis,K. Porziņģis,,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT05M58.00S,2026-01-06T02:11:44.6Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612761,72,62,2026-01-06T02:12:00Z,4720000,False,,,0,,TOR shot clock Team TURNOVER,[],1610612761.0,TOR,,,,,,,,,,Mid-Range,16-24 Center,1627534.0,,,,,,,,,,,,,,,,,,,
485,PT05M46.00S,2026-01-06T02:12:14.4Z,3,REGULAR,foul,personal,['2freethrow'],1642867,,,1610612737,72,62,2026-01-06T02:12:33Z,4740000,False,,,0,,C. Murray-Boyles shooting personal FOUL (3 PF) (Porziņģis 2 FT),"[1642867, 204001]",1610612761.0,TOR,shooting,,,Murray-Boyles,C. Murray-Boyles,,,,,In The Paint (Non-RA),8-16 Center,1627519.0,,,,,,,,3.0,0.0,Porziņģis,204001.0,,,,,,,,
487,PT05M46.00S,2026-01-06T02:12:37.1Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],204001,,,1610612737,72,63,2026-01-06T02:12:37Z,4760000,False,,,0,,K. Porziņģis Free Throw 1 of 2 (8 PTS),[204001],1610612737.0,ATL,,,,Porziņģis,K. Porziņģis,,,,,,,,,,Made,8.0,,,,,,,,,,,,,,,
488,PT05M46.00S,2026-01-06T02:12:53.5Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],204001,,,1610612737,72,64,2026-01-06T02:12:53Z,4770000,False,,,0,,K. Porziņģis Free Throw 2 of 2 (9 PTS),[204001],1610612737.0,ATL,,,,Porziņģis,K. Porziņģis,,,,,,,,,,Made,9.0,,,,,,,,,,,,,,,
489,PT05M31.00S,2026-01-06T02:13:09.0Z,3,REGULAR,3pt,Jump Shot,[],1630572,21.895532194480946,10.294117647058822,1610612761,75,64,2026-01-06T02:13:15Z,4780000,False,199.0,153.0,1,left,S. Mamukelashvili 25' 3PT  (5 PTS) (R. Barrett 4 AST),"[1630572, 1629628]",1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,Above the Break 3,24+ Right Center,,,25.08,Made,5.0,R. Barrett,1629628.0,4.0,,,,,,,,,,,,
491,PT05M22.00S,2026-01-06T02:13:19.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630552,91.80354796320631,53.431372549019606,1610612737,75,64,2026-01-06T02:13:25Z,4800000,False,17.0,25.0,1,right,MISS J. Johnson driving Layup,[1630552],1610612737.0,ATL,driving,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,,,2.99,Missed,,,,,,,,,,,,,,,,
492,PT05M20.00S,2026-01-06T02:13:21.2Z,3,REGULAR,rebound,defensive,[],1642867,,,1610612761,75,64,2026-01-06T02:13:25Z,4810000,False,,,0,,C. Murray-Boyles REBOUND (Off:2 Def:3),[1642867],1610612761.0,TOR,,,,Murray-Boyles,C. Murray-Boyles,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,491.0,5.0,3.0,2.0,,,,
493,PT05M15.00S,2026-01-06T02:13:26.0Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1642867,6.521024967148489,51.225490196078425,1610612761,77,64,2026-01-06T02:16:25Z,4820000,False,-6.0,9.0,1,left,C. Murray-Boyles running finger roll Layup (15 PTS) (B. Ingram 3 AST),"[1642867, 1627742]",1610612761.0,TOR,running finger roll,,,Murray-Boyles,C. Murray-Boyles,,,,,Restricted Area,0-8 Center,,,1.07,Made,15.0,B. Ingram,1627742.0,3.0,,,,,,,,,,,,
495,PT04M52.00S,2026-01-06T02:13:48.3Z,3,REGULAR,3pt,Jump Shot,[],204001,67.36202365308804,73.52941176470588,1610612737,77,64,2026-01-06T02:13:54Z,4840000,False,118.0,254.0,1,right,MISS K. Porziņģis 28' 3PT,[204001],1610612737.0,ATL,,,,Porziņģis,K. Porziņģis,,,,,Above the Break 3,24+ Right Center,,,28.02,Missed,,,,,,,,,,,,,,,,
496,PT04M50.00S,2026-01-06T02:13:50.3Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612761,77,64,2026-01-06T02:13:54Z,4850000,False,,,0,,TEAM defensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,495.0,,,,,,,
498,PT04M50.00S,2026-01-06T02:13:54.8Z,3,REGULAR,substitution,out,[],1630193,,,1610612761,77,64,2026-01-06T02:14:10Z,4870000,False,,,0,,SUB out: I. Quickley,[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT04M50.00S,2026-01-06T02:13:54.8Z,3,REGULAR,substitution,out,[],1629628,,,1610612761,77,64,2026-01-06T02:14:10Z,4880000,False,,,0,,SUB out: R. Barrett,[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT04M50.00S,2026-01-06T02:13:54.8Z,3,REGULAR,substitution,in,[],1642347,,,1610612761,77,64,2026-01-06T02:14:10Z,4890000,False,,,0,,SUB in: J. Shead,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT04M50.00S,2026-01-06T02:13:54.8Z,3,REGULAR,substitution,in,[],1642266,,,1610612761,77,64,2026-01-06T02:14:10Z,4900000,False,,,0,,SUB in: J. Walter,[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT04M38.00S,2026-01-06T02:14:23.0Z,3,REGULAR,turnover,out-of-bounds,[],1630572,,,1610612761,77,64,2026-01-06T02:14:29Z,4910000,False,,,0,,S. Mamukelashvili bad pass out-of-bounds TURNOVER (1 TO),[1630572],1610612761.0,TOR,bad pass,,,Mamukelashvili,S. Mamukelashvili,,,,,Mid-Range,8-16 Left,1627519.0,1.0,,,,,,,,,,,,,,,,,,
503,PT04M38.00S,2026-01-06T02:14:30.2Z,3,REGULAR,substitution,out,[],1642258,,,1610612737,77,64,2026-01-06T02:14:34Z,4920000,False,,,0,,SUB out: Z. Risacher,[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT04M38.00S,2026-01-06T02:14:30.2Z,3,REGULAR,substitution,in,[],1628379,,,1610612737,77,64,2026-01-06T02:14:34Z,4930000,False,,,0,,SUB in: L. Kennard,[1628379],1610612737.0,ATL,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT04M13.00S,2026-01-06T02:15:37.6Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612737,77,64,2026-01-06T02:15:46Z,4960000,False,,,0,,ATL shot clock Team TURNOVER,[],1610612737.0,ATL,,,,,,,,,,Mid-Range,16-24 Left,1627534.0,,,,,,,,,,,,,,,,,,,
509,PT03M51.00S,2026-01-06T02:16:28.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1627742,11.777266754270697,98.0392156862745,1610612761,77,64,2026-01-06T02:16:34Z,4980000,False,-240.0,58.0,1,left,MISS B. Ingram 24' step back 3PT,[1627742],1610612761.0,TOR,step back,,,Ingram,B. Ingram,,,,,Left Corner 3,24+ Left,,,24.72,Missed,,,,,,,,,,,,,,,,
510,PT03M47.00S,2026-01-06T02:16:32.7Z,3,REGULAR,rebound,defensive,[],1630700,,,1610612737,77,64,2026-01-06T02:16:34Z,4990000,False,,,0,,D. Daniels REBOUND (Off:0 Def:4),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,509.0,4.0,4.0,0.0,,,,
511,PT03M44.00S,2026-01-06T02:16:35.6Z,3,REGULAR,turnover,bad pass,[],1630700,,,1610612737,77,64,2026-01-06T02:16:39Z,5000000,False,,,0,,D. Daniels bad pass TURNOVER (1 TO),"[1630700, 1642347]",1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Above the Break 3,24+ Right Center,,1.0,,,,,,,,,,,,,,,Shead,1642347.0,,
512,PT03M44.00S,2026-01-06T02:16:35.6Z,3,REGULAR,steal,,[],1642347,,,1610612761,77,64,2026-01-06T02:16:37Z,5010000,False,,,0,,J. Shead STEAL (1 STL),[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
513,PT03M30.00S,2026-01-06T02:16:49.6Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1642266,34.37910643889619,46.32352941176471,1610612761,77,64,2026-01-06T02:16:55Z,5020000,False,18.0,271.0,1,left,MISS J. Walter 27' 3PT,[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,Above the Break 3,24+ Center,,,27.13,Missed,,,,,,,,,,,,,,,,
514,PT03M27.00S,2026-01-06T02:16:52.6Z,3,REGULAR,rebound,defensive,[],1630700,,,1610612737,77,64,2026-01-06T02:16:55Z,5030000,False,,,0,,D. Daniels REBOUND (Off:0 Def:5),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,513.0,5.0,5.0,0.0,,,,
515,PT03M17.00S,2026-01-06T02:17:02.1Z,3,REGULAR,2pt,Jump Shot,[],1630552,71.96123521681997,49.50980392156863,1610612737,77,64,2026-01-06T02:17:09Z,5040000,False,-2.0,211.0,1,right,MISS J. Johnson 21' step back Shot,[1630552],1610612737.0,ATL,step back,,,Johnson,J. Johnson,,,,,Mid-Range,16-24 Center,,,21.11,Missed,,,,,,,,,,,,,,,,
516,PT03M13.00S,2026-01-06T02:17:06.1Z,3,REGULAR,rebound,defensive,[],1627742,,,1610612761,77,64,2026-01-06T02:17:09Z,5050000,False,,,0,,B. Ingram REBOUND (Off:0 Def:7),[1627742],1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,515.0,7.0,7.0,0.0,,,,
517,PT03M10.00S,2026-01-06T02:17:11.8Z,3,REGULAR,foul,personal,[],1630249,,,1610612761,77,64,2026-01-06T02:17:23Z,5060000,False,,,0,,V. Krejčí personal FOUL (3 PF),"[1630249, 1642347]",1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,Mid-Range,8-16 Left,1627519.0,,,,,,,,3.0,0.0,Shead,1642347.0,,,,,,,,
519,PT03M10.00S,2026-01-06T02:17:22.5Z,3,REGULAR,substitution,out,[],1642867,,,1610612761,77,64,2026-01-06T02:17:38Z,5080000,False,,,0,,SUB out: C. Murray-Boyles,[1642867],1610612761.0,TOR,,,,Murray-Boyles,C. Murray-Boyles,,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT03M10.00S,2026-01-06T02:17:22.5Z,3,REGULAR,substitution,out,[],1630552,,,1610612761,77,64,2026-01-06T02:17:38Z,5090000,False,,,0,,SUB out: J. Johnson,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT03M10.00S,2026-01-06T02:17:22.5Z,3,REGULAR,substitution,out,[],1630700,,,1610612761,77,64,2026-01-06T02:17:38Z,5100000,False,,,0,,SUB out: D. Daniels,[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT03M10.00S,2026-01-06T02:17:22.5Z,3,REGULAR,substitution,in,[],1630567,,,1610612761,77,64,2026-01-06T02:17:38Z,5110000,False,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT03M10.00S,2026-01-06T02:17:22.5Z,3,REGULAR,substitution,in,[],1629638,,,1610612761,77,64,2026-01-06T02:17:38Z,5120000,False,,,0,,SUB in: N. Alexander-Walker,[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
524,PT03M10.00S,2026-01-06T02:17:22.5Z,3,REGULAR,substitution,in,[],1630168,,,1610612761,77,64,2026-01-06T02:17:38Z,5130000,False,,,0,,SUB in: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
525,PT03M07.00S,2026-01-06T02:17:45.6Z,3,REGULAR,turnover,bad pass,[],1627742,,,1610612761,77,64,2026-01-06T02:17:49Z,5140000,False,,,0,,B. Ingram bad pass TURNOVER (2 TO),"[1627742, 1630249]",1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,Mid-Range,16-24 Left Center,,2.0,,,,,,,,,,,,,,,Krejčí,1630249.0,,
526,PT03M07.00S,2026-01-06T02:17:45.6Z,3,REGULAR,steal,,[],1630249,,,1610612737,77,64,2026-01-06T02:17:47Z,5150000,False,,,0,,V. Krejčí STEAL (3 STL),[1630249],1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
527,PT02M51.00S,2026-01-06T02:18:01.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628379,80.23981603153744,6.862745098039216,1610612737,77,67,2026-01-06T02:18:06Z,5160000,False,-216.0,133.0,1,right,L. Kennard 25' 3PT  (7 PTS) (N. Alexander-Walker 3 AST),"[1628379, 1629638]",1610612737.0,ATL,,,,Kennard,L. Kennard,,,,,Above the Break 3,24+ Left Center,,,25.35,Made,7.0,N. Alexander-Walker,1629638.0,3.0,,,,,,,,,,,,
529,PT02M33.00S,2026-01-06T02:18:19.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630572,11.645860709592641,48.28431372549019,1610612761,77,67,2026-01-06T02:18:25Z,5180000,False,9.0,57.0,1,left,MISS S. Mamukelashvili driving floating Shot,[1630572],1610612761.0,TOR,driving floating,,,Mamukelashvili,S. Mamukelashvili,,,,,In The Paint (Non-RA),0-8 Center,,,5.76,Missed,,,,,,,,,,,,,,,,
530,PT02M30.00S,2026-01-06T02:18:22.5Z,3,REGULAR,rebound,defensive,[],204001,,,1610612737,77,67,2026-01-06T02:18:25Z,5190000,False,,,0,,K. Porziņģis REBOUND (Off:0 Def:1),[204001],1610612737.0,ATL,,,,Porziņģis,K. Porziņģis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,529.0,1.0,1.0,0.0,,,,
531,PT02M24.00S,2026-01-06T02:18:28.5Z,3,REGULAR,3pt,Jump Shot,[],1630249,69.20170827858082,70.83333333333334,1610612737,77,67,2026-01-06T02:21:00Z,5200000,False,104.0,237.0,1,right,MISS V. Krejčí 25' 3PT,[1630249],1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,Above the Break 3,24+ Right Center,,,25.89,Missed,,,,,,,,,,,,,,,,
532,PT02M19.00S,2026-01-06T02:18:33.5Z,3,REGULAR,rebound,defensive,[],1630572,,,1610612761,77,67,2026-01-06T02:18:37Z,5210000,False,,,0,,S. Mamukelashvili REBOUND (Off:0 Def:5),[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,531.0,5.0,5.0,0.0,,,,
533,PT02M15.00S,2026-01-06T02:18:39.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630572,6.1268068331143235,52.69607843137255,1610612761,79,67,2026-01-06T02:18:52Z,5220000,False,-13.0,5.0,1,left,S. Mamukelashvili cutting finger roll Layup (7 PTS) (S. Barnes 5 AST),"[1630572, 1630567]",1610612761.0,TOR,cutting finger roll,,,Mamukelashvili,S. Mamukelashvili,,,,,Restricted Area,0-8 Center,,,1.44,Made,7.0,S. Barnes,1630567.0,5.0,,,,,,,,,,,,
535,PT02M15.00S,2026-01-06T02:18:42.0Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630168,,,1610612761,79,67,2026-01-06T02:19:12Z,5240000,False,,,0,,O. Okongwu shooting personal FOUL (3 PF) (Mamukelashvili 1 FT),"[1630168, 1630572]",1610612737.0,ATL,shooting,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,200832.0,,,,,,,,3.0,0.0,Mamukelashvili,1630572.0,,,,,,,,
537,PT02M15.00S,2026-01-06T02:19:18.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,79,67,2026-01-06T02:21:00Z,5260000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT02M15.00S,2026-01-06T02:19:31.2Z,3,REGULAR,substitution,out,[],1627742,,,1610612761,79,67,2026-01-06T02:21:36Z,5270000,False,,,0,,SUB out: B. Ingram,[1627742],1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT02M15.00S,2026-01-06T02:19:31.2Z,3,REGULAR,substitution,in,[],1641711,,,1610612761,79,67,2026-01-06T02:21:36Z,5280000,False,,,0,,SUB in: G. Dick,[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT02M15.00S,2026-01-06T02:21:57.3Z,3,REGULAR,freethrow,1 of 1,[],1630572,,,1610612761,80,67,2026-01-06T02:21:57Z,5290000,False,,,0,,S. Mamukelashvili Free Throw 1 of 1 (8 PTS),[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,Made,8.0,,,,,,,,,,,,,,,
541,PT02M04.00S,2026-01-06T02:22:10.2Z,3,REGULAR,3pt,Jump Shot,[],204001,67.23061760840999,68.13725490196079,1610612737,80,67,2026-01-06T02:22:18Z,5300000,False,91.0,256.0,1,right,MISS K. Porziņģis 27' 3PT,[204001],1610612737.0,ATL,,,,Porziņģis,K. Porziņģis,,,,,Above the Break 3,24+ Right Center,,,27.11,Missed,,,,,,,,,,,,,,,,
542,PT02M01.00S,2026-01-06T02:22:12.5Z,3,REGULAR,rebound,offensive,[],1630168,,,1610612737,80,67,2026-01-06T02:22:12Z,5310000,False,,,0,,O. Okongwu REBOUND (Off:2 Def:5),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,541.0,7.0,5.0,2.0,,,,
