actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
327,PT11M16.00S,2026-03-14T03:46:42.3Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],202695,70.12155059132719,74.26470588235294,1610612746,66,57,2026-03-14T03:51:25Z,3240000,False,121.0,228.0,1,right,MISS K. Leonard 25' running pullup 3PT,[202695],1610612746.0,LAC,running pullup,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Right Center,25.86,Missed,,,,,,,,,,,,,,,,,,
328,PT11M13.00S,2026-03-14T03:46:45.3Z,3,REGULAR,rebound,offensive,[],202695,,,1610612746,66,57,2026-03-14T03:46:51Z,3250000,False,,,0,,K. Leonard REBOUND (Off:2 Def:1),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Right Center,,,,,,327.0,3.0,1.0,2.0,,,,,,,,,,,
329,PT11M11.00S,2026-03-14T03:46:47.5Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],202695,76.82325886990802,53.67647058823529,1610612746,66,57,2026-03-14T03:46:54Z,3260000,False,18.0,165.0,1,right,MISS K. Leonard 16' Jump Shot,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Mid-Range,16-24 Center,16.64,Missed,,,,,,,,,,,,,,,,,,
330,PT11M09.00S,2026-03-14T03:46:49.5Z,3,REGULAR,rebound,defensive,[],1641824,,,1610612741,66,57,2026-03-14T03:46:54Z,3270000,False,,,0,,M. Buzelis REBOUND (Off:3 Def:4),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Mid-Range,16-24 Center,,,,,,329.0,7.0,4.0,3.0,,,,,,,,,,,
331,PT11M03.00S,2026-03-14T03:46:57.7Z,3,REGULAR,foul,personal,[],1627884,,,1610612741,66,57,2026-03-14T03:47:06Z,3280000,False,,,0,,D. Jones Jr. personal FOUL (1 PF),"[1627884, 1630581]",1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,201638.0,1.0,0.0,Giddey,1630581.0
333,PT10M57.00S,2026-03-14T03:47:34.1Z,3,REGULAR,3pt,Jump Shot,[],1630581,25.837713534822605,83.57843137254902,1610612741,66,57,2026-03-14T03:47:38Z,3300000,False,-168.0,190.0,1,left,MISS J. Giddey 25' pullup 3PT,[1630581],1610612741.0,CHI,pullup,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Left Center,25.39,Missed,,,,,,,,,,,,,,,,,,
334,PT10M53.00S,2026-03-14T03:47:38.1Z,3,REGULAR,rebound,defensive,[],1627739,,,1610612746,66,57,2026-03-14T03:47:38Z,3310000,False,,,0,,K. Dunn REBOUND (Off:1 Def:2),[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,Above the Break 3,24+ Left Center,,,,,,333.0,3.0,2.0,1.0,,,,,,,,,,,
335,PT10M48.00S,2026-03-14T03:47:42.8Z,3,REGULAR,3pt,Jump Shot,[],201572,72.35545335085413,85.5392156862745,1610612746,66,57,2026-03-14T03:47:51Z,3320000,False,178.0,207.0,1,right,MISS B. Lopez 27' 3PT,[201572],1610612746.0,LAC,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Right Center,27.31,Missed,,,,,,,,,,,,,,,,,,
336,PT10M45.00S,2026-03-14T03:47:45.8Z,3,REGULAR,rebound,offensive,[],1627884,,,1610612746,66,57,2026-03-14T03:53:43Z,3330000,False,,,0,,D. Jones Jr. REBOUND (Off:1 Def:0),[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,335.0,1.0,0.0,1.0,,,,,,,,,,,
337,PT10M41.00S,2026-03-14T03:47:52.0Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1627739,73.9323258869908,12.254901960784313,1610612746,66,57,2026-03-14T03:54:30Z,3340000,False,-189.0,193.0,1,right,MISS K. Dunn 26' 3PT,[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,Above the Break 3,24+ Left Center,26.96,Missed,,,,,,,,,,,,,,,,,,
338,PT10M40.00S,2026-03-14T03:47:53.0Z,3,REGULAR,rebound,defensive,[],1630581,,,1610612741,66,57,2026-03-14T03:54:30Z,3350000,False,,,0,,J. Giddey REBOUND (Off:1 Def:5),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Left Center,,,,,,337.0,6.0,5.0,1.0,,,,,,,,,,,
339,PT10M40.00S,2026-03-14T03:47:58.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,66,57,2026-03-14T03:47:58Z,3360000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT10M40.00S,2026-03-14T03:50:14.8Z,3,REGULAR,substitution,out,[],1631159,,,1610612741,66,57,2026-03-14T03:50:58Z,3370000,False,,,0,,SUB out: L. Miller,[1631159],1610612741.0,CHI,,,,Miller,L. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT10M40.00S,2026-03-14T03:50:14.8Z,3,REGULAR,substitution,in,[],1630172,,,1610612741,66,57,2026-03-14T03:50:58Z,3380000,False,,,0,,SUB in: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT10M29.00S,2026-03-14T03:51:03.0Z,3,REGULAR,foul,personal,['2freethrow'],201572,,,1610612741,66,57,2026-03-14T03:51:25Z,3390000,False,,,0,,B. Lopez shooting personal FOUL (1 PF) (Richards 2 FT),"[201572, 1630208]",1610612746.0,LAC,shooting,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,2534.0,1.0,0.0,Richards,1630208.0
344,PT10M29.00S,2026-03-14T03:51:27.2Z,3,REGULAR,freethrow,1 of 2,[],1630208,,,1610612741,66,58,2026-03-14T03:51:27Z,3410000,False,,,0,,N. Richards Free Throw 1 of 2 (6 PTS),[1630208],1610612741.0,CHI,,,,Richards,N. Richards,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
345,PT10M29.00S,2026-03-14T03:51:46.9Z,3,REGULAR,freethrow,2 of 2,[],1630208,,,1610612741,66,59,2026-03-14T03:51:46Z,3420000,False,,,0,,N. Richards Free Throw 2 of 2 (7 PTS),[1630208],1610612741.0,CHI,,,,Richards,N. Richards,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
346,PT10M10.00S,2026-03-14T03:52:07.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201572,88.51839684625493,60.78431372549019,1610612746,66,59,2026-03-14T03:52:10Z,3430000,False,54.0,55.0,1,right,MISS B. Lopez 7' pullup Shot,[201572],1610612746.0,LAC,pullup,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),0-8 Center,7.73,Missed,,,,,,,,,,,,,,,,,,
347,PT10M08.00S,2026-03-14T03:52:09.1Z,3,REGULAR,rebound,defensive,[],1641824,,,1610612741,66,59,2026-03-14T03:52:10Z,3440000,False,,,0,,M. Buzelis REBOUND (Off:3 Def:5),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,346.0,8.0,5.0,3.0,,,,,,,,,,,
348,PT09M58.00S,2026-03-14T03:52:19.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641824,8.623521681997373,41.42156862745098,1610612741,66,59,2026-03-14T03:56:08Z,3450000,False,43.0,29.0,1,left,MISS M. Buzelis driving floating bank Shot,[1641824],1610612741.0,CHI,driving floating bank,,,Buzelis,M. Buzelis,,,,,In The Paint (Non-RA),0-8 Center,5.16,Missed,,,,,,,,,,,,,,,,,,
349,PT09M56.00S,2026-03-14T03:52:21.4Z,3,REGULAR,rebound,offensive,[],1630172,,,1610612741,66,59,2026-03-14T03:52:22Z,3460000,False,,,0,,P. Williams REBOUND (Off:1 Def:2),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,348.0,3.0,2.0,1.0,,,,,,,,,,,
350,PT09M55.00S,2026-03-14T03:52:22.2Z,3,REGULAR,turnover,bad pass,[],1630172,,,1610612741,66,59,2026-03-14T03:52:26Z,3470000,False,,,0,,P. Williams bad pass TURNOVER (2 TO),"[1630172, 1627739]",1610612741.0,CHI,,,,Williams,P. Williams,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,2.0,Dunn,1627739.0,,,,,
351,PT09M55.00S,2026-03-14T03:52:22.2Z,3,REGULAR,steal,,[],1627739,,,1610612746,66,59,2026-03-14T03:52:24Z,3480000,False,,,0,,K. Dunn STEAL (2 STL),[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
352,PT09M51.00S,2026-03-14T03:52:26.7Z,3,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1642920,71.82982917214193,78.43137254901961,1610612746,66,59,2026-03-14T03:52:32Z,3490000,False,142.0,212.0,1,right,MISS K. Sanders 25' running 3PT,[1642920],1610612746.0,LAC,running,,,Sanders,K. Sanders,,,,,Above the Break 3,24+ Right Center,25.55,Missed,,,,,,,,,,,,,,,,,,
353,PT09M48.00S,2026-03-14T03:52:29.7Z,3,REGULAR,rebound,defensive,[],1641824,,,1610612741,66,59,2026-03-14T03:52:32Z,3500000,False,,,0,,M. Buzelis REBOUND (Off:3 Def:6),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Above the Break 3,24+ Right Center,,,,,,352.0,9.0,6.0,3.0,,,,,,,,,,,
354,PT09M43.00S,2026-03-14T03:52:35.2Z,3,REGULAR,3pt,Jump Shot,[],1630172,25.18068331143233,81.86274509803921,1610612741,66,59,2026-03-14T03:52:41Z,3510000,False,-159.0,184.0,1,left,MISS P. Williams 24' 3PT,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Above the Break 3,24+ Left Center,24.35,Missed,,,,,,,,,,,,,,,,,,
355,PT09M37.00S,2026-03-14T03:52:39.9Z,3,REGULAR,rebound,offensive,[],1630581,,,1610612741,66,59,2026-03-14T03:52:39Z,3520000,False,,,0,,J. Giddey REBOUND (Off:2 Def:5),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Left Center,,,,,,354.0,7.0,5.0,2.0,,,,,,,,,,,
356,PT09M32.00S,2026-03-14T03:52:44.9Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630208,6.915243101182654,4.166666666666666,1610612741,66,59,2026-03-14T03:52:50Z,3530000,False,229.0,13.0,1,left,MISS N. Richards 3PT,[1630208],1610612741.0,CHI,,,,Richards,N. Richards,,,,,Right Corner 3,24+ Right,22.95,Missed,,,,,,,,,,,,,,,,,,
357,PT09M29.00S,2026-03-14T03:52:47.9Z,3,REGULAR,rebound,defensive,[],1627739,,,1610612746,66,59,2026-03-14T03:52:50Z,3540000,False,,,0,,K. Dunn REBOUND (Off:1 Def:3),[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,Right Corner 3,24+ Right,,,,,,356.0,4.0,3.0,1.0,,,,,,,,,,,
358,PT09M21.00S,2026-03-14T03:52:57.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627739,92.46057818659659,54.41176470588235,1610612746,66,59,2026-03-14T03:53:00Z,3550000,False,22.0,18.0,1,right,MISS K. Dunn driving Layup - blocked,"[1627739, 1630208]",1610612746.0,LAC,driving,,,Dunn,K. Dunn,,,,,Restricted Area,0-8 Center,2.88,Missed,,Richards,1630208.0,,,,,,,,,,,,,,,
426,PT09M21.00S,2026-03-14T03:52:57.0Z,3,REGULAR,block,,[],1630208,,,1610612746,66,59,2026-03-14T04:04:02Z,3555000,False,,,0,,N. Richards BLOCK (2 BLK),[1630208],1610612741.0,CHI,,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
359,PT09M18.00S,2026-03-14T03:53:00.0Z,3,REGULAR,rebound,defensive,[],1630208,,,1610612741,66,59,2026-03-14T03:53:00Z,3560000,False,,,0,,N. Richards REBOUND (Off:0 Def:3),[1630208],1610612741.0,CHI,,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,,,,,,358.0,3.0,3.0,0.0,,,,,,,,,,,
360,PT09M08.00S,2026-03-14T03:53:09.7Z,3,REGULAR,3pt,Jump Shot,[],1641824,24.52365308804205,83.57843137254902,1610612741,66,59,2026-03-14T03:53:17Z,3570000,False,-168.0,178.0,1,left,MISS M. Buzelis 24' 3PT,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Above the Break 3,24+ Left Center,24.47,Missed,,,,,,,,,,,,,,,,,,
361,PT09M05.00S,2026-03-14T03:53:12.7Z,3,REGULAR,rebound,defensive,[],1642920,,,1610612746,66,59,2026-03-14T03:53:17Z,3580000,False,,,0,,K. Sanders REBOUND (Off:0 Def:5),[1642920],1610612746.0,LAC,,,,Sanders,K. Sanders,,,,,Above the Break 3,24+ Left Center,,,,,,360.0,5.0,5.0,0.0,,,,,,,,,,,
362,PT09M02.00S,2026-03-14T03:53:15.6Z,3,REGULAR,turnover,bad pass,[],1642920,,,1610612746,66,59,2026-03-14T03:53:20Z,3590000,False,,,0,,K. Sanders bad pass TURNOVER (1 TO),"[1642920, 1630581]",1610612746.0,LAC,,,,Sanders,K. Sanders,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,1.0,Giddey,1630581.0,,,,,
363,PT09M02.00S,2026-03-14T03:53:15.6Z,3,REGULAR,steal,,[],1630581,,,1610612741,66,59,2026-03-14T03:53:18Z,3600000,False,,,0,,J. Giddey STEAL (2 STL),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
364,PT08M55.00S,2026-03-14T03:53:22.5Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1641824,7.703679369250986,49.01960784313725,1610612741,66,61,2026-03-14T03:53:28Z,3610000,False,5.0,20.0,1,left,M. Buzelis running Layup (13 PTS),[1641824],1610612741.0,CHI,running,,,Buzelis,M. Buzelis,,,,,Restricted Area,0-8 Center,2.05,Made,13.0,,,,,,,,,,,,,,,,,
365,PT08M47.00S,2026-03-14T03:53:30.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627884,93.24901445466492,51.71568627450981,1610612746,68,61,2026-03-14T03:53:35Z,3620000,False,9.0,11.0,1,right,D. Jones Jr. driving Layup (8 PTS) (K. Sanders 3 AST),"[1627884, 1642920]",1610612746.0,LAC,driving,,,Jones Jr.,D. Jones Jr.,,,,,Restricted Area,0-8 Center,1.4,Made,8.0,,,,,,,K. Sanders,1642920.0,3.0,,,,,,,,
367,PT08M36.00S,2026-03-14T03:53:43.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630200,6.1268068331143235,56.61764705882353,1610612741,68,63,2026-03-14T03:53:51Z,3640000,False,-33.0,5.0,1,left,T. Jones driving Layup (14 PTS) (J. Giddey 5 AST),"[1630200, 1630581]",1610612741.0,CHI,driving,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,3.35,Made,14.0,,,,,,,J. Giddey,1630581.0,5.0,,,,,,,,
369,PT08M36.00S,2026-03-14T03:53:46.8Z,3,REGULAR,foul,personal,['1freethrow'],202695,,,1610612741,68,63,2026-03-14T03:54:04Z,3660000,False,,,0,,K. Leonard shooting personal FOUL (2 PF) (Jones 1 FT),"[202695, 1630200]",1610612746.0,LAC,shooting,,,Leonard,K. Leonard,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,202037.0,2.0,0.0,Jones,1630200.0
371,PT08M36.00S,2026-03-14T03:54:04.7Z,3,REGULAR,substitution,out,[],1641824,,,1610612741,68,63,2026-03-14T03:54:09Z,3680000,False,,,0,,SUB out: M. Buzelis,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,,,,,,,,,
372,PT08M36.00S,2026-03-14T03:54:04.7Z,3,REGULAR,substitution,in,[],1631159,,,1610612741,68,63,2026-03-14T03:54:09Z,3690000,False,,,0,,SUB in: L. Miller,[1631159],1610612741.0,CHI,,,,Miller,L. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
373,PT08M36.00S,2026-03-14T03:54:16.0Z,3,REGULAR,freethrow,1 of 1,[],1630200,,,1610612741,68,64,2026-03-14T03:54:16Z,3700000,False,,,0,,T. Jones Free Throw 1 of 1 (15 PTS),[1630200],1610612741.0,CHI,,,,Jones,T. Jones,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
374,PT08M12.00S,2026-03-14T03:54:43.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202695,92.06636005256242,58.333333333333336,1610612746,70,64,2026-03-14T04:02:18Z,3710000,False,42.0,22.0,1,right,K. Leonard driving floating bank Jump Shot (19 PTS) (K. Dunn 5 AST),"[202695, 1627739]",1610612746.0,LAC,driving floating bank,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),0-8 Center,4.72,Made,19.0,,,,,,,K. Dunn,1627739.0,5.0,,,,,,,,
376,PT07M59.00S,2026-03-14T03:55:06.4Z,3,REGULAR,foul,personal,[],201572,,,1610612741,70,64,2026-03-14T03:55:20Z,3730000,False,,,0,,B. Lopez personal FOUL (2 PF),"[201572, 1630208]",1610612746.0,LAC,,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,201638.0,2.0,0.0,Richards,1630208.0
378,PT07M51.00S,2026-03-14T03:55:30.2Z,3,REGULAR,3pt,Jump Shot,[],1630581,22.946780551905388,89.95098039215686,1610612741,70,64,2026-03-14T04:03:10Z,3750000,False,-200.0,163.0,1,left,MISS J. Giddey 25' pullup 3PT,[1630581],1610612741.0,CHI,pullup,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Left Center,25.8,Missed,,,,,,,,,,,,,,,,,,
379,PT07M47.00S,2026-03-14T03:55:34.2Z,3,REGULAR,rebound,defensive,[],1642920,,,1610612746,70,64,2026-03-14T03:55:35Z,3760000,False,,,0,,K. Sanders REBOUND (Off:0 Def:6),[1642920],1610612746.0,LAC,,,,Sanders,K. Sanders,,,,,Above the Break 3,24+ Left Center,,,,,,378.0,6.0,6.0,0.0,,,,,,,,,,,
380,PT07M40.00S,2026-03-14T03:55:41.1Z,3,REGULAR,3pt,Jump Shot,[],202695,69.85873850197109,71.07843137254902,1610612746,70,64,2026-03-14T03:55:45Z,3770000,False,105.0,231.0,1,right,MISS K. Leonard 25' 3PT,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Right Center,25.37,Missed,,,,,,,,,,,,,,,,,,
381,PT07M36.00S,2026-03-14T03:55:45.1Z,3,REGULAR,rebound,defensive,[],1630208,,,1610612741,70,64,2026-03-14T03:55:45Z,3780000,False,,,0,,N. Richards REBOUND (Off:0 Def:4),[1630208],1610612741.0,CHI,,,,Richards,N. Richards,,,,,Above the Break 3,24+ Right Center,,,,,,380.0,4.0,4.0,0.0,,,,,,,,,,,
382,PT07M24.00S,2026-03-14T03:55:58.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202695,,,1610612741,70,64,2026-03-14T03:56:09Z,3790000,False,,,0,,K. Leonard shooting personal FOUL (3 PF) (Williams 2 FT),"[202695, 1630172]",1610612746.0,LAC,shooting,,,Leonard,K. Leonard,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,2534.0,3.0,0.0,Williams,1630172.0
384,PT07M24.00S,2026-03-14T03:56:33.5Z,3,REGULAR,freethrow,1 of 2,[],1630172,,,1610612741,70,65,2026-03-14T03:56:33Z,3810000,False,,,0,,P. Williams Free Throw 1 of 2 (1 PTS),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
385,PT07M24.00S,2026-03-14T03:56:36.6Z,3,REGULAR,substitution,out,[],1630200,,,1610612741,70,65,2026-03-14T03:56:52Z,3820000,False,,,0,,SUB out: T. Jones,[1630200],1610612741.0,CHI,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
386,PT07M24.00S,2026-03-14T03:56:36.6Z,3,REGULAR,substitution,in,[],1642265,,,1610612741,70,65,2026-03-14T03:56:52Z,3830000,False,,,0,,SUB in: R. Dillingham,[1642265],1610612741.0,CHI,,,,Dillingham,R. Dillingham,,,,,,,,,,,,,,,,,,,,,,,,,,
387,PT07M24.00S,2026-03-14T03:56:53.3Z,3,REGULAR,freethrow,2 of 2,[],1630172,,,1610612741,70,66,2026-03-14T03:56:53Z,3840000,False,,,0,,P. Williams Free Throw 2 of 2 (2 PTS),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
388,PT07M15.00S,2026-03-14T03:57:03.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627739,92.32917214191852,46.07843137254902,1610612746,70,66,2026-03-14T03:57:06Z,3850000,False,-20.0,20.0,1,right,MISS K. Dunn driving Layup - blocked,"[1627739, 1630208]",1610612746.0,LAC,driving,,,Dunn,K. Dunn,,,,,Restricted Area,0-8 Center,2.77,Missed,,Richards,1630208.0,,,,,,,,,,,,,,,
505,PT07M15.00S,2026-03-14T03:57:03.7Z,3,REGULAR,block,,[],1630208,,,1610612746,70,66,2026-03-14T04:17:38Z,3855000,False,,,0,,N. Richards BLOCK (3 BLK),[1630208],1610612741.0,CHI,,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
389,PT07M13.00S,2026-03-14T03:57:05.7Z,3,REGULAR,rebound,defensive,[],1630581,,,1610612741,70,66,2026-03-14T03:57:06Z,3860000,False,,,0,,J. Giddey REBOUND (Off:2 Def:6),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,,,,,,388.0,8.0,6.0,2.0,,,,,,,,,,,
390,PT07M10.00S,2026-03-14T03:57:12.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642920,,,1610612741,70,66,2026-03-14T03:57:19Z,3870000,False,,,0,,K. Sanders personal FOUL (3 PF) (Miller 2 FT),"[1642920, 1631159]",1610612746.0,LAC,,,,Sanders,K. Sanders,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,201638.0,3.0,0.0,Miller,1631159.0
392,PT07M10.00S,2026-03-14T03:57:34.8Z,3,REGULAR,freethrow,1 of 2,[],1631159,,,1610612741,70,67,2026-03-14T03:57:34Z,3890000,False,,,0,,L. Miller Free Throw 1 of 2 (3 PTS),[1631159],1610612741.0,CHI,,,,Miller,L. Miller,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
393,PT07M10.00S,2026-03-14T03:57:48.9Z,3,REGULAR,freethrow,2 of 2,[],1631159,,,1610612741,70,68,2026-03-14T03:57:48Z,3900000,False,,,0,,L. Miller Free Throw 2 of 2 (4 PTS),[1631159],1610612741.0,CHI,,,,Miller,L. Miller,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
394,PT06M52.00S,2026-03-14T03:58:07.7Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],201572,92.85479632063075,50.73529411764706,1610612746,72,68,2026-03-14T03:58:10Z,3910000,False,4.0,15.0,1,right,B. Lopez cutting DUNK (4 PTS) (K. Dunn 6 AST),"[201572, 1627739]",1610612746.0,LAC,cutting,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,1.52,Made,4.0,,,,,,,K. Dunn,1627739.0,6.0,,,,,,,,
396,PT06M43.00S,2026-03-14T03:58:16.8Z,3,REGULAR,turnover,bad pass,[],1630581,,,1610612741,72,68,2026-03-14T03:58:24Z,3930000,False,,,0,,J. Giddey bad pass TURNOVER (2 TO),"[1630581, 1627884]",1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,2.0,Jones Jr.,1627884.0,,,,,
397,PT06M43.00S,2026-03-14T03:58:16.8Z,3,REGULAR,steal,,[],1627884,,,1610612746,72,68,2026-03-14T03:58:18Z,3940000,False,,,0,,D. Jones Jr. STEAL (1 STL),[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
398,PT06M37.00S,2026-03-14T03:58:24.1Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",202695,93.11760840998686,44.85294117647059,1610612746,74,68,2026-03-14T04:08:10Z,3950000,False,-26.0,12.0,1,right,K. Leonard running Layup (21 PTS),[202695],1610612746.0,LAC,running,,,Leonard,K. Leonard,,,,,Restricted Area,0-8 Center,2.84,Made,21.0,,,,,,,,,,,,,,,,,
399,PT06M37.00S,2026-03-14T03:58:27.5Z,3,REGULAR,foul,personal,['1freethrow'],1630172,,,1610612746,74,68,2026-03-14T03:58:39Z,3960000,False,,,0,,P. Williams shooting personal FOUL (1 PF) (Leonard 1 FT),"[1630172, 202695]",1610612741.0,CHI,shooting,,,Williams,P. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,201638.0,1.0,0.0,Leonard,202695.0
401,PT06M37.00S,2026-03-14T03:58:41.5Z,3,REGULAR,substitution,out,[],1627739,,,1610612746,74,68,2026-03-14T03:58:46Z,3980000,False,,,0,,SUB out: K. Dunn,[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
402,PT06M37.00S,2026-03-14T03:58:41.5Z,3,REGULAR,substitution,in,[],1631097,,,1610612746,74,68,2026-03-14T03:58:46Z,3990000,False,,,0,,SUB in: B. Mathurin,[1631097],1610612746.0,LAC,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
403,PT06M37.00S,2026-03-14T03:59:01.8Z,3,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",202695,,,1610612746,75,68,2026-03-14T03:59:01Z,4000000,False,,,0,,K. Leonard Free Throw 1 of 1 (22 PTS),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,Made,22.0,,,,,,,,,,,,,,,,,
404,PT06M18.00S,2026-03-14T03:59:22.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630581,13.091327201051248,49.50980392156863,1610612741,75,70,2026-03-14T03:59:26Z,4010000,False,2.0,71.0,1,left,J. Giddey 7' driving floating Jump Shot (11 PTS),[1630581],1610612741.0,CHI,driving floating,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,7.06,Made,11.0,,,,,,,,,,,,,,,,,
