actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotActionNumber,stealPlayerName,stealPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
523,PT09M03.00S,2023-11-02T03:55:44.5Z,4,REGULAR,foul,personal,['2freethrow'],203967,,,1610612758,81,79,2023-11-02T03:55:52Z,5200000,False,,,0,,D. Saric shooting personal FOUL (1 PF) (Sabonis 2 FT),"[203967, 1627734]",1610612744.0,GSW,shooting,,,Saric,D. Saric,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,201246.0,1.0,0.0,Sabonis,1627734.0,,,,,,,,,
525,PT09M03.00S,2023-11-02T03:56:21.3Z,4,REGULAR,freethrow,1 of 2,[],1627734,,,1610612758,81,79,2023-11-02T03:56:51Z,5220000,False,,,0,,MISS D. Sabonis Free Throw 1 of 2,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
526,PT09M03.00S,2023-11-02T03:56:21.3Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612758,81,79,2023-11-02T03:56:51Z,5230000,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,525.0,,,,,,,
527,PT09M03.00S,2023-11-02T03:56:22.4Z,4,REGULAR,substitution,out,[],1628426,,,1610612758,81,79,2023-11-02T03:56:31Z,5240000,False,,,0,,SUB out: A. Vezenkov,[1628426],1610612758.0,SAC,,,,Vezenkov,A. Vezenkov,,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT09M03.00S,2023-11-02T03:56:22.4Z,4,REGULAR,substitution,out,[],1641732,,,1610612758,81,79,2023-11-02T03:56:31Z,5250000,False,,,0,,SUB out: C. Jones,[1641732],1610612758.0,SAC,,,,Jones,C. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT09M03.00S,2023-11-02T03:56:22.4Z,4,REGULAR,substitution,in,[],1628989,,,1610612758,81,79,2023-11-02T03:56:31Z,5260000,False,,,0,,SUB in: K. Huerter,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT09M03.00S,2023-11-02T03:56:22.4Z,4,REGULAR,substitution,in,[],203084,,,1610612758,81,79,2023-11-02T03:56:31Z,5270000,False,,,0,,SUB in: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT09M03.00S,2023-11-02T03:56:21.3Z,4,REGULAR,freethrow,2 of 2,[],1627734,,,1610612758,81,79,2023-11-02T03:56:51Z,5280000,False,,,0,,MISS D. Sabonis Free Throw 2 of 2,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
532,PT09M01.00S,2023-11-02T03:56:23.3Z,4,REGULAR,rebound,defensive,[],203967,,,1610612744,81,79,2023-11-02T03:56:51Z,5290000,False,,,0,,D. Saric REBOUND (Off:0 Def:5),[203967],1610612744.0,GSW,,,,Saric,D. Saric,,,,,,,,,,,,,,,,,,,531.0,,,5.0,5.0,0.0,,
533,PT08M49.00S,2023-11-02T03:56:59.7Z,4,REGULAR,3pt,Jump Shot,[],202691,28.991458607095925,76.47058823529412,1610612744,81,79,2023-11-02T03:57:10Z,5300000,False,-132.0,220.0,1,left,MISS K. Thompson 25' 3PT,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Left Center,25.68,Missed,,,,,,,,,,,,,,,,,,
534,PT08M46.00S,2023-11-02T03:57:02.7Z,4,REGULAR,rebound,defensive,[],1627734,,,1610612758,81,79,2023-11-02T03:57:10Z,5310000,False,,,0,,D. Sabonis REBOUND (Off:2 Def:8),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,533.0,,,10.0,8.0,2.0,,
535,PT08M36.00S,2023-11-02T03:57:16.6Z,4,REGULAR,foul,personal,['2freethrow'],101108,,,1610612758,81,79,2023-11-02T03:57:23Z,5320000,False,,,0,,C. Paul shooting personal FOUL (1 PF) (Monk 2 FT),"[101108, 1628370]",1610612744.0,GSW,shooting,,,Paul,C. Paul,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1148.0,1.0,0.0,Monk,1628370.0,,,,,,,,,
537,PT08M36.00S,2023-11-02T03:57:37.6Z,4,REGULAR,freethrow,1 of 2,[],1628370,,,1610612758,81,80,2023-11-02T03:57:37Z,5340000,False,,,0,,M. Monk Free Throw 1 of 2 (13 PTS),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
538,PT08M36.00S,2023-11-02T03:57:56.0Z,4,REGULAR,freethrow,2 of 2,[],1628370,,,1610612758,81,81,2023-11-02T03:57:56Z,5350000,False,,,0,,M. Monk Free Throw 2 of 2 (14 PTS),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
539,PT08M22.00S,2023-11-02T03:58:12.9Z,4,REGULAR,2pt,Jump Shot,[],202691,12.434296977660972,71.32352941176471,1610612744,83,81,2023-11-02T03:58:17Z,5360000,False,-107.0,64.0,1,left,K. Thompson 12' pullup Jump Shot (10 PTS),[202691],1610612744.0,GSW,pullup,,,Thompson,K. Thompson,,,,,Mid-Range,8-16 Left,12.45,Made,10.0,,,,,,,,,,,,,,,,,
541,PT08M03.00S,2023-11-02T03:58:36.1Z,4,REGULAR,substitution,out,[],101108,,,1610612758,83,81,2023-11-02T03:58:46Z,5380000,False,,,0,,SUB out: C. Paul,[101108],1610612744.0,GSW,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT08M03.00S,2023-11-02T03:58:36.1Z,4,REGULAR,substitution,out,[],1628370,,,1610612758,83,81,2023-11-02T03:58:46Z,5390000,False,,,0,,SUB out: M. Monk,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT08M03.00S,2023-11-02T03:58:36.1Z,4,REGULAR,substitution,in,[],201939,,,1610612758,83,81,2023-11-02T03:58:46Z,5400000,False,,,0,,SUB in: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
544,PT08M03.00S,2023-11-02T03:58:36.1Z,4,REGULAR,substitution,in,[],1631099,,,1610612758,83,81,2023-11-02T03:58:46Z,5410000,False,,,0,,SUB in: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
545,PT07M58.00S,2023-11-02T03:59:00.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627734,84.05059132720105,44.6078431372549,1610612758,83,81,2023-11-02T03:59:08Z,5420000,False,-27.0,97.0,1,right,MISS D. Sabonis 10' fadeaway Shot,[1627734],1610612758.0,SAC,fadeaway,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),8-16 Center,10.11,Missed,,,,,,,,,,,,,,,,,,
546,PT07M55.00S,2023-11-02T03:59:03.2Z,4,REGULAR,rebound,defensive,[],203967,,,1610612744,83,81,2023-11-02T03:59:08Z,5430000,False,,,0,,D. Saric REBOUND (Off:0 Def:6),[203967],1610612744.0,GSW,,,,Saric,D. Saric,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,545.0,,,6.0,6.0,0.0,,
547,PT07M35.00S,2023-11-02T03:59:26.6Z,4,REGULAR,turnover,out-of-bounds,[],1627780,,,1610612744,83,81,2023-11-02T03:59:32Z,5440000,False,,,0,,G. Payton II bad pass out-of-bounds TURNOVER (1 TO),[1627780],1610612744.0,GSW,bad pass,,,Payton II,G. Payton II,,,,,Mid-Range,16-24 Right,,,,,,,201246.0,,,,,1.0,,,,,,,,
548,PT07M35.00S,2023-11-02T03:59:29.5Z,4,REGULAR,substitution,out,[],1630228,,,1610612758,83,81,2023-11-02T03:59:47Z,5450000,False,,,0,,SUB out: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,,
549,PT07M35.00S,2023-11-02T03:59:29.5Z,4,REGULAR,substitution,out,[],202691,,,1610612758,83,81,2023-11-02T03:59:47Z,5460000,False,,,0,,SUB out: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT07M35.00S,2023-11-02T03:59:29.5Z,4,REGULAR,substitution,out,[],203967,,,1610612758,83,81,2023-11-02T03:59:47Z,5470000,False,,,0,,SUB out: D. Saric,[203967],1610612744.0,GSW,,,,Saric,D. Saric,,,,,,,,,,,,,,,,,,,,,,,,,,
551,PT07M35.00S,2023-11-02T03:59:29.5Z,4,REGULAR,substitution,in,[],203952,,,1610612758,83,81,2023-11-02T03:59:47Z,5480000,False,,,0,,SUB in: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
552,PT07M35.00S,2023-11-02T03:59:29.5Z,4,REGULAR,substitution,in,[],1630541,,,1610612758,83,81,2023-11-02T03:59:47Z,5490000,False,,,0,,SUB in: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
553,PT07M35.00S,2023-11-02T03:59:29.5Z,4,REGULAR,substitution,in,[],203110,,,1610612758,83,81,2023-11-02T03:59:47Z,5500000,False,,,0,,SUB in: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
554,PT07M20.00S,2023-11-02T04:00:05.7Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1627734,82.47371879106439,27.696078431372552,1610612758,83,83,2023-11-02T04:08:37Z,5510000,False,-112.0,112.0,1,right,D. Sabonis 15' Jump Shot (15 PTS) (K. Murray 2 AST),"[1627734, 1631099]",1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Mid-Range,8-16 Left,15.82,Made,15.0,K. Murray,1631099.0,2.0,,,,,,,,,,,,,,
556,PT07M00.00S,2023-11-02T04:00:24.8Z,4,REGULAR,3pt,Jump Shot,[],1630541,5.601182654402102,95.09803921568627,1610612744,83,83,2023-11-02T04:00:29Z,5530000,False,-225.0,0.0,1,left,MISS M. Moody 3PT,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Left Corner 3,24+ Left,22.55,Missed,,,,,,,,,,,,,,,,,,
557,PT06M57.00S,2023-11-02T04:00:27.8Z,4,REGULAR,rebound,defensive,[],1628989,,,1610612758,83,83,2023-11-02T04:00:29Z,5540000,False,,,0,,K. Huerter REBOUND (Off:1 Def:6),[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,556.0,,,7.0,6.0,1.0,,
558,PT06M46.00S,2023-11-02T04:00:41.9Z,4,REGULAR,foul,personal,[],203952,,,1610612758,83,83,2023-11-02T04:00:49Z,5550000,False,,,0,,A. Wiggins personal FOUL (2 PF),"[203952, 203084]",1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1148.0,2.0,0.0,Barnes,203084.0,,,,,,,,,
560,PT06M46.00S,2023-11-02T04:00:53.6Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,83,83,2023-11-02T04:00:53Z,5570000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT06M46.00S,2023-11-02T04:03:39.1Z,4,REGULAR,substitution,out,[],1627780,,,1610612758,83,83,2023-11-02T04:04:00Z,5580000,False,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT06M46.00S,2023-11-02T04:03:39.1Z,4,REGULAR,substitution,in,[],1626172,,,1610612758,83,83,2023-11-02T04:04:00Z,5590000,False,,,0,,SUB in: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT06M37.00S,2023-11-02T04:04:02.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631099,83.13074901445466,48.77450980392157,1610612758,83,83,2023-11-02T04:10:54Z,5600000,False,-6.0,106.0,1,right,MISS K. Murray 10' pullup Shot,[1631099],1610612758.0,SAC,pullup,,,Murray,K. Murray,,,,,In The Paint (Non-RA),8-16 Center,10.63,Missed,,,,,,,,,,,,,,,,,,
564,PT06M36.00S,2023-11-02T04:04:03.0Z,4,REGULAR,rebound,defensive,[],1626172,,,1610612744,83,83,2023-11-02T04:04:10Z,5610000,False,,,0,,K. Looney REBOUND (Off:1 Def:6),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,563.0,,,7.0,6.0,1.0,,
565,PT06M27.00S,2023-11-02T04:04:11.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201939,7.046649145860711,39.46078431372549,1610612744,83,83,2023-11-02T04:11:08Z,5620000,False,53.0,14.0,1,left,MISS S. Curry driving reverse Layup,[201939],1610612744.0,GSW,driving reverse,,,Curry,S. Curry,,,,,In The Paint (Non-RA),0-8 Center,5.45,Missed,,,,,,,,,,,,,,,,,,
566,PT06M26.00S,2023-11-02T04:04:12.6Z,4,REGULAR,rebound,offensive,[],1626172,,,1610612744,83,83,2023-11-02T04:11:08Z,5630000,False,,,0,,K. Looney REBOUND (Off:2 Def:6),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,565.0,,,8.0,6.0,2.0,,
567,PT06M24.00S,2023-11-02T04:04:14.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626172,6.652431011826544,55.14705882352941,1610612744,83,83,2023-11-02T04:11:59Z,5640000,False,-26.0,10.0,1,left,MISS K. Looney putback Layup,[1626172],1610612744.0,GSW,putback,,,Looney,K. Looney,,,,,Restricted Area,0-8 Center,2.76,Missed,,,,,,,,,,,,,,,,,,
568,PT06M24.00S,2023-11-02T04:04:14.8Z,4,REGULAR,rebound,offensive,[],203110,,,1610612744,83,83,2023-11-02T04:04:20Z,5650000,False,,,0,,D. Green REBOUND (Off:1 Def:0),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,567.0,,,1.0,0.0,1.0,,
569,PT06M21.00S,2023-11-02T04:04:17.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203110,5.590000152587891,50.0,1610612744,83,83,2023-11-02T04:04:17Z,5660000,False,0.0,0.0,1,left,MISS D. Green tip Layup,[203110],1610612744.0,GSW,tip,,,Green,D. Green,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
570,PT06M20.00S,2023-11-02T04:04:18.7Z,4,REGULAR,rebound,defensive,[],1631099,,,1610612758,83,83,2023-11-02T04:04:18Z,5670000,False,,,0,,K. Murray REBOUND (Off:2 Def:4),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,569.0,,,6.0,4.0,2.0,,
571,PT06M15.00S,2023-11-02T04:04:23.2Z,4,REGULAR,2pt,Jump Shot,[],1630558,84.31340341655716,70.09803921568627,1610612758,83,83,2023-11-02T04:04:31Z,5680000,False,100.0,95.0,1,right,MISS D. Mitchell 13' pullup Shot,[1630558],1610612758.0,SAC,pullup,,,Mitchell,D. Mitchell,,,,,Mid-Range,8-16 Right,13.83,Missed,,,,,,,,,,,,,,,,,,
572,PT06M13.00S,2023-11-02T04:04:25.2Z,4,REGULAR,rebound,defensive,[],1626172,,,1610612744,83,83,2023-11-02T04:04:31Z,5690000,False,,,0,,K. Looney REBOUND (Off:2 Def:7),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,571.0,,,9.0,7.0,2.0,,
573,PT06M01.00S,2023-11-02T04:04:38.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201939,8.09789750328515,41.17647058823529,1610612744,85,83,2023-11-02T04:13:07Z,5700000,False,44.0,24.0,1,left,S. Curry cutting finger roll Layup (16 PTS) (D. Green 6 AST),"[201939, 203110]",1610612744.0,GSW,cutting finger roll,,,Curry,S. Curry,,,,,In The Paint (Non-RA),0-8 Center,5.0,Made,16.0,D. Green,203110.0,6.0,,,,,,,,,,,,,,
575,PT05M42.00S,2023-11-02T04:04:56.5Z,4,REGULAR,3pt,Jump Shot,[],1630558,71.30420499342969,80.14705882352942,1610612758,85,83,2023-11-02T04:05:03Z,5720000,False,151.0,217.0,1,right,MISS D. Mitchell 26' 3PT,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,26.44,Missed,,,,,,,,,,,,,,,,,,
576,PT05M39.00S,2023-11-02T04:04:59.5Z,4,REGULAR,rebound,offensive,[],1627734,,,1610612758,85,83,2023-11-02T04:05:27Z,5730000,False,,,0,,D. Sabonis REBOUND (Off:3 Def:8),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,575.0,,,11.0,8.0,3.0,,
577,PT05M37.00S,2023-11-02T04:05:02.0Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1627734,94.40999984741211,50.0,1610612758,85,83,2023-11-02T04:05:07Z,5740000,False,0.0,0.0,1,right,MISS D. Sabonis putback Layup - blocked,"[1627734, 203110]",1610612758.0,SAC,putback,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,Green,203110.0
579,PT05M37.00S,2023-11-02T04:05:02.0Z,4,REGULAR,block,,[],203110,,,1610612758,85,83,2023-11-02T04:05:07Z,5745000,False,,,0,,D. Green BLOCK (1 BLK),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
578,PT05M37.00S,2023-11-02T04:05:02.0Z,4,REGULAR,rebound,defensive,[],201939,,,1610612744,85,83,2023-11-02T04:05:07Z,5750000,False,,,0,,S. Curry REBOUND (Off:1 Def:4),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,577.0,,,5.0,4.0,1.0,,
580,PT05M29.00S,2023-11-02T04:05:10.6Z,4,REGULAR,turnover,lost ball,[],201939,,,1610612744,85,83,2023-11-02T04:05:14Z,5760000,False,,,0,,S. Curry lost ball TURNOVER (6 TO),"[201939, 203084]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,6.0,,Barnes,203084.0,,,,,
581,PT05M29.00S,2023-11-02T04:05:10.6Z,4,REGULAR,steal,,[],203084,,,1610612758,85,83,2023-11-02T04:05:12Z,5770000,False,,,0,,H. Barnes STEAL (1 STL),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
582,PT05M27.00S,2023-11-02T04:05:15.0Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628989,90.22667542706965,49.50980392156863,1610612758,85,83,2023-11-02T04:14:44Z,5780000,False,-2.0,39.0,1,right,MISS K. Huerter running DUNK - blocked,"[1628989, 1630541]",1610612758.0,SAC,running,,,Huerter,K. Huerter,,,,,Restricted Area,0-8 Center,3.95,Missed,,,,,,,,,,,,,,,,,Moody,1630541.0
583,PT05M27.00S,2023-11-02T04:05:15.0Z,4,REGULAR,block,,[],1630541,,,1610612758,85,83,2023-11-02T04:05:18Z,5790000,False,,,0,,M. Moody BLOCK (1 BLK),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
584,PT05M27.00S,2023-11-02T04:05:15.0Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612758,85,83,2023-11-02T04:05:24Z,5800000,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,582.0,,,,,,,
586,PT05M19.00S,2023-11-02T04:05:42.3Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1631099,89.43823915900131,59.068627450980394,1610612758,85,85,2023-11-02T04:15:47Z,5820000,False,45.0,47.0,1,right,K. Murray 6' driving floating bank Jump Shot (10 PTS) (D. Sabonis 7 AST),"[1631099, 1627734]",1610612758.0,SAC,driving floating bank,,,Murray,K. Murray,,,,,In The Paint (Non-RA),0-8 Center,6.51,Made,10.0,D. Sabonis,1627734.0,7.0,,,,,,,,,,,,,,
587,PT05M06.00S,2023-11-02T04:05:56.5Z,4,REGULAR,foul,personal,['2freethrow'],1627734,,,1610612744,85,85,2023-11-02T04:06:06Z,5830000,False,,,0,,D. Sabonis shooting personal FOUL (2 PF) (Green 2 FT),"[1627734, 203110]",1610612758.0,SAC,shooting,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,201246.0,2.0,0.0,Green,203110.0,,,,,,,,,
589,PT05M06.00S,2023-11-02T04:06:19.1Z,4,REGULAR,freethrow,1 of 2,[],203110,,,1610612744,86,85,2023-11-02T04:06:19Z,5850000,False,,,0,,D. Green Free Throw 1 of 2 (10 PTS),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
590,PT05M06.00S,2023-11-02T04:06:32.1Z,4,REGULAR,freethrow,2 of 2,[],203110,,,1610612744,87,85,2023-11-02T04:06:32Z,5860000,False,,,0,,D. Green Free Throw 2 of 2 (11 PTS),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
591,PT04M54.00S,2023-11-02T04:06:46.0Z,4,REGULAR,3pt,Jump Shot,[],1628989,66.3107752956636,66.42156862745098,1610612758,87,85,2023-11-02T04:06:50Z,5870000,False,82.0,264.0,1,right,MISS K. Huerter 27' 3PT,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Center,27.67,Missed,,,,,,,,,,,,,,,,,,
592,PT04M51.00S,2023-11-02T04:06:49.0Z,4,REGULAR,rebound,offensive,[],203084,,,1610612758,87,85,2023-11-02T04:06:49Z,5880000,False,,,0,,H. Barnes REBOUND (Off:1 Def:0),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,591.0,,,1.0,0.0,1.0,,
593,PT04M47.00S,2023-11-02T04:06:53.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627734,90.3580814717477,42.40196078431372,1610612758,87,87,2023-11-02T04:17:32Z,5890000,False,-38.0,38.0,1,right,D. Sabonis cutting Layup (17 PTS) (H. Barnes 1 AST),"[1627734, 203084]",1610612758.0,SAC,cutting,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,5.38,Made,17.0,H. Barnes,203084.0,1.0,,,,,,,,,,,,,,
595,PT04M30.00S,2023-11-02T04:07:12.8Z,4,REGULAR,turnover,out-of-bounds,[],203110,,,1610612744,87,87,2023-11-02T04:07:20Z,5910000,False,,,0,,D. Green bad pass out-of-bounds TURNOVER (2 TO),[203110],1610612744.0,GSW,bad pass,,,Green,D. Green,,,,,Mid-Range,8-16 Right,,,,,,,1628954.0,,,,,2.0,,,,,,,,
596,PT04M30.00S,2023-11-02T04:07:16.9Z,4,REGULAR,substitution,out,[],1630541,,,1610612758,87,87,2023-11-02T04:07:25Z,5920000,False,,,0,,SUB out: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
597,PT04M30.00S,2023-11-02T04:07:16.9Z,4,REGULAR,substitution,out,[],203952,,,1610612758,87,87,2023-11-02T04:07:25Z,5930000,False,,,0,,SUB out: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
598,PT04M30.00S,2023-11-02T04:07:16.9Z,4,REGULAR,substitution,in,[],101108,,,1610612758,87,87,2023-11-02T04:07:25Z,5940000,False,,,0,,SUB in: C. Paul,[101108],1610612744.0,GSW,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,,
599,PT04M30.00S,2023-11-02T04:07:16.9Z,4,REGULAR,substitution,in,[],202691,,,1610612758,87,87,2023-11-02T04:07:25Z,5950000,False,,,0,,SUB in: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
600,PT04M16.00S,2023-11-02T04:07:47.1Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1627734,89.96386333771353,39.705882352941174,1610612758,87,89,2023-11-02T04:07:56Z,5960000,False,-51.0,42.0,1,right,D. Sabonis 6' Hook (19 PTS) (K. Huerter 3 AST),"[1627734, 1628989]",1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,6.63,Made,19.0,K. Huerter,1628989.0,3.0,,,,,,,,,,,,,,
602,PT04M02.00S,2023-11-02T04:08:00.5Z,4,REGULAR,3pt,Jump Shot,[],201939,31.35676741130092,22.30392156862745,1610612744,90,89,2023-11-02T04:08:05Z,5980000,False,138.0,242.0,1,left,S. Curry 27' 3PT  (19 PTS) (K. Looney 6 AST),"[201939, 1626172]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,27.91,Made,19.0,K. Looney,1626172.0,6.0,,,,,,,,,,,,,,
604,PT03M43.00S,2023-11-02T04:08:20.0Z,4,REGULAR,turnover,lost ball,[],203084,,,1610612758,90,89,2023-11-02T04:08:23Z,6000000,False,,,0,,H. Barnes lost ball TURNOVER (1 TO),"[203084, 1626172]",1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,1.0,,Looney,1626172.0,,,,,
605,PT03M43.00S,2023-11-02T04:08:20.0Z,4,REGULAR,steal,,[],1626172,,,1610612744,90,89,2023-11-02T04:31:06Z,6010000,False,,,0,,K. Looney STEAL (1 STL),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
