actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,playerName,playerNameI,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,jumpBallRecoverdPersonId
591,PT03M08.00S,2024-03-07T05:20:21.8Z,4,REGULAR,rebound,defensive,[],1630541,,,1610612744,120,90,2024-03-07T05:20:23Z,5810000,False,,,0,,M. Moody REBOUND (Off:1 Def:3),[1630541],1610612744.0,GSW,,,,,,,Above the Break 3,24+ Center,,,,Moody,M. Moody,,,,590.0,4.0,3.0,1.0,,,,,,,,,,,
592,PT02M57.00S,2024-03-07T05:20:33.8Z,4,REGULAR,turnover,out-of-bounds,[],1629010,,,1610612744,120,90,2024-03-07T05:20:44Z,5820000,False,,,0,,J. Robinson bad pass out-of-bounds TURNOVER (1 TO),[1629010],1610612744.0,GSW,bad pass,,,,,,In The Paint (Non-RA),0-8 Center,,,,Robinson,J. Robinson,,,,,,,,,,1148.0,,,,,1.0,,,
593,PT02M57.00S,2024-03-07T05:20:36.7Z,4,REGULAR,substitution,out,[],1626192,,,1610612749,120,90,2024-03-07T05:20:43Z,5830000,False,,,0,,SUB out: P. Connaughton,[1626192],1610612749.0,MIL,,,,,,,,,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,
594,PT02M57.00S,2024-03-07T05:20:36.7Z,4,REGULAR,substitution,in,[],203648,,,1610612749,120,90,2024-03-07T05:20:43Z,5840000,False,,,0,,SUB in: T. Antetokounmpo,[203648],1610612749.0,MIL,,,,,,,,,,,,Antetokounmpo,T. Antetokounmpo,,,,,,,,,,,,,,,,,,
597,PT02M57.00S,2024-03-07T05:20:36.7Z,4,REGULAR,substitution,out,[],1630541,,,1610612749,120,90,2024-03-07T05:20:59Z,5870000,False,,,0,,SUB out: M. Moody,[1630541],1610612744.0,GSW,,,,,,,,,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,
598,PT02M57.00S,2024-03-07T05:20:36.7Z,4,REGULAR,substitution,in,[],1631218,,,1610612749,120,90,2024-03-07T05:20:59Z,5880000,False,,,0,,SUB in: T. Jackson-Davis,[1631218],1610612744.0,GSW,,,,,,,,,,,,Jackson-Davis,T. Jackson-Davis,,,,,,,,,,,,,,,,,,
599,PT02M42.00S,2024-03-07T05:21:04.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630699,91.67214191852825,43.13725490196079,1610612749,120,90,2024-03-07T05:24:44Z,5890000,False,-34.0,26.0,1,right,MISS M. Beauchamp driving reverse Layup - blocked,"[1630699, 1631218]",1610612749.0,MIL,driving reverse,,,,,,Restricted Area,0-8 Center,4.29,Missed,,Beauchamp,M. Beauchamp,,,,,,,,Jackson-Davis,1631218.0,,,,,,,,,
600,PT02M42.00S,2024-03-07T05:21:04.7Z,4,REGULAR,block,,[],1631218,,,1610612749,120,90,2024-03-07T05:21:06Z,5900000,False,,,0,,T. Jackson-Davis BLOCK (4 BLK),[1631218],1610612744.0,GSW,,,,,,,Restricted Area,0-8 Center,,,,Jackson-Davis,T. Jackson-Davis,,,,,,,,,,,,,,,,,,
601,PT02M42.00S,2024-03-07T05:21:04.7Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612749,120,90,2024-03-07T05:21:11Z,5910000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,Restricted Area,0-8 Center,,,,,,,,,599.0,,,,,,,,,,,,,,
603,PT02M39.00S,2024-03-07T05:21:17.7Z,4,REGULAR,turnover,bad pass,[],1641748,,,1610612749,120,90,2024-03-07T05:27:14Z,5930000,False,,,0,,A. Jackson Jr. bad pass TURNOVER (1 TO),"[1641748, 1631311]",1610612749.0,MIL,,,,,,,Above the Break 3,24+ Center,,,,Jackson Jr.,A. Jackson Jr.,,,,,,,,,,,,,,,1.0,Quinones,1631311.0,
604,PT02M39.00S,2024-03-07T05:21:17.7Z,4,REGULAR,steal,,[],1631311,,,1610612744,120,90,2024-03-07T05:21:19Z,5940000,False,,,0,,L. Quinones STEAL (1 STL),[1631311],1610612744.0,GSW,,,,,,,Above the Break 3,24+ Center,,,,Quinones,L. Quinones,,,,,,,,,,,,,,,,,,
605,PT02M33.00S,2024-03-07T05:21:23.9Z,4,REGULAR,turnover,lost ball,[],1631218,,,1610612744,120,90,2024-03-07T05:21:42Z,5950000,False,,,0,,T. Jackson-Davis lost ball TURNOVER (1 TO),"[1631218, 203648]",1610612744.0,GSW,,,,,,,Above the Break 3,24+ Center,,,,Jackson-Davis,T. Jackson-Davis,,,,,,,,,,,,,,,1.0,Antetokounmpo,203648.0,
606,PT02M33.00S,2024-03-07T05:21:23.9Z,4,REGULAR,steal,,[],203648,,,1610612749,120,90,2024-03-07T05:21:25Z,5960000,False,,,0,,T. Antetokounmpo STEAL (1 STL),[203648],1610612749.0,MIL,,,,,,,Above the Break 3,24+ Center,,,,Antetokounmpo,T. Antetokounmpo,,,,,,,,,,,,,,,,,,
607,PT02M30.00S,2024-03-07T05:21:26.8Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1631260,71.56701708278581,81.37254901960785,1610612749,120,90,2024-03-07T05:21:37Z,5970000,False,157.0,215.0,1,right,MISS A. Green 26' 3PT,[1631260],1610612749.0,MIL,,,,,,,Above the Break 3,24+ Right Center,26.6,Missed,,Green,A. Green,,,,,,,,,,,,,,,,,,
608,PT02M26.00S,2024-03-07T05:21:30.3Z,4,REGULAR,rebound,defensive,[],1631218,,,1610612744,120,90,2024-03-07T05:21:30Z,5980000,False,,,0,,T. Jackson-Davis REBOUND (Off:2 Def:4),[1631218],1610612744.0,GSW,,,,,,,Above the Break 3,24+ Right Center,,,,Jackson-Davis,T. Jackson-Davis,,,,607.0,6.0,4.0,2.0,,,,,,,,,,,
609,PT02M22.00S,2024-03-07T05:21:33.9Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1631311,30.56833114323259,67.8921568627451,1610612744,123,90,2024-03-07T05:29:21Z,5990000,False,-89.0,235.0,1,left,L. Quinones 25' 3PT running pullup (3 PTS) (J. Robinson 1 AST),"[1631311, 1629010]",1610612744.0,GSW,running pullup,,,,,,Above the Break 3,24+ Left Center,25.13,Made,3.0,Quinones,L. Quinones,J. Robinson,1629010.0,1.0,,,,,,,,,,,,,,,
611,PT02M05.00S,2024-03-07T05:21:51.2Z,4,REGULAR,3pt,Jump Shot,[],201568,75.1149802890933,7.352941176470589,1610612749,123,90,2024-03-07T05:29:40Z,6010000,False,-213.0,181.0,1,right,MISS D. Gallinari 27' step back 3PT,[201568],1610612749.0,MIL,step back,,,,,,Above the Break 3,24+ Left Center,27.99,Missed,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,
612,PT02M01.00S,2024-03-07T05:21:55.2Z,4,REGULAR,rebound,defensive,[],1631311,,,1610612744,123,90,2024-03-07T05:21:57Z,6020000,False,,,0,,L. Quinones REBOUND (Off:0 Def:1),[1631311],1610612744.0,GSW,,,,,,,Above the Break 3,24+ Left Center,,,,Quinones,L. Quinones,,,,611.0,1.0,1.0,0.0,,,,,,,,,,,
613,PT01M51.00S,2024-03-07T05:22:05.6Z,4,REGULAR,turnover,lost ball,[],203967,,,1610612744,123,90,2024-03-07T05:22:09Z,6030000,False,,,0,,D. Saric lost ball TURNOVER (1 TO),"[203967, 203648]",1610612744.0,GSW,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Saric,D. Saric,,,,,,,,,,,,,,,1.0,Antetokounmpo,203648.0,
614,PT01M51.00S,2024-03-07T05:22:05.6Z,4,REGULAR,steal,,[],203648,,,1610612749,123,90,2024-03-07T05:31:51Z,6040000,False,,,0,,T. Antetokounmpo STEAL (2 STL),[203648],1610612749.0,MIL,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Antetokounmpo,T. Antetokounmpo,,,,,,,,,,,,,,,,,,
615,PT01M47.00S,2024-03-07T05:22:10.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630699,91.5407358738502,54.90196078431373,1610612749,123,90,2024-03-07T05:30:55Z,6050000,False,25.0,27.0,1,right,MISS M. Beauchamp running Layup - blocked,"[1630699, 1629010]",1610612749.0,MIL,running,,,,,,Restricted Area,0-8 Center,3.65,Missed,,Beauchamp,M. Beauchamp,,,,,,,,Robinson,1629010.0,,,,,,,,,
616,PT01M47.00S,2024-03-07T05:22:10.0Z,4,REGULAR,block,,[],1629010,,,1610612749,123,90,2024-03-07T05:22:11Z,6060000,False,,,0,,J. Robinson BLOCK (1 BLK),[1629010],1610612744.0,GSW,,,,,,,Restricted Area,0-8 Center,,,,Robinson,J. Robinson,,,,,,,,,,,,,,,,,,
617,PT01M46.00S,2024-03-07T05:22:11.0Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612744,123,90,2024-03-07T05:22:21Z,6070000,False,,,0,,TEAM defensive REBOUND,[],1610612744.0,GSW,,,,,,,Restricted Area,0-8 Center,,,,,,,,,615.0,,,,,,,,,,,,,,
619,PT01M30.00S,2024-03-07T05:22:45.9Z,4,REGULAR,3pt,Jump Shot,[],1631311,26.363337713534822,85.04901960784314,1610612744,123,90,2024-03-07T05:22:51Z,6090000,False,-175.0,195.0,1,left,MISS L. Quinones 26' 3PT,[1631311],1610612744.0,GSW,,,,,,,Above the Break 3,24+ Left Center,26.24,Missed,,Quinones,L. Quinones,,,,,,,,,,,,,,,,,,
620,PT01M26.00S,2024-03-07T05:22:49.9Z,4,REGULAR,rebound,defensive,[],201568,,,1610612749,123,90,2024-03-07T05:22:51Z,6100000,False,,,0,,D. Gallinari REBOUND (Off:0 Def:1),[201568],1610612749.0,MIL,,,,,,,Above the Break 3,24+ Left Center,,,,Gallinari,D. Gallinari,,,,619.0,1.0,1.0,0.0,,,,,,,,,,,
621,PT01M21.00S,2024-03-07T05:22:55.5Z,4,REGULAR,3pt,Jump Shot,[],1631260,61.58015768725361,53.431372549019606,1610612749,123,90,2024-03-07T05:32:02Z,6110000,False,17.0,309.0,1,right,MISS A. Green 30' 3PT,[1631260],1610612749.0,MIL,,,,,,,Above the Break 3,24+ Center,30.91,Missed,,Green,A. Green,,,,,,,,,,,,,,,,,,
622,PT01M19.00S,2024-03-07T05:22:57.5Z,4,REGULAR,rebound,defensive,[],1631311,,,1610612744,123,90,2024-03-07T05:23:07Z,6120000,False,,,0,,L. Quinones REBOUND (Off:0 Def:2),[1631311],1610612744.0,GSW,,,,,,,Above the Break 3,24+ Center,,,,Quinones,L. Quinones,,,,621.0,2.0,2.0,0.0,,,,,,,,,,,
623,PT01M01.00S,2024-03-07T05:23:15.4Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1631218,7.178055190538765,53.92156862745098,1610612744,125,90,2024-03-07T05:23:19Z,6130000,False,-20.0,15.0,1,left,T. Jackson-Davis cutting DUNK (15 PTS) (J. Robinson 2 AST),"[1631218, 1629010]",1610612744.0,GSW,cutting,,,,,,Restricted Area,0-8 Center,2.47,Made,15.0,Jackson-Davis,T. Jackson-Davis,J. Robinson,1629010.0,2.0,,,,,,,,,,,,,,,
625,PT00M52.70S,2024-03-07T05:23:26.3Z,4,REGULAR,3pt,Jump Shot,[],1630699,76.16622864651774,11.76470588235294,1610612749,125,90,2024-03-07T05:32:48Z,6150000,False,-191.0,172.0,1,right,MISS M. Beauchamp 25' step back 3PT,[1630699],1610612749.0,MIL,step back,,,,,,Above the Break 3,24+ Left Center,25.68,Missed,,Beauchamp,M. Beauchamp,,,,,,,,,,,,,,,,,,
626,PT00M50.40S,2024-03-07T05:23:28.6Z,4,REGULAR,rebound,defensive,[],1631311,,,1610612744,125,90,2024-03-07T05:23:32Z,6160000,False,,,0,,L. Quinones REBOUND (Off:0 Def:3),[1631311],1610612744.0,GSW,,,,,,,Above the Break 3,24+ Left Center,,,,Quinones,L. Quinones,,,,625.0,3.0,3.0,0.0,,,,,,,,,,,
627,PT00M43.00S,2024-03-07T05:23:42.0Z,4,REGULAR,turnover,8-second-violation,['team'],0,,,1610612744,125,90,2024-03-07T05:23:56Z,6170000,False,,,0,,GSW 8-second-violation Team TURNOVER,[],1610612744.0,GSW,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,1148.0,,,,,,,,
628,PT00M35.20S,2024-03-07T05:24:01.5Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1631260,66.44218134034165,32.1078431372549,1610612749,125,90,2024-03-07T05:24:07Z,6180000,False,-89.0,263.0,1,right,MISS A. Green 27' 3PT,[1631260],1610612749.0,MIL,,,,,,,Above the Break 3,24+ Left Center,27.77,Missed,,Green,A. Green,,,,,,,,,,,,,,,,,,
629,PT00M31.50S,2024-03-07T05:24:05.2Z,4,REGULAR,rebound,defensive,[],1631311,,,1610612744,125,90,2024-03-07T05:24:07Z,6190000,False,,,0,,L. Quinones REBOUND (Off:0 Def:4),[1631311],1610612744.0,GSW,,,,,,,Above the Break 3,24+ Left Center,,,,Quinones,L. Quinones,,,,628.0,4.0,4.0,0.0,,,,,,,,,,,
630,PT00M24.70S,2024-03-07T05:24:12.2Z,4,REGULAR,3pt,Jump Shot,[],1630611,25.969119579500656,12.990196078431374,1610612744,125,90,2024-03-07T05:33:25Z,6200000,False,185.0,192.0,1,left,MISS G. Santos 26' step back 3PT,[1630611],1610612744.0,GSW,step back,,,,,,Above the Break 3,24+ Right Center,26.63,Missed,,Santos,G. Santos,,,,,,,,,,,,,,,,,,
631,PT00M21.30S,2024-03-07T05:24:15.5Z,4,REGULAR,rebound,defensive,[],1641748,,,1610612749,125,90,2024-03-07T05:24:15Z,6210000,False,,,0,,A. Jackson Jr. REBOUND (Off:0 Def:1),[1641748],1610612749.0,MIL,,,,,,,Above the Break 3,24+ Right Center,,,,Jackson Jr.,A. Jackson Jr.,,,,630.0,1.0,1.0,0.0,,,,,,,,,,,
632,PT00M17.20S,2024-03-07T05:24:19.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1641748,87.72996057818659,44.6078431372549,1610612749,125,90,2024-03-07T05:33:54Z,6220000,False,-27.0,63.0,1,right,MISS A. Jackson Jr. 6' running Layup,[1641748],1610612749.0,MIL,running,,,,,,In The Paint (Non-RA),0-8 Center,6.84,Missed,,Jackson Jr.,A. Jackson Jr.,,,,,,,,,,,,,,,,,,
633,PT00M16.60S,2024-03-07T05:24:21.8Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612749,125,90,2024-03-07T05:24:21Z,6230000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,632.0,,,,,,,,,,,,,,
635,PT00M16.00S,2024-03-07T05:24:35.6Z,4,REGULAR,turnover,bad pass,[],1631260,,,1610612749,125,90,2024-03-07T05:34:19Z,6250000,False,,,0,,A. Green bad pass TURNOVER (1 TO),"[1631260, 1631218]",1610612749.0,MIL,,,,,,,Mid-Range,8-16 Right,,,,Green,A. Green,,,,,,,,,,,,,,,1.0,Jackson-Davis,1631218.0,
636,PT00M16.00S,2024-03-07T05:24:35.6Z,4,REGULAR,steal,,[],1631218,,,1610612744,125,90,2024-03-07T05:24:37Z,6260000,False,,,0,,T. Jackson-Davis STEAL (1 STL),[1631218],1610612744.0,GSW,,,,,,,Mid-Range,8-16 Right,,,,Jackson-Davis,T. Jackson-Davis,,,,,,,,,,,,,,,,,,
637,PT00M00.00S,2024-03-07T05:24:51.7Z,4,REGULAR,period,end,[],0,,,1610612744,125,90,2024-03-07T05:24:51Z,6270000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
638,PT00M00.00S,2024-03-07T05:24:53.7Z,4,REGULAR,game,end,[],0,,,0,125,90,2024-03-07T05:24:53Z,6280000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
