actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
610,PT05M54.00S,2024-01-11T03:43:37.4Z,4,REGULAR,3pt,Jump Shot,[],1631311,71.96123521681997,18.137254901960784,1610612744,91,129,2024-01-11T03:43:45Z,5920000,False,-159.0,211.0,1,right,L. Quinones 26' 3PT  (3 PTS) (J. Kuminga 4 AST),"[1631311, 1630228]",1610612744.0,GSW,,,,Quinones,L. Quinones,,,,,Above the Break 3,24+ Left Center,,,,26.45,Made,,,,,,3.0,J. Kuminga,1630228.0,4.0,,,,,,
612,PT05M40.00S,2024-01-11T03:43:52.0Z,4,REGULAR,turnover,bad pass,[],1630230,,,1610612740,91,129,2024-01-11T03:44:30Z,5940000,False,,,0,,N. Marshall bad pass TURNOVER (1 TO),"[1630230, 1631218]",1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,Above the Break 3,24+ Right Center,1.0,Jackson-Davis,1631218.0,,,,,,,,,,,,,,,,,
613,PT05M40.00S,2024-01-11T03:43:52.0Z,4,REGULAR,steal,,[],1631218,,,1610612744,91,129,2024-01-11T03:44:34Z,5950000,False,,,0,,T. Jackson-Davis STEAL (1 STL),[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
614,PT05M29.00S,2024-01-11T03:44:03.2Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1631311,76.42904073587385,12.009803921568627,1610612744,91,129,2024-01-11T03:44:11Z,5960000,False,-190.0,169.0,1,right,MISS L. Quinones 25' 3PT,[1631311],1610612744.0,GSW,,,,Quinones,L. Quinones,,,,,Above the Break 3,24+ Left Center,,,,25.44,Missed,,,,,,,,,,,,,,,
615,PT05M26.00S,2024-01-11T03:44:06.2Z,4,REGULAR,rebound,offensive,[],1631218,,,1610612744,91,129,2024-01-11T03:49:35Z,5970000,False,,,0,,T. Jackson-Davis REBOUND (Off:1 Def:2),[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,Above the Break 3,24+ Left Center,,,,,,614.0,3.0,2.0,1.0,,,,,,,,,,,
618,PT05M22.00S,2024-01-11T03:44:24.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1631218,93.38042049934296,48.03921568627451,1610612744,93,129,2024-01-11T03:49:43Z,5980000,False,-10.0,10.0,1,right,T. Jackson-Davis driving Layup (13 PTS),[1631218],1610612744.0,GSW,driving,,,Jackson-Davis,T. Jackson-Davis,,,,,Restricted Area,0-8 Center,,,,1.38,Made,,,,,,13.0,,,,,,,,,
619,PT05M02.00S,2024-01-11T03:44:29.4Z,4,REGULAR,3pt,Jump Shot,[],1641722,31.882391590013142,22.058823529411764,1610612740,93,129,2024-01-11T03:50:00Z,5990000,False,140.0,247.0,1,left,MISS J. Hawkins 28' 3PT,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,Above the Break 3,24+ Right Center,,,,28.39,Missed,,,,,,,,,,,,,,,
620,PT05M02.00S,2024-01-11T03:44:29.4Z,4,REGULAR,rebound,defensive,[],1630611,,,1610612744,93,129,2024-01-11T03:44:43Z,6000000,False,,,0,,G. Santos REBOUND (Off:0 Def:3),[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,Above the Break 3,24+ Right Center,,,,,,619.0,3.0,3.0,0.0,,,,,,,,,,,
621,PT04M53.00S,2024-01-11T03:44:37.6Z,4,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1630228,92.85479632063075,49.754901960784316,1610612744,95,129,2024-01-11T03:50:37Z,6010000,False,-1.0,15.0,1,right,J. Kuminga running DUNK (12 PTS) (G. Santos 1 AST),"[1630228, 1630611]",1610612744.0,GSW,running,,,Kuminga,J. Kuminga,,,,,Restricted Area,0-8 Center,,,,1.47,Made,,,,,,12.0,G. Santos,1630611.0,1.0,,,,,,
623,PT04M34.00S,2024-01-11T03:44:56.9Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630230,8.492115637319317,39.950980392156865,1610612740,95,129,2024-01-11T03:45:11Z,6030000,False,50.0,27.0,1,left,MISS N. Marshall driving Layup,[1630230],1610612740.0,NOP,driving,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),0-8 Center,,,,5.71,Missed,,,,,,,,,,,,,,,
624,PT04M34.00S,2024-01-11T03:44:56.9Z,4,REGULAR,rebound,defensive,[],1641764,,,1610612744,95,129,2024-01-11T03:45:05Z,6040000,False,,,0,,B. Podziemski REBOUND (Off:1 Def:5),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,In The Paint (Non-RA),0-8 Center,,,,,,623.0,6.0,5.0,1.0,,,,,,,,,,,
625,PT04M26.00S,2024-01-11T03:45:05.1Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630611,93.38042049934296,95.83333333333334,1610612744,95,129,2024-01-11T03:45:17Z,6050000,False,229.0,10.0,1,right,MISS G. Santos 3PT,[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,Right Corner 3,24+ Right,,,,22.94,Missed,,,,,,,,,,,,,,,
626,PT04M23.00S,2024-01-11T03:45:08.4Z,4,REGULAR,rebound,offensive,[],1641764,,,1610612744,95,129,2024-01-11T03:45:08Z,6060000,False,,,0,,B. Podziemski REBOUND (Off:2 Def:5),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Right Corner 3,24+ Right,,,,,,625.0,7.0,5.0,2.0,,,,,,,,,,,
627,PT04M16.00S,2024-01-11T03:45:15.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631218,95.0886990801577,48.28431372549019,1610612744,97,129,2024-01-11T03:45:37Z,6070000,False,-9.0,-6.0,1,right,T. Jackson-Davis Layup (15 PTS) (L. Quinones 1 AST),"[1631218, 1631311]",1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,Restricted Area,0-8 Center,,,,1.07,Made,,,,,,15.0,L. Quinones,1631311.0,1.0,,,,,,
629,PT03M53.00S,2024-01-11T03:45:37.7Z,4,REGULAR,2pt,Jump Shot,[],1641722,22.158344283837057,31.61764705882353,1610612740,97,129,2024-01-11T03:45:59Z,6090000,False,92.0,156.0,1,left,MISS J. Hawkins 18' pullup Shot,[1641722],1610612740.0,NOP,pullup,,,Hawkins,J. Hawkins,,,,,Mid-Range,16-24 Right Center,,,,18.09,Missed,,,,,,,,,,,,,,,
630,PT03M53.00S,2024-01-11T03:45:37.7Z,4,REGULAR,rebound,offensive,[],203469,,,1610612740,97,129,2024-01-11T03:45:59Z,6100000,False,,,0,,C. Zeller REBOUND (Off:1 Def:0),[203469],1610612740.0,NOP,,,,Zeller,C. Zeller,,,,,Mid-Range,16-24 Right Center,,,,,,629.0,1.0,0.0,1.0,,,,,,,,,,,
631,PT03M49.00S,2024-01-11T03:45:42.4Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",203469,5.995400788436268,45.09803921568628,1610612740,97,131,2024-01-11T03:56:20Z,6110000,False,25.0,4.0,1,left,C. Zeller putback DUNK (4 PTS),[203469],1610612740.0,NOP,putback,,,Zeller,C. Zeller,,,,,Restricted Area,0-8 Center,,,,2.48,Made,,,,,,4.0,,,,,,,,,
632,PT03M38.00S,2024-01-11T03:45:52.8Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1641764,66.5735873850197,57.107843137254896,1610612744,97,131,2024-01-11T03:46:49Z,6120000,False,36.0,262.0,1,right,MISS B. Podziemski 26' 3PT,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Center,,,,26.41,Missed,,,,,,,,,,,,,,,
633,PT03M38.00S,2024-01-11T03:45:52.8Z,4,REGULAR,rebound,defensive,[],1630526,,,1610612740,97,131,2024-01-11T03:46:49Z,6130000,False,,,0,,J. Robinson-Earl REBOUND (Off:0 Def:1),[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,Above the Break 3,24+ Center,,,,,,632.0,1.0,1.0,0.0,,,,,,,,,,,
634,PT03M25.00S,2024-01-11T03:46:06.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630230,14.011169513797633,42.15686274509804,1610612740,97,133,2024-01-11T03:57:07Z,6140000,False,39.0,79.0,1,left,N. Marshall 8' floating Jump Shot (6 PTS) (C. Zeller 1 AST),"[1630230, 203469]",1610612740.0,NOP,floating,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),8-16 Center,,,,8.84,Made,,,,,,6.0,C. Zeller,203469.0,1.0,,,,,,
635,PT03M04.00S,2024-01-11T03:46:27.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631311,92.19776609724047,42.64705882352941,1610612744,97,133,2024-01-11T03:47:11Z,6150000,False,-37.0,21.0,1,right,MISS L. Quinones Layup - blocked,"[1631311, 1630526]",1610612744.0,GSW,,,,Quinones,L. Quinones,,,,,Restricted Area,0-8 Center,,,,4.23,Missed,,,,,,,,,,Robinson-Earl,1630526.0,,,,
636,PT03M04.00S,2024-01-11T03:46:27.0Z,4,REGULAR,block,,[],1630526,,,1610612744,97,133,2024-01-11T03:46:30Z,6160000,False,,,0,,J. Robinson-Earl BLOCK (1 BLK),[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
637,PT03M04.00S,2024-01-11T03:46:27.0Z,4,REGULAR,rebound,defensive,[],203469,,,1610612740,97,133,2024-01-11T03:59:27Z,6170000,False,,,0,,C. Zeller REBOUND (Off:1 Def:1),[203469],1610612740.0,NOP,,,,Zeller,C. Zeller,,,,,Restricted Area,0-8 Center,,,,,,635.0,2.0,1.0,1.0,,,,,,,,,,,
638,PT02M59.00S,2024-01-11T03:46:32.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630230,4.418528252299605,56.86274509803921,1610612740,97,135,2024-01-11T03:47:21Z,6180000,False,-34.0,-11.0,1,left,N. Marshall driving Layup (8 PTS) (D. Daniels 3 AST),"[1630230, 1630700]",1610612740.0,NOP,driving,,,Marshall,N. Marshall,,,,,Restricted Area,0-8 Center,,,,3.6,Made,,,,,,8.0,D. Daniels,1630700.0,3.0,,,,,,
641,PT02M43.00S,2024-01-11T03:46:50.7Z,4,REGULAR,foul,personal,[],1630230,,,1610612744,97,135,2024-01-11T03:47:00Z,6200000,False,,,0,,N. Marshall personal FOUL (1 PF),"[1630230, 1631311]",1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,202053.0,,,,,,,1.0,0.0,Quinones,1631311.0
644,PT02M43.00S,2024-01-11T03:47:07.2Z,4,REGULAR,substitution,out,[],1630700,,,1610612744,97,135,2024-01-11T03:47:17Z,6220000,False,,,0,,SUB out: D. Daniels,[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
652,PT02M43.00S,2024-01-11T03:47:07.2Z,4,REGULAR,substitution,in,[],1630604,,,1610612744,97,135,2024-01-11T03:47:49Z,6235000,False,,,0,,SUB in: E. Liddell,[1630604],1610612740.0,NOP,,,,Liddell,E. Liddell,,,,,,,,,,,,,,,,,,,,,,,,,,
646,PT02M33.00S,2024-01-11T03:47:18.7Z,4,REGULAR,3pt,Jump Shot,[],1630611,67.36202365308804,70.34313725490196,1610612744,97,135,2024-01-11T03:47:29Z,6240000,False,102.0,254.0,1,right,MISS G. Santos 27' 3PT,[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,Above the Break 3,24+ Right Center,,,,27.39,Missed,,,,,,,,,,,,,,,
647,PT02M33.00S,2024-01-11T03:47:18.7Z,4,REGULAR,rebound,offensive,[],1641764,,,1610612744,97,135,2024-01-11T03:47:29Z,6250000,False,,,0,,B. Podziemski REBOUND (Off:3 Def:5),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Right Center,,,,,,646.0,8.0,5.0,3.0,,,,,,,,,,,
648,PT02M28.00S,2024-01-11T03:47:24.0Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1631311,92.06636005256242,3.9215686274509802,1610612744,97,135,2024-01-11T03:47:33Z,6260000,False,-230.0,22.0,1,right,MISS L. Quinones 3PT,[1631311],1610612744.0,GSW,,,,Quinones,L. Quinones,,,,,Left Corner 3,24+ Left,,,,23.15,Missed,,,,,,,,,,,,,,,
649,PT02M28.00S,2024-01-11T03:47:24.0Z,4,REGULAR,rebound,offensive,[],1631311,,,1610612744,97,135,2024-01-11T03:47:33Z,6270000,False,,,0,,L. Quinones REBOUND (Off:1 Def:0),[1631311],1610612744.0,GSW,,,,Quinones,L. Quinones,,,,,Left Corner 3,24+ Left,,,,,,648.0,1.0,0.0,1.0,,,,,,,,,,,
650,PT02M22.00S,2024-01-11T03:47:32.5Z,4,REGULAR,foul,personal,['2freethrow'],203469,,,1610612744,97,135,2024-01-11T03:47:43Z,6280000,False,,,0,,C. Zeller shooting personal FOUL (2 PF) (Santos 2 FT),"[203469, 1630611]",1610612740.0,NOP,shooting,,,Zeller,C. Zeller,,,,,Restricted Area,0-8 Center,,,,,,,,,,202049.0,,,,,,,2.0,0.0,Santos,1630611.0
653,PT02M22.00S,2024-01-11T03:47:55.0Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1630611,,,1610612744,98,135,2024-01-11T03:47:55Z,6300000,False,,,0,,G. Santos Free Throw 1 of 2 (1 PTS),[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,,,,,,,Made,,,,,,1.0,,,,,,,,,
654,PT02M22.00S,2024-01-11T03:48:11.4Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1630611,,,1610612744,99,135,2024-01-11T03:48:11Z,6310000,False,,,0,,G. Santos Free Throw 2 of 2 (2 PTS),[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,,,,,,,Made,,,,,,2.0,,,,,,,,,
655,PT02M01.00S,2024-01-11T03:48:32.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630230,7.835085413929041,43.38235294117647,1610612740,99,137,2024-01-11T03:48:47Z,6320000,False,33.0,21.0,1,left,N. Marshall Layup (10 PTS) (J. Hawkins 2 AST),"[1630230, 1641722]",1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,Restricted Area,0-8 Center,,,,3.93,Made,,,,,,10.0,J. Hawkins,1641722.0,2.0,,,,,,
657,PT01M47.00S,2024-01-11T03:48:51.7Z,4,REGULAR,3pt,Jump Shot,[],1641764,66.83639947437582,64.70588235294117,1610612744,99,137,2024-01-11T03:49:06Z,6340000,False,74.0,259.0,1,right,MISS B. Podziemski 26' 3PT,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Center,,,,26.94,Missed,,,,,,,,,,,,,,,
658,PT01M43.00S,2024-01-11T03:48:55.7Z,4,REGULAR,rebound,defensive,[],1630230,,,1610612740,99,137,2024-01-11T03:49:06Z,6350000,False,,,0,,N. Marshall REBOUND (Off:0 Def:3),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,Above the Break 3,24+ Center,,,,,,657.0,3.0,3.0,0.0,,,,,,,,,,,
659,PT01M37.00S,2024-01-11T03:49:02.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641722,5.469776609724048,49.754901960784316,1610612740,99,137,2024-01-11T03:49:13Z,6360000,False,1.0,-1.0,1,left,MISS J. Hawkins driving Layup,[1641722],1610612740.0,NOP,driving,,,Hawkins,J. Hawkins,,,,,Restricted Area,0-8 Center,,,,0.16,Missed,,,,,,,,,,,,,,,
660,PT01M37.00S,2024-01-11T03:49:02.9Z,4,REGULAR,rebound,offensive,[],203469,,,1610612740,99,137,2024-01-11T03:49:13Z,6370000,False,,,0,,C. Zeller REBOUND (Off:2 Def:1),[203469],1610612740.0,NOP,,,,Zeller,C. Zeller,,,,,Restricted Area,0-8 Center,,,,,,659.0,3.0,1.0,2.0,,,,,,,,,,,
661,PT01M36.00S,2024-01-11T03:49:08.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203469,5.590000152587891,50.0,1610612740,99,139,2024-01-11T03:49:08Z,6380000,False,0.0,0.0,1,left,C. Zeller tip Layup (6 PTS),[203469],1610612740.0,NOP,tip,,,Zeller,C. Zeller,,,,,Mid-Range,8-16 Left,,,,0.0,Made,,,,,,6.0,,,,,,,,,
662,PT01M18.00S,2024-01-11T03:49:26.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641764,91.27792378449409,50.0,1610612744,99,139,2024-01-11T03:49:36Z,6390000,False,0.0,29.0,1,right,MISS B. Podziemski driving Layup,[1641764],1610612744.0,GSW,driving,,,Podziemski,B. Podziemski,,,,,Restricted Area,0-8 Center,,,,2.95,Missed,,,,,,,,,,,,,,,
663,PT01M18.00S,2024-01-11T03:49:26.5Z,4,REGULAR,rebound,offensive,[],1631218,,,1610612744,99,139,2024-01-11T03:49:32Z,6400000,False,,,0,,T. Jackson-Davis REBOUND (Off:2 Def:2),[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,Restricted Area,0-8 Center,,,,,,662.0,4.0,2.0,2.0,,,,,,,,,,,
664,PT01M18.00S,2024-01-11T03:49:30.3Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1631218,94.40999984741211,50.0,1610612744,101,139,2024-01-11T03:49:37Z,6410000,False,0.0,0.0,1,right,T. Jackson-Davis tip Layup (17 PTS),[1631218],1610612744.0,GSW,tip,,,Jackson-Davis,T. Jackson-Davis,,,,,Restricted Area,0-8 Center,,,,0.0,Made,,,,,,17.0,,,,,,,,,
665,PT01M03.00S,2024-01-11T03:49:46.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630230,8.09789750328515,54.41176470588235,1610612740,101,141,2024-01-11T03:49:52Z,6420000,False,-22.0,24.0,1,left,N. Marshall driving Layup (12 PTS),[1630230],1610612740.0,NOP,driving,,,Marshall,N. Marshall,,,,,Restricted Area,0-8 Center,,,,3.23,Made,,,,,,12.0,,,,,,,,,
666,PT00M43.90S,2024-01-11T03:50:07.3Z,4,REGULAR,3pt,Jump Shot,[],1630611,79.188567674113,92.40196078431373,1610612744,101,141,2024-01-11T03:50:15Z,6430000,False,212.0,143.0,1,right,MISS G. Santos 25' 3PT,[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,Above the Break 3,24+ Right Center,,,,25.58,Missed,,,,,,,,,,,,,,,
667,PT00M40.70S,2024-01-11T03:50:10.5Z,4,REGULAR,rebound,offensive,[],1631218,,,1610612744,101,141,2024-01-11T03:50:15Z,6440000,False,,,0,,T. Jackson-Davis REBOUND (Off:3 Def:2),[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,Above the Break 3,24+ Right Center,,,,,,666.0,5.0,2.0,3.0,,,,,,,,,,,
668,PT00M40.70S,2024-01-11T03:50:13.1Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1631218,94.40999984741211,50.0,1610612744,103,141,2024-01-11T03:50:21Z,6450000,False,0.0,0.0,1,right,T. Jackson-Davis putback Layup (19 PTS),[1631218],1610612744.0,GSW,putback,,,Jackson-Davis,T. Jackson-Davis,,,,,Restricted Area,0-8 Center,,,,0.0,Made,,,,,,19.0,,,,,,,,,
669,PT00M26.10S,2024-01-11T03:50:28.5Z,4,REGULAR,3pt,Jump Shot,[],1630604,33.327858081471746,68.38235294117648,1610612740,103,141,2024-01-11T03:50:38Z,6460000,False,-92.0,261.0,1,left,MISS E. Liddell 27' 3PT,[1630604],1610612740.0,NOP,,,,Liddell,E. Liddell,,,,,Above the Break 3,24+ Left Center,,,,27.65,Missed,,,,,,,,,,,,,,,
670,PT00M22.50S,2024-01-11T03:50:32.1Z,4,REGULAR,rebound,defensive,[],1641764,,,1610612744,103,141,2024-01-11T03:50:38Z,6470000,False,,,0,,B. Podziemski REBOUND (Off:3 Def:6),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Left Center,,,,,,669.0,9.0,6.0,3.0,,,,,,,,,,,
671,PT00M19.80S,2024-01-11T03:50:35.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641764,94.56307490144546,52.450980392156865,1610612744,105,141,2024-01-11T04:03:55Z,6480000,False,12.0,-1.0,1,right,B. Podziemski driving Layup (2 PTS),[1641764],1610612744.0,GSW,driving,,,Podziemski,B. Podziemski,,,,,Restricted Area,0-8 Center,,,,1.24,Made,,,,,,2.0,,,,,,,,,
672,PT00M00.00S,2024-01-11T04:01:01.4Z,4,REGULAR,period,end,[],0,,,1610612740,105,141,2024-01-11T04:01:01Z,6490000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
673,PT00M00.00S,2024-01-11T04:01:06.5Z,4,REGULAR,game,end,[],0,,,0,105,141,2024-01-11T04:01:06Z,6500000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
