actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,officialId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
421,PT06M05.00S,2023-12-17T03:08:00.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629661,10.463206307490145,39.705882352941174,1610612751,82,71,2023-12-17T03:08:07Z,4130000,False,51.0,46.0,1,left,MISS C. Johnson 6' turnaround Shot,[1629661],1610612751.0,BKN,turnaround,,,Johnson,C. Johnson,,,,,In The Paint (Non-RA),0-8 Center,6.9,Missed,,,,,,,,,,,,,,,,,,
422,PT06M02.00S,2023-12-17T03:08:03.9Z,3,REGULAR,rebound,defensive,[],1626172,,,1610612744,82,71,2023-12-17T03:08:07Z,4140000,False,,,0,,K. Looney REBOUND (Off:1 Def:6),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,In The Paint (Non-RA),0-8 Center,,,,,421.0,7.0,6.0,1.0,,,,,,,,,,,,
423,PT05M55.00S,2023-12-17T03:08:10.5Z,3,REGULAR,2pt,Jump Shot,[],201939,91.5407358738502,15.686274509803921,1610612744,82,71,2023-12-17T03:08:34Z,4150000,False,-172.0,27.0,1,right,MISS S. Curry 17' step back Shot,[201939],1610612744.0,GSW,step back,,,Curry,S. Curry,,,,,Mid-Range,16-24 Left,17.37,Missed,,,,,,,,,,,,,,,,,,
424,PT05M52.00S,2023-12-17T03:08:13.5Z,3,REGULAR,rebound,defensive,[],1626220,,,1610612751,82,71,2023-12-17T03:08:15Z,4160000,False,,,0,,R. O'Neale REBOUND (Off:2 Def:1),[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,Mid-Range,16-24 Left,,,,,423.0,3.0,1.0,2.0,,,,,,,,,,,,
425,PT05M42.00S,2023-12-17T03:08:23.7Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629651,7.5722733245729295,45.83333333333333,1610612751,82,73,2023-12-17T03:08:38Z,4170000,False,21.0,19.0,1,left,N. Claxton alley-oop DUNK (12 PTS) (S. Dinwiddie 8 AST),"[1629651, 203915]",1610612751.0,BKN,alley-oop,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,2.8,Made,12.0,,,,,,S. Dinwiddie,203915.0,8.0,,,,,,,,,
427,PT05M24.00S,2023-12-17T03:08:41.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201939,89.04402102496715,50.0,1610612744,82,73,2023-12-17T03:08:46Z,4190000,False,0.0,50.0,1,right,MISS S. Curry driving finger roll Layup,[201939],1610612744.0,GSW,driving finger roll,,,Curry,S. Curry,,,,,In The Paint (Non-RA),0-8 Center,5.05,Missed,,,,,,,,,,,,,,,,,,
428,PT05M22.00S,2023-12-17T03:08:43.9Z,3,REGULAR,rebound,defensive,[],1629651,,,1610612751,82,73,2023-12-17T03:08:46Z,4200000,False,,,0,,N. Claxton REBOUND (Off:4 Def:5),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,,,,,427.0,9.0,5.0,4.0,,,,,,,,,,,,
429,PT05M14.00S,2023-12-17T03:08:51.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629651,7.835085413929041,35.78431372549019,1610612751,82,73,2023-12-17T03:08:55Z,4210000,False,71.0,21.0,1,left,MISS N. Claxton 7' floating Shot,[1629651],1610612751.0,BKN,floating,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,7.42,Missed,,,,,,,,,,,,,,,,,,
430,PT05M12.00S,2023-12-17T03:08:53.8Z,3,REGULAR,rebound,defensive,[],1630228,,,1610612744,82,73,2023-12-17T03:08:55Z,4220000,False,,,0,,J. Kuminga REBOUND (Off:2 Def:2),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,In The Paint (Non-RA),0-8 Center,,,,,429.0,4.0,2.0,2.0,,,,,,,,,,,,
431,PT05M04.00S,2023-12-17T03:09:04.1Z,3,REGULAR,foul,personal,['2freethrow'],1629661,,,1610612744,82,73,2023-12-17T03:09:12Z,4230000,False,,,0,,C. Johnson shooting personal FOUL (4 PF) (Kuminga 2 FT),"[1629661, 1630228]",1610612751.0,BKN,shooting,,,Johnson,C. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,204059.0,,,,,,,,,,4.0,0.0,Kuminga,1630228.0,,,
433,PT05M04.00S,2023-12-17T03:09:30.8Z,3,REGULAR,freethrow,1 of 2,[],1630228,,,1610612744,83,73,2023-12-17T03:09:30Z,4250000,False,,,0,,J. Kuminga Free Throw 1 of 2 (9 PTS),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
434,PT05M04.00S,2023-12-17T03:09:31.6Z,3,REGULAR,substitution,out,[],1626172,,,1610612744,83,73,2023-12-17T03:09:43Z,4260000,False,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT05M04.00S,2023-12-17T03:09:31.6Z,3,REGULAR,substitution,out,[],202691,,,1610612744,83,73,2023-12-17T03:09:43Z,4270000,False,,,0,,SUB out: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT05M04.00S,2023-12-17T03:09:31.6Z,3,REGULAR,substitution,in,[],1630541,,,1610612744,83,73,2023-12-17T03:09:43Z,4280000,False,,,0,,SUB in: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT05M04.00S,2023-12-17T03:09:31.6Z,3,REGULAR,substitution,in,[],203967,,,1610612744,83,73,2023-12-17T03:09:43Z,4290000,False,,,0,,SUB in: D. Saric,[203967],1610612744.0,GSW,,,,Saric,D. Saric,,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT05M04.00S,2023-12-17T03:09:44.2Z,3,REGULAR,substitution,out,[],1629661,,,1610612744,83,73,2023-12-17T03:09:47Z,4300000,False,,,0,,SUB out: C. Johnson,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT05M04.00S,2023-12-17T03:09:44.2Z,3,REGULAR,substitution,in,[],1630560,,,1610612744,83,73,2023-12-17T03:09:47Z,4310000,False,,,0,,SUB in: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT05M04.00S,2023-12-17T03:10:00.4Z,3,REGULAR,freethrow,2 of 2,[],1630228,,,1610612744,84,73,2023-12-17T03:10:00Z,4320000,False,,,0,,J. Kuminga Free Throw 2 of 2 (10 PTS),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
441,PT04M47.00S,2023-12-17T03:10:20.6Z,3,REGULAR,2pt,Jump Shot,[],1630560,6.521024967148489,15.931372549019606,1610612751,84,75,2023-12-17T03:11:21Z,4330000,False,170.0,9.0,1,left,C. Thomas 17' pullup Jump Shot (28 PTS) (S. Dinwiddie 9 AST),"[1630560, 203915]",1610612751.0,BKN,pullup,,,Thomas,C. Thomas,,,,,Mid-Range,16-24 Right,17.05,Made,28.0,,,,,,S. Dinwiddie,203915.0,9.0,,,,,,,,,
466,PT04M35.00S,2023-12-17T03:10:29.6Z,3,REGULAR,2pt,Jump Shot,[],1630228,87.46714848883047,30.88235294117647,1610612744,84,75,2023-12-17T03:14:41Z,4345000,False,-96.0,65.0,1,right,MISS J. Kuminga 11' turnaround Shot - blocked,"[1630228, 1626220]",1610612744.0,GSW,turnaround,,,Kuminga,J. Kuminga,,,,,Mid-Range,8-16 Left,11.58,Missed,,,,,,,,,,O'Neale,1626220.0,,,,,,,
467,PT04M35.00S,2023-12-17T03:10:29.6Z,3,REGULAR,block,,[],1626220,,,1610612744,84,75,2023-12-17T03:14:41Z,4347500,False,,,0,,R. O'Neale BLOCK (1 BLK),[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
468,PT04M35.00S,2023-12-17T03:10:29.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612744,84,75,2023-12-17T03:14:41Z,4348750,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Mid-Range,8-16 Left,,,,,466.0,,,,,,,,,,,,,,,
444,PT04M35.00S,2023-12-17T03:10:39.8Z,3,REGULAR,substitution,out,[],1630228,,,1610612744,84,75,2023-12-17T03:10:43Z,4360000,False,,,0,,SUB out: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT04M35.00S,2023-12-17T03:10:39.8Z,3,REGULAR,substitution,in,[],203952,,,1610612744,84,75,2023-12-17T03:10:43Z,4370000,False,,,0,,SUB in: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT04M29.00S,2023-12-17T03:10:57.5Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],201939,74.45795006570303,12.009803921568627,1610612744,87,75,2023-12-17T03:15:48Z,4380000,False,-190.0,188.0,1,right,S. Curry 26' 3PT pullup (21 PTS) (C. Paul 9 AST),"[201939, 101108]",1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,26.7,Made,21.0,,,,,,C. Paul,101108.0,9.0,,,,,,,,,
448,PT04M10.00S,2023-12-17T03:11:17.3Z,3,REGULAR,3pt,Jump Shot,[],203915,29.77989487516426,74.26470588235294,1610612751,87,78,2023-12-17T03:11:22Z,4400000,False,-121.0,227.0,1,left,S. Dinwiddie 25' 3PT  (13 PTS) (M. Bridges 2 AST),"[203915, 1628969]",1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Left Center,25.77,Made,13.0,,,,,,M. Bridges,1628969.0,2.0,,,,,,,,,
450,PT03M51.00S,2023-12-17T03:11:35.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201939,94.95729303547962,54.90196078431373,1610612744,87,78,2023-12-17T03:11:43Z,4420000,False,25.0,-5.0,1,right,MISS S. Curry driving Layup,[201939],1610612744.0,GSW,driving,,,Curry,S. Curry,,,,,Restricted Area,0-8 Center,2.5,Missed,,,,,,,,,,,,,,,,,,
451,PT03M49.00S,2023-12-17T03:11:37.4Z,3,REGULAR,rebound,defensive,[],1630560,,,1610612751,87,78,2023-12-17T03:11:43Z,4430000,False,,,0,,C. Thomas REBOUND (Off:0 Def:4),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Restricted Area,0-8 Center,,,,,450.0,4.0,4.0,0.0,,,,,,,,,,,,
452,PT03M40.00S,2023-12-17T03:11:46.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628969,14.536793692509855,47.05882352941176,1610612751,87,78,2023-12-17T03:11:50Z,4440000,False,15.0,84.0,1,left,MISS M. Bridges 8' pullup Shot,[1628969],1610612751.0,BKN,pullup,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Center,8.54,Missed,,,,,,,,,,,,,,,,,,
453,PT03M37.00S,2023-12-17T03:11:49.0Z,3,REGULAR,rebound,defensive,[],101108,,,1610612744,87,78,2023-12-17T03:11:50Z,4450000,False,,,0,,C. Paul REBOUND (Off:0 Def:4),[101108],1610612744.0,GSW,,,,Paul,C. Paul,,,,,In The Paint (Non-RA),8-16 Center,,,,,452.0,4.0,4.0,0.0,,,,,,,,,,,,
454,PT03M33.00S,2023-12-17T03:11:53.1Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],201939,68.80749014454665,9.068627450980392,1610612744,87,78,2023-12-17T03:13:58Z,4460000,False,-205.0,241.0,1,right,MISS S. Curry 31' running 3PT,[201939],1610612744.0,GSW,running,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,31.6,Missed,,,,,,,,,,,,,,,,,,
455,PT03M31.00S,2023-12-17T03:11:55.1Z,3,REGULAR,rebound,defensive,[],203915,,,1610612751,87,78,2023-12-17T03:11:59Z,4470000,False,,,0,,S. Dinwiddie REBOUND (Off:0 Def:2),[203915],1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Left Center,,,,,454.0,2.0,2.0,0.0,,,,,,,,,,,,
456,PT03M27.00S,2023-12-17T03:12:00.1Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],203915,28.07161629434954,18.872549019607842,1610612751,87,81,2023-12-17T03:14:17Z,4480000,False,156.0,211.0,1,left,S. Dinwiddie 26' 3PT running pullup (16 PTS),[203915],1610612751.0,BKN,running pullup,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Right Center,26.25,Made,16.0,,,,,,,,,,,,,,,,,
457,PT03M07.00S,2023-12-17T03:12:19.4Z,3,REGULAR,turnover,bad pass,[],101108,,,1610612744,87,81,2023-12-17T03:12:25Z,4490000,False,,,0,,C. Paul bad pass TURNOVER (3 TO),"[101108, 1630560]",1610612744.0,GSW,,,,Paul,C. Paul,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,3.0,Thomas,1630560.0
458,PT03M07.00S,2023-12-17T03:12:19.4Z,3,REGULAR,steal,,[],1630560,,,1610612751,87,81,2023-12-17T03:12:21Z,4500000,False,,,0,,C. Thomas STEAL (1 STL),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
459,PT03M03.00S,2023-12-17T03:12:23.7Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629651,6.915243101182654,44.85294117647059,1610612751,87,83,2023-12-17T03:14:59Z,4510000,False,26.0,13.0,1,left,N. Claxton running alley-oop DUNK (14 PTS) (C. Thomas 2 AST),"[1629651, 1630560]",1610612751.0,BKN,running alley-oop,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,2.86,Made,14.0,,,,,,C. Thomas,1630560.0,2.0,,,,,,,,,
461,PT02M43.00S,2023-12-17T03:12:43.2Z,3,REGULAR,3pt,Jump Shot,[],201939,67.49342969776609,23.774509803921568,1610612744,87,83,2023-12-17T03:12:48Z,4530000,False,-131.0,253.0,1,right,MISS S. Curry 28' step back 3PT,[201939],1610612744.0,GSW,step back,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,28.5,Missed,,,,,,,,,,,,,,,,,,
462,PT02M41.00S,2023-12-17T03:12:46.5Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612751,87,83,2023-12-17T03:12:46Z,4540000,False,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,461.0,,,,,,,,,,,,,,,
464,PT02M41.00S,2023-12-17T03:12:51.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,87,83,2023-12-17T03:12:51Z,4560000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT02M41.00S,2023-12-17T03:15:15.2Z,3,REGULAR,substitution,out,[],201939,,,1610612751,87,83,2023-12-17T03:15:26Z,4580000,False,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT02M41.00S,2023-12-17T03:15:15.2Z,3,REGULAR,substitution,in,[],1641764,,,1610612751,87,83,2023-12-17T03:15:26Z,4590000,False,,,0,,SUB in: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT02M26.00S,2023-12-17T03:16:04.2Z,3,REGULAR,2pt,Jump Shot,[],1630560,5.863994743758213,68.38235294117648,1610612751,87,83,2023-12-17T03:16:12Z,4600000,False,-92.0,3.0,1,left,MISS C. Thomas 9' driving floating Shot,[1630560],1610612751.0,BKN,driving floating,,,Thomas,C. Thomas,,,,,Mid-Range,8-16 Left,9.19,Missed,,,,,,,,,,,,,,,,,,
472,PT02M23.00S,2023-12-17T03:16:06.8Z,3,REGULAR,rebound,offensive,[],1626220,,,1610612751,87,83,2023-12-17T03:16:06Z,4610000,False,,,0,,R. O'Neale REBOUND (Off:3 Def:1),[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,Mid-Range,8-16 Left,,,,,471.0,4.0,1.0,3.0,,,,,,,,,,,,
473,PT02M22.00S,2023-12-17T03:16:09.6Z,3,REGULAR,turnover,out-of-bounds,[],203915,,,1610612751,87,83,2023-12-17T03:16:17Z,4620000,False,,,0,,S. Dinwiddie bad pass out-of-bounds TURNOVER (1 TO),[203915],1610612751.0,BKN,bad pass,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Right Center,,,,1628172.0,,,,,,,,,,,,,,1.0,,
474,PT01M58.00S,2023-12-17T03:16:37.8Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1641764,86.5473061760841,46.32352941176471,1610612744,89,83,2023-12-17T03:16:40Z,4630000,False,-18.0,74.0,1,right,B. Podziemski 7' driving Hook (13 PTS) (C. Paul 10 AST),"[1641764, 101108]",1610612744.0,GSW,driving,,,Podziemski,B. Podziemski,,,,,In The Paint (Non-RA),0-8 Center,7.63,Made,13.0,,,,,,C. Paul,101108.0,10.0,,,,,,,,,
476,PT01M39.00S,2023-12-17T03:16:57.3Z,3,REGULAR,turnover,out-of-bounds,[],203915,,,1610612751,89,83,2023-12-17T03:17:02Z,4650000,False,,,0,,S. Dinwiddie bad pass out-of-bounds TURNOVER (2 TO),[203915],1610612751.0,BKN,bad pass,,,Dinwiddie,S. Dinwiddie,,,,,Mid-Range,8-16 Right,,,,1628172.0,,,,,,,,,,,,,,2.0,,
477,PT01M34.00S,2023-12-17T03:17:04.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1641764,69.99014454664915,72.54901960784314,1610612744,92,83,2023-12-17T03:17:49Z,4660000,False,113.0,230.0,1,right,B. Podziemski 25' 3PT  (16 PTS) (A. Wiggins 1 AST),"[1641764, 203952]",1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Right Center,25.58,Made,16.0,,,,,,A. Wiggins,203952.0,1.0,,,,,,,,,
479,PT01M17.00S,2023-12-17T03:17:22.4Z,3,REGULAR,3pt,Jump Shot,[],1630560,31.882391590013142,53.18627450980392,1610612751,92,83,2023-12-17T03:18:19Z,4680000,False,-16.0,247.0,1,left,MISS C. Thomas 24' step back 3PT,[1630560],1610612751.0,BKN,step back,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Center,24.77,Missed,,,,,,,,,,,,,,,,,,
480,PT01M13.00S,2023-12-17T03:17:26.4Z,3,REGULAR,rebound,offensive,[],1629651,,,1610612751,92,83,2023-12-17T03:17:28Z,4690000,False,,,0,,N. Claxton REBOUND (Off:5 Def:5),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Center,,,,,479.0,10.0,5.0,5.0,,,,,,,,,,,,
481,PT01M10.00S,2023-12-17T03:17:29.5Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630560,29.77989487516426,70.09803921568627,1610612751,92,83,2023-12-17T03:17:35Z,4700000,False,-100.0,227.0,1,left,MISS C. Thomas 24' 3PT,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Left Center,24.86,Missed,,,,,,,,,,,,,,,,,,
482,PT01M05.00S,2023-12-17T03:17:34.5Z,3,REGULAR,rebound,defensive,[],1630541,,,1610612744,92,83,2023-12-17T03:17:35Z,4710000,False,,,0,,M. Moody REBOUND (Off:2 Def:1),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Above the Break 3,24+ Left Center,,,,,481.0,3.0,1.0,2.0,,,,,,,,,,,,
483,PT00M59.30S,2023-12-17T03:17:39.7Z,3,REGULAR,3pt,Jump Shot,[],1641764,72.61826544021025,82.84313725490196,1610612744,92,83,2023-12-17T03:18:02Z,4720000,False,164.0,205.0,1,right,MISS B. Podziemski 26' 3PT,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Right Center,26.26,Missed,,,,,,,,,,,,,,,,,,
484,PT00M55.60S,2023-12-17T03:17:43.4Z,3,REGULAR,rebound,defensive,[],203915,,,1610612751,92,83,2023-12-17T03:17:46Z,4730000,False,,,0,,S. Dinwiddie REBOUND (Off:0 Def:3),[203915],1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Right Center,,,,,483.0,3.0,3.0,0.0,,,,,,,,,,,,
485,PT00M50.20S,2023-12-17T03:17:49.9Z,3,REGULAR,3pt,Jump Shot,[],1626220,27.414586070959263,11.519607843137255,1610612751,92,86,2023-12-17T03:17:56Z,4740000,False,192.0,205.0,1,left,R. O'Neale 28' 3PT  (8 PTS) (S. Dinwiddie 10 AST),"[1626220, 203915]",1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Right Center,28.13,Made,8.0,,,,,,S. Dinwiddie,203915.0,10.0,,,,,,,,,
487,PT00M42.70S,2023-12-17T03:18:09.6Z,3,REGULAR,foul,personal,[],1630560,,,1610612744,92,86,2023-12-17T03:18:19Z,4760000,False,,,0,,C. Thomas personal FOUL (4 PF),"[1630560, 101108]",1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Left Center,,,,204059.0,,,,,,,,,,4.0,0.0,Paul,101108.0,,,
489,PT00M37.30S,2023-12-17T03:18:30.8Z,3,REGULAR,2pt,Jump Shot,[],101108,73.66951379763469,55.14705882352941,1610612744,92,86,2023-12-17T03:18:35Z,4780000,False,26.0,195.0,1,right,MISS C. Paul 19' pullup Shot,[101108],1610612744.0,GSW,pullup,,,Paul,C. Paul,,,,,Mid-Range,16-24 Center,19.67,Missed,,,,,,,,,,,,,,,,,,
490,PT00M34.60S,2023-12-17T03:18:33.5Z,3,REGULAR,rebound,defensive,[],1630560,,,1610612751,92,86,2023-12-17T03:18:35Z,4790000,False,,,0,,C. Thomas REBOUND (Off:0 Def:5),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Mid-Range,16-24 Center,,,,,489.0,5.0,5.0,0.0,,,,,,,,,,,,
491,PT00M30.60S,2023-12-17T03:18:37.5Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630560,31.882391590013142,66.42156862745098,1610612751,92,89,2023-12-17T03:19:52Z,4800000,False,-82.0,247.0,1,left,C. Thomas 26' 3PT running pullup (31 PTS),[1630560],1610612751.0,BKN,running pullup,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Left Center,26.05,Made,31.0,,,,,,,,,,,,,,,,,
492,PT00M06.20S,2023-12-17T03:19:05.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641764,88.38699080157687,43.38235294117647,1610612744,92,89,2023-12-17T03:19:16Z,4810000,False,-33.0,57.0,1,right,MISS B. Podziemski 6' Layup - blocked,"[1641764, 1629651]",1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,In The Paint (Non-RA),0-8 Center,6.57,Missed,,,,,,,,,,Claxton,1629651.0,,,,,,,
493,PT00M06.20S,2023-12-17T03:19:05.2Z,3,REGULAR,block,,[],1629651,,,1610612744,92,89,2023-12-17T03:19:07Z,4820000,False,,,0,,N. Claxton BLOCK (3 BLK),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
494,PT00M05.80S,2023-12-17T03:19:05.6Z,3,REGULAR,rebound,offensive,[],203952,,,1610612744,92,89,2023-12-17T03:22:07Z,4830000,False,,,0,,A. Wiggins REBOUND (Off:1 Def:3),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),0-8 Center,,,,,492.0,4.0,3.0,1.0,,,,,,,,,,,,
495,PT00M05.50S,2023-12-17T03:19:26.6Z,3,REGULAR,foul,personal,"['inpenalty', '3freethrow']",1626220,,,1610612744,92,89,2023-12-17T03:23:39Z,4838750,False,,,0,,R. O'Neale shooting personal FOUL (3 PF) (Wiggins 3 FT),"[1626220, 203952]",1610612751.0,BKN,shooting,,,O'Neale,R. O'Neale,,,,,Left Corner 3,24+ Left,,,,204059.0,,,,,,,,,,3.0,0.0,Wiggins,203952.0,,,
502,PT00M05.50S,2023-12-17T03:21:32.5Z,3,REGULAR,freethrow,1 of 3,['2ndchance'],203952,,,1610612744,93,89,2023-12-17T03:25:55Z,4847500,False,,,0,,A. Wiggins Free Throw 1 of 3 (8 PTS),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
503,PT00M05.50S,2023-12-17T03:21:32.5Z,3,REGULAR,freethrow,2 of 3,['2ndchance'],203952,,,1610612744,94,89,2023-12-17T03:25:55Z,4856250,False,,,0,,A. Wiggins Free Throw 2 of 3 (9 PTS),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
506,PT00M05.50S,2023-12-17T03:21:32.5Z,3,REGULAR,freethrow,3 of 3,['2ndchance'],203952,,,1610612744,95,89,2023-12-17T03:25:55Z,4860625,False,,,0,,A. Wiggins Free Throw 3 of 3 (10 PTS),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
498,PT00M05.40S,2023-12-17T03:21:36.4Z,3,REGULAR,substitution,out,[],203967,,,1610612751,95,89,2023-12-17T03:23:39Z,4864687,False,,,0,,SUB out: D. Saric,[203967],1610612744.0,GSW,,,,Saric,D. Saric,,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT00M05.40S,2023-12-17T03:21:36.4Z,3,REGULAR,substitution,out,[],1628969,,,1610612751,95,89,2023-12-17T03:23:39Z,4866718,False,,,0,,SUB out: M. Bridges,[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT00M05.40S,2023-12-17T03:21:36.4Z,3,REGULAR,substitution,in,[],1626172,,,1610612751,95,89,2023-12-17T03:23:39Z,4867734,False,,,0,,SUB in: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT00M05.40S,2023-12-17T03:21:36.4Z,3,REGULAR,substitution,in,[],1629661,,,1610612751,95,89,2023-12-17T03:23:39Z,4868242,False,,,0,,SUB in: C. Johnson,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
