actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
353,PT11M45.00S,2023-11-25T04:32:42.0Z,3,REGULAR,3pt,Jump Shot,[],1628380,67.36202365308804,52.69607843137255,1610612759,59,55,2023-11-25T04:32:45Z,3450000,False,13.0,254.0,1,right,MISS Z. Collins 25' 3PT,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Above the Break 3,24+ Center,25.47,Missed,,,,,,,,,,,,,,,,,,
354,PT11M41.00S,2023-11-25T04:32:45.7Z,3,REGULAR,rebound,defensive,[],203952,,,1610612744,59,55,2023-11-25T04:32:45Z,3460000,False,,,0,,A. Wiggins REBOUND (Off:0 Def:3),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Center,,,,,,,353.0,3.0,3.0,0.0,,,,,,,,,,
357,PT11M28.00S,2023-11-25T04:32:58.9Z,3,REGULAR,foul,personal,['2freethrow'],1629640,,,1610612744,59,55,2023-11-25T04:33:10Z,3490000,False,,,0,,K. Johnson shooting personal FOUL (1 PF) (Thompson 2 FT),"[1629640, 202691]",1610612759.0,SAS,shooting,,,Johnson,K. Johnson,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,1201.0,1.0,0.0,Thompson,202691.0,,,,
359,PT11M28.00S,2023-11-25T04:33:27.4Z,3,REGULAR,freethrow,1 of 2,[],202691,,,1610612744,60,55,2023-11-25T04:33:27Z,3510000,False,,,0,,K. Thompson Free Throw 1 of 2 (12 PTS),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
360,PT11M28.00S,2023-11-25T04:33:46.5Z,3,REGULAR,freethrow,2 of 2,[],202691,,,1610612744,61,55,2023-11-25T04:33:46Z,3520000,False,,,0,,K. Thompson Free Throw 2 of 2 (13 PTS),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
361,PT11M12.00S,2023-11-25T04:34:04.4Z,3,REGULAR,3pt,Jump Shot,[],1631103,70.51576872536137,15.686274509803921,1610612759,61,55,2023-11-25T04:34:07Z,3530000,False,-172.0,225.0,1,right,MISS M. Branham 28' 3PT,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,Above the Break 3,24+ Left Center,28.27,Missed,,,,,,,,,,,,,,,,,,
362,PT11M05.00S,2023-11-25T04:34:11.1Z,3,REGULAR,rebound,offensive,[],1631110,,,1610612759,61,55,2023-11-25T04:34:11Z,3540000,False,,,0,,J. Sochan REBOUND (Off:1 Def:2),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Above the Break 3,24+ Left Center,,,,,,,361.0,3.0,2.0,1.0,,,,,,,,,,
363,PT10M59.00S,2023-11-25T04:34:17.3Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1631110,83.78777923784494,31.61764705882353,1610612759,61,55,2023-11-25T04:34:22Z,3550000,False,-92.0,100.0,1,right,MISS J. Sochan 13' turnaround fadeaway Shot,[1631110],1610612759.0,SAS,turnaround fadeaway,,,Sochan,J. Sochan,,,,,Mid-Range,8-16 Left,13.57,Missed,,,,,,,,,,,,,,,,,,
364,PT10M54.00S,2023-11-25T04:34:22.8Z,3,REGULAR,rebound,defensive,[],1626172,,,1610612744,61,55,2023-11-25T04:34:22Z,3560000,False,,,0,,K. Looney REBOUND (Off:1 Def:5),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,Mid-Range,8-16 Left,,,,,,,363.0,6.0,5.0,1.0,,,,,,,,,,
365,PT10M50.00S,2023-11-25T04:34:26.5Z,3,REGULAR,2pt,Jump Shot,[],202691,7.703679369250986,92.8921568627451,1610612744,61,55,2023-11-25T04:34:30Z,3570000,False,-214.0,20.0,1,left,MISS K. Thompson 21' Jump Shot,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Mid-Range,16-24 Left,21.54,Missed,,,,,,,,,,,,,,,,,,
366,PT10M48.00S,2023-11-25T04:34:31.3Z,3,REGULAR,rebound,offensive,[],1630541,,,1610612744,61,55,2023-11-25T04:34:31Z,3580000,False,,,0,,M. Moody REBOUND (Off:2 Def:2),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Mid-Range,16-24 Left,,,,,,,365.0,4.0,2.0,2.0,,,,,,,,,,
367,PT10M48.00S,2023-11-25T04:34:33.7Z,3,REGULAR,foul,personal,[],1628380,,,1610612744,61,55,2023-11-25T04:34:40Z,3590000,False,,,0,,Z. Collins personal FOUL (2 PF),"[1628380, 1630541]",1610612759.0,SAS,,,,Collins,Z. Collins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,1146.0,2.0,0.0,Moody,1630541.0,,,,
369,PT10M38.00S,2023-11-25T04:34:59.9Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],203952,24.917871222076215,23.03921568627451,1610612744,61,55,2023-11-25T04:35:04Z,3610000,False,135.0,182.0,1,left,MISS A. Wiggins 22' step back Shot,[203952],1610612744.0,GSW,step back,,,Wiggins,A. Wiggins,,,,,Mid-Range,16-24 Right Center,22.62,Missed,,,,,,,,,,,,,,,,,,
370,PT10M34.00S,2023-11-25T04:35:04.6Z,3,REGULAR,rebound,defensive,[],1629640,,,1610612759,61,55,2023-11-25T04:35:04Z,3620000,False,,,0,,K. Johnson REBOUND (Off:1 Def:7),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Mid-Range,16-24 Right Center,,,,,,,369.0,8.0,7.0,1.0,,,,,,,,,,
371,PT10M26.00S,2023-11-25T04:35:12.0Z,3,REGULAR,2pt,Jump Shot,[],1641705,82.9993429697766,24.264705882352942,1610612759,61,57,2023-11-25T04:35:14Z,3630000,False,-129.0,107.0,1,right,V. Wembanyama 16' Jump Shot (11 PTS),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Mid-Range,16-24 Left Center,16.76,Made,11.0,,,,,,,,,,,,,,,,,
372,PT10M09.00S,2023-11-25T04:35:29.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203952,6.258212877792378,53.431372549019606,1610612744,61,57,2023-11-25T04:35:33Z,3640000,False,-17.0,6.0,1,left,MISS A. Wiggins cutting Layup,[203952],1610612744.0,GSW,cutting,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,1.83,Missed,,,,,,,,,,,,,,,,,,
373,PT10M06.00S,2023-11-25T04:35:32.3Z,3,REGULAR,rebound,defensive,[],1628380,,,1610612759,61,57,2023-11-25T05:21:59Z,3650000,False,,,0,,Z. Collins REBOUND (Off:1 Def:1),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Restricted Area,0-8 Center,,,,,,,372.0,2.0,1.0,1.0,,,,,,,,,,
374,PT10M01.00S,2023-11-25T04:35:37.0Z,3,REGULAR,turnover,bad pass,[],1631110,,,1610612759,61,57,2023-11-25T04:35:39Z,3660000,False,,,0,,J. Sochan bad pass TURNOVER (1 TO),"[1631110, 202691]",1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,1.0,,,,,,Thompson,202691.0,,
375,PT10M01.00S,2023-11-25T04:35:37.0Z,3,REGULAR,steal,,[],202691,,,1610612744,61,57,2023-11-25T04:35:39Z,3670000,False,,,0,,K. Thompson STEAL (1 STL),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
376,PT09M53.00S,2023-11-25T04:35:45.3Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],201939,28.33442838370565,79.65686274509804,1610612744,61,57,2023-11-25T04:35:48Z,3680000,False,-148.0,214.0,1,left,MISS S. Curry 26' 3PT,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,26.02,Missed,,,,,,,,,,,,,,,,,,
377,PT09M51.00S,2023-11-25T04:35:47.3Z,3,REGULAR,rebound,defensive,[],1629640,,,1610612759,61,57,2023-11-25T04:37:35Z,3690000,False,,,0,,K. Johnson REBOUND (Off:1 Def:8),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Left Center,,,,,,,376.0,9.0,8.0,1.0,,,,,,,,,,
378,PT09M35.00S,2023-11-25T04:36:03.3Z,3,REGULAR,2pt,Jump Shot,[],1641705,81.15965834428384,26.225490196078432,1610612759,61,57,2023-11-25T04:36:07Z,3700000,False,-119.0,125.0,1,right,MISS V. Wembanyama 17' turnaround fadeaway Shot,[1641705],1610612759.0,SAS,turnaround fadeaway,,,Wembanyama,V. Wembanyama,,,,,Mid-Range,16-24 Left Center,17.22,Missed,,,,,,,,,,,,,,,,,,
379,PT09M33.00S,2023-11-25T04:36:05.3Z,3,REGULAR,rebound,defensive,[],1626172,,,1610612744,61,57,2023-11-25T04:37:24Z,3710000,False,,,0,,K. Looney REBOUND (Off:1 Def:6),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,Mid-Range,16-24 Left Center,,,,,,,378.0,7.0,6.0,1.0,,,,,,,,,,
380,PT09M24.00S,2023-11-25T04:36:14.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201939,5.732588699080158,40.44117647058824,1610612744,61,57,2023-11-25T04:36:20Z,3720000,False,48.0,1.0,1,left,MISS S. Curry driving finger roll Layup,[201939],1610612744.0,GSW,driving finger roll,,,Curry,S. Curry,,,,,In The Paint (Non-RA),0-8 Center,4.78,Missed,,,,,,,,,,,,,,,,,,
381,PT09M22.00S,2023-11-25T04:36:16.6Z,3,REGULAR,rebound,defensive,[],1628380,,,1610612759,61,57,2023-11-25T05:32:30Z,3730000,False,,,0,,Z. Collins REBOUND (Off:1 Def:2),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,380.0,3.0,2.0,1.0,,,,,,,,,,
382,PT09M14.00S,2023-11-25T04:36:23.9Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1631103,70.77858081471747,27.450980392156865,1610612759,61,57,2023-11-25T04:54:29Z,3740000,False,-113.0,222.0,1,right,MISS M. Branham 24' running 3PT,[1631103],1610612759.0,SAS,running,,,Branham,M. Branham,,,,,Above the Break 3,24+ Left Center,24.91,Missed,,,,,,,,,,,,,,,,,,
383,PT09M11.00S,2023-11-25T04:36:26.9Z,3,REGULAR,rebound,defensive,[],203952,,,1610612744,61,57,2023-11-25T04:36:37Z,3750000,False,,,0,,A. Wiggins REBOUND (Off:0 Def:4),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Left Center,,,,,,,382.0,4.0,4.0,0.0,,,,,,,,,,
384,PT09M08.00S,2023-11-25T04:36:40.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,61,57,2023-11-25T04:36:40Z,3760000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,PT09M03.00S,2023-11-25T04:40:11.0Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1626172,8.09789750328515,38.72549019607843,1610612744,63,57,2023-11-25T04:40:16Z,3780000,False,56.0,24.0,1,left,K. Looney 6' cutting DUNK (5 PTS) (S. Curry 5 AST),"[1626172, 201939]",1610612744.0,GSW,cutting,,,Looney,K. Looney,,,,,In The Paint (Non-RA),0-8 Center,6.11,Made,5.0,S. Curry,201939.0,5.0,,,,,,,,,,,,,,
388,PT08M44.00S,2023-11-25T04:40:29.3Z,3,REGULAR,3pt,Jump Shot,[],1629640,72.09264126149803,13.970588235294118,1610612759,63,60,2023-11-25T04:40:37Z,3800000,False,-180.0,210.0,1,right,K. Johnson 27' 3PT  (14 PTS),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Left Center,27.65,Made,14.0,,,,,,,,,,,,,,,,,
389,PT08M27.00S,2023-11-25T04:40:46.4Z,3,REGULAR,3pt,Jump Shot,[],203952,30.962549277266753,68.13725490196079,1610612744,66,60,2023-11-25T04:40:49Z,3810000,False,-91.0,239.0,1,left,A. Wiggins 25' 3PT  (10 PTS) (K. Looney 3 AST),"[203952, 1626172]",1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Left Center,25.52,Made,10.0,K. Looney,1626172.0,3.0,,,,,,,,,,,,,,
391,PT08M15.00S,2023-11-25T04:40:58.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631103,93.38042049934296,54.41176470588235,1610612759,66,62,2023-11-25T04:41:01Z,3830000,False,22.0,10.0,1,right,M. Branham cutting Layup (4 PTS) (Z. Collins 4 AST),"[1631103, 1628380]",1610612759.0,SAS,cutting,,,Branham,M. Branham,,,,,Restricted Area,0-8 Center,2.41,Made,4.0,Z. Collins,1628380.0,4.0,,,,,,,,,,,,,,
393,PT07M59.00S,2023-11-25T04:41:17.4Z,3,REGULAR,turnover,out-of-bounds,[],1626172,,,1610612744,66,62,2023-11-25T04:41:21Z,3850000,False,,,0,,K. Looney lost ball out-of-bounds TURNOVER (2 TO),[1626172],1610612744.0,GSW,lost ball,,,Looney,K. Looney,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,2.0,1146.0,,,,,,,,
394,PT07M52.00S,2023-11-25T04:41:28.6Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1631103,93.11760840998686,53.92156862745098,1610612759,66,64,2023-11-25T04:42:00Z,3860000,False,20.0,12.0,1,right,M. Branham driving Layup (6 PTS),[1631103],1610612759.0,SAS,driving,,,Branham,M. Branham,,,,,Restricted Area,0-8 Center,2.31,Made,6.0,,,,,,,,,,,,,,,,,
395,PT07M44.00S,2023-11-25T04:41:38.9Z,3,REGULAR,foul,offensive,[],203952,,,1610612744,66,64,2023-11-25T04:41:44Z,3870000,False,,,0,,A. Wiggins offensive FOUL (2 PF),"[203952, 1641705]",1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,1146.0,2.0,0.0,Wembanyama,1641705.0,,,,
397,PT07M44.00S,2023-11-25T04:41:38.9Z,3,REGULAR,turnover,offensive foul,[],203952,,,1610612744,66,64,2023-11-25T04:41:38Z,3890000,False,,,0,,A. Wiggins offensive foul TURNOVER (1 TO),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1.0,1146.0,,,,,,,,
399,PT07M24.00S,2023-11-25T04:42:15.5Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1641705,86.67871222076215,55.63725490196079,1610612759,66,66,2023-11-25T04:42:23Z,3910000,False,28.0,73.0,1,right,V. Wembanyama 7' turnaround Jump Shot (13 PTS),[1641705],1610612759.0,SAS,turnaround,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),0-8 Center,7.8,Made,13.0,,,,,,,,,,,,,,,,,
400,PT07M12.00S,2023-11-25T04:42:27.0Z,3,REGULAR,foul,personal,['2freethrow'],1631103,,,1610612744,66,66,2023-11-25T04:42:41Z,3920000,False,,,0,,M. Branham shooting personal FOUL (1 PF) (Moody 2 FT),"[1631103, 1630541]",1610612759.0,SAS,shooting,,,Branham,M. Branham,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,1201.0,1.0,0.0,Moody,1630541.0,,,,
402,PT07M12.00S,2023-11-25T04:42:52.4Z,3,REGULAR,freethrow,1 of 2,[],1630541,,,1610612744,66,66,2023-11-25T04:42:52Z,3940000,False,,,0,,MISS M. Moody Free Throw 1 of 2,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
403,PT07M12.00S,2023-11-25T04:42:52.4Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612744,66,66,2023-11-25T04:42:52Z,3950000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,402.0,,,,,,,,,,,,,
404,PT07M12.00S,2023-11-25T04:43:09.4Z,3,REGULAR,freethrow,2 of 2,[],1630541,,,1610612744,66,66,2023-11-25T04:43:09Z,3960000,False,,,0,,MISS M. Moody Free Throw 2 of 2,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
405,PT07M10.00S,2023-11-25T04:43:09.9Z,3,REGULAR,rebound,defensive,[],1641705,,,1610612759,66,66,2023-11-25T04:43:09Z,3970000,False,,,0,,V. Wembanyama REBOUND (Off:0 Def:6),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,404.0,6.0,6.0,0.0,,,,,,,,,,
406,PT06M58.00S,2023-11-25T04:43:22.0Z,3,REGULAR,turnover,lost ball,[],1641705,,,1610612759,66,66,2023-11-25T04:43:23Z,3980000,False,,,0,,V. Wembanyama lost ball TURNOVER (5 TO),"[1641705, 1626172]",1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,5.0,,,,,,Looney,1626172.0,,
407,PT06M58.00S,2023-11-25T04:43:22.0Z,3,REGULAR,steal,,[],1626172,,,1610612744,66,66,2023-11-25T04:43:24Z,3990000,False,,,0,,K. Looney STEAL (2 STL),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
408,PT06M51.00S,2023-11-25T04:43:28.9Z,3,REGULAR,turnover,bad pass,[],1630541,,,1610612744,66,66,2023-11-25T04:43:31Z,4000000,False,,,0,,M. Moody bad pass TURNOVER (2 TO),"[1630541, 1629640]",1610612744.0,GSW,,,,Moody,M. Moody,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,2.0,,,,,,Johnson,1629640.0,,
409,PT06M51.00S,2023-11-25T04:43:28.9Z,3,REGULAR,steal,,[],1629640,,,1610612759,66,66,2023-11-25T04:43:32Z,4010000,False,,,0,,K. Johnson STEAL (1 STL),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
410,PT06M40.00S,2023-11-25T04:43:39.9Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1641705,88.25558475689881,26.225490196078432,1610612759,66,66,2023-11-25T04:43:42Z,4020000,False,-119.0,58.0,1,right,MISS V. Wembanyama 13' pullup Shot,[1641705],1610612759.0,SAS,pullup,,,Wembanyama,V. Wembanyama,,,,,Mid-Range,8-16 Left,13.22,Missed,,,,,,,,,,,,,,,,,,
411,PT06M39.00S,2023-11-25T04:43:43.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612759,66,66,2023-11-25T04:43:43Z,4030000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Mid-Range,8-16 Left,,,,,,,410.0,,,,,,,,,,,,,
413,PT06M39.00S,2023-11-25T04:43:46.6Z,3,REGULAR,substitution,out,[],1630541,,,1610612759,66,66,2023-11-25T04:43:58Z,4050000,False,,,0,,SUB out: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT06M39.00S,2023-11-25T04:43:46.6Z,3,REGULAR,substitution,in,[],101108,,,1610612759,66,66,2023-11-25T04:43:58Z,4060000,False,,,0,,SUB in: C. Paul,[101108],1610612744.0,GSW,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT06M31.00S,2023-11-25T04:44:18.4Z,3,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",1641705,75.90341655716163,26.96078431372549,1610612759,66,68,2023-11-25T04:44:21Z,4070000,False,-115.0,174.0,1,right,V. Wembanyama 20' pullup Jump Shot (15 PTS),[1641705],1610612759.0,SAS,pullup,,,Wembanyama,V. Wembanyama,,,,,Mid-Range,16-24 Left Center,20.87,Made,15.0,,,,,,,,,,,,,,,,,
416,PT06M13.00S,2023-11-25T04:44:36.5Z,3,REGULAR,3pt,Jump Shot,[],201939,32.933639947437584,34.068627450980394,1610612744,69,68,2023-11-25T04:44:49Z,4080000,False,80.0,257.0,1,left,S. Curry 26' 3PT pullup (15 PTS),[201939],1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,Above the Break 3,24+ Center,26.92,Made,15.0,,,,,,,,,,,,,,,,,
417,PT06M09.00S,2023-11-25T04:44:44.2Z,3,REGULAR,turnover,out-of-bounds,[],1629640,,,1610612759,69,68,2023-11-25T04:44:46Z,4090000,False,,,0,,K. Johnson bad pass out-of-bounds TURNOVER (1 TO),[1629640],1610612759.0,SAS,bad pass,,,Johnson,K. Johnson,,,,,Mid-Range,8-16 Left,,,,,,,,,,,1.0,1201.0,,,,,,,,
418,PT05M57.00S,2023-11-25T04:45:18.7Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],201939,25.57490144546649,31.372549019607842,1610612744,71,68,2023-11-25T04:45:21Z,4100000,False,93.0,188.0,1,left,S. Curry 20' pullup Jump Shot (17 PTS),[201939],1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,Mid-Range,16-24 Right Center,20.97,Made,17.0,,,,,,,,,,,,,,,,,
419,PT05M55.00S,2023-11-25T04:45:26.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,71,68,2023-11-25T04:45:26Z,4110000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT05M55.00S,2023-11-25T04:47:47.3Z,3,REGULAR,substitution,out,[],1626172,,,1610612759,71,68,2023-11-25T04:48:38Z,4120000,False,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT05M55.00S,2023-11-25T04:47:47.3Z,3,REGULAR,substitution,out,[],203952,,,1610612759,71,68,2023-11-25T04:48:38Z,4130000,False,,,0,,SUB out: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT05M55.00S,2023-11-25T04:47:47.3Z,3,REGULAR,substitution,out,[],1641705,,,1610612759,71,68,2023-11-25T04:48:38Z,4140000,False,,,0,,SUB out: V. Wembanyama,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT05M55.00S,2023-11-25T04:47:47.3Z,3,REGULAR,substitution,out,[],1629640,,,1610612759,71,68,2023-11-25T04:48:38Z,4150000,False,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
425,PT05M55.00S,2023-11-25T04:47:47.3Z,3,REGULAR,substitution,in,[],203967,,,1610612759,71,68,2023-11-25T04:48:38Z,4160000,False,,,0,,SUB in: D. Saric,[203967],1610612744.0,GSW,,,,Saric,D. Saric,,,,,,,,,,,,,,,,,,,,,,,,,,
426,PT05M55.00S,2023-11-25T04:47:47.3Z,3,REGULAR,substitution,in,[],1627780,,,1610612759,71,68,2023-11-25T04:48:38Z,4170000,False,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
427,PT05M55.00S,2023-11-25T04:47:47.3Z,3,REGULAR,substitution,in,[],1626224,,,1610612759,71,68,2023-11-25T04:48:38Z,4180000,False,,,0,,SUB in: C. Osman,[1626224],1610612759.0,SAS,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT05M55.00S,2023-11-25T04:47:47.3Z,3,REGULAR,substitution,in,[],1630170,,,1610612759,71,68,2023-11-25T04:48:38Z,4190000,False,,,0,,SUB in: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT05M43.00S,2023-11-25T04:49:05.8Z,3,REGULAR,foul,personal,[],201939,,,1610612759,71,68,2023-11-25T04:49:13Z,4200000,False,,,0,,S. Curry personal FOUL (1 PF),"[201939, 1626224]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,1201.0,1.0,0.0,Osman,1626224.0,,,,
431,PT05M35.00S,2023-11-25T04:49:37.2Z,3,REGULAR,2pt,Jump Shot,[],1631110,83.52496714848883,86.02941176470588,1610612759,71,68,2023-11-25T05:33:05Z,4220000,False,180.0,102.0,1,right,MISS J. Sochan 20' Jump Shot,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Mid-Range,16-24 Right,20.72,Missed,,,,,,,,,,,,,,,,,,
432,PT05M32.00S,2023-11-25T04:49:40.2Z,3,REGULAR,rebound,offensive,[],1628380,,,1610612759,71,68,2023-11-25T05:33:05Z,4230000,False,,,0,,Z. Collins REBOUND (Off:2 Def:2),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Mid-Range,16-24 Right,,,,,,,431.0,4.0,2.0,2.0,,,,,,,,,,
433,PT05M30.00S,2023-11-25T04:49:41.8Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1626224,65.91655716162943,45.83333333333333,1610612759,71,68,2023-11-25T04:49:44Z,4240000,False,-21.0,268.0,1,right,MISS C. Osman 26' 3PT,[1626224],1610612759.0,SAS,,,,Osman,C. Osman,,,,,Above the Break 3,24+ Center,26.87,Missed,,,,,,,,,,,,,,,,,,
434,PT05M27.00S,2023-11-25T04:49:44.8Z,3,REGULAR,rebound,offensive,[],1631110,,,1610612759,71,68,2023-11-25T04:54:07Z,4250000,False,,,0,,J. Sochan REBOUND (Off:2 Def:2),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Above the Break 3,24+ Center,,,,,,,433.0,4.0,2.0,2.0,,,,,,,,,,
435,PT05M24.00S,2023-11-25T04:49:47.5Z,3,REGULAR,turnover,bad pass,[],1631110,,,1610612759,71,68,2023-11-25T04:49:49Z,4260000,False,,,0,,J. Sochan bad pass TURNOVER (2 TO),"[1631110, 1627780]",1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,2.0,,,,,,Payton II,1627780.0,,
436,PT05M24.00S,2023-11-25T04:49:47.5Z,3,REGULAR,steal,,[],1627780,,,1610612744,71,68,2023-11-25T04:49:49Z,4270000,False,,,0,,G. Payton II STEAL (1 STL),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
