actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
339,PT10M26.00S,2024-01-08T02:53:39.8Z,3,REGULAR,steal,,[],203967,,,1610612744,53,76,2024-01-08T02:53:43Z,3360000,False,,,0,,D. Saric STEAL (2 STL),[203967],1610612744.0,GSW,,,,Saric,D. Saric,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
340,PT10M22.00S,2024-01-08T02:53:44.6Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",203967,91.01511169513797,57.84313725490197,1610612744,53,76,2024-01-08T02:54:31Z,3370000,False,39.0,32.0,1,right,MISS D. Saric running Layup - blocked,"[203967, 1627783]",1610612744.0,GSW,running,,,Saric,D. Saric,,,,,In The Paint (Non-RA),0-8 Center,5.06,Missed,,,,,,,,,,,,,,,,,Siakam,1627783.0
341,PT10M22.00S,2024-01-08T02:53:44.6Z,3,REGULAR,block,,[],1627783,,,1610612744,53,76,2024-01-08T02:53:46Z,3380000,False,,,0,,P. Siakam BLOCK (1 BLK),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
342,PT10M22.00S,2024-01-08T02:53:44.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612744,53,76,2024-01-08T02:53:53Z,3390000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,340.0,,,,,,,,,
344,PT10M13.00S,2024-01-08T02:54:21.0Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1641764,88.25558475689881,3.1862745098039214,1610612744,56,76,2024-01-08T02:54:36Z,3410000,False,-234.0,58.0,1,right,B. Podziemski 24' 3PT  (5 PTS) (S. Curry 6 AST),"[1641764, 201939]",1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Left Corner 3,24+ Left,24.12,Made,5.0,S. Curry,201939.0,6.0,,,,,,,,,,,,,,
346,PT09M55.00S,2024-01-08T02:54:38.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627751,7.966491458607096,37.254901960784316,1610612761,56,78,2024-01-08T02:56:12Z,3430000,False,64.0,22.0,1,left,J. Poeltl 6' floating Jump Shot (11 PTS) (R. Barrett 4 AST),"[1627751, 1629628]",1610612761.0,TOR,floating,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),0-8 Center,6.75,Made,11.0,R. Barrett,1629628.0,4.0,,,,,,,,,,,,,,
348,PT09M43.00S,2024-01-08T02:54:53.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203967,91.40932982917214,56.127450980392155,1610612744,58,78,2024-01-08T02:56:38Z,3450000,False,31.0,28.0,1,right,D. Saric cutting Layup (8 PTS) (K. Looney 2 AST),"[203967, 1626172]",1610612744.0,GSW,cutting,,,Saric,D. Saric,,,,,Restricted Area,0-8 Center,4.17,Made,8.0,K. Looney,1626172.0,2.0,,,,,,,,,,,,,,
350,PT09M43.00S,2024-01-08T02:54:55.6Z,3,REGULAR,foul,personal,['1freethrow'],1629628,,,1610612744,58,78,2024-01-08T02:55:21Z,3470000,False,,,0,,R. Barrett shooting personal FOUL (2 PF) (Saric 1 FT),"[1629628, 203967]",1610612761.0,TOR,shooting,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,,,,,,,2005.0,,,,,,,,2.0,0.0,Saric,203967.0,,
353,PT09M43.00S,2024-01-08T02:55:23.4Z,3,REGULAR,freethrow,1 of 1,[],203967,,,1610612744,59,78,2024-01-08T02:55:23Z,3500000,False,,,0,,D. Saric Free Throw 1 of 1 (9 PTS),[203967],1610612744.0,GSW,,,,Saric,D. Saric,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
354,PT09M29.00S,2024-01-08T02:55:39.6Z,3,REGULAR,3pt,Jump Shot,[],1630567,28.465834428383708,74.50980392156863,1610612761,59,78,2024-01-08T02:55:45Z,3510000,False,-123.0,215.0,1,left,MISS S. Barnes 24' 3PT,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Left Center,24.75,Missed,,,,,,,,,,,,,,,,,,
355,PT09M24.00S,2024-01-08T02:55:44.6Z,3,REGULAR,rebound,defensive,[],1641764,,,1610612744,59,78,2024-01-08T02:55:45Z,3520000,False,,,0,,B. Podziemski REBOUND (Off:2 Def:6),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,354.0,8.0,6.0,2.0,,,,,,
356,PT09M17.00S,2024-01-08T02:55:51.7Z,3,REGULAR,3pt,Jump Shot,[],202691,70.64717477003943,17.401960784313726,1610612744,62,78,2024-01-08T02:55:55Z,3530000,False,-163.0,223.0,1,right,K. Thompson 27' 3PT  (17 PTS) (D. Saric 3 AST),"[202691, 203967]",1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Left Center,27.65,Made,17.0,D. Saric,203967.0,3.0,,,,,,,,,,,,,,
358,PT08M56.00S,2024-01-08T02:56:11.4Z,3,REGULAR,3pt,Jump Shot,[],1627783,24.917871222076215,84.55882352941177,1610612761,62,81,2024-01-08T02:56:15Z,3550000,False,-173.0,182.0,1,left,P. Siakam 25' 3PT  (12 PTS) (J. Poeltl 3 AST),"[1627783, 1627751]",1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Left Center,25.07,Made,12.0,J. Poeltl,1627751.0,3.0,,,,,,,,,,,,,,
361,PT08M42.00S,2024-01-08T02:56:34.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201939,92.72339027595268,43.872549019607845,1610612744,64,81,2024-01-08T02:56:40Z,3580000,False,-31.0,16.0,1,right,S. Curry driving reverse Layup (4 PTS),[201939],1610612744.0,GSW,driving reverse,,,Curry,S. Curry,,,,,Restricted Area,0-8 Center,3.45,Made,4.0,,,,,,,,,,,,,,,,,
362,PT08M33.00S,2024-01-08T02:56:45.8Z,3,REGULAR,foul,personal,['2freethrow'],1626172,,,1610612761,64,81,2024-01-08T02:56:50Z,3590000,False,,,0,,K. Looney shooting personal FOUL (2 PF) (Barrett 2 FT),"[1626172, 1629628]",1610612744.0,GSW,shooting,,,Looney,K. Looney,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2005.0,,,,,,,,2.0,0.0,Barrett,1629628.0,,
364,PT08M33.00S,2024-01-08T02:57:06.5Z,3,REGULAR,freethrow,1 of 2,[],1629628,,,1610612761,64,82,2024-01-08T02:57:06Z,3610000,False,,,0,,R. Barrett Free Throw 1 of 2 (27 PTS),[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,Made,27.0,,,,,,,,,,,,,,,,,
365,PT08M33.00S,2024-01-08T02:57:14.8Z,3,REGULAR,substitution,out,[],1630567,,,1610612761,64,82,2024-01-08T02:57:17Z,3620000,False,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
366,PT08M33.00S,2024-01-08T02:57:14.8Z,3,REGULAR,substitution,in,[],203471,,,1610612761,64,82,2024-01-08T02:57:17Z,3630000,False,,,0,,SUB in: D. Schroder,[203471],1610612761.0,TOR,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,,,
367,PT08M33.00S,2024-01-08T02:57:23.2Z,3,REGULAR,freethrow,2 of 2,[],1629628,,,1610612761,64,83,2024-01-08T02:57:23Z,3640000,False,,,0,,R. Barrett Free Throw 2 of 2 (28 PTS),[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,Made,28.0,,,,,,,,,,,,,,,,,
368,PT08M26.00S,2024-01-08T02:57:36.3Z,3,REGULAR,foul,personal,['2freethrow'],203471,,,1610612744,64,83,2024-01-08T02:57:43Z,3650000,False,,,0,,D. Schroder shooting personal FOUL (3 PF) (Curry 2 FT),"[203471, 201939]",1610612761.0,TOR,shooting,,,Schroder,D. Schroder,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,2534.0,,,,,,,,3.0,0.0,Curry,201939.0,,
370,PT08M26.00S,2024-01-08T02:58:02.9Z,3,REGULAR,freethrow,1 of 2,[],201939,,,1610612744,65,83,2024-01-08T02:58:02Z,3670000,False,,,0,,S. Curry Free Throw 1 of 2 (5 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
371,PT08M26.00S,2024-01-08T02:58:15.5Z,3,REGULAR,freethrow,2 of 2,[],201939,,,1610612744,66,83,2024-01-08T02:58:15Z,3680000,False,,,0,,S. Curry Free Throw 2 of 2 (6 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
372,PT08M09.00S,2024-01-08T02:58:36.1Z,3,REGULAR,2pt,Jump Shot,[],1627751,5.732588699080158,25.98039215686275,1610612761,66,85,2024-01-08T02:58:43Z,3690000,False,120.0,1.0,1,left,J. Poeltl 12' floating Jump Shot (13 PTS) (P. Siakam 5 AST),"[1627751, 1627783]",1610612761.0,TOR,floating,,,Poeltl,J. Poeltl,,,,,Mid-Range,8-16 Right,12.01,Made,13.0,P. Siakam,1627783.0,5.0,,,,,,,,,,,,,,
374,PT07M55.00S,2024-01-08T02:58:49.7Z,3,REGULAR,3pt,Jump Shot,[],201939,62.10578186596584,44.11764705882353,1610612744,66,85,2024-01-08T02:59:06Z,3710000,False,-29.0,304.0,1,right,MISS S. Curry 30' pullup 3PT,[201939],1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,Above the Break 3,24+ Center,30.51,Missed,,,,,,,,,,,,,,,,,,
375,PT07M52.00S,2024-01-08T02:58:52.7Z,3,REGULAR,rebound,offensive,[],203967,,,1610612744,66,85,2024-01-08T02:59:06Z,3720000,False,,,0,,D. Saric REBOUND (Off:1 Def:2),[203967],1610612744.0,GSW,,,,Saric,D. Saric,,,,,Above the Break 3,24+ Center,,,,,,,,,,,374.0,3.0,2.0,1.0,,,,,,
376,PT07M50.00S,2024-01-08T02:58:54.7Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1641764,84.44480946123521,95.83333333333334,1610612744,66,85,2024-01-08T02:59:30Z,3730000,False,229.0,94.0,1,right,MISS B. Podziemski 24' 3PT,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Right,24.76,Missed,,,,,,,,,,,,,,,,,,
384,PT07M50.00S,2024-01-08T02:58:54.7Z,3,REGULAR,rebound,offensive,[],203967,,,1610612744,66,85,2024-01-08T02:59:30Z,3745000,False,,,0,,D. Saric REBOUND (Off:2 Def:2),[203967],1610612744.0,GSW,,,,Saric,D. Saric,,,,,Above the Break 3,24+ Right,,,,,,,,,,,376.0,4.0,2.0,2.0,,,,,,
378,PT07M40.00S,2024-01-08T02:59:04.3Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],203967,94.82588699080158,96.07843137254902,1610612744,66,85,2024-01-08T02:59:30Z,3750000,False,230.0,-4.0,1,right,MISS D. Saric 3PT,[203967],1610612744.0,GSW,,,,Saric,D. Saric,,,,,Right Corner 3,24+ Right,23.04,Missed,,,,,,,,,,,,,,,,,,
379,PT07M40.00S,2024-01-08T02:59:04.3Z,3,REGULAR,rebound,offensive,[],1626172,,,1610612744,66,85,2024-01-08T02:59:12Z,3760000,False,,,0,,K. Looney REBOUND (Off:7 Def:0),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,Right Corner 3,24+ Right,,,,,,,,,,,378.0,7.0,0.0,7.0,,,,,,
380,PT07M34.00S,2024-01-08T02:59:10.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202691,91.14651773981603,44.11764705882353,1610612744,66,85,2024-01-08T02:59:16Z,3770000,False,-29.0,31.0,1,right,MISS K. Thompson cutting Layup,[202691],1610612744.0,GSW,cutting,,,Thompson,K. Thompson,,,,,Restricted Area,0-8 Center,4.25,Missed,,,,,,,,,,,,,,,,,,
381,PT07M34.00S,2024-01-08T02:59:10.6Z,3,REGULAR,rebound,defensive,[],1629628,,,1610612761,66,85,2024-01-08T02:59:16Z,3780000,False,,,0,,R. Barrett REBOUND (Off:0 Def:4),[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,,,,,,,,,,,380.0,4.0,4.0,0.0,,,,,,
382,PT07M25.00S,2024-01-08T02:59:19.8Z,3,REGULAR,3pt,Jump Shot,[],203471,25.969119579500656,82.1078431372549,1610612761,66,85,2024-01-08T03:00:43Z,3790000,False,-161.0,192.0,1,left,MISS D. Schroder 24' 3PT,[203471],1610612761.0,TOR,,,,Schroder,D. Schroder,,,,,Above the Break 3,24+ Left Center,24.99,Missed,,,,,,,,,,,,,,,,,,
383,PT07M22.00S,2024-01-08T02:59:22.8Z,3,REGULAR,rebound,defensive,[],203967,,,1610612744,66,85,2024-01-08T02:59:23Z,3800000,False,,,0,,D. Saric REBOUND (Off:2 Def:3),[203967],1610612744.0,GSW,,,,Saric,D. Saric,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,382.0,5.0,3.0,2.0,,,,,,
385,PT07M15.00S,2024-01-08T02:59:38.0Z,3,REGULAR,foul,personal,[],203471,,,1610612744,66,85,2024-01-08T03:00:04Z,3810000,False,,,0,,D. Schroder personal FOUL (4 PF),"[203471, 203967]",1610612761.0,TOR,,,,Schroder,D. Schroder,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2534.0,,,,,,,,4.0,0.0,Saric,203967.0,,
387,PT07M15.00S,2024-01-08T03:00:02.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,66,85,2024-01-08T03:00:02Z,3830000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,PT07M11.00S,2024-01-08T03:03:00.5Z,3,REGULAR,turnover,out-of-bounds,[],201939,,,1610612744,66,85,2024-01-08T03:03:06Z,3840000,False,,,0,,S. Curry bad pass out-of-bounds TURNOVER (2 TO),[201939],1610612744.0,GSW,bad pass,,,Curry,S. Curry,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1151.0,2.0,,,,,,,,,,,,
389,PT06M56.00S,2024-01-08T03:03:19.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629628,7.046649145860711,55.88235294117647,1610612761,66,87,2024-01-08T03:03:45Z,3850000,False,-29.0,14.0,1,left,R. Barrett driving finger roll Layup (30 PTS),[1629628],1610612761.0,TOR,driving finger roll,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,3.24,Made,30.0,,,,,,,,,,,,,,,,,
390,PT06M45.00S,2024-01-08T03:03:32.5Z,3,REGULAR,violation,kicked ball,[],1627751,,,1610612744,66,87,2024-01-08T03:03:38Z,3860000,False,,,0,,J. Poeltl kicked ball VIOLATION,[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,2005.0,,,,,,,,,,,,,
391,PT06M45.00S,2024-01-08T03:03:36.1Z,3,REGULAR,substitution,out,[],1626172,,,1610612744,66,87,2024-01-08T03:03:41Z,3870000,False,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
392,PT06M45.00S,2024-01-08T03:03:36.1Z,3,REGULAR,substitution,out,[],203967,,,1610612744,66,87,2024-01-08T03:03:41Z,3880000,False,,,0,,SUB out: D. Saric,[203967],1610612744.0,GSW,,,,Saric,D. Saric,,,,,,,,,,,,,,,,,,,,,,,,,,
393,PT06M45.00S,2024-01-08T03:03:36.1Z,3,REGULAR,substitution,in,[],1631218,,,1610612744,66,87,2024-01-08T03:03:41Z,3890000,False,,,0,,SUB in: T. Jackson-Davis,[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
394,PT06M45.00S,2024-01-08T03:03:36.1Z,3,REGULAR,substitution,in,[],1630228,,,1610612744,66,87,2024-01-08T03:03:41Z,3900000,False,,,0,,SUB in: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,,
395,PT06M40.00S,2024-01-08T03:04:02.8Z,3,REGULAR,3pt,Jump Shot,[],201939,66.5735873850197,66.42156862745098,1610612744,66,87,2024-01-08T03:04:10Z,3910000,False,82.0,262.0,1,right,MISS S. Curry 27' 3PT,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Center,27.43,Missed,,,,,,,,,,,,,,,,,,
396,PT06M37.00S,2024-01-08T03:04:05.8Z,3,REGULAR,rebound,offensive,[],1631218,,,1610612744,66,87,2024-01-08T03:04:10Z,3920000,False,,,0,,T. Jackson-Davis REBOUND (Off:2 Def:2),[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,Above the Break 3,24+ Center,,,,,,,,,,,395.0,4.0,2.0,2.0,,,,,,
397,PT06M32.00S,2024-01-08T03:04:11.6Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],202691,85.89027595269383,25.245098039215684,1610612744,68,87,2024-01-08T03:04:16Z,3930000,False,-124.0,80.0,1,right,K. Thompson 14' pullup Jump Shot (19 PTS) (J. Kuminga 1 AST),"[202691, 1630228]",1610612744.0,GSW,pullup,,,Thompson,K. Thompson,,,,,Mid-Range,8-16 Left,14.75,Made,19.0,J. Kuminga,1630228.0,1.0,,,,,,,,,,,,,,
398,PT06M15.00S,2024-01-08T03:04:28.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630193,12.565703022339028,49.01960784313725,1610612761,68,89,2024-01-08T03:04:35Z,3940000,False,5.0,66.0,1,left,I. Quickley 6' driving floating Jump Shot (9 PTS) (P. Siakam 6 AST),"[1630193, 1627783]",1610612761.0,TOR,driving floating,,,Quickley,I. Quickley,,,,,In The Paint (Non-RA),0-8 Center,6.58,Made,9.0,P. Siakam,1627783.0,6.0,,,,,,,,,,,,,,
399,PT05M48.00S,2024-01-08T03:04:55.4Z,3,REGULAR,3pt,Jump Shot,[],1630228,74.06373193166885,13.480392156862745,1610612744,71,89,2024-01-08T03:04:59Z,3950000,False,-183.0,191.0,1,right,J. Kuminga 26' 3PT  (9 PTS) (B. Podziemski 2 AST),"[1630228, 1641764]",1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Above the Break 3,24+ Left Center,26.45,Made,9.0,B. Podziemski,1641764.0,2.0,,,,,,,,,,,,,,
401,PT05M32.00S,2024-01-08T03:05:11.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630193,8.09789750328515,40.44117647058824,1610612761,71,89,2024-01-08T03:05:14Z,3970000,False,48.0,24.0,1,left,MISS I. Quickley driving Layup,[1630193],1610612761.0,TOR,driving,,,Quickley,I. Quickley,,,,,In The Paint (Non-RA),0-8 Center,5.33,Missed,,,,,,,,,,,,,,,,,,
402,PT05M29.00S,2024-01-08T03:05:14.0Z,3,REGULAR,rebound,offensive,[],1627751,,,1610612761,71,89,2024-01-08T03:05:14Z,3980000,False,,,0,,J. Poeltl REBOUND (Off:3 Def:6),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,401.0,9.0,6.0,3.0,,,,,,
403,PT05M29.00S,2024-01-08T03:05:13.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627751,5.590000152587891,50.0,1610612761,71,89,2024-01-08T03:05:13Z,3990000,False,0.0,0.0,1,left,MISS J. Poeltl tip Layup,[1627751],1610612761.0,TOR,tip,,,Poeltl,J. Poeltl,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
404,PT05M29.00S,2024-01-08T03:05:14.2Z,3,REGULAR,rebound,defensive,[],1631218,,,1610612744,71,89,2024-01-08T03:05:14Z,4000000,False,,,0,,T. Jackson-Davis REBOUND (Off:2 Def:3),[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,Mid-Range,8-16 Left,,,,,,,,,,,403.0,5.0,3.0,2.0,,,,,,
405,PT05M24.00S,2024-01-08T03:05:18.7Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1631218,90.09526938239159,50.49019607843137,1610612744,73,89,2024-01-08T04:53:14Z,4010000,False,2.0,41.0,1,right,T. Jackson-Davis cutting DUNK (8 PTS) (K. Thompson 3 AST),"[1631218, 202691]",1610612744.0,GSW,cutting,,,Jackson-Davis,T. Jackson-Davis,,,,,Restricted Area,0-8 Center,4.07,Made,8.0,K. Thompson,202691.0,3.0,,,,,,,,,,,,,,
407,PT05M01.00S,2024-01-08T03:05:41.9Z,3,REGULAR,2pt,Jump Shot,[],203471,15.062417871222076,70.58823529411765,1610612761,73,89,2024-01-08T03:05:46Z,4030000,False,-103.0,89.0,1,left,MISS D. Schroder 13' pullup Shot,[203471],1610612761.0,TOR,pullup,,,Schroder,D. Schroder,,,,,Mid-Range,8-16 Left,13.61,Missed,,,,,,,,,,,,,,,,,,
408,PT04M59.00S,2024-01-08T03:05:43.9Z,3,REGULAR,rebound,defensive,[],1631218,,,1610612744,73,89,2024-01-08T03:05:46Z,4040000,False,,,0,,T. Jackson-Davis REBOUND (Off:2 Def:4),[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,Mid-Range,8-16 Left,,,,,,,,,,,407.0,6.0,4.0,2.0,,,,,,
409,PT04M50.00S,2024-01-08T03:05:52.9Z,3,REGULAR,3pt,Jump Shot,[],201939,64.86530880420499,46.81372549019608,1610612744,73,89,2024-01-08T03:06:01Z,4050000,False,-16.0,278.0,1,right,MISS S. Curry 27' step back 3PT,[201939],1610612744.0,GSW,step back,,,Curry,S. Curry,,,,,Above the Break 3,24+ Center,27.83,Missed,,,,,,,,,,,,,,,,,,
410,PT04M48.00S,2024-01-08T03:05:54.9Z,3,REGULAR,rebound,defensive,[],1627783,,,1610612761,73,89,2024-01-08T03:06:01Z,4060000,False,,,0,,P. Siakam REBOUND (Off:1 Def:5),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Center,,,,,,,,,,,409.0,6.0,5.0,1.0,,,,,,
411,PT04M36.00S,2024-01-08T03:06:10.3Z,3,REGULAR,foul,personal,['2freethrow'],201939,,,1610612761,73,89,2024-01-08T03:06:18Z,4070000,False,,,0,,S. Curry shooting personal FOUL (3 PF) (Barrett 2 FT),"[201939, 1629628]",1610612744.0,GSW,shooting,,,Curry,S. Curry,,,,,Mid-Range,8-16 Right,,,,,,,2534.0,,,,,,,,3.0,0.0,Barrett,1629628.0,,
413,PT04M36.00S,2024-01-08T03:06:30.9Z,3,REGULAR,freethrow,1 of 2,[],1629628,,,1610612761,73,90,2024-01-08T03:06:30Z,4090000,False,,,0,,R. Barrett Free Throw 1 of 2 (31 PTS),[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,Made,31.0,,,,,,,,,,,,,,,,,
414,PT04M36.00S,2024-01-08T03:06:31.5Z,3,REGULAR,substitution,out,[],203471,,,1610612761,73,90,2024-01-08T03:06:37Z,4100000,False,,,0,,SUB out: D. Schroder,[203471],1610612761.0,TOR,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT04M36.00S,2024-01-08T03:06:31.5Z,3,REGULAR,substitution,in,[],1630567,,,1610612761,73,90,2024-01-08T03:06:37Z,4110000,False,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT04M36.00S,2024-01-08T03:06:48.4Z,3,REGULAR,freethrow,2 of 2,[],1629628,,,1610612761,73,91,2024-01-08T03:06:48Z,4120000,False,,,0,,R. Barrett Free Throw 2 of 2 (32 PTS),[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,Made,32.0,,,,,,,,,,,,,,,,,
417,PT04M24.00S,2024-01-08T03:07:07.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641764,86.5473061760841,50.49019607843137,1610612744,73,91,2024-01-08T03:07:14Z,4130000,False,2.0,74.0,1,right,MISS B. Podziemski 7' driving floating bank Shot,[1641764],1610612744.0,GSW,driving floating bank,,,Podziemski,B. Podziemski,,,,,In The Paint (Non-RA),0-8 Center,7.4,Missed,,,,,,,,,,,,,,,,,,
418,PT04M20.00S,2024-01-08T03:07:11.0Z,3,REGULAR,rebound,defensive,[],1627751,,,1610612761,73,91,2024-01-08T03:07:14Z,4140000,False,,,0,,J. Poeltl REBOUND (Off:3 Def:7),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,417.0,10.0,7.0,3.0,,,,,,
419,PT04M16.00S,2024-01-08T03:07:14.1Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1627783,7.835085413929041,42.64705882352941,1610612761,73,93,2024-01-08T03:07:27Z,4150000,False,37.0,21.0,1,left,P. Siakam running Layup (14 PTS) (I. Quickley 10 AST),"[1627783, 1630193]",1610612761.0,TOR,running,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,4.24,Made,14.0,I. Quickley,1630193.0,10.0,,,,,,,,,,,,,,
421,PT04M04.00S,2024-01-08T03:07:25.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630228,91.5407358738502,43.38235294117647,1610612744,73,93,2024-01-08T03:07:30Z,4170000,False,-33.0,27.0,1,right,MISS J. Kuminga Layup,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Restricted Area,0-8 Center,4.27,Missed,,,,,,,,,,,,,,,,,,
422,PT04M04.00S,2024-01-08T03:07:25.7Z,3,REGULAR,rebound,offensive,[],1631218,,,1610612744,73,93,2024-01-08T03:07:30Z,4180000,False,,,0,,T. Jackson-Davis REBOUND (Off:3 Def:4),[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,421.0,7.0,4.0,3.0,,,,,,
423,PT04M01.00S,2024-01-08T03:07:28.8Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1631218,94.40999984741211,50.0,1610612744,75,93,2024-01-08T03:07:35Z,4190000,False,0.0,0.0,1,right,T. Jackson-Davis putback Layup (10 PTS),[1631218],1610612744.0,GSW,putback,,,Jackson-Davis,T. Jackson-Davis,,,,,Restricted Area,0-8 Center,0.0,Made,10.0,,,,,,,,,,,,,,,,,
