actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,playerName,playerNameI,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,jumpBallRecoverdPersonId
333,PT10M08.00S,2024-01-31T04:23:18.3Z,3,REGULAR,rebound,defensive,[],1626162,,,1610612755,55,53,2024-01-31T04:23:20Z,3300000,False,,,0,,K. Oubre Jr. REBOUND (Off:2 Def:2),[1626162],1610612755.0,PHI,,,,,,,Above the Break 3,24+ Left Center,,,,Oubre Jr.,K. Oubre Jr.,,,,,332.0,4.0,2.0,2.0,,,,,,,,,,
334,PT10M02.00S,2024-01-31T04:23:24.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626162,90.3580814717477,64.4607843137255,1610612755,55,53,2024-01-31T04:23:49Z,3310000,False,72.0,38.0,1,right,MISS K. Oubre Jr. 8' pullup Shot,[1626162],1610612755.0,PHI,pullup,,,,,,In The Paint (Non-RA),8-16 Right,,,,Oubre Jr.,K. Oubre Jr.,,,8.17,Missed,,,,,,,,,,,,,,
335,PT09M59.00S,2024-01-31T04:23:27.5Z,3,REGULAR,rebound,defensive,[],201939,,,1610612744,55,53,2024-01-31T04:23:31Z,3320000,False,,,0,,S. Curry REBOUND (Off:1 Def:4),[201939],1610612744.0,GSW,,,,,,,In The Paint (Non-RA),8-16 Right,,,,Curry,S. Curry,,,,,334.0,5.0,4.0,1.0,,,,,,,,,,
336,PT09M51.00S,2024-01-31T04:23:37.0Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1641764,9.280551905387648,37.254901960784316,1610612744,57,53,2024-01-31T04:23:46Z,3330000,False,64.0,35.0,1,left,B. Podziemski 7' turnaround bank Hook (7 PTS) (S. Curry 5 AST),"[1641764, 201939]",1610612744.0,GSW,turnaround bank,,,,,,In The Paint (Non-RA),0-8 Center,,,,Podziemski,B. Podziemski,,,7.25,Made,,,,,7.0,S. Curry,201939.0,5.0,,,,,,
338,PT09M51.00S,2024-01-31T04:23:40.3Z,3,REGULAR,foul,personal,['1freethrow'],201976,,,1610612744,57,53,2024-01-31T04:23:56Z,3350000,False,,,0,,P. Beverley shooting personal FOUL (3 PF) (Podziemski 1 FT),"[201976, 1641764]",1610612755.0,PHI,shooting,,,,,,In The Paint (Non-RA),0-8 Center,202035.0,3.0,0.0,Beverley,P. Beverley,Podziemski,1641764.0,,,,,,,,,,,,,,,,
340,PT09M51.00S,2024-01-31T04:24:02.4Z,3,REGULAR,freethrow,1 of 1,[],1641764,,,1610612744,57,53,2024-01-31T04:24:05Z,3370000,False,,,0,,MISS B. Podziemski Free Throw 1 of 1,[1641764],1610612744.0,GSW,,,,,,,,,,,,Podziemski,B. Podziemski,,,,Missed,,,,,,,,,,,,,,
341,PT09M50.00S,2024-01-31T04:24:03.4Z,3,REGULAR,rebound,defensive,[],203954,,,1610612755,57,53,2024-01-31T04:24:05Z,3380000,False,,,0,,J. Embiid REBOUND (Off:1 Def:5),[203954],1610612755.0,PHI,,,,,,,,,,,,Embiid,J. Embiid,,,,,340.0,6.0,5.0,1.0,,,,,,,,,,
342,PT09M38.00S,2024-01-31T04:24:14.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201976,88.12417871222075,49.754901960784316,1610612755,57,55,2024-01-31T04:24:39Z,3390000,False,-1.0,59.0,1,right,P. Beverley driving Layup (12 PTS),[201976],1610612755.0,PHI,driving,,,,,,In The Paint (Non-RA),0-8 Center,,,,Beverley,P. Beverley,,,5.91,Made,,,,,12.0,,,,,,,,,
343,PT09M26.00S,2024-01-31T04:24:25.9Z,3,REGULAR,3pt,Jump Shot,[],201939,32.933639947437584,67.15686274509804,1610612744,60,55,2024-01-31T04:25:05Z,3400000,False,-86.0,257.0,1,left,S. Curry 27' 3PT step back (18 PTS),[201939],1610612744.0,GSW,step back,,,,,,Above the Break 3,24+ Left Center,,,,Curry,S. Curry,,,27.1,Made,,,,,18.0,,,,,,,,,
344,PT09M26.00S,2024-01-31T04:24:30.9Z,3,REGULAR,foul,personal,['1freethrow'],1626162,,,1610612744,60,55,2024-01-31T04:24:37Z,3410000,False,,,0,,K. Oubre Jr. shooting personal FOUL (1 PF) (Curry 1 FT),"[1626162, 201939]",1610612755.0,PHI,shooting,,,,,,Above the Break 3,24+ Center,202035.0,1.0,0.0,Oubre Jr.,K. Oubre Jr.,Curry,201939.0,,,,,,,,,,,,,,,,
346,PT09M26.00S,2024-01-31T04:24:56.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,60,55,2024-01-31T04:29:04Z,3430000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT09M26.00S,2024-01-31T04:28:33.7Z,3,REGULAR,freethrow,1 of 1,[],201939,,,1610612744,61,55,2024-01-31T04:28:33Z,3450000,False,,,0,,S. Curry Free Throw 1 of 1 (19 PTS),[201939],1610612744.0,GSW,,,,,,,,,,,,Curry,S. Curry,,,,Made,,,,,19.0,,,,,,,,,
349,PT09M07.00S,2024-01-31T04:28:58.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203954,81.2910643889619,50.73529411764706,1610612755,61,55,2024-01-31T04:31:01Z,3460000,False,4.0,123.0,1,right,MISS J. Embiid 12' Jump Shot,[203954],1610612755.0,PHI,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Embiid,J. Embiid,,,12.35,Missed,,,,,,,,,,,,,,
350,PT09M05.00S,2024-01-31T04:29:00.7Z,3,REGULAR,rebound,offensive,[],201976,,,1610612755,61,55,2024-01-31T04:31:01Z,3470000,False,,,0,,P. Beverley REBOUND (Off:2 Def:2),[201976],1610612755.0,PHI,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Beverley,P. Beverley,,,,,349.0,4.0,2.0,2.0,,,,,,,,,,
351,PT09M04.00S,2024-01-31T04:29:04.2Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",201976,94.40999984741211,50.0,1610612755,61,55,2024-01-31T04:30:33Z,3480000,False,0.0,0.0,1,right,MISS P. Beverley putback Layup - blocked,"[201976, 203952]",1610612755.0,PHI,putback,,,,,,Restricted Area,0-8 Center,,,,Beverley,P. Beverley,,,0.0,Missed,,,,,,,,,Wiggins,203952.0,,,,
352,PT09M04.00S,2024-01-31T04:29:04.2Z,3,REGULAR,block,,[],203952,,,1610612755,61,55,2024-01-31T04:29:06Z,3490000,False,,,0,,A. Wiggins BLOCK (1 BLK),[203952],1610612744.0,GSW,,,,,,,Restricted Area,0-8 Center,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,
353,PT09M03.00S,2024-01-31T04:29:05.2Z,3,REGULAR,rebound,defensive,[],201939,,,1610612744,61,55,2024-01-31T04:30:33Z,3500000,False,,,0,,S. Curry REBOUND (Off:1 Def:5),[201939],1610612744.0,GSW,,,,,,,Restricted Area,0-8 Center,,,,Curry,S. Curry,,,,,351.0,6.0,5.0,1.0,,,,,,,,,,
354,PT08M58.00S,2024-01-31T04:29:09.1Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",203110,7.835085413929041,56.61764705882353,1610612744,61,55,2024-01-31T04:33:16Z,3510000,False,-33.0,21.0,1,left,MISS D. Green running Layup,[203110],1610612744.0,GSW,running,,,,,,Restricted Area,0-8 Center,,,,Green,D. Green,,,3.93,Missed,,,,,,,,,,,,,,
355,PT08M57.00S,2024-01-31T04:29:10.1Z,3,REGULAR,rebound,offensive,[],203110,,,1610612744,61,55,2024-01-31T04:33:16Z,3520000,False,,,0,,D. Green REBOUND (Off:1 Def:4),[203110],1610612744.0,GSW,,,,,,,Restricted Area,0-8 Center,,,,Green,D. Green,,,,,354.0,5.0,4.0,1.0,,,,,,,,,,
356,PT08M57.00S,2024-01-31T04:29:11.5Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203110,5.590000152587891,50.0,1610612744,61,55,2024-01-31T04:33:27Z,3530000,False,0.0,0.0,1,left,MISS D. Green tip Layup,[203110],1610612744.0,GSW,tip,,,,,,Restricted Area,0-8 Center,,,,Green,D. Green,,,0.0,Missed,,,,,,,,,,,,,,
357,PT08M55.00S,2024-01-31T04:29:13.5Z,3,REGULAR,rebound,defensive,[],202699,,,1610612755,61,55,2024-01-31T04:33:27Z,3540000,False,,,0,,T. Harris REBOUND (Off:4 Def:4),[202699],1610612755.0,PHI,,,,,,,Restricted Area,0-8 Center,,,,Harris,T. Harris,,,,,356.0,8.0,4.0,4.0,,,,,,,,,,
358,PT08M48.00S,2024-01-31T04:29:19.5Z,3,REGULAR,foul,personal,[],1630228,,,1610612755,61,55,2024-01-31T04:29:25Z,3550000,False,,,0,,J. Kuminga personal FOUL (1 PF),"[1630228, 203954]",1610612744.0,GSW,,,,,,,Above the Break 3,24+ Center,203593.0,1.0,0.0,Kuminga,J. Kuminga,Embiid,203954.0,,,,,,,,,,,,,,,,
360,PT08M37.00S,2024-01-31T04:29:50.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202699,92.19776609724047,57.59803921568627,1610612755,61,55,2024-01-31T04:34:20Z,3570000,False,38.0,21.0,1,right,MISS T. Harris driving Layup - blocked,"[202699, 1630228]",1610612755.0,PHI,driving,,,,,,Restricted Area,0-8 Center,,,,Harris,T. Harris,,,4.33,Missed,,,,,,,,,Kuminga,1630228.0,,,,
361,PT08M37.00S,2024-01-31T04:29:50.7Z,3,REGULAR,block,,[],1630228,,,1610612755,61,55,2024-01-31T04:29:53Z,3580000,False,,,0,,J. Kuminga BLOCK (1 BLK),[1630228],1610612744.0,GSW,,,,,,,Restricted Area,0-8 Center,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,
362,PT08M36.00S,2024-01-31T04:29:51.7Z,3,REGULAR,rebound,offensive,[],202699,,,1610612755,61,55,2024-01-31T04:34:20Z,3590000,False,,,0,,T. Harris REBOUND (Off:5 Def:4),[202699],1610612755.0,PHI,,,,,,,Restricted Area,0-8 Center,,,,Harris,T. Harris,,,,,360.0,9.0,4.0,5.0,,,,,,,,,,
363,PT08M35.00S,2024-01-31T04:29:54.7Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",202699,94.40999984741211,50.0,1610612755,61,57,2024-01-31T04:34:39Z,3600000,False,0.0,0.0,1,right,T. Harris putback Layup (17 PTS),[202699],1610612755.0,PHI,putback,,,,,,Restricted Area,0-8 Center,,,,Harris,T. Harris,,,0.0,Made,,,,,17.0,,,,,,,,,
364,PT08M19.00S,2024-01-31T04:30:07.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641764,8.09789750328515,41.42156862745098,1610612744,61,57,2024-01-31T04:30:10Z,3610000,False,43.0,24.0,1,left,MISS B. Podziemski Layup,[1641764],1610612744.0,GSW,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Podziemski,B. Podziemski,,,4.9,Missed,,,,,,,,,,,,,,
365,PT08M17.00S,2024-01-31T04:30:09.0Z,3,REGULAR,rebound,defensive,[],201976,,,1610612755,61,57,2024-01-31T04:30:10Z,3620000,False,,,0,,P. Beverley REBOUND (Off:2 Def:3),[201976],1610612755.0,PHI,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Beverley,P. Beverley,,,,,364.0,5.0,3.0,2.0,,,,,,,,,,
366,PT07M59.00S,2024-01-31T04:30:27.2Z,3,REGULAR,3pt,Jump Shot,[],203954,66.04796320630749,39.950980392156865,1610612755,61,57,2024-01-31T04:30:31Z,3630000,False,-50.0,267.0,1,right,MISS J. Embiid 27' 3PT,[203954],1610612755.0,PHI,,,,,,,Above the Break 3,24+ Center,,,,Embiid,J. Embiid,,,27.13,Missed,,,,,,,,,,,,,,
367,PT07M56.00S,2024-01-31T04:30:30.2Z,3,REGULAR,rebound,defensive,[],1641764,,,1610612744,61,57,2024-01-31T04:30:31Z,3640000,False,,,0,,B. Podziemski REBOUND (Off:1 Def:3),[1641764],1610612744.0,GSW,,,,,,,Above the Break 3,24+ Center,,,,Podziemski,B. Podziemski,,,,,366.0,4.0,3.0,1.0,,,,,,,,,,
368,PT07M51.00S,2024-01-31T04:30:38.8Z,3,REGULAR,turnover,traveling,[],201939,,,1610612744,61,57,2024-01-31T04:30:45Z,3650000,False,,,0,,S. Curry traveling TURNOVER (5 TO),[201939],1610612744.0,GSW,,,,,,,Above the Break 3,24+ Left Center,203593.0,,,Curry,S. Curry,,,,,,,,,,,,,,,5.0,,,
369,PT07M26.00S,2024-01-31T04:31:21.3Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],203954,81.94809461235218,15.686274509803921,1610612755,61,57,2024-01-31T04:31:26Z,3660000,False,-172.0,117.0,1,right,MISS J. Embiid 20' fadeaway Shot,[203954],1610612755.0,PHI,fadeaway,,,,,,Mid-Range,16-24 Left,,,,Embiid,J. Embiid,,,20.78,Missed,,,,,,,,,,,,,,
370,PT07M24.00S,2024-01-31T04:31:23.9Z,3,REGULAR,rebound,defensive,[],1641764,,,1610612744,61,57,2024-01-31T04:31:23Z,3670000,False,,,0,,B. Podziemski REBOUND (Off:1 Def:4),[1641764],1610612744.0,GSW,,,,,,,Mid-Range,16-24 Left,,,,Podziemski,B. Podziemski,,,,,369.0,5.0,4.0,1.0,,,,,,,,,,
371,PT07M19.00S,2024-01-31T04:31:28.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630228,7.046649145860711,56.372549019607845,1610612744,63,57,2024-01-31T04:31:35Z,3680000,False,-32.0,14.0,1,left,J. Kuminga cutting Layup (12 PTS) (D. Green 3 AST),"[1630228, 203110]",1610612744.0,GSW,cutting,,,,,,Restricted Area,0-8 Center,,,,Kuminga,J. Kuminga,,,3.47,Made,,,,,12.0,D. Green,203110.0,3.0,,,,,,
373,PT07M02.00S,2024-01-31T04:31:44.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201976,85.49605781865965,47.549019607843135,1610612755,63,57,2024-01-31T04:31:49Z,3700000,False,-12.0,84.0,1,right,MISS P. Beverley 8' floating Shot,[201976],1610612755.0,PHI,floating,,,,,,In The Paint (Non-RA),8-16 Center,,,,Beverley,P. Beverley,,,8.47,Missed,,,,,,,,,,,,,,
374,PT07M00.00S,2024-01-31T04:31:46.3Z,3,REGULAR,rebound,offensive,[],1626162,,,1610612755,63,57,2024-01-31T04:31:49Z,3710000,False,,,0,,K. Oubre Jr. REBOUND (Off:3 Def:2),[1626162],1610612755.0,PHI,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Oubre Jr.,K. Oubre Jr.,,,,,373.0,5.0,2.0,3.0,,,,,,,,,,
375,PT06M58.00S,2024-01-31T04:31:49.0Z,3,REGULAR,turnover,lost ball,[],1626162,,,1610612755,63,57,2024-01-31T04:31:53Z,3720000,False,,,0,,K. Oubre Jr. lost ball TURNOVER (1 TO),"[1626162, 203952]",1610612755.0,PHI,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,1.0,Wiggins,203952.0,
376,PT06M58.00S,2024-01-31T04:31:49.0Z,3,REGULAR,steal,,[],203952,,,1610612744,63,57,2024-01-31T04:31:50Z,3730000,False,,,0,,A. Wiggins STEAL (2 STL),[203952],1610612744.0,GSW,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,
377,PT06M48.00S,2024-01-31T04:31:58.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],201939,24.392247043363994,6.61764705882353,1610612744,66,57,2024-01-31T04:32:06Z,3740000,False,217.0,177.0,1,left,S. Curry 27' 3PT  (22 PTS) (D. Green 4 AST),"[201939, 203110]",1610612744.0,GSW,,,,,,,Above the Break 3,24+ Right Center,,,,Curry,S. Curry,,,27.98,Made,,,,,22.0,D. Green,203110.0,4.0,,,,,,
379,PT06M46.00S,2024-01-31T04:32:03.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,66,57,2024-01-31T04:32:03Z,3760000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,PT06M46.00S,2024-01-31T04:35:01.5Z,3,REGULAR,substitution,out,[],1626162,,,1610612755,66,57,2024-01-31T04:35:30Z,3780000,False,,,0,,SUB out: K. Oubre Jr.,[1626162],1610612755.0,PHI,,,,,,,,,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,
382,PT06M46.00S,2024-01-31T04:35:01.5Z,3,REGULAR,substitution,out,[],201976,,,1610612755,66,57,2024-01-31T04:35:30Z,3790000,False,,,0,,SUB out: P. Beverley,[201976],1610612755.0,PHI,,,,,,,,,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,
383,PT06M46.00S,2024-01-31T04:35:01.5Z,3,REGULAR,substitution,in,[],1627788,,,1610612755,66,57,2024-01-31T04:35:30Z,3800000,False,,,0,,SUB in: F. Korkmaz,[1627788],1610612755.0,PHI,,,,,,,,,,,,Korkmaz,F. Korkmaz,,,,,,,,,,,,,,,,,,
384,PT06M46.00S,2024-01-31T04:35:01.5Z,3,REGULAR,substitution,in,[],1630531,,,1610612755,66,57,2024-01-31T04:35:30Z,3810000,False,,,0,,SUB in: J. Springer,[1630531],1610612755.0,PHI,,,,,,,,,,,,Springer,J. Springer,,,,,,,,,,,,,,,,,,
385,PT06M27.00S,2024-01-31T04:35:49.8Z,3,REGULAR,3pt,Jump Shot,[],202699,66.5735873850197,62.5,1610612755,66,57,2024-01-31T04:35:55Z,3820000,False,62.0,262.0,1,right,MISS T. Harris 26' 3PT,[202699],1610612755.0,PHI,,,,,,,Above the Break 3,24+ Center,,,,Harris,T. Harris,,,26.91,Missed,,,,,,,,,,,,,,
386,PT06M24.00S,2024-01-31T04:35:52.8Z,3,REGULAR,rebound,defensive,[],201939,,,1610612744,66,57,2024-01-31T04:35:55Z,3830000,False,,,0,,S. Curry REBOUND (Off:1 Def:6),[201939],1610612744.0,GSW,,,,,,,Above the Break 3,24+ Center,,,,Curry,S. Curry,,,,,385.0,7.0,6.0,1.0,,,,,,,,,,
387,PT06M19.00S,2024-01-31T04:35:57.7Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],201939,22.28975032851511,4.901960784313726,1610612744,69,57,2024-01-31T04:36:54Z,3840000,False,225.0,157.0,1,left,S. Curry 27' 3PT running (25 PTS),[201939],1610612744.0,GSW,running,,,,,,Above the Break 3,24+ Right Center,,,,Curry,S. Curry,,,27.48,Made,,,,,25.0,,,,,,,,,
388,PT06M07.00S,2024-01-31T04:36:09.2Z,3,REGULAR,3pt,Jump Shot,[],1627788,71.56701708278581,16.911764705882355,1610612755,69,60,2024-01-31T04:37:11Z,3850000,False,-165.0,215.0,1,right,F. Korkmaz 27' 3PT pullup (5 PTS),[1627788],1610612755.0,PHI,pullup,,,,,,Above the Break 3,24+ Left Center,,,,Korkmaz,F. Korkmaz,,,27.11,Made,,,,,5.0,,,,,,,,,
389,PT05M46.00S,2024-01-31T04:36:30.8Z,3,REGULAR,turnover,bad pass,[],1641764,,,1610612744,69,60,2024-01-31T04:36:35Z,3860000,False,,,0,,B. Podziemski bad pass TURNOVER (3 TO),"[1641764, 1630531]",1610612744.0,GSW,,,,,,,Right Corner 3,24+ Right,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,3.0,Springer,1630531.0,
390,PT05M46.00S,2024-01-31T04:36:30.8Z,3,REGULAR,steal,,[],1630531,,,1610612755,69,60,2024-01-31T04:36:33Z,3870000,False,,,0,,J. Springer STEAL (3 STL),[1630531],1610612755.0,PHI,,,,,,,Right Corner 3,24+ Right,,,,Springer,J. Springer,,,,,,,,,,,,,,,,,,
391,PT05M43.00S,2024-01-31T04:36:34.8Z,3,REGULAR,foul,personal,['2freethrow'],201939,,,1610612755,69,60,2024-01-31T04:36:42Z,3880000,False,,,0,,S. Curry shooting personal FOUL (2 PF) (House Jr. 2 FT),"[201939, 1627863]",1610612744.0,GSW,shooting,,,,,,In The Paint (Non-RA),0-8 Center,203593.0,2.0,0.0,Curry,S. Curry,House Jr.,1627863.0,,,,,,,,,,,,,,,,
393,PT05M43.00S,2024-01-31T04:37:13.5Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1627863,,,1610612755,69,61,2024-01-31T04:37:13Z,3900000,False,,,0,,D. House Jr. Free Throw 1 of 2 (4 PTS),[1627863],1610612755.0,PHI,,,,,,,,,,,,House Jr.,D. House Jr.,,,,Made,,,,,4.0,,,,,,,,,
394,PT05M43.00S,2024-01-31T04:37:14.2Z,3,REGULAR,substitution,out,[],1630228,,,1610612755,69,61,2024-01-31T04:37:17Z,3910000,False,,,0,,SUB out: J. Kuminga,[1630228],1610612744.0,GSW,,,,,,,,,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,
395,PT05M43.00S,2024-01-31T04:37:14.2Z,3,REGULAR,substitution,in,[],203967,,,1610612755,69,61,2024-01-31T04:37:17Z,3920000,False,,,0,,SUB in: D. Saric,[203967],1610612744.0,GSW,,,,,,,,,,,,Saric,D. Saric,,,,,,,,,,,,,,,,,,
396,PT05M43.00S,2024-01-31T04:37:29.6Z,3,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1627863,,,1610612755,69,62,2024-01-31T04:37:29Z,3930000,False,,,0,,D. House Jr. Free Throw 2 of 2 (5 PTS),[1627863],1610612755.0,PHI,,,,,,,,,,,,House Jr.,D. House Jr.,,,,Made,,,,,5.0,,,,,,,,,
397,PT05M33.00S,2024-01-31T04:37:41.8Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203952,7.046649145860711,50.73529411764706,1610612744,71,62,2024-01-31T04:37:45Z,3940000,False,-4.0,14.0,1,left,A. Wiggins DUNK (14 PTS) (D. Green 5 AST),"[203952, 203110]",1610612744.0,GSW,,,,,,,Restricted Area,0-8 Center,,,,Wiggins,A. Wiggins,,,1.42,Made,,,,,14.0,D. Green,203110.0,5.0,,,,,,
399,PT05M21.00S,2024-01-31T04:37:57.7Z,3,REGULAR,foul,personal,[],203967,,,1610612755,71,62,2024-01-31T04:38:15Z,3960000,False,,,0,,D. Saric personal FOUL (2 PF),"[203967, 1630531]",1610612744.0,GSW,,,,,,,Mid-Range,16-24 Left Center,1146.0,2.0,0.0,Saric,D. Saric,Springer,1630531.0,,,,,,,,,,,,,,,,
401,PT05M21.00S,2024-01-31T04:38:05.6Z,3,REGULAR,substitution,out,[],202699,,,1610612755,71,62,2024-01-31T04:38:07Z,3980000,False,,,0,,SUB out: T. Harris,[202699],1610612755.0,PHI,,,,,,,,,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,
402,PT05M21.00S,2024-01-31T04:38:05.6Z,3,REGULAR,substitution,in,[],1630231,,,1610612755,71,62,2024-01-31T04:38:07Z,3990000,False,,,0,,SUB in: K. Martin,[1630231],1610612755.0,PHI,,,,,,,,,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,,
403,PT05M16.00S,2024-01-31T04:38:24.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627863,91.80354796320631,40.68627450980392,1610612755,71,62,2024-01-31T04:39:19Z,4000000,False,-47.0,25.0,1,right,MISS D. House Jr. Layup - blocked,"[1627863, 203967]",1610612755.0,PHI,,,,,,,In The Paint (Non-RA),0-8 Center,,,,House Jr.,D. House Jr.,,,5.26,Missed,,,,,,,,,Saric,203967.0,,,,
404,PT05M16.00S,2024-01-31T04:38:24.5Z,3,REGULAR,block,,[],203967,,,1610612755,71,62,2024-01-31T04:38:26Z,4010000,False,,,0,,D. Saric BLOCK (1 BLK),[203967],1610612744.0,GSW,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Saric,D. Saric,,,,,,,,,,,,,,,,,,
405,PT05M15.00S,2024-01-31T04:38:25.5Z,3,REGULAR,rebound,defensive,[],203967,,,1610612744,71,62,2024-01-31T04:39:19Z,4020000,False,,,0,,D. Saric REBOUND (Off:0 Def:2),[203967],1610612744.0,GSW,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Saric,D. Saric,,,,,403.0,2.0,2.0,0.0,,,,,,,,,,
406,PT04M59.00S,2024-01-31T04:38:40.5Z,3,REGULAR,foul,personal,[],1630531,,,1610612744,71,62,2024-01-31T04:38:47Z,4030000,False,,,0,,J. Springer personal FOUL (1 PF),"[1630531, 201939]",1610612755.0,PHI,,,,,,,Mid-Range,16-24 Left Center,202035.0,1.0,0.0,Springer,J. Springer,Curry,201939.0,,,,,,,,,,,,,,,,
408,PT04M51.00S,2024-01-31T04:39:10.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201939,18.74178712220762,48.77450980392157,1610612744,73,62,2024-01-31T04:39:15Z,4050000,False,6.0,124.0,1,left,S. Curry 12' floating Jump Shot (27 PTS) (A. Wiggins 2 AST),"[201939, 203952]",1610612744.0,GSW,floating,,,,,,In The Paint (Non-RA),8-16 Center,,,,Curry,S. Curry,,,12.39,Made,,,,,27.0,A. Wiggins,203952.0,2.0,,,,,,
410,PT04M30.00S,2024-01-31T04:39:34.8Z,3,REGULAR,foul,offensive,[],203954,,,1610612755,73,62,2024-01-31T04:39:42Z,4070000,False,,,0,,J. Embiid charge offensive FOUL (3 PF),"[203954, 1641764]",1610612755.0,PHI,charge,,,,,,Mid-Range,16-24 Center,203593.0,3.0,0.0,Embiid,J. Embiid,Podziemski,1641764.0,,,,,,,,,,,,,,,,
412,PT04M30.00S,2024-01-31T04:39:34.8Z,3,REGULAR,turnover,offensive foul,[],203954,,,1610612755,73,62,2024-01-31T04:39:34Z,4090000,False,,,0,,J. Embiid offensive foul TURNOVER (5 TO),[203954],1610612755.0,PHI,,,,,,,Mid-Range,16-24 Center,203593.0,,,Embiid,J. Embiid,,,,,,,,,,,,,,,5.0,,,
413,PT04M30.00S,2024-01-31T04:39:44.0Z,3,REGULAR,substitution,out,[],1641764,,,1610612744,73,62,2024-01-31T04:39:46Z,4100000,False,,,0,,SUB out: B. Podziemski,[1641764],1610612744.0,GSW,,,,,,,,,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,
414,PT04M30.00S,2024-01-31T04:39:44.0Z,3,REGULAR,substitution,in,[],1631311,,,1610612744,73,62,2024-01-31T04:39:46Z,4110000,False,,,0,,SUB in: L. Quinones,[1631311],1610612744.0,GSW,,,,,,,,,,,,Quinones,L. Quinones,,,,,,,,,,,,,,,,,,
415,PT04M11.00S,2024-01-31T04:40:12.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],201939,31.882391590013142,18.872549019607842,1610612744,73,62,2024-01-31T04:40:17Z,4120000,False,156.0,247.0,1,left,MISS S. Curry 29' 3PT,[201939],1610612744.0,GSW,,,,,,,Above the Break 3,24+ Right Center,,,,Curry,S. Curry,,,29.21,Missed,,,,,,,,,,,,,,
