actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,area,areaDetail,shotDistance,shotResult,shotActionNumber,turnoverTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
343,PT08M44.00S,2024-01-16T01:20:59.0Z,3,REGULAR,2pt,Jump Shot,[],1628378,69.99014454664915,50.73529411764706,1610612739,67,53,2024-01-16T01:25:53Z,3370000,False,4.0,230.0,1,right,D. Mitchell 22' pullup Jump Shot (21 PTS),[1628378],1610612739.0,CLE,pullup,,,Mitchell,D. Mitchell,,,,,,Mid-Range,16-24 Center,22.96,Made,,,,,,21.0,,,,,,,,,,,
344,PT08M32.00S,2024-01-16T01:21:10.1Z,3,REGULAR,3pt,Jump Shot,[],1629632,28.597240473061763,76.9607843137255,1610612741,67,53,2024-01-16T01:21:17Z,3380000,False,-135.0,216.0,1,left,MISS C. White 25' 3PT,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,Above the Break 3,24+ Left Center,25.49,Missed,,,,,,,,,,,,,,,,,
345,PT08M28.00S,2024-01-16T01:21:14.1Z,3,REGULAR,rebound,defensive,[],1630171,,,1610612739,67,53,2024-01-16T01:21:17Z,3390000,False,,,0,,I. Okoro REBOUND (Off:1 Def:3),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,Above the Break 3,24+ Left Center,,,344.0,,4.0,3.0,1.0,,,,,,,,,,,,
346,PT08M26.00S,2024-01-16T01:21:17.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630171,94.03745072273325,50.0,1610612739,69,53,2024-01-16T01:21:25Z,3400000,False,0.0,4.0,1,right,I. Okoro running Layup (7 PTS),[1630171],1610612739.0,CLE,running,,,Okoro,I. Okoro,,,,,,Restricted Area,0-8 Center,0.35,Made,,,,,,7.0,,,,,,,,,,,
347,PT08M05.00S,2024-01-16T01:21:38.3Z,3,REGULAR,turnover,bad pass,[],1629632,,,1610612741,69,53,2024-01-16T01:21:44Z,3410000,False,,,0,,C. White bad pass TURNOVER (2 TO),"[1629632, 1629731]",1610612741.0,CHI,,,,White,C. White,,,,,,In The Paint (Non-RA),8-16 Right,,,,2.0,,,,,,,,Wade,1629731.0,,,,,,
348,PT08M05.00S,2024-01-16T01:21:38.3Z,3,REGULAR,steal,,[],1629731,,,1610612739,69,53,2024-01-16T01:21:40Z,3420000,False,,,0,,D. Wade STEAL (3 STL),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,
349,PT08M02.00S,2024-01-16T01:21:49.0Z,3,REGULAR,violation,kicked ball,[],1627936,,,1610612739,69,53,2024-01-16T01:21:53Z,3430000,False,,,0,,A. Caruso kicked ball VIOLATION,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,2530.0,,,,,,,,,,,,,,,,,,,,,
350,PT07M53.00S,2024-01-16T01:22:16.5Z,3,REGULAR,turnover,lost ball,[],1629622,,,1610612739,69,53,2024-01-16T01:22:21Z,3440000,False,,,0,,M. Strus lost ball TURNOVER (1 TO),"[1629622, 1629632]",1610612739.0,CLE,,,,Strus,M. Strus,,,,,,Mid-Range,8-16 Left,,,,1.0,,,,,,,,White,1629632.0,,,,,,
351,PT07M53.00S,2024-01-16T01:22:16.5Z,3,REGULAR,steal,,[],1629632,,,1610612741,69,53,2024-01-16T01:22:18Z,3450000,False,,,0,,C. White STEAL (1 STL),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,
352,PT07M49.00S,2024-01-16T01:22:24.0Z,3,REGULAR,turnover,out-of-bounds,[],1629632,,,1610612741,69,53,2024-01-16T01:22:31Z,3460000,False,,,0,,C. White step out-of-bounds TURNOVER (3 TO),[1629632],1610612741.0,CHI,step,,,White,C. White,,,,,1629422.0,Right Corner 3,24+ Right,,,,3.0,,,,,,,,,,,,,,,
353,PT07M37.00S,2024-01-16T01:22:42.8Z,3,REGULAR,turnover,bad pass,[],1628378,,,1610612739,69,53,2024-01-16T01:22:50Z,3470000,False,,,0,,D. Mitchell bad pass TURNOVER (2 TO),"[1628378, 201942]",1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,Mid-Range,8-16 Left,,,,2.0,,,,,,,,DeRozan,201942.0,,,,,,
354,PT07M37.00S,2024-01-16T01:22:42.8Z,3,REGULAR,steal,,[],201942,,,1610612741,69,53,2024-01-16T01:22:44Z,3480000,False,,,0,,D. DeRozan STEAL (2 STL),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,
355,PT07M30.00S,2024-01-16T01:22:49.1Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",202696,8.229303547963205,50.73529411764706,1610612741,69,53,2024-01-16T01:30:53Z,3490000,False,-4.0,25.0,1,left,MISS N. Vucevic running DUNK - blocked,"[202696, 1629622]",1610612741.0,CHI,running,,,Vucevic,N. Vucevic,,,,,,Restricted Area,0-8 Center,2.52,Missed,,,,,,,,,,,,,,,,Strus,1629622.0
356,PT07M30.00S,2024-01-16T01:22:49.1Z,3,REGULAR,block,,[],1629622,,,1610612741,69,53,2024-01-16T01:22:52Z,3500000,False,,,0,,M. Strus BLOCK (1 BLK),[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,
357,PT07M27.00S,2024-01-16T01:22:52.1Z,3,REGULAR,rebound,defensive,[],1629622,,,1610612739,69,53,2024-01-16T01:22:54Z,3510000,False,,,0,,M. Strus REBOUND (Off:0 Def:4),[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,,Restricted Area,0-8 Center,,,355.0,,4.0,4.0,0.0,,,,,,,,,,,,
358,PT07M22.00S,2024-01-16T01:23:00.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628378,94.56307490144546,49.754901960784316,1610612739,71,53,2024-01-16T01:23:11Z,3520000,False,-1.0,-1.0,1,right,D. Mitchell driving Layup (23 PTS) (D. Wade 2 AST),"[1628378, 1629731]",1610612739.0,CLE,driving,,,Mitchell,D. Mitchell,,,,,,Restricted Area,0-8 Center,0.18,Made,,,,,,23.0,D. Wade,1629731.0,2.0,,,,,,,,
359,PT07M22.00S,2024-01-16T01:23:14.5Z,3,REGULAR,foul,personal,['1freethrow'],201942,,,1610612739,71,53,2024-01-16T01:23:23Z,3530000,False,,,0,,D. DeRozan shooting personal FOUL (2 PF) (Mitchell 1 FT),"[201942, 1628378]",1610612741.0,CHI,shooting,,,DeRozan,D. DeRozan,,,,,1629422.0,Restricted Area,0-8 Center,,,,,,,,,,,,,,2.0,0.0,Mitchell,1628378.0,,
361,PT07M22.00S,2024-01-16T01:23:27.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,71,53,2024-01-16T01:25:01Z,3550000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,PT07M22.00S,2024-01-16T01:23:30.3Z,3,REGULAR,substitution,out,[],1627936,,,1610612739,71,53,2024-01-16T01:25:57Z,3560000,False,,,0,,SUB out: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
364,PT07M22.00S,2024-01-16T01:23:30.3Z,3,REGULAR,substitution,in,[],1630245,,,1610612739,71,53,2024-01-16T01:25:57Z,3570000,False,,,0,,SUB in: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
365,PT07M22.00S,2024-01-16T01:26:19.1Z,3,REGULAR,freethrow,1 of 1,[],1628378,,,1610612739,72,53,2024-01-16T01:26:19Z,3580000,False,,,0,,D. Mitchell Free Throw 1 of 1 (24 PTS),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,Made,,,,,,24.0,,,,,,,,,,,
366,PT07M11.00S,2024-01-16T01:26:34.4Z,3,REGULAR,3pt,Jump Shot,[],202696,30.305519053876477,70.58823529411765,1610612741,72,53,2024-01-16T01:26:40Z,3590000,False,-103.0,232.0,1,left,MISS N. Vucevic 25' 3PT,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,Above the Break 3,24+ Left Center,25.42,Missed,,,,,,,,,,,,,,,,,
367,PT07M09.00S,2024-01-16T01:26:36.4Z,3,REGULAR,rebound,defensive,[],1629731,,,1610612739,72,53,2024-01-16T01:26:40Z,3600000,False,,,0,,D. Wade REBOUND (Off:0 Def:4),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,Above the Break 3,24+ Left Center,,,366.0,,4.0,4.0,0.0,,,,,,,,,,,,
368,PT06M53.00S,2024-01-16T01:26:53.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628386,93.64323258869908,50.49019607843137,1610612739,74,53,2024-01-16T01:26:58Z,3610000,False,2.0,7.0,1,right,J. Allen cutting Layup (10 PTS) (D. Mitchell 6 AST),"[1628386, 1628378]",1610612739.0,CLE,cutting,,,Allen,J. Allen,,,,,,Restricted Area,0-8 Center,0.77,Made,,,,,,10.0,D. Mitchell,1628378.0,6.0,,,,,,,,
370,PT06M44.00S,2024-01-16T01:27:05.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630245,6.1268068331143235,50.245098039215684,1610612741,74,55,2024-01-16T01:27:10Z,3630000,False,-1.0,5.0,1,left,A. Dosunmu driving Layup (2 PTS) (D. DeRozan 2 AST),"[1630245, 201942]",1610612741.0,CHI,driving,,,Dosunmu,A. Dosunmu,,,,,,Restricted Area,0-8 Center,0.52,Made,,,,,,2.0,D. DeRozan,201942.0,2.0,,,,,,,,
372,PT06M44.00S,2024-01-16T01:27:07.9Z,3,REGULAR,foul,personal,['1freethrow'],1629731,,,1610612741,74,55,2024-01-16T01:27:24Z,3650000,False,,,0,,D. Wade shooting personal FOUL (1 PF) (Dosunmu 1 FT),"[1629731, 1630245]",1610612739.0,CLE,shooting,,,Wade,D. Wade,,,,,2530.0,Restricted Area,0-8 Center,,,,,,,,,,,,,,1.0,0.0,Dosunmu,1630245.0,,
374,PT06M44.00S,2024-01-16T01:27:19.8Z,3,REGULAR,substitution,out,[],1629622,,,1610612741,74,55,2024-01-16T01:27:22Z,3670000,False,,,0,,SUB out: M. Strus,[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,,
375,PT06M44.00S,2024-01-16T01:27:19.8Z,3,REGULAR,substitution,in,[],1627747,,,1610612741,74,55,2024-01-16T01:27:22Z,3680000,False,,,0,,SUB in: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
376,PT06M44.00S,2024-01-16T01:27:32.8Z,3,REGULAR,freethrow,1 of 1,[],1630245,,,1610612741,74,56,2024-01-16T01:27:32Z,3690000,False,,,0,,A. Dosunmu Free Throw 1 of 1 (3 PTS),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,Made,,,,,,3.0,,,,,,,,,,,
377,PT06M20.00S,2024-01-16T01:27:59.3Z,3,REGULAR,3pt,Jump Shot,[],1628378,73.01248357424441,9.068627450980392,1610612739,77,56,2024-01-16T01:28:04Z,3700000,False,-205.0,201.0,1,right,D. Mitchell 28' 3PT step back (27 PTS),[1628378],1610612739.0,CLE,step back,,,Mitchell,D. Mitchell,,,,,,Above the Break 3,24+ Left Center,28.7,Made,,,,,,27.0,,,,,,,,,,,
378,PT06M09.00S,2024-01-16T01:28:10.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202696,13.87976346911958,51.9607843137255,1610612741,77,56,2024-01-16T01:28:19Z,3710000,False,-10.0,78.0,1,left,MISS N. Vucevic 7' driving floating Shot,[202696],1610612741.0,CHI,driving floating,,,Vucevic,N. Vucevic,,,,,,In The Paint (Non-RA),0-8 Center,7.86,Missed,,,,,,,,,,,,,,,,,
379,PT06M09.00S,2024-01-16T01:28:10.9Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612741,77,56,2024-01-16T01:28:19Z,3720000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,378.0,,,,,,,,,,,,,,,,
380,PT06M09.00S,2024-01-16T01:28:16.1Z,3,REGULAR,foul,personal,[],1628386,,,1610612741,77,56,2024-01-16T01:28:32Z,3730000,False,,,0,,J. Allen loose ball personal FOUL (1 PF),"[1628386, 202696]",1610612739.0,CLE,loose ball,,,Allen,J. Allen,,,,,202056.0,Restricted Area,0-8 Center,,,,,,,,,,,,,,1.0,0.0,Vucevic,202696.0,,
382,PT06M09.00S,2024-01-16T01:28:30.9Z,3,REGULAR,substitution,out,[],201942,,,1610612741,77,56,2024-01-16T01:28:36Z,3750000,False,,,0,,SUB out: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
383,PT06M09.00S,2024-01-16T01:28:30.9Z,3,REGULAR,substitution,in,[],203083,,,1610612741,77,56,2024-01-16T01:28:36Z,3760000,False,,,0,,SUB in: A. Drummond,[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
384,PT06M00.00S,2024-01-16T01:28:54.3Z,3,REGULAR,foul,personal,['2freethrow'],1627747,,,1610612741,77,56,2024-01-16T01:29:05Z,3770000,False,,,0,,C. LeVert shooting personal FOUL (2 PF) (White 2 FT),"[1627747, 1629632]",1610612739.0,CLE,shooting,,,LeVert,C. LeVert,,,,,2530.0,Restricted Area,0-8 Center,,,,,,,,,,,,,,2.0,0.0,White,1629632.0,,
386,PT06M00.00S,2024-01-16T01:29:20.4Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1629632,,,1610612741,77,57,2024-01-16T01:29:20Z,3790000,False,,,0,,C. White Free Throw 1 of 2 (12 PTS),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,Made,,,,,,12.0,,,,,,,,,,,
387,PT06M00.00S,2024-01-16T01:29:33.9Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1629632,,,1610612741,77,58,2024-01-16T01:29:33Z,3800000,False,,,0,,C. White Free Throw 2 of 2 (13 PTS),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,Made,,,,,,13.0,,,,,,,,,,,
388,PT05M44.00S,2024-01-16T01:29:54.5Z,3,REGULAR,3pt,Jump Shot,[],1629731,81.68528252299606,3.431372549019608,1610612739,77,58,2024-01-16T01:29:58Z,3810000,False,-233.0,120.0,1,right,MISS D. Wade 26' 3PT,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,Above the Break 3,24+ Left Center,26.18,Missed,,,,,,,,,,,,,,,,,
389,PT05M41.00S,2024-01-16T01:29:57.5Z,3,REGULAR,rebound,defensive,[],203083,,,1610612741,77,58,2024-01-16T01:29:58Z,3820000,False,,,0,,A. Drummond REBOUND (Off:0 Def:4),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,,Above the Break 3,24+ Left Center,,,388.0,,4.0,4.0,0.0,,,,,,,,,,,,
390,PT05M33.00S,2024-01-16T01:30:04.7Z,3,REGULAR,2pt,Jump Shot,[],1630245,8.360709592641262,33.088235294117645,1610612741,77,60,2024-01-16T01:36:10Z,3830000,False,85.0,26.0,1,left,A. Dosunmu 8' driving floating bank Jump Shot (5 PTS),[1630245],1610612741.0,CHI,driving floating bank,,,Dosunmu,A. Dosunmu,,,,,,Mid-Range,8-16 Right,8.85,Made,,,,,,5.0,,,,,,,,,,,
391,PT05M16.00S,2024-01-16T01:30:21.7Z,3,REGULAR,3pt,Jump Shot,[],1630171,87.20433639947439,3.6764705882352944,1610612739,77,60,2024-01-16T01:30:26Z,3840000,False,-232.0,68.0,1,right,MISS I. Okoro 24' 3PT,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,Left Corner 3,24+ Left,24.13,Missed,,,,,,,,,,,,,,,,,
392,PT05M13.00S,2024-01-16T01:30:24.7Z,3,REGULAR,rebound,defensive,[],203897,,,1610612741,77,60,2024-01-16T01:47:16Z,3850000,False,,,0,,Z. LaVine REBOUND (Off:0 Def:4),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,Left Corner 3,24+ Left,,,391.0,,4.0,4.0,0.0,,,,,,,,,,,,
393,PT05M04.00S,2024-01-16T01:30:33.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630245,6.783837056504599,52.20588235294118,1610612741,77,60,2024-01-16T01:30:44Z,3860000,False,-11.0,11.0,1,left,MISS A. Dosunmu driving Layup - blocked,"[1630245, 1628386]",1610612741.0,CHI,driving,,,Dosunmu,A. Dosunmu,,,,,,Restricted Area,0-8 Center,1.58,Missed,,,,,,,,,,,,,,,,Allen,1628386.0
394,PT05M04.00S,2024-01-16T01:30:33.3Z,3,REGULAR,block,,[],1628386,,,1610612741,77,60,2024-01-16T01:30:36Z,3870000,False,,,0,,J. Allen BLOCK (1 BLK),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,
395,PT05M02.00S,2024-01-16T01:30:35.3Z,3,REGULAR,rebound,offensive,[],203083,,,1610612741,77,60,2024-01-16T01:30:44Z,3880000,False,,,0,,A. Drummond REBOUND (Off:1 Def:4),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,,Restricted Area,0-8 Center,,,393.0,,5.0,4.0,1.0,,,,,,,,,,,,
396,PT05M02.00S,2024-01-16T01:30:42.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203083,5.590000152587891,50.0,1610612741,77,62,2024-01-16T01:30:42Z,3890000,False,0.0,0.0,1,left,A. Drummond putback Layup (2 PTS),[203083],1610612741.0,CHI,putback,,,Drummond,A. Drummond,,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,2.0,,,,,,,,,,,
397,PT05M02.00S,2024-01-16T01:30:46.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,77,62,2024-01-16T01:30:46Z,3900000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,PT05M02.00S,2024-01-16T01:30:55.6Z,3,REGULAR,substitution,out,[],1629731,,,1610612739,77,62,2024-01-16T01:33:05Z,3910000,False,,,0,,SUB out: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
399,PT05M02.00S,2024-01-16T01:30:55.6Z,3,REGULAR,substitution,out,[],1630171,,,1610612739,77,62,2024-01-16T01:33:05Z,3920000,False,,,0,,SUB out: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
400,PT05M02.00S,2024-01-16T01:30:55.6Z,3,REGULAR,substitution,in,[],1627777,,,1610612739,77,62,2024-01-16T01:33:05Z,3930000,False,,,0,,SUB in: G. Niang,[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
401,PT05M02.00S,2024-01-16T01:30:55.6Z,3,REGULAR,substitution,in,[],1630241,,,1610612739,77,62,2024-01-16T01:33:05Z,3940000,False,,,0,,SUB in: S. Merrill,[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,,,,,,,,,,,,,,,,,,,,,,
402,PT04M38.00S,2024-01-16T01:33:58.4Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612739,77,62,2024-01-16T01:34:09Z,3950000,False,,,0,,CLE shot clock Team TURNOVER,[],1610612739.0,CLE,,,,,,,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,
403,PT04M28.00S,2024-01-16T01:34:22.2Z,3,REGULAR,foul,personal,[],1627777,,,1610612741,77,62,2024-01-16T01:34:33Z,3960000,False,,,0,,G. Niang personal FOUL (1 PF),"[1627777, 1629632]",1610612739.0,CLE,,,,Niang,G. Niang,,,,,1629422.0,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,1.0,0.0,White,1629632.0,,
405,PT04M28.00S,2024-01-16T01:34:32.3Z,3,REGULAR,substitution,out,[],1628386,,,1610612741,77,62,2024-01-16T01:34:37Z,3980000,False,,,0,,SUB out: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
406,PT04M28.00S,2024-01-16T01:34:32.3Z,3,REGULAR,substitution,in,[],202684,,,1610612741,77,62,2024-01-16T01:34:37Z,3990000,False,,,0,,SUB in: T. Thompson,[202684],1610612739.0,CLE,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
407,PT04M17.00S,2024-01-16T01:34:54.2Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],202696,33.98488830486202,57.84313725490197,1610612741,77,65,2024-01-16T01:34:59Z,4000000,False,-39.0,267.0,1,left,N. Vucevic 26' 3PT  (13 PTS) (Z. LaVine 3 AST),"[202696, 203897]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,Above the Break 3,24+ Center,26.99,Made,,,,,,13.0,Z. LaVine,203897.0,3.0,,,,,,,,
409,PT03M58.00S,2024-01-16T01:35:14.0Z,3,REGULAR,3pt,Jump Shot,[],1627747,80.1084099868594,5.147058823529411,1610612739,77,65,2024-01-16T01:40:40Z,4020000,False,-224.0,134.0,1,right,MISS C. LeVert 26' step back 3PT,[1627747],1610612739.0,CLE,step back,,,LeVert,C. LeVert,,,,,,Above the Break 3,24+ Left Center,26.15,Missed,,,,,,,,,,,,,,,,,
410,PT03M55.00S,2024-01-16T01:35:17.0Z,3,REGULAR,rebound,defensive,[],202696,,,1610612741,77,65,2024-01-16T01:35:17Z,4030000,False,,,0,,N. Vucevic REBOUND (Off:0 Def:6),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,Above the Break 3,24+ Left Center,,,409.0,,6.0,6.0,0.0,,,,,,,,,,,,
411,PT03M51.00S,2024-01-16T01:35:20.3Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630245,6.521024967148489,3.9215686274509802,1610612741,77,65,2024-01-16T01:40:56Z,4040000,False,230.0,9.0,1,left,MISS A. Dosunmu running 3PT,[1630245],1610612741.0,CHI,running,,,Dosunmu,A. Dosunmu,,,,,,Right Corner 3,24+ Right,23.06,Missed,,,,,,,,,,,,,,,,,
412,PT03M47.00S,2024-01-16T01:35:23.7Z,3,REGULAR,rebound,offensive,[],1629632,,,1610612741,77,65,2024-01-16T01:35:23Z,4050000,False,,,0,,C. White REBOUND (Off:1 Def:3),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,Right Corner 3,24+ Right,,,411.0,,4.0,3.0,1.0,,,,,,,,,,,,
413,PT03M44.00S,2024-01-16T01:35:29.9Z,3,REGULAR,turnover,out-of-bounds,[],1629632,,,1610612741,77,65,2024-01-16T01:35:38Z,4060000,False,,,0,,C. White step out-of-bounds TURNOVER (4 TO),[1629632],1610612741.0,CHI,step,,,White,C. White,,,,,202056.0,Left Corner 3,24+ Left,,,,4.0,,,,,,,,,,,,,,,
414,PT03M44.00S,2024-01-16T01:35:33.0Z,3,REGULAR,substitution,out,[],1628378,,,1610612739,77,65,2024-01-16T01:35:41Z,4070000,False,,,0,,SUB out: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT03M44.00S,2024-01-16T01:35:33.0Z,3,REGULAR,substitution,in,[],1629622,,,1610612739,77,65,2024-01-16T01:35:41Z,4080000,False,,,0,,SUB in: M. Strus,[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT03M29.00S,2024-01-16T01:36:02.8Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630241,77.7431011826544,7.8431372549019605,1610612739,77,65,2024-01-16T01:36:09Z,4090000,False,-211.0,157.0,1,right,MISS S. Merrill 26' 3PT,[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,,Above the Break 3,24+ Left Center,26.27,Missed,,,,,,,,,,,,,,,,,
417,PT03M26.00S,2024-01-16T01:36:05.8Z,3,REGULAR,rebound,offensive,[],1627747,,,1610612739,77,65,2024-01-16T01:36:09Z,4100000,False,,,0,,C. LeVert REBOUND (Off:1 Def:3),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,Above the Break 3,24+ Left Center,,,416.0,,4.0,3.0,1.0,,,,,,,,,,,,
418,PT03M23.00S,2024-01-16T01:36:08.5Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1627777,80.50262812089356,92.64705882352942,1610612739,77,65,2024-01-16T01:36:12Z,4110000,False,213.0,131.0,1,right,MISS G. Niang 25' 3PT,[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,,Above the Break 3,24+ Right Center,25.01,Missed,,,,,,,,,,,,,,,,,
419,PT03M20.00S,2024-01-16T01:36:11.5Z,3,REGULAR,rebound,defensive,[],1630245,,,1610612741,77,65,2024-01-16T01:36:12Z,4120000,False,,,0,,A. Dosunmu REBOUND (Off:1 Def:1),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,Above the Break 3,24+ Right Center,,,418.0,,2.0,1.0,1.0,,,,,,,,,,,,
420,PT03M14.00S,2024-01-16T01:36:17.7Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",203897,8.360709592641262,51.9607843137255,1610612741,77,65,2024-01-16T01:42:39Z,4130000,False,-10.0,26.0,1,left,MISS Z. LaVine running Layup,[203897],1610612741.0,CHI,running,,,LaVine,Z. LaVine,,,,,,Restricted Area,0-8 Center,2.79,Missed,,,,,,,,,,,,,,,,,
421,PT03M12.00S,2024-01-16T01:36:19.7Z,3,REGULAR,rebound,defensive,[],1630241,,,1610612739,77,65,2024-01-16T01:36:22Z,4140000,False,,,0,,S. Merrill REBOUND (Off:0 Def:2),[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,,Restricted Area,0-8 Center,,,420.0,,2.0,2.0,0.0,,,,,,,,,,,,
422,PT03M03.00S,2024-01-16T01:36:28.7Z,3,REGULAR,2pt,Jump Shot,[],1627747,90.40735873850197,70.36611519607843,1610612739,77,65,2024-01-16T01:43:06Z,4150000,False,102.0,38.0,1,right,MISS C. LeVert 10' floating Shot,[1627747],1610612739.0,CLE,floating,,,LeVert,C. LeVert,,,,,,Mid-Range,8-16 Right,10.86,Missed,,,,,,,,,,,,,,,,,
