actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,playerName,playerNameI,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
513,PT11M20.00S,2023-11-29T02:23:42.2Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],203992,81.553876478318,3.9215686274509802,1610612737,102,90,2023-11-29T02:23:46Z,5020000,False,-230.0,121.0,1,right,MISS B. Bogdanovic 26' 3PT,[203992],1610612737.0,ATL,,,,,,,Above the Break 3,24+ Left Center,26.02,Missed,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,
514,PT11M18.00S,2023-11-29T02:23:44.6Z,4,REGULAR,rebound,defensive,[],1628386,,,1610612739,102,90,2023-11-29T02:23:44Z,5030000,False,,,0,,J. Allen REBOUND (Off:1 Def:4),[1628386],1610612739.0,CLE,,,,,,,Above the Break 3,24+ Left Center,,,Allen,J. Allen,513.0,5.0,4.0,1.0,,,,,,,,,,,,,,
515,PT11M03.00S,2023-11-29T02:24:00.2Z,4,REGULAR,3pt,Jump Shot,[],1627747,32.013797634691194,29.411764705882355,1610612739,102,90,2023-11-29T02:24:04Z,5040000,False,103.0,248.0,1,left,MISS C. LeVert 26' 3PT,[1627747],1610612739.0,CLE,,,,,,,Above the Break 3,24+ Right Center,26.89,Missed,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,
516,PT11M00.00S,2023-11-29T02:24:03.2Z,4,REGULAR,rebound,defensive,[],1630168,,,1610612737,102,90,2023-11-29T02:24:04Z,5050000,False,,,0,,O. Okongwu REBOUND (Off:2 Def:3),[1630168],1610612737.0,ATL,,,,,,,Above the Break 3,24+ Right Center,,,Okongwu,O. Okongwu,515.0,5.0,3.0,2.0,,,,,,,,,,,,,,
517,PT10M51.00S,2023-11-29T02:24:12.0Z,4,REGULAR,3pt,Jump Shot,[],203992,89.30683311432325,95.58823529411765,1610612737,102,93,2023-11-29T02:24:17Z,5060000,False,228.0,48.0,1,right,B. Bogdanovic 3PT  (18 PTS) (T. Young 9 AST),"[203992, 1629027]",1610612737.0,ATL,,,,,,,Right Corner 3,24+ Right,23.29,Made,Bogdanovic,B. Bogdanovic,,,,,18.0,T. Young,1629027.0,9.0,,,,,,,,,,
519,PT10M27.00S,2023-11-29T02:24:35.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629636,16.113666228646515,63.725490196078425,1610612739,102,93,2023-11-29T02:24:40Z,5080000,False,-69.0,99.0,1,left,MISS D. Garland 12' driving floating Shot,[1629636],1610612739.0,CLE,driving floating,,,,,,In The Paint (Non-RA),8-16 Left,12.04,Missed,Garland,D. Garland,,,,,,,,,,,,,,,,,,
520,PT10M26.00S,2023-11-29T02:24:36.3Z,4,REGULAR,rebound,defensive,[],1630168,,,1610612737,102,93,2023-11-29T02:24:40Z,5090000,False,,,0,,O. Okongwu REBOUND (Off:2 Def:4),[1630168],1610612737.0,ATL,,,,,,,In The Paint (Non-RA),8-16 Left,,,Okongwu,O. Okongwu,519.0,6.0,4.0,2.0,,,,,,,,,,,,,,
521,PT10M21.00S,2023-11-29T02:24:41.8Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1629027,69.72733245729303,66.91176470588235,1610612737,102,93,2023-11-29T02:27:36Z,5100000,False,85.0,232.0,1,right,MISS T. Young 24' running pullup 3PT,[1629027],1610612737.0,ATL,running pullup,,,,,,Above the Break 3,24+ Right Center,24.7,Missed,Young,T. Young,,,,,,,,,,,,,,,,,,
522,PT10M17.00S,2023-11-29T02:24:45.8Z,4,REGULAR,rebound,defensive,[],1627777,,,1610612739,102,93,2023-11-29T02:24:50Z,5110000,False,,,0,,G. Niang REBOUND (Off:0 Def:7),[1627777],1610612739.0,CLE,,,,,,,Above the Break 3,24+ Right Center,,,Niang,G. Niang,521.0,7.0,7.0,0.0,,,,,,,,,,,,,,
523,PT10M13.00S,2023-11-29T02:24:51.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630171,5.995400788436268,50.73529411764706,1610612739,104,93,2023-11-29T02:28:23Z,5120000,False,-4.0,4.0,1,left,I. Okoro driving Layup (4 PTS) (D. Garland 8 AST),"[1630171, 1629636]",1610612739.0,CLE,driving,,,,,,Restricted Area,0-8 Center,0.54,Made,Okoro,I. Okoro,,,,,4.0,D. Garland,1629636.0,8.0,,,,,,,,,,
525,PT10M13.00S,2023-11-29T02:24:55.0Z,4,REGULAR,foul,personal,['1freethrow'],203992,,,1610612739,104,93,2023-11-29T02:25:08Z,5140000,False,,,0,,B. Bogdanovic shooting personal FOUL (2 PF) (Okoro 1 FT),"[203992, 1630171]",1610612737.0,ATL,shooting,,,,,,Restricted Area,0-8 Center,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,1627963.0,2.0,0.0,Okoro,1630171.0,,
527,PT10M13.00S,2023-11-29T02:25:10.6Z,4,REGULAR,substitution,out,[],1627777,,,1610612739,104,93,2023-11-29T02:25:35Z,5160000,False,,,0,,SUB out: G. Niang,[1627777],1610612739.0,CLE,,,,,,,,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,
528,PT10M13.00S,2023-11-29T02:25:10.6Z,4,REGULAR,substitution,in,[],1628378,,,1610612739,104,93,2023-11-29T02:25:35Z,5170000,False,,,0,,SUB in: D. Mitchell,[1628378],1610612739.0,CLE,,,,,,,,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,
529,PT10M13.00S,2023-11-29T02:25:34.4Z,4,REGULAR,freethrow,1 of 1,[],1630171,,,1610612739,104,93,2023-11-29T02:25:37Z,5180000,False,,,0,,MISS I. Okoro Free Throw 1 of 1,[1630171],1610612739.0,CLE,,,,,,,,,,Missed,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,
530,PT10M11.00S,2023-11-29T02:25:36.4Z,4,REGULAR,rebound,defensive,[],1630168,,,1610612737,104,93,2023-11-29T02:25:37Z,5190000,False,,,0,,O. Okongwu REBOUND (Off:2 Def:5),[1630168],1610612737.0,ATL,,,,,,,,,,,Okongwu,O. Okongwu,529.0,7.0,5.0,2.0,,,,,,,,,,,,,,
531,PT10M04.00S,2023-11-29T02:25:42.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203992,93.11760840998686,65.44117647058823,1610612737,104,93,2023-11-29T02:29:41Z,5200000,False,77.0,12.0,1,right,MISS B. Bogdanovic 7' driving floating Shot - blocked,"[203992, 1630171]",1610612737.0,ATL,driving floating,,,,,,In The Paint (Non-RA),0-8 Center,7.82,Missed,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,Okoro,1630171.0
532,PT10M04.00S,2023-11-29T02:25:42.6Z,4,REGULAR,block,,[],1630171,,,1610612737,104,93,2023-11-29T02:25:46Z,5210000,False,,,0,,I. Okoro BLOCK (1 BLK),[1630171],1610612739.0,CLE,,,,,,,In The Paint (Non-RA),0-8 Center,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,
533,PT10M00.00S,2023-11-29T02:25:46.6Z,4,REGULAR,rebound,defensive,[],1627747,,,1610612739,104,93,2023-11-29T02:30:35Z,5220000,False,,,0,,C. LeVert REBOUND (Off:0 Def:2),[1627747],1610612739.0,CLE,,,,,,,In The Paint (Non-RA),0-8 Center,,,LeVert,C. LeVert,531.0,2.0,2.0,0.0,,,,,,,,,,,,,,
534,PT09M44.00S,2023-11-29T02:26:03.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630171,6.258212877792378,47.549019607843135,1610612739,106,93,2023-11-29T02:31:03Z,5230000,False,12.0,6.0,1,left,I. Okoro driving Layup (6 PTS),[1630171],1610612739.0,CLE,driving,,,,,,Restricted Area,0-8 Center,1.38,Made,Okoro,I. Okoro,,,,,6.0,,,,,,,,,,,,,
535,PT09M26.00S,2023-11-29T02:26:24.8Z,4,REGULAR,foul,personal,['2freethrow'],1628386,,,1610612737,106,93,2023-11-29T02:26:39Z,5240000,False,,,0,,J. Allen shooting personal FOUL (3 PF) (Bey 2 FT),"[1628386, 1630180]",1610612739.0,CLE,shooting,,,,,,Restricted Area,0-8 Center,,,Allen,J. Allen,,,,,,,,,,,,1627534.0,3.0,0.0,Bey,1630180.0,,
537,PT09M26.00S,2023-11-29T02:26:49.1Z,4,REGULAR,freethrow,1 of 2,[],1630180,,,1610612737,106,94,2023-11-29T02:26:49Z,5260000,False,,,0,,S. Bey Free Throw 1 of 2 (13 PTS),[1630180],1610612737.0,ATL,,,,,,,,,,Made,Bey,S. Bey,,,,,13.0,,,,,,,,,,,,,
538,PT09M26.00S,2023-11-29T02:27:04.1Z,4,REGULAR,freethrow,2 of 2,[],1630180,,,1610612737,106,95,2023-11-29T02:27:04Z,5270000,False,,,0,,S. Bey Free Throw 2 of 2 (14 PTS),[1630180],1610612737.0,ATL,,,,,,,,,,Made,Bey,S. Bey,,,,,14.0,,,,,,,,,,,,,
539,PT09M15.00S,2023-11-29T02:27:20.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628386,5.863994743758213,50.98039215686274,1610612739,108,95,2023-11-29T02:27:26Z,5280000,False,-5.0,3.0,1,left,J. Allen cutting Layup (10 PTS) (D. Mitchell 4 AST),"[1628386, 1628378]",1610612739.0,CLE,cutting,,,,,,Restricted Area,0-8 Center,0.55,Made,Allen,J. Allen,,,,,10.0,D. Mitchell,1628378.0,4.0,,,,,,,,,,
541,PT09M15.00S,2023-11-29T02:27:25.2Z,4,REGULAR,foul,personal,['1freethrow'],1630180,,,1610612739,108,95,2023-11-29T02:27:44Z,5300000,False,,,0,,S. Bey shooting personal FOUL (4 PF) (Allen 1 FT),"[1630180, 1628386]",1610612737.0,ATL,shooting,,,,,,Restricted Area,0-8 Center,,,Bey,S. Bey,,,,,,,,,,,,1627534.0,4.0,0.0,Allen,1628386.0,,
543,PT09M15.00S,2023-11-29T02:27:34.7Z,4,REGULAR,substitution,out,[],1629636,,,1610612739,108,95,2023-11-29T02:27:43Z,5320000,False,,,0,,SUB out: D. Garland,[1629636],1610612739.0,CLE,,,,,,,,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,
544,PT09M15.00S,2023-11-29T02:27:34.7Z,4,REGULAR,substitution,in,[],1629622,,,1610612739,108,95,2023-11-29T02:27:43Z,5330000,False,,,0,,SUB in: M. Strus,[1629622],1610612739.0,CLE,,,,,,,,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,
545,PT09M15.00S,2023-11-29T02:27:53.0Z,4,REGULAR,freethrow,1 of 1,[],1628386,,,1610612739,109,95,2023-11-29T02:27:53Z,5340000,False,,,0,,J. Allen Free Throw 1 of 1 (11 PTS),[1628386],1610612739.0,CLE,,,,,,,,,,Made,Allen,J. Allen,,,,,11.0,,,,,,,,,,,,,
546,PT09M02.00S,2023-11-29T02:28:06.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,86.02168199737189,51.9607843137255,1610612737,109,95,2023-11-29T02:28:11Z,5350000,False,10.0,79.0,1,right,MISS T. Young 7' driving floating Shot,[1629027],1610612737.0,ATL,driving floating,,,,,,In The Paint (Non-RA),0-8 Center,7.95,Missed,Young,T. Young,,,,,,,,,,,,,,,,,,
547,PT09M00.00S,2023-11-29T02:28:08.6Z,4,REGULAR,rebound,defensive,[],1628386,,,1610612739,109,95,2023-11-29T02:28:11Z,5360000,False,,,0,,J. Allen REBOUND (Off:1 Def:5),[1628386],1610612739.0,CLE,,,,,,,In The Paint (Non-RA),0-8 Center,,,Allen,J. Allen,546.0,6.0,5.0,1.0,,,,,,,,,,,,,,
549,PT08M49.00S,2023-11-29T02:28:20.0Z,4,REGULAR,3pt,Jump Shot,[],1627747,14.4053876478318,95.34313725490196,1610612739,112,95,2023-11-29T02:28:26Z,5380000,False,-227.0,83.0,1,left,C. LeVert 24' 3PT  (7 PTS) (D. Mitchell 5 AST),"[1627747, 1628378]",1610612739.0,CLE,,,,,,,Left Corner 3,24+ Left,24.14,Made,LeVert,C. LeVert,,,,,7.0,D. Mitchell,1628378.0,5.0,,,,,,,,,,
551,PT08M49.00S,2023-11-29T02:28:27.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,112,95,2023-11-29T02:28:27Z,5400000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
552,PT08M49.00S,2023-11-29T02:28:31.7Z,4,REGULAR,substitution,out,[],1629027,,,1610612737,112,95,2023-11-29T02:31:22Z,5410000,False,,,0,,SUB out: T. Young,[1629027],1610612737.0,ATL,,,,,,,,,,,Young,T. Young,,,,,,,,,,,,,,,,,,
553,PT08M49.00S,2023-11-29T02:28:31.7Z,4,REGULAR,substitution,out,[],202083,,,1610612737,112,95,2023-11-29T02:31:22Z,5420000,False,,,0,,SUB out: W. Matthews,[202083],1610612737.0,ATL,,,,,,,,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,
554,PT08M49.00S,2023-11-29T02:28:31.7Z,4,REGULAR,substitution,out,[],1630180,,,1610612737,112,95,2023-11-29T02:31:22Z,5430000,False,,,0,,SUB out: S. Bey,[1630180],1610612737.0,ATL,,,,,,,,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,
555,PT08M49.00S,2023-11-29T02:28:31.7Z,4,REGULAR,substitution,in,[],1627749,,,1610612737,112,95,2023-11-29T02:31:22Z,5440000,False,,,0,,SUB in: D. Murray,[1627749],1610612737.0,ATL,,,,,,,,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,
556,PT08M49.00S,2023-11-29T02:28:31.7Z,4,REGULAR,substitution,in,[],1629631,,,1610612737,112,95,2023-11-29T02:31:22Z,5450000,False,,,0,,SUB in: D. Hunter,[1629631],1610612737.0,ATL,,,,,,,,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,
557,PT08M49.00S,2023-11-29T02:28:31.7Z,4,REGULAR,substitution,in,[],1631100,,,1610612737,112,95,2023-11-29T02:31:22Z,5460000,False,,,0,,SUB in: A. Griffin,[1631100],1610612737.0,ATL,,,,,,,,,,,Griffin,A. Griffin,,,,,,,,,,,,,,,,,,
558,PT08M26.00S,2023-11-29T02:31:40.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627749,92.72339027595268,49.26470588235294,1610612737,112,95,2023-11-29T02:31:47Z,5470000,False,-4.0,16.0,1,right,MISS D. Murray driving Layup - blocked,"[1627749, 1630171]",1610612737.0,ATL,driving,,,,,,Restricted Area,0-8 Center,1.63,Missed,Murray,D. Murray,,,,,,,,,,,,,,,,,Okoro,1630171.0
559,PT08M26.00S,2023-11-29T02:31:40.4Z,4,REGULAR,block,,[],1630171,,,1610612737,112,95,2023-11-29T02:31:44Z,5480000,False,,,0,,I. Okoro BLOCK (2 BLK),[1630171],1610612739.0,CLE,,,,,,,Restricted Area,0-8 Center,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,
560,PT08M21.00S,2023-11-29T02:31:45.4Z,4,REGULAR,rebound,defensive,[],1628386,,,1610612739,112,95,2023-11-29T02:31:47Z,5490000,False,,,0,,J. Allen REBOUND (Off:1 Def:6),[1628386],1610612739.0,CLE,,,,,,,Restricted Area,0-8 Center,,,Allen,J. Allen,558.0,7.0,6.0,1.0,,,,,,,,,,,,,,
561,PT08M19.00S,2023-11-29T02:31:46.9Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1629622,22.026938239159,11.519607843137255,1610612739,112,95,2023-11-29T02:33:33Z,5500000,False,192.0,155.0,1,left,MISS M. Strus 24' running 3PT,[1629622],1610612739.0,CLE,running,,,,,,Above the Break 3,24+ Right Center,24.68,Missed,Strus,M. Strus,,,,,,,,,,,,,,,,,,
562,PT08M16.00S,2023-11-29T02:31:49.7Z,4,REGULAR,rebound,defensive,[],1630168,,,1610612737,112,95,2023-11-29T02:31:49Z,5510000,False,,,0,,O. Okongwu REBOUND (Off:2 Def:6),[1630168],1610612737.0,ATL,,,,,,,Above the Break 3,24+ Right Center,,,Okongwu,O. Okongwu,561.0,8.0,6.0,2.0,,,,,,,,,,,,,,
564,PT08M13.00S,2023-11-29T02:32:06.9Z,4,REGULAR,foul,personal,['2freethrow'],1628378,,,1610612737,112,95,2023-11-29T02:32:13Z,5530000,False,,,0,,D. Mitchell shooting personal FOUL (2 PF) (Hunter 2 FT),"[1628378, 1629631]",1610612739.0,CLE,shooting,,,,,,Restricted Area,0-8 Center,,,Mitchell,D. Mitchell,,,,,,,,,,,,2534.0,2.0,0.0,Hunter,1629631.0,,
566,PT08M13.00S,2023-11-29T02:32:21.7Z,4,REGULAR,freethrow,1 of 2,[],1629631,,,1610612737,112,96,2023-11-29T02:32:21Z,5550000,False,,,0,,D. Hunter Free Throw 1 of 2 (14 PTS),[1629631],1610612737.0,ATL,,,,,,,,,,Made,Hunter,D. Hunter,,,,,14.0,,,,,,,,,,,,,
567,PT08M13.00S,2023-11-29T02:32:36.3Z,4,REGULAR,freethrow,2 of 2,[],1629631,,,1610612737,112,97,2023-11-29T02:32:36Z,5560000,False,,,0,,D. Hunter Free Throw 2 of 2 (15 PTS),[1629631],1610612737.0,ATL,,,,,,,,,,Made,Hunter,D. Hunter,,,,,15.0,,,,,,,,,,,,,
568,PT07M56.00S,2023-11-29T02:32:54.8Z,4,REGULAR,3pt,Jump Shot,[],1627747,29.122864651773984,75.73529411764706,1610612739,115,97,2023-11-29T02:33:01Z,5570000,False,-129.0,221.0,1,left,C. LeVert 25' 3PT step back (10 PTS),[1627747],1610612739.0,CLE,step back,,,,,,Above the Break 3,24+ Left Center,25.6,Made,LeVert,C. LeVert,,,,,10.0,,,,,,,,,,,,,
569,PT07M35.00S,2023-11-29T02:33:15.8Z,4,REGULAR,3pt,Jump Shot,[],1631100,72.22404730617609,18.38235294117647,1610612737,115,97,2023-11-29T02:33:21Z,5580000,False,-158.0,209.0,1,right,MISS A. Griffin 26' 3PT,[1631100],1610612737.0,ATL,,,,,,,Above the Break 3,24+ Left Center,26.17,Missed,Griffin,A. Griffin,,,,,,,,,,,,,,,,,,
570,PT07M31.00S,2023-11-29T02:33:19.8Z,4,REGULAR,rebound,defensive,[],1630171,,,1610612739,115,97,2023-11-29T02:33:21Z,5590000,False,,,0,,I. Okoro REBOUND (Off:0 Def:1),[1630171],1610612739.0,CLE,,,,,,,Above the Break 3,24+ Left Center,,,Okoro,I. Okoro,569.0,1.0,1.0,0.0,,,,,,,,,,,,,,
571,PT07M22.00S,2023-11-29T02:33:28.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630171,7.046649145860711,50.73529411764706,1610612739,115,97,2023-11-29T02:33:32Z,5600000,False,-4.0,14.0,1,left,MISS I. Okoro cutting Layup,[1630171],1610612739.0,CLE,cutting,,,,,,Restricted Area,0-8 Center,1.42,Missed,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,
572,PT07M20.00S,2023-11-29T02:33:30.8Z,4,REGULAR,rebound,offensive,[],1630171,,,1610612739,115,97,2023-11-29T02:33:30Z,5610000,False,,,0,,I. Okoro REBOUND (Off:1 Def:1),[1630171],1610612739.0,CLE,,,,,,,Restricted Area,0-8 Center,,,Okoro,I. Okoro,571.0,2.0,1.0,1.0,,,,,,,,,,,,,,
573,PT07M14.00S,2023-11-29T02:33:36.3Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1627747,32.40801576872536,52.94117647058824,1610612739,115,97,2023-11-29T02:33:47Z,5620000,False,-15.0,252.0,1,left,MISS C. LeVert 25' 3PT,[1627747],1610612739.0,CLE,,,,,,,Above the Break 3,24+ Center,25.25,Missed,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,
574,PT07M12.00S,2023-11-29T02:33:38.3Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612739,115,97,2023-11-29T02:33:47Z,5630000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,Above the Break 3,24+ Center,,,,,573.0,,,,,,,,,,,,,,,,,
576,PT07M12.00S,2023-11-29T02:33:49.8Z,4,REGULAR,substitution,out,[],1628386,,,1610612739,115,97,2023-11-29T02:33:52Z,5650000,False,,,0,,SUB out: J. Allen,[1628386],1610612739.0,CLE,,,,,,,,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,
577,PT07M12.00S,2023-11-29T02:33:49.8Z,4,REGULAR,substitution,in,[],1630596,,,1610612739,115,97,2023-11-29T02:33:52Z,5660000,False,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,,,,,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,
578,PT07M12.00S,2023-11-29T02:34:14.6Z,4,REGULAR,substitution,out,[],1631100,,,1610612739,115,97,2023-11-29T02:34:20Z,5670000,False,,,0,,SUB out: A. Griffin,[1631100],1610612737.0,ATL,,,,,,,,,,,Griffin,A. Griffin,,,,,,,,,,,,,,,,,,
579,PT07M12.00S,2023-11-29T02:34:14.6Z,4,REGULAR,substitution,in,[],1629027,,,1610612739,115,97,2023-11-29T02:34:20Z,5680000,False,,,0,,SUB in: T. Young,[1629027],1610612737.0,ATL,,,,,,,,,,,Young,T. Young,,,,,,,,,,,,,,,,,,
580,PT06M58.00S,2023-11-29T02:34:40.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628378,6.652431011826544,49.26470588235294,1610612739,117,97,2023-11-29T02:34:45Z,5690000,False,4.0,10.0,1,left,D. Mitchell driving finger roll Layup (31 PTS) (M. Strus 6 AST),"[1628378, 1629622]",1610612739.0,CLE,driving finger roll,,,,,,Restricted Area,0-8 Center,1.07,Made,Mitchell,D. Mitchell,,,,,31.0,M. Strus,1629622.0,6.0,,,,,,,,,,
582,PT06M45.00S,2023-11-29T02:34:54.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630168,93.11760840998686,49.01960784313725,1610612737,117,99,2023-11-29T02:36:15Z,5710000,False,-5.0,12.0,1,right,O. Okongwu reverse Layup (13 PTS) (B. Bogdanovic 1 AST),"[1630168, 203992]",1610612737.0,ATL,reverse,,,,,,Restricted Area,0-8 Center,1.31,Made,Okongwu,O. Okongwu,,,,,13.0,B. Bogdanovic,203992.0,1.0,,,,,,,,,,
584,PT06M33.00S,2023-11-29T02:35:04.5Z,4,REGULAR,3pt,Jump Shot,[],1629622,6.258212877792378,95.58823529411765,1610612739,117,99,2023-11-29T02:35:09Z,5730000,False,-228.0,6.0,1,left,MISS M. Strus 3PT,[1629622],1610612739.0,CLE,,,,,,,Left Corner 3,24+ Left,22.8,Missed,Strus,M. Strus,,,,,,,,,,,,,,,,,,
585,PT06M30.00S,2023-11-29T02:35:08.8Z,4,REGULAR,rebound,offensive,[],1630596,,,1610612739,117,99,2023-11-29T02:35:08Z,5740000,False,,,0,,E. Mobley REBOUND (Off:5 Def:9),[1630596],1610612739.0,CLE,,,,,,,Left Corner 3,24+ Left,,,Mobley,E. Mobley,584.0,14.0,9.0,5.0,,,,,,,,,,,,,,
586,PT06M28.00S,2023-11-29T02:35:10.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630171,6.1268068331143235,50.73529411764706,1610612739,117,99,2023-11-29T02:35:16Z,5750000,False,-4.0,5.0,1,left,MISS I. Okoro cutting Layup - blocked,"[1630171, 1627749]",1610612739.0,CLE,cutting,,,,,,Restricted Area,0-8 Center,0.63,Missed,Okoro,I. Okoro,,,,,,,,,,,,,,,,,Murray,1627749.0
587,PT06M28.00S,2023-11-29T02:35:10.8Z,4,REGULAR,block,,[],1627749,,,1610612739,117,99,2023-11-29T02:35:14Z,5760000,False,,,0,,D. Murray BLOCK (1 BLK),[1627749],1610612737.0,ATL,,,,,,,Restricted Area,0-8 Center,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,
588,PT06M24.00S,2023-11-29T02:35:14.8Z,4,REGULAR,rebound,defensive,[],1629631,,,1610612737,117,99,2023-11-29T02:35:16Z,5770000,False,,,0,,D. Hunter REBOUND (Off:0 Def:4),[1629631],1610612737.0,ATL,,,,,,,Restricted Area,0-8 Center,,,Hunter,D. Hunter,586.0,4.0,4.0,0.0,,,,,,,,,,,,,,
589,PT06M16.00S,2023-11-29T02:35:22.1Z,4,REGULAR,3pt,Jump Shot,[],203992,92.46057818659659,96.81372549019608,1610612737,117,99,2023-11-29T02:35:27Z,5780000,False,234.0,18.0,1,right,MISS B. Bogdanovic 3PT,[203992],1610612737.0,ATL,,,,,,,Right Corner 3,24+ Right,23.48,Missed,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,
590,PT06M14.00S,2023-11-29T02:35:24.1Z,4,REGULAR,rebound,defensive,[],1628378,,,1610612739,117,99,2023-11-29T02:35:27Z,5790000,False,,,0,,D. Mitchell REBOUND (Off:0 Def:8),[1628378],1610612739.0,CLE,,,,,,,Right Corner 3,24+ Right,,,Mitchell,D. Mitchell,589.0,8.0,8.0,0.0,,,,,,,,,,,,,,
591,PT06M08.00S,2023-11-29T02:35:30.3Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1628378,31.09395532194481,32.35294117647059,1610612739,117,99,2023-11-29T02:37:25Z,5800000,False,88.0,240.0,1,left,MISS D. Mitchell 25' running pullup 3PT,[1628378],1610612739.0,CLE,running pullup,,,,,,Above the Break 3,24+ Right Center,25.55,Missed,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,
592,PT06M03.00S,2023-11-29T02:35:34.8Z,4,REGULAR,rebound,defensive,[],1630168,,,1610612737,117,99,2023-11-29T02:35:34Z,5810000,False,,,0,,O. Okongwu REBOUND (Off:2 Def:7),[1630168],1610612737.0,ATL,,,,,,,Above the Break 3,24+ Right Center,,,Okongwu,O. Okongwu,591.0,9.0,7.0,2.0,,,,,,,,,,,,,,
593,PT06M01.00S,2023-11-29T02:35:36.9Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1629631,73.40670170827858,12.009803921568627,1610612737,117,99,2023-11-29T02:37:53Z,5820000,False,-190.0,197.0,1,right,MISS D. Hunter 27' running pullup 3PT,[1629631],1610612737.0,ATL,running pullup,,,,,,Above the Break 3,24+ Left Center,27.41,Missed,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,
594,PT05M57.00S,2023-11-29T02:35:40.9Z,4,REGULAR,rebound,defensive,[],1628378,,,1610612739,117,99,2023-11-29T02:35:44Z,5830000,False,,,0,,D. Mitchell REBOUND (Off:0 Def:9),[1628378],1610612739.0,CLE,,,,,,,Above the Break 3,24+ Left Center,,,Mitchell,D. Mitchell,593.0,9.0,9.0,0.0,,,,,,,,,,,,,,
595,PT05M56.00S,2023-11-29T02:35:49.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,117,99,2023-11-29T02:35:49Z,5840000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
596,PT05M56.00S,2023-11-29T02:35:53.8Z,4,REGULAR,substitution,out,[],1627747,,,1610612739,117,99,2023-11-29T02:38:38Z,5850000,False,,,0,,SUB out: C. LeVert,[1627747],1610612739.0,CLE,,,,,,,,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,
