actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
528,PT06M28.00S,2024-03-26T01:02:31.2Z,4,REGULAR,rebound,offensive,[],1627747,,,1610612739,94,79,2024-03-26T01:02:31Z,5190000,False,,,0,,C. LeVert REBOUND (Off:1 Def:6),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,In The Paint (Non-RA),0-8 Center,,,,,527.0,7.0,6.0,1.0,,,,,,,,,,,,
529,PT06M28.00S,2024-03-26T01:02:34.7Z,4,REGULAR,turnover,out-of-bounds,[],1627747,,,1610612739,94,79,2024-03-26T01:02:55Z,5200000,False,,,0,,C. LeVert lost ball out-of-bounds TURNOVER (4 TO),[1627747],1610612739.0,CLE,lost ball,,,LeVert,C. LeVert,,,,,Mid-Range,8-16 Left,,,,,,,,,,1626300.0,4.0,,,,,,,,,
530,PT06M28.00S,2024-03-26T01:02:41.3Z,4,REGULAR,substitution,out,[],1627777,,,1610612766,94,79,2024-03-26T01:02:46Z,5210000,False,,,0,,SUB out: G. Niang,[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT06M28.00S,2024-03-26T01:02:41.3Z,4,REGULAR,substitution,in,[],1630171,,,1610612766,94,79,2024-03-26T01:02:46Z,5220000,False,,,0,,SUB in: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT06M16.00S,2024-03-26T01:03:00.1Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1628970,6.652431011826544,26.96078431372549,1610612766,94,79,2024-03-26T01:03:05Z,5230000,False,115.0,10.0,1,left,MISS M. Bridges 11' driving floating Shot,[1628970],1610612766.0,CHA,driving floating,,,Bridges,M. Bridges,,,,,Mid-Range,8-16 Right,11.56,Missed,,,,,,,,,,,,,,,,,,
533,PT06M14.00S,2024-03-26T01:03:02.1Z,4,REGULAR,rebound,defensive,[],1628386,,,1610612739,94,79,2024-03-26T01:03:05Z,5240000,False,,,0,,J. Allen REBOUND (Off:2 Def:10),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Mid-Range,8-16 Right,,,,,532.0,12.0,10.0,2.0,,,,,,,,,,,,
534,PT06M05.00S,2024-03-26T01:03:11.5Z,4,REGULAR,3pt,Jump Shot,[],1630171,75.77201051248358,88.72549019607843,1610612739,94,79,2024-03-26T01:03:16Z,5250000,False,194.0,175.0,1,right,MISS I. Okoro 26' 3PT,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Above the Break 3,24+ Right Center,26.11,Missed,,,,,,,,,,,,,,,,,,
535,PT06M01.00S,2024-03-26T01:03:15.5Z,4,REGULAR,rebound,defensive,[],1628970,,,1610612766,94,79,2024-03-26T01:03:16Z,5260000,False,,,0,,M. Bridges REBOUND (Off:1 Def:5),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,,,,,534.0,6.0,5.0,1.0,,,,,,,,,,,,
536,PT05M49.00S,2024-03-26T01:03:26.8Z,4,REGULAR,2pt,Jump Shot,[],1641706,13.61695137976347,68.13725490196079,1610612766,94,79,2024-03-26T01:03:33Z,5270000,False,-91.0,75.0,1,left,MISS B. Miller 11' driving floating Shot,[1641706],1610612766.0,CHA,driving floating,,,Miller,B. Miller,,,,,Mid-Range,8-16 Left,11.8,Missed,,,,,,,,,,,,,,,,,,
537,PT05M47.00S,2024-03-26T01:03:28.8Z,4,REGULAR,rebound,defensive,[],1630241,,,1610612739,94,79,2024-03-26T01:03:33Z,5280000,False,,,0,,S. Merrill REBOUND (Off:1 Def:3),[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,Mid-Range,8-16 Left,,,,,536.0,4.0,3.0,1.0,,,,,,,,,,,,
538,PT05M45.00S,2024-03-26T01:03:34.7Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628386,89.43823915900131,51.71568627450981,1610612739,96,79,2024-03-26T01:05:21Z,5290000,False,9.0,47.0,1,right,J. Allen running Layup (16 PTS) (C. LeVert 7 AST),"[1628386, 1627747]",1610612739.0,CLE,running,,,Allen,J. Allen,,,,,In The Paint (Non-RA),0-8 Center,4.76,Made,,,,,,,16.0,,,C. LeVert,1627747.0,7.0,,,,,,
540,PT05M45.00S,2024-03-26T01:03:37.6Z,4,REGULAR,foul,personal,['1freethrow'],1628970,,,1610612739,96,79,2024-03-26T01:03:54Z,5310000,False,,,0,,M. Bridges shooting personal FOUL (3 PF) (Allen 1 FT),"[1628970, 1628386]",1610612766.0,CHA,shooting,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1626300.0,,,,,3.0,0.0,Allen,1628386.0,,
542,PT05M45.00S,2024-03-26T01:03:47.6Z,4,REGULAR,substitution,out,[],1630241,,,1610612739,96,79,2024-03-26T01:03:53Z,5330000,False,,,0,,SUB out: S. Merrill,[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT05M45.00S,2024-03-26T01:03:47.6Z,4,REGULAR,substitution,in,[],1630596,,,1610612739,96,79,2024-03-26T01:03:53Z,5340000,False,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
544,PT05M45.00S,2024-03-26T01:04:09.0Z,4,REGULAR,freethrow,1 of 1,['fastbreak'],1628386,,,1610612739,97,79,2024-03-26T01:04:09Z,5350000,False,,,0,,J. Allen Free Throw 1 of 1 (17 PTS),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,Made,,,,,,,17.0,,,,,,,,,,,
545,PT05M29.00S,2024-03-26T01:04:27.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630544,8.754927726675426,62.745098039215684,1610612766,97,79,2024-03-26T01:04:32Z,5360000,False,-64.0,30.0,1,left,MISS T. Mann 7' driving floating bank Shot,[1630544],1610612766.0,CHA,driving floating bank,,,Mann,T. Mann,,,,,In The Paint (Non-RA),0-8 Center,7.03,Missed,,,,,,,,,,,,,,,,,,
546,PT05M27.00S,2024-03-26T01:04:29.9Z,4,REGULAR,rebound,defensive,[],1628386,,,1610612739,97,79,2024-03-26T01:04:32Z,5370000,False,,,0,,J. Allen REBOUND (Off:2 Def:11),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,In The Paint (Non-RA),0-8 Center,,,,,545.0,13.0,11.0,2.0,,,,,,,,,,,,
547,PT05M25.00S,2024-03-26T01:04:34.3Z,4,REGULAR,foul,personal,['2freethrow'],203995,,,1610612739,97,79,2024-03-26T01:04:44Z,5380000,False,,,0,,V. Micic shooting personal FOUL (1 PF) (Okoro 2 FT),"[203995, 1630171]",1610612766.0,CHA,shooting,,,Micic,V. Micic,,,,,Restricted Area,0-8 Center,,,,,,,,,,1199.0,,,,,1.0,0.0,Okoro,1630171.0,,
549,PT05M25.00S,2024-03-26T01:05:06.9Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1630171,,,1610612739,97,79,2024-03-26T01:06:14Z,5400000,False,,,0,,MISS I. Okoro Free Throw 1 of 2,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
550,PT05M25.00S,2024-03-26T01:05:06.9Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612739,97,79,2024-03-26T01:06:14Z,5410000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,,,549.0,,,,,,,,,,,,,,,
551,PT05M25.00S,2024-03-26T01:05:06.9Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1630171,,,1610612739,98,79,2024-03-26T01:06:14Z,5420000,False,,,0,,I. Okoro Free Throw 2 of 2 (14 PTS),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,Made,,,,,,,14.0,,,,,,,,,,,
552,PT05M04.00S,2024-03-26T01:05:45.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629684,11.383048620236531,55.88235294117647,1610612766,98,79,2024-03-26T01:05:52Z,5430000,False,-29.0,55.0,1,left,MISS G. Williams 6' floating Shot,[1629684],1610612766.0,CHA,floating,,,Williams,G. Williams,,,,,In The Paint (Non-RA),0-8 Center,6.19,Missed,,,,,,,,,,,,,,,,,,
553,PT05M03.00S,2024-03-26T01:05:47.5Z,4,REGULAR,rebound,offensive,[],1629684,,,1610612766,98,79,2024-03-26T01:05:47Z,5440000,False,,,0,,G. Williams REBOUND (Off:1 Def:1),[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,552.0,2.0,1.0,1.0,,,,,,,,,,,,
554,PT05M03.00S,2024-03-26T01:05:49.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629684,7.5722733245729295,52.94117647058824,1610612766,98,79,2024-03-26T01:06:03Z,5450000,False,-15.0,19.0,1,left,MISS G. Williams putback Layup - blocked,"[1629684, 1627747]",1610612766.0,CHA,putback,,,Williams,G. Williams,,,,,Restricted Area,0-8 Center,2.38,Missed,LeVert,1627747.0,,,,,,,,,,,,,,,,
555,PT05M03.00S,2024-03-26T01:05:49.2Z,4,REGULAR,block,,[],1627747,,,1610612766,98,79,2024-03-26T01:05:52Z,5460000,False,,,0,,C. LeVert BLOCK (2 BLK),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
556,PT05M03.00S,2024-03-26T01:05:49.2Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612766,98,79,2024-03-26T01:06:03Z,5470000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Restricted Area,0-8 Center,,,,,554.0,,,,,,,,,,,,,,,
558,PT04M58.00S,2024-03-26T01:06:10.6Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629684,7.5722733245729295,50.98039215686274,1610612766,98,81,2024-03-26T01:06:17Z,5490000,False,-5.0,19.0,1,left,G. Williams driving DUNK (10 PTS) (T. Mann 5 AST),"[1629684, 1630544]",1610612766.0,CHA,driving,,,Williams,G. Williams,,,,,Restricted Area,0-8 Center,1.93,Made,,,,,,,10.0,,,T. Mann,1630544.0,5.0,,,,,,
560,PT04M56.00S,2024-03-26T01:06:21.6Z,4,REGULAR,foul,technical,['1freethrow'],1629684,,,1610612739,98,81,2024-03-26T01:06:34Z,5510000,False,,,0,,G. Williams rim-hanging technical FOUL (1 Tech),[1629684],1610612766.0,CHA,rim-hanging,,,Williams,G. Williams,,,,,,,,,,,,,,,,1626300.0,,,,,4.0,1.0,,,,
561,PT04M56.00S,2024-03-26T01:06:36.6Z,4,REGULAR,freethrow,1 of 1,[],1629636,,,1610612739,99,81,2024-03-26T01:06:36Z,5520000,False,,,0,,D. Garland technical Free Throw 1 of 1 (8 PTS),[1629636],1610612739.0,CLE,technical,,,Garland,D. Garland,,,,,,,,Made,,,,,,,8.0,,,,,,,,,,,
562,PT04M43.00S,2024-03-26T01:07:06.3Z,4,REGULAR,3pt,Jump Shot,[],1629636,73.66951379763469,11.27450980392157,1610612739,99,81,2024-03-26T01:08:48Z,5530000,False,-194.0,195.0,1,right,MISS D. Garland 27' pullup 3PT,[1629636],1610612739.0,CLE,pullup,,,Garland,D. Garland,,,,,Above the Break 3,24+ Left Center,27.48,Missed,,,,,,,,,,,,,,,,,,
563,PT04M40.00S,2024-03-26T01:07:09.3Z,4,REGULAR,rebound,offensive,[],1630171,,,1610612739,99,81,2024-03-26T01:07:12Z,5540000,False,,,0,,I. Okoro REBOUND (Off:3 Def:2),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Above the Break 3,24+ Left Center,,,,,562.0,5.0,2.0,3.0,,,,,,,,,,,,
564,PT04M32.00S,2024-03-26T01:07:17.2Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628386,81.94809461235218,61.76470588235294,1610612739,99,81,2024-03-26T01:07:21Z,5550000,False,59.0,117.0,1,right,MISS J. Allen 13' Jump Shot,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,In The Paint (Non-RA),8-16 Center,13.11,Missed,,,,,,,,,,,,,,,,,,
565,PT04M29.00S,2024-03-26T01:07:20.2Z,4,REGULAR,rebound,defensive,[],203995,,,1610612766,99,81,2024-03-26T01:07:21Z,5560000,False,,,0,,V. Micic REBOUND (Off:0 Def:2),[203995],1610612766.0,CHA,,,,Micic,V. Micic,,,,,In The Paint (Non-RA),8-16 Center,,,,,564.0,2.0,2.0,0.0,,,,,,,,,,,,
566,PT04M26.00S,2024-03-26T01:07:22.7Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1629684,8.492115637319317,50.73529411764706,1610612766,99,83,2024-03-26T01:07:31Z,5570000,False,-4.0,27.0,1,left,G. Williams running DUNK (12 PTS) (V. Micic 3 AST),"[1629684, 203995]",1610612766.0,CHA,running,,,Williams,G. Williams,,,,,Restricted Area,0-8 Center,2.75,Made,,,,,,,12.0,,,V. Micic,203995.0,3.0,,,,,,
568,PT04M13.00S,2024-03-26T01:07:36.3Z,4,REGULAR,2pt,Jump Shot,[],1629636,87.72996057818659,66.91176470588235,1610612739,101,83,2024-03-26T01:10:47Z,5590000,False,85.0,63.0,1,right,D. Garland 10' driving floating bank Jump Shot (10 PTS),[1629636],1610612739.0,CLE,driving floating bank,,,Garland,D. Garland,,,,,Mid-Range,8-16 Right,10.54,Made,,,,,,,10.0,,,,,,,,,,,
569,PT04M03.00S,2024-03-26T01:07:46.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628970,9.017739816031538,51.470588235294116,1610612766,101,85,2024-03-26T01:07:54Z,5600000,False,-7.0,32.0,1,left,M. Bridges finger roll Layup (13 PTS) (V. Micic 4 AST),"[1628970, 203995]",1610612766.0,CHA,finger roll,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,3.31,Made,,,,,,,13.0,,,V. Micic,203995.0,4.0,,,,,,
571,PT03M46.00S,2024-03-26T01:08:03.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629636,93.9060446780552,50.49019607843137,1610612739,103,85,2024-03-26T01:08:08Z,5620000,False,2.0,5.0,1,right,D. Garland cutting Layup (12 PTS) (E. Mobley 7 AST),"[1629636, 1630596]",1610612739.0,CLE,cutting,,,Garland,D. Garland,,,,,Restricted Area,0-8 Center,0.54,Made,,,,,,,12.0,,,E. Mobley,1630596.0,7.0,,,,,,
573,PT03M32.00S,2024-03-26T01:08:17.1Z,4,REGULAR,3pt,Jump Shot,[],1641706,31.35676741130092,78.18627450980392,1610612766,103,85,2024-03-26T01:08:23Z,5640000,False,-141.0,242.0,1,left,MISS B. Miller 28' 3PT,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,Above the Break 3,24+ Left Center,28.03,Missed,,,,,,,,,,,,,,,,,,
574,PT03M27.00S,2024-03-26T01:08:22.1Z,4,REGULAR,rebound,defensive,[],1630596,,,1610612739,103,85,2024-03-26T01:08:23Z,5650000,False,,,0,,E. Mobley REBOUND (Off:1 Def:6),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Above the Break 3,24+ Left Center,,,,,573.0,7.0,6.0,1.0,,,,,,,,,,,,
575,PT03M17.00S,2024-03-26T01:08:32.1Z,4,REGULAR,3pt,Jump Shot,[],1627747,69.59592641261499,25.49019607843137,1610612739,103,85,2024-03-26T01:08:38Z,5660000,False,-123.0,233.0,1,right,MISS C. LeVert 26' step back 3PT,[1627747],1610612739.0,CLE,step back,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Left Center,26.35,Missed,,,,,,,,,,,,,,,,,,
576,PT03M13.00S,2024-03-26T01:08:36.1Z,4,REGULAR,rebound,offensive,[],1629636,,,1610612739,103,85,2024-03-26T01:08:38Z,5670000,False,,,0,,D. Garland REBOUND (Off:1 Def:3),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,Above the Break 3,24+ Left Center,,,,,575.0,4.0,3.0,1.0,,,,,,,,,,,,
577,PT03M08.00S,2024-03-26T01:08:41.1Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629636,77.21747700394218,7.8431372549019605,1610612739,106,85,2024-03-26T01:08:46Z,5680000,False,-211.0,162.0,1,right,D. Garland 26' 3PT  (15 PTS) (E. Mobley 8 AST),"[1629636, 1630596]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,Above the Break 3,24+ Left Center,26.57,Made,,,,,,,15.0,,,E. Mobley,1630596.0,8.0,,,,,,
579,PT03M06.00S,2024-03-26T01:08:54.5Z,4,REGULAR,timeout,full,['team'],0,,,1610612766,106,85,2024-03-26T01:08:54Z,5700000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
580,PT03M06.00S,2024-03-26T01:09:49.0Z,4,REGULAR,substitution,out,[],1627747,,,1610612766,106,85,2024-03-26T01:10:34Z,5710000,False,,,0,,SUB out: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
581,PT03M06.00S,2024-03-26T01:09:49.0Z,4,REGULAR,substitution,out,[],1629636,,,1610612766,106,85,2024-03-26T01:10:34Z,5720000,False,,,0,,SUB out: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
582,PT03M06.00S,2024-03-26T01:09:49.0Z,4,REGULAR,substitution,out,[],1628386,,,1610612766,106,85,2024-03-26T01:10:34Z,5730000,False,,,0,,SUB out: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
583,PT03M06.00S,2024-03-26T01:09:49.0Z,4,REGULAR,substitution,out,[],1630171,,,1610612766,106,85,2024-03-26T01:10:34Z,5740000,False,,,0,,SUB out: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT03M06.00S,2024-03-26T01:09:49.0Z,4,REGULAR,substitution,out,[],1630596,,,1610612766,106,85,2024-03-26T01:10:34Z,5750000,False,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
585,PT03M06.00S,2024-03-26T01:09:49.0Z,4,REGULAR,substitution,out,[],1628970,,,1610612766,106,85,2024-03-26T01:10:34Z,5760000,False,,,0,,SUB out: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT03M06.00S,2024-03-26T01:09:49.0Z,4,REGULAR,substitution,out,[],1629684,,,1610612766,106,85,2024-03-26T01:10:34Z,5770000,False,,,0,,SUB out: G. Williams,[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
587,PT03M06.00S,2024-03-26T01:09:49.0Z,4,REGULAR,substitution,out,[],203995,,,1610612766,106,85,2024-03-26T01:10:34Z,5780000,False,,,0,,SUB out: V. Micic,[203995],1610612766.0,CHA,,,,Micic,V. Micic,,,,,,,,,,,,,,,,,,,,,,,,,,
588,PT03M06.00S,2024-03-26T01:09:49.0Z,4,REGULAR,substitution,out,[],1630544,,,1610612766,106,85,2024-03-26T01:10:34Z,5790000,False,,,0,,SUB out: T. Mann,[1630544],1610612766.0,CHA,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
589,PT03M06.00S,2024-03-26T01:09:49.0Z,4,REGULAR,substitution,out,[],1641706,,,1610612766,106,85,2024-03-26T01:10:34Z,5800000,False,,,0,,SUB out: B. Miller,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT03M06.00S,2024-03-26T01:09:49.0Z,4,REGULAR,substitution,in,[],1630241,,,1610612766,106,85,2024-03-26T01:10:34Z,5810000,False,,,0,,SUB in: S. Merrill,[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT03M06.00S,2024-03-26T01:09:49.0Z,4,REGULAR,substitution,in,[],1641854,,,1610612766,106,85,2024-03-26T01:10:34Z,5820000,False,,,0,,SUB in: C. Porter Jr.,[1641854],1610612739.0,CLE,,,,Porter Jr.,C. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
592,PT03M06.00S,2024-03-26T01:09:49.0Z,4,REGULAR,substitution,in,[],1627745,,,1610612766,106,85,2024-03-26T01:10:34Z,5830000,False,,,0,,SUB in: D. Jones,[1627745],1610612739.0,CLE,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT03M06.00S,2024-03-26T01:09:49.0Z,4,REGULAR,substitution,in,[],1641734,,,1610612766,106,85,2024-03-26T01:10:34Z,5840000,False,,,0,,SUB in: E. Bates,[1641734],1610612739.0,CLE,,,,Bates,E. Bates,,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT03M06.00S,2024-03-26T01:09:49.0Z,4,REGULAR,substitution,in,[],1631250,,,1610612766,106,85,2024-03-26T01:10:34Z,5850000,False,,,0,,SUB in: P. Nance,[1631250],1610612739.0,CLE,,,,Nance,P. Nance,,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT03M06.00S,2024-03-26T01:09:49.0Z,4,REGULAR,substitution,in,[],1630197,,,1610612766,106,85,2024-03-26T01:10:34Z,5860000,False,,,0,,SUB in: A. Pokusevski,[1630197],1610612766.0,CHA,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,,,,,,
596,PT03M06.00S,2024-03-26T01:09:49.0Z,4,REGULAR,substitution,in,[],1631121,,,1610612766,106,85,2024-03-26T01:10:34Z,5870000,False,,,0,,SUB in: B. McGowens,[1631121],1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,,,,,,,,,,,,,,,,,,,,,,
598,PT03M06.00S,2024-03-26T01:09:49.0Z,4,REGULAR,substitution,in,[],1641735,,,1610612766,106,85,2024-03-26T01:10:34Z,5890000,False,,,0,,SUB in: A. Bailey,[1641735],1610612766.0,CHA,,,,Bailey,A. Bailey,,,,,,,,,,,,,,,,,,,,,,,,,,
599,PT03M06.00S,2024-03-26T01:09:49.0Z,4,REGULAR,substitution,in,[],1630550,,,1610612766,106,85,2024-03-26T01:10:34Z,5900000,False,,,0,,SUB in: J. Thor,[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,,,,,,,,,,,,,,,,,,,,,,
604,PT03M06.00S,2024-03-26T01:09:49.0Z,4,REGULAR,substitution,in,[],1641733,,,1610612766,106,85,2024-03-26T01:11:09Z,5905000,False,,,0,,SUB in: N. Smith Jr.,[1641733],1610612766.0,CHA,,,,Smith Jr.,N. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
602,PT02M44.00S,2024-03-26T01:11:00.2Z,4,REGULAR,3pt,Jump Shot,[],1631121,26.62614980289093,82.59803921568627,1610612766,106,85,2024-03-26T01:11:05Z,5930000,False,-163.0,198.0,1,left,MISS B. McGowens 25' 3PT,[1631121],1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,Above the Break 3,24+ Left Center,25.63,Missed,,,,,,,,,,,,,,,,,,
603,PT02M41.00S,2024-03-26T01:11:03.2Z,4,REGULAR,rebound,defensive,[],1631250,,,1610612739,106,85,2024-03-26T01:11:05Z,5940000,False,,,0,,P. Nance REBOUND (Off:0 Def:1),[1631250],1610612739.0,CLE,,,,Nance,P. Nance,,,,,Above the Break 3,24+ Left Center,,,,,602.0,1.0,1.0,0.0,,,,,,,,,,,,
605,PT02M26.00S,2024-03-26T01:11:18.3Z,4,REGULAR,2pt,Jump Shot,[],1627745,92.72339027595268,73.2843137254902,1610612739,108,85,2024-03-26T01:11:22Z,5950000,False,116.0,16.0,1,right,D. Jones 11' Jump Shot (2 PTS) (C. Porter Jr. 3 AST),"[1627745, 1641854]",1610612739.0,CLE,,,,Jones,D. Jones,,,,,Mid-Range,8-16 Right,11.75,Made,,,,,,,2.0,,,C. Porter Jr.,1641854.0,3.0,,,,,,
607,PT02M12.00S,2024-03-26T01:11:33.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630197,6.783837056504599,49.26470588235294,1610612766,108,87,2024-03-26T01:11:38Z,5970000,False,4.0,11.0,1,left,A. Pokusevski cutting Layup (10 PTS) (J. Thor 1 AST),"[1630197, 1630550]",1610612766.0,CHA,cutting,,,Pokusevski,A. Pokusevski,,,,,Restricted Area,0-8 Center,1.19,Made,,,,,,,10.0,,,J. Thor,1630550.0,1.0,,,,,,
609,PT02M12.00S,2024-03-26T01:11:37.1Z,4,REGULAR,foul,personal,['1freethrow'],1631250,,,1610612766,108,87,2024-03-26T01:11:51Z,5990000,False,,,0,,P. Nance shooting personal FOUL (1 PF) (Pokusevski 1 FT),"[1631250, 1630197]",1610612739.0,CLE,shooting,,,Nance,P. Nance,,,,,Restricted Area,0-8 Center,,,,,,,,,,1199.0,,,,,1.0,0.0,Pokusevski,1630197.0,,
611,PT02M12.00S,2024-03-26T01:11:55.4Z,4,REGULAR,freethrow,1 of 1,[],1630197,,,1610612766,108,88,2024-03-26T01:11:55Z,6010000,False,,,0,,A. Pokusevski Free Throw 1 of 1 (11 PTS),[1630197],1610612766.0,CHA,,,,Pokusevski,A. Pokusevski,,,,,,,,Made,,,,,,,11.0,,,,,,,,,,,
612,PT02M01.00S,2024-03-26T01:12:08.1Z,4,REGULAR,2pt,Jump Shot,[],1641854,78.9257555847569,40.44117647058824,1610612739,110,88,2024-03-26T01:12:24Z,6020000,False,-48.0,146.0,1,right,C. Porter Jr. 15' pullup Jump Shot (6 PTS),[1641854],1610612739.0,CLE,pullup,,,Porter Jr.,C. Porter Jr.,,,,,Mid-Range,8-16 Center,15.32,Made,,,,,,,6.0,,,,,,,,,,,
614,PT01M45.00S,2024-03-26T01:12:27.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631121,5.995400788436268,45.83333333333333,1610612766,110,90,2024-03-26T01:12:33Z,6040000,False,21.0,4.0,1,left,B. McGowens driving Layup (2 PTS) (J. Thor 2 AST),"[1631121, 1630550]",1610612766.0,CHA,driving,,,McGowens,B. McGowens,,,,,Restricted Area,0-8 Center,2.12,Made,,,,,,,2.0,,,J. Thor,1630550.0,2.0,,,,,,
