actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,officialId,pointsTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
259,PT03M18.00S,2024-02-13T00:51:25.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630171,93.11760840998686,52.450980392156865,1610612739,51,59,2024-02-13T00:52:19Z,2560000,False,12.0,12.0,1,right,MISS I. Okoro driving finger roll Layup,[1630171],1610612739.0,CLE,driving finger roll,,,Okoro,I. Okoro,,,,,Restricted Area,0-8 Center,1.73,Missed,,,,,,,,,,,,,,,,,,
260,PT03M16.00S,2024-02-13T00:51:27.5Z,2,REGULAR,rebound,defensive,[],1626162,,,1610612755,51,59,2024-02-13T00:51:30Z,2570000,False,,,0,,K. Oubre Jr. REBOUND (Off:1 Def:1),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,,,259.0,,,2.0,1.0,1.0,,,,,,,,,,,,
261,PT03M11.00S,2024-02-13T00:51:32.4Z,2,REGULAR,3pt,Jump Shot,[],1630178,27.151773981603156,21.813725490196077,1610612755,51,59,2024-02-13T00:52:46Z,2580000,False,141.0,203.0,1,left,MISS T. Maxey 24' pullup 3PT,[1630178],1610612755.0,PHI,pullup,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Right Center,24.69,Missed,,,,,,,,,,,,,,,,,,
262,PT03M04.00S,2024-02-13T00:51:39.4Z,2,REGULAR,rebound,defensive,[],1630171,,,1610612739,51,59,2024-02-13T00:51:41Z,2590000,False,,,0,,I. Okoro REBOUND (Off:0 Def:1),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Above the Break 3,24+ Right Center,,,261.0,,,1.0,1.0,0.0,,,,,,,,,,,,
263,PT02M54.00S,2024-02-13T00:51:49.5Z,2,REGULAR,3pt,Jump Shot,[],1628378,84.05059132720105,96.81372549019608,1610612739,54,59,2024-02-13T00:51:56Z,2600000,False,234.0,97.0,1,right,D. Mitchell 25' 3PT step back (15 PTS) (S. Merrill 1 AST),"[1628378, 1630241]",1610612739.0,CLE,step back,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,25.36,Made,,,15.0,,,,,,,,,,,,,S. Merrill,1630241.0,1.0
265,PT02M43.00S,2024-02-13T00:52:04.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,54,59,2024-02-13T00:52:04Z,2620000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT02M43.00S,2024-02-13T00:52:06.6Z,2,REGULAR,substitution,out,[],1630241,,,1610612755,54,59,2024-02-13T00:54:50Z,2630000,False,,,0,,SUB out: S. Merrill,[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT02M43.00S,2024-02-13T00:52:06.6Z,2,REGULAR,substitution,out,[],1630171,,,1610612755,54,59,2024-02-13T00:54:50Z,2640000,False,,,0,,SUB out: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT02M43.00S,2024-02-13T00:52:06.6Z,2,REGULAR,substitution,in,[],1630596,,,1610612755,54,59,2024-02-13T00:54:50Z,2650000,False,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT02M43.00S,2024-02-13T00:52:06.6Z,2,REGULAR,substitution,in,[],1629636,,,1610612755,54,59,2024-02-13T00:54:50Z,2660000,False,,,0,,SUB in: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT02M26.00S,2024-02-13T00:55:16.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630194,11.645860709592641,46.81372549019608,1610612755,54,59,2024-02-13T00:55:22Z,2670000,False,16.0,57.0,1,left,MISS P. Reed driving floating Shot - blocked,"[1630194, 1630596]",1610612755.0,PHI,driving floating,,,Reed,P. Reed,,,,,In The Paint (Non-RA),0-8 Center,5.92,Missed,,,,,,,,,,Mobley,1630596.0,,,,,,,
272,PT02M26.00S,2024-02-13T00:55:16.0Z,2,REGULAR,block,,[],1630596,,,1610612755,54,59,2024-02-13T00:55:19Z,2680000,False,,,0,,E. Mobley BLOCK (2 BLK),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
273,PT02M23.00S,2024-02-13T00:55:19.0Z,2,REGULAR,rebound,defensive,[],1630596,,,1610612739,54,59,2024-02-13T00:55:22Z,2690000,False,,,0,,E. Mobley REBOUND (Off:2 Def:4),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),0-8 Center,,,271.0,,,6.0,4.0,2.0,,,,,,,,,,,,
274,PT02M14.00S,2024-02-13T00:55:27.4Z,2,REGULAR,3pt,Jump Shot,[],1630596,77.4802890932983,88.97058823529412,1610612739,54,59,2024-02-13T00:55:35Z,2700000,False,195.0,159.0,1,right,MISS E. Mobley 25' 3PT,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Above the Break 3,24+ Right Center,25.17,Missed,,,,,,,,,,,,,,,,,,
275,PT02M11.00S,2024-02-13T00:55:30.4Z,2,REGULAR,rebound,offensive,[],1628386,,,1610612739,54,59,2024-02-13T01:01:07Z,2710000,False,,,0,,J. Allen REBOUND (Off:1 Def:4),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Above the Break 3,24+ Right Center,,,274.0,,,5.0,4.0,1.0,,,,,,,,,,,,
307,PT02M09.00S,2024-02-13T00:55:31.4Z,2,REGULAR,turnover,bad pass,[],1628386,,,1610612739,54,59,2024-02-13T01:01:46Z,2715000,False,,,0,,J. Allen bad pass TURNOVER (2 TO),"[1628386, 1630194]",1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,,,,,,,2.0,Reed,1630194.0,,,,,,,,,
308,PT02M09.00S,2024-02-13T00:55:31.4Z,2,REGULAR,steal,,[],1630194,,,1610612755,54,59,2024-02-13T01:01:27Z,2717500,False,,,0,,P. Reed STEAL (2 STL),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
276,PT02M07.00S,2024-02-13T00:55:35.4Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630231,6.521024967148489,50.0,1610612755,54,61,2024-02-13T01:01:27Z,2720000,False,0.0,9.0,1,left,K. Martin running alley-oop DUNK (8 PTS) (T. Maxey 7 AST),"[1630231, 1630178]",1610612755.0,PHI,running alley-oop,,,Martin,K. Martin,,,,,Restricted Area,0-8 Center,0.88,Made,,,8.0,,,,,,,,,,,,,T. Maxey,1630178.0,7.0
278,PT02M06.00S,2024-02-13T00:55:50.5Z,2,REGULAR,foul,technical,['1freethrow'],1630231,,,1610612739,54,61,2024-02-13T00:56:48Z,2740000,False,,,0,,K. Martin rim-hanging technical FOUL (1 Tech),[1630231],1610612755.0,PHI,rim-hanging,,,Martin,K. Martin,,,,,,,,,,201245.0,,,,,,,,,,1.0,1.0,,,,,
279,PT02M06.00S,2024-02-13T00:56:05.6Z,2,REGULAR,freethrow,1 of 1,[],1628378,,,1610612739,55,61,2024-02-13T00:56:05Z,2750000,False,,,0,,D. Mitchell technical Free Throw 1 of 1 (16 PTS),[1628378],1610612739.0,CLE,technical,,,Mitchell,D. Mitchell,,,,,,,,Made,,,16.0,,,,,,,,,,,,,,,
280,PT01M49.00S,2024-02-13T00:56:36.0Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628386,94.95729303547962,49.50980392156863,1610612739,57,61,2024-02-13T00:56:41Z,2760000,False,-2.0,-5.0,1,right,J. Allen cutting DUNK (10 PTS) (D. Mitchell 4 AST),"[1628386, 1628378]",1610612739.0,CLE,cutting,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,0.57,Made,,,10.0,,,,,,,,,,,,,D. Mitchell,1628378.0,4.0
282,PT01M28.00S,2024-02-13T00:56:55.5Z,2,REGULAR,2pt,Jump Shot,[],1630178,4.155716162943495,26.96078431372549,1610612755,57,63,2024-02-13T00:57:36Z,2780000,False,115.0,-13.0,1,left,T. Maxey 11' step back Jump Shot (12 PTS),[1630178],1610612755.0,PHI,step back,,,Maxey,T. Maxey,,,,,Mid-Range,8-16 Right,11.6,Made,,,12.0,,,,,,,,,,,,,,,
283,PT01M13.00S,2024-02-13T00:57:10.8Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1628386,87.99277266754271,51.470588235294116,1610612739,59,63,2024-02-13T00:57:52Z,2790000,False,7.0,60.0,1,right,J. Allen 6' Hook (12 PTS) (M. Strus 2 AST),"[1628386, 1629622]",1610612739.0,CLE,,,,Allen,J. Allen,,,,,In The Paint (Non-RA),0-8 Center,6.09,Made,,,12.0,,,,,,,,,,,,,M. Strus,1629622.0,2.0
285,PT01M05.00S,2024-02-13T00:57:20.0Z,2,REGULAR,3pt,Jump Shot,[],1627741,31.225361366622867,27.450980392156865,1610612755,59,66,2024-02-13T00:58:10Z,2810000,False,113.0,241.0,1,left,B. Hield 26' 3PT pullup (13 PTS) (T. Maxey 8 AST),"[1627741, 1630178]",1610612755.0,PHI,pullup,,,Hield,B. Hield,,,,,Above the Break 3,24+ Right Center,26.6,Made,,,13.0,,,,,,,,,,,,,T. Maxey,1630178.0,8.0
287,PT00M55.60S,2024-02-13T00:57:33.1Z,2,REGULAR,foul,personal,[],1630231,,,1610612739,59,66,2024-02-13T00:57:44Z,2830000,False,,,0,,K. Martin personal FOUL (2 PF),"[1630231, 1630596]",1610612755.0,PHI,,,,Martin,K. Martin,,,,,In The Paint (Non-RA),0-8 Center,,,,202007.0,,,,,,,,,,2.0,1.0,Mobley,1630596.0,,,
289,PT00M42.70S,2024-02-13T00:58:00.8Z,2,REGULAR,3pt,Jump Shot,[],1628378,67.62483574244416,37.00980392156863,1610612739,59,66,2024-02-13T00:58:06Z,2850000,False,-65.0,252.0,1,right,MISS D. Mitchell 26' pullup 3PT,[1628378],1610612739.0,CLE,pullup,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Center,26.01,Missed,,,,,,,,,,,,,,,,,,
290,PT00M40.70S,2024-02-13T00:58:02.8Z,2,REGULAR,rebound,offensive,[],1628386,,,1610612739,59,66,2024-02-13T00:58:02Z,2860000,False,,,0,,J. Allen REBOUND (Off:2 Def:4),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Above the Break 3,24+ Center,,,289.0,,,6.0,4.0,2.0,,,,,,,,,,,,
294,PT00M40.70S,2024-02-13T00:58:36.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630231,,,1610612739,59,66,2024-02-13T00:58:52Z,2900000,False,,,0,,K. Martin personal FOUL (3 PF) (Mobley 2 FT),"[1630231, 1630596]",1610612755.0,PHI,,,,Martin,K. Martin,,,,,Restricted Area,0-8 Center,,,,1628954.0,,,,,,,,,,3.0,1.0,Mobley,1630596.0,,,
297,PT00M40.70S,2024-02-13T00:58:52.4Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1630596,,,1610612739,60,66,2024-02-13T00:58:52Z,2930000,False,,,0,,E. Mobley Free Throw 1 of 2 (10 PTS),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,Made,,,10.0,,,,,,,,,,,,,,,
298,PT00M40.70S,2024-02-13T00:58:57.0Z,2,REGULAR,substitution,out,[],1630231,,,1610612739,60,66,2024-02-13T00:59:04Z,2940000,False,,,0,,SUB out: K. Martin,[1630231],1610612755.0,PHI,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT00M40.70S,2024-02-13T00:58:57.0Z,2,REGULAR,substitution,in,[],1626166,,,1610612739,60,66,2024-02-13T00:59:04Z,2950000,False,,,0,,SUB in: C. Payne,[1626166],1610612755.0,PHI,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT00M40.70S,2024-02-13T00:58:52.4Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1630596,,,1610612739,60,66,2024-02-13T00:59:27Z,2960000,False,,,0,,MISS E. Mobley Free Throw 2 of 2,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
301,PT00M37.40S,2024-02-13T00:58:55.7Z,2,REGULAR,rebound,defensive,[],1626166,,,1610612755,60,66,2024-02-13T00:59:27Z,2970000,False,,,0,,C. Payne REBOUND (Off:0 Def:1),[1626166],1610612755.0,PHI,,,,Payne,C. Payne,,,,,,,,,300.0,,,1.0,1.0,0.0,,,,,,,,,,,,
302,PT00M26.80S,2024-02-13T00:59:33.8Z,2,REGULAR,3pt,Jump Shot,[],1626166,27.283180026281208,19.11764705882353,1610612755,60,66,2024-02-13T00:59:40Z,2980000,False,154.0,204.0,1,left,MISS C. Payne 25' step back 3PT,[1626166],1610612755.0,PHI,step back,,,Payne,C. Payne,,,,,Above the Break 3,24+ Right Center,25.58,Missed,,,,,,,,,,,,,,,,,,
303,PT00M23.30S,2024-02-13T00:59:37.3Z,2,REGULAR,rebound,defensive,[],1628386,,,1610612739,60,66,2024-02-13T00:59:40Z,2990000,False,,,0,,J. Allen REBOUND (Off:2 Def:5),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Above the Break 3,24+ Right Center,,,302.0,,,7.0,5.0,2.0,,,,,,,,,,,,
304,PT00M03.20S,2024-02-13T00:59:57.6Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630596,93.77463863337714,50.245098039215684,1610612739,62,66,2024-02-13T01:00:02Z,3000000,False,1.0,6.0,1,right,E. Mobley alley-oop DUNK (12 PTS) (D. Garland 4 AST),"[1630596, 1629636]",1610612739.0,CLE,alley-oop,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,0.61,Made,,,12.0,,,,,,,,,,,,,D. Garland,1629636.0,4.0
306,PT00M00.00S,2024-02-13T01:00:42.2Z,2,REGULAR,period,end,[],0,,,1610612755,62,66,2024-02-13T01:00:42Z,3020000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT12M00.00S,2024-02-13T01:15:34.6Z,3,REGULAR,substitution,out,['startperiod'],1626166,,,1610612755,62,66,2024-02-13T01:15:56Z,3030000,False,,,0,,SUB out: C. Payne,[1626166],1610612755.0,PHI,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT12M00.00S,2024-02-13T01:15:34.6Z,3,REGULAR,substitution,in,['startperiod'],1630231,,,1610612755,62,66,2024-02-13T01:15:56Z,3040000,False,,,0,,SUB in: K. Martin,[1630231],1610612755.0,PHI,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT12M00.00S,2024-02-13T01:16:20.7Z,3,REGULAR,period,start,[],0,,,1610612755,62,66,2024-02-13T01:16:20Z,3050000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT11M37.00S,2024-02-13T01:16:43.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630194,92.9862023653088,51.9607843137255,1610612755,62,68,2024-02-13T01:16:48Z,3060000,False,10.0,13.0,1,right,P. Reed driving Layup (11 PTS) (B. Hield 4 AST),"[1630194, 1627741]",1610612755.0,PHI,driving,,,Reed,P. Reed,,,,,Restricted Area,0-8 Center,1.66,Made,,,11.0,,,,,,,,,,,,,B. Hield,1627741.0,4.0
314,PT11M15.00S,2024-02-13T01:17:04.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629636,12.697109067017081,54.41176470588235,1610612739,62,68,2024-02-13T01:17:09Z,3080000,False,-22.0,67.0,1,left,MISS D. Garland 7' driving floating Shot,[1629636],1610612739.0,CLE,driving floating,,,Garland,D. Garland,,,,,In The Paint (Non-RA),0-8 Center,7.05,Missed,,,,,,,,,,,,,,,,,,
315,PT11M12.00S,2024-02-13T01:17:06.9Z,3,REGULAR,rebound,defensive,[],1630194,,,1610612755,62,68,2024-02-13T01:17:06Z,3090000,False,,,0,,P. Reed REBOUND (Off:1 Def:4),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,In The Paint (Non-RA),0-8 Center,,,314.0,,,5.0,4.0,1.0,,,,,,,,,,,,
316,PT10M59.00S,2024-02-13T01:17:24.6Z,3,REGULAR,foul,personal,[],1629622,,,1610612755,62,68,2024-02-13T01:17:33Z,3100000,False,,,0,,M. Strus personal FOUL (2 PF),"[1629622, 1630194]",1610612739.0,CLE,,,,Strus,M. Strus,,,,,Above the Break 3,24+ Right Center,,,,201245.0,,,,,,,,,,2.0,0.0,Reed,1630194.0,,,
318,PT10M47.00S,2024-02-13T01:17:56.5Z,3,REGULAR,2pt,Jump Shot,[],1626162,74.19513797634691,36.51960784313725,1610612755,62,68,2024-02-13T01:18:11Z,3120000,False,-67.0,190.0,1,right,MISS K. Oubre Jr. 20' pullup Shot,[1626162],1610612755.0,PHI,pullup,,,Oubre Jr.,K. Oubre Jr.,,,,,Mid-Range,16-24 Left Center,20.17,Missed,,,,,,,,,,,,,,,,,,
319,PT10M44.00S,2024-02-13T01:17:59.5Z,3,REGULAR,rebound,offensive,[],1630194,,,1610612755,62,68,2024-02-13T01:18:00Z,3130000,False,,,0,,P. Reed REBOUND (Off:2 Def:4),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,Mid-Range,16-24 Left Center,,,318.0,,,6.0,4.0,2.0,,,,,,,,,,,,
320,PT10M34.00S,2024-02-13T01:18:09.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630194,92.59198423127464,52.20588235294118,1610612755,62,70,2024-02-13T01:18:35Z,3140000,False,11.0,17.0,1,right,P. Reed cutting Layup (13 PTS) (B. Hield 5 AST),"[1630194, 1627741]",1610612755.0,PHI,cutting,,,Reed,P. Reed,,,,,Restricted Area,0-8 Center,2.03,Made,,,13.0,,,,,,,,,,,,,B. Hield,1627741.0,5.0
322,PT10M23.00S,2024-02-13T01:18:22.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628378,7.046649145860711,51.71568627450981,1610612739,64,70,2024-02-13T01:18:27Z,3160000,False,-9.0,14.0,1,left,D. Mitchell driving Layup (18 PTS),[1628378],1610612739.0,CLE,driving,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,1.62,Made,,,18.0,,,,,,,,,,,,,,,
323,PT10M23.00S,2024-02-13T01:18:25.3Z,3,REGULAR,foul,personal,['1freethrow'],1627741,,,1610612739,64,70,2024-02-13T01:18:35Z,3170000,False,,,0,,B. Hield shooting personal FOUL (2 PF) (Mitchell 1 FT),"[1627741, 1628378]",1610612755.0,PHI,shooting,,,Hield,B. Hield,,,,,Restricted Area,0-8 Center,,,,201245.0,,,,,,,,,,2.0,0.0,Mitchell,1628378.0,,,
325,PT10M23.00S,2024-02-13T01:18:55.5Z,3,REGULAR,freethrow,1 of 1,[],1628378,,,1610612739,65,70,2024-02-13T01:18:55Z,3190000,False,,,0,,D. Mitchell Free Throw 1 of 1 (19 PTS),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,Made,,,19.0,,,,,,,,,,,,,,,
326,PT10M07.00S,2024-02-13T01:19:13.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630178,92.06636005256242,62.5,1610612755,65,70,2024-02-13T01:19:20Z,3200000,False,62.0,22.0,1,right,MISS T. Maxey 6' pullup Shot,[1630178],1610612755.0,PHI,pullup,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),0-8 Center,6.63,Missed,,,,,,,,,,,,,,,,,,
327,PT10M01.00S,2024-02-13T01:19:19.1Z,3,REGULAR,rebound,offensive,[],1630231,,,1610612755,65,70,2024-02-13T01:19:19Z,3210000,False,,,0,,K. Martin REBOUND (Off:2 Def:3),[1630231],1610612755.0,PHI,,,,Martin,K. Martin,,,,,In The Paint (Non-RA),0-8 Center,,,326.0,,,5.0,3.0,2.0,,,,,,,,,,,,
328,PT10M01.00S,2024-02-13T01:19:19.1Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630231,94.40999984741211,50.0,1610612755,65,72,2024-02-13T01:19:19Z,3220000,False,0.0,0.0,1,right,K. Martin tip DUNK (10 PTS),[1630231],1610612755.0,PHI,tip,,,Martin,K. Martin,,,,,Mid-Range,8-16 Left,0.0,Made,,,10.0,,,,,,,,,,,,,,,
329,PT09M46.00S,2024-02-13T01:19:34.7Z,3,REGULAR,2pt,Jump Shot,[],1628378,26.363337713534822,62.745098039215684,1610612739,65,72,2024-02-13T01:19:40Z,3230000,False,-64.0,195.0,1,left,MISS D. Mitchell 20' pullup Shot,[1628378],1610612739.0,CLE,pullup,,,Mitchell,D. Mitchell,,,,,Mid-Range,16-24 Left Center,20.54,Missed,,,,,,,,,,,,,,,,,,
330,PT09M43.00S,2024-02-13T01:19:37.7Z,3,REGULAR,rebound,defensive,[],1627741,,,1610612755,65,72,2024-02-13T01:19:40Z,3240000,False,,,0,,B. Hield REBOUND (Off:0 Def:1),[1627741],1610612755.0,PHI,,,,Hield,B. Hield,,,,,Mid-Range,16-24 Left Center,,,329.0,,,1.0,1.0,0.0,,,,,,,,,,,,
331,PT09M32.00S,2024-02-13T01:19:47.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630178,90.48948751642575,65.68627450980392,1610612755,65,72,2024-02-13T01:19:52Z,3250000,False,78.0,37.0,1,right,MISS T. Maxey 8' driving floating bank Shot,[1630178],1610612755.0,PHI,driving floating bank,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),8-16 Right,8.66,Missed,,,,,,,,,,,,,,,,,,
332,PT09M30.00S,2024-02-13T01:19:49.9Z,3,REGULAR,rebound,defensive,[],1630596,,,1610612739,65,72,2024-02-13T01:21:12Z,3260000,False,,,0,,E. Mobley REBOUND (Off:2 Def:5),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),8-16 Right,,,331.0,,,7.0,5.0,2.0,,,,,,,,,,,,
333,PT09M23.00S,2024-02-13T01:19:57.8Z,3,REGULAR,3pt,Jump Shot,[],1629636,7.178055190538765,96.07843137254902,1610612739,65,72,2024-02-13T01:20:01Z,3270000,False,-230.0,15.0,1,left,MISS D. Garland 3PT,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,Left Corner 3,24+ Left,23.09,Missed,,,,,,,,,,,,,,,,,,
334,PT09M21.00S,2024-02-13T01:19:59.8Z,3,REGULAR,rebound,defensive,[],1627741,,,1610612755,65,72,2024-02-13T01:20:01Z,3280000,False,,,0,,B. Hield REBOUND (Off:0 Def:2),[1627741],1610612755.0,PHI,,,,Hield,B. Hield,,,,,Left Corner 3,24+ Left,,,333.0,,,2.0,2.0,0.0,,,,,,,,,,,,
335,PT09M14.00S,2024-02-13T01:20:06.5Z,3,REGULAR,2pt,Jump Shot,['fastbreak'],1630178,91.27792378449409,65.93137254901961,1610612755,65,74,2024-02-13T01:22:06Z,3290000,False,80.0,29.0,1,right,T. Maxey 8' driving floating bank Jump Shot (14 PTS) (B. Hield 6 AST),"[1630178, 1627741]",1610612755.0,PHI,driving floating bank,,,Maxey,T. Maxey,,,,,Mid-Range,8-16 Right,8.5,Made,,,14.0,,,,,,,,,,,,,B. Hield,1627741.0,6.0
337,PT09M14.00S,2024-02-13T01:20:12.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,65,74,2024-02-13T01:20:12Z,3310000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT08M59.00S,2024-02-13T01:23:18.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628378,6.389618922470433,54.166666666666664,1610612739,67,74,2024-02-13T01:23:34Z,3320000,False,-21.0,8.0,1,left,D. Mitchell driving Layup (21 PTS) (D. Garland 5 AST),"[1628378, 1629636]",1610612739.0,CLE,driving,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,2.21,Made,,,21.0,,,,,,,,,,,,,D. Garland,1629636.0,5.0
340,PT08M47.00S,2024-02-13T01:23:30.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626162,93.38042049934296,50.98039215686274,1610612755,67,76,2024-02-13T01:23:35Z,3340000,False,5.0,10.0,1,right,K. Oubre Jr. cutting Layup (11 PTS) (T. Maxey 9 AST),"[1626162, 1630178]",1610612755.0,PHI,cutting,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,1.09,Made,,,11.0,,,,,,,,,,,,,T. Maxey,1630178.0,9.0
342,PT08M31.00S,2024-02-13T01:23:47.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628378,6.389618922470433,50.245098039215684,1610612739,67,76,2024-02-13T01:23:52Z,3360000,False,-1.0,8.0,1,left,MISS D. Mitchell driving Layup,[1628378],1610612739.0,CLE,driving,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,0.77,Missed,,,,,,,,,,,,,,,,,,
343,PT08M30.00S,2024-02-13T01:23:48.3Z,3,REGULAR,rebound,offensive,[],1628386,,,1610612739,67,76,2024-02-13T01:23:52Z,3370000,False,,,0,,J. Allen REBOUND (Off:3 Def:5),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,342.0,,,8.0,5.0,3.0,,,,,,,,,,,,
344,PT08M25.00S,2024-02-13T01:23:53.5Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629636,18.74178712220762,93.87254901960785,1610612739,70,76,2024-02-13T01:23:58Z,3380000,False,-219.0,124.0,1,left,D. Garland 25' 3PT  (12 PTS) (J. Allen 3 AST),"[1629636, 1628386]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,Above the Break 3,24+ Left Center,25.19,Made,,,12.0,,,,,,,,,,,,,J. Allen,1628386.0,3.0
346,PT08M08.00S,2024-02-13T01:24:09.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630194,85.75886990801577,55.14705882352941,1610612755,70,76,2024-02-13T01:24:39Z,3400000,False,26.0,81.0,1,right,MISS P. Reed 8' floating Shot,[1630194],1610612755.0,PHI,floating,,,Reed,P. Reed,,,,,In The Paint (Non-RA),8-16 Center,8.54,Missed,,,,,,,,,,,,,,,,,,
347,PT08M06.00S,2024-02-13T01:24:11.5Z,3,REGULAR,rebound,defensive,[],1630596,,,1610612739,70,76,2024-02-13T01:24:13Z,3410000,False,,,0,,E. Mobley REBOUND (Off:2 Def:6),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),8-16 Center,,,346.0,,,8.0,6.0,2.0,,,,,,,,,,,,
