actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
344,PT11M30.00S,2023-10-29T00:54:36.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630596,93.51182654402102,50.49019607843137,1610612739,51,60,2023-10-29T00:54:44Z,3400000,False,2.0,8.0,1,right,E. Mobley driving Layup (14 PTS) (D. Wade 2 AST),"[1630596, 1629731]",1610612739.0,CLE,driving,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,,0.89,Made,,,,,14.0,D. Wade,1629731.0,2.0,,,,,
346,PT11M19.00S,2023-10-29T00:54:51.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631097,6.521024967148489,49.50980392156863,1610612754,51,60,2023-10-29T00:58:16Z,3420000,False,2.0,9.0,1,left,MISS B. Mathurin Layup,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,,,,,,0.91,Missed,,,,,,,,,,,,,
347,PT11M16.00S,2023-10-29T00:54:54.8Z,3,REGULAR,rebound,defensive,[],1630596,,,1610612739,51,60,2023-10-29T00:58:16Z,3430000,False,,,0,,E. Mobley REBOUND (Off:2 Def:5),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,,,,346.0,7.0,5.0,2.0,,,,,,,,,
348,PT11M08.00S,2023-10-29T00:55:00.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630596,92.19776609724047,50.73529411764706,1610612739,51,60,2023-10-29T00:55:04Z,3440000,False,4.0,21.0,1,right,MISS E. Mobley driving Layup,[1630596],1610612739.0,CLE,driving,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,,2.11,Missed,,,,,,,,,,,,,
349,PT11M08.00S,2023-10-29T00:55:00.5Z,3,REGULAR,rebound,offensive,[],1630596,,,1610612739,51,60,2023-10-29T00:55:04Z,3450000,False,,,0,,E. Mobley REBOUND (Off:3 Def:5),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,,,,348.0,8.0,5.0,3.0,,,,,,,,,
353,PT11M08.00S,2023-10-29T00:55:16.2Z,3,REGULAR,foul,personal,['2freethrow'],1626167,,,1610612739,51,60,2023-10-29T00:55:25Z,3490000,False,,,0,,M. Turner shooting personal FOUL (2 PF) (Mobley 2 FT),"[1626167, 1630596]",1610612754.0,IND,shooting,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,1628953.0,2.0,0.0,Mobley,1630596.0,,,,,,,,,,,,,,,
355,PT11M08.00S,2023-10-29T00:55:26.0Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1630596,,,1610612739,52,60,2023-10-29T00:55:26Z,3510000,False,,,0,,E. Mobley Free Throw 1 of 2 (15 PTS),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,Made,,,,,15.0,,,,,,,,
356,PT11M08.00S,2023-10-29T00:55:41.2Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1630596,,,1610612739,53,60,2023-10-29T00:55:41Z,3520000,False,,,0,,E. Mobley Free Throw 2 of 2 (16 PTS),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,Made,,,,,16.0,,,,,,,,
357,PT10M55.00S,2023-10-29T00:55:55.8Z,3,REGULAR,3pt,Jump Shot,[],1630169,24.26084099868594,12.009803921568627,1610612754,53,63,2023-10-29T01:00:56Z,3530000,False,190.0,176.0,1,left,T. Haliburton 25' 3PT pullup (5 PTS) (B. Mathurin 1 AST),"[1630169, 1631097]",1610612754.0,IND,pullup,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Right Center,,,,,,25.87,Made,,,,,5.0,B. Mathurin,1631097.0,1.0,,,,,
358,PT10M33.00S,2023-10-29T00:56:16.7Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629622,94.30026281208936,49.50980392156863,1610612739,55,63,2023-10-29T00:56:23Z,3540000,False,-2.0,1.0,1,right,M. Strus cutting DUNK (7 PTS) (I. Okoro 2 AST),"[1629622, 1630171]",1610612739.0,CLE,cutting,,,Strus,M. Strus,,,,,Restricted Area,0-8 Center,,,,,,0.27,Made,,,,,7.0,I. Okoro,1630171.0,2.0,,,,,
360,PT10M22.00S,2023-10-29T00:56:28.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630169,9.937582128777924,61.51960784313726,1610612754,55,63,2023-10-29T01:02:39Z,3560000,False,-58.0,41.0,1,left,MISS T. Haliburton 7' driving floating Shot,[1630169],1610612754.0,IND,driving floating,,,Haliburton,T. Haliburton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,7.06,Missed,,,,,,,,,,,,,
361,PT10M19.00S,2023-10-29T00:56:31.5Z,3,REGULAR,rebound,defensive,[],1630596,,,1610612739,55,63,2023-10-29T01:02:39Z,3570000,False,,,0,,E. Mobley REBOUND (Off:3 Def:6),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,360.0,9.0,6.0,3.0,,,,,,,,,
362,PT10M15.00S,2023-10-29T00:56:35.8Z,3,REGULAR,3pt,Jump Shot,[],1629731,82.7365308804205,4.411764705882353,1610612739,55,63,2023-10-29T01:03:17Z,3580000,False,-228.0,110.0,1,right,MISS D. Wade 25' 3PT,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,Above the Break 3,24+ Left Center,,,,,,25.3,Missed,,,,,,,,,,,,,
363,PT10M12.00S,2023-10-29T00:56:38.8Z,3,REGULAR,rebound,defensive,[],1626167,,,1610612754,55,63,2023-10-29T00:56:48Z,3590000,False,,,0,,M. Turner REBOUND (Off:0 Def:8),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Left Center,,,,,,,,362.0,8.0,8.0,0.0,,,,,,,,,
364,PT10M02.00S,2023-10-29T00:56:48.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630169,6.1268068331143235,51.9607843137255,1610612754,55,63,2023-10-29T01:04:47Z,3600000,False,-10.0,5.0,1,left,MISS T. Haliburton driving Layup,[1630169],1610612754.0,IND,driving,,,Haliburton,T. Haliburton,,,,,Restricted Area,0-8 Center,,,,,,1.1,Missed,,,,,,,,,,,,,
365,PT10M00.00S,2023-10-29T00:56:50.2Z,3,REGULAR,rebound,offensive,[],1626167,,,1610612754,55,63,2023-10-29T01:04:47Z,3610000,False,,,0,,M. Turner REBOUND (Off:1 Def:8),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,,,,,,364.0,9.0,8.0,1.0,,,,,,,,,
366,PT09M57.00S,2023-10-29T00:56:53.1Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1626167,9.806176084099869,43.13725490196079,1610612754,55,65,2023-10-29T00:56:58Z,3620000,False,34.0,40.0,1,left,M. Turner turnaround Hook (11 PTS),[1626167],1610612754.0,IND,turnaround,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,5.25,Made,,,,,11.0,,,,,,,,
367,PT09M34.00S,2023-10-29T00:57:16.8Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630596,93.77463863337714,48.77450980392157,1610612739,57,65,2023-10-29T00:57:21Z,3630000,False,-6.0,6.0,1,right,E. Mobley cutting DUNK (18 PTS) (M. Strus 3 AST),"[1630596, 1629622]",1610612739.0,CLE,cutting,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,,0.86,Made,,,,,18.0,M. Strus,1629622.0,3.0,,,,,
369,PT09M24.00S,2023-10-29T00:57:29.9Z,3,REGULAR,foul,personal,['2freethrow'],1630596,,,1610612754,57,65,2023-10-29T00:58:02Z,3650000,False,,,0,,E. Mobley shooting personal FOUL (3 PF) (Turner 2 FT),"[1630596, 1626167]",1610612739.0,CLE,shooting,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,1628953.0,3.0,0.0,Turner,1626167.0,,,,,,,,,,,,,,,
371,PT09M24.00S,2023-10-29T00:58:09.0Z,3,REGULAR,foul,technical,['1freethrow'],1629622,,,1610612754,57,65,2023-10-29T00:58:21Z,3670000,False,,,0,,M. Strus technical FOUL (1 Tech),[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,,,1193.0,1.0,1.0,,,,,,,,,,,,,,,,,
372,PT09M24.00S,2023-10-29T00:58:24.1Z,3,REGULAR,freethrow,1 of 1,[],1630169,,,1610612754,57,66,2023-10-29T00:58:24Z,3680000,False,,,0,,T. Haliburton technical Free Throw 1 of 1 (6 PTS),[1630169],1610612754.0,IND,technical,,,Haliburton,T. Haliburton,,,,,,,,,,,,,Made,,,,,6.0,,,,,,,,
373,PT09M24.00S,2023-10-29T00:58:48.1Z,3,REGULAR,freethrow,1 of 2,[],1626167,,,1610612754,57,67,2023-10-29T00:58:48Z,3690000,False,,,0,,M. Turner Free Throw 1 of 2 (12 PTS),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,Made,,,,,12.0,,,,,,,,
374,PT09M24.00S,2023-10-29T00:58:59.7Z,3,REGULAR,freethrow,2 of 2,[],1626167,,,1610612754,57,68,2023-10-29T00:58:59Z,3700000,False,,,0,,M. Turner Free Throw 2 of 2 (13 PTS),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,Made,,,,,13.0,,,,,,,,
375,PT09M15.00S,2023-10-29T00:59:11.6Z,3,REGULAR,3pt,Jump Shot,[],1629622,66.96780551905388,57.59803921568627,1610612739,60,68,2023-10-29T00:59:15Z,3710000,False,38.0,258.0,1,right,M. Strus 26' 3PT  (10 PTS) (C. LeVert 4 AST),"[1629622, 1627747]",1610612739.0,CLE,,,,Strus,M. Strus,,,,,Above the Break 3,24+ Center,,,,,,26.08,Made,,,,,10.0,C. LeVert,1627747.0,4.0,,,,,
377,PT09M03.00S,2023-10-29T00:59:23.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628971,9.674770039421814,54.65686274509803,1610612754,60,68,2023-10-29T00:59:28Z,3730000,False,-23.0,38.0,1,left,MISS B. Brown driving floating Shot,[1628971],1610612754.0,IND,driving floating,,,Brown,B. Brown,,,,,In The Paint (Non-RA),0-8 Center,,,,,,4.49,Missed,,,,,,,,,,,,,
378,PT09M00.00S,2023-10-29T00:59:26.6Z,3,REGULAR,rebound,defensive,[],1629622,,,1610612739,60,68,2023-10-29T00:59:28Z,3740000,False,,,0,,M. Strus REBOUND (Off:0 Def:8),[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,377.0,8.0,8.0,0.0,,,,,,,,,
379,PT08M56.00S,2023-10-29T00:59:30.2Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630596,93.38042049934296,50.245098039215684,1610612739,62,68,2023-10-29T01:07:58Z,3750000,False,1.0,10.0,1,right,E. Mobley running Layup (20 PTS) (M. Strus 4 AST),"[1630596, 1629622]",1610612739.0,CLE,running,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,,0.98,Made,,,,,20.0,M. Strus,1629622.0,4.0,,,,,
381,PT08M55.00S,2023-10-29T00:59:38.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,62,68,2023-10-29T00:59:38Z,3770000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,PT08M42.00S,2023-10-29T01:03:05.6Z,3,REGULAR,3pt,Jump Shot,[],1630169,29.77989487516426,18.627450980392158,1610612754,62,68,2023-10-29T01:08:46Z,3780000,False,157.0,227.0,1,left,MISS T. Haliburton 27' pullup 3PT,[1630169],1610612754.0,IND,pullup,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Right Center,,,,,,27.63,Missed,,,,,,,,,,,,,
384,PT08M39.00S,2023-10-29T01:03:08.6Z,3,REGULAR,rebound,defensive,[],1630596,,,1610612739,62,68,2023-10-29T01:03:09Z,3790000,False,,,0,,E. Mobley REBOUND (Off:3 Def:7),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Above the Break 3,24+ Right Center,,,,,,,,383.0,10.0,7.0,3.0,,,,,,,,,
385,PT08M30.00S,2023-10-29T01:03:17.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630596,94.03745072273325,50.0,1610612739,62,68,2023-10-29T01:03:22Z,3800000,False,0.0,4.0,1,right,MISS E. Mobley driving Layup - blocked,"[1630596, 1626167]",1610612739.0,CLE,driving,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,,0.35,Missed,,,,,,,,,Turner,1626167.0,,,
386,PT08M30.00S,2023-10-29T01:03:17.2Z,3,REGULAR,block,,[],1626167,,,1610612739,62,68,2023-10-29T01:03:20Z,3810000,False,,,0,,M. Turner BLOCK (1 BLK),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
387,PT08M26.00S,2023-10-29T01:03:21.2Z,3,REGULAR,rebound,offensive,[],1630596,,,1610612739,62,68,2023-10-29T01:03:22Z,3820000,False,,,0,,E. Mobley REBOUND (Off:4 Def:7),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,,,,385.0,11.0,7.0,4.0,,,,,,,,,
388,PT08M23.00S,2023-10-29T01:03:24.7Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629731,67.7562417871222,63.725490196078425,1610612739,62,68,2023-10-29T01:03:28Z,3830000,False,69.0,251.0,1,right,MISS D. Wade 25' 3PT,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,Above the Break 3,24+ Center,,,,,,25.98,Missed,,,,,,,,,,,,,
389,PT08M20.00S,2023-10-29T01:03:27.7Z,3,REGULAR,rebound,defensive,[],1628971,,,1610612754,62,68,2023-10-29T01:03:28Z,3840000,False,,,0,,B. Brown REBOUND (Off:0 Def:3),[1628971],1610612754.0,IND,,,,Brown,B. Brown,,,,,Above the Break 3,24+ Center,,,,,,,,388.0,3.0,3.0,0.0,,,,,,,,,
391,PT08M08.00S,2023-10-29T01:03:59.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630167,6.915243101182654,50.0,1610612754,62,70,2023-10-29T01:17:11Z,3860000,False,0.0,13.0,1,left,O. Toppin driving Layup (4 PTS) (T. Haliburton 9 AST),"[1630167, 1630169]",1610612754.0,IND,driving,,,Toppin,O. Toppin,,,,,Restricted Area,0-8 Center,,,,,,1.25,Made,,,,,4.0,T. Haliburton,1630169.0,9.0,,,,,
392,PT07M51.00S,2023-10-29T01:04:15.9Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630596,94.30026281208936,49.50980392156863,1610612739,64,70,2023-10-29T01:19:18Z,3870000,False,-2.0,1.0,1,right,E. Mobley driving DUNK (22 PTS),[1630596],1610612739.0,CLE,driving,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,,0.27,Made,,,,,22.0,,,,,,,,
393,PT07M35.00S,2023-10-29T01:04:31.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631097,6.258212877792378,49.754901960784316,1610612754,64,72,2023-10-29T01:04:36Z,3880000,False,1.0,6.0,1,left,B. Mathurin driving Layup (11 PTS) (T. Haliburton 10 AST),"[1631097, 1630169]",1610612754.0,IND,driving,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,,,,,,0.64,Made,,,,,11.0,T. Haliburton,1630169.0,10.0,,,,,
394,PT07M24.00S,2023-10-29T01:04:43.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627747,80.6340341655716,51.9607843137255,1610612739,66,72,2023-10-29T01:04:51Z,3890000,False,10.0,130.0,1,right,C. LeVert 12' pullup Jump Shot (27 PTS),[1627747],1610612739.0,CLE,pullup,,,LeVert,C. LeVert,,,,,In The Paint (Non-RA),8-16 Center,,,,,,12.99,Made,,,,,27.0,,,,,,,,
395,PT07M14.00S,2023-10-29T01:04:51.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628971,8.623521681997373,35.294117647058826,1610612754,66,74,2023-10-29T01:04:59Z,3900000,False,74.0,29.0,1,left,B. Brown 7' driving floating bank Jump Shot (2 PTS),[1628971],1610612754.0,IND,driving floating bank,,,Brown,B. Brown,,,,,In The Paint (Non-RA),0-8 Center,,,,,,7.89,Made,,,,,2.0,,,,,,,,
396,PT06M53.00S,2023-10-29T01:05:13.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630171,94.1688567674113,47.794117647058826,1610612739,68,74,2023-10-29T01:05:31Z,3910000,False,-11.0,2.0,1,right,I. Okoro driving finger roll Layup (7 PTS) (D. Wade 3 AST),"[1630171, 1629731]",1610612739.0,CLE,driving finger roll,,,Okoro,I. Okoro,,,,,Restricted Area,0-8 Center,,,,,,1.12,Made,,,,,7.0,D. Wade,1629731.0,3.0,,,,,
398,PT06M31.00S,2023-10-29T01:05:35.4Z,3,REGULAR,3pt,Jump Shot,[],1631097,23.866622864651774,13.23529411764706,1610612754,68,74,2023-10-29T01:05:40Z,3930000,False,184.0,172.0,1,left,MISS B. Mathurin 25' 3PT,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Right Center,,,,,,25.16,Missed,,,,,,,,,,,,,
399,PT06M28.00S,2023-10-29T01:05:38.4Z,3,REGULAR,rebound,offensive,[],1630167,,,1610612754,68,74,2023-10-29T01:05:40Z,3940000,False,,,0,,O. Toppin REBOUND (Off:1 Def:1),[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Above the Break 3,24+ Right Center,,,,,,,,398.0,2.0,1.0,1.0,,,,,,,,,
400,PT06M27.00S,2023-10-29T01:05:39.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630167,7.703679369250986,50.0,1610612754,68,74,2023-10-29T01:05:43Z,3950000,False,0.0,20.0,1,left,MISS O. Toppin putback Layup - blocked,"[1630167, 1630171]",1610612754.0,IND,putback,,,Toppin,O. Toppin,,,,,Restricted Area,0-8 Center,,,,,,1.99,Missed,,,,,,,,,Okoro,1630171.0,,,
444,PT06M27.00S,2023-10-29T01:05:39.5Z,3,REGULAR,block,,[],1630171,,,1610612754,68,74,2023-10-29T01:09:45Z,3955000,False,,,0,,I. Okoro BLOCK (1 BLK),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
401,PT06M24.00S,2023-10-29T01:05:42.5Z,3,REGULAR,rebound,offensive,[],1630167,,,1610612754,68,74,2023-10-29T01:12:48Z,3960000,False,,,0,,O. Toppin REBOUND (Off:2 Def:1),[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Restricted Area,0-8 Center,,,,,,,,400.0,3.0,1.0,2.0,,,,,,,,,
402,PT06M18.00S,2023-10-29T01:05:48.0Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1631097,16.90210249671485,25.98039215686275,1610612754,68,76,2023-10-29T01:12:48Z,3970000,False,120.0,106.0,1,left,B. Mathurin 16' Jump Shot (13 PTS) (T. Haliburton 11 AST),"[1631097, 1630169]",1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Mid-Range,8-16 Right,,,,,,16.05,Made,,,,,13.0,T. Haliburton,1630169.0,11.0,,,,,
404,PT06M05.00S,2023-10-29T01:06:02.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630171,94.30026281208936,50.0,1610612739,70,76,2023-10-29T01:06:08Z,3990000,False,0.0,1.0,1,right,I. Okoro Layup (9 PTS) (E. Mobley 3 AST),"[1630171, 1630596]",1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Restricted Area,0-8 Center,,,,,,0.11,Made,,,,,9.0,E. Mobley,1630596.0,3.0,,,,,
405,PT05M53.00S,2023-10-29T01:06:28.4Z,3,REGULAR,foul,offensive,[],1626167,,,1610612754,70,76,2023-10-29T03:19:35Z,4000000,False,,,0,,M. Turner offensive FOUL (3 PF),"[1626167, 1630171]",1610612754.0,IND,,,,Turner,M. Turner,,,,,Mid-Range,16-24 Left Center,203591.0,3.0,0.0,Okoro,1630171.0,,,,,,,,,,,,,,,
489,PT05M53.00S,2023-10-29T01:06:28.4Z,3,REGULAR,turnover,offensive foul,[],1626167,,,1610612754,70,76,2023-10-29T01:06:28Z,4020000,False,,,0,,M. Turner offensive foul TURNOVER (2 TO),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Mid-Range,16-24 Left Center,203591.0,,,,,,,,,,,,,,,,,2.0,,
408,PT05M53.00S,2023-10-29T01:06:39.3Z,3,REGULAR,substitution,out,[],1629731,,,1610612739,70,76,2023-10-29T01:06:28Z,4030000,False,,,0,,SUB out: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
409,PT05M53.00S,2023-10-29T01:06:39.3Z,3,REGULAR,substitution,out,[],1631097,,,1610612739,70,76,2023-10-29T01:06:28Z,4040000,False,,,0,,SUB out: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT05M53.00S,2023-10-29T01:06:39.3Z,3,REGULAR,substitution,out,[],1626167,,,1610612739,70,76,2023-10-29T01:06:28Z,4050000,False,,,0,,SUB out: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
411,PT05M53.00S,2023-10-29T01:06:39.3Z,3,REGULAR,substitution,out,[],1628971,,,1610612739,70,76,2023-10-29T01:06:28Z,4060000,False,,,0,,SUB out: B. Brown,[1628971],1610612754.0,IND,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT05M53.00S,2023-10-29T01:06:39.3Z,3,REGULAR,substitution,in,[],1630241,,,1610612739,70,76,2023-10-29T01:06:28Z,4070000,False,,,0,,SUB in: S. Merrill,[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT05M53.00S,2023-10-29T01:06:39.3Z,3,REGULAR,substitution,in,[],1627741,,,1610612739,70,76,2023-10-29T01:06:28Z,4080000,False,,,0,,SUB in: B. Hield,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT05M53.00S,2023-10-29T01:06:39.3Z,3,REGULAR,substitution,in,[],1629614,,,1610612739,70,76,2023-10-29T01:06:28Z,4090000,False,,,0,,SUB in: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT05M53.00S,2023-10-29T01:06:39.3Z,3,REGULAR,substitution,in,[],1630188,,,1610612739,70,76,2023-10-29T01:06:28Z,4100000,False,,,0,,SUB in: J. Smith,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT05M46.00S,2023-10-29T01:07:02.8Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1627747,92.9862023653088,67.64705882352942,1610612739,70,76,2023-10-29T01:06:28Z,4110000,False,88.0,13.0,1,right,MISS C. LeVert 8' fadeaway Shot,[1627747],1610612739.0,CLE,fadeaway,,,LeVert,C. LeVert,,,,,Mid-Range,8-16 Right,,,,,,8.92,Missed,,,,,,,,,,,,,
417,PT05M45.00S,2023-10-29T01:07:04.9Z,3,REGULAR,rebound,offensive,[],1630596,,,1610612739,70,76,2023-10-29T01:07:04Z,4120000,False,,,0,,E. Mobley REBOUND (Off:5 Def:7),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Mid-Range,8-16 Right,,,,,,,,416.0,12.0,7.0,5.0,,,,,,,,,
418,PT05M40.00S,2023-10-29T01:07:09.4Z,3,REGULAR,3pt,Jump Shot,"['2ndchance', 'fromturnover']",1630241,67.09921156373193,49.754901960784316,1610612739,70,76,2023-10-29T01:06:28Z,4130000,False,-1.0,257.0,1,right,MISS S. Merrill 25' 3PT,[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,Above the Break 3,24+ Center,,,,,,25.68,Missed,,,,,,,,,,,,,
419,PT05M36.00S,2023-10-29T01:07:13.4Z,3,REGULAR,rebound,defensive,[],1630167,,,1610612754,70,76,2023-10-29T01:07:14Z,4140000,False,,,0,,O. Toppin REBOUND (Off:2 Def:2),[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Above the Break 3,24+ Center,,,,,,,,418.0,4.0,2.0,2.0,,,,,,,,,
420,PT05M29.00S,2023-10-29T01:07:20.9Z,3,REGULAR,turnover,bad pass,[],1629614,,,1610612754,70,76,2023-10-29T01:07:25Z,4150000,False,,,0,,A. Nembhard bad pass TURNOVER (1 TO),"[1629614, 1627747]",1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,1.0,LeVert,1627747.0
421,PT05M29.00S,2023-10-29T01:07:20.9Z,3,REGULAR,steal,,[],1627747,,,1610612739,70,76,2023-10-29T01:26:02Z,4160000,False,,,0,,C. LeVert STEAL (1 STL),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
422,PT05M24.00S,2023-10-29T01:07:25.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630171,93.11760840998686,50.49019607843137,1610612739,72,76,2023-10-29T01:07:31Z,4170000,False,2.0,12.0,1,right,I. Okoro running Layup (11 PTS) (C. LeVert 5 AST),"[1630171, 1627747]",1610612739.0,CLE,running,,,Okoro,I. Okoro,,,,,Restricted Area,0-8 Center,,,,,,1.25,Made,,,,,11.0,C. LeVert,1627747.0,5.0,,,,,
424,PT05M12.00S,2023-10-29T01:07:36.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627741,4.944152431011826,48.77450980392157,1610612754,72,78,2023-10-29T01:07:40Z,4190000,False,6.0,-6.0,1,left,B. Hield driving Layup (7 PTS) (J. Smith 3 AST),"[1627741, 1630188]",1610612754.0,IND,driving,,,Hield,B. Hield,,,,,Restricted Area,0-8 Center,,,,,,0.86,Made,,,,,7.0,J. Smith,1630188.0,3.0,,,,,
