actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
442,PT03M22.00S,2024-03-11T00:46:35.1Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],203471,55.92969776609724,84.55882352941177,1610612751,73,85,2024-03-11T00:52:47Z,4370000,False,173.0,362.0,1,right,D. Schroder 40' 3PT  (12 PTS) (D. Finney-Smith 3 AST),"[203471, 1627827]",1610612751.0,BKN,,,,Schroder,D. Schroder,,,,,Above the Break 3,24+ Right Center,,,,40.09,Made,12.0,D. Finney-Smith,1627827.0,3.0,,,,,,,,,,,
444,PT02M52.00S,2024-03-11T00:47:05.0Z,3,REGULAR,3pt,Jump Shot,[],1641854,32.013797634691194,43.872549019607845,1610612739,76,85,2024-03-11T00:47:08Z,4390000,False,31.0,248.0,1,left,C. Porter Jr. 25' 3PT  (10 PTS) (D. Garland 5 AST),"[1641854, 1629636]",1610612739.0,CLE,,,,Porter Jr.,C. Porter Jr.,,,,,Above the Break 3,24+ Center,,,,25.03,Made,10.0,D. Garland,1629636.0,5.0,,,,,,,,,,,
446,PT02M32.00S,2024-03-11T00:47:27.2Z,3,REGULAR,foul,personal,['2freethrow'],1630171,,,1610612751,76,85,2024-03-11T00:47:39Z,4410000,False,,,0,,I. Okoro shooting personal FOUL (3 PF) (Finney-Smith 2 FT),"[1630171, 1627827]",1610612739.0,CLE,shooting,,,Okoro,I. Okoro,,,,,Restricted Area,0-8 Center,,,,,,,,,,2005.0,,,,,,,3.0,0.0,Finney-Smith,1627827.0
448,PT02M32.00S,2024-03-11T00:47:51.8Z,3,REGULAR,freethrow,1 of 2,[],1627827,,,1610612751,76,86,2024-03-11T00:47:51Z,4430000,False,,,0,,D. Finney-Smith Free Throw 1 of 2 (7 PTS),[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,Made,7.0,,,,,,,,,,,,,,
449,PT02M32.00S,2024-03-11T00:48:07.6Z,3,REGULAR,freethrow,2 of 2,[],1627827,,,1610612751,76,87,2024-03-11T00:48:07Z,4440000,False,,,0,,D. Finney-Smith Free Throw 2 of 2 (8 PTS),[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,Made,8.0,,,,,,,,,,,,,,
450,PT02M15.00S,2024-03-11T00:48:26.1Z,3,REGULAR,3pt,Jump Shot,[],1630241,30.699737187910642,67.40196078431373,1610612739,76,87,2024-03-11T00:48:31Z,4450000,False,-87.0,236.0,1,left,MISS S. Merrill 25' step back 3PT,[1630241],1610612739.0,CLE,step back,,,Merrill,S. Merrill,,,,,Above the Break 3,24+ Left Center,,,,25.16,Missed,,,,,,,,,,,,,,,
451,PT02M13.00S,2024-03-11T00:48:28.1Z,3,REGULAR,rebound,defensive,[],203471,,,1610612751,76,87,2024-03-11T00:48:31Z,4460000,False,,,0,,D. Schroder REBOUND (Off:0 Def:2),[203471],1610612751.0,BKN,,,,Schroder,D. Schroder,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,450.0,2.0,2.0,0.0,,,,
452,PT02M06.00S,2024-03-11T00:48:39.0Z,3,REGULAR,foul,personal,[],1630241,,,1610612751,76,87,2024-03-11T00:48:45Z,4470000,False,,,0,,S. Merrill personal FOUL (4 PF),"[1630241, 1630560]",1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,202037.0,,,,,,,4.0,0.0,Thomas,1630560.0
454,PT02M06.00S,2024-03-11T00:48:48.0Z,3,REGULAR,substitution,out,[],1627827,,,1610612751,76,87,2024-03-11T00:48:53Z,4490000,False,,,0,,SUB out: D. Finney-Smith,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT02M06.00S,2024-03-11T00:48:48.0Z,3,REGULAR,substitution,in,[],1630592,,,1610612751,76,87,2024-03-11T00:48:53Z,4500000,False,,,0,,SUB in: J. Wilson,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT01M53.00S,2024-03-11T00:49:16.2Z,3,REGULAR,2pt,Jump Shot,[],203471,83.13074901445466,76.7156862745098,1610612751,76,89,2024-03-11T00:49:20Z,4510000,False,134.0,106.0,1,right,D. Schroder 17' pullup Jump Shot (14 PTS),[203471],1610612751.0,BKN,pullup,,,Schroder,D. Schroder,,,,,Mid-Range,16-24 Right Center,,,,17.06,Made,14.0,,,,,,,,,,,,,,
457,PT01M35.00S,2024-03-11T00:49:34.3Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1627745,7.046649145860711,47.794117647058826,1610612739,78,89,2024-03-11T00:49:37Z,4520000,False,11.0,14.0,1,left,D. Jones DUNK (3 PTS),[1627745],1610612739.0,CLE,,,,Jones,D. Jones,,,,,Restricted Area,0-8 Center,,,,1.76,Made,3.0,,,,,,,,,,,,,,
458,PT01M13.00S,2024-03-11T00:49:55.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630549,93.64323258869908,51.225490196078425,1610612751,78,91,2024-03-11T00:50:01Z,4530000,False,6.0,7.0,1,right,D. Sharpe cutting Layup (4 PTS) (J. Wilson 1 AST),"[1630549, 1630592]",1610612751.0,BKN,cutting,,,Sharpe,D. Sharpe,,,,,Restricted Area,0-8 Center,,,,0.95,Made,4.0,J. Wilson,1630592.0,1.0,,,,,,,,,,,
460,PT01M01.00S,2024-03-11T00:50:11.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629636,8.492115637319317,48.529411764705884,1610612739,78,91,2024-03-11T00:54:12Z,4550000,False,7.0,27.0,1,left,MISS D. Garland driving floating Shot,[1629636],1610612739.0,CLE,driving floating,,,Garland,D. Garland,,,,,Restricted Area,0-8 Center,,,,2.83,Missed,,,,,,,,,,,,,,,
461,PT00M59.70S,2024-03-11T00:50:13.6Z,3,REGULAR,rebound,offensive,[],1627745,,,1610612739,78,91,2024-03-11T00:54:12Z,4560000,False,,,0,,D. Jones REBOUND (Off:1 Def:0),[1627745],1610612739.0,CLE,,,,Jones,D. Jones,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,460.0,1.0,0.0,1.0,,,,
462,PT00M59.00S,2024-03-11T00:50:16.2Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1627745,5.590000152587891,50.0,1610612739,80,91,2024-03-11T00:54:32Z,4570000,False,0.0,0.0,1,left,D. Jones tip Layup (5 PTS),[1627745],1610612739.0,CLE,tip,,,Jones,D. Jones,,,,,Restricted Area,0-8 Center,,,,0.0,Made,5.0,,,,,,,,,,,,,,
463,PT00M39.40S,2024-03-11T00:50:33.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630560,92.9862023653088,54.90196078431373,1610612751,80,93,2024-03-11T00:50:37Z,4580000,False,25.0,13.0,1,right,C. Thomas driving floating bank Jump Shot (17 PTS),[1630560],1610612751.0,BKN,driving floating bank,,,Thomas,C. Thomas,,,,,Restricted Area,0-8 Center,,,,2.79,Made,17.0,,,,,,,,,,,,,,
464,PT00M30.50S,2024-03-11T00:50:43.1Z,3,REGULAR,3pt,Jump Shot,[],1629636,36.08738501971091,50.98039215686274,1610612739,80,93,2024-03-11T00:50:46Z,4590000,False,-5.0,287.0,1,left,MISS D. Garland 28' 3PT,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,Above the Break 3,24+ Center,,,,28.67,Missed,,,,,,,,,,,,,,,
465,PT00M28.20S,2024-03-11T00:50:45.4Z,3,REGULAR,rebound,defensive,[],1630560,,,1610612751,80,93,2024-03-11T00:50:46Z,4600000,False,,,0,,C. Thomas REBOUND (Off:2 Def:3),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,464.0,5.0,3.0,2.0,,,,
466,PT00M11.20S,2024-03-11T00:51:02.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630560,85.89027595269383,51.71568627450981,1610612751,80,93,2024-03-11T00:51:07Z,4610000,False,9.0,80.0,1,right,MISS C. Thomas 8' driving floating Shot - blocked,"[1630560, 1630171]",1610612751.0,BKN,driving floating,,,Thomas,C. Thomas,,,,,In The Paint (Non-RA),8-16 Center,,,,8.06,Missed,,,,,,Okoro,1630171.0,,,,,,,,
467,PT00M11.20S,2024-03-11T00:51:02.4Z,3,REGULAR,block,,[],1630171,,,1610612751,80,93,2024-03-11T00:51:05Z,4620000,False,,,0,,I. Okoro BLOCK (1 BLK),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
468,PT00M08.10S,2024-03-11T00:51:05.5Z,3,REGULAR,rebound,defensive,[],1630171,,,1610612739,80,93,2024-03-11T00:51:05Z,4630000,False,,,0,,I. Okoro REBOUND (Off:0 Def:4),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,466.0,4.0,4.0,0.0,,,,
469,PT00M05.70S,2024-03-11T00:51:07.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1641854,7.440867279894875,53.67647058823529,1610612739,80,93,2024-03-11T00:51:14Z,4640000,False,-18.0,17.0,1,left,MISS C. Porter Jr. running Layup,[1641854],1610612739.0,CLE,running,,,Porter Jr.,C. Porter Jr.,,,,,Restricted Area,0-8 Center,,,,2.53,Missed,,,,,,,,,,,,,,,
470,PT00M03.40S,2024-03-11T00:51:10.2Z,3,REGULAR,rebound,defensive,[],1630560,,,1610612751,80,93,2024-03-11T00:51:10Z,4650000,False,,,0,,C. Thomas REBOUND (Off:2 Def:4),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,469.0,6.0,4.0,2.0,,,,
471,PT00M02.10S,2024-03-11T00:51:15.1Z,3,REGULAR,3pt,Jump Shot,[],1630560,57.637976346911955,23.774509803921568,1610612751,80,96,2024-03-11T00:56:33Z,4660000,False,-131.0,346.0,1,right,C. Thomas 36' 3PT pullup (20 PTS),[1630560],1610612751.0,BKN,pullup,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Left Center,,,,36.97,Made,20.0,,,,,,,,,,,,,,
472,PT00M00.00S,2024-03-11T00:51:23.8Z,3,REGULAR,period,end,[],0,,,1610612739,80,96,2024-03-11T00:51:23Z,4670000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT12M00.00S,2024-03-11T00:51:50.3Z,4,REGULAR,substitution,out,['startperiod'],1629636,,,1610612739,80,96,2024-03-11T00:53:56Z,4680000,False,,,0,,SUB out: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT12M00.00S,2024-03-11T00:51:50.3Z,4,REGULAR,substitution,out,['startperiod'],1627745,,,1610612739,80,96,2024-03-11T00:53:56Z,4690000,False,,,0,,SUB out: D. Jones,[1627745],1610612739.0,CLE,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT12M00.00S,2024-03-11T00:51:50.3Z,4,REGULAR,substitution,out,['startperiod'],1630171,,,1610612739,80,96,2024-03-11T00:53:56Z,4700000,False,,,0,,SUB out: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT12M00.00S,2024-03-11T00:51:50.3Z,4,REGULAR,substitution,out,['startperiod'],203471,,,1610612739,80,96,2024-03-11T00:53:56Z,4710000,False,,,0,,SUB out: D. Schroder,[203471],1610612751.0,BKN,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT12M00.00S,2024-03-11T00:51:50.3Z,4,REGULAR,substitution,in,['startperiod'],1628386,,,1610612739,80,96,2024-03-11T00:53:56Z,4720000,False,,,0,,SUB in: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT12M00.00S,2024-03-11T00:51:50.3Z,4,REGULAR,substitution,in,['startperiod'],1641734,,,1610612739,80,96,2024-03-11T00:53:56Z,4730000,False,,,0,,SUB in: E. Bates,[1641734],1610612739.0,CLE,,,,Bates,E. Bates,,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT12M00.00S,2024-03-11T00:51:50.3Z,4,REGULAR,substitution,in,['startperiod'],1630600,,,1610612739,80,96,2024-03-11T00:53:56Z,4740000,False,,,0,,SUB in: I. Mobley,[1630600],1610612739.0,CLE,,,,Mobley,I. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT12M00.00S,2024-03-11T00:51:50.3Z,4,REGULAR,substitution,in,['startperiod'],1628969,,,1610612739,80,96,2024-03-11T00:53:56Z,4750000,False,,,0,,SUB in: M. Bridges,[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT12M00.00S,2024-03-11T00:54:01.5Z,4,REGULAR,period,start,[],0,,,1610612739,80,96,2024-03-11T00:54:01Z,4760000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT11M37.00S,2024-03-11T00:54:23.0Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1628386,10.068988173455978,46.07843137254902,1610612739,82,96,2024-03-11T00:54:29Z,4770000,False,20.0,42.0,1,left,J. Allen Hook (11 PTS) (C. Porter Jr. 1 AST),"[1628386, 1641854]",1610612739.0,CLE,,,,Allen,J. Allen,,,,,In The Paint (Non-RA),0-8 Center,,,,4.64,Made,11.0,C. Porter Jr.,1641854.0,1.0,,,,,,,,,,,
484,PT11M15.00S,2024-03-11T00:54:45.1Z,4,REGULAR,2pt,Jump Shot,[],1630560,87.59855453350855,25.245098039215684,1610612751,82,98,2024-03-11T00:54:51Z,4790000,False,-124.0,64.0,1,right,C. Thomas 13' fadeaway Jump Shot (22 PTS),[1630560],1610612751.0,BKN,fadeaway,,,Thomas,C. Thomas,,,,,Mid-Range,8-16 Left,,,,13.94,Made,22.0,,,,,,,,,,,,,,
485,PT10M58.00S,2024-03-11T00:55:01.7Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1630600,9.017739816031538,52.450980392156865,1610612739,82,98,2024-03-11T00:55:05Z,4800000,False,-12.0,32.0,1,left,MISS I. Mobley Hook,[1630600],1610612739.0,CLE,,,,Mobley,I. Mobley,,,,,Restricted Area,0-8 Center,,,,3.46,Missed,,,,,,,,,,,,,,,
486,PT10M56.00S,2024-03-11T00:55:03.6Z,4,REGULAR,rebound,defensive,[],1630549,,,1610612751,82,98,2024-03-11T00:55:03Z,4810000,False,,,0,,D. Sharpe REBOUND (Off:0 Def:2),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,485.0,2.0,2.0,0.0,,,,
487,PT10M45.00S,2024-03-11T00:55:15.3Z,4,REGULAR,3pt,Jump Shot,[],1630560,69.59592641261499,21.813725490196077,1610612751,82,101,2024-03-11T00:55:20Z,4820000,False,-141.0,233.0,1,right,C. Thomas 27' 3PT step back (25 PTS),[1630560],1610612751.0,BKN,step back,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Left Center,,,,27.25,Made,25.0,,,,,,,,,,,,,,
488,PT10M23.00S,2024-03-11T00:55:37.8Z,4,REGULAR,2pt,Jump Shot,[],1641854,19.530223390275953,20.833333333333336,1610612739,82,101,2024-03-11T00:58:02Z,4830000,False,146.0,131.0,1,left,MISS C. Porter Jr. 19' pullup Shot,[1641854],1610612739.0,CLE,pullup,,,Porter Jr.,C. Porter Jr.,,,,,Mid-Range,16-24 Right Center,,,,19.61,Missed,,,,,,,,,,,,,,,
489,PT10M20.00S,2024-03-11T00:55:40.8Z,4,REGULAR,rebound,defensive,[],1630560,,,1610612751,82,101,2024-03-11T00:55:42Z,4840000,False,,,0,,C. Thomas REBOUND (Off:2 Def:5),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,488.0,7.0,5.0,2.0,,,,
490,PT10M02.00S,2024-03-11T00:56:02.1Z,4,REGULAR,3pt,Jump Shot,[],1630560,93.77463863337714,3.9215686274509802,1610612751,82,104,2024-03-11T00:56:11Z,4850000,False,-230.0,6.0,1,right,C. Thomas 3PT  (28 PTS) (D. Sharpe 3 AST),"[1630560, 1630549]",1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Left Corner 3,24+ Left,,,,23.05,Made,28.0,D. Sharpe,1630549.0,3.0,,,,,,,,,,,
492,PT10M02.00S,2024-03-11T00:56:09.6Z,4,REGULAR,foul,personal,['1freethrow'],1641854,,,1610612751,82,104,2024-03-11T00:56:29Z,4870000,False,,,0,,C. Porter Jr. shooting personal FOUL (1 PF) (Thomas 1 FT),"[1641854, 1630560]",1610612739.0,CLE,shooting,,,Porter Jr.,C. Porter Jr.,,,,,Left Corner 3,24+ Left,,,,,,,,,,2004.0,,,,,,,1.0,0.0,Thomas,1630560.0
494,PT10M02.00S,2024-03-11T00:56:34.3Z,4,REGULAR,freethrow,1 of 1,[],1630560,,,1610612751,82,105,2024-03-11T00:56:34Z,4890000,False,,,0,,C. Thomas Free Throw 1 of 1 (29 PTS),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,Made,29.0,,,,,,,,,,,,,,
495,PT09M50.00S,2024-03-11T00:56:46.8Z,4,REGULAR,3pt,Jump Shot,[],1630241,32.013797634691194,27.205882352941174,1610612739,82,105,2024-03-11T00:56:51Z,4900000,False,114.0,248.0,1,left,MISS S. Merrill 27' 3PT,[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,Above the Break 3,24+ Right Center,,,,27.33,Missed,,,,,,,,,,,,,,,
496,PT09M47.00S,2024-03-11T00:56:49.8Z,4,REGULAR,rebound,defensive,[],1630549,,,1610612751,82,105,2024-03-11T00:56:51Z,4910000,False,,,0,,D. Sharpe REBOUND (Off:0 Def:3),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,495.0,3.0,3.0,0.0,,,,
497,PT09M35.00S,2024-03-11T00:57:01.6Z,4,REGULAR,3pt,Jump Shot,[],1628372,92.72339027595268,96.32352941176471,1610612751,82,108,2024-03-11T00:57:06Z,4920000,False,232.0,16.0,1,right,D. Smith Jr. 3PT  (7 PTS) (D. Sharpe 4 AST),"[1628372, 1630549]",1610612751.0,BKN,,,,Smith Jr.,D. Smith Jr.,,,,,Right Corner 3,24+ Right,,,,23.21,Made,7.0,D. Sharpe,1630549.0,4.0,,,,,,,,,,,
499,PT09M24.00S,2024-03-11T00:57:13.1Z,4,REGULAR,3pt,Jump Shot,[],1641734,20.05584756898817,5.392156862745098,1610612739,85,108,2024-03-11T00:57:17Z,4940000,False,223.0,136.0,1,left,E. Bates 26' 3PT  (3 PTS) (C. Porter Jr. 2 AST),"[1641734, 1641854]",1610612739.0,CLE,,,,Bates,E. Bates,,,,,Above the Break 3,24+ Right Center,,,,26.12,Made,3.0,C. Porter Jr.,1641854.0,2.0,,,,,,,,,,,
501,PT08M56.00S,2024-03-11T00:57:40.8Z,4,REGULAR,3pt,Jump Shot,[],1630560,70.12155059132719,72.30392156862744,1610612751,85,108,2024-03-11T01:01:35Z,4960000,False,112.0,228.0,1,right,MISS C. Thomas 25' pullup 3PT,[1630560],1610612751.0,BKN,pullup,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Right Center,,,,25.42,Missed,,,,,,,,,,,,,,,
502,PT08M54.00S,2024-03-11T00:57:43.3Z,4,REGULAR,rebound,defensive,[],1630600,,,1610612739,85,108,2024-03-11T00:57:43Z,4970000,False,,,0,,I. Mobley REBOUND (Off:0 Def:3),[1630600],1610612739.0,CLE,,,,Mobley,I. Mobley,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,501.0,3.0,3.0,0.0,,,,
503,PT08M51.00S,2024-03-11T00:57:48.7Z,4,REGULAR,turnover,out-of-bounds,[],1641734,,,1610612739,85,108,2024-03-11T00:57:57Z,4980000,False,,,0,,E. Bates lost ball out-of-bounds TURNOVER (1 TO),[1641734],1610612739.0,CLE,lost ball,,,Bates,E. Bates,,,,,Mid-Range,24+ Left,1.0,,,,,,,,,2004.0,,,,,,,,,,
504,PT08M27.00S,2024-03-11T00:58:22.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630592,87.59855453350855,50.245098039215684,1610612751,85,108,2024-03-11T00:59:21Z,4990000,False,1.0,64.0,1,right,MISS J. Wilson 6' cutting Layup - blocked,"[1630592, 1628386]",1610612751.0,BKN,cutting,,,Wilson,J. Wilson,,,,,In The Paint (Non-RA),0-8 Center,,,,6.41,Missed,,,,,,Allen,1628386.0,,,,,,,,
505,PT08M27.00S,2024-03-11T00:58:22.0Z,4,REGULAR,block,,[],1628386,,,1610612751,85,108,2024-03-11T00:58:24Z,5000000,False,,,0,,J. Allen BLOCK (2 BLK),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
506,PT08M27.00S,2024-03-11T00:58:22.0Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612751,85,108,2024-03-11T00:59:21Z,5010000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,504.0,,,,,,,
511,PT08M27.00S,2024-03-11T00:58:30.6Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612751,85,108,2024-03-11T00:59:08Z,5015000,False,,,0,,BKN shot clock Team TURNOVER,[],1610612751.0,BKN,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,202037.0,,,,,,,,,,
507,PT08M27.00S,2024-03-11T00:58:39.3Z,4,REGULAR,substitution,out,[],1630592,,,1610612739,85,108,2024-03-11T00:58:54Z,5020000,False,,,0,,SUB out: J. Wilson,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT08M27.00S,2024-03-11T00:58:39.3Z,4,REGULAR,substitution,out,[],1630560,,,1610612739,85,108,2024-03-11T00:58:54Z,5030000,False,,,0,,SUB out: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT08M27.00S,2024-03-11T00:58:39.3Z,4,REGULAR,substitution,in,[],203471,,,1610612739,85,108,2024-03-11T00:58:54Z,5040000,False,,,0,,SUB in: D. Schroder,[203471],1610612751.0,BKN,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT08M27.00S,2024-03-11T00:58:39.3Z,4,REGULAR,substitution,in,[],1627827,,,1610612739,85,108,2024-03-11T00:58:54Z,5050000,False,,,0,,SUB in: D. Finney-Smith,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
512,PT08M18.00S,2024-03-11T00:58:58.7Z,4,REGULAR,foul,personal,[],1628372,,,1610612739,85,108,2024-03-11T00:59:26Z,5060000,False,,,0,,D. Smith Jr. personal FOUL (4 PF),"[1628372, 1641734]",1610612751.0,BKN,,,,Smith Jr.,D. Smith Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,202037.0,,,,,,,4.0,0.0,Bates,1641734.0
514,PT08M06.00S,2024-03-11T00:59:19.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628386,7.835085413929041,52.69607843137255,1610612739,87,108,2024-03-11T00:59:29Z,5080000,False,-13.0,21.0,1,left,J. Allen alley-oop Layup (13 PTS) (C. Porter Jr. 3 AST),"[1628386, 1641854]",1610612739.0,CLE,alley-oop,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,,2.5,Made,13.0,C. Porter Jr.,1641854.0,3.0,,,,,,,,,,,
516,PT07M41.00S,2024-03-11T00:59:44.4Z,4,REGULAR,3pt,Jump Shot,[],203471,72.7496714848883,82.35294117647058,1610612751,87,111,2024-03-11T00:59:49Z,5100000,False,162.0,204.0,1,right,D. Schroder 26' 3PT  (17 PTS) (D. Finney-Smith 4 AST),"[203471, 1627827]",1610612751.0,BKN,,,,Schroder,D. Schroder,,,,,Above the Break 3,24+ Right Center,,,,26.01,Made,17.0,D. Finney-Smith,1627827.0,4.0,,,,,,,,,,,
517,PT07M29.00S,2024-03-11T00:59:58.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641854,7.178055190538765,49.01960784313725,1610612739,87,111,2024-03-11T01:06:18Z,5110000,False,5.0,15.0,1,left,MISS C. Porter Jr. driving Layup - blocked,"[1641854, 1630549]",1610612739.0,CLE,driving,,,Porter Jr.,C. Porter Jr.,,,,,Restricted Area,0-8 Center,,,,1.58,Missed,,,,,,Sharpe,1630549.0,,,,,,,,
520,PT07M29.00S,2024-03-11T00:59:58.6Z,4,REGULAR,block,,[],1630549,,,1610612739,87,111,2024-03-11T01:00:14Z,5115000,False,,,0,,D. Sharpe BLOCK (1 BLK),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
518,PT07M28.00S,2024-03-11T00:59:59.6Z,4,REGULAR,rebound,offensive,[],1628386,,,1610612739,87,111,2024-03-11T01:06:18Z,5120000,False,,,0,,J. Allen REBOUND (Off:2 Def:6),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,517.0,8.0,6.0,2.0,,,,
519,PT07M27.00S,2024-03-11T01:00:04.2Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628386,5.590000152587891,50.0,1610612739,89,111,2024-03-11T01:06:26Z,5130000,False,0.0,0.0,1,left,J. Allen tip Layup (15 PTS),[1628386],1610612739.0,CLE,tip,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,,0.0,Made,15.0,,,,,,,,,,,,,,
521,PT07M07.00S,2024-03-11T01:00:17.8Z,4,REGULAR,3pt,Jump Shot,[],203471,70.12155059132719,24.509803921568626,1610612751,89,111,2024-03-11T01:00:42Z,5140000,False,-127.0,228.0,1,right,MISS D. Schroder 26' 3PT,[203471],1610612751.0,BKN,,,,Schroder,D. Schroder,,,,,Above the Break 3,24+ Left Center,,,,26.16,Missed,,,,,,,,,,,,,,,
