actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
615,PT03M55.00S,2023-03-05T05:13:18.5Z,4,REGULAR,2pt,Jump Shot,[],1630162,5.469776609724048,73.52941176470588,1610612750,123,127,2023-03-05T05:13:27Z,5910000,False,-118.0,-1.0,1,left,MISS A. Edwards 11' fadeaway Shot,[1630162],1610612750.0,MIN,fadeaway,,,Edwards,A. Edwards,,,,,Mid-Range,8-16 Left,,,11.76,Missed,,,,,,,,,,,,,,,,
616,PT03M48.00S,2023-03-05T05:13:25.5Z,4,REGULAR,rebound,offensive,[],203497,,,1610612750,123,127,2023-03-05T05:13:27Z,5920000,False,,,0,,R. Gobert REBOUND (Off:4 Def:10),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Mid-Range,8-16 Left,,,,,615.0,14.0,10.0,4.0,,,,,,,,,,,,
617,PT03M48.00S,2023-03-05T05:13:24.8Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203497,5.590000152587891,50.0,1610612750,123,129,2023-03-05T05:16:07Z,5930000,False,0.0,0.0,1,left,R. Gobert tip Layup (11 PTS),[203497],1610612750.0,MIN,tip,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,0.0,Made,,,,,11.0,,,,,,,,,,,
618,PT03M28.00S,2023-03-05T05:13:43.8Z,4,REGULAR,3pt,Jump Shot,[],1630556,78.9257555847569,9.068627450980392,1610612758,126,129,2023-03-05T05:20:00Z,5940000,False,-205.0,146.0,1,right,K. Edwards 25' 3PT  (3 PTS) (D. Fox 7 AST),"[1630556, 1628368]",1610612758.0,SAC,,,,Edwards,K. Edwards,,,,,Above the Break 3,24+ Left Center,,,25.12,Made,,,,,3.0,D. Fox,1628368.0,7.0,,,,,,,,
620,PT02M58.00S,2023-03-05T05:14:20.1Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612750,126,129,2023-03-05T05:14:27Z,5960000,False,,,0,,MIN shot clock Team TURNOVER,[],1610612750.0,MIN,,,,,,,,,,Restricted Area,0-8 Center,2882.0,,,,,,,,,,,,,,,,,,,
621,PT02M45.00S,2023-03-05T05:14:43.8Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1628368,92.46057818659659,20.34313725490196,1610612758,128,129,2023-03-05T05:17:28Z,5970000,False,-148.0,18.0,1,right,D. Fox 14' fadeaway Jump Shot (21 PTS),[1628368],1610612758.0,SAC,fadeaway,,,Fox,D. Fox,,,,,Mid-Range,8-16 Left,,,14.94,Made,,,,,21.0,,,,,,,,,,,
622,PT02M22.00S,2023-03-05T05:15:06.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203497,6.783837056504599,50.73529411764706,1610612750,128,131,2023-03-05T05:15:13Z,5980000,False,-4.0,11.0,1,left,R. Gobert cutting finger roll Layup (13 PTS) (M. Conley 3 AST),"[203497, 201144]",1610612750.0,MIN,cutting finger roll,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,1.19,Made,,,,,13.0,M. Conley,201144.0,3.0,,,,,,,,
624,PT02M09.00S,2023-03-05T05:15:18.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,79.71419185282524,48.529411764705884,1610612758,130,131,2023-03-05T05:18:12Z,6000000,False,-7.0,138.0,1,right,D. Fox 13' driving floating Jump Shot (23 PTS),[1628368],1610612758.0,SAC,driving floating,,,Fox,D. Fox,,,,,In The Paint (Non-RA),8-16 Center,,,13.84,Made,,,,,23.0,,,,,,,,,,,
625,PT01M51.00S,2023-03-05T05:15:42.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,7.30946123521682,47.794117647058826,1610612750,130,133,2023-03-05T05:15:49Z,6010000,False,11.0,16.0,1,left,A. Edwards driving Layup (24 PTS),[1630162],1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,,,1.96,Made,,,,,24.0,,,,,,,,,,,
626,PT01M51.00S,2023-03-05T05:15:49.1Z,4,REGULAR,foul,personal,['1freethrow'],1628989,,,1610612750,130,133,2023-03-05T05:16:00Z,6020000,False,,,0,,K. Huerter shooting personal FOUL (3 PF) (Edwards 1 FT),"[1628989, 1630162]",1610612758.0,SAC,shooting,,,Huerter,K. Huerter,,,,,Restricted Area,0-8 Center,1627963.0,,,,,,,,,,,,,,,,3.0,0.0,Edwards,1630162.0
628,PT01M51.00S,2023-03-05T05:16:10.3Z,4,REGULAR,freethrow,1 of 1,[],1630162,,,1610612750,130,134,2023-03-05T05:16:10Z,6040000,False,,,0,,A. Edwards Free Throw 1 of 1 (25 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,Made,,,,,25.0,,,,,,,,,,,
629,PT01M38.00S,2023-03-05T05:16:24.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,82.21090670170827,55.63725490196079,1610612758,130,134,2023-03-05T05:16:29Z,6050000,False,28.0,115.0,1,right,MISS D. Fox 11' pullup Shot - blocked,"[1628368, 203497]",1610612758.0,SAC,pullup,,,Fox,D. Fox,,,,,In The Paint (Non-RA),8-16 Center,,,11.81,Missed,,,,,,,,,,,Gobert,203497.0,,,,
630,PT01M38.00S,2023-03-05T05:16:24.4Z,4,REGULAR,block,,[],203497,,,1610612758,130,134,2023-03-05T05:16:27Z,6060000,False,,,0,,R. Gobert BLOCK (2 BLK),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
631,PT01M38.00S,2023-03-05T05:16:24.4Z,4,REGULAR,rebound,offensive,[],1627734,,,1610612758,130,134,2023-03-05T05:16:29Z,6070000,False,,,0,,D. Sabonis REBOUND (Off:5 Def:8),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),8-16 Center,,,,,629.0,13.0,8.0,5.0,,,,,,,,,,,,
632,PT01M37.00S,2023-03-05T05:16:29.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627734,93.5611038107753,54.00199142156863,1610612758,132,134,2023-03-05T05:19:26Z,6080000,False,20.0,8.0,1,right,D. Sabonis putback Layup (24 PTS),[1627734],1610612758.0,SAC,putback,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,2.15,Made,,,,,24.0,,,,,,,,,,,
633,PT01M16.00S,2023-03-05T05:16:49.7Z,4,REGULAR,turnover,bad pass,[],1630162,,,1610612750,132,134,2023-03-05T05:16:54Z,6090000,False,,,0,,A. Edwards bad pass TURNOVER (4 TO),"[1630162, 1628989]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Mid-Range,8-16 Right,,4.0,,,,,,,,,,,Huerter,1628989.0,,,,,,
634,PT01M16.00S,2023-03-05T05:16:49.7Z,4,REGULAR,steal,,[],1628989,,,1610612758,132,134,2023-03-05T05:16:51Z,6100000,False,,,0,,K. Huerter STEAL (2 STL),[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
635,PT00M57.00S,2023-03-05T05:17:09.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628368,91.01511169513797,41.42156862745098,1610612758,132,134,2023-03-05T05:23:31Z,6110000,False,-43.0,32.0,1,right,MISS D. Fox driving finger roll Layup,[1628368],1610612758.0,SAC,driving finger roll,,,Fox,D. Fox,,,,,In The Paint (Non-RA),0-8 Center,,,5.35,Missed,,,,,,,,,,,,,,,,
636,PT00M54.90S,2023-03-05T05:17:11.4Z,4,REGULAR,rebound,offensive,[],1627734,,,1610612758,132,134,2023-03-05T05:23:31Z,6120000,False,,,0,,D. Sabonis REBOUND (Off:6 Def:8),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,,,,,635.0,14.0,8.0,6.0,,,,,,,,,,,,
637,PT00M52.50S,2023-03-05T05:17:13.8Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",203084,69.99014454664915,21.813725490196077,1610612758,132,134,2023-03-05T05:17:21Z,6130000,False,-141.0,230.0,1,right,MISS H. Barnes 26' 3PT,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Left Center,,,26.94,Missed,,,,,,,,,,,,,,,,
638,PT00M49.00S,2023-03-05T05:17:17.3Z,4,REGULAR,rebound,defensive,[],1630162,,,1610612750,132,134,2023-03-05T05:17:21Z,6140000,False,,,0,,A. Edwards REBOUND (Off:1 Def:2),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,,,,,637.0,3.0,2.0,1.0,,,,,,,,,,,,
639,PT00M33.20S,2023-03-05T05:17:33.0Z,4,REGULAR,2pt,Jump Shot,[],1630162,22.815374507227332,50.245098039215684,1610612750,132,136,2023-03-05T05:17:39Z,6150000,False,-1.0,162.0,1,left,A. Edwards 16' fadeaway Jump Shot (27 PTS),[1630162],1610612750.0,MIN,fadeaway,,,Edwards,A. Edwards,,,,,Mid-Range,16-24 Center,,,16.2,Made,,,,,27.0,,,,,,,,,,,
640,PT00M32.80S,2023-03-05T05:17:39.3Z,4,REGULAR,timeout,full,['team'],0,,,1610612758,132,136,2023-03-05T05:17:50Z,6160000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641,PT00M32.80S,2023-03-05T05:18:27.8Z,4,REGULAR,substitution,out,[],1630556,,,1610612758,132,136,2023-03-05T05:19:06Z,6170000,False,,,0,,SUB out: K. Edwards,[1630556],1610612758.0,SAC,,,,Edwards,K. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
642,PT00M32.80S,2023-03-05T05:18:27.8Z,4,REGULAR,substitution,in,[],1626168,,,1610612758,132,136,2023-03-05T05:19:06Z,6180000,False,,,0,,SUB in: T. Lyles,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,,
643,PT00M28.20S,2023-03-05T05:19:38.8Z,4,REGULAR,foul,personal,['2freethrow'],1630162,,,1610612758,132,136,2023-03-05T05:28:40Z,6182500,False,,,0,,A. Edwards shooting personal FOUL (4 PF) (Fox 2 FT),"[1630162, 1628368]",1610612750.0,MIN,shooting,,,Edwards,A. Edwards,,,,,Mid-Range,16-24 Right Center,202007.0,,,,,,,,,,,,,,,,4.0,0.0,Fox,1628368.0
660,PT00M28.20S,2023-03-05T05:21:02.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612758,132,136,2023-03-05T05:32:08Z,6184375,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
646,PT00M28.20S,2023-03-05T05:22:03.8Z,4,REGULAR,substitution,out,[],1627734,,,1610612758,132,136,2023-03-05T05:30:00Z,6184843,False,,,0,,SUB out: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,,
647,PT00M28.20S,2023-03-05T05:22:03.8Z,4,REGULAR,substitution,in,[],1630556,,,1610612758,132,136,2023-03-05T05:30:00Z,6184921,False,,,0,,SUB in: K. Edwards,[1630556],1610612758.0,SAC,,,,Edwards,K. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
648,PT00M28.20S,2023-03-05T05:22:21.2Z,4,REGULAR,freethrow,1 of 2,[],1628368,,,1610612758,133,136,2023-03-05T05:28:26Z,6185000,False,,,0,,D. Fox Free Throw 1 of 2 (24 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,Made,,,,,24.0,,,,,,,,,,,
649,PT00M28.20S,2023-03-05T05:22:21.2Z,4,REGULAR,freethrow,2 of 2,[],1628368,,,1610612758,134,136,2023-03-05T05:28:26Z,6187500,False,,,0,,D. Fox Free Throw 2 of 2 (25 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,Made,,,,,25.0,,,,,,,,,,,
650,PT00M15.70S,2023-03-05T05:23:03.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628368,,,1610612750,134,136,2023-03-05T05:28:40Z,6260000,False,,,0,,D. Fox take personal FOUL (3 PF) (Conley 2 FT),"[1628368, 201144]",1610612758.0,SAC,take,,,Fox,D. Fox,,,,,Above the Break 3,24+ Left Center,2882.0,,,,,,,,,,,,,,,,3.0,0.0,Conley,201144.0
652,PT00M15.70S,2023-03-05T05:23:30.1Z,4,REGULAR,freethrow,1 of 2,[],201144,,,1610612750,134,137,2023-03-05T05:23:30Z,6280000,False,,,0,,M. Conley Free Throw 1 of 2 (23 PTS),[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,Made,,,,,23.0,,,,,,,,,,,
653,PT00M15.70S,2023-03-05T05:23:32.6Z,4,REGULAR,substitution,out,[],1630556,,,1610612750,134,137,2023-03-05T05:23:36Z,6290000,False,,,0,,SUB out: K. Edwards,[1630556],1610612758.0,SAC,,,,Edwards,K. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
654,PT00M15.70S,2023-03-05T05:23:32.6Z,4,REGULAR,substitution,in,[],1627734,,,1610612750,134,137,2023-03-05T05:23:36Z,6300000,False,,,0,,SUB in: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,,
655,PT00M15.70S,2023-03-05T05:23:50.2Z,4,REGULAR,freethrow,2 of 2,[],201144,,,1610612750,134,138,2023-03-05T05:23:50Z,6310000,False,,,0,,M. Conley Free Throw 2 of 2 (24 PTS),[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,Made,,,,,24.0,,,,,,,,,,,
656,PT00M10.30S,2023-03-05T05:24:03.4Z,4,REGULAR,3pt,Jump Shot,[],1628368,66.96780551905388,41.911764705882355,1610612758,134,138,2023-03-05T05:24:11Z,6320000,False,-40.0,258.0,1,right,MISS D. Fox 26' step back 3PT,[1628368],1610612758.0,SAC,step back,,,Fox,D. Fox,,,,,Above the Break 3,24+ Center,,,26.11,Missed,,,,,,,,,,,,,,,,
657,PT00M06.60S,2023-03-05T05:24:07.1Z,4,REGULAR,rebound,defensive,[],1630162,,,1610612750,134,138,2023-03-05T05:24:07Z,6330000,False,,,0,,A. Edwards REBOUND (Off:1 Def:3),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Center,,,,,656.0,4.0,3.0,1.0,,,,,,,,,,,,
658,PT00M00.00S,2023-03-05T05:24:18.3Z,4,REGULAR,period,end,[],0,,,1610612750,134,138,2023-03-05T05:24:18Z,6340000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
659,PT00M00.00S,2023-03-05T05:25:09.2Z,4,REGULAR,game,end,[],0,,,0,134,138,2023-03-05T05:25:09Z,6350000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
