actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
262,PT04M55.00S,2022-10-28T02:53:12.8Z,2,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1628415,17.95335085413929,5.392156862745098,1610612763,42,51,2022-10-28T03:03:48Z,2590000,223.0,116.0,1,left,D. Brooks 25' 3PT running pullup (3 PTS) (J. Morant 5 AST),"[1628415, 1629630]",1610612763.0,MEM,running pullup,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Right Center,25.15,Made,3.0,J. Morant,1629630.0,5.0,,,,,,,,,,,,,,
264,PT04M55.00S,2022-10-28T02:53:45.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,42,51,2022-10-28T02:53:45Z,2610000,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT04M55.00S,2022-10-28T02:54:42.0Z,2,REGULAR,substitution,out,[],1629002,,,1610612758,42,51,2022-10-28T02:56:12Z,2620000,,,0,,SUB out: C. Metu,[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT04M55.00S,2022-10-28T02:54:42.0Z,2,REGULAR,substitution,out,[],1631320,,,1610612758,42,51,2022-10-28T02:56:12Z,2630000,,,0,,SUB out: C. Moneke,[1631320],1610612758.0,SAC,,,,Moneke,C. Moneke,,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT04M55.00S,2022-10-28T02:54:42.0Z,2,REGULAR,substitution,in,[],1627734,,,1610612758,42,51,2022-10-28T02:56:12Z,2640000,,,0,,SUB in: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT04M55.00S,2022-10-28T02:54:42.0Z,2,REGULAR,substitution,in,[],1631099,,,1610612758,42,51,2022-10-28T02:56:12Z,2650000,,,0,,SUB in: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT04M32.00S,2022-10-28T02:56:56.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628368,93.51182654402102,46.07843137254902,1610612758,44,51,2022-10-28T02:57:03Z,2660000,-20.0,8.0,1,right,D. Fox driving Layup (9 PTS),[1628368],1610612758.0,SAC,driving,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,2.14,Made,9.0,,,,,,,,,,,,,,,,,
270,PT04M22.00S,2022-10-28T02:57:11.0Z,2,REGULAR,foul,personal,[],1627734,,,1610612763,44,51,2022-10-28T02:57:20Z,2670000,,,0,,D. Sabonis personal FOUL (2 PF),"[1627734, 203500]",1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1628159.0,2.0,0.0,Adams,203500.0,,,,,
272,PT04M11.00S,2022-10-28T02:57:46.5Z,2,REGULAR,3pt,Jump Shot,[],1631223,7.5722733245729295,96.07843137254902,1610612763,44,51,2022-10-28T02:57:51Z,2690000,-230.0,19.0,1,left,MISS D. Roddy 3PT,[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,Left Corner 3,24+ Left,23.12,Missed,,,,,,,,,,,,,,,,,,
273,PT04M08.00S,2022-10-28T02:57:49.5Z,2,REGULAR,rebound,defensive,[],1631099,,,1610612758,44,51,2022-10-28T02:57:51Z,2700000,,,0,,K. Murray REBOUND (Off:1 Def:1),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Left Corner 3,24+ Left,,,,,,,272.0,2.0,1.0,1.0,,,,,,,,,,
274,PT04M02.00S,2022-10-28T02:57:55.5Z,2,REGULAR,3pt,Jump Shot,[],1628368,71.30420499342969,25.49019607843137,1610612758,47,51,2022-10-28T02:58:01Z,2710000,-123.0,217.0,1,right,D. Fox 24' 3PT  (12 PTS) (H. Barnes 3 AST),"[1628368, 203084]",1610612758.0,SAC,,,,Fox,D. Fox,,,,,Above the Break 3,24+ Left Center,24.94,Made,12.0,H. Barnes,203084.0,3.0,,,,,,,,,,,,,,
276,PT03M46.00S,2022-10-28T02:58:11.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629630,19.530223390275953,56.127450980392155,1610612763,47,51,2022-10-28T02:58:17Z,2730000,-31.0,131.0,1,left,MISS J. Morant 13' pullup Shot,[1629630],1610612763.0,MEM,pullup,,,Morant,J. Morant,,,,,In The Paint (Non-RA),8-16 Center,13.46,Missed,,,,,,,,,,,,,,,,,,
277,PT03M43.00S,2022-10-28T02:58:14.2Z,2,REGULAR,rebound,defensive,[],1627734,,,1610612758,47,51,2022-10-28T02:58:17Z,2740000,,,0,,D. Sabonis REBOUND (Off:1 Def:4),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,276.0,5.0,4.0,1.0,,,,,,,,,,
278,PT03M35.00S,2022-10-28T02:58:22.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203084,93.11760840998686,52.94117647058824,1610612758,49,51,2022-10-28T02:58:30Z,2750000,15.0,12.0,1,right,H. Barnes driving reverse Layup (9 PTS) (K. Huerter 2 AST),"[203084, 1628989]",1610612758.0,SAC,driving reverse,,,Barnes,H. Barnes,,,,,Restricted Area,0-8 Center,1.91,Made,9.0,K. Huerter,1628989.0,2.0,,,,,,,,,,,,,,
280,PT03M35.00S,2022-10-28T02:58:29.4Z,2,REGULAR,timeout,full,['team'],0,,,1610612763,49,51,2022-10-28T02:58:29Z,2770000,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT03M35.00S,2022-10-28T02:59:24.0Z,2,REGULAR,substitution,out,[],1630583,,,1610612763,49,51,2022-10-28T02:59:55Z,2780000,,,0,,SUB out: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT03M35.00S,2022-10-28T02:59:24.0Z,2,REGULAR,substitution,in,[],1631222,,,1610612763,49,51,2022-10-28T02:59:55Z,2790000,,,0,,SUB in: J. LaRavia,[1631222],1610612763.0,MEM,,,,LaRavia,J. LaRavia,,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT03M23.00S,2022-10-28T03:00:11.6Z,2,REGULAR,3pt,Jump Shot,[],1628415,31.750985545335087,52.450980392156865,1610612763,49,54,2022-10-28T03:00:17Z,2800000,-12.0,246.0,1,left,D. Brooks 24' 3PT  (6 PTS) (S. Adams 2 AST),"[1628415, 203500]",1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Center,24.63,Made,6.0,S. Adams,203500.0,2.0,,,,,,,,,,,,,,
285,PT02M55.00S,2022-10-28T03:00:38.6Z,2,REGULAR,2pt,Jump Shot,[],1628989,76.16622864651774,59.80392156862745,1610612758,49,54,2022-10-28T03:00:46Z,2820000,49.0,172.0,1,right,MISS K. Huerter 17' pullup Shot,[1628989],1610612758.0,SAC,pullup,,,Huerter,K. Huerter,,,,,Mid-Range,16-24 Center,17.84,Missed,,,,,,,,,,,,,,,,,,
286,PT02M54.00S,2022-10-28T03:00:39.6Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612763,49,54,2022-10-28T03:00:46Z,2830000,,,0,,TEAM defensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,Mid-Range,16-24 Center,,,,,,,285.0,,,,,,,,,,,,,
288,PT02M38.00S,2022-10-28T03:01:03.8Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],203500,10.463206307490145,51.225490196078425,1610612763,49,56,2022-10-28T03:01:16Z,2850000,-6.0,46.0,1,left,S. Adams Hook (6 PTS),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,In The Paint (Non-RA),0-8 Center,4.63,Made,6.0,,,,,,,,,,,,,,,,,
289,PT02M38.00S,2022-10-28T03:01:07.0Z,2,REGULAR,foul,personal,['1freethrow'],1627734,,,1610612763,49,56,2022-10-28T03:01:14Z,2860000,,,0,,D. Sabonis shooting personal FOUL (3 PF) (Adams 1 FT),"[1627734, 203500]",1610612758.0,SAC,shooting,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,2005.0,3.0,0.0,Adams,203500.0,,,,,
291,PT02M38.00S,2022-10-28T03:01:23.1Z,2,REGULAR,substitution,out,[],1627734,,,1610612763,49,56,2022-10-28T03:01:40Z,2880000,,,0,,SUB out: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,,
292,PT02M38.00S,2022-10-28T03:01:23.1Z,2,REGULAR,substitution,in,[],203458,,,1610612763,49,56,2022-10-28T03:01:40Z,2890000,,,0,,SUB in: A. Len,[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT02M38.00S,2022-10-28T03:01:39.1Z,2,REGULAR,freethrow,1 of 1,[],203500,,,1610612763,49,56,2022-10-28T03:01:43Z,2900000,,,0,,MISS S. Adams Free Throw 1 of 1,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
294,PT02M35.00S,2022-10-28T03:01:42.1Z,2,REGULAR,rebound,defensive,[],203458,,,1610612758,49,56,2022-10-28T03:01:43Z,2910000,,,0,,A. Len REBOUND (Off:0 Def:1),[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,,,,,,,293.0,1.0,1.0,0.0,,,,,,,,,,
295,PT02M24.00S,2022-10-28T03:01:51.6Z,2,REGULAR,2pt,Jump Shot,[],1631099,82.47371879106439,23.774509803921568,1610612758,49,56,2022-10-28T03:01:57Z,2920000,-131.0,112.0,1,right,MISS K. Murray 17' pullup Shot,[1631099],1610612758.0,SAC,pullup,,,Murray,K. Murray,,,,,Mid-Range,16-24 Left Center,17.26,Missed,,,,,,,,,,,,,,,,,,
296,PT02M21.00S,2022-10-28T03:01:54.6Z,2,REGULAR,rebound,offensive,[],1631099,,,1610612758,49,56,2022-10-28T03:01:57Z,2930000,,,0,,K. Murray REBOUND (Off:2 Def:1),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Mid-Range,16-24 Left Center,,,,,,,295.0,3.0,1.0,2.0,,,,,,,,,,
297,PT02M14.00S,2022-10-28T03:02:01.7Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1628368,78.0059132720105,55.392156862745104,1610612758,49,56,2022-10-28T03:10:21Z,2940000,27.0,154.0,1,right,MISS D. Fox 15' pullup Shot,[1628368],1610612758.0,SAC,pullup,,,Fox,D. Fox,,,,,Mid-Range,8-16 Center,15.65,Missed,,,,,,,,,,,,,,,,,,
298,PT02M10.00S,2022-10-28T03:02:05.7Z,2,REGULAR,rebound,offensive,[],1628368,,,1610612758,49,56,2022-10-28T03:02:10Z,2950000,,,0,,D. Fox REBOUND (Off:1 Def:2),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,Mid-Range,8-16 Center,,,,,,,297.0,3.0,2.0,1.0,,,,,,,,,,
299,PT02M07.00S,2022-10-28T03:02:08.0Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628989,68.80749014454665,68.38235294117648,1610612758,49,56,2022-10-28T03:02:13Z,2960000,92.0,241.0,1,right,MISS K. Huerter 25' 3PT,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Right Center,25.76,Missed,,,,,,,,,,,,,,,,,,
300,PT02M04.00S,2022-10-28T03:02:11.0Z,2,REGULAR,rebound,defensive,[],1629630,,,1610612763,49,56,2022-10-28T03:02:13Z,2970000,,,0,,J. Morant REBOUND (Off:0 Def:4),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,Above the Break 3,24+ Right Center,,,,,,,299.0,4.0,4.0,0.0,,,,,,,,,,
301,PT01M57.00S,2022-10-28T03:02:18.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629630,7.30946123521682,45.34313725490196,1610612763,49,56,2022-10-28T03:02:24Z,2980000,23.0,16.0,1,left,MISS J. Morant running Layup,[1629630],1610612763.0,MEM,running,,,Morant,J. Morant,,,,,Restricted Area,0-8 Center,2.84,Missed,,,,,,,,,,,,,,,,,,
302,PT01M55.00S,2022-10-28T03:02:20.5Z,2,REGULAR,rebound,defensive,[],1631099,,,1610612758,49,56,2022-10-28T03:02:24Z,2990000,,,0,,K. Murray REBOUND (Off:2 Def:2),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,,,,,,,301.0,4.0,2.0,2.0,,,,,,,,,,
303,PT01M44.00S,2022-10-28T03:02:31.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,87.07293035479631,49.01960784313725,1610612758,51,56,2022-10-28T03:02:38Z,3000000,-5.0,69.0,1,right,D. Fox 6' pullup Jump Shot (14 PTS),[1628368],1610612758.0,SAC,pullup,,,Fox,D. Fox,,,,,In The Paint (Non-RA),0-8 Center,6.92,Made,14.0,,,,,,,,,,,,,,,,,
304,PT01M29.00S,2022-10-28T03:02:46.5Z,2,REGULAR,2pt,Jump Shot,[],1628415,17.296320630749015,73.52941176470588,1610612763,51,56,2022-10-28T03:02:56Z,3010000,-118.0,110.0,1,left,MISS D. Brooks 16' fadeaway Shot,[1628415],1610612763.0,MEM,fadeaway,,,Brooks,D. Brooks,,,,,Mid-Range,16-24 Left Center,16.11,Missed,,,,,,,,,,,,,,,,,,
305,PT01M23.00S,2022-10-28T03:02:52.5Z,2,REGULAR,rebound,offensive,[],203500,,,1610612763,51,56,2022-10-28T03:02:52Z,3020000,,,0,,S. Adams REBOUND (Off:2 Def:3),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,Mid-Range,16-24 Left Center,,,,,,,304.0,5.0,3.0,2.0,,,,,,,,,,
306,PT01M23.00S,2022-10-28T03:02:52.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203500,5.590000152587891,50.0,1610612763,51,56,2022-10-28T03:02:52Z,3030000,0.0,0.0,1,left,MISS S. Adams tip Layup,[203500],1610612763.0,MEM,tip,,,Adams,S. Adams,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
307,PT01M22.00S,2022-10-28T03:02:53.5Z,2,REGULAR,rebound,defensive,[],1628368,,,1610612758,51,56,2022-10-28T03:02:53Z,3040000,,,0,,D. Fox REBOUND (Off:1 Def:3),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,Mid-Range,8-16 Left,,,,,,,306.0,4.0,3.0,1.0,,,,,,,,,,
308,PT01M20.00S,2022-10-28T03:02:59.3Z,2,REGULAR,foul,personal,['2freethrow'],1631222,,,1610612758,51,56,2022-10-28T03:03:12Z,3050000,,,0,,J. LaRavia shooting personal FOUL (2 PF) (Barnes 2 FT),"[1631222, 203084]",1610612763.0,MEM,shooting,,,LaRavia,J. LaRavia,,,,,Mid-Range,8-16 Left,,,,,,,,,,,1628159.0,2.0,0.0,Barnes,203084.0,,,,,
310,PT01M20.00S,2022-10-28T03:03:26.3Z,2,REGULAR,freethrow,1 of 2,[],203084,,,1610612758,52,56,2022-10-28T03:03:26Z,3070000,,,0,,H. Barnes Free Throw 1 of 2 (10 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
311,PT01M20.00S,2022-10-28T03:03:28.2Z,2,REGULAR,substitution,out,[],1631223,,,1610612758,52,56,2022-10-28T03:03:37Z,3080000,,,0,,SUB out: D. Roddy,[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT01M20.00S,2022-10-28T03:03:28.2Z,2,REGULAR,substitution,in,[],1630217,,,1610612758,52,56,2022-10-28T03:03:37Z,3090000,,,0,,SUB in: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT01M20.00S,2022-10-28T03:03:46.4Z,2,REGULAR,freethrow,2 of 2,[],203084,,,1610612758,53,56,2022-10-28T03:03:46Z,3100000,,,0,,H. Barnes Free Throw 2 of 2 (11 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
316,PT01M07.00S,2022-10-28T03:04:03.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,7.046649145860711,47.549019607843135,1610612763,53,56,2022-10-28T03:04:10Z,3110000,12.0,14.0,1,left,MISS J. Morant driving Layup,[1629630],1610612763.0,MEM,driving,,,Morant,J. Morant,,,,,Restricted Area,0-8 Center,1.84,Missed,,,,,,,,,,,,,,,,,,
317,PT01M04.00S,2022-10-28T03:04:06.2Z,2,REGULAR,rebound,offensive,[],203500,,,1610612763,53,56,2022-10-28T03:04:06Z,3120000,,,0,,S. Adams REBOUND (Off:3 Def:3),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,Restricted Area,0-8 Center,,,,,,,316.0,6.0,3.0,3.0,,,,,,,,,,
318,PT01M01.00S,2022-10-28T03:04:09.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203500,5.732588699080158,51.71568627450981,1610612763,53,58,2022-10-28T03:04:15Z,3130000,-9.0,1.0,1,left,S. Adams driving Layup (8 PTS),[203500],1610612763.0,MEM,driving,,,Adams,S. Adams,,,,,Restricted Area,0-8 Center,0.87,Made,8.0,,,,,,,,,,,,,,,,,
319,PT00M49.00S,2022-10-28T03:04:25.9Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631222,,,1610612758,53,58,2022-10-28T03:04:35Z,3140000,,,0,,J. LaRavia personal FOUL (3 PF) (Barnes 2 FT),"[1631222, 203084]",1610612763.0,MEM,,,,LaRavia,J. LaRavia,,,,,Mid-Range,8-16 Right,,,,,,,,,,,2530.0,3.0,0.0,Barnes,203084.0,,,,,
321,PT00M49.00S,2022-10-28T03:05:26.5Z,2,REGULAR,freethrow,1 of 2,[],203084,,,1610612758,53,58,2022-10-28T03:05:26Z,3160000,,,0,,MISS H. Barnes Free Throw 1 of 2,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
322,PT00M49.00S,2022-10-28T03:05:26.5Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612758,53,58,2022-10-28T03:05:26Z,3170000,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,321.0,,,,,,,,,,,,,
323,PT00M49.00S,2022-10-28T03:05:28.0Z,2,REGULAR,substitution,out,[],1628989,,,1610612758,53,58,2022-10-28T03:05:35Z,3180000,,,0,,SUB out: K. Huerter,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT00M49.00S,2022-10-28T03:05:28.0Z,2,REGULAR,substitution,out,[],1631222,,,1610612758,53,58,2022-10-28T03:05:35Z,3190000,,,0,,SUB out: J. LaRavia,[1631222],1610612763.0,MEM,,,,LaRavia,J. LaRavia,,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT00M49.00S,2022-10-28T03:05:28.0Z,2,REGULAR,substitution,in,[],1629056,,,1610612758,53,58,2022-10-28T03:05:35Z,3200000,,,0,,SUB in: T. Davis,[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT00M49.00S,2022-10-28T03:05:28.0Z,2,REGULAR,substitution,in,[],1631223,,,1610612758,53,58,2022-10-28T03:05:35Z,3210000,,,0,,SUB in: D. Roddy,[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT00M49.00S,2022-10-28T03:05:46.1Z,2,REGULAR,freethrow,2 of 2,[],203084,,,1610612758,54,58,2022-10-28T03:05:46Z,3220000,,,0,,H. Barnes Free Throw 2 of 2 (12 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
329,PT00M31.10S,2022-10-28T03:06:09.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628368,,,1610612763,54,58,2022-10-28T03:06:21Z,3230000,,,0,,D. Fox personal FOUL (1 PF) (Morant 2 FT),"[1628368, 1629630]",1610612758.0,SAC,,,,Fox,D. Fox,,,,,Mid-Range,8-16 Left,,,,,,,,,,,2005.0,1.0,0.0,Morant,1629630.0,,,,,
331,PT00M31.10S,2022-10-28T03:06:35.1Z,2,REGULAR,freethrow,1 of 2,[],1629630,,,1610612763,54,59,2022-10-28T03:06:35Z,3250000,,,0,,J. Morant Free Throw 1 of 2 (10 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
332,PT00M31.10S,2022-10-28T03:06:49.2Z,2,REGULAR,freethrow,2 of 2,[],1629630,,,1610612763,54,60,2022-10-28T03:06:49Z,3260000,,,0,,J. Morant Free Throw 2 of 2 (11 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
333,PT00M14.10S,2022-10-28T03:07:14.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628368,93.64323258869908,53.431372549019606,1610612758,56,60,2022-10-28T03:07:20Z,3270000,17.0,7.0,1,right,D. Fox driving Layup (16 PTS),[1628368],1610612758.0,SAC,driving,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,1.87,Made,16.0,,,,,,,,,,,,,,,,,
335,PT00M00.00S,2022-10-28T03:07:44.1Z,2,REGULAR,3pt,Jump Shot,[],1630217,12.040078843626807,4.166666666666666,1610612763,56,63,2022-10-28T03:16:18Z,3290000,229.0,61.0,1,left,D. Bane 3PT step back (15 PTS),[1630217],1610612763.0,MEM,step back,,,Bane,D. Bane,,,,,Right Corner 3,24+ Right,23.71,Made,15.0,,,,,,,,,,,,,,,,,
337,PT00M00.00S,2022-10-28T03:08:22.6Z,2,REGULAR,period,end,[],0,,,1610612758,56,63,2022-10-28T03:08:22Z,3310000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT12M00.00S,2022-10-28T03:22:25.3Z,3,REGULAR,substitution,out,['startperiod'],203458,,,1610612758,56,63,2022-10-28T03:22:54Z,3320000,,,0,,SUB out: A. Len,[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT12M00.00S,2022-10-28T03:22:25.3Z,3,REGULAR,substitution,out,['startperiod'],1629056,,,1610612758,56,63,2022-10-28T03:22:54Z,3330000,,,0,,SUB out: T. Davis,[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT12M00.00S,2022-10-28T03:22:25.3Z,3,REGULAR,substitution,out,['startperiod'],1631223,,,1610612758,56,63,2022-10-28T03:22:54Z,3340000,,,0,,SUB out: D. Roddy,[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT12M00.00S,2022-10-28T03:22:25.3Z,3,REGULAR,substitution,in,['startperiod'],1628989,,,1610612758,56,63,2022-10-28T03:22:54Z,3350000,,,0,,SUB in: K. Huerter,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT12M00.00S,2022-10-28T03:22:25.3Z,3,REGULAR,substitution,in,['startperiod'],1627734,,,1610612758,56,63,2022-10-28T03:22:54Z,3360000,,,0,,SUB in: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT12M00.00S,2022-10-28T03:22:25.3Z,3,REGULAR,substitution,in,['startperiod'],1630583,,,1610612758,56,63,2022-10-28T03:22:54Z,3370000,,,0,,SUB in: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
344,PT12M00.00S,2022-10-28T03:22:55.0Z,3,REGULAR,period,start,[],0,,,1610612758,56,63,2022-10-28T03:22:55Z,3380000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT11M46.00S,2022-10-28T03:23:08.1Z,3,REGULAR,3pt,Jump Shot,[],1628368,32.53942181340342,49.754901960784316,1610612758,56,63,2022-10-28T03:23:13Z,3390000,1.0,253.0,1,left,MISS D. Fox 25' pullup 3PT,[1628368],1610612758.0,SAC,pullup,,,Fox,D. Fox,,,,,Above the Break 3,24+ Center,25.34,Missed,,,,,,,,,,,,,,,,,,
346,PT11M43.00S,2022-10-28T03:23:11.1Z,3,REGULAR,rebound,defensive,[],203500,,,1610612763,56,63,2022-10-28T03:23:13Z,3400000,,,0,,S. Adams REBOUND (Off:3 Def:4),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,Above the Break 3,24+ Center,,,,,,,345.0,7.0,4.0,3.0,,,,,,,,,,
348,PT11M23.00S,2022-10-28T03:23:47.8Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1628415,86.5473061760841,51.71568627450981,1610612763,56,63,2022-10-28T03:24:40Z,3420000,9.0,74.0,1,right,MISS D. Brooks 7' Hook,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),0-8 Center,7.45,Missed,,,,,,,,,,,,,,,,,,
349,PT11M22.00S,2022-10-28T03:23:48.8Z,3,REGULAR,rebound,offensive,[],203500,,,1610612763,56,63,2022-10-28T03:24:40Z,3430000,,,0,,S. Adams REBOUND (Off:4 Def:4),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,348.0,8.0,4.0,4.0,,,,,,,,,,
350,PT11M22.00S,2022-10-28T03:23:54.2Z,3,REGULAR,foul,personal,['2freethrow'],1628368,,,1610612763,56,63,2022-10-28T03:24:08Z,3440000,,,0,,D. Fox shooting personal FOUL (2 PF) (Adams 2 FT),"[1628368, 203500]",1610612758.0,SAC,shooting,,,Fox,D. Fox,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1628159.0,2.0,0.0,Adams,203500.0,,,,,
352,PT11M22.00S,2022-10-28T03:24:13.4Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],203500,,,1610612763,56,63,2022-10-28T03:24:36Z,3460000,,,0,,MISS S. Adams Free Throw 1 of 2,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
