actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
610,PT06M17.00S,2023-04-08T04:14:19.1Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1626158,6.521024967148489,46.81372549019608,1610612758,85,104,2023-04-08T04:24:21Z,5990000,False,16.0,9.0,1,left,R. Holmes putback DUNK (11 PTS),[1626158],1610612758.0,SAC,putback,,,Holmes,R. Holmes,,,,,,Restricted Area,0-8 Center,1.82,Made,,,,,,11.0,,,,,,,,,,,
611,PT06M06.00S,2023-04-08T04:14:30.7Z,4,REGULAR,3pt,Jump Shot,[],202691,74.32654402102497,83.33333333333334,1610612744,85,107,2023-04-08T04:14:36Z,6000000,False,167.0,189.0,1,right,K. Thompson 25' 3PT  (29 PTS) (S. Curry 5 AST),"[202691, 201939]",1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,Above the Break 3,24+ Right Center,25.19,Made,,,,,,29.0,S. Curry,201939.0,5.0,,,,,,,,
613,PT05M52.00S,2023-04-08T04:14:44.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626158,6.521024967148489,44.6078431372549,1610612758,85,107,2023-04-08T04:25:21Z,6020000,False,27.0,9.0,1,left,MISS R. Holmes cutting Layup - blocked,"[1626158, 203110]",1610612758.0,SAC,cutting,,,Holmes,R. Holmes,,,,,,Restricted Area,0-8 Center,2.84,Missed,,,,,,,,,,,,,,,,Green,203110.0
614,PT05M52.00S,2023-04-08T04:14:44.9Z,4,REGULAR,block,,[],203110,,,1610612758,85,107,2023-04-08T04:15:00Z,6030000,False,,,0,,D. Green BLOCK (2 BLK),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,
615,PT05M50.00S,2023-04-08T04:14:46.9Z,4,REGULAR,rebound,defensive,[],1628978,,,1610612744,85,107,2023-04-08T04:14:52Z,6040000,False,,,0,,D. DiVincenzo REBOUND (Off:1 Def:5),[1628978],1610612744.0,GSW,,,,DiVincenzo,D. DiVincenzo,,,,,,Restricted Area,0-8 Center,,,613.0,6.0,5.0,1.0,,,,,,,,,,,,,
616,PT05M46.00S,2023-04-08T04:14:50.9Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],202691,73.40670170827858,83.33333333333334,1610612744,85,107,2023-04-08T04:25:45Z,6050000,False,167.0,197.0,1,right,MISS K. Thompson 25' running 3PT,[202691],1610612744.0,GSW,running,,,Thompson,K. Thompson,,,,,,Above the Break 3,24+ Right Center,25.84,Missed,,,,,,,,,,,,,,,,,
617,PT05M45.00S,2023-04-08T04:14:52.5Z,4,REGULAR,rebound,offensive,[],1627780,,,1610612744,85,107,2023-04-08T04:14:52Z,6060000,False,,,0,,G. Payton II REBOUND (Off:2 Def:3),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,Above the Break 3,24+ Right Center,,,616.0,5.0,3.0,2.0,,,,,,,,,,,,,
618,PT05M37.00S,2023-04-08T04:15:00.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201939,92.9862023653088,45.83333333333333,1610612744,85,109,2023-04-08T04:15:17Z,6070000,False,-21.0,13.0,1,right,S. Curry driving Layup (25 PTS) (D. DiVincenzo 9 AST),"[201939, 1628978]",1610612744.0,GSW,driving,,,Curry,S. Curry,,,,,,Restricted Area,0-8 Center,2.47,Made,,,,,,25.0,D. DiVincenzo,1628978.0,9.0,,,,,,,,
619,PT05M14.00S,2023-04-08T04:15:22.2Z,4,REGULAR,3pt,Jump Shot,[],1630558,30.699737187910642,31.61764705882353,1610612758,85,109,2023-04-08T04:15:27Z,6080000,False,92.0,236.0,1,left,MISS D. Mitchell 25' 3PT,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,Above the Break 3,24+ Right Center,25.34,Missed,,,,,,,,,,,,,,,,,
620,PT05M12.00S,2023-04-08T04:15:24.2Z,4,REGULAR,rebound,offensive,[],1626168,,,1610612758,85,109,2023-04-08T04:15:27Z,6090000,False,,,0,,T. Lyles REBOUND (Off:3 Def:5),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,Above the Break 3,24+ Right Center,,,619.0,8.0,5.0,3.0,,,,,,,,,,,,,
621,PT05M11.00S,2023-04-08T04:15:25.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626168,6.258212877792378,52.450980392156865,1610612758,87,109,2023-04-08T04:26:58Z,6100000,False,-12.0,6.0,1,left,T. Lyles putback Layup (13 PTS),[1626168],1610612758.0,SAC,putback,,,Lyles,T. Lyles,,,,,,Restricted Area,0-8 Center,1.38,Made,,,,,,13.0,,,,,,,,,,,
622,PT05M05.00S,2023-04-08T04:15:32.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628978,92.9862023653088,52.94117647058824,1610612744,87,111,2023-04-08T04:15:38Z,6110000,False,15.0,13.0,1,right,D. DiVincenzo cutting Layup (16 PTS) (S. Curry 6 AST),"[1628978, 201939]",1610612744.0,GSW,cutting,,,DiVincenzo,D. DiVincenzo,,,,,,Restricted Area,0-8 Center,1.99,Made,,,,,,16.0,S. Curry,201939.0,6.0,,,,,,,,
624,PT04M46.00S,2023-04-08T04:15:51.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626168,5.995400788436268,52.94117647058824,1610612758,89,111,2023-04-08T04:16:10Z,6130000,False,-15.0,4.0,1,left,T. Lyles reverse Layup (15 PTS) (R. Holmes 3 AST),"[1626168, 1626158]",1610612758.0,SAC,reverse,,,Lyles,T. Lyles,,,,,,Restricted Area,0-8 Center,1.52,Made,,,,,,15.0,R. Holmes,1626158.0,3.0,,,,,,,,
626,PT04M36.00S,2023-04-08T04:16:01.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628978,93.11760840998686,45.34313725490196,1610612744,89,113,2023-04-08T04:16:13Z,6150000,False,-23.0,12.0,1,right,D. DiVincenzo driving Layup (18 PTS) (K. Thompson 2 AST),"[1628978, 202691]",1610612744.0,GSW,driving,,,DiVincenzo,D. DiVincenzo,,,,,,Restricted Area,0-8 Center,2.63,Made,,,,,,18.0,K. Thompson,202691.0,2.0,,,,,,,,
628,PT04M22.00S,2023-04-08T04:16:18.6Z,4,REGULAR,foul,personal,[],1627780,,,1610612758,89,113,2023-04-08T04:16:59Z,6170000,False,,,0,,G. Payton II personal FOUL (5 PF),"[1627780, 1626158]",1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,201639.0,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,5.0,0.0,Holmes,1626158.0,,
630,PT04M22.00S,2023-04-08T04:16:42.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612758,89,113,2023-04-08T04:16:42Z,6190000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
632,PT04M22.00S,2023-04-08T04:17:27.2Z,4,REGULAR,substitution,out,[],1631099,,,1610612758,89,113,2023-04-08T04:18:07Z,6200000,False,,,0,,SUB out: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
633,PT04M22.00S,2023-04-08T04:17:27.2Z,4,REGULAR,substitution,out,[],1630558,,,1610612758,89,113,2023-04-08T04:18:07Z,6210000,False,,,0,,SUB out: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
634,PT04M22.00S,2023-04-08T04:17:27.2Z,4,REGULAR,substitution,out,[],1626158,,,1610612758,89,113,2023-04-08T04:18:07Z,6220000,False,,,0,,SUB out: R. Holmes,[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,,
635,PT04M22.00S,2023-04-08T04:17:27.2Z,4,REGULAR,substitution,out,[],1626168,,,1610612758,89,113,2023-04-08T04:18:07Z,6230000,False,,,0,,SUB out: T. Lyles,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,,
636,PT04M22.00S,2023-04-08T04:17:27.2Z,4,REGULAR,substitution,out,[],1628978,,,1610612758,89,113,2023-04-08T04:18:07Z,6240000,False,,,0,,SUB out: D. DiVincenzo,[1628978],1610612744.0,GSW,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
637,PT04M22.00S,2023-04-08T04:17:27.2Z,4,REGULAR,substitution,out,[],1627780,,,1610612758,89,113,2023-04-08T04:18:07Z,6250000,False,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
638,PT04M22.00S,2023-04-08T04:17:27.2Z,4,REGULAR,substitution,out,[],202691,,,1610612758,89,113,2023-04-08T04:18:07Z,6260000,False,,,0,,SUB out: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
639,PT04M22.00S,2023-04-08T04:17:27.2Z,4,REGULAR,substitution,out,[],201939,,,1610612758,89,113,2023-04-08T04:18:07Z,6270000,False,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
640,PT04M22.00S,2023-04-08T04:17:27.2Z,4,REGULAR,substitution,out,[],203110,,,1610612758,89,113,2023-04-08T04:18:07Z,6280000,False,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
641,PT04M22.00S,2023-04-08T04:17:27.2Z,4,REGULAR,substitution,in,[],1629056,,,1610612758,89,113,2023-04-08T04:18:07Z,6290000,False,,,0,,SUB in: T. Davis,[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
642,PT04M22.00S,2023-04-08T04:17:27.2Z,4,REGULAR,substitution,in,[],1629002,,,1610612758,89,113,2023-04-08T04:18:07Z,6300000,False,,,0,,SUB in: C. Metu,[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,,,
643,PT04M22.00S,2023-04-08T04:17:27.2Z,4,REGULAR,substitution,in,[],1631165,,,1610612758,89,113,2023-04-08T04:18:07Z,6310000,False,,,0,,SUB in: K. Ellis,[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,,,,,,,,,,,,,,,,,,,,,,
644,PT04M22.00S,2023-04-08T04:17:27.2Z,4,REGULAR,substitution,in,[],1628408,,,1610612758,89,113,2023-04-08T04:18:07Z,6320000,False,,,0,,SUB in: P. Dozier,[1628408],1610612758.0,SAC,,,,Dozier,P. Dozier,,,,,,,,,,,,,,,,,,,,,,,,,,
645,PT04M22.00S,2023-04-08T04:17:27.2Z,4,REGULAR,substitution,in,[],1630541,,,1610612758,89,113,2023-04-08T04:18:07Z,6330000,False,,,0,,SUB in: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
646,PT04M22.00S,2023-04-08T04:17:27.2Z,4,REGULAR,substitution,in,[],1630237,,,1610612758,89,113,2023-04-08T04:18:07Z,6340000,False,,,0,,SUB in: A. Lamb,[1630237],1610612744.0,GSW,,,,Lamb,A. Lamb,,,,,,,,,,,,,,,,,,,,,,,,,,
647,PT04M22.00S,2023-04-08T04:17:27.2Z,4,REGULAR,substitution,in,[],1629673,,,1610612758,89,113,2023-04-08T04:18:07Z,6350000,False,,,0,,SUB in: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
648,PT04M22.00S,2023-04-08T04:17:27.2Z,4,REGULAR,substitution,in,[],1631311,,,1610612758,89,113,2023-04-08T04:18:07Z,6360000,False,,,0,,SUB in: L. Quinones,[1631311],1610612744.0,GSW,,,,Quinones,L. Quinones,,,,,,,,,,,,,,,,,,,,,,,,,,
649,PT04M22.00S,2023-04-08T04:17:27.2Z,4,REGULAR,substitution,in,[],1630228,,,1610612758,89,113,2023-04-08T04:18:07Z,6370000,False,,,0,,SUB in: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,,
650,PT04M16.00S,2023-04-08T04:18:15.8Z,4,REGULAR,3pt,Jump Shot,[],1630556,18.610381077529567,94.6078431372549,1610612758,92,113,2023-04-08T04:18:27Z,6380000,False,-223.0,122.0,1,left,K. Edwards 25' 3PT  (6 PTS) (T. Davis 3 AST),"[1630556, 1629056]",1610612758.0,SAC,,,,Edwards,K. Edwards,,,,,,Above the Break 3,24+ Left Center,25.44,Made,,,,,,6.0,T. Davis,1629056.0,3.0,,,,,,,,
654,PT03M49.00S,2023-04-08T04:18:42.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630228,87.20433639947439,49.50980392156863,1610612744,92,115,2023-04-08T04:18:53Z,6400000,False,-2.0,68.0,1,right,J. Kuminga 6' driving floating Jump Shot (15 PTS) (J. Poole 5 AST),"[1630228, 1629673]",1610612744.0,GSW,driving floating,,,Kuminga,J. Kuminga,,,,,,In The Paint (Non-RA),0-8 Center,6.78,Made,,,,,,15.0,J. Poole,1629673.0,5.0,,,,,,,,
656,PT03M34.00S,2023-04-08T04:18:56.7Z,4,REGULAR,3pt,Jump Shot,[],1629056,32.670827858081466,35.049019607843135,1610612758,92,115,2023-04-08T04:19:02Z,6420000,False,75.0,255.0,1,left,MISS T. Davis 26' 3PT,[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,,Above the Break 3,24+ Center,26.54,Missed,,,,,,,,,,,,,,,,,
657,PT03M30.00S,2023-04-08T04:19:00.7Z,4,REGULAR,rebound,defensive,[],1629673,,,1610612744,92,115,2023-04-08T04:19:02Z,6430000,False,,,0,,J. Poole REBOUND (Off:0 Def:3),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,Above the Break 3,24+ Center,,,656.0,3.0,3.0,0.0,,,,,,,,,,,,,
658,PT03M17.00S,2023-04-08T04:19:18.1Z,4,REGULAR,turnover,traveling,[],1630228,,,1610612744,92,115,2023-04-08T04:20:02Z,6440000,False,,,0,,J. Kuminga traveling TURNOVER (1 TO),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,101283.0,Mid-Range,16-24 Right Center,,,,,,,1.0,,,,,,,,,,,,
661,PT03M05.00S,2023-04-08T04:19:41.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628408,5.732588699080158,52.450980392156865,1610612758,94,115,2023-04-08T04:20:05Z,6450000,False,-12.0,1.0,1,left,P. Dozier driving Layup (7 PTS),[1628408],1610612758.0,SAC,driving,,,Dozier,P. Dozier,,,,,,Restricted Area,0-8 Center,1.24,Made,,,,,,7.0,,,,,,,,,,,
663,PT02M46.00S,2023-04-08T04:20:16.0Z,4,REGULAR,turnover,bad pass,[],1630237,,,1610612744,94,115,2023-04-08T04:20:29Z,6470000,False,,,0,,A. Lamb bad pass TURNOVER (1 TO),"[1630237, 1631165]",1610612744.0,GSW,,,,Lamb,A. Lamb,,,,,,Mid-Range,16-24 Right Center,,,,,,,1.0,,,,,Ellis,1631165.0,,,,,,
664,PT02M46.00S,2023-04-08T04:20:16.0Z,4,REGULAR,steal,,[],1631165,,,1610612758,94,115,2023-04-08T04:20:18Z,6480000,False,,,0,,K. Ellis STEAL (1 STL),[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,
665,PT02M44.00S,2023-04-08T04:20:26.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629673,,,1610612758,94,115,2023-04-08T04:20:42Z,6490000,False,,,0,,J. Poole personal FOUL (4 PF) (Ellis 2 FT),"[1629673, 1631165]",1610612744.0,GSW,,,,Poole,J. Poole,,,,,201639.0,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,4.0,0.0,Ellis,1631165.0,,
667,PT02M44.00S,2023-04-08T04:20:53.2Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1631165,,,1610612758,94,115,2023-04-08T04:20:53Z,6510000,False,,,0,,MISS K. Ellis Free Throw 1 of 2,[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,,,,,Missed,,,,,,,,,,,,,,,,,
668,PT02M44.00S,2023-04-08T04:20:53.2Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612758,94,115,2023-04-08T04:20:53Z,6520000,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,,667.0,,,,,,,,,,,,,,,,
669,PT02M44.00S,2023-04-08T04:21:09.3Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1631165,,,1610612758,95,115,2023-04-08T04:21:09Z,6530000,False,,,0,,K. Ellis Free Throw 2 of 2 (1 PTS),[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,,,,,Made,,,,,,1.0,,,,,,,,,,,
670,PT02M24.00S,2023-04-08T04:21:30.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630541,93.51182654402102,54.166666666666664,1610612744,95,117,2023-04-08T04:21:38Z,6540000,False,21.0,8.0,1,right,M. Moody cutting Layup (2 PTS) (L. Quinones 1 AST),"[1630541, 1631311]",1610612744.0,GSW,cutting,,,Moody,M. Moody,,,,,,Restricted Area,0-8 Center,2.25,Made,,,,,,2.0,L. Quinones,1631311.0,1.0,,,,,,,,
672,PT02M09.00S,2023-04-08T04:21:46.0Z,4,REGULAR,3pt,Jump Shot,[],1628408,32.276609724047304,53.92156862745098,1610612758,95,117,2023-04-08T04:21:56Z,6560000,False,-20.0,251.0,1,left,MISS P. Dozier 25' 3PT,[1628408],1610612758.0,SAC,,,,Dozier,P. Dozier,,,,,,Above the Break 3,24+ Center,25.17,Missed,,,,,,,,,,,,,,,,,
673,PT02M08.00S,2023-04-08T04:21:47.0Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612744,95,117,2023-04-08T04:21:56Z,6570000,False,,,0,,TEAM defensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,Above the Break 3,24+ Center,,,672.0,,,,,,,,,,,,,,,,
675,PT02M08.00S,2023-04-08T04:21:54.0Z,4,REGULAR,substitution,out,[],1629673,,,1610612744,95,117,2023-04-08T04:22:07Z,6590000,False,,,0,,SUB out: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
676,PT02M08.00S,2023-04-08T04:21:54.0Z,4,REGULAR,substitution,in,[],1631116,,,1610612744,95,117,2023-04-08T04:22:07Z,6600000,False,,,0,,SUB in: P. Baldwin Jr.,[1631116],1610612744.0,GSW,,,,Baldwin Jr.,P. Baldwin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
677,PT01M55.00S,2023-04-08T04:22:15.6Z,4,REGULAR,turnover,bad pass,[],1631311,,,1610612744,95,117,2023-04-08T04:22:22Z,6610000,False,,,0,,L. Quinones bad pass TURNOVER (1 TO),"[1631311, 1631165]",1610612744.0,GSW,,,,Quinones,L. Quinones,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1.0,,,,,Ellis,1631165.0,,,,,,
678,PT01M55.00S,2023-04-08T04:22:15.6Z,4,REGULAR,steal,,[],1631165,,,1610612758,95,117,2023-04-08T04:22:19Z,6620000,False,,,0,,K. Ellis STEAL (2 STL),[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,
679,PT01M49.00S,2023-04-08T04:22:22.2Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1628408,5.338370565045992,96.07843137254902,1610612758,95,117,2023-04-08T04:22:28Z,6630000,False,-230.0,-2.0,1,left,MISS P. Dozier running 3PT,[1628408],1610612758.0,SAC,running,,,Dozier,P. Dozier,,,,,,Left Corner 3,24+ Left,23.04,Missed,,,,,,,,,,,,,,,,,
680,PT01M46.00S,2023-04-08T04:22:24.8Z,4,REGULAR,rebound,defensive,[],1631311,,,1610612744,95,117,2023-04-08T04:22:24Z,6640000,False,,,0,,L. Quinones REBOUND (Off:0 Def:1),[1631311],1610612744.0,GSW,,,,Quinones,L. Quinones,,,,,,Left Corner 3,24+ Left,,,679.0,1.0,1.0,0.0,,,,,,,,,,,,,
681,PT01M46.00S,2023-04-08T04:22:29.1Z,4,REGULAR,turnover,out-of-bounds,[],1631311,,,1610612744,95,117,2023-04-08T04:22:41Z,6650000,False,,,0,,L. Quinones lost ball out-of-bounds TURNOVER (2 TO),[1631311],1610612744.0,GSW,lost ball,,,Quinones,L. Quinones,,,,,201639.0,Above the Break 3,24+ Right Center,,,,,,,2.0,,,,,,,,,,,,
682,PT01M40.00S,2023-04-08T04:22:49.7Z,4,REGULAR,turnover,out-of-bounds,[],1629002,,,1610612758,95,117,2023-04-08T04:22:59Z,6660000,False,,,0,,C. Metu lost ball out-of-bounds TURNOVER (1 TO),[1629002],1610612758.0,SAC,lost ball,,,Metu,C. Metu,,,,,101283.0,Mid-Range,8-16 Right,,,,,,,1.0,,,,,,,,,,,,
683,PT01M20.00S,2023-04-08T04:23:13.4Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1631116,72.48685939553219,18.627450980392158,1610612744,95,117,2023-04-08T04:23:20Z,6670000,False,-157.0,206.0,1,right,MISS P. Baldwin Jr. 25' 3PT,[1631116],1610612744.0,GSW,,,,Baldwin Jr.,P. Baldwin Jr.,,,,,,Above the Break 3,24+ Left Center,25.9,Missed,,,,,,,,,,,,,,,,,
684,PT01M15.00S,2023-04-08T04:23:18.4Z,4,REGULAR,rebound,defensive,[],1629002,,,1610612758,95,117,2023-04-08T04:23:20Z,6680000,False,,,0,,C. Metu REBOUND (Off:1 Def:7),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,Above the Break 3,24+ Left Center,,,683.0,8.0,7.0,1.0,,,,,,,,,,,,,
685,PT01M13.00S,2023-04-08T04:23:23.6Z,4,REGULAR,turnover,backcourt,[],1629002,,,1610612758,95,117,2023-04-08T04:23:32Z,6690000,False,,,0,,C. Metu backcourt TURNOVER (2 TO),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,202053.0,Above the Break 3,24+ Center,,,,,,,2.0,,,,,,,,,,,,
686,PT01M06.00S,2023-04-08T04:23:43.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630237,91.5407358738502,50.98039215686274,1610612744,95,119,2023-04-08T04:23:47Z,6700000,False,5.0,27.0,1,right,A. Lamb driving Layup (2 PTS),[1630237],1610612744.0,GSW,driving,,,Lamb,A. Lamb,,,,,,Restricted Area,0-8 Center,2.74,Made,,,,,,2.0,,,,,,,,,,,
687,PT00M51.40S,2023-04-08T04:23:59.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628408,16.507884362680684,55.392156862745104,1610612758,95,119,2023-04-08T04:24:10Z,6710000,False,-27.0,103.0,1,left,MISS P. Dozier 10' pullup Shot,[1628408],1610612758.0,SAC,pullup,,,Dozier,P. Dozier,,,,,,In The Paint (Non-RA),8-16 Center,10.62,Missed,,,,,,,,,,,,,,,,,
688,PT00M49.10S,2023-04-08T04:24:01.9Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612744,95,119,2023-04-08T04:24:10Z,6720000,False,,,0,,TEAM defensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,687.0,,,,,,,,,,,,,,,,
690,PT00M27.20S,2023-04-08T04:24:31.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630541,92.46057818659659,54.41176470588235,1610612744,95,119,2023-04-08T04:24:37Z,6740000,False,22.0,18.0,1,right,MISS M. Moody driving Layup,[1630541],1610612744.0,GSW,driving,,,Moody,M. Moody,,,,,,Restricted Area,0-8 Center,2.88,Missed,,,,,,,,,,,,,,,,,
691,PT00M26.80S,2023-04-08T04:24:34.6Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612744,95,119,2023-04-08T04:24:34Z,6750000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,Restricted Area,0-8 Center,,,690.0,,,,,,,,,,,,,,,,
693,PT00M23.30S,2023-04-08T04:24:52.1Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1631311,93.64323258869908,2.696078431372549,1610612744,95,119,2023-04-08T04:24:59Z,6770000,False,-237.0,7.0,1,right,MISS L. Quinones 3PT,[1631311],1610612744.0,GSW,,,,Quinones,L. Quinones,,,,,,Left Corner 3,24+ Left,23.66,Missed,,,,,,,,,,,,,,,,,
694,PT00M20.40S,2023-04-08T04:24:55.0Z,4,REGULAR,rebound,defensive,[],1629002,,,1610612758,95,119,2023-04-08T04:32:40Z,6780000,False,,,0,,C. Metu REBOUND (Off:1 Def:8),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,Left Corner 3,24+ Left,,,693.0,9.0,8.0,1.0,,,,,,,,,,,,,
695,PT00M10.90S,2023-04-08T04:25:06.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630237,,,1610612758,95,119,2023-04-08T04:25:19Z,6790000,False,,,0,,A. Lamb shooting personal FOUL (1 PF) (Metu 2 FT),"[1630237, 1629002]",1610612744.0,GSW,shooting,,,Lamb,A. Lamb,,,,,201639.0,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,1.0,0.0,Metu,1629002.0,,
697,PT00M10.90S,2023-04-08T04:25:30.4Z,4,REGULAR,freethrow,1 of 2,[],1629002,,,1610612758,96,119,2023-04-08T04:25:30Z,6810000,False,,,0,,C. Metu Free Throw 1 of 2 (14 PTS),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,Made,,,,,,14.0,,,,,,,,,,,
698,PT00M10.90S,2023-04-08T04:25:43.6Z,4,REGULAR,freethrow,2 of 2,[],1629002,,,1610612758,97,119,2023-04-08T04:25:43Z,6820000,False,,,0,,C. Metu Free Throw 2 of 2 (15 PTS),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,Made,,,,,,15.0,,,,,,,,,,,
699,PT00M00.00S,2023-04-08T04:26:02.0Z,4,REGULAR,period,end,[],0,,,1610612744,97,119,2023-04-08T04:26:02Z,6830000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
701,PT00M00.00S,2023-04-08T04:26:30.0Z,4,REGULAR,game,end,[],0,,,0,97,119,2023-04-08T04:26:30Z,6840000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
