actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
435,PT03M32.00S,2022-10-23T03:40:42.7Z,3,REGULAR,substitution,out,[],1627734,,,1610612746,73,77,2022-10-23T03:41:01Z,4300000,,,0,,SUB out: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT03M32.00S,2022-10-23T03:40:42.7Z,3,REGULAR,substitution,out,[],1627826,,,1610612746,73,77,2022-10-23T03:41:01Z,4310000,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT03M32.00S,2022-10-23T03:40:42.7Z,3,REGULAR,substitution,in,[],1626158,,,1610612746,73,77,2022-10-23T03:41:01Z,4320000,,,0,,SUB in: R. Holmes,[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT03M32.00S,2022-10-23T03:40:42.7Z,3,REGULAR,substitution,in,[],1630558,,,1610612746,73,77,2022-10-23T03:41:01Z,4330000,,,0,,SUB in: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT03M32.00S,2022-10-23T03:40:42.7Z,3,REGULAR,substitution,in,[],203084,,,1610612746,73,77,2022-10-23T03:41:01Z,4340000,,,0,,SUB in: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT03M32.00S,2022-10-23T03:40:42.7Z,3,REGULAR,substitution,in,[],203496,,,1610612746,73,77,2022-10-23T03:41:01Z,4350000,,,0,,SUB in: R. Covington,[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT03M18.00S,2022-10-23T03:41:09.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628379,84.97043363994744,45.588235294117645,1610612746,73,79,2022-10-23T03:41:17Z,4360000,-22.0,89.0,1,right,L. Kennard 9' floating Jump Shot (11 PTS) (N. Powell 3 AST),"[1628379, 1626181]",1610612746.0,LAC,floating,,,Kennard,L. Kennard,,,,,In The Paint (Non-RA),8-16 Center,9.15,Made,11.0,N. Powell,1626181.0,3.0,,,,,,,,,,,,,,
443,PT02M55.00S,2022-10-23T03:41:35.4Z,3,REGULAR,turnover,double dribble,[],1630558,,,1610612758,73,79,2022-10-23T03:41:43Z,4380000,,,0,,D. Mitchell double dribble TURNOVER (1 TO),[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1.0,,,1627526.0,,,,
444,PT02M55.00S,2022-10-23T03:41:41.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,73,79,2022-10-23T03:41:41Z,4390000,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT02M55.00S,2022-10-23T03:45:06.3Z,3,REGULAR,foul,technical,"['team', '1freethrow']",0,,,1610612746,73,79,2022-10-23T03:45:20Z,4410000,,,0,,TEAM foul technical,[],1610612746.0,LAC,delay,,,,,,,,,,,,,,,,,,,,,,,,,,204058.0,,,,
447,PT02M55.00S,2022-10-23T03:45:21.4Z,3,REGULAR,freethrow,1 of 1,[],1628370,,,1610612746,73,79,2022-10-23T03:45:21Z,4420000,,,0,,MISS M. Monk technical Free Throw 1 of 1,[1628370],1610612758.0,SAC,technical,,,Monk,M. Monk,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
448,PT02M55.00S,2022-10-23T03:45:21.4Z,3,REGULAR,rebound,defensive,"['deadball', 'team']",0,,,1610612746,73,79,2022-10-23T03:45:21Z,4430000,,,0,,TEAM defensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,447.0,,,,,,,,,,,,,
449,PT02M43.00S,2022-10-23T03:45:43.5Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",202331,93.11760840998686,50.245098039215684,1610612746,73,81,2022-10-23T03:45:54Z,4440000,1.0,12.0,1,right,P. George alley-oop DUNK (30 PTS) (N. Batum 3 AST),"[202331, 201587]",1610612746.0,LAC,alley-oop,,,George,P. George,,,,,Restricted Area,0-8 Center,1.23,Made,30.0,N. Batum,201587.0,3.0,,,,,,,,,,,,,,
451,PT02M26.00S,2022-10-23T03:46:02.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203084,6.258212877792378,47.30392156862745,1610612758,75,81,2022-10-23T03:46:11Z,4460000,13.0,6.0,1,left,H. Barnes cutting Layup (4 PTS) (K. Murray 2 AST),"[203084, 1631099]",1610612758.0,SAC,cutting,,,Barnes,H. Barnes,,,,,Restricted Area,0-8 Center,1.49,Made,4.0,K. Murray,1631099.0,2.0,,,,,,,,,,,,,,
453,PT02M26.00S,2022-10-23T03:46:08.6Z,3,REGULAR,foul,personal,['1freethrow'],201587,,,1610612758,75,81,2022-10-23T03:46:20Z,4480000,,,0,,N. Batum shooting personal FOUL (3 PF) (Barnes 1 FT),"[201587, 203084]",1610612746.0,LAC,shooting,,,Batum,N. Batum,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,204058.0,3.0,0.0,Barnes,203084.0
455,PT02M26.00S,2022-10-23T03:46:28.1Z,3,REGULAR,freethrow,1 of 1,[],203084,,,1610612758,75,81,2022-10-23T03:46:28Z,4500000,,,0,,MISS H. Barnes Free Throw 1 of 1,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
456,PT02M22.00S,2022-10-23T03:46:31.1Z,3,REGULAR,rebound,defensive,[],203496,,,1610612746,75,81,2022-10-23T03:46:31Z,4510000,,,0,,R. Covington REBOUND (Off:0 Def:4),[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,,,,,,,,,455.0,4.0,4.0,0.0,,,,,,,,,,
457,PT02M03.00S,2022-10-23T03:46:49.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628379,90.3580814717477,45.83333333333333,1610612746,75,81,2022-10-23T03:54:23Z,4520000,-21.0,38.0,1,right,MISS L. Kennard driving Layup,[1628379],1610612746.0,LAC,driving,,,Kennard,L. Kennard,,,,,Restricted Area,0-8 Center,4.34,Missed,,,,,,,,,,,,,,,,,,
458,PT02M00.00S,2022-10-23T03:46:52.9Z,3,REGULAR,rebound,defensive,[],1628370,,,1610612758,75,81,2022-10-23T03:47:00Z,4530000,,,0,,M. Monk REBOUND (Off:0 Def:2),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,Restricted Area,0-8 Center,,,,,,,457.0,2.0,2.0,0.0,,,,,,,,,,
460,PT01M58.00S,2022-10-23T03:47:06.0Z,3,REGULAR,substitution,out,[],1626181,,,1610612758,75,81,2022-10-23T03:47:10Z,4550000,,,0,,SUB out: N. Powell,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT01M58.00S,2022-10-23T03:47:06.0Z,3,REGULAR,substitution,in,[],1629611,,,1610612758,75,81,2022-10-23T03:47:10Z,4560000,,,0,,SUB in: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT01M51.00S,2022-10-23T03:47:30.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203496,,,1610612758,75,81,2022-10-23T03:47:45Z,4570000,,,0,,R. Covington shooting personal FOUL (2 PF) (Barnes 2 FT),"[203496, 203084]",1610612746.0,LAC,shooting,,,Covington,R. Covington,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1627526.0,2.0,0.0,Barnes,203084.0
464,PT01M51.00S,2022-10-23T03:47:57.1Z,3,REGULAR,freethrow,1 of 2,[],203084,,,1610612758,75,81,2022-10-23T03:47:57Z,4590000,,,0,,MISS H. Barnes Free Throw 1 of 2,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
465,PT01M51.00S,2022-10-23T03:47:57.1Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612758,75,81,2022-10-23T03:47:57Z,4600000,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,464.0,,,,,,,,,,,,,
466,PT01M51.00S,2022-10-23T03:48:13.7Z,3,REGULAR,freethrow,2 of 2,[],203084,,,1610612758,76,81,2022-10-23T03:48:13Z,4610000,,,0,,H. Barnes Free Throw 2 of 2 (5 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
467,PT01M32.00S,2022-10-23T03:48:35.4Z,3,REGULAR,2pt,Jump Shot,[],202331,92.32917214191852,22.794117647058822,1610612746,76,81,2022-10-23T03:48:45Z,4620000,-136.0,20.0,1,right,MISS P. George 13' turnaround fadeaway Shot,[202331],1610612746.0,LAC,turnaround fadeaway,,,George,P. George,,,,,Mid-Range,8-16 Left,13.74,Missed,,,,,,,,,,,,,,,,,,
468,PT01M28.00S,2022-10-23T03:48:39.4Z,3,REGULAR,rebound,defensive,[],203084,,,1610612758,76,81,2022-10-23T03:48:45Z,4630000,,,0,,H. Barnes REBOUND (Off:0 Def:3),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Mid-Range,8-16 Left,,,,,,,467.0,3.0,3.0,0.0,,,,,,,,,,
469,PT01M23.00S,2022-10-23T03:48:50.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201587,,,1610612758,76,81,2022-10-23T03:49:06Z,4640000,,,0,,N. Batum shooting personal FOUL (4 PF) (Barnes 2 FT),"[201587, 203084]",1610612746.0,LAC,shooting,,,Batum,N. Batum,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,204058.0,4.0,0.0,Barnes,203084.0
471,PT01M23.00S,2022-10-23T03:49:17.7Z,3,REGULAR,freethrow,1 of 2,[],203084,,,1610612758,77,81,2022-10-23T03:49:17Z,4660000,,,0,,H. Barnes Free Throw 1 of 2 (6 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
472,PT01M23.00S,2022-10-23T03:49:31.9Z,3,REGULAR,freethrow,2 of 2,[],203084,,,1610612758,78,81,2022-10-23T03:49:31Z,4670000,,,0,,H. Barnes Free Throw 2 of 2 (7 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
473,PT01M08.00S,2022-10-23T03:49:51.4Z,3,REGULAR,foul,personal,['2freethrow'],1626158,,,1610612746,78,81,2022-10-23T03:50:14Z,4680000,,,0,,R. Holmes shooting personal FOUL (2 PF) (Covington 2 FT),"[1626158, 203496]",1610612758.0,SAC,shooting,,,Holmes,R. Holmes,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,1627526.0,2.0,0.0,Covington,203496.0
475,PT01M08.00S,2022-10-23T03:50:25.2Z,3,REGULAR,freethrow,1 of 2,[],203496,,,1610612746,78,82,2022-10-23T03:50:25Z,4700000,,,0,,R. Covington Free Throw 1 of 2 (1 PTS),[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
476,PT01M08.00S,2022-10-23T03:50:43.3Z,3,REGULAR,freethrow,2 of 2,[],203496,,,1610612746,78,83,2022-10-23T03:50:43Z,4710000,,,0,,R. Covington Free Throw 2 of 2 (2 PTS),[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
477,PT00M56.20S,2022-10-23T03:50:58.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631099,7.835085413929041,37.00980392156863,1610612758,80,83,2022-10-23T03:55:44Z,4720000,65.0,21.0,1,left,K. Murray 6' driving Layup (14 PTS) (M. Monk 1 AST),"[1631099, 1628370]",1610612758.0,SAC,driving,,,Murray,K. Murray,,,,,In The Paint (Non-RA),0-8 Center,6.83,Made,14.0,M. Monk,1628370.0,1.0,,,,,,,,,,,,,,
478,PT00M44.60S,2022-10-23T03:51:12.0Z,3,REGULAR,2pt,Jump Shot,[],202331,85.3646517739816,68.87254901960785,1610612746,80,83,2022-10-23T03:56:31Z,4730000,94.0,85.0,1,right,MISS P. George 12' turnaround fadeaway Shot,[202331],1610612746.0,LAC,turnaround fadeaway,,,George,P. George,,,,,Mid-Range,8-16 Right,12.71,Missed,,,,,,,,,,,,,,,,,,
479,PT00M44.60S,2022-10-23T03:51:12.0Z,3,REGULAR,rebound,offensive,[],1629611,,,1610612746,80,83,2022-10-23T03:51:24Z,4740000,,,0,,T. Mann REBOUND (Off:1 Def:1),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,Mid-Range,8-16 Right,,,,,,,478.0,2.0,1.0,1.0,,,,,,,,,,
480,PT00M41.30S,2022-10-23T03:51:23.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630558,,,1610612746,80,83,2022-10-23T03:51:32Z,4750000,,,0,,D. Mitchell personal FOUL (1 PF) (Mann 2 FT),"[1630558, 1629611]",1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,101284.0,1.0,0.0,Mann,1629611.0
482,PT00M41.30S,2022-10-23T03:51:40.7Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1629611,,,1610612746,80,84,2022-10-23T03:51:40Z,4770000,,,0,,T. Mann Free Throw 1 of 2 (1 PTS),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
483,PT00M41.30S,2022-10-23T03:51:48.5Z,3,REGULAR,substitution,out,[],202331,,,1610612746,80,84,2022-10-23T03:52:00Z,4780000,,,0,,SUB out: P. George,[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT00M41.30S,2022-10-23T03:51:48.5Z,3,REGULAR,substitution,out,[],201587,,,1610612746,80,84,2022-10-23T03:52:00Z,4790000,,,0,,SUB out: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT00M41.30S,2022-10-23T03:51:48.5Z,3,REGULAR,substitution,in,[],202704,,,1610612746,80,84,2022-10-23T03:52:00Z,4800000,,,0,,SUB in: R. Jackson,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT00M41.30S,2022-10-23T03:51:48.5Z,3,REGULAR,substitution,in,[],1629599,,,1610612746,80,84,2022-10-23T03:52:00Z,4810000,,,0,,SUB in: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT00M41.30S,2022-10-23T03:51:40.7Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1629611,,,1610612746,80,84,2022-10-23T03:52:16Z,4820000,,,0,,MISS T. Mann Free Throw 2 of 2,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
489,PT00M38.90S,2022-10-23T03:51:43.1Z,3,REGULAR,rebound,defensive,[],203084,,,1610612758,80,84,2022-10-23T03:52:16Z,4830000,,,0,,H. Barnes REBOUND (Off:0 Def:4),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,488.0,4.0,4.0,0.0,,,,,,,,,,
490,PT00M30.80S,2022-10-23T03:52:22.4Z,3,REGULAR,3pt,Jump Shot,[],203084,12.828515111695138,3.1862745098039214,1610612758,80,84,2022-10-23T03:52:27Z,4840000,234.0,68.0,1,left,MISS H. Barnes 24' 3PT,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Right Corner 3,24+ Right,24.38,Missed,,,,,,,,,,,,,,,,,,
491,PT00M28.20S,2022-10-23T03:52:25.1Z,3,REGULAR,rebound,offensive,[],1626158,,,1610612758,80,84,2022-10-23T03:52:25Z,4850000,,,0,,R. Holmes REBOUND (Off:1 Def:1),[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,Right Corner 3,24+ Right,,,,,,,490.0,2.0,1.0,1.0,,,,,,,,,,
492,PT00M26.90S,2022-10-23T03:52:27.4Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1626158,8.886333771353483,49.50980392156863,1610612758,80,84,2022-10-23T03:52:43Z,4860000,2.0,31.0,1,left,MISS R. Holmes Hook,[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,Restricted Area,0-8 Center,3.11,Missed,,,,,,,,,,,,,,,,,,
493,PT00M26.90S,2022-10-23T03:52:27.4Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612746,80,84,2022-10-23T03:52:43Z,4870000,,,0,,TEAM defensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,492.0,,,,,,,,,,,,,
494,PT00M26.90S,2022-10-23T03:52:34.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203084,,,1610612746,80,84,2022-10-23T03:52:51Z,4880000,,,0,,H. Barnes loose ball personal FOUL (2 PF) (Covington 2 FT),"[203084, 203496]",1610612758.0,SAC,loose ball,,,Barnes,H. Barnes,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,101284.0,2.0,0.0,Covington,203496.0
496,PT00M26.90S,2022-10-23T03:53:03.6Z,3,REGULAR,freethrow,1 of 2,[],203496,,,1610612746,80,85,2022-10-23T03:53:03Z,4900000,,,0,,R. Covington Free Throw 1 of 2 (3 PTS),[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
497,PT00M26.90S,2022-10-23T03:53:20.2Z,3,REGULAR,freethrow,2 of 2,[],203496,,,1610612746,80,86,2022-10-23T03:53:20Z,4910000,,,0,,R. Covington Free Throw 2 of 2 (4 PTS),[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
498,PT00M03.60S,2022-10-23T03:53:46.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630558,6.652431011826544,57.35294117647059,1610612758,80,86,2022-10-23T03:53:53Z,4920000,-37.0,10.0,1,left,MISS D. Mitchell driving Layup,[1630558],1610612758.0,SAC,driving,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,3.81,Missed,,,,,,,,,,,,,,,,,,
499,PT00M01.30S,2022-10-23T03:53:48.4Z,3,REGULAR,rebound,defensive,[],203496,,,1610612746,80,86,2022-10-23T03:53:53Z,4930000,,,0,,R. Covington REBOUND (Off:0 Def:5),[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,Restricted Area,0-8 Center,,,,,,,498.0,5.0,5.0,0.0,,,,,,,,,,
502,PT00M00.00S,2022-10-23T03:53:58.6Z,3,REGULAR,period,end,[],0,,,1610612746,80,86,2022-10-23T03:53:58Z,4960000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT12M00.00S,2022-10-23T03:55:52.5Z,4,REGULAR,substitution,out,['startperiod'],1628370,,,1610612746,80,86,2022-10-23T03:56:35Z,4970000,,,0,,SUB out: M. Monk,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT12M00.00S,2022-10-23T03:55:52.5Z,4,REGULAR,substitution,out,['startperiod'],1626158,,,1610612746,80,86,2022-10-23T03:56:35Z,4980000,,,0,,SUB out: R. Holmes,[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT12M00.00S,2022-10-23T03:55:52.5Z,4,REGULAR,substitution,out,['startperiod'],1629599,,,1610612746,80,86,2022-10-23T03:56:35Z,4990000,,,0,,SUB out: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT12M00.00S,2022-10-23T03:55:52.5Z,4,REGULAR,substitution,in,['startperiod'],1629056,,,1610612746,80,86,2022-10-23T03:56:35Z,5000000,,,0,,SUB in: T. Davis,[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT12M00.00S,2022-10-23T03:55:52.5Z,4,REGULAR,substitution,in,['startperiod'],1627734,,,1610612746,80,86,2022-10-23T03:56:35Z,5010000,,,0,,SUB in: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT12M00.00S,2022-10-23T03:55:52.5Z,4,REGULAR,substitution,in,['startperiod'],202694,,,1610612746,80,86,2022-10-23T03:56:35Z,5020000,,,0,,SUB in: M. Morris Sr.,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT12M00.00S,2022-10-23T03:56:50.5Z,4,REGULAR,period,start,[],0,,,1610612758,80,86,2022-10-23T03:56:50Z,5030000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT12M00.00S,2022-10-23T03:56:51.6Z,4,REGULAR,violation,delay-of-game,['team'],0,,,1610612758,80,86,2022-10-23T03:57:17Z,5040000,,,0,,TEAM delay-of-game VIOLATION,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,1627526.0,,,,
511,PT11M38.00S,2022-10-23T03:57:14.6Z,4,REGULAR,foul,personal,[],202694,,,1610612758,80,86,2022-10-23T03:57:43Z,5050000,,,0,,M. Morris Sr. personal FOUL (5 PF),"[202694, 1627734]",1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,204058.0,5.0,0.0,Sabonis,1627734.0
513,PT11M38.00S,2022-10-23T03:58:03.6Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,80,86,2022-10-23T03:58:03Z,5070000,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT11M38.00S,2022-10-23T04:00:38.5Z,4,REGULAR,substitution,out,[],202694,,,1610612758,80,86,2022-10-23T04:00:58Z,5090000,,,0,,SUB out: M. Morris Sr.,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT11M38.00S,2022-10-23T04:00:38.5Z,4,REGULAR,substitution,in,[],201587,,,1610612758,80,86,2022-10-23T04:00:58Z,5100000,,,0,,SUB in: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT11M26.00S,2022-10-23T04:01:14.5Z,4,REGULAR,3pt,Jump Shot,[],1630558,27.808804204993432,79.16666666666666,1610612758,80,86,2022-10-23T04:01:19Z,5110000,-146.0,209.0,1,left,MISS D. Mitchell 25' 3PT,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,25.47,Missed,,,,,,,,,,,,,,,,,,
521,PT11M23.00S,2022-10-23T04:01:17.5Z,4,REGULAR,rebound,defensive,[],203496,,,1610612746,80,86,2022-10-23T04:01:19Z,5120000,,,0,,R. Covington REBOUND (Off:0 Def:6),[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,Above the Break 3,24+ Left Center,,,,,,,520.0,6.0,6.0,0.0,,,,,,,,,,
522,PT11M07.00S,2022-10-23T04:01:33.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628379,93.51182654402102,56.127450980392155,1610612746,80,86,2022-10-23T04:01:46Z,5130000,31.0,8.0,1,right,MISS L. Kennard driving Layup - blocked,"[1628379, 1627734]",1610612746.0,LAC,driving,,,Kennard,L. Kennard,,,,,Restricted Area,0-8 Center,3.18,Missed,,,,,,,,,Sabonis,1627734.0,,,,,,,,
523,PT11M07.00S,2022-10-23T04:01:33.9Z,4,REGULAR,block,,[],1627734,,,1610612746,80,86,2022-10-23T04:01:36Z,5140000,,,0,,D. Sabonis BLOCK (1 BLK),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
524,PT11M02.00S,2022-10-23T04:01:38.9Z,4,REGULAR,rebound,defensive,[],1631099,,,1610612758,80,86,2022-10-23T04:01:46Z,5150000,,,0,,K. Murray REBOUND (Off:1 Def:4),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,,,,,,,522.0,5.0,4.0,1.0,,,,,,,,,,
525,PT10M49.00S,2022-10-23T04:01:51.4Z,4,REGULAR,3pt,Jump Shot,[],1631099,15.588042049934298,3.6764705882352944,1610612758,83,86,2022-10-23T04:01:56Z,5160000,232.0,94.0,1,left,K. Murray 24' 3PT  (17 PTS) (D. Sabonis 6 AST),"[1631099, 1627734]",1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Right,24.99,Made,17.0,D. Sabonis,1627734.0,6.0,,,,,,,,,,,,,,
527,PT10M23.00S,2022-10-23T04:02:23.6Z,4,REGULAR,foul,personal,['3freethrow'],1630558,,,1610612746,83,86,2022-10-23T04:03:13Z,5180000,,,0,,D. Mitchell shooting personal FOUL (2 PF) (Jackson 3 FT),"[1630558, 202704]",1610612758.0,SAC,shooting,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,101284.0,2.0,0.0,Jackson,202704.0
532,PT10M23.00S,2022-10-23T04:04:31.1Z,4,REGULAR,freethrow,1 of 3,[],202704,,,1610612746,83,87,2022-10-23T04:04:31Z,5230000,,,0,,R. Jackson Free Throw 1 of 3 (10 PTS),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
533,PT10M23.00S,2022-10-23T04:04:52.8Z,4,REGULAR,freethrow,2 of 3,[],202704,,,1610612746,83,88,2022-10-23T04:04:52Z,5240000,,,0,,R. Jackson Free Throw 2 of 3 (11 PTS),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
534,PT10M23.00S,2022-10-23T04:05:16.6Z,4,REGULAR,freethrow,3 of 3,[],202704,,,1610612746,83,89,2022-10-23T04:05:16Z,5250000,,,0,,R. Jackson Free Throw 3 of 3 (12 PTS),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
