actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,shotActionNumber,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
540,PT07M06.00S,2022-02-09T03:32:51.1Z,4,REGULAR,rebound,offensive,[],1626168,,,1610612765,112,78,2022-02-09T03:32:55Z,5380000,,,0,,T. Lyles REBOUND (Off:2 Def:3),[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,,,,,,539.0,,,,,5.0,3.0,2.0,,,,,,,
541,PT07M06.00S,2022-02-09T03:32:50.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626168,94.40999984741211,50.0,1610612765,112,80,2022-02-09T03:32:50Z,5390000,0.0,0.0,1,right,T. Lyles tip Layup (12 PTS),[1626168],1610612765.0,DET,tip,,,Lyles,T. Lyles,,,,,,,,,,Made,,12.0,,,,,,,0.0,,,,,,
542,PT06M52.00S,2022-02-09T03:33:04.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203504,17.427726675427067,56.127450980392155,1610612742,112,80,2022-02-09T03:33:10Z,5400000,-31.0,111.0,1,left,MISS T. Burke 11' pullup Shot,[203504],1610612742.0,DAL,pullup,,,Burke,T. Burke,,,,,,,,,,Missed,,,,,,,,,11.54,,,,,,
543,PT06M48.00S,2022-02-09T03:33:08.5Z,4,REGULAR,rebound,offensive,[],1627737,,,1610612742,112,80,2022-02-09T03:33:10Z,5410000,,,0,,M. Chriss REBOUND (Off:1 Def:0),[1627737],1610612742.0,DAL,,,,Chriss,M. Chriss,,,,,,,,,,,542.0,,,,,1.0,0.0,1.0,,,,,,,
544,PT06M48.00S,2022-02-09T03:33:08.8Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1627737,9.329829172141919,52.841605392156865,1610612742,112,80,2022-02-09T03:33:13Z,5420000,-14.0,35.0,1,left,MISS M. Chriss tip Layup,[1627737],1610612742.0,DAL,tip,,,Chriss,M. Chriss,,,,,,,,,,Missed,,,,,,,,,3.8,,,,,,
545,PT06M48.00S,2022-02-09T03:33:08.8Z,4,REGULAR,rebound,defensive,[],1626168,,,1610612765,112,80,2022-02-09T03:33:13Z,5430000,,,0,,T. Lyles REBOUND (Off:2 Def:4),[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,,,,,,544.0,,,,,6.0,4.0,2.0,,,,,,,
546,PT06M43.00S,2022-02-09T03:33:14.4Z,4,REGULAR,turnover,lost ball,[],1630165,,,1610612765,112,80,2022-02-09T03:33:20Z,5440000,,,0,,K. Hayes lost ball TURNOVER (8 TO),"[1630165, 1627737]",1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,8.0,Chriss,1627737.0,,,,,,,,,,
547,PT06M43.00S,2022-02-09T03:33:14.4Z,4,REGULAR,steal,,[],1627737,,,1610612742,112,80,2022-02-09T03:33:15Z,5450000,,,0,,M. Chriss STEAL (1 STL),[1627737],1610612742.0,DAL,,,,Chriss,M. Chriss,,,,,,,,,,,,,,,,,,,,,,,,,
548,PT06M36.00S,2022-02-09T03:33:21.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628373,11.514454664914586,41.42156862745098,1610612742,114,80,2022-02-09T03:33:26Z,5460000,43.0,56.0,1,left,F. Ntilikina 7' running finger roll Layup (4 PTS) (T. Burke 1 AST),"[1628373, 203504]",1610612742.0,DAL,running finger roll,,,Ntilikina,F. Ntilikina,,,,,,,,,,Made,,4.0,,,,,,,7.03,T. Burke,203504.0,1.0,,,
550,PT06M25.00S,2022-02-09T03:33:36.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,114,80,2022-02-09T03:33:36Z,5480000,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551,PT06M25.00S,2022-02-09T03:35:40.2Z,4,REGULAR,substitution,out,[],1628402,,,1610612765,114,80,2022-02-09T03:36:20Z,5490000,,,0,,SUB out: F. Jackson,[1628402],1610612765.0,DET,,,,Jackson,F. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
552,PT06M25.00S,2022-02-09T03:35:40.2Z,4,REGULAR,substitution,out,[],1630165,,,1610612765,114,80,2022-02-09T03:36:20Z,5500000,,,0,,SUB out: K. Hayes,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,
553,PT06M25.00S,2022-02-09T03:35:40.2Z,4,REGULAR,substitution,out,[],1626168,,,1610612765,114,80,2022-02-09T03:36:20Z,5510000,,,0,,SUB out: T. Lyles,[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,
554,PT06M25.00S,2022-02-09T03:35:40.2Z,4,REGULAR,substitution,out,[],203482,,,1610612765,114,80,2022-02-09T03:36:20Z,5520000,,,0,,SUB out: K. Olynyk,[203482],1610612765.0,DET,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT06M25.00S,2022-02-09T03:35:40.2Z,4,REGULAR,substitution,out,[],203585,,,1610612765,114,80,2022-02-09T03:36:20Z,5530000,,,0,,SUB out: R. McGruder,[203585],1610612765.0,DET,,,,McGruder,R. McGruder,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT06M25.00S,2022-02-09T03:35:40.2Z,4,REGULAR,substitution,in,[],1630191,,,1610612765,114,80,2022-02-09T03:36:20Z,5540000,,,0,,SUB in: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,
557,PT06M25.00S,2022-02-09T03:35:40.2Z,4,REGULAR,substitution,in,[],1630180,,,1610612765,114,80,2022-02-09T03:36:20Z,5550000,,,0,,SUB in: S. Bey,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,
558,PT06M25.00S,2022-02-09T03:35:40.2Z,4,REGULAR,substitution,in,[],203924,,,1610612765,114,80,2022-02-09T03:36:20Z,5560000,,,0,,SUB in: J. Grant,[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT06M25.00S,2022-02-09T03:35:40.2Z,4,REGULAR,substitution,in,[],1628977,,,1610612765,114,80,2022-02-09T03:36:20Z,5570000,,,0,,SUB in: H. Diallo,[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,
560,PT06M25.00S,2022-02-09T03:35:40.2Z,4,REGULAR,substitution,in,[],202709,,,1610612765,114,80,2022-02-09T03:36:20Z,5580000,,,0,,SUB in: C. Joseph,[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT06M08.00S,2022-02-09T03:36:48.9Z,4,REGULAR,3pt,Jump Shot,[],1630180,70.25295663600527,21.07843137254902,1610612765,114,80,2022-02-09T03:36:54Z,5590000,-145.0,227.0,1,right,MISS S. Bey 26' step back 3PT,[1630180],1610612765.0,DET,step back,,,Bey,S. Bey,,,,,,,,,,Missed,,,,,,,,,26.92,,,,,,
562,PT06M05.00S,2022-02-09T03:36:51.9Z,4,REGULAR,rebound,defensive,[],1627737,,,1610612742,114,80,2022-02-09T03:36:54Z,5600000,,,0,,M. Chriss REBOUND (Off:1 Def:1),[1627737],1610612742.0,DAL,,,,Chriss,M. Chriss,,,,,,,,,,,561.0,,,,,2.0,1.0,1.0,,,,,,,
563,PT05M42.00S,2022-02-09T03:37:14.5Z,4,REGULAR,2pt,Jump Shot,[],203504,16.90210249671485,30.88235294117647,1610612742,114,80,2022-02-09T03:37:18Z,5610000,96.0,106.0,1,left,MISS T. Burke 14' pullup Shot,[203504],1610612742.0,DAL,pullup,,,Burke,T. Burke,,,,,,,,,,Missed,,,,,,,,,14.3,,,,,,
564,PT05M40.00S,2022-02-09T03:37:16.7Z,4,REGULAR,rebound,defensive,[],1628977,,,1610612765,114,80,2022-02-09T03:37:16Z,5620000,,,0,,H. Diallo REBOUND (Off:1 Def:3),[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,,,563.0,,,,,4.0,3.0,1.0,,,,,,,
565,PT05M34.00S,2022-02-09T03:37:23.3Z,4,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1628977,84.44480946123521,42.8921568627451,1610612765,114,80,2022-02-09T03:37:33Z,5630000,-36.0,94.0,1,right,MISS H. Diallo 10' pullup Shot,[1628977],1610612765.0,DET,pullup,,,Diallo,H. Diallo,,,,,,,,,,Missed,,,,,,,,,10.02,,,,,,
566,PT05M32.00S,2022-02-09T03:37:25.3Z,4,REGULAR,rebound,defensive,[],1628373,,,1610612742,114,80,2022-02-09T03:37:26Z,5640000,,,0,,F. Ntilikina REBOUND (Off:0 Def:3),[1628373],1610612742.0,DAL,,,,Ntilikina,F. Ntilikina,,,,,,,,,,,565.0,,,,,3.0,3.0,0.0,,,,,,,
567,PT05M14.00S,2022-02-09T03:37:43.4Z,4,REGULAR,2pt,Jump Shot,[],1627737,23.866622864651774,58.08823529411765,1610612742,114,80,2022-02-09T03:37:47Z,5650000,-40.0,172.0,1,left,MISS M. Chriss 17' Jump Shot,[1627737],1610612742.0,DAL,,,,Chriss,M. Chriss,,,,,,,,,,Missed,,,,,,,,,17.65,,,,,,
568,PT05M11.00S,2022-02-09T03:37:46.4Z,4,REGULAR,rebound,defensive,[],1630191,,,1610612765,114,80,2022-02-09T03:37:47Z,5660000,,,0,,I. Stewart REBOUND (Off:5 Def:9),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,567.0,,,,,14.0,9.0,5.0,,,,,,,
569,PT05M00.00S,2022-02-09T03:37:57.7Z,4,REGULAR,3pt,Jump Shot,[],203924,90.88370565045992,95.34313725490196,1610612765,114,80,2022-02-09T03:38:01Z,5670000,227.0,33.0,1,right,MISS J. Grant 3PT,[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,,,,,,Missed,,,,,,,,,22.91,,,,,,
570,PT04M57.00S,2022-02-09T03:38:00.7Z,4,REGULAR,rebound,defensive,[],1630182,,,1610612742,114,80,2022-02-09T03:38:01Z,5680000,,,0,,J. Green REBOUND (Off:0 Def:3),[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,569.0,,,,,3.0,3.0,0.0,,,,,,,
571,PT04M43.00S,2022-02-09T03:38:13.9Z,4,REGULAR,3pt,Jump Shot,[],1628373,13.87976346911958,3.431372549019608,1610612742,114,80,2022-02-09T03:38:19Z,5690000,233.0,78.0,1,left,MISS F. Ntilikina 24' 3PT,[1628373],1610612742.0,DAL,,,,Ntilikina,F. Ntilikina,,,,,,,,,,Missed,,,,,,,,,24.55,,,,,,
572,PT04M38.00S,2022-02-09T03:38:18.9Z,4,REGULAR,rebound,defensive,[],202709,,,1610612765,114,80,2022-02-09T03:38:19Z,5700000,,,0,,C. Joseph REBOUND (Off:0 Def:1),[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,571.0,,,,,1.0,1.0,0.0,,,,,,,
573,PT04M34.00S,2022-02-09T03:38:23.7Z,4,REGULAR,turnover,lost ball,[],202709,,,1610612765,114,80,2022-02-09T03:38:28Z,5710000,,,0,,C. Joseph lost ball TURNOVER (1 TO),"[202709, 1630182]",1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,,,1.0,Green,1630182.0,,,,,,,,,,
574,PT04M34.00S,2022-02-09T03:38:23.7Z,4,REGULAR,steal,,[],1630182,,,1610612742,114,80,2022-02-09T03:38:25Z,5720000,,,0,,J. Green STEAL (3 STL),[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT04M30.00S,2022-02-09T03:38:27.3Z,4,REGULAR,turnover,bad pass,[],203504,,,1610612742,114,80,2022-02-09T03:38:30Z,5730000,,,0,,T. Burke bad pass TURNOVER (3 TO),"[203504, 1628977]",1610612742.0,DAL,,,,Burke,T. Burke,,,,,,,,,,,,,3.0,Diallo,1628977.0,,,,,,,,,,
576,PT04M30.00S,2022-02-09T03:38:27.3Z,4,REGULAR,steal,,[],1628977,,,1610612765,114,80,2022-02-09T03:38:29Z,5740000,,,0,,H. Diallo STEAL (1 STL),[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT04M21.00S,2022-02-09T03:38:36.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630191,93.11760840998686,48.03921568627451,1610612765,114,82,2022-02-09T03:38:40Z,5750000,-10.0,12.0,1,right,I. Stewart Layup (12 PTS),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,Made,,12.0,,,,,,,1.56,,,,,,
578,PT03M58.00S,2022-02-09T03:38:58.7Z,4,REGULAR,turnover,lost ball,[],1627737,,,1610612742,114,82,2022-02-09T03:39:03Z,5760000,,,0,,M. Chriss lost ball TURNOVER (2 TO),"[1627737, 203924]",1610612742.0,DAL,,,,Chriss,M. Chriss,,,,,,,,,,,,,2.0,Grant,203924.0,,,,,,,,,,
579,PT03M58.00S,2022-02-09T03:38:58.7Z,4,REGULAR,steal,,[],203924,,,1610612765,114,82,2022-02-09T03:39:00Z,5770000,,,0,,J. Grant STEAL (1 STL),[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,
580,PT03M58.00S,2022-02-09T03:39:02.6Z,4,REGULAR,foul,personal,[],203504,,,1610612765,114,82,2022-02-09T03:39:09Z,5780000,,,0,,T. Burke take personal FOUL (2 PF),"[203504, 1628977]",1610612742.0,DAL,take,,,Burke,T. Burke,,,,,1626301.0,2.0,0.0,Diallo,1628977.0,,,,,,,,,,,,,,,,
582,PT03M47.00S,2022-02-09T03:39:35.1Z,4,REGULAR,turnover,bad pass,[],202709,,,1610612765,114,82,2022-02-09T03:39:39Z,5800000,,,0,,C. Joseph bad pass TURNOVER (2 TO),"[202709, 1627737]",1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,,,2.0,Chriss,1627737.0,,,,,,,,,,
583,PT03M47.00S,2022-02-09T03:39:35.1Z,4,REGULAR,steal,,[],1627737,,,1610612742,114,82,2022-02-09T03:39:37Z,5810000,,,0,,M. Chriss STEAL (2 STL),[1627737],1610612742.0,DAL,,,,Chriss,M. Chriss,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT03M41.00S,2022-02-09T03:39:40.9Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629033,28.465834428383708,74.50980392156863,1610612742,114,82,2022-02-09T03:39:46Z,5820000,-123.0,215.0,1,left,MISS T. Pinson 24' bank 3PT,[1629033],1610612742.0,DAL,bank,,,Pinson,T. Pinson,,,,,,,,,,Missed,,,,,,,,,24.75,,,,,,
585,PT03M38.00S,2022-02-09T03:39:43.9Z,4,REGULAR,rebound,defensive,[],1630180,,,1610612765,114,82,2022-02-09T03:39:46Z,5830000,,,0,,S. Bey REBOUND (Off:0 Def:2),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,584.0,,,,,2.0,2.0,0.0,,,,,,,
586,PT03M30.00S,2022-02-09T03:39:55.1Z,4,REGULAR,foul,personal,['2freethrow'],1630182,,,1610612765,114,82,2022-02-09T03:40:01Z,5840000,,,0,,J. Green shooting personal FOUL (2 PF) (Stewart 2 FT),"[1630182, 1630191]",1610612742.0,DAL,shooting,,,Green,J. Green,,,,,101283.0,2.0,0.0,Stewart,1630191.0,,,,,,,,,,,,,,,,
588,PT03M30.00S,2022-02-09T03:40:18.9Z,4,REGULAR,freethrow,1 of 2,[],1630191,,,1610612765,114,83,2022-02-09T03:40:18Z,5860000,,,0,,I. Stewart Free Throw 1 of 2 (13 PTS),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,Made,,13.0,,,,,,,,,,,,,
589,PT03M30.00S,2022-02-09T03:40:27.5Z,4,REGULAR,substitution,out,[],1630182,,,1610612765,114,83,2022-02-09T03:40:41Z,5870000,,,0,,SUB out: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT03M30.00S,2022-02-09T03:40:27.5Z,4,REGULAR,substitution,in,[],1629650,,,1610612765,114,83,2022-02-09T03:40:41Z,5880000,,,0,,SUB in: M. Brown,[1629650],1610612742.0,DAL,,,,Brown,M. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT03M30.00S,2022-02-09T03:40:49.4Z,4,REGULAR,freethrow,2 of 2,[],1630191,,,1610612765,114,84,2022-02-09T03:40:49Z,5890000,,,0,,I. Stewart Free Throw 2 of 2 (14 PTS),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,Made,,14.0,,,,,,,,,,,,,
592,PT03M21.00S,2022-02-09T03:41:00.0Z,4,REGULAR,foul,personal,[],1630180,,,1610612742,114,84,2022-02-09T03:41:24Z,5900000,,,0,,S. Bey personal FOUL (2 PF),"[1630180, 1629033]",1610612765.0,DET,,,,Bey,S. Bey,,,,,1626301.0,2.0,0.0,Pinson,1629033.0,,,,,,,,,,,,,,,,
594,PT03M13.00S,2022-02-09T03:41:20.4Z,4,REGULAR,3pt,Jump Shot,[],1629033,28.597240473061763,20.588235294117645,1610612742,114,84,2022-02-09T03:41:26Z,5920000,147.0,216.0,1,left,MISS T. Pinson 26' 3PT,[1629033],1610612742.0,DAL,,,,Pinson,T. Pinson,,,,,,,,,,Missed,,,,,,,,,26.16,,,,,,
595,PT03M09.00S,2022-02-09T03:41:24.4Z,4,REGULAR,rebound,defensive,[],1628977,,,1610612765,114,84,2022-02-09T03:41:24Z,5930000,,,0,,H. Diallo REBOUND (Off:1 Def:4),[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,,,594.0,,,,,5.0,4.0,1.0,,,,,,,
596,PT03M03.00S,2022-02-09T03:41:30.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628977,92.72339027595268,48.77450980392157,1610612765,114,86,2022-02-09T03:41:35Z,5940000,-6.0,16.0,1,right,H. Diallo running finger roll Layup (18 PTS),[1628977],1610612765.0,DET,running finger roll,,,Diallo,H. Diallo,,,,,,,,,,Made,,18.0,,,,,,,1.7,,,,,,
597,PT02M44.00S,2022-02-09T03:41:48.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203504,16.90210249671485,44.11764705882353,1610612742,116,86,2022-02-09T03:41:52Z,5950000,29.0,106.0,1,left,T. Burke 11' turnaround fadeaway Jump Shot (18 PTS) (M. Brown 1 AST),"[203504, 1629650]",1610612742.0,DAL,turnaround fadeaway,,,Burke,T. Burke,,,,,,,,,,Made,,18.0,,,,,,,11.04,M. Brown,1629650.0,1.0,,,
599,PT02M29.00S,2022-02-09T03:42:04.4Z,4,REGULAR,2pt,Jump Shot,[],1630191,75.50919842312747,56.86274509803921,1610612765,116,86,2022-02-09T03:42:09Z,5970000,34.0,178.0,1,right,MISS I. Stewart 18' Jump Shot,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,Missed,,,,,,,,,18.1,,,,,,
600,PT02M26.00S,2022-02-09T03:42:08.1Z,4,REGULAR,rebound,offensive,[],202709,,,1610612765,116,86,2022-02-09T03:42:08Z,5980000,,,0,,C. Joseph REBOUND (Off:1 Def:1),[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,599.0,,,,,2.0,1.0,1.0,,,,,,,
601,PT02M22.00S,2022-02-09T03:42:11.5Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628977,81.42247043363994,49.01960784313725,1610612765,116,86,2022-02-09T03:42:17Z,5990000,-5.0,122.0,1,right,MISS H. Diallo 12' Jump Shot - blocked,"[1628977, 1629650]",1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,,Missed,,,,,,,,,12.22,,,,Brown,1629650.0,
602,PT02M22.00S,2022-02-09T03:42:11.5Z,4,REGULAR,block,,[],1629650,,,1610612765,116,86,2022-02-09T03:42:14Z,6000000,,,0,,M. Brown BLOCK (1 BLK),[1629650],1610612742.0,DAL,,,,Brown,M. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
603,PT02M19.00S,2022-02-09T03:42:14.5Z,4,REGULAR,rebound,defensive,[],1627737,,,1610612742,116,86,2022-02-09T03:42:17Z,6010000,,,0,,M. Chriss REBOUND (Off:1 Def:2),[1627737],1610612742.0,DAL,,,,Chriss,M. Chriss,,,,,,,,,,,601.0,,,,,3.0,2.0,1.0,,,,,,,
604,PT02M09.00S,2022-02-09T03:42:28.0Z,4,REGULAR,foul,personal,[],202709,,,1610612742,116,86,2022-02-09T03:42:36Z,6020000,,,0,,C. Joseph personal FOUL (2 PF),"[202709, 1627737]",1610612765.0,DET,,,,Joseph,C. Joseph,,,,,1627962.0,2.0,0.0,Chriss,1627737.0,,,,,,,,,,,,,,,,
606,PT02M09.00S,2022-02-09T03:42:41.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,116,86,2022-02-09T03:42:41Z,6040000,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
607,PT01M57.00S,2022-02-09T03:45:35.9Z,4,REGULAR,3pt,Jump Shot,[],1627737,5.469776609724048,95.58823529411765,1610612742,116,86,2022-02-09T03:45:40Z,6050000,-228.0,-1.0,1,left,MISS M. Chriss 3PT,[1627737],1610612742.0,DAL,,,,Chriss,M. Chriss,,,,,,,,,,Missed,,,,,,,,,22.79,,,,,,
608,PT01M54.00S,2022-02-09T03:45:38.9Z,4,REGULAR,rebound,defensive,[],202709,,,1610612765,116,86,2022-02-09T03:45:40Z,6060000,,,0,,C. Joseph REBOUND (Off:1 Def:2),[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,607.0,,,,,3.0,2.0,1.0,,,,,,,
609,PT01M45.00S,2022-02-09T03:45:47.5Z,4,REGULAR,turnover,bad pass,[],202709,,,1610612765,116,86,2022-02-09T03:45:53Z,6070000,,,0,,C. Joseph bad pass TURNOVER (3 TO),"[202709, 1627737]",1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,,,3.0,Chriss,1627737.0,,,,,,,,,,
610,PT01M45.00S,2022-02-09T03:45:47.5Z,4,REGULAR,steal,,[],1627737,,,1610612742,116,86,2022-02-09T03:45:49Z,6080000,,,0,,M. Chriss STEAL (3 STL),[1627737],1610612742.0,DAL,,,,Chriss,M. Chriss,,,,,,,,,,,,,,,,,,,,,,,,,
611,PT01M42.00S,2022-02-09T03:45:54.4Z,4,REGULAR,foul,personal,[],202709,,,1610612742,116,86,2022-02-09T03:46:02Z,6090000,,,0,,C. Joseph personal FOUL (3 PF),"[202709, 1629650]",1610612765.0,DET,,,,Joseph,C. Joseph,,,,,1626301.0,3.0,0.0,Brown,1629650.0,,,,,,,,,,,,,,,,
613,PT01M36.00S,2022-02-09T03:46:16.7Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1628373,30.699737187910642,29.411764705882355,1610612742,116,86,2022-02-09T03:46:21Z,6110000,103.0,236.0,1,left,MISS F. Ntilikina 25' pullup 3PT,[1628373],1610612742.0,DAL,pullup,,,Ntilikina,F. Ntilikina,,,,,,,,,,Missed,,,,,,,,,25.75,,,,,,
614,PT01M33.00S,2022-02-09T03:46:19.7Z,4,REGULAR,rebound,defensive,[],1630180,,,1610612765,116,86,2022-02-09T03:46:21Z,6120000,,,0,,S. Bey REBOUND (Off:0 Def:3),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,613.0,,,,,3.0,3.0,0.0,,,,,,,
615,PT01M25.00S,2022-02-09T03:46:27.3Z,4,REGULAR,2pt,Jump Shot,[],203924,90.48948751642575,77.69607843137256,1610612765,116,86,2022-02-09T03:46:31Z,6130000,138.0,37.0,1,right,MISS J. Grant 14' pullup Shot,[203924],1610612765.0,DET,pullup,,,Grant,J. Grant,,,,,,,,,,Missed,,,,,,,,,14.33,,,,,,
616,PT01M22.00S,2022-02-09T03:46:30.5Z,4,REGULAR,rebound,defensive,[],1629650,,,1610612742,116,86,2022-02-09T03:46:30Z,6140000,,,0,,M. Brown REBOUND (Off:0 Def:1),[1629650],1610612742.0,DAL,,,,Brown,M. Brown,,,,,,,,,,,615.0,,,,,1.0,1.0,0.0,,,,,,,
617,PT01M06.00S,2022-02-09T03:46:46.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627737,7.966491458607096,46.07843137254902,1610612742,116,86,2022-02-09T03:46:51Z,6150000,20.0,22.0,1,left,MISS M. Chriss driving Layup,[1627737],1610612742.0,DAL,driving,,,Chriss,M. Chriss,,,,,,,,,,Missed,,,,,,,,,2.98,,,,,,
618,PT01M03.00S,2022-02-09T03:46:49.1Z,4,REGULAR,rebound,defensive,[],1630191,,,1610612765,116,86,2022-02-09T03:46:51Z,6160000,,,0,,I. Stewart REBOUND (Off:5 Def:10),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,617.0,,,,,15.0,10.0,5.0,,,,,,,
619,PT00M54.30S,2022-02-09T03:46:58.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628977,87.20433639947439,34.80392156862745,1610612765,116,86,2022-02-09T03:47:05Z,6170000,-76.0,68.0,1,right,MISS H. Diallo 10' step back Shot,[1628977],1610612765.0,DET,step back,,,Diallo,H. Diallo,,,,,,,,,,Missed,,,,,,,,,10.18,,,,,,
620,PT00M52.00S,2022-02-09T03:47:00.9Z,4,REGULAR,rebound,defensive,[],203504,,,1610612742,116,86,2022-02-09T03:47:05Z,6180000,,,0,,T. Burke REBOUND (Off:0 Def:3),[203504],1610612742.0,DAL,,,,Burke,T. Burke,,,,,,,,,,,619.0,,,,,3.0,3.0,0.0,,,,,,,
621,PT00M36.30S,2022-02-09T03:47:17.4Z,4,REGULAR,3pt,Jump Shot,[],203504,25.837713534822605,80.63725490196079,1610612742,116,86,2022-02-09T03:47:22Z,6190000,-153.0,190.0,1,left,MISS T. Burke 24' pullup 3PT,[203504],1610612742.0,DAL,pullup,,,Burke,T. Burke,,,,,,,,,,Missed,,,,,,,,,24.44,,,,,,
622,PT00M32.80S,2022-02-09T03:47:20.9Z,4,REGULAR,rebound,defensive,[],203924,,,1610612765,116,86,2022-02-09T03:47:22Z,6200000,,,0,,J. Grant REBOUND (Off:0 Def:4),[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,,,,,,,621.0,,,,,4.0,4.0,0.0,,,,,,,
623,PT00M23.70S,2022-02-09T03:47:29.9Z,4,REGULAR,3pt,Jump Shot,[],203924,73.53810775295663,16.42156862745098,1610612765,116,86,2022-02-09T03:47:34Z,6210000,-168.0,196.0,1,right,MISS J. Grant 25' 3PT,[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,,,,,,Missed,,,,,,,,,25.82,,,,,,
