actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
357,PT09M41.00S,2022-03-22T02:10:47.9Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630162,67.23061760840999,47.549019607843135,1610612750,65,54,2022-03-22T02:10:52Z,3540000,-12.0,256.0,1,right,MISS A. Edwards 25' step back 3PT,[1630162],1610612750.0,MIN,step back,,,Edwards,A. Edwards,,,,,25.58,Missed,,,,,,,,,,,,,,,,,,,
358,PT09M40.00S,2022-03-22T02:10:48.9Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612742,65,54,2022-03-22T02:10:52Z,3550000,,,0,,TEAM defensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,357.0,,,,,,,,,,,
359,PT09M40.00S,2022-03-22T02:10:53.0Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612742,65,54,2022-03-22T02:10:53Z,3560000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,PT09M25.00S,2022-03-22T02:11:32.0Z,3,REGULAR,3pt,Jump Shot,[],203493,6.521024967148489,97.30392156862744,1610612742,68,54,2022-03-22T02:11:36Z,3570000,-237.0,9.0,1,left,R. Bullock 3PT  (12 PTS) (L. Doncic 5 AST),"[203493, 1629029]",1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,23.67,Made,12.0,L. Doncic,1629029.0,5.0,,,,,,,,,,,,,,,
362,PT09M25.00S,2022-03-22T02:11:37.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,68,54,2022-03-22T02:11:37Z,3590000,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,PT09M06.00S,2022-03-22T02:14:46.2Z,3,REGULAR,3pt,Jump Shot,[],201976,80.23981603153744,7.8431372549019605,1610612750,68,54,2022-03-22T02:14:50Z,3600000,-211.0,133.0,1,right,MISS P. Beverley 24' 3PT,[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,24.94,Missed,,,,,,,,,,,,,,,,,,,
364,PT09M04.00S,2022-03-22T02:14:48.2Z,3,REGULAR,rebound,defensive,[],1629029,,,1610612742,68,54,2022-03-22T02:14:50Z,3610000,,,0,,L. Doncic REBOUND (Off:0 Def:5),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,363.0,5.0,5.0,0.0,,,,,,,,
365,PT08M51.00S,2022-03-22T02:15:02.1Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203939,5.732588699080158,48.77450980392157,1610612742,70,54,2022-03-22T02:15:06Z,3620000,6.0,1.0,1,left,D. Powell alley-oop DUNK (18 PTS) (L. Doncic 6 AST),"[203939, 1629029]",1610612742.0,DAL,alley-oop,,,Powell,D. Powell,,,,,0.63,Made,18.0,L. Doncic,1629029.0,6.0,,,,,,,,,,,,,,,
367,PT08M36.00S,2022-03-22T02:15:20.5Z,3,REGULAR,foul,personal,['2freethrow'],203939,,,1610612750,70,54,2022-03-22T02:15:29Z,3640000,,,0,,D. Powell shooting personal FOUL (2 PF) (Towns 2 FT),"[203939, 1626157]",1610612742.0,DAL,shooting,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,1626300.0,2.0,0.0,Towns,1626157.0,
369,PT08M36.00S,2022-03-22T02:15:49.4Z,3,REGULAR,freethrow,1 of 2,[],1626157,,,1610612750,70,55,2022-03-22T02:15:49Z,3660000,,,0,,K. Towns Free Throw 1 of 2 (7 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,Made,7.0,,,,,,,,,,,,,,,,,,
370,PT08M36.00S,2022-03-22T02:16:10.4Z,3,REGULAR,freethrow,2 of 2,[],1626157,,,1610612750,70,56,2022-03-22T02:16:10Z,3670000,,,0,,K. Towns Free Throw 2 of 2 (8 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,Made,8.0,,,,,,,,,,,,,,,,,,
371,PT08M17.00S,2022-03-22T02:16:32.5Z,3,REGULAR,3pt,Jump Shot,[],1627827,7.046649145860711,5.147058823529411,1610612742,70,56,2022-03-22T02:16:36Z,3680000,224.0,14.0,1,left,MISS D. Finney-Smith 3PT,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,22.47,Missed,,,,,,,,,,,,,,,,,,,
372,PT08M14.00S,2022-03-22T02:16:35.5Z,3,REGULAR,rebound,defensive,[],1629020,,,1610612750,70,56,2022-03-22T02:16:36Z,3690000,,,0,,J. Vanderbilt REBOUND (Off:1 Def:2),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,371.0,3.0,2.0,1.0,,,,,,,,
373,PT08M08.00S,2022-03-22T02:16:41.2Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",201976,85.89027595269383,50.98039215686274,1610612750,70,56,2022-03-22T02:16:47Z,3700000,5.0,80.0,1,right,MISS P. Beverley 8' driving floating Shot,[201976],1610612750.0,MIN,driving floating,,,Beverley,P. Beverley,,,,,8.02,Missed,,,,,,,,,,,,,,,,,,,
374,PT08M05.00S,2022-03-22T02:16:44.2Z,3,REGULAR,rebound,offensive,[],1626157,,,1610612750,70,56,2022-03-22T02:16:44Z,3710000,,,0,,K. Towns REBOUND (Off:1 Def:5),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,373.0,6.0,5.0,1.0,,,,,,,,
375,PT08M05.00S,2022-03-22T02:16:44.2Z,3,REGULAR,2pt,DUNK,"['2ndchance', 'fastbreak', 'pointsinthepaint']",1626157,94.40999984741211,50.0,1610612750,70,58,2022-03-22T02:17:00Z,3720000,0.0,0.0,1,right,K. Towns tip DUNK (10 PTS),[1626157],1610612750.0,MIN,tip,,,Towns,K. Towns,,,,,0.0,Made,10.0,,,,,,,,,,,,,,,,,,
376,PT07M47.00S,2022-03-22T02:17:01.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,18.478975032851512,55.392156862745104,1610612742,70,58,2022-03-22T02:17:08Z,3730000,-27.0,121.0,1,left,MISS L. Doncic 12' turnaround Shot,[1629029],1610612742.0,DAL,turnaround,,,Doncic,L. Doncic,,,,,12.42,Missed,,,,,,,,,,,,,,,,,,,
377,PT07M45.00S,2022-03-22T02:17:03.9Z,3,REGULAR,rebound,defensive,[],1629020,,,1610612750,70,58,2022-03-22T02:17:08Z,3740000,,,0,,J. Vanderbilt REBOUND (Off:1 Def:3),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,376.0,4.0,3.0,1.0,,,,,,,,
378,PT07M39.00S,2022-03-22T02:17:10.7Z,3,REGULAR,3pt,Jump Shot,[],1626157,68.80749014454665,34.80392156862745,1610612750,70,61,2022-03-22T02:17:14Z,3750000,-76.0,241.0,1,right,K. Towns 25' 3PT  (13 PTS) (D. Russell 3 AST),"[1626157, 1626156]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,25.24,Made,13.0,D. Russell,1626156.0,3.0,,,,,,,,,,,,,,,
380,PT07M16.00S,2022-03-22T02:17:33.4Z,3,REGULAR,3pt,Jump Shot,[],203493,6.652431011826544,3.9215686274509802,1610612742,70,61,2022-03-22T02:17:38Z,3770000,230.0,10.0,1,left,MISS R. Bullock 3PT,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,23.06,Missed,,,,,,,,,,,,,,,,,,,
381,PT07M15.00S,2022-03-22T02:17:34.4Z,3,REGULAR,rebound,offensive,[],203939,,,1610612742,70,61,2022-03-22T02:17:38Z,3780000,,,0,,D. Powell REBOUND (Off:3 Def:4),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,380.0,7.0,4.0,3.0,,,,,,,,
382,PT07M15.00S,2022-03-22T02:17:38.2Z,3,REGULAR,foul,personal,['2freethrow'],1629020,,,1610612742,70,61,2022-03-22T02:17:45Z,3790000,,,0,,J. Vanderbilt shooting personal FOUL (4 PF) (Powell 2 FT),"[1629020, 203939]",1610612750.0,MIN,shooting,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,1626300.0,4.0,0.0,Powell,203939.0,
384,PT07M15.00S,2022-03-22T02:18:26.5Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],203939,,,1610612742,71,61,2022-03-22T02:18:26Z,3810000,,,0,,D. Powell Free Throw 1 of 2 (19 PTS),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,Made,19.0,,,,,,,,,,,,,,,,,,
385,PT07M15.00S,2022-03-22T02:18:49.5Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],203939,,,1610612742,72,61,2022-03-22T02:18:49Z,3820000,,,0,,D. Powell Free Throw 2 of 2 (20 PTS),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,Made,20.0,,,,,,,,,,,,,,,,,,
386,PT07M06.00S,2022-03-22T02:19:03.4Z,3,REGULAR,foul,personal,[],203939,,,1610612750,72,61,2022-03-22T02:19:43Z,3830000,,,0,,D. Powell personal FOUL (3 PF),"[203939, 1626157]",1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,2882.0,3.0,0.0,Towns,1626157.0,
388,PT06M49.00S,2022-03-22T02:19:39.1Z,3,REGULAR,2pt,Jump Shot,[],1626156,94.43166885676742,89.95098039215686,1610612750,72,61,2022-03-22T02:19:45Z,3850000,200.0,0.0,1,right,MISS D. Russell 19' pullup Shot,[1626156],1610612750.0,MIN,pullup,,,Russell,D. Russell,,,,,19.98,Missed,,,,,,,,,,,,,,,,,,,
389,PT06M47.00S,2022-03-22T02:19:42.1Z,3,REGULAR,rebound,offensive,[],201976,,,1610612750,72,61,2022-03-22T02:19:42Z,3860000,,,0,,P. Beverley REBOUND (Off:2 Def:1),[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,,,,388.0,3.0,1.0,2.0,,,,,,,,
390,PT06M36.00S,2022-03-22T02:19:55.4Z,3,REGULAR,turnover,out-of-bounds,[],1626157,,,1610612750,72,61,2022-03-22T02:20:00Z,3870000,,,0,,K. Towns bad pass out-of-bounds TURNOVER (2 TO),[1626157],1610612750.0,MIN,bad pass,,,Towns,K. Towns,,,,,,,,,,,2.0,,,,,,,,,2882.0,,,,,
391,PT06M31.00S,2022-03-22T02:20:04.3Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629029,29.6484888304862,26.225490196078432,1610612742,72,61,2022-03-22T02:20:11Z,3880000,119.0,226.0,1,left,MISS L. Doncic 25' 3PT,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,25.55,Missed,,,,,,,,,,,,,,,,,,,
392,PT06M28.00S,2022-03-22T02:20:07.3Z,3,REGULAR,rebound,defensive,[],201976,,,1610612750,72,61,2022-03-22T02:20:11Z,3890000,,,0,,P. Beverley REBOUND (Off:2 Def:2),[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,,,,391.0,4.0,2.0,2.0,,,,,,,,
393,PT06M20.00S,2022-03-22T02:20:15.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626157,90.88370565045992,54.65686274509803,1610612750,72,61,2022-03-22T02:20:21Z,3900000,23.0,33.0,1,right,MISS K. Towns driving floating Shot,[1626157],1610612750.0,MIN,driving floating,,,Towns,K. Towns,,,,,4.06,Missed,,,,,,,,,,,,,,,,,,,
394,PT06M17.00S,2022-03-22T02:20:18.8Z,3,REGULAR,rebound,offensive,[],1629020,,,1610612750,72,61,2022-03-22T02:20:21Z,3910000,,,0,,J. Vanderbilt REBOUND (Off:2 Def:3),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,393.0,5.0,3.0,2.0,,,,,,,,
395,PT06M17.00S,2022-03-22T02:20:18.2Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629020,94.40999984741211,50.0,1610612750,72,63,2022-03-22T02:20:26Z,3920000,0.0,0.0,1,right,J. Vanderbilt tip Layup (4 PTS),[1629020],1610612750.0,MIN,tip,,,Vanderbilt,J. Vanderbilt,,,,,0.0,Made,4.0,,,,,,,,,,,,,,,,,,
396,PT05M52.00S,2022-03-22T02:20:42.6Z,3,REGULAR,3pt,Jump Shot,[],1628973,28.07161629434954,27.205882352941174,1610612742,72,63,2022-03-22T02:20:46Z,3930000,114.0,211.0,1,left,MISS J. Brunson 24' 3PT,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,24.02,Missed,,,,,,,,,,,,,,,,,,,
397,PT05M50.00S,2022-03-22T02:20:45.4Z,3,REGULAR,rebound,defensive,[],1629020,,,1610612750,72,63,2022-03-22T02:20:45Z,3940000,,,0,,J. Vanderbilt REBOUND (Off:2 Def:4),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,396.0,6.0,4.0,2.0,,,,,,,,
398,PT05M46.00S,2022-03-22T02:20:50.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",201976,92.32917214191852,50.245098039215684,1610612750,72,63,2022-03-22T02:20:55Z,3950000,1.0,20.0,1,right,MISS P. Beverley running finger roll Layup,[201976],1610612750.0,MIN,running finger roll,,,Beverley,P. Beverley,,,,,1.96,Missed,,,,,,,,,,,,,,,,,,,
399,PT05M43.00S,2022-03-22T02:20:51.7Z,3,REGULAR,rebound,offensive,[],1629020,,,1610612750,72,63,2022-03-22T02:20:51Z,3960000,,,0,,J. Vanderbilt REBOUND (Off:3 Def:4),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,398.0,7.0,4.0,3.0,,,,,,,,
400,PT05M40.00S,2022-03-22T02:20:54.8Z,3,REGULAR,turnover,bad pass,[],1629020,,,1610612750,72,63,2022-03-22T02:20:59Z,3970000,,,0,,J. Vanderbilt bad pass TURNOVER (1 TO),"[1629020, 203493]",1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,1.0,Bullock,203493.0,,,,,,,,,,,,
401,PT05M40.00S,2022-03-22T02:20:54.8Z,3,REGULAR,steal,,[],203493,,,1610612742,72,63,2022-03-22T02:20:56Z,3980000,,,0,,R. Bullock STEAL (1 STL),[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,,
402,PT05M35.00S,2022-03-22T02:21:01.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628973,6.1268068331143235,54.166666666666664,1610612742,74,63,2022-03-22T02:21:09Z,3990000,-21.0,5.0,1,left,J. Brunson running Layup (11 PTS),[1628973],1610612742.0,DAL,running,,,Brunson,J. Brunson,,,,,2.14,Made,11.0,,,,,,,,,,,,,,,,,,
403,PT05M33.00S,2022-03-22T02:21:07.4Z,3,REGULAR,violation,delay-of-game,['team'],0,,,1610612750,74,63,2022-03-22T02:21:49Z,4000000,,,0,,TEAM delay-of-game VIOLATION,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,2882.0,,,,,
404,PT05M17.00S,2022-03-22T02:21:26.3Z,3,REGULAR,3pt,Jump Shot,[],201976,70.90998685939553,73.77450980392157,1610612750,74,63,2022-03-22T02:21:35Z,4010000,119.0,221.0,1,right,MISS P. Beverley 25' 3PT,[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,25.09,Missed,,,,,,,,,,,,,,,,,,,
405,PT05M12.00S,2022-03-22T02:21:30.2Z,3,REGULAR,rebound,offensive,[],1629020,,,1610612750,74,63,2022-03-22T02:21:30Z,4020000,,,0,,J. Vanderbilt REBOUND (Off:4 Def:4),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,404.0,8.0,4.0,4.0,,,,,,,,
406,PT05M03.00S,2022-03-22T02:21:40.1Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1626156,84.97043363994744,47.30392156862745,1610612750,74,65,2022-03-22T02:21:44Z,4030000,-13.0,89.0,1,right,D. Russell 8' driving floating Jump Shot (14 PTS),[1626156],1610612750.0,MIN,driving floating,,,Russell,D. Russell,,,,,8.98,Made,14.0,,,,,,,,,,,,,,,,,,
407,PT04M36.00S,2022-03-22T02:22:06.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,10.38107752956636,64.48376225490196,1610612742,76,65,2022-03-22T02:22:36Z,4040000,-72.0,45.0,1,left,J. Brunson 8' driving floating bank Jump Shot (13 PTS),[1628973],1610612742.0,DAL,driving floating bank,,,Brunson,J. Brunson,,,,,8.53,Made,13.0,,,,,,,,,,,,,,,,,,
408,PT04M26.00S,2022-03-22T02:22:19.0Z,3,REGULAR,foul,personal,['2freethrow'],203939,,,1610612750,76,65,2022-03-22T02:22:29Z,4050000,,,0,,D. Powell shooting personal FOUL (4 PF) (Edwards 2 FT),"[203939, 1630162]",1610612742.0,DAL,shooting,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,2002.0,4.0,0.0,Edwards,1630162.0,
410,PT04M26.00S,2022-03-22T02:22:45.4Z,3,REGULAR,freethrow,1 of 2,[],1630162,,,1610612750,76,66,2022-03-22T02:22:45Z,4070000,,,0,,A. Edwards Free Throw 1 of 2 (6 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,Made,6.0,,,,,,,,,,,,,,,,,,
411,PT04M26.00S,2022-03-22T02:22:46.1Z,3,REGULAR,substitution,out,[],203939,,,1610612750,76,66,2022-03-22T02:23:03Z,4080000,,,0,,SUB out: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT04M26.00S,2022-03-22T02:22:46.1Z,3,REGULAR,substitution,out,[],1628973,,,1610612750,76,66,2022-03-22T02:23:03Z,4090000,,,0,,SUB out: J. Brunson,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT04M26.00S,2022-03-22T02:22:46.1Z,3,REGULAR,substitution,out,[],1626156,,,1610612750,76,66,2022-03-22T02:23:03Z,4100000,,,0,,SUB out: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT04M26.00S,2022-03-22T02:22:46.1Z,3,REGULAR,substitution,out,[],1629020,,,1610612750,76,66,2022-03-22T02:23:03Z,4110000,,,0,,SUB out: J. Vanderbilt,[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT04M26.00S,2022-03-22T02:22:46.1Z,3,REGULAR,substitution,in,[],203915,,,1610612750,76,66,2022-03-22T02:23:03Z,4120000,,,0,,SUB in: S. Dinwiddie,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT04M26.00S,2022-03-22T02:22:46.1Z,3,REGULAR,substitution,in,[],1628467,,,1610612750,76,66,2022-03-22T02:23:03Z,4130000,,,0,,SUB in: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT04M26.00S,2022-03-22T02:22:46.1Z,3,REGULAR,substitution,in,[],1627752,,,1610612750,76,66,2022-03-22T02:23:03Z,4140000,,,0,,SUB in: T. Prince,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT04M26.00S,2022-03-22T02:22:46.1Z,3,REGULAR,substitution,in,[],1627736,,,1610612750,76,66,2022-03-22T02:23:03Z,4150000,,,0,,SUB in: M. Beasley,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,
419,PT04M26.00S,2022-03-22T02:23:08.9Z,3,REGULAR,freethrow,2 of 2,[],1630162,,,1610612750,76,67,2022-03-22T02:23:08Z,4160000,,,0,,A. Edwards Free Throw 2 of 2 (7 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,Made,7.0,,,,,,,,,,,,,,,,,,
420,PT04M11.00S,2022-03-22T02:23:27.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628467,18.659658344283837,44.71124387254902,1610612742,76,67,2022-03-22T02:23:34Z,4170000,26.0,123.0,1,left,MISS M. Kleber 12' Jump Shot,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,12.57,Missed,,,,,,,,,,,,,,,,,,,
421,PT04M08.00S,2022-03-22T02:23:30.6Z,3,REGULAR,rebound,defensive,[],1630162,,,1610612750,76,67,2022-03-22T02:23:34Z,4180000,,,0,,A. Edwards REBOUND (Off:0 Def:4),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,420.0,4.0,4.0,0.0,,,,,,,,
422,PT04M00.00S,2022-03-22T02:23:38.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,91.67214191852825,51.9607843137255,1610612750,76,67,2022-03-22T02:23:43Z,4190000,10.0,26.0,1,right,MISS A. Edwards driving finger roll Layup,[1630162],1610612750.0,MIN,driving finger roll,,,Edwards,A. Edwards,,,,,2.76,Missed,,,,,,,,,,,,,,,,,,,
423,PT03M58.00S,2022-03-22T02:23:40.8Z,3,REGULAR,rebound,defensive,[],1627827,,,1610612742,76,67,2022-03-22T02:23:43Z,4200000,,,0,,D. Finney-Smith REBOUND (Off:1 Def:4),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,422.0,5.0,4.0,1.0,,,,,,,,
424,PT03M50.00S,2022-03-22T02:23:48.5Z,3,REGULAR,3pt,Jump Shot,[],1627827,5.863994743758213,97.05882352941177,1610612742,79,67,2022-03-22T02:23:53Z,4210000,-235.0,3.0,1,left,D. Finney-Smith 3PT  (10 PTS) (L. Doncic 7 AST),"[1627827, 1629029]",1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,23.53,Made,10.0,L. Doncic,1629029.0,7.0,,,,,,,,,,,,,,,
426,PT03M33.00S,2022-03-22T02:24:04.7Z,3,REGULAR,3pt,Jump Shot,[],1627752,75.50919842312747,11.519607843137255,1610612750,79,67,2022-03-22T02:24:09Z,4230000,-192.0,178.0,1,right,MISS T. Prince 26' 3PT,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,26.19,Missed,,,,,,,,,,,,,,,,,,,
427,PT03M31.00S,2022-03-22T02:24:06.7Z,3,REGULAR,rebound,offensive,[],201976,,,1610612750,79,67,2022-03-22T02:24:09Z,4240000,,,0,,P. Beverley REBOUND (Off:3 Def:2),[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,,,,426.0,5.0,2.0,3.0,,,,,,,,
428,PT03M28.00S,2022-03-22T02:24:11.3Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630162,69.59592641261499,69.11764705882352,1610612750,79,70,2022-03-22T02:24:14Z,4250000,96.0,233.0,1,right,A. Edwards 25' 3PT  (10 PTS) (P. Beverley 3 AST),"[1630162, 201976]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,25.21,Made,10.0,P. Beverley,201976.0,3.0,,,,,,,,,,,,,,,
430,PT03M04.00S,2022-03-22T02:24:38.8Z,3,REGULAR,foul,personal,[],201976,,,1610612742,79,70,2022-03-22T02:24:44Z,4270000,,,0,,P. Beverley personal FOUL (3 PF),"[201976, 1629029]",1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,2882.0,3.0,0.0,Doncic,1629029.0,
432,PT03M04.00S,2022-03-22T02:24:44.6Z,3,REGULAR,substitution,out,[],203493,,,1610612742,79,70,2022-03-22T02:25:02Z,4290000,,,0,,SUB out: R. Bullock,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT03M04.00S,2022-03-22T02:24:44.6Z,3,REGULAR,substitution,out,[],201976,,,1610612742,79,70,2022-03-22T02:25:02Z,4300000,,,0,,SUB out: P. Beverley,[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT03M04.00S,2022-03-22T02:24:44.6Z,3,REGULAR,substitution,in,[],1630182,,,1610612742,79,70,2022-03-22T02:25:02Z,4310000,,,0,,SUB in: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT03M04.00S,2022-03-22T02:24:44.6Z,3,REGULAR,substitution,in,[],1629162,,,1610612742,79,70,2022-03-22T02:25:02Z,4320000,,,0,,SUB in: J. McLaughlin,[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT02M51.00S,2022-03-22T02:25:13.6Z,3,REGULAR,3pt,Jump Shot,[],1629029,34.37910643889619,26.225490196078432,1610612742,82,70,2022-03-22T02:25:18Z,4330000,119.0,271.0,1,left,L. Doncic 29' 3PT step back (13 PTS),[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,29.57,Made,13.0,,,,,,,,,,,,,,,,,,
437,PT02M34.00S,2022-03-22T02:25:30.1Z,3,REGULAR,3pt,Jump Shot,[],1630162,72.09264126149803,17.401960784313726,1610612750,82,73,2022-03-22T02:25:34Z,4340000,-163.0,210.0,1,right,A. Edwards 26' 3PT step back (13 PTS),[1630162],1610612750.0,MIN,step back,,,Edwards,A. Edwards,,,,,26.57,Made,13.0,,,,,,,,,,,,,,,,,,
438,PT02M23.00S,2022-03-22T02:25:41.9Z,3,REGULAR,turnover,lost ball,[],1629029,,,1610612742,82,73,2022-03-22T02:25:47Z,4350000,,,0,,L. Doncic lost ball TURNOVER (7 TO),"[1629029, 1626157]",1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,7.0,Towns,1626157.0,,,,,,,,,,,,
439,PT02M23.00S,2022-03-22T02:25:41.9Z,3,REGULAR,steal,,[],1626157,,,1610612750,82,73,2022-03-22T02:25:43Z,4360000,,,0,,K. Towns STEAL (2 STL),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT02M19.00S,2022-03-22T02:25:45.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630162,93.77463863337714,48.28431372549019,1610612750,82,73,2022-03-22T02:25:51Z,4370000,-9.0,6.0,1,right,MISS A. Edwards running finger roll Layup,[1630162],1610612750.0,MIN,running finger roll,,,Edwards,A. Edwards,,,,,1.05,Missed,,,,,,,,,,,,,,,,,,,
