actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,value
529,PT08M08.00S,2022-01-21T02:25:34.3Z,4,REGULAR,3pt,Jump Shot,[],203493,78.0059132720105,89.2156862745098,1610612742,89,85,2022-01-21T02:25:39Z,5270000,196.0,154.0,1,right,MISS R. Bullock 24' 3PT,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,24.95,Missed,,,,,,,,,,,
530,PT08M08.00S,2022-01-21T02:25:34.3Z,4,REGULAR,rebound,offensive,[],204001,,,1610612742,89,85,2022-01-21T02:25:39Z,5280000,,,0,,K. Porzingis REBOUND (Off:2 Def:9),[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,529.0,11.0,9.0,2.0,,,
531,PT08M01.00S,2022-01-21T02:25:41.1Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],203493,67.49342969776609,37.00980392156863,1610612742,92,85,2022-01-21T02:25:46Z,5290000,-65.0,253.0,1,right,R. Bullock 26' 3PT pullup (3 PTS),[203493],1610612742.0,DAL,pullup,,,Bullock,R. Bullock,,,,,,,,,,,,,26.13,Made,3.0,,,,,,,,,,
532,PT07M40.00S,2022-01-21T02:26:02.1Z,4,REGULAR,2pt,Jump Shot,[],101108,20.581471747700395,29.65686274509804,1610612756,92,87,2022-01-21T02:26:07Z,5300000,102.0,141.0,1,left,C. Paul 17' step back Jump Shot (17 PTS),[101108],1610612756.0,PHX,step back,,,Paul,C. Paul,,,,,,,,,,,,,17.39,Made,17.0,,,,,,,,,,
533,PT07M26.00S,2022-01-21T02:26:18.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628973,91.40932982917214,44.36274509803921,1610612742,92,87,2022-01-21T02:26:46Z,5310000,-28.0,28.0,1,right,MISS J. Brunson driving Layup,[1628973],1610612742.0,DAL,driving,,,Brunson,J. Brunson,,,,,,,,,,,,,4.0,Missed,,,,,,,,,,,
534,PT07M25.00S,2022-01-21T02:26:19.3Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612756,92,87,2022-01-21T02:26:46Z,5320000,,,0,,TEAM defensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,533.0,,,,,,
535,PT07M25.00S,2022-01-21T02:26:22.4Z,4,REGULAR,foul,personal,[],204001,,,1610612756,92,87,2022-01-21T02:26:28Z,5330000,,,0,,K. Porzingis loose ball personal FOUL (4 PF),"[204001, 1629661]",1610612742.0,DAL,loose ball,,,Porzingis,K. Porzingis,,,,,,,,203593.0,4.0,0.0,Johnson,1629661.0,,,,,,,,,,,,,
537,PT07M25.00S,2022-01-21T02:26:31.2Z,4,REGULAR,substitution,out,[],1626166,,,1610612756,92,87,2022-01-21T02:26:46Z,5350000,,,0,,SUB out: C. Payne,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT07M25.00S,2022-01-21T02:26:31.2Z,4,REGULAR,substitution,out,[],1629661,,,1610612756,92,87,2022-01-21T02:26:46Z,5360000,,,0,,SUB out: C. Johnson,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT07M25.00S,2022-01-21T02:26:31.2Z,4,REGULAR,substitution,in,[],203109,,,1610612756,92,87,2022-01-21T02:26:46Z,5370000,,,0,,SUB in: J. Crowder,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT07M25.00S,2022-01-21T02:26:31.2Z,4,REGULAR,substitution,in,[],1626164,,,1610612756,92,87,2022-01-21T02:26:46Z,5380000,,,0,,SUB in: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT07M25.00S,2022-01-21T02:26:31.2Z,4,REGULAR,substitution,out,[],203493,,,1610612756,92,87,2022-01-21T02:27:03Z,5390000,,,0,,SUB out: R. Bullock,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT07M25.00S,2022-01-21T02:26:31.2Z,4,REGULAR,substitution,in,[],1629029,,,1610612756,92,87,2022-01-21T02:27:03Z,5400000,,,0,,SUB in: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT07M11.00S,2022-01-21T02:27:11.1Z,4,REGULAR,3pt,Jump Shot,[],101108,29.38567674113009,25.98039215686275,1610612756,92,87,2022-01-21T02:27:37Z,5410000,120.0,224.0,1,left,MISS C. Paul 25' step back 3PT,[101108],1610612756.0,PHX,step back,,,Paul,C. Paul,,,,,,,,,,,,,25.39,Missed,,,,,,,,,,,
544,PT07M08.00S,2022-01-21T02:27:14.1Z,4,REGULAR,rebound,defensive,[],1628467,,,1610612742,92,87,2022-01-21T02:27:16Z,5420000,,,0,,M. Kleber REBOUND (Off:1 Def:4),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,543.0,5.0,4.0,1.0,,,
545,PT07M01.00S,2022-01-21T02:27:21.8Z,4,REGULAR,3pt,Jump Shot,[],203501,76.16622864651774,89.2156862745098,1610612742,95,87,2022-01-21T02:27:26Z,5430000,196.0,172.0,1,right,T. Hardaway Jr. 26' 3PT  (11 PTS) (M. Kleber 3 AST),"[203501, 1628467]",1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,26.05,Made,11.0,M. Kleber,1628467.0,3.0,,,,,,,
547,PT06M55.00S,2022-01-21T02:27:37.4Z,4,REGULAR,stoppage,other,[],0,,,1610612756,95,87,2022-01-21T02:27:37Z,5450000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548,PT06M41.00S,2022-01-21T02:28:02.4Z,4,REGULAR,3pt,Jump Shot,[],203109,8.541392904073588,5.660232843137255,1610612756,95,90,2022-01-21T02:28:15Z,5460000,222.0,28.0,1,left,J. Crowder 3PT  (13 PTS) (M. Bridges 5 AST),"[203109, 1628969]",1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,22.34,Made,13.0,M. Bridges,1628969.0,5.0,,,,,,,
550,PT06M21.00S,2022-01-21T02:28:21.9Z,4,REGULAR,turnover,lost ball,[],1628467,,,1610612742,95,90,2022-01-21T02:28:28Z,5480000,,,0,,M. Kleber lost ball TURNOVER (2 TO),"[1628467, 202687]",1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,2.0,Biyombo,202687.0,,,,,,,,,,,,,,,,,,
551,PT06M21.00S,2022-01-21T02:28:21.9Z,4,REGULAR,steal,,[],202687,,,1610612756,95,90,2022-01-21T02:28:23Z,5490000,,,0,,B. Biyombo STEAL (2 STL),[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,,,,,,,,,
552,PT06M12.00S,2022-01-21T02:28:30.7Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1628969,7.703679369250986,30.637254901960787,1610612756,95,90,2022-01-21T02:28:37Z,5500000,97.0,20.0,1,left,MISS M. Bridges 9' Jump Shot,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,9.88,Missed,,,,,,,,,,,
553,PT06M11.00S,2022-01-21T02:28:32.2Z,4,REGULAR,rebound,offensive,[],1628969,,,1610612756,95,90,2022-01-21T02:28:32Z,5510000,,,0,,M. Bridges REBOUND (Off:1 Def:2),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,552.0,3.0,2.0,1.0,,,
554,PT06M09.00S,2022-01-21T02:28:33.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628969,7.5722733245729295,37.5,1610612756,95,92,2022-01-21T02:29:41Z,5520000,62.0,19.0,1,left,M. Bridges 6' putback Layup (10 PTS),[1628969],1610612756.0,PHX,putback,,,Bridges,M. Bridges,,,,,,,,,,,,,6.52,Made,10.0,,,,,,,,,,
555,PT05M46.00S,2022-01-21T02:28:56.6Z,4,REGULAR,3pt,Jump Shot,[],1628973,68.67608409986859,68.87254901960785,1610612742,95,92,2022-01-21T02:29:01Z,5530000,94.0,242.0,1,right,MISS J. Brunson 25' pullup 3PT,[1628973],1610612742.0,DAL,pullup,,,Brunson,J. Brunson,,,,,,,,,,,,,25.97,Missed,,,,,,,,,,,
556,PT05M43.00S,2022-01-21T02:28:59.6Z,4,REGULAR,rebound,defensive,[],202687,,,1610612756,95,92,2022-01-21T02:29:01Z,5540000,,,0,,B. Biyombo REBOUND (Off:1 Def:2),[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,,,555.0,3.0,2.0,1.0,,,
557,PT05M33.00S,2022-01-21T02:29:09.8Z,4,REGULAR,2pt,Jump Shot,[],1626164,9.674770039421814,89.4607843137255,1610612756,95,92,2022-01-21T02:29:14Z,5550000,-197.0,38.0,1,left,MISS D. Booker 20' step back Shot,[1626164],1610612756.0,PHX,step back,,,Booker,D. Booker,,,,,,,,,,,,,20.1,Missed,,,,,,,,,,,
558,PT05M31.00S,2022-01-21T02:29:11.8Z,4,REGULAR,rebound,defensive,[],1629029,,,1610612742,95,92,2022-01-21T02:29:14Z,5560000,,,0,,L. Doncic REBOUND (Off:1 Def:7),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,557.0,8.0,7.0,1.0,,,
559,PT05M20.00S,2022-01-21T02:29:23.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204001,89.43823915900131,65.44117647058823,1610612742,95,92,2022-01-21T02:29:50Z,5570000,77.0,47.0,1,right,MISS K. Porzingis 9' turnaround Shot,[204001],1610612742.0,DAL,turnaround,,,Porzingis,K. Porzingis,,,,,,,,,,,,,9.03,Missed,,,,,,,,,,,
560,PT05M17.00S,2022-01-21T02:29:26.4Z,4,REGULAR,rebound,defensive,[],101108,,,1610612756,95,92,2022-01-21T02:30:16Z,5580000,,,0,,C. Paul REBOUND (Off:0 Def:4),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,559.0,4.0,4.0,0.0,,,
561,PT05M14.00S,2022-01-21T02:29:29.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1626164,6.389618922470433,44.6078431372549,1610612756,95,92,2022-01-21T02:29:57Z,5590000,27.0,8.0,1,left,MISS D. Booker running Layup - blocked,"[1626164, 1628467]",1610612756.0,PHX,running,,,Booker,D. Booker,,,,,,,,,,,,,2.8,Missed,,,,,,,,,Kleber,1628467.0,
562,PT05M14.00S,2022-01-21T02:29:29.6Z,4,REGULAR,block,,[],1628467,,,1610612756,95,92,2022-01-21T02:29:31Z,5600000,,,0,,M. Kleber BLOCK (1 BLK),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT05M11.00S,2022-01-21T02:29:32.6Z,4,REGULAR,rebound,offensive,[],202687,,,1610612756,95,92,2022-01-21T02:29:57Z,5610000,,,0,,B. Biyombo REBOUND (Off:2 Def:2),[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,,,561.0,4.0,2.0,2.0,,,
564,PT05M10.00S,2022-01-21T02:29:34.6Z,4,REGULAR,foul,personal,['2freethrow'],1628467,,,1610612756,95,92,2022-01-21T02:29:53Z,5620000,,,0,,M. Kleber shooting personal FOUL (2 PF) (Booker 2 FT),"[1628467, 1626164]",1610612742.0,DAL,shooting,,,Kleber,M. Kleber,,,,,,,,203593.0,2.0,0.0,Booker,1626164.0,,,,,,,,,,,,,
566,PT05M10.00S,2022-01-21T02:29:49.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,95,92,2022-01-21T02:29:49Z,5640000,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
567,PT05M10.00S,2022-01-21T02:30:03.1Z,4,REGULAR,substitution,out,[],204001,,,1610612756,95,92,2022-01-21T02:33:04Z,5650000,,,0,,SUB out: K. Porzingis,[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT05M10.00S,2022-01-21T02:30:03.1Z,4,REGULAR,substitution,out,[],1628467,,,1610612756,95,92,2022-01-21T02:33:04Z,5660000,,,0,,SUB out: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,
569,PT05M10.00S,2022-01-21T02:30:03.1Z,4,REGULAR,substitution,in,[],203939,,,1610612756,95,92,2022-01-21T02:33:04Z,5670000,,,0,,SUB in: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT05M10.00S,2022-01-21T02:30:03.1Z,4,REGULAR,substitution,in,[],1627827,,,1610612756,95,92,2022-01-21T02:33:04Z,5680000,,,0,,SUB in: D. Finney-Smith,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,
571,PT05M10.00S,2022-01-21T02:33:12.8Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1626164,,,1610612756,95,93,2022-01-21T02:33:12Z,5690000,,,0,,D. Booker Free Throw 1 of 2 (23 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,Made,23.0,,,,,,,,,,
572,PT05M10.00S,2022-01-21T02:33:25.7Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1626164,,,1610612756,95,94,2022-01-21T02:33:25Z,5700000,,,0,,D. Booker Free Throw 2 of 2 (24 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,Made,24.0,,,,,,,,,,
573,PT04M58.00S,2022-01-21T02:33:40.3Z,4,REGULAR,turnover,lost ball,[],203939,,,1610612742,95,94,2022-01-21T02:33:44Z,5710000,,,0,,D. Powell lost ball TURNOVER (1 TO),"[203939, 1628969]",1610612742.0,DAL,,,,Powell,D. Powell,,,,,1.0,Bridges,1628969.0,,,,,,,,,,,,,,,,,,
574,PT04M58.00S,2022-01-21T02:33:40.3Z,4,REGULAR,steal,,[],1628969,,,1610612756,95,94,2022-01-21T02:34:04Z,5720000,,,0,,M. Bridges STEAL (4 STL),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT04M53.00S,2022-01-21T02:33:45.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1626164,8.09789750328515,43.872549019607845,1610612756,95,96,2022-01-21T02:33:51Z,5730000,31.0,24.0,1,left,D. Booker running Layup (26 PTS),[1626164],1610612756.0,PHX,running,,,Booker,D. Booker,,,,,,,,,,,,,3.86,Made,26.0,,,,,,,,,,
576,PT04M36.00S,2022-01-21T02:34:02.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,88.25558475689881,54.41176470588235,1610612742,97,96,2022-01-21T02:34:06Z,5740000,22.0,58.0,1,right,L. Doncic 6' driving floating Jump Shot (26 PTS),[1629029],1610612742.0,DAL,driving floating,,,Doncic,L. Doncic,,,,,,,,,,,,,6.2,Made,26.0,,,,,,,,,,
577,PT04M11.00S,2022-01-21T02:34:27.4Z,4,REGULAR,3pt,Jump Shot,[],101108,31.750985545335087,58.57843137254902,1610612756,97,96,2022-01-21T02:34:31Z,5750000,-43.0,246.0,1,left,MISS C. Paul 24' 3PT,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,24.97,Missed,,,,,,,,,,,
578,PT04M08.00S,2022-01-21T02:34:30.4Z,4,REGULAR,rebound,defensive,[],203501,,,1610612742,97,96,2022-01-21T02:34:31Z,5760000,,,0,,T. Hardaway Jr. REBOUND (Off:0 Def:5),[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,577.0,5.0,5.0,0.0,,,
579,PT03M50.00S,2022-01-21T02:34:48.7Z,4,REGULAR,2pt,Jump Shot,[],1628973,79.188567674113,43.872549019607845,1610612742,97,96,2022-01-21T02:35:16Z,5770000,-31.0,143.0,1,right,MISS J. Brunson 14' Jump Shot,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,14.63,Missed,,,,,,,,,,,
580,PT03M47.00S,2022-01-21T02:34:51.7Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612742,97,96,2022-01-21T02:35:41Z,5780000,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,579.0,,,,,,
581,PT03M47.00S,2022-01-21T02:35:06.7Z,4,REGULAR,turnover,traveling,[],1628973,,,1610612742,97,96,2022-01-21T02:35:25Z,5790000,,,0,,J. Brunson traveling TURNOVER (6 TO),[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,6.0,,,1830.0,,,,,,,,,,,,,,,,,
582,PT03M47.00S,2022-01-21T02:36:46.3Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,97,96,2022-01-21T02:36:46Z,5800000,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583,PT03M47.00S,2022-01-21T02:37:15.5Z,4,REGULAR,substitution,out,[],203939,,,1610612756,97,96,2022-01-21T02:38:05Z,5810000,,,0,,SUB out: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT03M47.00S,2022-01-21T02:37:15.5Z,4,REGULAR,substitution,in,[],1628467,,,1610612756,97,96,2022-01-21T02:38:05Z,5820000,,,0,,SUB in: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,
585,PT03M38.00S,2022-01-21T02:38:41.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",202687,7.5722733245729295,53.431372549019606,1610612756,97,98,2022-01-21T02:38:52Z,5830000,-17.0,19.0,1,left,B. Biyombo driving Layup (5 PTS) (C. Paul 11 AST),"[202687, 101108]",1610612756.0,PHX,driving,,,Biyombo,B. Biyombo,,,,,,,,,,,,,2.54,Made,5.0,C. Paul,101108.0,11.0,,,,,,,
587,PT03M38.00S,2022-01-21T02:38:44.3Z,4,REGULAR,foul,personal,['1freethrow'],1627827,,,1610612756,97,98,2022-01-21T02:44:51Z,5850000,,,0,,D. Finney-Smith shooting personal FOUL (3 PF) (Biyombo 1 FT),"[1627827, 202687]",1610612742.0,DAL,shooting,,,Finney-Smith,D. Finney-Smith,,,,,,,,2530.0,3.0,0.0,Biyombo,202687.0,,,,,,,,,,,,,
590,PT03M38.00S,2022-01-21T02:39:16.0Z,4,REGULAR,freethrow,1 of 1,['fromturnover'],202687,,,1610612756,97,99,2022-01-21T02:39:16Z,5880000,,,0,,B. Biyombo Free Throw 1 of 1 (6 PTS),[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,Made,6.0,,,,,,,,,,
591,PT03M18.00S,2022-01-21T02:39:39.5Z,4,REGULAR,foul,personal,[],203109,,,1610612742,97,99,2022-01-21T02:40:23Z,5890000,,,0,,J. Crowder personal FOUL (3 PF),"[203109, 1628973]",1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,203593.0,3.0,0.0,Brunson,1628973.0,,,,,,,,,,,,,
593,PT03M10.00S,2022-01-21T02:40:08.0Z,4,REGULAR,2pt,Jump Shot,[],1629029,86.41590013140605,72.79411764705883,1610612742,99,99,2022-01-21T02:40:29Z,5910000,114.0,75.0,1,right,L. Doncic 13' driving floating Jump Shot (28 PTS) (M. Kleber 4 AST),"[1629029, 1628467]",1610612742.0,DAL,driving floating,,,Doncic,L. Doncic,,,,,,,,,,,,,13.66,Made,28.0,M. Kleber,1628467.0,4.0,,,,,,,
595,PT03M10.00S,2022-01-21T02:40:12.6Z,4,REGULAR,foul,personal,['1freethrow'],202687,,,1610612742,99,99,2022-01-21T02:40:22Z,5930000,,,0,,B. Biyombo shooting personal FOUL (2 PF) (Doncic 1 FT),"[202687, 1629029]",1610612756.0,PHX,shooting,,,Biyombo,B. Biyombo,,,,,,,,2530.0,2.0,0.0,Doncic,1629029.0,,,,,,,,,,,,,
597,PT03M10.00S,2022-01-21T02:40:37.3Z,4,REGULAR,timeout,full,['team'],0,,,1610612742,99,99,2022-01-21T02:40:37Z,5950000,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
598,PT03M10.00S,2022-01-21T02:42:14.7Z,4,REGULAR,freethrow,1 of 1,[],1629029,,,1610612742,99,99,2022-01-21T02:42:17Z,5960000,,,0,,MISS L. Doncic Free Throw 1 of 1,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,Missed,,,,,,,,,,,
599,PT03M07.00S,2022-01-21T02:42:17.7Z,4,REGULAR,rebound,defensive,[],1628969,,,1610612756,99,99,2022-01-21T02:42:17Z,5970000,,,0,,M. Bridges REBOUND (Off:1 Def:3),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,598.0,4.0,3.0,1.0,,,
600,PT02M56.00S,2022-01-21T02:42:26.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628969,11.908672798948752,41.66666666666667,1610612756,99,101,2022-01-21T02:42:34Z,5980000,42.0,59.0,1,left,M. Bridges 7' driving floating Jump Shot (12 PTS) (D. Booker 5 AST),"[1628969, 1626164]",1610612756.0,PHX,driving floating,,,Bridges,M. Bridges,,,,,,,,,,,,,7.26,Made,12.0,D. Booker,1626164.0,5.0,,,,,,,
602,PT02M34.00S,2022-01-21T02:42:48.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,89.17542706964521,57.35294117647059,1610612742,99,101,2022-01-21T02:42:55Z,6000000,37.0,49.0,1,right,MISS L. Doncic 6' Jump Shot,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,6.15,Missed,,,,,,,,,,,
603,PT02M30.00S,2022-01-21T02:42:52.5Z,4,REGULAR,rebound,defensive,[],1628969,,,1610612756,99,101,2022-01-21T02:42:52Z,6010000,,,0,,M. Bridges REBOUND (Off:1 Def:4),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,602.0,5.0,4.0,1.0,,,
604,PT02M25.00S,2022-01-21T02:42:57.1Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1626164,29.6484888304862,75.49019607843137,1610612756,99,101,2022-01-21T02:44:15Z,6020000,-127.0,226.0,1,left,MISS D. Booker 25' 3PT,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,25.97,Missed,,,,,,,,,,,
605,PT02M25.00S,2022-01-21T02:42:57.1Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612756,99,101,2022-01-21T02:44:15Z,6030000,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,604.0,,,,,,
606,PT02M25.00S,2022-01-21T02:43:03.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203501,,,1610612756,99,101,2022-01-21T02:43:12Z,6040000,,,0,,T. Hardaway Jr. loose ball personal FOUL (3 PF) (Biyombo 2 FT),"[203501, 202687]",1610612742.0,DAL,loose ball,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,2530.0,3.0,0.0,Biyombo,202687.0,,,,,,,,,,,,,
608,PT02M25.00S,2022-01-21T02:43:32.4Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],202687,,,1610612756,99,101,2022-01-21T02:43:32Z,6060000,,,0,,MISS B. Biyombo Free Throw 1 of 2,[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,Missed,,,,,,,,,,,
609,PT02M25.00S,2022-01-21T02:43:32.4Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612756,99,101,2022-01-21T02:43:32Z,6070000,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,608.0,,,,,,
610,PT02M25.00S,2022-01-21T02:43:36.2Z,4,REGULAR,substitution,out,[],1628467,,,1610612756,99,101,2022-01-21T02:43:38Z,6080000,,,0,,SUB out: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,
611,PT02M25.00S,2022-01-21T02:43:36.2Z,4,REGULAR,substitution,in,[],204001,,,1610612756,99,101,2022-01-21T02:43:38Z,6090000,,,0,,SUB in: K. Porzingis,[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,,
612,PT02M25.00S,2022-01-21T02:44:00.5Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],202687,,,1610612756,99,102,2022-01-21T02:44:00Z,6100000,,,0,,B. Biyombo Free Throw 2 of 2 (7 PTS),[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,Made,7.0,,,,,,,,,,
613,PT02M09.00S,2022-01-21T02:44:19.4Z,4,REGULAR,3pt,Jump Shot,[],203501,85.75886990801577,2.2058823529411766,1610612742,99,102,2022-01-21T02:44:25Z,6110000,-239.0,81.0,1,right,MISS T. Hardaway Jr. 25' 3PT,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,25.25,Missed,,,,,,,,,,,
614,PT02M05.00S,2022-01-21T02:44:23.4Z,4,REGULAR,rebound,defensive,[],1628969,,,1610612756,99,102,2022-01-21T02:44:25Z,6120000,,,0,,M. Bridges REBOUND (Off:1 Def:5),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,613.0,6.0,5.0,1.0,,,
615,PT01M54.00S,2022-01-21T02:44:33.5Z,4,REGULAR,3pt,Jump Shot,[],203109,18.347568988173457,5.147058823529411,1610612756,99,102,2022-01-21T02:44:41Z,6130000,224.0,120.0,1,left,MISS J. Crowder 25' 3PT,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,25.44,Missed,,,,,,,,,,,
616,PT01M53.00S,2022-01-21T02:44:34.5Z,4,REGULAR,rebound,offensive,[],1628969,,,1610612756,99,102,2022-01-21T02:44:41Z,6140000,,,0,,M. Bridges REBOUND (Off:2 Def:5),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,615.0,7.0,5.0,2.0,,,
