actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,value
371,PT11M15.00S,2022-01-04T02:55:49.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,14.799605781865965,48.77450980392157,1610612742,48,40,2022-01-04T02:57:19Z,3680000,6.0,87.0,1,left,L. Doncic 8' floating Jump Shot (11 PTS),[1629029],1610612742.0,DAL,floating,,,Doncic,L. Doncic,,,,,8.68,Made,,,,,,,,,,,11.0,,,,,,,,
372,PT10M50.00S,2022-01-04T02:56:14.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630267,92.32917214191852,52.94117647058824,1610612743,48,40,2022-01-04T02:56:18Z,3690000,15.0,20.0,1,right,MISS F. Campazzo Layup,[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,2.45,Missed,,,,,,,,,,,,,,,,,,,
373,PT10M49.00S,2022-01-04T02:56:15.9Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612743,48,40,2022-01-04T02:56:18Z,3700000,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,372.0,,,,,,,,,,,,,,,,,,
374,PT10M49.00S,2022-01-04T02:56:18.5Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612743,48,40,2022-01-04T02:56:18Z,3710000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,PT10M49.00S,2022-01-04T02:56:32.7Z,3,REGULAR,foul,offensive,[],203115,,,1610612743,48,40,2022-01-04T02:56:48Z,3720000,,,0,,W. Barton off-the-ball offensive FOUL (3 PF),"[203115, 1628467]",1610612743.0,DEN,off-the-ball,,,Barton,W. Barton,,,,,,,,,,,2530.0,3.0,0.0,Kleber,1628467.0,,,,,,,,,,
377,PT10M49.00S,2022-01-04T02:56:32.7Z,3,REGULAR,turnover,offensive foul,[],203115,,,1610612743,48,40,2022-01-04T02:56:32Z,3740000,,,0,,W. Barton offensive foul TURNOVER (3 TO),[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,2530.0,,,,,3.0,,,,,,,,,
378,PT10M26.00S,2022-01-04T02:57:07.3Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629029,30.17411300919842,21.568627450980394,1610612742,48,40,2022-01-04T02:57:14Z,3750000,142.0,231.0,1,left,MISS L. Doncic 27' 3PT,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,27.13,Missed,,,,,,,,,,,,,,,,,,,
379,PT10M22.00S,2022-01-04T02:57:11.3Z,3,REGULAR,rebound,defensive,[],203932,,,1610612743,48,40,2022-01-04T02:57:14Z,3760000,,,0,,A. Gordon REBOUND (Off:1 Def:3),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,378.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
380,PT10M17.00S,2022-01-04T02:57:16.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203999,91.01511169513797,51.470588235294116,1610612743,48,42,2022-01-04T02:57:23Z,3770000,7.0,32.0,1,right,N. Jokic Layup (17 PTS) (A. Gordon 1 AST),"[203999, 203932]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,3.28,Made,,,,,,,,,,,17.0,A. Gordon,203932.0,1.0,,,,,
382,PT10M02.00S,2022-01-04T02:57:30.2Z,3,REGULAR,2pt,Jump Shot,[],1628467,18.478975032851512,29.166666666666668,1610612742,50,42,2022-01-04T02:57:34Z,3790000,104.0,121.0,1,left,M. Kleber 15' pullup Jump Shot (4 PTS) (L. Doncic 8 AST),"[1628467, 1629029]",1610612742.0,DAL,pullup,,,Kleber,M. Kleber,,,,,15.98,Made,,,,,,,,,,,4.0,L. Doncic,1629029.0,8.0,,,,,
384,PT09M45.00S,2022-01-04T02:57:48.4Z,3,REGULAR,3pt,Jump Shot,[],203932,94.03745072273325,3.6764705882352944,1610612743,50,45,2022-01-04T02:58:11Z,3810000,-232.0,4.0,1,right,A. Gordon 3PT  (13 PTS) (N. Jokic 3 AST),"[203932, 203999]",1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,23.16,Made,,,,,,,,,,,13.0,N. Jokic,203999.0,3.0,,,,,
386,PT09M34.00S,2022-01-04T02:58:02.1Z,3,REGULAR,foul,offensive,[],1627827,,,1610612742,50,45,2022-01-04T02:58:23Z,3830000,,,0,,D. Finney-Smith off-the-ball offensive FOUL (5 PF),"[1627827, 1630267]",1610612742.0,DAL,off-the-ball,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,1629175.0,5.0,0.0,Campazzo,1630267.0,,,,,,,,,,
388,PT09M34.00S,2022-01-04T02:58:02.1Z,3,REGULAR,turnover,offensive foul,[],1627827,,,1610612742,50,45,2022-01-04T02:58:02Z,3850000,,,0,,D. Finney-Smith offensive foul TURNOVER (2 TO),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,1629175.0,,,,,2.0,,,,,,,,,
389,PT09M34.00S,2022-01-04T02:58:10.4Z,3,REGULAR,substitution,out,[],1627827,,,1610612743,50,45,2022-01-04T02:58:21Z,3860000,,,0,,SUB out: D. Finney-Smith,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,
390,PT09M34.00S,2022-01-04T02:58:10.4Z,3,REGULAR,substitution,in,[],203493,,,1610612743,50,45,2022-01-04T02:58:21Z,3870000,,,0,,SUB in: R. Bullock,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,,
391,PT09M26.00S,2022-01-04T02:58:32.3Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203999,68.41327201051249,29.166666666666668,1610612743,50,45,2022-01-04T02:58:38Z,3880000,-104.0,244.0,1,right,MISS N. Jokic 26' 3PT,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,26.57,Missed,,,,,,,,,,,,,,,,,,,
392,PT09M21.00S,2022-01-04T02:58:37.3Z,3,REGULAR,rebound,defensive,[],203939,,,1610612742,50,45,2022-01-04T02:58:38Z,3890000,,,0,,D. Powell REBOUND (Off:1 Def:1),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,391.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
393,PT09M15.00S,2022-01-04T02:58:43.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203939,5.732588699080158,52.20588235294118,1610612742,52,45,2022-01-04T02:58:47Z,3900000,-11.0,1.0,1,left,D. Powell Layup (6 PTS) (L. Doncic 9 AST),"[203939, 1629029]",1610612742.0,DAL,,,,Powell,D. Powell,,,,,1.11,Made,,,,,,,,,,,6.0,L. Doncic,1629029.0,9.0,,,,,
396,PT09M06.00S,2022-01-04T02:59:00.3Z,3,REGULAR,foul,offensive,[],203115,,,1610612743,52,45,2022-01-04T02:59:05Z,3930000,,,0,,W. Barton charge offensive FOUL (4 PF),"[203115, 1628973]",1610612743.0,DEN,charge,,,Barton,W. Barton,,,,,,,,,,,2530.0,4.0,0.0,Brunson,1628973.0,,,,,,,,,,
398,PT09M06.00S,2022-01-04T02:59:00.3Z,3,REGULAR,turnover,offensive foul,[],203115,,,1610612743,52,45,2022-01-04T02:59:00Z,3950000,,,0,,W. Barton offensive foul TURNOVER (4 TO),[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,2530.0,,,,,4.0,,,,,,,,,
399,PT09M06.00S,2022-01-04T02:59:08.9Z,3,REGULAR,substitution,out,[],203115,,,1610612742,52,45,2022-01-04T02:59:16Z,3960000,,,0,,SUB out: W. Barton,[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,,,,,,,,,,,,,,,
400,PT09M06.00S,2022-01-04T02:59:08.9Z,3,REGULAR,substitution,in,[],1628432,,,1610612742,52,45,2022-01-04T02:59:16Z,3970000,,,0,,SUB in: D. Reed,[1628432],1610612743.0,DEN,,,,Reed,D. Reed,,,,,,,,,,,,,,,,,,,,,,,,,
401,PT08M43.00S,2022-01-04T02:59:40.2Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",203939,5.863994743758213,51.225490196078425,1610612742,54,45,2022-01-04T02:59:43Z,3980000,-6.0,3.0,1,left,D. Powell alley-oop DUNK (8 PTS) (L. Doncic 10 AST),"[203939, 1629029]",1610612742.0,DAL,alley-oop,,,Powell,D. Powell,,,,,0.66,Made,,,,,,,,,,,8.0,L. Doncic,1629029.0,10.0,,,,,
403,PT08M30.00S,2022-01-04T02:59:55.3Z,3,REGULAR,turnover,out-of-bounds,[],1630267,,,1610612743,54,45,2022-01-04T03:00:00Z,4000000,,,0,,F. Campazzo bad pass out-of-bounds TURNOVER (2 TO),[1630267],1610612743.0,DEN,bad pass,,,Campazzo,F. Campazzo,,,,,,,,,,,1629175.0,,,,,2.0,,,,,,,,,
404,PT08M16.00S,2022-01-04T03:00:14.0Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",203939,9.543363994743759,48.529411764705884,1610612742,54,45,2022-01-04T03:00:17Z,4010000,7.0,37.0,1,left,MISS D. Powell Hook,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,3.79,Missed,,,,,,,,,,,,,,,,,,,
405,PT08M14.00S,2022-01-04T03:00:16.0Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,54,45,2022-01-04T03:00:17Z,4020000,,,0,,N. Jokic REBOUND (Off:2 Def:8),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,404.0,10.0,8.0,2.0,,,,,,,,,,,,,,,
406,PT08M00.00S,2022-01-04T03:00:30.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628432,81.42247043363994,58.333333333333336,1610612743,54,47,2022-01-04T03:02:11Z,4030000,42.0,122.0,1,right,D. Reed 12' turnaround fadeaway Jump Shot (2 PTS) (F. Campazzo 2 AST),"[1628432, 1630267]",1610612743.0,DEN,turnaround fadeaway,,,Reed,D. Reed,,,,,12.9,Made,,,,,,,,,,,2.0,F. Campazzo,1630267.0,2.0,,,,,
408,PT07M43.00S,2022-01-04T03:00:46.7Z,3,REGULAR,2pt,Jump Shot,[],1628973,20.844283837056505,24.019607843137255,1610612742,54,47,2022-01-04T03:02:40Z,4050000,130.0,143.0,1,left,MISS J. Brunson 19' pullup Shot,[1628973],1610612742.0,DAL,pullup,,,Brunson,J. Brunson,,,,,19.35,Missed,,,,,,,,,,,,,,,,,,,
409,PT07M40.00S,2022-01-04T03:00:49.7Z,3,REGULAR,rebound,defensive,[],1630267,,,1610612743,54,47,2022-01-04T03:00:52Z,4060000,,,0,,F. Campazzo REBOUND (Off:0 Def:3),[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,,408.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
410,PT07M37.00S,2022-01-04T03:00:52.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630267,92.06636005256242,48.03921568627451,1610612743,54,49,2022-01-04T03:01:00Z,4070000,-10.0,22.0,1,right,F. Campazzo running finger roll Layup (2 PTS),[1630267],1610612743.0,DEN,running finger roll,,,Campazzo,F. Campazzo,,,,,2.42,Made,,,,,,,,,,,2.0,,,,,,,,
411,PT07M25.00S,2022-01-04T03:01:04.7Z,3,REGULAR,3pt,Jump Shot,[],1629029,26.363337713534822,80.88235294117648,1610612742,54,49,2022-01-04T03:01:13Z,4080000,-154.0,195.0,1,left,MISS L. Doncic 24' 3PT,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,24.9,Missed,,,,,,,,,,,,,,,,,,,
412,PT07M23.00S,2022-01-04T03:01:06.7Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,54,49,2022-01-04T03:01:13Z,4090000,,,0,,N. Jokic REBOUND (Off:2 Def:9),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,411.0,11.0,9.0,2.0,,,,,,,,,,,,,,,
413,PT07M13.00S,2022-01-04T03:01:16.7Z,3,REGULAR,turnover,bad pass,[],1630267,,,1610612743,54,49,2022-01-04T03:01:27Z,4100000,,,0,,F. Campazzo bad pass TURNOVER (3 TO),"[1630267, 1628973]",1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,,,,,,,,,,,3.0,,,,,,,Brunson,1628973.0,
414,PT07M13.00S,2022-01-04T03:01:16.7Z,3,REGULAR,steal,,[],1628973,,,1610612742,54,49,2022-01-04T03:01:18Z,4110000,,,0,,J. Brunson STEAL (1 STL),[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT07M12.00S,2022-01-04T03:01:21.4Z,3,REGULAR,foul,personal,[],203999,,,1610612742,54,49,2022-01-04T03:01:31Z,4120000,,,0,,N. Jokic take personal FOUL (1 PF),"[203999, 1628973]",1610612743.0,DEN,take,,,Jokic,N. Jokic,,,,,,,,,,,1627541.0,1.0,1.0,Brunson,1628973.0,,,,,,,,,,
417,PT06M52.00S,2022-01-04T03:01:57.3Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628467,4.812746386333772,96.32352941176471,1610612742,57,49,2022-01-04T03:02:00Z,4140000,-232.0,-7.0,1,left,M. Kleber 3PT  (7 PTS) (J. Brunson 3 AST),"[1628467, 1628973]",1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,23.17,Made,,,,,,,,,,,7.0,J. Brunson,1628973.0,3.0,,,,,
419,PT06M28.00S,2022-01-04T03:02:21.3Z,3,REGULAR,3pt,Jump Shot,[],203085,75.50919842312747,10.53921568627451,1610612743,57,49,2022-01-04T03:02:27Z,4160000,-197.0,178.0,1,right,MISS A. Rivers 26' 3PT,[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,26.55,Missed,,,,,,,,,,,,,,,,,,,
420,PT06M25.00S,2022-01-04T03:02:24.3Z,3,REGULAR,rebound,defensive,[],203493,,,1610612742,57,49,2022-01-04T03:02:27Z,4170000,,,0,,R. Bullock REBOUND (Off:0 Def:1),[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,419.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
421,PT06M20.00S,2022-01-04T03:02:31.4Z,3,REGULAR,foul,personal,[],203932,,,1610612742,57,49,2022-01-04T03:02:49Z,4180000,,,0,,A. Gordon personal FOUL (1 PF),"[203932, 203939]",1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,2530.0,1.0,0.0,Powell,203939.0,,,,,,,,,,
423,PT06M20.00S,2022-01-04T03:02:50.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,57,49,2022-01-04T03:02:50Z,4200000,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT06M20.00S,2022-01-04T03:04:29.4Z,3,REGULAR,substitution,out,[],203939,,,1610612742,57,49,2022-01-04T03:05:19Z,4210000,,,0,,SUB out: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
425,PT06M20.00S,2022-01-04T03:04:29.4Z,3,REGULAR,substitution,out,[],203085,,,1610612742,57,49,2022-01-04T03:05:19Z,4220000,,,0,,SUB out: A. Rivers,[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,,,,,,,,
426,PT06M20.00S,2022-01-04T03:04:29.4Z,3,REGULAR,substitution,in,[],1627737,,,1610612742,57,49,2022-01-04T03:05:19Z,4230000,,,0,,SUB in: M. Chriss,[1627737],1610612742.0,DAL,,,,Chriss,M. Chriss,,,,,,,,,,,,,,,,,,,,,,,,,
427,PT06M20.00S,2022-01-04T03:04:29.4Z,3,REGULAR,substitution,in,[],1630538,,,1610612742,57,49,2022-01-04T03:05:19Z,4240000,,,0,,SUB in: B. Hyland,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT06M07.00S,2022-01-04T03:05:53.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,13.354139290407357,50.245098039215684,1610612742,59,49,2022-01-04T03:05:58Z,4250000,-1.0,73.0,1,left,L. Doncic 7' turnaround fadeaway Jump Shot (13 PTS),[1629029],1610612742.0,DAL,turnaround fadeaway,,,Doncic,L. Doncic,,,,,7.3,Made,,,,,,,,,,,13.0,,,,,,,,
429,PT05M50.00S,2022-01-04T03:06:10.6Z,3,REGULAR,3pt,Jump Shot,[],1630538,94.30026281208936,2.450980392156863,1610612743,59,49,2022-01-04T03:06:18Z,4260000,-238.0,1.0,1,right,MISS B. Hyland 3PT,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,23.77,Missed,,,,,,,,,,,,,,,,,,,
430,PT05M45.00S,2022-01-04T03:06:15.6Z,3,REGULAR,rebound,defensive,[],1629029,,,1610612742,59,49,2022-01-04T03:06:18Z,4270000,,,0,,L. Doncic REBOUND (Off:0 Def:5),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,429.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
431,PT05M30.00S,2022-01-04T03:06:30.2Z,3,REGULAR,3pt,Jump Shot,[],1628467,5.863994743758213,95.09803921568627,1610612742,62,49,2022-01-04T03:06:34Z,4280000,-225.0,3.0,1,left,M. Kleber 3PT  (10 PTS) (L. Doncic 11 AST),"[1628467, 1629029]",1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,22.55,Made,,,,,,,,,,,10.0,L. Doncic,1629029.0,11.0,,,,,
433,PT05M18.00S,2022-01-04T03:06:44.3Z,3,REGULAR,foul,personal,[],1629029,,,1610612743,62,49,2022-01-04T03:06:58Z,4300000,,,0,,L. Doncic personal FOUL (4 PF),"[1629029, 1630267]",1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,1627541.0,4.0,0.0,Campazzo,1630267.0,,,,,,,,,,
435,PT05M18.00S,2022-01-04T03:06:50.7Z,3,REGULAR,substitution,out,[],1629029,,,1610612743,62,49,2022-01-04T03:06:56Z,4320000,,,0,,SUB out: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT05M18.00S,2022-01-04T03:06:50.7Z,3,REGULAR,substitution,in,[],203501,,,1610612743,62,49,2022-01-04T03:06:56Z,4330000,,,0,,SUB in: T. Hardaway Jr.,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT05M07.00S,2022-01-04T03:07:19.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,86.28449408672799,51.9607843137255,1610612743,62,51,2022-01-04T03:07:26Z,4340000,10.0,76.0,1,right,N. Jokic 7' floating Jump Shot (19 PTS) (F. Campazzo 3 AST),"[203999, 1630267]",1610612743.0,DEN,floating,,,Jokic,N. Jokic,,,,,7.7,Made,,,,,,,,,,,19.0,F. Campazzo,1630267.0,3.0,,,,,
439,PT04M43.00S,2022-01-04T03:07:42.6Z,3,REGULAR,3pt,Jump Shot,[],203493,19.267411300919843,94.36274509803921,1610612742,62,51,2022-01-04T03:07:49Z,4360000,-222.0,129.0,1,left,MISS R. Bullock 25' 3PT,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,25.64,Missed,,,,,,,,,,,,,,,,,,,
440,PT04M40.00S,2022-01-04T03:07:45.6Z,3,REGULAR,rebound,defensive,[],203932,,,1610612743,62,51,2022-01-04T03:07:49Z,4370000,,,0,,A. Gordon REBOUND (Off:1 Def:4),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,439.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
453,PT04M34.00S,2022-01-04T03:07:47.7Z,3,REGULAR,turnover,lost ball,[],203932,,,1610612743,62,51,2022-01-04T03:10:38Z,4375000,,,0,,A. Gordon lost ball TURNOVER (2 TO),"[203932, 1628467]",1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,2.0,,,,,,,Kleber,1628467.0,
454,PT04M34.00S,2022-01-04T03:07:47.7Z,3,REGULAR,steal,,[],1628467,,,1610612742,62,51,2022-01-04T03:09:48Z,4377500,,,0,,M. Kleber STEAL (2 STL),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT04M24.00S,2022-01-04T03:08:01.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203501,31.09395532194481,19.852941176470587,1610612742,62,51,2022-01-04T03:09:55Z,4410000,151.0,240.0,1,left,MISS T. Hardaway Jr. 28' 3PT,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,28.32,Missed,,,,,,,,,,,,,,,,,,,
447,PT04M24.00S,2022-01-04T03:08:01.1Z,3,REGULAR,rebound,defensive,[],203932,,,1610612743,62,51,2022-01-04T03:08:33Z,4415000,,,0,,A. Gordon REBOUND (Off:1 Def:5),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,444.0,6.0,5.0,1.0,,,,,,,,,,,,,,,
445,PT04M07.00S,2022-01-04T03:08:18.7Z,3,REGULAR,3pt,Jump Shot,[],1630267,95.48291721419186,95.58823529411765,1610612743,62,54,2022-01-04T03:08:36Z,4420000,228.0,-10.0,1,right,F. Campazzo 3PT  (5 PTS) (A. Gordon 2 AST),"[1630267, 203932]",1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,22.81,Made,,,,,,,,,,,5.0,A. Gordon,203932.0,2.0,,,,,
448,PT03M50.00S,2022-01-04T03:08:35.3Z,3,REGULAR,2pt,Jump Shot,[],203501,23.47240473061761,48.529411764705884,1610612742,62,54,2022-01-04T03:09:36Z,4440000,7.0,168.0,1,left,MISS T. Hardaway Jr. 16' pullup Shot,[203501],1610612742.0,DAL,pullup,,,Hardaway Jr.,T. Hardaway Jr.,,,,,16.83,Missed,,,,,,,,,,,,,,,,,,,
449,PT03M48.00S,2022-01-04T03:08:37.3Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,62,54,2022-01-04T03:08:40Z,4450000,,,0,,N. Jokic REBOUND (Off:2 Def:10),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,448.0,12.0,10.0,2.0,,,,,,,,,,,,,,,
450,PT03M37.00S,2022-01-04T03:08:48.8Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],203999,90.3580814717477,51.225490196078425,1610612743,62,56,2022-01-04T03:10:38Z,4460000,6.0,38.0,1,right,N. Jokic Hook (21 PTS) (F. Campazzo 4 AST),"[203999, 1630267]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,3.86,Made,,,,,,,,,,,21.0,F. Campazzo,1630267.0,4.0,,,,,
452,PT03M36.00S,2022-01-04T03:08:55.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,62,56,2022-01-04T03:08:55Z,4480000,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT03M36.00S,2022-01-04T03:10:41.7Z,3,REGULAR,substitution,out,[],1630267,,,1610612742,62,56,2022-01-04T03:11:26Z,4490000,,,0,,SUB out: F. Campazzo,[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT03M36.00S,2022-01-04T03:10:41.7Z,3,REGULAR,substitution,out,[],203932,,,1610612742,62,56,2022-01-04T03:11:26Z,4500000,,,0,,SUB out: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT03M36.00S,2022-01-04T03:10:41.7Z,3,REGULAR,substitution,in,[],203115,,,1610612742,62,56,2022-01-04T03:11:26Z,4510000,,,0,,SUB in: W. Barton,[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT03M36.00S,2022-01-04T03:10:41.7Z,3,REGULAR,substitution,in,[],1628427,,,1610612742,62,56,2022-01-04T03:11:26Z,4520000,,,0,,SUB in: V. Cancar,[1628427],1610612743.0,DEN,,,,Cancar,V. Cancar,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT03M25.00S,2022-01-04T03:11:54.7Z,3,REGULAR,2pt,Jump Shot,[],1628973,15.982260183968464,70.34313725490196,1610612742,64,56,2022-01-04T03:12:35Z,4530000,-102.0,98.0,1,left,J. Brunson 14' pullup Jump Shot (8 PTS),[1628973],1610612742.0,DAL,pullup,,,Brunson,J. Brunson,,,,,14.1,Made,,,,,,,,,,,8.0,,,,,,,,
460,PT03M00.00S,2022-01-04T03:12:25.0Z,3,REGULAR,3pt,Jump Shot,[],203999,91.14651773981603,94.11764705882352,1610612743,64,56,2022-01-04T03:14:44Z,4540000,221.0,31.0,1,right,MISS N. Jokic 3PT,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,22.27,Missed,,,,,,,,,,,,,,,,,,,
461,PT02M59.00S,2022-01-04T03:12:26.0Z,3,REGULAR,rebound,offensive,[],1630538,,,1610612743,64,56,2022-01-04T03:14:44Z,4550000,,,0,,B. Hyland REBOUND (Off:1 Def:1),[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,460.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
464,PT02M56.00S,2022-01-04T03:12:34.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630538,92.46057818659659,46.568627450980394,1610612743,64,56,2022-01-04T03:14:03Z,4555000,-17.0,18.0,1,right,MISS B. Hyland Layup,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,2.52,Missed,,,,,,,,,,,,,,,,,,,
465,PT02M55.00S,2022-01-04T03:12:35.2Z,3,REGULAR,rebound,offensive,[],203999,,,1610612743,64,56,2022-01-04T03:14:03Z,4557500,,,0,,N. Jokic REBOUND (Off:3 Def:10),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,464.0,13.0,10.0,3.0,,,,,,,,,,,,,,,
471,PT02M53.00S,2022-01-04T03:12:47.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203999,92.06636005256242,48.28431372549019,1610612743,64,58,2022-01-04T03:15:33Z,4558750,-9.0,22.0,1,right,N. Jokic tip Layup (23 PTS),[203999],1610612743.0,DEN,tip,,,Jokic,N. Jokic,,,,,2.37,Made,,,,,,,,,,,23.0,,,,,,,,
495,PT02M36.00S,2022-01-04T03:12:54.3Z,3,REGULAR,3pt,Jump Shot,[],1627737,33.163600525624176,66.91176470588235,1610612742,64,58,2022-01-04T03:17:45Z,4589375,-85.0,259.0,1,left,MISS M. Chriss 27' 3PT,[1627737],1610612742.0,DAL,,,,Chriss,M. Chriss,,,,,27.27,Missed,,,,,,,,,,,,,,,,,,,
