actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
547,PT09M18.00S,2021-12-22T03:28:30.5Z,4,REGULAR,foul,personal,['2freethrow'],1629675,,,1610612742,88,87,2021-12-22T03:29:19Z,5410000,,,0,,N. Reid shooting personal FOUL (2 PF) (Finney-Smith 2 FT),"[1629675, 1627827]",1610612750.0,MIN,shooting,,,Reid,N. Reid,,,,,,,,202026.0,2.0,0.0,Finney-Smith,1627827.0,,,,,,,,,,,,,
549,PT09M18.00S,2021-12-22T03:28:57.7Z,4,REGULAR,freethrow,1 of 2,[],1627827,,,1610612742,89,87,2021-12-22T03:28:57Z,5430000,,,0,,D. Finney-Smith Free Throw 1 of 2 (12 PTS),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,Made,,,,,12.0,,,,,,
550,PT09M18.00S,2021-12-22T03:29:02.3Z,4,REGULAR,substitution,out,[],203939,,,1610612742,89,87,2021-12-22T03:29:05Z,5440000,,,0,,SUB out: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
551,PT09M18.00S,2021-12-22T03:29:02.3Z,4,REGULAR,substitution,in,[],1626246,,,1610612742,89,87,2021-12-22T03:29:05Z,5450000,,,0,,SUB in: B. Marjanovic,[1626246],1610612742.0,DAL,,,,Marjanovic,B. Marjanovic,,,,,,,,,,,,,,,,,,,,,,,,,
552,PT09M18.00S,2021-12-22T03:29:22.3Z,4,REGULAR,freethrow,2 of 2,[],1627827,,,1610612742,90,87,2021-12-22T03:29:22Z,5460000,,,0,,D. Finney-Smith Free Throw 2 of 2 (13 PTS),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,Made,,,,,13.0,,,,,,
553,PT09M06.00S,2021-12-22T03:29:34.7Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629675,91.80354796320631,51.71568627450981,1610612750,90,89,2021-12-22T03:29:42Z,5470000,9.0,25.0,1,right,N. Reid cutting DUNK (11 PTS) (D. Russell 11 AST),"[1629675, 1626156]",1610612750.0,MIN,cutting,,,Reid,N. Reid,,,,,,,,,,,,,2.6,Made,,,,,11.0,D. Russell,1626156.0,11.0,,,
555,PT08M40.00S,2021-12-22T03:30:00.2Z,4,REGULAR,2pt,Jump Shot,[],1626246,10.33180026281209,68.87254901960785,1610612742,90,89,2021-12-22T03:30:09Z,5490000,-94.0,45.0,1,left,MISS B. Marjanovic 10' turnaround bank Shot,[1626246],1610612742.0,DAL,turnaround bank,,,Marjanovic,B. Marjanovic,,,,,,,,,,,,,10.44,Missed,,,,,,,,,,,
556,PT08M37.00S,2021-12-22T03:30:03.2Z,4,REGULAR,rebound,defensive,[],1629675,,,1610612750,90,89,2021-12-22T03:30:09Z,5500000,,,0,,N. Reid REBOUND (Off:0 Def:3),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,555.0,3.0,3.0,0.0,,,,,,,
557,PT08M34.00S,2021-12-22T03:30:06.7Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1626156,70.51576872536137,16.911764705882355,1610612750,90,92,2021-12-22T03:34:04Z,5510000,-165.0,225.0,1,right,D. Russell 27' 3PT pullup (12 PTS),[1626156],1610612750.0,MIN,pullup,,,Russell,D. Russell,,,,,,,,,,,,,27.9,Made,,,,,12.0,,,,,,
558,PT08M07.00S,2021-12-22T03:30:33.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626246,8.886333771353483,55.88235294117647,1610612742,92,92,2021-12-22T03:30:41Z,5520000,-29.0,31.0,1,left,B. Marjanovic turnaround Jump Shot (10 PTS) (D. Finney-Smith 3 AST),"[1626246, 1627827]",1610612742.0,DAL,turnaround,,,Marjanovic,B. Marjanovic,,,,,,,,,,,,,4.27,Made,,,,,10.0,D. Finney-Smith,1627827.0,3.0,,,
560,PT07M50.00S,2021-12-22T03:30:50.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629669,84.1819973718791,45.09803921568628,1610612750,92,94,2021-12-22T03:31:02Z,5540000,-25.0,96.0,1,right,J. Nowell 9' turnaround fadeaway Jump Shot (6 PTS),[1629669],1610612750.0,MIN,turnaround fadeaway,,,Nowell,J. Nowell,,,,,,,,,,,,,9.93,Made,,,,,6.0,,,,,,
562,PT07M28.00S,2021-12-22T03:31:12.0Z,4,REGULAR,2pt,Jump Shot,[],1628425,13.61695137976347,17.647058823529413,1610612742,94,94,2021-12-22T03:31:16Z,5560000,162.0,75.0,1,left,S. Brown 17' pullup Jump Shot (10 PTS) (D. Finney-Smith 4 AST),"[1628425, 1627827]",1610612742.0,DAL,pullup,,,Brown,S. Brown,,,,,,,,,,,,,17.85,Made,,,,,10.0,D. Finney-Smith,1627827.0,4.0,,,
564,PT07M09.00S,2021-12-22T03:31:33.5Z,4,REGULAR,turnover,out-of-bounds,[],1629675,,,1610612750,94,94,2021-12-22T03:31:38Z,5580000,,,0,,N. Reid lost ball out-of-bounds TURNOVER (1 TO),[1629675],1610612750.0,MIN,lost ball,,,Reid,N. Reid,,,,,1.0,,,202026.0,,,,,,,,,,,,,,,,,
565,PT06M53.00S,2021-12-22T03:32:09.4Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1626246,8.360709592641262,44.6078431372549,1610612742,94,94,2021-12-22T03:32:15Z,5590000,27.0,26.0,1,left,MISS B. Marjanovic turnaround Shot - blocked,"[1626246, 1630233]",1610612742.0,DAL,turnaround,,,Marjanovic,B. Marjanovic,,,,,,,,,,,,,3.76,Missed,,,,,,,,,Knight,1630233.0,
566,PT06M53.00S,2021-12-22T03:32:09.4Z,4,REGULAR,block,,[],1630233,,,1610612742,94,94,2021-12-22T03:32:11Z,5600000,,,0,,N. Knight BLOCK (1 BLK),[1630233],1610612750.0,MIN,,,,Knight,N. Knight,,,,,,,,,,,,,,,,,,,,,,,,,
567,PT06M50.00S,2021-12-22T03:32:12.4Z,4,REGULAR,rebound,defensive,[],1630183,,,1610612750,94,94,2021-12-22T03:32:15Z,5610000,,,0,,J. McDaniels REBOUND (Off:1 Def:6),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,565.0,7.0,6.0,1.0,,,,,,,
568,PT06M47.00S,2021-12-22T03:32:15.2Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1629669,80.23981603153744,4.411764705882353,1610612750,94,94,2021-12-22T03:32:21Z,5620000,-228.0,133.0,1,right,MISS J. Nowell 26' 3PT,[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,,,,26.4,Missed,,,,,,,,,,,
569,PT06M44.00S,2021-12-22T03:32:19.2Z,4,REGULAR,rebound,offensive,[],1630233,,,1610612750,94,94,2021-12-22T03:32:19Z,5630000,,,0,,N. Knight REBOUND (Off:3 Def:1),[1630233],1610612750.0,MIN,,,,Knight,N. Knight,,,,,,,,,,,,,,,568.0,4.0,1.0,3.0,,,,,,,
570,PT06M44.00S,2021-12-22T03:32:20.1Z,4,REGULAR,foul,personal,['2freethrow'],1626246,,,1610612750,94,94,2021-12-22T03:32:31Z,5640000,,,0,,B. Marjanovic shooting personal FOUL (2 PF) (Knight 2 FT),"[1626246, 1630233]",1610612742.0,DAL,shooting,,,Marjanovic,B. Marjanovic,,,,,,,,2715.0,2.0,0.0,Knight,1630233.0,,,,,,,,,,,,,
572,PT06M44.00S,2021-12-22T03:32:57.6Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1630233,,,1610612750,94,94,2021-12-22T03:32:57Z,5660000,,,0,,MISS N. Knight Free Throw 1 of 2,[1630233],1610612750.0,MIN,,,,Knight,N. Knight,,,,,,,,,,,,,,Missed,,,,,,,,,,,
573,PT06M44.00S,2021-12-22T03:32:57.6Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612750,94,94,2021-12-22T03:32:57Z,5670000,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,572.0,,,,,,,,,,
574,PT06M44.00S,2021-12-22T03:32:58.2Z,4,REGULAR,substitution,out,[],1626246,,,1610612750,94,94,2021-12-22T03:33:13Z,5680000,,,0,,SUB out: B. Marjanovic,[1626246],1610612742.0,DAL,,,,Marjanovic,B. Marjanovic,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT06M44.00S,2021-12-22T03:32:58.2Z,4,REGULAR,substitution,out,[],1629675,,,1610612750,94,94,2021-12-22T03:33:13Z,5690000,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT06M44.00S,2021-12-22T03:32:58.2Z,4,REGULAR,substitution,in,[],1627737,,,1610612750,94,94,2021-12-22T03:33:13Z,5700000,,,0,,SUB in: M. Chriss,[1627737],1610612742.0,DAL,,,,Chriss,M. Chriss,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT06M44.00S,2021-12-22T03:32:58.2Z,4,REGULAR,substitution,in,[],1626157,,,1610612750,94,94,2021-12-22T03:33:13Z,5710000,,,0,,SUB in: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,
578,PT06M44.00S,2021-12-22T03:33:19.8Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1630233,,,1610612750,94,95,2021-12-22T03:33:19Z,5720000,,,0,,N. Knight Free Throw 2 of 2 (3 PTS),[1630233],1610612750.0,MIN,,,,Knight,N. Knight,,,,,,,,,,,,,,Made,,,,,3.0,,,,,,
579,PT06M33.00S,2021-12-22T03:33:34.1Z,4,REGULAR,foul,personal,[],1626157,,,1610612742,94,95,2021-12-22T03:33:41Z,5730000,,,0,,K. Towns personal FOUL (2 PF),"[1626157, 1627737]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,1628951.0,2.0,0.0,Chriss,1627737.0,,,,,,,,,,,,,
581,PT06M33.00S,2021-12-22T03:33:41.8Z,4,REGULAR,substitution,out,[],1629669,,,1610612742,94,95,2021-12-22T03:33:52Z,5750000,,,0,,SUB out: J. Nowell,[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,,,,,,,,
582,PT06M33.00S,2021-12-22T03:33:41.8Z,4,REGULAR,substitution,in,[],1627736,,,1610612742,94,95,2021-12-22T03:33:52Z,5760000,,,0,,SUB in: M. Beasley,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,
583,PT06M27.00S,2021-12-22T03:34:04.4Z,4,REGULAR,foul,personal,[],1630233,,,1610612742,94,95,2021-12-22T03:34:38Z,5770000,,,0,,N. Knight personal FOUL (3 PF),"[1630233, 1627737]",1610612750.0,MIN,,,,Knight,N. Knight,,,,,,,,202026.0,3.0,0.0,Chriss,1627737.0,,,,,,,,,,,,,
585,PT06M27.00S,2021-12-22T03:34:12.4Z,4,REGULAR,substitution,out,[],203504,,,1610612742,94,95,2021-12-22T03:34:22Z,5790000,,,0,,SUB out: T. Burke,[203504],1610612742.0,DAL,,,,Burke,T. Burke,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT06M27.00S,2021-12-22T03:34:12.4Z,4,REGULAR,substitution,in,[],1628373,,,1610612742,94,95,2021-12-22T03:34:22Z,5800000,,,0,,SUB in: F. Ntilikina,[1628373],1610612742.0,DAL,,,,Ntilikina,F. Ntilikina,,,,,,,,,,,,,,,,,,,,,,,,,
587,PT06M21.00S,2021-12-22T03:34:36.1Z,4,REGULAR,2pt,Jump Shot,[],1628973,18.74178712220762,24.264705882352942,1610612742,94,95,2021-12-22T03:34:41Z,5810000,129.0,124.0,1,left,MISS J. Brunson 17' pullup Shot,[1628973],1610612742.0,DAL,pullup,,,Brunson,J. Brunson,,,,,,,,,,,,,17.85,Missed,,,,,,,,,,,
588,PT06M19.00S,2021-12-22T03:34:38.1Z,4,REGULAR,rebound,defensive,[],1626157,,,1610612750,94,95,2021-12-22T03:34:41Z,5820000,,,0,,K. Towns REBOUND (Off:1 Def:12),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,587.0,13.0,12.0,1.0,,,,,,,
589,PT06M08.00S,2021-12-22T03:34:49.1Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1626157,91.45860709592641,59.33670343137255,1610612750,94,95,2021-12-22T03:35:14Z,5830000,47.0,28.0,1,right,MISS K. Towns driving Hook,[1626157],1610612750.0,MIN,driving,,,Towns,K. Towns,,,,,,,,,,,,,5.43,Missed,,,,,,,,,,,
590,PT06M05.00S,2021-12-22T03:34:52.1Z,4,REGULAR,rebound,defensive,[],1628425,,,1610612742,94,95,2021-12-22T03:34:58Z,5840000,,,0,,S. Brown REBOUND (Off:2 Def:6),[1628425],1610612742.0,DAL,,,,Brown,S. Brown,,,,,,,,,,,,,,,589.0,8.0,6.0,2.0,,,,,,,
591,PT06M00.00S,2021-12-22T03:34:56.8Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1627827,7.30946123521682,3.9215686274509802,1610612742,97,95,2021-12-22T03:35:02Z,5850000,230.0,16.0,1,left,D. Finney-Smith 3PT  (16 PTS) (S. Brown 3 AST),"[1627827, 1628425]",1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,23.1,Made,,,,,16.0,S. Brown,1628425.0,3.0,,,
593,PT05M43.00S,2021-12-22T03:35:13.5Z,4,REGULAR,3pt,Jump Shot,[],1626156,72.35545335085413,82.84313725490196,1610612750,97,95,2021-12-22T03:37:12Z,5870000,164.0,207.0,1,right,MISS D. Russell 26' pullup 3PT,[1626156],1610612750.0,MIN,pullup,,,Russell,D. Russell,,,,,,,,,,,,,26.45,Missed,,,,,,,,,,,
594,PT05M40.00S,2021-12-22T03:35:16.5Z,4,REGULAR,rebound,defensive,[],1627827,,,1610612742,97,95,2021-12-22T03:35:19Z,5880000,,,0,,D. Finney-Smith REBOUND (Off:1 Def:4),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,593.0,5.0,4.0,1.0,,,,,,,
595,PT05M31.00S,2021-12-22T03:35:26.1Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1627737,5.995400788436268,50.245098039215684,1610612742,99,95,2021-12-22T03:35:37Z,5890000,-1.0,4.0,1,left,M. Chriss DUNK (6 PTS) (D. Finney-Smith 5 AST),"[1627737, 1627827]",1610612742.0,DAL,,,,Chriss,M. Chriss,,,,,,,,,,,,,0.41,Made,,,,,6.0,D. Finney-Smith,1627827.0,5.0,,,
597,PT05M31.00S,2021-12-22T03:35:29.9Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,99,95,2021-12-22T03:35:29Z,5910000,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
598,PT05M31.00S,2021-12-22T03:36:20.8Z,4,REGULAR,substitution,out,[],1630233,,,1610612750,99,95,2021-12-22T03:38:18Z,5920000,,,0,,SUB out: N. Knight,[1630233],1610612750.0,MIN,,,,Knight,N. Knight,,,,,,,,,,,,,,,,,,,,,,,,,
599,PT05M31.00S,2021-12-22T03:36:20.8Z,4,REGULAR,substitution,in,[],1629669,,,1610612750,99,95,2021-12-22T03:38:18Z,5930000,,,0,,SUB in: J. Nowell,[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,,,,,,,,
601,PT05M20.00S,2021-12-22T03:38:33.3Z,4,REGULAR,3pt,Jump Shot,[],1627736,74.72076215505913,10.53921568627451,1610612750,99,95,2021-12-22T03:38:43Z,5950000,-197.0,185.0,1,right,MISS M. Beasley 27' 3PT,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,27.05,Missed,,,,,,,,,,,
602,PT05M16.00S,2021-12-22T03:38:36.9Z,4,REGULAR,rebound,defensive,[],1627737,,,1610612742,99,95,2021-12-22T03:38:36Z,5960000,,,0,,M. Chriss REBOUND (Off:1 Def:5),[1627737],1610612742.0,DAL,,,,Chriss,M. Chriss,,,,,,,,,,,,,,,601.0,6.0,5.0,1.0,,,,,,,
603,PT05M02.00S,2021-12-22T03:38:50.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,19.267411300919843,61.274509803921575,1610612742,101,95,2021-12-22T03:38:54Z,5970000,-56.0,129.0,1,left,J. Brunson 14' pullup Jump Shot (22 PTS) (F. Ntilikina 4 AST),"[1628973, 1628373]",1610612742.0,DAL,pullup,,,Brunson,J. Brunson,,,,,,,,,,,,,14.04,Made,,,,,22.0,F. Ntilikina,1628373.0,4.0,,,
605,PT04M44.00S,2021-12-22T03:39:08.9Z,4,REGULAR,2pt,Jump Shot,[],1626156,83.78777923784494,76.9607843137255,1610612750,101,95,2021-12-22T03:39:58Z,5990000,135.0,100.0,1,right,MISS D. Russell 16' step back Shot,[1626156],1610612750.0,MIN,step back,,,Russell,D. Russell,,,,,,,,,,,,,16.78,Missed,,,,,,,,,,,
606,PT04M41.00S,2021-12-22T03:39:11.7Z,4,REGULAR,rebound,offensive,[],1626157,,,1610612750,101,95,2021-12-22T03:39:11Z,6000000,,,0,,K. Towns REBOUND (Off:2 Def:12),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,605.0,14.0,12.0,2.0,,,,,,,
607,PT04M38.00S,2021-12-22T03:39:14.6Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629669,74.06373193166885,16.176470588235293,1610612750,101,95,2021-12-22T03:39:19Z,6010000,-169.0,191.0,1,right,MISS J. Nowell 25' 3PT,[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,,,,25.53,Missed,,,,,,,,,,,
608,PT04M34.00S,2021-12-22T03:39:18.6Z,4,REGULAR,rebound,defensive,[],1627827,,,1610612742,101,95,2021-12-22T03:39:19Z,6020000,,,0,,D. Finney-Smith REBOUND (Off:1 Def:5),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,607.0,6.0,5.0,1.0,,,,,,,
609,PT04M21.00S,2021-12-22T03:39:31.7Z,4,REGULAR,3pt,Jump Shot,[],1627827,4.155716162943495,95.83333333333334,1610612742,104,95,2021-12-22T03:39:39Z,6030000,-229.0,-13.0,1,left,D. Finney-Smith 3PT  (19 PTS) (J. Brunson 4 AST),"[1627827, 1628973]",1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,22.96,Made,,,,,19.0,J. Brunson,1628973.0,4.0,,,
611,PT04M06.00S,2021-12-22T03:39:49.1Z,4,REGULAR,foul,personal,[],1627737,,,1610612750,104,95,2021-12-22T03:40:00Z,6050000,,,0,,M. Chriss personal FOUL (3 PF),"[1627737, 1626157]",1610612742.0,DAL,,,,Chriss,M. Chriss,,,,,,,,2715.0,3.0,0.0,Towns,1626157.0,,,,,,,,,,,,,
613,PT03M58.00S,2021-12-22T03:40:23.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629669,91.67214191852825,54.65686274509803,1610612750,104,95,2021-12-22T03:40:28Z,6070000,23.0,26.0,1,right,MISS J. Nowell driving Layup,[1629669],1610612750.0,MIN,driving,,,Nowell,J. Nowell,,,,,,,,,,,,,3.48,Missed,,,,,,,,,,,
614,PT03M56.00S,2021-12-22T03:40:25.7Z,4,REGULAR,rebound,defensive,[],1628425,,,1610612742,104,95,2021-12-22T03:40:28Z,6080000,,,0,,S. Brown REBOUND (Off:2 Def:7),[1628425],1610612742.0,DAL,,,,Brown,S. Brown,,,,,,,,,,,,,,,613.0,9.0,7.0,2.0,,,,,,,
615,PT03M53.00S,2021-12-22T03:40:28.9Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1628973,4.418528252299605,96.32352941176471,1610612742,104,95,2021-12-22T03:40:34Z,6090000,-232.0,-11.0,1,left,MISS J. Brunson 3PT,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,23.19,Missed,,,,,,,,,,,
616,PT03M50.00S,2021-12-22T03:40:31.9Z,4,REGULAR,rebound,defensive,[],1627736,,,1610612750,104,95,2021-12-22T03:40:34Z,6100000,,,0,,M. Beasley REBOUND (Off:0 Def:3),[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,615.0,3.0,3.0,0.0,,,,,,,
617,PT03M41.00S,2021-12-22T03:40:40.8Z,4,REGULAR,foul,personal,['2freethrow'],1628373,,,1610612750,104,95,2021-12-22T03:41:08Z,6110000,,,0,,F. Ntilikina shooting personal FOUL (3 PF) (Russell 2 FT),"[1628373, 1626156]",1610612742.0,DAL,shooting,,,Ntilikina,F. Ntilikina,,,,,,,,1628951.0,3.0,0.0,Russell,1626156.0,,,,,,,,,,,,,
619,PT03M41.00S,2021-12-22T03:40:59.4Z,4,REGULAR,timeout,full,['team'],0,,,1610612750,104,95,2021-12-22T03:40:59Z,6130000,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
620,PT03M41.00S,2021-12-22T03:41:15.7Z,4,REGULAR,instantreplay,challenge,[],0,,,1610612750,104,95,2021-12-22T03:42:56Z,6140000,,,0,,,[],1610612742.0,DAL,stands,,,,,,,,,,,,2715.0,,,,,,,,,,,,,,,,,
621,PT03M41.00S,2021-12-22T03:42:34.7Z,4,REGULAR,substitution,out,[],1627736,,,1610612750,104,95,2021-12-22T03:42:54Z,6150000,,,0,,SUB out: M. Beasley,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,
622,PT03M41.00S,2021-12-22T03:42:34.7Z,4,REGULAR,substitution,in,[],1630233,,,1610612750,104,95,2021-12-22T03:42:54Z,6160000,,,0,,SUB in: N. Knight,[1630233],1610612750.0,MIN,,,,Knight,N. Knight,,,,,,,,,,,,,,,,,,,,,,,,,
623,PT03M41.00S,2021-12-22T03:43:08.4Z,4,REGULAR,freethrow,1 of 2,[],1626156,,,1610612750,104,96,2021-12-22T03:43:08Z,6170000,,,0,,D. Russell Free Throw 1 of 2 (13 PTS),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,Made,,,,,13.0,,,,,,
624,PT03M41.00S,2021-12-22T03:43:21.4Z,4,REGULAR,freethrow,2 of 2,[],1626156,,,1610612750,104,97,2021-12-22T03:43:21Z,6180000,,,0,,D. Russell Free Throw 2 of 2 (14 PTS),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,Made,,,,,14.0,,,,,,
625,PT03M19.00S,2021-12-22T03:43:46.0Z,4,REGULAR,3pt,Jump Shot,[],1627737,31.882391590013142,42.8921568627451,1610612742,104,97,2021-12-22T03:43:51Z,6190000,36.0,247.0,1,left,MISS M. Chriss 24' 3PT,[1627737],1610612742.0,DAL,,,,Chriss,M. Chriss,,,,,,,,,,,,,24.97,Missed,,,,,,,,,,,
626,PT03M18.00S,2021-12-22T03:43:47.0Z,4,REGULAR,rebound,defensive,[],1630183,,,1610612750,104,97,2021-12-22T03:43:51Z,6200000,,,0,,J. McDaniels REBOUND (Off:1 Def:7),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,625.0,8.0,7.0,1.0,,,,,,,
627,PT03M18.00S,2021-12-22T03:43:52.3Z,4,REGULAR,timeout,full,['team'],0,,,1610612750,104,97,2021-12-22T03:43:52Z,6210000,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
628,PT03M18.00S,2021-12-22T03:44:06.6Z,4,REGULAR,substitution,out,[],1630233,,,1610612750,104,97,2021-12-22T03:45:18Z,6220000,,,0,,SUB out: N. Knight,[1630233],1610612750.0,MIN,,,,Knight,N. Knight,,,,,,,,,,,,,,,,,,,,,,,,,
629,PT03M18.00S,2021-12-22T03:44:06.6Z,4,REGULAR,substitution,in,[],1627736,,,1610612750,104,97,2021-12-22T03:45:18Z,6230000,,,0,,SUB in: M. Beasley,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,
630,PT03M06.00S,2021-12-22T03:45:31.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626157,91.40932982917214,44.85294117647059,1610612750,104,97,2021-12-22T03:45:35Z,6240000,-26.0,28.0,1,right,MISS K. Towns driving Layup,[1626157],1610612750.0,MIN,driving,,,Towns,K. Towns,,,,,,,,,,,,,3.82,Missed,,,,,,,,,,,
631,PT03M04.00S,2021-12-22T03:45:33.4Z,4,REGULAR,rebound,defensive,[],1628425,,,1610612742,104,97,2021-12-22T03:45:35Z,6250000,,,0,,S. Brown REBOUND (Off:2 Def:8),[1628425],1610612742.0,DAL,,,,Brown,S. Brown,,,,,,,,,,,,,,,630.0,10.0,8.0,2.0,,,,,,,
632,PT02M44.00S,2021-12-22T03:45:53.0Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1628425,8.886333771353483,58.57843137254902,1610612742,106,97,2021-12-22T03:45:58Z,6260000,-43.0,31.0,1,left,S. Brown driving Hook (12 PTS) (J. Brunson 5 AST),"[1628425, 1628973]",1610612742.0,DAL,driving,,,Brown,S. Brown,,,,,,,,,,,,,5.29,Made,,,,,12.0,J. Brunson,1628973.0,5.0,,,
634,PT02M15.00S,2021-12-22T03:46:21.4Z,4,REGULAR,3pt,Jump Shot,[],1626157,90.09526938239159,94.6078431372549,1610612750,106,100,2021-12-22T03:46:26Z,6280000,223.0,41.0,1,right,K. Towns 3PT step back (26 PTS) (J. McDaniels 3 AST),"[1626157, 1630183]",1610612750.0,MIN,step back,,,Towns,K. Towns,,,,,,,,,,,,,22.67,Made,,,,,26.0,J. McDaniels,1630183.0,3.0,,,
636,PT01M54.00S,2021-12-22T03:46:42.2Z,4,REGULAR,2pt,Jump Shot,[],1628373,25.386005256241788,26.49356617647059,1610612742,108,100,2021-12-22T03:46:53Z,6300000,118.0,186.0,1,left,F. Ntilikina 22' Jump Shot (5 PTS) (J. Brunson 6 AST),"[1628373, 1628973]",1610612742.0,DAL,,,,Ntilikina,F. Ntilikina,,,,,,,,,,,,,22.01,Made,,,,,5.0,J. Brunson,1628973.0,6.0,,,
638,PT01M45.00S,2021-12-22T03:48:04.6Z,4,REGULAR,3pt,Jump Shot,[],1626157,70.38436268068331,72.54901960784314,1610612750,108,100,2021-12-22T03:48:09Z,6320000,113.0,226.0,1,right,MISS K. Towns 25' 3PT,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,25.25,Missed,,,,,,,,,,,
