actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
549,PT07M00.00S,2022-02-11T03:38:40.6Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1629599,,,1610612746,97,93,2022-02-11T03:38:50Z,5420000,,,0,,A. Coffey flagrant Free Throw 1 of 2 (1 PTS),[1629599],1610612746.0,LAC,flagrant,,,Coffey,A. Coffey,,,,,,,,,Made,1.0,,,,,,,,,,,,,,,
550,PT07M00.00S,2022-02-11T03:38:40.6Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1629599,,,1610612746,97,94,2022-02-11T03:38:50Z,5430000,,,0,,A. Coffey flagrant Free Throw 2 of 2 (2 PTS),[1629599],1610612746.0,LAC,flagrant,,,Coffey,A. Coffey,,,,,,,,,Made,2.0,,,,,,,,,,,,,,,
551,PT06M48.00S,2022-02-11T03:39:19.7Z,4,REGULAR,turnover,lost ball,[],1626181,,,1610612746,97,94,2022-02-11T03:39:28Z,5440000,,,0,,N. Powell lost ball TURNOVER (2 TO),"[1626181, 1629029]",1610612746.0,LAC,,,,Powell,N. Powell,,,,,2.0,Doncic,1629029.0,,,,,,,,,,,,,,,,,,
552,PT06M48.00S,2022-02-11T03:39:19.7Z,4,REGULAR,steal,,[],1629029,,,1610612742,97,94,2022-02-11T03:39:22Z,5450000,,,0,,L. Doncic STEAL (1 STL),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,,
553,PT06M43.00S,2022-02-11T03:39:24.7Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1627827,93.51182654402102,47.549019607843135,1610612742,99,94,2022-02-11T03:42:24Z,5460000,-12.0,8.0,1,right,D. Finney-Smith running alley-oop Layup (12 PTS) (J. Brunson 4 AST),"[1627827, 1628973]",1610612742.0,DAL,running alley-oop,,,Finney-Smith,D. Finney-Smith,,,,,,,,1.5,Made,12.0,,,,,,,,,,J. Brunson,1628973.0,4.0,,,
555,PT06M28.00S,2022-02-11T03:39:39.3Z,4,REGULAR,3pt,Jump Shot,[],201587,4.812746386333772,96.07843137254902,1610612746,99,94,2022-02-11T03:40:08Z,5480000,-230.0,-7.0,1,left,MISS N. Batum 3PT,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,23.05,Missed,,,,,,,,,,,,,,,,
556,PT06M24.00S,2022-02-11T03:39:43.3Z,4,REGULAR,rebound,defensive,[],1629029,,,1610612742,99,94,2022-02-11T03:39:46Z,5490000,,,0,,L. Doncic REBOUND (Off:0 Def:6),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,555.0,6.0,6.0,0.0,,,,,,,,,,,
557,PT06M20.00S,2022-02-11T03:39:48.2Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],203493,73.9323258869908,84.31372549019608,1610612742,102,94,2022-02-11T03:40:03Z,5500000,172.0,193.0,1,right,R. Bullock 25' 3PT  (11 PTS) (L. Doncic 6 AST),"[203493, 1629029]",1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,25.79,Made,11.0,,,,,,,,,,L. Doncic,1629029.0,6.0,,,
560,PT06M19.00S,2022-02-11T03:40:03.6Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,102,94,2022-02-11T03:40:03Z,5520000,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT06M19.00S,2022-02-11T03:42:19.5Z,4,REGULAR,substitution,out,[],1629599,,,1610612746,102,94,2022-02-11T03:43:01Z,5530000,,,0,,SUB out: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT06M19.00S,2022-02-11T03:42:19.5Z,4,REGULAR,substitution,out,[],201587,,,1610612746,102,94,2022-02-11T03:43:01Z,5540000,,,0,,SUB out: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT06M19.00S,2022-02-11T03:42:19.5Z,4,REGULAR,substitution,in,[],202704,,,1610612746,102,94,2022-02-11T03:43:01Z,5550000,,,0,,SUB in: R. Jackson,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT06M19.00S,2022-02-11T03:42:19.5Z,4,REGULAR,substitution,in,[],202694,,,1610612746,102,94,2022-02-11T03:43:01Z,5560000,,,0,,SUB in: M. Morris Sr.,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT05M58.00S,2022-02-11T03:43:22.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202694,16.63929040735874,45.09803921568628,1610612746,102,94,2022-02-11T03:43:31Z,5570000,25.0,104.0,1,left,MISS M. Morris Sr. 10' turnaround fadeaway Shot,[202694],1610612746.0,LAC,turnaround fadeaway,,,Morris Sr.,M. Morris Sr.,,,,,,,,10.67,Missed,,,,,,,,,,,,,,,,
566,PT05M56.00S,2022-02-11T03:43:24.9Z,4,REGULAR,rebound,defensive,[],1628973,,,1610612742,102,94,2022-02-11T03:43:31Z,5580000,,,0,,J. Brunson REBOUND (Off:0 Def:5),[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,565.0,5.0,5.0,0.0,,,,,,,,,,,
567,PT05M41.00S,2022-02-11T03:43:41.6Z,4,REGULAR,foul,personal,['2freethrow'],1629611,,,1610612742,102,94,2022-02-11T03:43:49Z,5590000,,,0,,T. Mann shooting personal FOUL (2 PF) (Doncic 2 FT),"[1629611, 1629029]",1610612746.0,LAC,shooting,,,Mann,T. Mann,,,,,,,,,,,,,,,203177.0,2.0,0.0,Doncic,1629029.0,,,,,,
569,PT05M41.00S,2022-02-11T03:44:10.6Z,4,REGULAR,freethrow,1 of 2,[],1629029,,,1610612742,103,94,2022-02-11T03:44:10Z,5610000,,,0,,L. Doncic Free Throw 1 of 2 (44 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,Made,44.0,,,,,,,,,,,,,,,
570,PT05M41.00S,2022-02-11T03:44:34.5Z,4,REGULAR,freethrow,2 of 2,[],1629029,,,1610612742,104,94,2022-02-11T03:44:34Z,5620000,,,0,,L. Doncic Free Throw 2 of 2 (45 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,Made,45.0,,,,,,,,,,,,,,,
571,PT05M21.00S,2022-02-11T03:44:58.4Z,4,REGULAR,2pt,Jump Shot,[],202704,26.49474375821288,50.0,1610612746,104,94,2022-02-11T03:45:30Z,5630000,0.0,197.0,1,left,MISS R. Jackson 19' pullup Shot,[202704],1610612746.0,LAC,pullup,,,Jackson,R. Jackson,,,,,,,,19.66,Missed,,,,,,,,,,,,,,,,
572,PT05M16.00S,2022-02-11T03:45:03.4Z,4,REGULAR,rebound,defensive,[],203493,,,1610612742,104,94,2022-02-11T03:45:04Z,5640000,,,0,,R. Bullock REBOUND (Off:0 Def:3),[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,571.0,3.0,3.0,0.0,,,,,,,,,,,
573,PT05M15.00S,2022-02-11T03:45:09.0Z,4,REGULAR,foul,offensive,[],1629029,,,1610612742,104,94,2022-02-11T03:45:45Z,5650000,,,0,,L. Doncic offensive FOUL (3 PF),"[1629029, 1629611]",1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,202058.0,3.0,0.0,Mann,1629611.0,,,,,,
575,PT05M15.00S,2022-02-11T03:45:09.0Z,4,REGULAR,turnover,offensive foul,[],1629029,,,1610612742,104,94,2022-02-11T03:45:09Z,5670000,,,0,,L. Doncic offensive foul TURNOVER (6 TO),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,6.0,,,,,,,,,,202058.0,,,,,,,,,,
576,PT05M06.00S,2022-02-11T03:45:49.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",202694,7.440867279894875,47.794117647058826,1610612746,104,96,2022-02-11T03:46:18Z,5680000,11.0,17.0,1,left,M. Morris Sr. driving Layup (16 PTS),[202694],1610612746.0,LAC,driving,,,Morris Sr.,M. Morris Sr.,,,,,,,,2.06,Made,16.0,,,,,,,,,,,,,,,
577,PT04M49.00S,2022-02-11T03:46:09.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629611,,,1610612742,104,96,2022-02-11T03:46:14Z,5690000,,,0,,T. Mann personal FOUL (3 PF) (Doncic 2 FT),"[1629611, 1629029]",1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,203177.0,3.0,0.0,Doncic,1629029.0,,,,,,
579,PT04M49.00S,2022-02-11T03:46:55.0Z,4,REGULAR,timeout,full,['team'],0,,,1610612742,104,96,2022-02-11T03:48:47Z,5710000,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
580,PT04M49.00S,2022-02-11T03:46:58.1Z,4,REGULAR,instantreplay,challenge,[],0,,,1610612742,104,96,2022-02-11T03:48:28Z,5720000,,,0,,,[],1610612746.0,LAC,stands,,,,,,,,,,,,,,,,,,,202058.0,,,,,,,,,,
581,PT04M49.00S,2022-02-11T03:49:20.4Z,4,REGULAR,freethrow,1 of 2,[],1629029,,,1610612742,105,96,2022-02-11T03:49:20Z,5730000,,,0,,L. Doncic Free Throw 1 of 2 (46 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,Made,46.0,,,,,,,,,,,,,,,
582,PT04M49.00S,2022-02-11T03:49:43.4Z,4,REGULAR,freethrow,2 of 2,[],1629029,,,1610612742,106,96,2022-02-11T03:49:43Z,5740000,,,0,,L. Doncic Free Throw 2 of 2 (47 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,Made,47.0,,,,,,,,,,,,,,,
583,PT04M39.00S,2022-02-11T03:50:01.7Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612746,106,96,2022-02-11T03:50:01Z,5750000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT04M39.00S,2022-02-11T03:50:17.4Z,4,REGULAR,memo,,[],0,,,1610612746,106,96,2022-02-11T04:07:07Z,5760000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Doncic - career high points (was 46), tied season high 3FG made (7)"
585,PT04M31.00S,2022-02-11T03:50:28.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202694,5.995400788436268,49.50980392156863,1610612746,106,98,2022-02-11T03:50:34Z,5770000,2.0,4.0,1,left,M. Morris Sr. driving reverse Layup (18 PTS),[202694],1610612746.0,LAC,driving reverse,,,Morris Sr.,M. Morris Sr.,,,,,,,,0.46,Made,18.0,,,,,,,,,,,,,,,
586,PT04M12.00S,2022-02-11T03:50:47.3Z,4,REGULAR,3pt,Jump Shot,[],1627827,94.03745072273325,5.392156862745098,1610612742,106,98,2022-02-11T03:50:53Z,5780000,-223.0,4.0,1,right,MISS D. Finney-Smith 3PT,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,22.3,Missed,,,,,,,,,,,,,,,,
587,PT04M09.00S,2022-02-11T03:50:50.3Z,4,REGULAR,rebound,offensive,[],1628467,,,1610612742,106,98,2022-02-11T03:50:53Z,5790000,,,0,,M. Kleber REBOUND (Off:5 Def:2),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,586.0,7.0,2.0,5.0,,,,,,,,,,,
588,PT04M06.00S,2022-02-11T03:50:54.4Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],203493,89.43823915900131,4.166666666666666,1610612742,106,98,2022-02-11T03:51:27Z,5800000,-229.0,47.0,1,right,MISS R. Bullock pullup 3PT,[203493],1610612742.0,DAL,pullup,,,Bullock,R. Bullock,,,,,,,,23.39,Missed,,,,,,,,,,,,,,,,
589,PT04M03.00S,2022-02-11T03:50:57.4Z,4,REGULAR,rebound,defensive,[],1628379,,,1610612746,106,98,2022-02-11T03:50:58Z,5810000,,,0,,L. Kennard REBOUND (Off:0 Def:3),[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,588.0,3.0,3.0,0.0,,,,,,,,,,,
590,PT03M57.00S,2022-02-11T03:51:03.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",202704,6.652431011826544,51.225490196078425,1610612746,106,98,2022-02-11T03:51:09Z,5820000,-6.0,10.0,1,left,MISS R. Jackson running Layup,[202704],1610612746.0,LAC,running,,,Jackson,R. Jackson,,,,,,,,1.17,Missed,,,,,,,,,,,,,,,,
591,PT03M55.00S,2022-02-11T03:51:05.2Z,4,REGULAR,rebound,defensive,[],1629029,,,1610612742,106,98,2022-02-11T03:51:09Z,5830000,,,0,,L. Doncic REBOUND (Off:0 Def:7),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,590.0,7.0,7.0,0.0,,,,,,,,,,,
592,PT03M37.00S,2022-02-11T03:51:22.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,81.8166885676741,50.98039215686274,1610612742,106,98,2022-02-11T03:53:30Z,5840000,5.0,118.0,1,right,MISS J. Brunson 11' pullup Shot,[1628973],1610612742.0,DAL,pullup,,,Brunson,J. Brunson,,,,,,,,11.85,Missed,,,,,,,,,,,,,,,,
593,PT03M34.00S,2022-02-11T03:51:25.2Z,4,REGULAR,rebound,defensive,[],202704,,,1610612746,106,98,2022-02-11T03:51:27Z,5850000,,,0,,R. Jackson REBOUND (Off:0 Def:3),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,592.0,3.0,3.0,0.0,,,,,,,,,,,
594,PT03M29.00S,2022-02-11T03:51:30.7Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],202694,21.107095926412615,90.93137254901961,1610612746,106,98,2022-02-11T03:51:35Z,5860000,-205.0,146.0,1,left,MISS M. Morris Sr. 25' 3PT,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,25.14,Missed,,,,,,,,,,,,,,,,
595,PT03M26.00S,2022-02-11T03:51:33.7Z,4,REGULAR,rebound,defensive,[],1629029,,,1610612742,106,98,2022-02-11T03:51:35Z,5870000,,,0,,L. Doncic REBOUND (Off:0 Def:8),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,594.0,8.0,8.0,0.0,,,,,,,,,,,
596,PT03M20.00S,2022-02-11T03:51:45.4Z,4,REGULAR,timeout,full,['team'],0,,,1610612742,106,98,2022-02-11T03:51:45Z,5880000,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
597,PT03M10.00S,2022-02-11T03:53:44.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629029,91.85282522996057,44.57337622549019,1610612742,108,98,2022-02-11T03:53:55Z,5890000,-27.0,24.0,1,right,L. Doncic Layup (49 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,3.63,Made,49.0,,,,,,,,,,,,,,,
598,PT02M58.00S,2022-02-11T03:53:59.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629029,,,1610612746,108,98,2022-02-11T03:54:04Z,5900000,,,0,,L. Doncic shooting personal FOUL (4 PF) (Powell 2 FT),"[1629029, 1626181]",1610612742.0,DAL,shooting,,,Doncic,L. Doncic,,,,,,,,,,,,,,,1628159.0,4.0,0.0,Powell,1626181.0,,,,,,
600,PT02M58.00S,2022-02-11T03:54:28.2Z,4,REGULAR,freethrow,1 of 2,[],1626181,,,1610612746,108,99,2022-02-11T03:54:28Z,5920000,,,0,,N. Powell Free Throw 1 of 2 (16 PTS),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,Made,16.0,,,,,,,,,,,,,,,
601,PT02M58.00S,2022-02-11T03:54:48.8Z,4,REGULAR,freethrow,2 of 2,[],1626181,,,1610612746,108,100,2022-02-11T03:54:48Z,5930000,,,0,,N. Powell Free Throw 2 of 2 (17 PTS),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,Made,17.0,,,,,,,,,,,,,,,
602,PT02M36.00S,2022-02-11T03:55:13.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628973,92.46057818659659,57.35294117647059,1610612742,108,100,2022-02-11T03:56:55Z,5940000,37.0,18.0,1,right,MISS J. Brunson driving Layup,[1628973],1610612742.0,DAL,driving,,,Brunson,J. Brunson,,,,,,,,4.11,Missed,,,,,,,,,,,,,,,,
603,PT02M33.00S,2022-02-11T03:55:15.8Z,4,REGULAR,rebound,defensive,[],202704,,,1610612746,108,100,2022-02-11T03:55:15Z,5950000,,,0,,R. Jackson REBOUND (Off:0 Def:4),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,602.0,4.0,4.0,0.0,,,,,,,,,,,
604,PT02M27.00S,2022-02-11T03:55:22.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629611,8.492115637319317,44.11764705882353,1610612746,108,100,2022-02-11T03:55:30Z,5960000,29.0,27.0,1,left,MISS T. Mann driving Layup,[1629611],1610612746.0,LAC,driving,,,Mann,T. Mann,,,,,,,,4.01,Missed,,,,,,,,,,,,,,,,
605,PT02M24.00S,2022-02-11T03:55:25.0Z,4,REGULAR,rebound,defensive,[],1628467,,,1610612742,108,100,2022-02-11T03:55:25Z,5970000,,,0,,M. Kleber REBOUND (Off:5 Def:3),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,604.0,8.0,3.0,5.0,,,,,,,,,,,
606,PT02M02.00S,2022-02-11T03:55:46.1Z,4,REGULAR,3pt,Jump Shot,[],1628973,65.78515111695138,30.392156862745097,1610612742,108,100,2022-02-11T03:55:51Z,5980000,-98.0,269.0,1,right,MISS J. Brunson 28' 3PT,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,28.64,Missed,,,,,,,,,,,,,,,,
607,PT02M00.00S,2022-02-11T03:55:48.1Z,4,REGULAR,rebound,offensive,[],1627827,,,1610612742,108,100,2022-02-11T03:55:51Z,5990000,,,0,,D. Finney-Smith REBOUND (Off:1 Def:6),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,606.0,7.0,6.0,1.0,,,,,,,,,,,
608,PT01M53.00S,2022-02-11T03:55:57.0Z,4,REGULAR,turnover,out-of-bounds,[],1629029,,,1610612742,108,100,2022-02-11T03:56:02Z,6000000,,,0,,L. Doncic bad pass out-of-bounds TURNOVER (7 TO),[1629029],1610612742.0,DAL,bad pass,,,Doncic,L. Doncic,,,,,7.0,,,,,,,,,,203177.0,,,,,,,,,,
609,PT01M42.00S,2022-02-11T03:56:16.2Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1626181,16.770696452036795,47.30392156862745,1610612746,108,100,2022-02-11T03:56:20Z,6010000,13.0,105.0,1,left,MISS N. Powell 10' pullup Shot,[1626181],1610612746.0,LAC,pullup,,,Powell,N. Powell,,,,,,,,10.6,Missed,,,,,,,,,,,,,,,,
610,PT01M39.00S,2022-02-11T03:56:19.2Z,4,REGULAR,rebound,defensive,[],1628467,,,1610612742,108,100,2022-02-11T03:56:20Z,6020000,,,0,,M. Kleber REBOUND (Off:5 Def:4),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,609.0,9.0,4.0,5.0,,,,,,,,,,,
611,PT01M25.00S,2022-02-11T03:56:33.2Z,4,REGULAR,3pt,Jump Shot,[],1627827,95.22010512483574,97.05882352941177,1610612742,108,100,2022-02-11T03:56:37Z,6030000,235.0,-8.0,1,right,MISS D. Finney-Smith 3PT,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,23.54,Missed,,,,,,,,,,,,,,,,
612,PT01M23.00S,2022-02-11T03:56:35.2Z,4,REGULAR,rebound,defensive,[],1628379,,,1610612746,108,100,2022-02-11T03:56:37Z,6040000,,,0,,L. Kennard REBOUND (Off:0 Def:4),[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,611.0,4.0,4.0,0.0,,,,,,,,,,,
613,PT01M15.00S,2022-02-11T03:56:43.6Z,4,REGULAR,3pt,Jump Shot,[],202694,24.26084099868594,85.5392156862745,1610612746,108,103,2022-02-11T03:56:50Z,6050000,-178.0,176.0,1,left,M. Morris Sr. 24' 3PT  (21 PTS) (R. Jackson 7 AST),"[202694, 202704]",1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,24.98,Made,21.0,,,,,,,,,,R. Jackson,202704.0,7.0,,,
615,PT00M52.00S,2022-02-11T03:57:09.4Z,4,REGULAR,3pt,Jump Shot,[],1628467,67.36202365308804,37.254901960784316,1610612742,108,103,2022-02-11T03:57:14Z,6070000,-64.0,254.0,1,right,MISS M. Kleber 26' 3PT,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,26.22,Missed,,,,,,,,,,,,,,,,
616,PT00M49.20S,2022-02-11T03:57:12.2Z,4,REGULAR,rebound,defensive,[],1629611,,,1610612746,108,103,2022-02-11T03:57:14Z,6080000,,,0,,T. Mann REBOUND (Off:0 Def:5),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,615.0,5.0,5.0,0.0,,,,,,,,,,,
617,PT00M41.20S,2022-02-11T03:57:20.7Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],202704,11.645860709592641,45.09803921568628,1610612746,108,103,2022-02-11T03:57:27Z,6090000,25.0,57.0,1,left,MISS R. Jackson 6' Hook,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,6.2,Missed,,,,,,,,,,,,,,,,
618,PT00M40.00S,2022-02-11T03:57:21.9Z,4,REGULAR,rebound,defensive,[],1629029,,,1610612742,108,103,2022-02-11T03:57:27Z,6100000,,,0,,L. Doncic REBOUND (Off:0 Def:9),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,617.0,9.0,9.0,0.0,,,,,,,,,,,
619,PT00M40.00S,2022-02-11T03:57:25.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629611,,,1610612742,108,103,2022-02-11T03:57:31Z,6110000,,,0,,T. Mann take personal FOUL (4 PF) (Doncic 2 FT),"[1629611, 1629029]",1610612746.0,LAC,take,,,Mann,T. Mann,,,,,,,,,,,,,,,202058.0,4.0,0.0,Doncic,1629029.0,,,,,,
621,PT00M40.00S,2022-02-11T03:58:01.1Z,4,REGULAR,freethrow,1 of 2,[],1629029,,,1610612742,109,103,2022-02-11T03:58:01Z,6130000,,,0,,L. Doncic Free Throw 1 of 2 (50 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,Made,50.0,,,,,,,,,,,,,,,
622,PT00M40.00S,2022-02-11T03:58:21.5Z,4,REGULAR,freethrow,2 of 2,[],1629029,,,1610612742,110,103,2022-02-11T03:58:21Z,6140000,,,0,,L. Doncic Free Throw 2 of 2 (51 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,Made,51.0,,,,,,,,,,,,,,,
623,PT00M40.00S,2022-02-11T03:58:27.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612746,110,103,2022-02-11T03:58:27Z,6150000,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624,PT00M36.40S,2022-02-11T04:00:19.7Z,4,REGULAR,2pt,Jump Shot,[],1626181,8.886333771353483,29.65686274509804,1610612746,110,105,2022-02-11T04:04:30Z,6160000,102.0,31.0,1,left,N. Powell 10' driving floating Jump Shot (19 PTS) (R. Jackson 8 AST),"[1626181, 202704]",1610612746.0,LAC,driving floating,,,Powell,N. Powell,,,,,,,,10.63,Made,19.0,,,,,,,,,,R. Jackson,202704.0,8.0,,,
626,PT00M33.00S,2022-02-11T04:00:28.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202704,,,1610612742,110,105,2022-02-11T04:00:46Z,6180000,,,0,,R. Jackson personal FOUL (5 PF) (Brunson 2 FT),"[202704, 1628973]",1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,1628159.0,5.0,0.0,Brunson,1628973.0,,,,,,
628,PT00M33.00S,2022-02-11T04:01:04.7Z,4,REGULAR,freethrow,1 of 2,[],1628973,,,1610612742,111,105,2022-02-11T04:01:04Z,6200000,,,0,,J. Brunson Free Throw 1 of 2 (10 PTS),[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,Made,10.0,,,,,,,,,,,,,,,
629,PT00M33.00S,2022-02-11T04:01:28.7Z,4,REGULAR,freethrow,2 of 2,[],1628973,,,1610612742,112,105,2022-02-11T04:01:28Z,6210000,,,0,,J. Brunson Free Throw 2 of 2 (11 PTS),[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,Made,11.0,,,,,,,,,,,,,,,
630,PT00M28.70S,2022-02-11T04:01:40.5Z,4,REGULAR,violation,kicked ball,[],203493,,,1610612746,112,105,2022-02-11T04:01:45Z,6220000,,,0,,R. Bullock kicked ball VIOLATION,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,202058.0,,,,,,,,,,
631,PT00M24.30S,2022-02-11T04:01:59.3Z,4,REGULAR,3pt,Jump Shot,[],202694,31.09395532194481,40.931372549019606,1610612746,112,105,2022-02-11T04:02:46Z,6230000,45.0,240.0,1,left,MISS M. Morris Sr. 24' 3PT,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,24.4,Missed,,,,,,,,,,,,,,,,
632,PT00M20.60S,2022-02-11T04:02:03.2Z,4,REGULAR,rebound,defensive,[],203493,,,1610612742,112,105,2022-02-11T04:02:03Z,6240000,,,0,,R. Bullock REBOUND (Off:0 Def:4),[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,631.0,4.0,4.0,0.0,,,,,,,,,,,
633,PT00M00.00S,2022-02-11T04:02:32.9Z,4,REGULAR,period,end,[],0,,,1610612742,112,105,2022-02-11T04:02:32Z,6250000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
634,PT00M00.00S,2022-02-11T04:02:57.5Z,4,REGULAR,game,end,[],0,,,0,112,105,2022-02-11T04:02:57Z,6260000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
