actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
455,PT04M22.00S,2022-01-18T03:07:29.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204001,11.908672798948752,41.66666666666667,1610612742,70,55,2022-01-18T03:07:38Z,4310000,42.0,59.0,1,left,MISS K. Porzingis 7' turnaround fadeaway Shot,[204001],1610612742.0,DAL,turnaround fadeaway,,,Porzingis,K. Porzingis,,,,,7.26,Missed,,,,,,,,,,,,,,,,,,
456,PT04M20.00S,2022-01-18T03:07:31.5Z,3,REGULAR,rebound,offensive,[],1629029,,,1610612742,70,55,2022-01-18T03:07:38Z,4320000,,,0,,L. Doncic REBOUND (Off:2 Def:7),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,455.0,,,,,9.0,7.0,2.0,,,,,,,,
457,PT04M17.00S,2022-01-18T03:07:34.0Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],203501,18.347568988173457,91.91176470588235,1610612742,70,55,2022-01-18T03:08:02Z,4330000,-210.0,120.0,1,left,MISS T. Hardaway Jr. 24' 3PT,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,24.15,Missed,,,,,,,,,,,,,,,,,,
458,PT04M17.00S,2022-01-18T03:07:34.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612742,70,55,2022-01-18T03:08:02Z,4340000,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,457.0,,,,,,,,,,,,,,,
459,PT04M15.00S,2022-01-18T03:07:40.3Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612742,70,55,2022-01-18T03:07:40Z,4350000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT04M15.00S,2022-01-18T03:07:40.9Z,3,REGULAR,substitution,out,[],204001,,,1610612742,70,55,2022-01-18T03:08:00Z,4360000,,,0,,SUB out: K. Porzingis,[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,
461,PT04M15.00S,2022-01-18T03:07:40.9Z,3,REGULAR,substitution,out,[],1629029,,,1610612742,70,55,2022-01-18T03:08:00Z,4370000,,,0,,SUB out: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,
462,PT04M15.00S,2022-01-18T03:07:40.9Z,3,REGULAR,substitution,out,[],1630544,,,1610612742,70,55,2022-01-18T03:08:00Z,4380000,,,0,,SUB out: T. Mann,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,
463,PT04M15.00S,2022-01-18T03:07:40.9Z,3,REGULAR,substitution,in,[],203939,,,1610612742,70,55,2022-01-18T03:08:00Z,4390000,,,0,,SUB in: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,
464,PT04M15.00S,2022-01-18T03:07:40.9Z,3,REGULAR,substitution,in,[],1630182,,,1610612742,70,55,2022-01-18T03:08:00Z,4400000,,,0,,SUB in: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
465,PT04M15.00S,2022-01-18T03:07:40.9Z,3,REGULAR,substitution,in,[],1630581,,,1610612742,70,55,2022-01-18T03:08:00Z,4410000,,,0,,SUB in: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,
466,PT04M08.00S,2022-01-18T03:08:14.0Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1628973,12.040078843626807,50.49019607843137,1610612742,72,55,2022-01-18T03:12:17Z,4420000,-2.0,61.0,1,left,J. Brunson 6' driving Hook (6 PTS),[1628973],1610612742.0,DAL,driving,,,Brunson,J. Brunson,,,,,6.08,Made,,,,6.0,,,,,,,,,,,,,,
467,PT03M50.00S,2022-01-18T03:08:32.8Z,3,REGULAR,3pt,Jump Shot,[],1630581,72.22404730617609,21.07843137254902,1610612760,72,58,2022-01-18T03:08:38Z,4430000,-145.0,209.0,1,right,J. Giddey 25' 3PT  (7 PTS) (J. Robinson-Earl 2 AST),"[1630581, 1630526]",1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,25.38,Made,,,,7.0,J. Robinson-Earl,1630526.0,2.0,,,,,,,,,,,
469,PT03M35.00S,2022-01-18T03:08:50.3Z,3,REGULAR,turnover,traveling,[],203501,,,1610612742,72,58,2022-01-18T03:08:55Z,4450000,,,0,,T. Hardaway Jr. traveling TURNOVER (1 TO),[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,1.0,,,202058.0,,,,
470,PT03M35.00S,2022-01-18T03:08:53.8Z,3,REGULAR,substitution,out,[],1628973,,,1610612760,72,58,2022-01-18T03:08:57Z,4460000,,,0,,SUB out: J. Brunson,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,
471,PT03M35.00S,2022-01-18T03:08:53.8Z,3,REGULAR,substitution,in,[],203504,,,1610612760,72,58,2022-01-18T03:08:57Z,4470000,,,0,,SUB in: T. Burke,[203504],1610612742.0,DAL,,,,Burke,T. Burke,,,,,,,,,,,,,,,,,,,,,,,,
472,PT03M23.00S,2022-01-18T03:09:18.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630598,87.33574244415243,3.9215686274509802,1610612760,72,61,2022-01-18T03:09:22Z,4480000,-230.0,67.0,1,right,A. Wiggins 3PT  (5 PTS) (S. Gilgeous-Alexander 1 AST),"[1630598, 1628983]",1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,23.98,Made,,,,5.0,S. Gilgeous-Alexander,1628983.0,1.0,,,,,,,,,,,
474,PT03M11.00S,2022-01-18T03:09:30.9Z,3,REGULAR,2pt,Jump Shot,[],203501,22.026938239159,34.068627450980394,1610612742,72,61,2022-01-18T03:09:37Z,4500000,80.0,155.0,1,left,MISS T. Hardaway Jr. 17' pullup Shot,[203501],1610612742.0,DAL,pullup,,,Hardaway Jr.,T. Hardaway Jr.,,,,,17.39,Missed,,,,,,,,,,,,,,,,,,
475,PT03M08.00S,2022-01-18T03:09:33.9Z,3,REGULAR,rebound,defensive,[],1629652,,,1610612760,72,61,2022-01-18T03:09:37Z,4510000,,,0,,L. Dort REBOUND (Off:0 Def:6),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,474.0,,,,,6.0,6.0,0.0,,,,,,,,
476,PT02M56.00S,2022-01-18T03:09:48.0Z,3,REGULAR,foul,personal,['2freethrow'],1630182,,,1610612760,72,61,2022-01-18T03:09:56Z,4520000,,,0,,J. Green shooting personal FOUL (2 PF) (Gilgeous-Alexander 2 FT),"[1630182, 1628983]",1610612742.0,DAL,shooting,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,202058.0,2.0,0.0,Gilgeous-Alexander,1628983.0
478,PT02M56.00S,2022-01-18T03:10:12.1Z,3,REGULAR,freethrow,1 of 2,[],1628983,,,1610612760,72,62,2022-01-18T03:10:12Z,4540000,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (19 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,Made,,,,19.0,,,,,,,,,,,,,,
479,PT02M56.00S,2022-01-18T03:10:14.1Z,3,REGULAR,substitution,out,[],1629652,,,1610612760,72,62,2022-01-18T03:10:22Z,4550000,,,0,,SUB out: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,
480,PT02M56.00S,2022-01-18T03:10:14.1Z,3,REGULAR,substitution,in,[],1629660,,,1610612760,72,62,2022-01-18T03:10:22Z,4560000,,,0,,SUB in: T. Jerome,[1629660],1610612760.0,OKC,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,,,,,
481,PT02M56.00S,2022-01-18T03:10:25.2Z,3,REGULAR,freethrow,2 of 2,[],1628983,,,1610612760,72,63,2022-01-18T03:10:25Z,4570000,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (20 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,Made,,,,20.0,,,,,,,,,,,,,,
482,PT02M44.00S,2022-01-18T03:10:36.4Z,3,REGULAR,2pt,Jump Shot,[],203504,18.74178712220762,81.12745098039215,1610612742,72,63,2022-01-18T03:10:41Z,4580000,-156.0,124.0,1,left,MISS T. Burke 19' pullup Shot,[203504],1610612742.0,DAL,pullup,,,Burke,T. Burke,,,,,19.88,Missed,,,,,,,,,,,,,,,,,,
483,PT02M41.00S,2022-01-18T03:10:39.4Z,3,REGULAR,rebound,defensive,[],1630526,,,1610612760,72,63,2022-01-18T03:10:41Z,4590000,,,0,,J. Robinson-Earl REBOUND (Off:0 Def:3),[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,482.0,,,,,3.0,3.0,0.0,,,,,,,,
484,PT02M33.00S,2022-01-18T03:10:47.5Z,3,REGULAR,turnover,lost ball,[],1628983,,,1610612760,72,63,2022-01-18T03:10:52Z,4600000,,,0,,S. Gilgeous-Alexander lost ball TURNOVER (1 TO),"[1628983, 1627827]",1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,1.0,Finney-Smith,1627827.0,,,,,
485,PT02M33.00S,2022-01-18T03:10:47.5Z,3,REGULAR,steal,,[],1627827,,,1610612742,72,63,2022-01-18T03:10:49Z,4610000,,,0,,D. Finney-Smith STEAL (2 STL),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,
486,PT02M24.00S,2022-01-18T03:10:57.3Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203504,16.245072273324574,3.6764705882352944,1610612742,72,63,2022-01-18T03:11:02Z,4620000,232.0,100.0,1,left,MISS T. Burke 25' 3PT,[203504],1610612742.0,DAL,,,,Burke,T. Burke,,,,,25.23,Missed,,,,,,,,,,,,,,,,,,
487,PT02M19.00S,2022-01-18T03:11:02.3Z,3,REGULAR,rebound,defensive,[],1630598,,,1610612760,72,63,2022-01-18T03:11:02Z,4630000,,,0,,A. Wiggins REBOUND (Off:0 Def:3),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,486.0,,,,,3.0,3.0,0.0,,,,,,,,
488,PT02M08.00S,2022-01-18T03:11:12.1Z,3,REGULAR,3pt,Jump Shot,[],1630526,71.04139290407359,26.96078431372549,1610612760,72,63,2022-01-18T03:11:16Z,4640000,-115.0,220.0,1,right,MISS J. Robinson-Earl 24' pullup 3PT,[1630526],1610612760.0,OKC,pullup,,,Robinson-Earl,J. Robinson-Earl,,,,,24.81,Missed,,,,,,,,,,,,,,,,,,
489,PT02M05.00S,2022-01-18T03:11:15.1Z,3,REGULAR,rebound,defensive,[],1627827,,,1610612742,72,63,2022-01-18T03:11:16Z,4650000,,,0,,D. Finney-Smith REBOUND (Off:1 Def:5),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,488.0,,,,,6.0,5.0,1.0,,,,,,,,
490,PT01M54.00S,2022-01-18T03:11:27.1Z,3,REGULAR,2pt,Jump Shot,[],203504,18.2161629434954,20.34313725490196,1610612742,72,63,2022-01-18T03:16:22Z,4660000,148.0,119.0,1,left,MISS T. Burke 19' pullup Shot,[203504],1610612742.0,DAL,pullup,,,Burke,T. Burke,,,,,19.0,Missed,,,,,,,,,,,,,,,,,,
491,PT01M50.00S,2022-01-18T03:11:31.1Z,3,REGULAR,rebound,defensive,[],1630581,,,1610612760,72,63,2022-01-18T03:11:31Z,4670000,,,0,,J. Giddey REBOUND (Off:1 Def:4),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,490.0,,,,,5.0,4.0,1.0,,,,,,,,
492,PT01M41.00S,2022-01-18T03:11:39.7Z,3,REGULAR,3pt,Jump Shot,[],1630581,68.28186596583443,65.68627450980392,1610612760,72,66,2022-01-18T03:11:45Z,4680000,78.0,246.0,1,right,J. Giddey 25' 3PT  (10 PTS) (S. Gilgeous-Alexander 2 AST),"[1630581, 1628983]",1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,25.79,Made,,,,10.0,S. Gilgeous-Alexander,1628983.0,2.0,,,,,,,,,,,
494,PT01M13.00S,2022-01-18T03:12:07.5Z,3,REGULAR,2pt,Jump Shot,[],203501,19.004599211563733,21.813725490196077,1610612742,72,66,2022-01-18T03:12:11Z,4700000,141.0,126.0,1,left,MISS T. Hardaway Jr. 18' pullup Shot,[203501],1610612742.0,DAL,pullup,,,Hardaway Jr.,T. Hardaway Jr.,,,,,18.91,Missed,,,,,,,,,,,,,,,,,,
495,PT01M10.00S,2022-01-18T03:12:10.5Z,3,REGULAR,rebound,defensive,[],1628983,,,1610612760,72,66,2022-01-18T03:12:11Z,4710000,,,0,,S. Gilgeous-Alexander REBOUND (Off:0 Def:6),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,494.0,,,,,6.0,6.0,0.0,,,,,,,,
496,PT01M01.00S,2022-01-18T03:12:25.3Z,3,REGULAR,foul,personal,[],1630182,,,1610612760,72,66,2022-01-18T03:12:32Z,4720000,,,0,,J. Green personal FOUL (3 PF),"[1630182, 1628983]",1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,203591.0,3.0,0.0,Gilgeous-Alexander,1628983.0
498,PT01M01.00S,2022-01-18T03:12:30.2Z,3,REGULAR,substitution,out,[],203501,,,1610612760,72,66,2022-01-18T03:12:35Z,4740000,,,0,,SUB out: T. Hardaway Jr.,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,
499,PT01M01.00S,2022-01-18T03:12:30.2Z,3,REGULAR,substitution,in,[],1629029,,,1610612760,72,66,2022-01-18T03:12:35Z,4750000,,,0,,SUB in: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,
500,PT00M57.30S,2022-01-18T03:12:50.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628983,87.07293035479631,38.48039215686275,1610612760,72,68,2022-01-18T03:12:56Z,4760000,-58.0,69.0,1,right,S. Gilgeous-Alexander 8' step back Jump Shot (22 PTS) (J. Giddey 3 AST),"[1628983, 1630581]",1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,8.99,Made,,,,22.0,J. Giddey,1630581.0,3.0,,,,,,,,,,,
502,PT00M45.10S,2022-01-18T03:13:07.0Z,3,REGULAR,turnover,bad pass,[],1629029,,,1610612742,72,68,2022-01-18T03:13:17Z,4780000,,,0,,L. Doncic bad pass TURNOVER (1 TO),"[1629029, 1630581]",1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,1.0,Giddey,1630581.0,,,,,
503,PT00M45.10S,2022-01-18T03:13:07.0Z,3,REGULAR,steal,,[],1630581,,,1610612760,72,68,2022-01-18T03:13:09Z,4790000,,,0,,J. Giddey STEAL (1 STL),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,
504,PT00M44.90S,2022-01-18T03:13:15.9Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627827,,,1610612760,72,68,2022-01-18T03:13:39Z,4800000,,,0,,D. Finney-Smith take personal FOUL (2 PF) (Gilgeous-Alexander 2 FT),"[1627827, 1628983]",1610612742.0,DAL,take,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,202058.0,2.0,0.0,Gilgeous-Alexander,1628983.0
506,PT00M44.90S,2022-01-18T03:13:44.3Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1628983,,,1610612760,72,69,2022-01-18T03:13:44Z,4820000,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (23 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,Made,,,,23.0,,,,,,,,,,,,,,
507,PT00M44.90S,2022-01-18T03:13:56.9Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1628983,,,1610612760,72,70,2022-01-18T03:13:56Z,4830000,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (24 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,Made,,,,24.0,,,,,,,,,,,,,,
508,PT00M34.80S,2022-01-18T03:14:08.4Z,3,REGULAR,3pt,Jump Shot,[],203504,29.77989487516426,71.32352941176471,1610612742,75,70,2022-01-18T03:14:12Z,4840000,-107.0,227.0,1,left,T. Burke 25' 3PT  (3 PTS) (L. Doncic 10 AST),"[203504, 1629029]",1610612742.0,DAL,,,,Burke,T. Burke,,,,,25.11,Made,,,,3.0,L. Doncic,1629029.0,10.0,,,,,,,,,,,
510,PT00M18.90S,2022-01-18T03:14:31.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630182,,,1610612760,75,70,2022-01-18T03:14:45Z,4860000,,,0,,J. Green shooting personal FOUL (4 PF) (Gilgeous-Alexander 2 FT),"[1630182, 1628983]",1610612742.0,DAL,shooting,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,203591.0,4.0,0.0,Gilgeous-Alexander,1628983.0
512,PT00M18.90S,2022-01-18T03:14:53.8Z,3,REGULAR,freethrow,1 of 2,[],1628983,,,1610612760,75,71,2022-01-18T03:14:53Z,4880000,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (25 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,Made,,,,25.0,,,,,,,,,,,,,,
513,PT00M18.90S,2022-01-18T03:14:56.2Z,3,REGULAR,substitution,out,[],1629660,,,1610612760,75,71,2022-01-18T03:14:59Z,4890000,,,0,,SUB out: T. Jerome,[1629660],1610612760.0,OKC,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,,,,,
514,PT00M18.90S,2022-01-18T03:14:56.2Z,3,REGULAR,substitution,in,[],1629652,,,1610612760,75,71,2022-01-18T03:14:59Z,4900000,,,0,,SUB in: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,
515,PT00M18.90S,2022-01-18T03:15:11.4Z,3,REGULAR,freethrow,2 of 2,[],1628983,,,1610612760,75,72,2022-01-18T03:15:11Z,4910000,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (26 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,Made,,,,26.0,,,,,,,,,,,,,,
516,PT00M08.80S,2022-01-18T03:15:22.2Z,3,REGULAR,foul,personal,[],1629652,,,1610612742,75,72,2022-01-18T03:15:45Z,4920000,,,0,,L. Dort personal FOUL (2 PF),"[1629652, 1629029]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,202058.0,2.0,0.0,Doncic,1629029.0
518,PT00M03.90S,2022-01-18T03:15:49.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628983,,,1610612742,75,72,2022-01-18T03:15:56Z,4940000,,,0,,S. Gilgeous-Alexander shooting personal FOUL (2 PF) (Doncic 2 FT),"[1628983, 1629029]",1610612760.0,OKC,shooting,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,203591.0,2.0,0.0,Doncic,1629029.0
520,PT00M03.90S,2022-01-18T03:16:19.3Z,3,REGULAR,freethrow,1 of 2,[],1629029,,,1610612742,76,72,2022-01-18T03:16:19Z,4960000,,,0,,L. Doncic Free Throw 1 of 2 (14 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,Made,,,,14.0,,,,,,,,,,,,,,
521,PT00M03.90S,2022-01-18T03:16:21.8Z,3,REGULAR,substitution,out,[],1630598,,,1610612742,76,72,2022-01-18T03:16:35Z,4970000,,,0,,SUB out: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,
522,PT00M03.90S,2022-01-18T03:16:21.8Z,3,REGULAR,substitution,out,[],1630526,,,1610612742,76,72,2022-01-18T03:16:35Z,4980000,,,0,,SUB out: J. Robinson-Earl,[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,
523,PT00M03.90S,2022-01-18T03:16:21.8Z,3,REGULAR,substitution,in,[],1629660,,,1610612742,76,72,2022-01-18T03:16:35Z,4990000,,,0,,SUB in: T. Jerome,[1629660],1610612760.0,OKC,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,,,,,
524,PT00M03.90S,2022-01-18T03:16:21.8Z,3,REGULAR,substitution,in,[],1630544,,,1610612742,76,72,2022-01-18T03:16:35Z,5000000,,,0,,SUB in: T. Mann,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,
525,PT00M03.90S,2022-01-18T03:16:53.7Z,3,REGULAR,freethrow,2 of 2,[],1629029,,,1610612742,77,72,2022-01-18T03:16:53Z,5010000,,,0,,L. Doncic Free Throw 2 of 2 (15 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,Made,,,,15.0,,,,,,,,,,,,,,
526,PT00M00.00S,2022-01-18T03:17:01.3Z,3,REGULAR,3pt,Jump Shot,[],1629660,75.64060446780552,90.44117647058823,1610612760,77,72,2022-01-18T03:17:07Z,5020000,202.0,176.0,1,right,MISS T. Jerome 26' 3PT,[1629660],1610612760.0,OKC,,,,Jerome,T. Jerome,,,,,26.84,Missed,,,,,,,,,,,,,,,,,,
527,PT00M00.00S,2022-01-18T03:17:01.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612760,77,72,2022-01-18T03:17:07Z,5030000,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,526.0,,,,,,,,,,,,,,,
528,PT00M00.00S,2022-01-18T03:17:07.2Z,3,REGULAR,period,end,[],0,,,1610612760,77,72,2022-01-18T03:17:07Z,5040000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT12M00.00S,2022-01-18T03:18:45.0Z,4,REGULAR,substitution,out,['startperiod'],203504,,,1610612760,77,72,2022-01-18T03:19:32Z,5050000,,,0,,SUB out: T. Burke,[203504],1610612742.0,DAL,,,,Burke,T. Burke,,,,,,,,,,,,,,,,,,,,,,,,
530,PT12M00.00S,2022-01-18T03:18:45.0Z,4,REGULAR,substitution,out,['startperiod'],203939,,,1610612760,77,72,2022-01-18T03:19:32Z,5060000,,,0,,SUB out: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,
531,PT12M00.00S,2022-01-18T03:18:45.0Z,4,REGULAR,substitution,out,['startperiod'],1627827,,,1610612760,77,72,2022-01-18T03:19:32Z,5070000,,,0,,SUB out: D. Finney-Smith,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,
532,PT12M00.00S,2022-01-18T03:18:45.0Z,4,REGULAR,substitution,out,['startperiod'],1628983,,,1610612760,77,72,2022-01-18T03:19:32Z,5080000,,,0,,SUB out: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,
533,PT12M00.00S,2022-01-18T03:18:45.0Z,4,REGULAR,substitution,out,['startperiod'],1630544,,,1610612760,77,72,2022-01-18T03:19:32Z,5090000,,,0,,SUB out: T. Mann,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,
534,PT12M00.00S,2022-01-18T03:18:45.0Z,4,REGULAR,substitution,in,['startperiod'],203501,,,1610612760,77,72,2022-01-18T03:19:32Z,5100000,,,0,,SUB in: T. Hardaway Jr.,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,
535,PT12M00.00S,2022-01-18T03:18:45.0Z,4,REGULAR,substitution,in,['startperiod'],1628973,,,1610612760,77,72,2022-01-18T03:19:32Z,5110000,,,0,,SUB in: J. Brunson,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,
536,PT12M00.00S,2022-01-18T03:18:45.0Z,4,REGULAR,substitution,in,['startperiod'],204001,,,1610612760,77,72,2022-01-18T03:19:32Z,5120000,,,0,,SUB in: K. Porzingis,[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,
537,PT12M00.00S,2022-01-18T03:18:45.0Z,4,REGULAR,substitution,in,['startperiod'],1630598,,,1610612760,77,72,2022-01-18T03:19:32Z,5130000,,,0,,SUB in: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,
538,PT12M00.00S,2022-01-18T03:18:45.0Z,4,REGULAR,substitution,in,['startperiod'],1630526,,,1610612760,77,72,2022-01-18T03:19:32Z,5140000,,,0,,SUB in: J. Robinson-Earl,[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,
539,PT12M00.00S,2022-01-18T03:19:41.0Z,4,REGULAR,period,start,[],0,,,1610612742,77,72,2022-01-18T03:19:41Z,5150000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT11M40.00S,2022-01-18T03:20:03.3Z,4,REGULAR,foul,personal,['2freethrow'],1630526,,,1610612742,77,72,2022-01-18T03:20:30Z,5160000,,,0,,J. Robinson-Earl shooting personal FOUL (2 PF) (Doncic 2 FT),"[1630526, 1629029]",1610612760.0,OKC,shooting,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,1627529.0,2.0,0.0,Doncic,1629029.0
542,PT11M40.00S,2022-01-18T03:20:32.5Z,4,REGULAR,freethrow,1 of 2,[],1629029,,,1610612742,77,72,2022-01-18T03:20:54Z,5180000,,,0,,MISS L. Doncic Free Throw 1 of 2,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,Missed,,,,,,,,,,,,,,,,,,
545,PT11M40.00S,2022-01-18T03:20:32.5Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612742,77,72,2022-01-18T03:20:54Z,5190000,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,542.0,,,,,,,,,,,,,,,
