actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
348,PT12M00.00S,2022-01-06T01:58:58.7Z,3,REGULAR,period,start,[],0,,,1610612744,50,39,2022-01-06T01:58:58Z,3480000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,PT11M51.00S,2022-01-06T01:59:07.2Z,3,REGULAR,3pt,Jump Shot,[],201939,74.85216819973719,14.950980392156863,1610612744,50,42,2022-01-06T02:00:17Z,3490000,-175.0,184.0,1,right,S. Curry 25' 3PT step back (8 PTS),[201939],1610612744.0,GSW,step back,,,Curry,S. Curry,,,,,,,,25.4,Made,,,,,8.0,,,,,,,,,,
350,PT11M33.00S,2022-01-06T01:59:24.3Z,3,REGULAR,3pt,Jump Shot,[],1629029,28.33442838370565,78.92156862745098,1610612742,53,42,2022-01-06T01:59:28Z,3500000,-145.0,214.0,1,left,L. Doncic 25' 3PT  (18 PTS) (J. Brunson 2 AST),"[1629029, 1628973]",1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,25.81,Made,,,,,18.0,J. Brunson,1628973.0,2.0,,,,,,,
352,PT11M18.00S,2022-01-06T01:59:40.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203952,89.04402102496715,65.44117647058823,1610612744,53,44,2022-01-06T01:59:44Z,3520000,77.0,50.0,1,right,A. Wiggins 9' driving floating bank Jump Shot (8 PTS) (G. Payton II 3 AST),"[203952, 1627780]",1610612744.0,GSW,driving floating bank,,,Wiggins,A. Wiggins,,,,,,,,9.23,Made,,,,,8.0,G. Payton II,1627780.0,3.0,,,,,,,
354,PT11M07.00S,2022-01-06T01:59:50.7Z,3,REGULAR,turnover,bad pass,[],1629029,,,1610612742,53,44,2022-01-06T01:59:54Z,3540000,,,0,,L. Doncic bad pass TURNOVER (4 TO),"[1629029, 203952]",1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,4.0,Wiggins,203952.0,,,,,,,,,,,,,,,,,
355,PT11M07.00S,2022-01-06T01:59:50.7Z,3,REGULAR,steal,,[],203952,,,1610612744,53,44,2022-01-06T02:00:48Z,3550000,,,0,,A. Wiggins STEAL (2 STL),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,
356,PT10M57.00S,2022-01-06T02:00:00.5Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1627780,90.22667542706965,4.166666666666666,1610612744,53,47,2022-01-06T02:00:05Z,3560000,-229.0,39.0,1,right,G. Payton II 3PT  (5 PTS) (S. Curry 1 AST),"[1627780, 201939]",1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,23.26,Made,,,,,5.0,S. Curry,201939.0,1.0,,,,,,,
358,PT10M43.00S,2022-01-06T02:00:17.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,11.908672798948752,60.5392156862745,1610612742,55,47,2022-01-06T02:00:31Z,3580000,-53.0,59.0,1,left,L. Doncic 7' driving floating bank Jump Shot (20 PTS),[1629029],1610612742.0,DAL,driving floating bank,,,Doncic,L. Doncic,,,,,,,,7.94,Made,,,,,20.0,,,,,,,,,,
359,PT10M43.00S,2022-01-06T02:00:20.1Z,3,REGULAR,foul,personal,['1freethrow'],203952,,,1610612742,55,47,2022-01-06T02:00:30Z,3590000,,,0,,A. Wiggins shooting personal FOUL (1 PF) (Doncic 1 FT),"[203952, 1629029]",1610612744.0,GSW,shooting,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,1628171.0,,,1.0,0.0,Doncic,1629029.0
361,PT10M43.00S,2022-01-06T02:00:49.2Z,3,REGULAR,freethrow,1 of 1,[],1629029,,,1610612742,56,47,2022-01-06T02:00:49Z,3610000,,,0,,L. Doncic Free Throw 1 of 1 (21 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,Made,,,,,21.0,,,,,,,,,,
362,PT10M30.00S,2022-01-06T02:01:03.9Z,3,REGULAR,2pt,Jump Shot,[],203952,90.62089356110381,79.41176470588235,1610612744,56,47,2022-01-06T02:03:04Z,3620000,147.0,36.0,1,right,MISS A. Wiggins 15' step back Shot,[203952],1610612744.0,GSW,step back,,,Wiggins,A. Wiggins,,,,,,,,15.14,Missed,,,,,,,,,,,,,,,
363,PT10M28.00S,2022-01-06T02:01:05.9Z,3,REGULAR,rebound,offensive,[],1626172,,,1610612744,56,47,2022-01-06T02:01:12Z,3630000,,,0,,K. Looney REBOUND (Off:1 Def:4),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,362.0,5.0,4.0,1.0,,,,,,,,,,,
364,PT10M23.00S,2022-01-06T02:01:10.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201939,91.01511169513797,46.07843137254902,1610612744,56,47,2022-01-06T02:03:48Z,3640000,-20.0,32.0,1,right,MISS S. Curry driving Layup,[201939],1610612744.0,GSW,driving,,,Curry,S. Curry,,,,,,,,3.75,Missed,,,,,,,,,,,,,,,
365,PT10M22.00S,2022-01-06T02:01:11.8Z,3,REGULAR,rebound,offensive,[],1626172,,,1610612744,56,47,2022-01-06T02:01:11Z,3650000,,,0,,K. Looney REBOUND (Off:2 Def:4),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,364.0,6.0,4.0,2.0,,,,,,,,,,,
366,PT10M21.00S,2022-01-06T02:01:12.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626172,94.48094612352168,47.958792892156865,1610612744,56,49,2022-01-06T02:01:23Z,3660000,-10.0,-1.0,1,right,K. Looney putback Layup (6 PTS),[1626172],1610612744.0,GSW,putback,,,Looney,K. Looney,,,,,,,,1.02,Made,,,,,6.0,,,,,,,,,,
367,PT09M55.00S,2022-01-06T02:01:38.7Z,3,REGULAR,3pt,Jump Shot,[],1629029,7.440867279894875,3.9215686274509802,1610612742,56,49,2022-01-06T02:01:46Z,3670000,230.0,17.0,1,left,MISS L. Doncic step back 3PT,[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,,,,23.11,Missed,,,,,,,,,,,,,,,
368,PT09M52.00S,2022-01-06T02:01:41.7Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612744,56,49,2022-01-06T02:01:46Z,3680000,,,0,,TEAM defensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,,367.0,,,,,,,,,,,,,,
369,PT09M52.00S,2022-01-06T02:01:44.8Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612744,56,49,2022-01-06T02:01:44Z,3690000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,PT09M52.00S,2022-01-06T02:02:00.4Z,3,REGULAR,stoppage,blood rule,[],0,,,1610612744,56,49,2022-01-06T02:02:00Z,3700000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,PT09M46.00S,2022-01-06T02:02:59.3Z,3,REGULAR,violation,kicked ball,[],1627827,,,1610612744,56,49,2022-01-06T02:03:13Z,3710000,,,0,,D. Finney-Smith kicked ball VIOLATION,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,1830.0,,,,,,
372,PT09M42.00S,2022-01-06T02:03:12.6Z,3,REGULAR,violation,kicked ball,[],1627827,,,1610612744,56,49,2022-01-06T02:04:19Z,3720000,,,0,,D. Finney-Smith kicked ball VIOLATION,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,201245.0,,,,,,
373,PT09M37.00S,2022-01-06T02:03:24.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627780,92.46057818659659,47.549019607843135,1610612744,56,51,2022-01-06T02:03:29Z,3730000,-12.0,18.0,1,right,G. Payton II cutting Layup (7 PTS) (D. Green 2 AST),"[1627780, 203110]",1610612744.0,GSW,cutting,,,Payton II,G. Payton II,,,,,,,,2.21,Made,,,,,7.0,D. Green,203110.0,2.0,,,,,,,
375,PT09M16.00S,2022-01-06T02:03:45.5Z,3,REGULAR,2pt,Jump Shot,[],1629029,12.171484888304862,76.7156862745098,1610612742,56,51,2022-01-06T02:03:50Z,3750000,-134.0,62.0,1,left,MISS L. Doncic 14' turnaround fadeaway Shot - blocked,"[1629029, 203952]",1610612742.0,DAL,turnaround fadeaway,,,Doncic,L. Doncic,,,,,,,,14.72,Missed,,,,,,,,,,Wiggins,203952.0,,,,
376,PT09M16.00S,2022-01-06T02:03:45.5Z,3,REGULAR,block,,[],203952,,,1610612742,56,51,2022-01-06T02:03:47Z,3760000,,,0,,A. Wiggins BLOCK (1 BLK),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,
377,PT09M14.00S,2022-01-06T02:03:47.5Z,3,REGULAR,rebound,defensive,[],1627780,,,1610612744,56,51,2022-01-06T02:03:50Z,3770000,,,0,,G. Payton II REBOUND (Off:1 Def:7),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,375.0,8.0,7.0,1.0,,,,,,,,,,,
378,PT09M07.00S,2022-01-06T02:03:54.8Z,3,REGULAR,3pt,Jump Shot,[],203952,89.43823915900131,96.07843137254902,1610612744,56,54,2022-01-06T02:03:59Z,3780000,230.0,47.0,1,right,A. Wiggins 3PT  (11 PTS) (D. Green 3 AST),"[203952, 203110]",1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,23.51,Made,,,,,11.0,D. Green,203110.0,3.0,,,,,,,
380,PT09M06.00S,2022-01-06T02:03:59.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,56,54,2022-01-06T02:03:59Z,3800000,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,PT08M43.00S,2022-01-06T02:07:42.8Z,3,REGULAR,3pt,Jump Shot,[],1628467,36.08738501971091,12.990196078431374,1610612742,56,54,2022-01-06T02:07:48Z,3810000,185.0,287.0,1,left,MISS M. Kleber 34' 3PT,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,34.12,Missed,,,,,,,,,,,,,,,
382,PT08M39.00S,2022-01-06T02:07:46.8Z,3,REGULAR,rebound,defensive,[],1627780,,,1610612744,56,54,2022-01-06T02:07:48Z,3820000,,,0,,G. Payton II REBOUND (Off:1 Def:8),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,381.0,9.0,8.0,1.0,,,,,,,,,,,
383,PT08M21.00S,2022-01-06T02:08:04.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626172,93.24901445466492,51.470588235294116,1610612744,56,54,2022-01-06T02:08:56Z,3830000,7.0,11.0,1,right,MISS K. Looney cutting Layup,[1626172],1610612744.0,GSW,cutting,,,Looney,K. Looney,,,,,,,,1.33,Missed,,,,,,,,,,,,,,,
384,PT08M19.00S,2022-01-06T02:08:06.5Z,3,REGULAR,rebound,defensive,[],1628467,,,1610612742,56,54,2022-01-06T02:08:12Z,3840000,,,0,,M. Kleber REBOUND (Off:1 Def:3),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,383.0,4.0,3.0,1.0,,,,,,,,,,,
385,PT08M08.00S,2022-01-06T02:08:17.7Z,3,REGULAR,turnover,bad pass,[],1628973,,,1610612742,56,54,2022-01-06T02:08:21Z,3850000,,,0,,J. Brunson bad pass TURNOVER (2 TO),"[1628973, 203110]",1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,2.0,Green,203110.0,,,,,,,,,,,,,,,,,
386,PT08M08.00S,2022-01-06T02:08:17.7Z,3,REGULAR,steal,,[],203110,,,1610612744,56,54,2022-01-06T02:08:19Z,3860000,,,0,,D. Green STEAL (2 STL),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,
387,PT08M03.00S,2022-01-06T02:08:28.0Z,3,REGULAR,foul,personal,['2freethrow'],203939,,,1610612744,56,54,2022-01-06T02:08:37Z,3870000,,,0,,D. Powell shooting personal FOUL (1 PF) (Wiggins 2 FT),"[203939, 203952]",1610612742.0,DAL,shooting,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,1628171.0,,,1.0,0.0,Wiggins,203952.0
389,PT08M03.00S,2022-01-06T02:08:55.1Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",203952,,,1610612744,56,55,2022-01-06T02:08:55Z,3890000,,,0,,A. Wiggins Free Throw 1 of 2 (12 PTS),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,Made,,,,,12.0,,,,,,,,,,
390,PT08M03.00S,2022-01-06T02:09:09.8Z,3,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",203952,,,1610612744,56,55,2022-01-06T02:09:09Z,3900000,,,0,,MISS A. Wiggins Free Throw 2 of 2,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,Missed,,,,,,,,,,,,,,,
391,PT08M00.00S,2022-01-06T02:09:12.1Z,3,REGULAR,rebound,offensive,[],203952,,,1610612744,56,55,2022-01-06T02:09:12Z,3910000,,,0,,A. Wiggins REBOUND (Off:1 Def:0),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,390.0,1.0,0.0,1.0,,,,,,,,,,,
392,PT07M51.00S,2022-01-06T02:09:20.7Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",201939,92.85479632063075,4.6568627450980395,1610612744,56,55,2022-01-06T02:09:25Z,3920000,-227.0,15.0,1,right,MISS S. Curry 3PT,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,22.72,Missed,,,,,,,,,,,,,,,
393,PT07M49.00S,2022-01-06T02:09:22.7Z,3,REGULAR,rebound,defensive,[],1628467,,,1610612742,56,55,2022-01-06T02:09:25Z,3930000,,,0,,M. Kleber REBOUND (Off:1 Def:4),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,392.0,5.0,4.0,1.0,,,,,,,,,,,
394,PT07M42.00S,2022-01-06T02:09:32.7Z,3,REGULAR,turnover,out-of-bounds,[],1629029,,,1610612742,56,55,2022-01-06T02:09:38Z,3940000,,,0,,L. Doncic bad pass out-of-bounds TURNOVER (5 TO),[1629029],1610612742.0,DAL,bad pass,,,Doncic,L. Doncic,,,,,5.0,,,,,,,,,,,,,201245.0,,,,,,
395,PT07M31.00S,2022-01-06T02:09:57.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201939,93.11760840998686,49.01960784313725,1610612744,56,57,2022-01-06T02:11:06Z,3950000,-5.0,12.0,1,right,S. Curry cutting finger roll Layup (10 PTS) (A. Wiggins 2 AST),"[201939, 203952]",1610612744.0,GSW,cutting finger roll,,,Curry,S. Curry,,,,,,,,1.31,Made,,,,,10.0,A. Wiggins,203952.0,2.0,,,,,,,
397,PT07M17.00S,2022-01-06T02:10:11.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,17.296320630749015,38.970588235294116,1610612742,56,57,2022-01-06T02:12:04Z,3970000,55.0,110.0,1,left,MISS L. Doncic 12' fadeaway Shot,[1629029],1610612742.0,DAL,fadeaway,,,Doncic,L. Doncic,,,,,,,,12.31,Missed,,,,,,,,,,,,,,,
398,PT07M13.00S,2022-01-06T02:10:15.5Z,3,REGULAR,rebound,defensive,[],201939,,,1610612744,56,57,2022-01-06T02:10:22Z,3980000,,,0,,S. Curry REBOUND (Off:0 Def:5),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,397.0,5.0,5.0,0.0,,,,,,,,,,,
399,PT07M10.00S,2022-01-06T02:10:19.7Z,3,REGULAR,turnover,out-of-bounds,[],203110,,,1610612744,56,57,2022-01-06T02:10:26Z,3990000,,,0,,D. Green bad pass out-of-bounds TURNOVER (4 TO),[203110],1610612744.0,GSW,bad pass,,,Green,D. Green,,,,,4.0,,,,,,,,,,,,,201245.0,,,,,,
400,PT07M10.00S,2022-01-06T02:10:22.4Z,3,REGULAR,substitution,out,[],203939,,,1610612742,56,57,2022-01-06T02:10:27Z,4000000,,,0,,SUB out: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,
401,PT07M10.00S,2022-01-06T02:10:22.4Z,3,REGULAR,substitution,in,[],203501,,,1610612742,56,57,2022-01-06T02:10:27Z,4010000,,,0,,SUB in: T. Hardaway Jr.,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,
402,PT06M58.00S,2022-01-06T02:10:45.2Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628973,27.94021024967148,19.11764705882353,1610612742,56,57,2022-01-06T02:10:50Z,4020000,154.0,210.0,1,left,MISS J. Brunson 26' 3PT,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,26.07,Missed,,,,,,,,,,,,,,,
403,PT06M55.00S,2022-01-06T02:10:48.2Z,3,REGULAR,rebound,defensive,[],201939,,,1610612744,56,57,2022-01-06T02:10:50Z,4030000,,,0,,S. Curry REBOUND (Off:0 Def:6),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,402.0,6.0,6.0,0.0,,,,,,,,,,,
404,PT06M48.00S,2022-01-06T02:10:55.8Z,3,REGULAR,2pt,Jump Shot,[],201939,78.13731931668858,51.470588235294116,1610612744,56,59,2022-01-06T02:11:01Z,4040000,7.0,153.0,1,right,S. Curry 15' pullup Jump Shot (12 PTS),[201939],1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,,,,15.32,Made,,,,,12.0,,,,,,,,,,
405,PT06M22.00S,2022-01-06T02:11:21.1Z,3,REGULAR,3pt,Jump Shot,[],1628467,31.882391590013142,67.15686274509804,1610612742,56,59,2022-01-06T02:11:25Z,4050000,-86.0,247.0,1,left,MISS M. Kleber 26' 3PT,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,26.17,Missed,,,,,,,,,,,,,,,
406,PT06M19.00S,2022-01-06T02:11:24.1Z,3,REGULAR,rebound,defensive,[],203110,,,1610612744,56,59,2022-01-06T02:11:25Z,4060000,,,0,,D. Green REBOUND (Off:0 Def:2),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,405.0,2.0,2.0,0.0,,,,,,,,,,,
407,PT06M13.00S,2022-01-06T02:11:30.4Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1626172,93.38042049934296,54.166666666666664,1610612744,56,59,2022-01-06T02:14:48Z,4070000,21.0,10.0,1,right,MISS K. Looney cutting DUNK - blocked,"[1626172, 1628467]",1610612744.0,GSW,cutting,,,Looney,K. Looney,,,,,,,,2.3,Missed,,,,,,,,,,Kleber,1628467.0,,,,
408,PT06M13.00S,2022-01-06T02:11:30.4Z,3,REGULAR,block,,[],1628467,,,1610612744,56,59,2022-01-06T02:11:33Z,4080000,,,0,,M. Kleber BLOCK (1 BLK),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,
412,PT06M10.00S,2022-01-06T02:11:33.4Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612742,56,59,2022-01-06T02:12:02Z,4090000,,,0,,TEAM defensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,,407.0,,,,,,,,,,,,,,
409,PT06M10.00S,2022-01-06T02:12:00.4Z,3,REGULAR,jumpball,recovered,[],1629029,,,1610612742,56,59,2022-01-06T02:12:00Z,4100000,,,0,,Jump Ball M. Kleber vs. K. Looney: Tip to L. Doncic,"[1629029, 1628467, 1626172]",1610612742.0,DAL,heldball,L. Doncic,1629029.0,Doncic,L. Doncic,Kleber,1628467.0,Looney,1626172.0,,,,,,,,,,,,,,,,,,,,
413,PT05M53.00S,2022-01-06T02:12:17.8Z,3,REGULAR,3pt,Jump Shot,[],1629029,21.632720105124836,89.95098039215686,1610612742,56,59,2022-01-06T02:15:36Z,4130000,-200.0,151.0,1,left,MISS L. Doncic 25' 3PT,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,25.03,Missed,,,,,,,,,,,,,,,
414,PT05M51.00S,2022-01-06T02:12:19.8Z,3,REGULAR,rebound,defensive,[],201939,,,1610612744,56,59,2022-01-06T02:12:21Z,4140000,,,0,,S. Curry REBOUND (Off:0 Def:7),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,413.0,7.0,7.0,0.0,,,,,,,,,,,
415,PT05M48.00S,2022-01-06T02:12:22.8Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1627780,94.1688567674113,49.50980392156863,1610612744,56,61,2022-01-06T02:12:29Z,4150000,-2.0,2.0,1,right,G. Payton II running DUNK (9 PTS) (S. Curry 2 AST),"[1627780, 201939]",1610612744.0,GSW,running,,,Payton II,G. Payton II,,,,,,,,0.34,Made,,,,,9.0,S. Curry,201939.0,2.0,,,,,,,
417,PT05M31.00S,2022-01-06T02:12:38.8Z,3,REGULAR,2pt,Jump Shot,[],1628973,8.623521681997373,26.47058823529412,1610612742,56,61,2022-01-06T02:16:31Z,4170000,118.0,29.0,1,left,MISS J. Brunson 12' pullup Shot,[1628973],1610612742.0,DAL,pullup,,,Brunson,J. Brunson,,,,,,,,12.1,Missed,,,,,,,,,,,,,,,
418,PT05M28.00S,2022-01-06T02:12:41.8Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612744,56,61,2022-01-06T02:12:47Z,4180000,,,0,,TEAM defensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,,417.0,,,,,,,,,,,,,,
419,PT05M28.00S,2022-01-06T02:12:46.5Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612744,56,61,2022-01-06T02:12:46Z,4190000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT05M28.00S,2022-01-06T02:12:48.1Z,3,REGULAR,substitution,out,[],1628973,,,1610612744,56,61,2022-01-06T02:12:54Z,4200000,,,0,,SUB out: J. Brunson,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,
421,PT05M28.00S,2022-01-06T02:12:48.1Z,3,REGULAR,substitution,in,[],203493,,,1610612744,56,61,2022-01-06T02:12:54Z,4210000,,,0,,SUB in: R. Bullock,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,
422,PT05M16.00S,2022-01-06T02:13:14.6Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],203110,87.59855453350855,47.549019607843135,1610612744,56,63,2022-01-06T02:13:25Z,4220000,-12.0,64.0,1,right,D. Green 6' driving Hook (2 PTS) (S. Curry 3 AST),"[203110, 201939]",1610612744.0,GSW,driving,,,Green,D. Green,,,,,,,,6.53,Made,,,,,2.0,S. Curry,201939.0,3.0,,,,,,,
424,PT05M01.00S,2022-01-06T02:13:28.7Z,3,REGULAR,3pt,Jump Shot,[],1627827,13.222733245729303,4.6568627450980395,1610612742,59,63,2022-01-06T02:13:35Z,4240000,227.0,72.0,1,left,D. Finney-Smith 3PT  (5 PTS) (L. Doncic 3 AST),"[1627827, 1629029]",1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,23.78,Made,,,,,5.0,L. Doncic,1629029.0,3.0,,,,,,,
426,PT04M41.00S,2022-01-06T02:13:49.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201939,90.75229960578186,44.85294117647059,1610612744,59,63,2022-01-06T02:13:54Z,4260000,-26.0,34.0,1,right,MISS S. Curry driving finger roll Layup,[201939],1610612744.0,GSW,driving finger roll,,,Curry,S. Curry,,,,,,,,4.29,Missed,,,,,,,,,,,,,,,
427,PT04M39.00S,2022-01-06T02:13:51.8Z,3,REGULAR,rebound,defensive,[],1628467,,,1610612742,59,63,2022-01-06T02:13:54Z,4270000,,,0,,M. Kleber REBOUND (Off:1 Def:5),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,426.0,6.0,5.0,1.0,,,,,,,,,,,
428,PT04M35.00S,2022-01-06T02:13:55.4Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],203493,6.915243101182654,95.34313725490196,1610612742,59,63,2022-01-06T02:19:07Z,4280000,-227.0,13.0,1,left,MISS R. Bullock running 3PT,[203493],1610612742.0,DAL,running,,,Bullock,R. Bullock,,,,,,,,22.7,Missed,,,,,,,,,,,,,,,
429,PT04M33.00S,2022-01-06T02:14:00.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612742,59,63,2022-01-06T02:14:00Z,4290000,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,,428.0,,,,,,,,,,,,,,
430,PT04M33.00S,2022-01-06T02:14:01.6Z,3,REGULAR,foul,personal,[],1626172,,,1610612742,59,63,2022-01-06T02:14:07Z,4300000,,,0,,K. Looney loose ball personal FOUL (2 PF),"[1626172, 1627827]",1610612744.0,GSW,loose ball,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,201245.0,,,2.0,0.0,Finney-Smith,1627827.0
432,PT04M33.00S,2022-01-06T02:14:09.3Z,3,REGULAR,substitution,out,[],1627780,,,1610612742,59,63,2022-01-06T02:14:19Z,4320000,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,
433,PT04M33.00S,2022-01-06T02:14:09.3Z,3,REGULAR,substitution,out,[],1626172,,,1610612742,59,63,2022-01-06T02:14:19Z,4330000,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,
434,PT04M33.00S,2022-01-06T02:14:09.3Z,3,REGULAR,substitution,in,[],1629308,,,1610612742,59,63,2022-01-06T02:14:19Z,4340000,,,0,,SUB in: J. Toscano-Anderson,[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,,,,,,,,,
435,PT04M33.00S,2022-01-06T02:14:09.3Z,3,REGULAR,substitution,in,[],1629673,,,1610612742,59,63,2022-01-06T02:14:19Z,4350000,,,0,,SUB in: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,
436,PT04M24.00S,2022-01-06T02:14:29.1Z,3,REGULAR,turnover,bad pass,[],1627827,,,1610612742,59,63,2022-01-06T02:14:36Z,4360000,,,0,,D. Finney-Smith bad pass TURNOVER (1 TO),"[1627827, 1629308]",1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,1.0,Toscano-Anderson,1629308.0,,,,,,,,,,,,,,,,,
