actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
530,PT04M20.00S,2022-02-13T03:36:19.2Z,4,REGULAR,freethrow,1 of 2,[],1629029,,,1610612742,79,86,2022-02-13T03:36:40Z,4970000,,,0,,L. Doncic Free Throw 1 of 2 (27 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,Made,27.0,,,,,,,,,,,,,,,,,,
531,PT04M20.00S,2022-02-13T03:36:19.2Z,4,REGULAR,freethrow,2 of 2,[],1629029,,,1610612742,79,86,2022-02-13T03:36:40Z,4980000,,,0,,MISS L. Doncic Free Throw 2 of 2,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,Missed,,,,,,,,,,,,,,,,,,,
532,PT04M16.00S,2022-02-13T03:36:23.2Z,4,REGULAR,rebound,defensive,[],1629599,,,1610612746,79,86,2022-02-13T03:36:40Z,4990000,,,0,,A. Coffey REBOUND (Off:1 Def:4),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,531.0,5.0,4.0,1.0,,,,,,,,,,,
535,PT04M01.00S,2022-02-13T03:37:00.8Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', 'defensivegoaltending']",1627826,7.440867279894875,53.67647058823529,1610612746,79,88,2022-02-13T03:37:24Z,5020000,-18.0,17.0,1,left,I. Zubac Hook (9 PTS) (M. Morris Sr. 2 AST),"[1627826, 202694]",1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,2.53,Made,9.0,M. Morris Sr.,202694.0,2.0,,,,,,,,,,,,,,,
537,PT04M01.00S,2022-02-13T03:37:06.3Z,4,REGULAR,violation,defensive goaltending,[],203939,,,1610612746,79,88,2022-02-13T03:37:56Z,5040000,,,0,,D. Powell defensive goaltending VIOLATION,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,200832.0,,,,,,,,,,
538,PT03M49.00S,2022-02-13T03:37:17.3Z,4,REGULAR,3pt,Jump Shot,[],1629029,70.25295663600527,67.8921568627451,1610612742,82,88,2022-02-13T03:37:28Z,5050000,89.0,227.0,1,right,L. Doncic 24' 3PT step back (30 PTS),[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,24.41,Made,30.0,,,,,,,,,,,,,,,,,,
539,PT03M30.00S,2022-02-13T03:37:39.1Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612746,82,88,2022-02-13T03:37:39Z,5060000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT03M30.00S,2022-02-13T03:37:55.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,82,88,2022-02-13T03:37:55Z,5070000,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT03M30.00S,2022-02-13T03:38:45.9Z,4,REGULAR,foul,technical,['inpenalty'],1629611,,,1610612746,82,88,2022-02-13T03:39:24Z,5080000,,,0,,T. Mann double technical FOUL (1 Tech),[1629611],1610612746.0,LAC,double,,,Mann,T. Mann,,,,,,,,,,,,,,,200832.0,2.0,1.0,,,,,,,,
543,PT03M30.00S,2022-02-13T03:38:45.9Z,4,REGULAR,foul,technical,[],1629029,,,1610612746,82,88,2022-02-13T03:38:52Z,5090000,,,0,,L. Doncic double technical FOUL (1 Tech),[1629029],1610612742.0,DAL,double,,,Doncic,L. Doncic,,,,,,,,,,,,,,,200832.0,2.0,1.0,,,,,,,,
544,PT03M30.00S,2022-02-13T03:39:23.0Z,4,REGULAR,substitution,out,[],203493,,,1610612746,82,88,2022-02-13T03:40:57Z,5100000,,,0,,SUB out: R. Bullock,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,,
545,PT03M30.00S,2022-02-13T03:39:23.0Z,4,REGULAR,substitution,in,[],1628467,,,1610612746,82,88,2022-02-13T03:40:57Z,5110000,,,0,,SUB in: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,
546,PT03M23.00S,2022-02-13T03:41:19.2Z,4,REGULAR,2pt,Jump Shot,[],202694,18.2161629434954,71.07843137254902,1610612746,82,88,2022-02-13T03:41:23Z,5120000,-105.0,119.0,1,left,MISS M. Morris Sr. 15' step back Shot,[202694],1610612746.0,LAC,step back,,,Morris Sr.,M. Morris Sr.,,,,,15.87,Missed,,,,,,,,,,,,,,,,,,,
547,PT03M22.00S,2022-02-13T03:41:20.2Z,4,REGULAR,rebound,defensive,[],1629029,,,1610612742,82,88,2022-02-13T03:41:23Z,5130000,,,0,,L. Doncic REBOUND (Off:0 Def:15),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,546.0,15.0,15.0,0.0,,,,,,,,,,,
548,PT03M20.00S,2022-02-13T03:41:29.0Z,4,REGULAR,timeout,full,['team'],0,,,1610612742,82,88,2022-02-13T03:41:29Z,5140000,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549,PT03M20.00S,2022-02-13T03:41:45.6Z,4,REGULAR,memo,,[],0,,,1610612742,82,88,2022-02-13T03:41:45Z,5150000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,Doncic season high rebounds (was 14),,,,,
550,PT03M20.00S,2022-02-13T03:41:51.8Z,4,REGULAR,substitution,out,[],1628467,,,1610612742,82,88,2022-02-13T03:42:53Z,5160000,,,0,,SUB out: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,
551,PT03M20.00S,2022-02-13T03:41:51.8Z,4,REGULAR,substitution,in,[],203493,,,1610612742,82,88,2022-02-13T03:42:53Z,5170000,,,0,,SUB in: R. Bullock,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,,
552,PT03M07.00S,2022-02-13T03:43:14.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629611,,,1610612742,82,88,2022-02-13T03:43:22Z,5180000,,,0,,T. Mann personal FOUL (3 PF) (Doncic 2 FT),"[1629611, 1629029]",1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,201246.0,3.0,1.0,Doncic,1629029.0,,,,,,
554,PT03M07.00S,2022-02-13T03:43:41.1Z,4,REGULAR,freethrow,1 of 2,[],1629029,,,1610612742,83,88,2022-02-13T03:43:41Z,5200000,,,0,,L. Doncic Free Throw 1 of 2 (31 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,Made,31.0,,,,,,,,,,,,,,,,,,
555,PT03M07.00S,2022-02-13T03:43:42.8Z,4,REGULAR,substitution,out,[],203939,,,1610612742,83,88,2022-02-13T03:43:46Z,5210000,,,0,,SUB out: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT03M07.00S,2022-02-13T03:43:42.8Z,4,REGULAR,substitution,in,[],1628467,,,1610612742,83,88,2022-02-13T03:43:46Z,5220000,,,0,,SUB in: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,
557,PT03M07.00S,2022-02-13T03:44:01.9Z,4,REGULAR,freethrow,2 of 2,[],1629029,,,1610612742,84,88,2022-02-13T03:44:01Z,5230000,,,0,,L. Doncic Free Throw 2 of 2 (32 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,Made,32.0,,,,,,,,,,,,,,,,,,
558,PT02M51.00S,2022-02-13T03:44:19.6Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1627826,10.200394218134035,46.32352941176471,1610612746,84,90,2022-02-13T03:44:23Z,5240000,18.0,43.0,1,left,I. Zubac turnaround bank Hook (11 PTS) (R. Jackson 8 AST),"[1627826, 202704]",1610612746.0,LAC,turnaround bank,,,Zubac,I. Zubac,,,,,4.71,Made,11.0,R. Jackson,202704.0,8.0,,,,,,,,,,,,,,,
560,PT02M35.00S,2022-02-13T03:44:36.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,91.14651773981603,46.81372549019608,1610612742,86,90,2022-02-13T03:44:40Z,5260000,-16.0,31.0,1,right,L. Doncic driving floating bank Jump Shot (34 PTS),[1629029],1610612742.0,DAL,driving floating bank,,,Doncic,L. Doncic,,,,,3.46,Made,34.0,,,,,,,,,,,,,,,,,,
561,PT02M08.00S,2022-02-13T03:45:02.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202704,11.300919842312746,53.125,1610612746,86,92,2022-02-13T03:45:13Z,5270000,-16.0,54.0,1,left,R. Jackson driving floating Jump Shot (18 PTS),[202704],1610612746.0,LAC,driving floating,,,Jackson,R. Jackson,,,,,5.59,Made,18.0,,,,,,,,,,,,,,,,,,
562,PT02M15.00S,2022-02-13T03:45:03.6Z,4,REGULAR,memo,,[],0,,,1610612742,86,92,2022-02-13T03:45:03Z,5280000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,Mann season high points (was 19),,,,,
563,PT01M52.00S,2022-02-13T03:45:18.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,97.19119579500656,35.78431372549019,1610612742,86,92,2022-02-13T03:45:24Z,5290000,-71.0,-26.0,1,right,MISS L. Doncic 7' floating Shot,[1629029],1610612742.0,DAL,floating,,,Doncic,L. Doncic,,,,,7.57,Missed,,,,,,,,,,,,,,,,,,,
564,PT01M50.00S,2022-02-13T03:45:20.6Z,4,REGULAR,rebound,offensive,[],1628467,,,1610612742,86,92,2022-02-13T03:45:20Z,5300000,,,0,,M. Kleber REBOUND (Off:1 Def:6),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,563.0,7.0,6.0,1.0,,,,,,,,,,,
565,PT01M38.00S,2022-02-13T03:45:32.3Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629029,90.75229960578186,4.166666666666666,1610612742,89,92,2022-02-13T03:45:37Z,5310000,-229.0,34.0,1,right,L. Doncic 3PT step back (37 PTS) (J. Brunson 3 AST),"[1629029, 1628973]",1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,23.18,Made,37.0,J. Brunson,1628973.0,3.0,,,,,,,,,,,,,,,
567,PT01M28.00S,2022-02-13T03:45:52.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202704,9.806176084099869,39.950980392156865,1610612746,89,94,2022-02-13T03:45:56Z,5330000,50.0,40.0,1,left,R. Jackson 6' driving floating bank Jump Shot (20 PTS),[202704],1610612746.0,LAC,driving floating bank,,,Jackson,R. Jackson,,,,,6.4,Made,20.0,,,,,,,,,,,,,,,,,,
568,PT01M28.00S,2022-02-13T03:45:55.5Z,4,REGULAR,foul,personal,['1freethrow'],1628973,,,1610612746,89,94,2022-02-13T03:46:21Z,5340000,,,0,,J. Brunson shooting personal FOUL (2 PF) (Jackson 1 FT),"[1628973, 202704]",1610612742.0,DAL,shooting,,,Brunson,J. Brunson,,,,,,,,,,,,,,,202053.0,2.0,1.0,Jackson,202704.0,,,,,,
570,PT01M28.00S,2022-02-13T03:46:33.7Z,4,REGULAR,freethrow,1 of 1,[],202704,,,1610612746,89,94,2022-02-13T03:46:37Z,5360000,,,0,,MISS R. Jackson Free Throw 1 of 1,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,Missed,,,,,,,,,,,,,,,,,,,
571,PT01M25.00S,2022-02-13T03:46:36.7Z,4,REGULAR,rebound,offensive,[],1629611,,,1610612746,89,94,2022-02-13T03:46:37Z,5370000,,,0,,T. Mann REBOUND (Off:2 Def:7),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,570.0,9.0,7.0,2.0,,,,,,,,,,,
572,PT01M15.00S,2022-02-13T03:46:45.7Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],202704,33.590670170827856,42.15686274509804,1610612746,89,97,2022-02-13T03:46:50Z,5380000,39.0,263.0,1,left,R. Jackson 26' 3PT step back (23 PTS),[202704],1610612746.0,LAC,step back,,,Jackson,R. Jackson,,,,,26.62,Made,23.0,,,,,,,,,,,,,,,,,,
573,PT01M07.00S,2022-02-13T03:46:58.9Z,4,REGULAR,3pt,Jump Shot,[],1629029,64.86530880420499,41.42156862745098,1610612742,92,97,2022-02-13T03:47:03Z,5390000,-43.0,278.0,1,right,L. Doncic 28' 3PT step back (40 PTS),[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,28.11,Made,40.0,,,,,,,,,,,,,,,,,,
574,PT00M55.60S,2022-02-13T03:47:17.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627827,,,1610612746,92,97,2022-02-13T03:47:26Z,5400000,,,0,,D. Finney-Smith shooting personal FOUL (3 PF) (Mann 2 FT),"[1627827, 1629611]",1610612742.0,DAL,shooting,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,200832.0,3.0,0.0,Mann,1629611.0,,,,,,
576,PT00M55.60S,2022-02-13T03:47:55.5Z,4,REGULAR,instantreplay,request,[],0,,,1610612746,92,97,2022-02-13T03:48:52Z,5420000,,,0,,,[],,,support,,,,,,,,,,,,,,,,,,,200832.0,,,,,Common Foul Upheld,,,,,
577,PT00M55.60S,2022-02-13T03:49:38.7Z,4,REGULAR,freethrow,1 of 2,[],1629611,,,1610612746,92,97,2022-02-13T03:49:38Z,5430000,,,0,,MISS T. Mann Free Throw 1 of 2,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,Missed,,,,,,,,,,,,,,,,,,,
578,PT00M55.60S,2022-02-13T03:49:38.7Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612746,92,97,2022-02-13T03:49:38Z,5440000,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,,,577.0,,,,,,,,,,,,,,
579,PT00M55.60S,2022-02-13T03:49:59.4Z,4,REGULAR,freethrow,2 of 2,[],1629611,,,1610612746,92,98,2022-02-13T03:49:59Z,5450000,,,0,,T. Mann Free Throw 2 of 2 (21 PTS),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,Made,21.0,,,,,,,,,,,,,,,,,,
580,PT00M44.10S,2022-02-13T03:50:19.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629029,93.38042049934296,47.30392156862745,1610612742,94,98,2022-02-13T03:50:22Z,5460000,-13.0,10.0,1,right,L. Doncic driving Layup (42 PTS),[1629029],1610612742.0,DAL,driving,,,Doncic,L. Doncic,,,,,1.66,Made,42.0,,,,,,,,,,,,,,,,,,
581,PT00M44.10S,2022-02-13T03:50:21.7Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1627826,,,1610612742,94,98,2022-02-13T03:50:33Z,5470000,,,0,,I. Zubac shooting personal FOUL (2 PF) (Doncic 1 FT),"[1627826, 1629029]",1610612746.0,LAC,shooting,,,Zubac,I. Zubac,,,,,,,,,,,,,,,200832.0,2.0,0.0,Doncic,1629029.0,,,,,,
583,PT00M44.10S,2022-02-13T03:50:44.6Z,4,REGULAR,freethrow,1 of 1,[],1629029,,,1610612742,95,98,2022-02-13T03:50:44Z,5490000,,,0,,L. Doncic Free Throw 1 of 1 (43 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,Made,43.0,,,,,,,,,,,,,,,,,,
584,PT00M33.80S,2022-02-13T03:51:03.2Z,4,REGULAR,timeout,full,['team'],0,,,1610612746,95,98,2022-02-13T03:51:03Z,5500000,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
585,PT00M33.80S,2022-02-13T03:51:36.9Z,4,REGULAR,substitution,out,[],1629599,,,1610612746,95,98,2022-02-13T03:52:26Z,5510000,,,0,,SUB out: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT00M33.80S,2022-02-13T03:51:36.9Z,4,REGULAR,substitution,in,[],1628379,,,1610612746,95,98,2022-02-13T03:52:26Z,5520000,,,0,,SUB in: L. Kennard,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,
587,PT00M20.60S,2022-02-13T03:52:57.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629611,16.376478318002626,45.83333333333333,1610612746,95,98,2022-02-13T03:53:02Z,5530000,21.0,101.0,1,left,MISS T. Mann 10' pullup Shot,[1629611],1610612746.0,LAC,pullup,,,Mann,T. Mann,,,,,10.35,Missed,,,,,,,,,,,,,,,,,,,
588,PT00M18.50S,2022-02-13T03:52:59.9Z,4,REGULAR,rebound,defensive,[],1628467,,,1610612742,95,98,2022-02-13T03:52:59Z,5540000,,,0,,M. Kleber REBOUND (Off:1 Def:7),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,587.0,8.0,7.0,1.0,,,,,,,,,,,
589,PT00M08.00S,2022-02-13T03:53:10.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,90.88370565045992,38.970588235294116,1610612742,97,98,2022-02-13T03:53:15Z,5550000,-55.0,33.0,1,right,L. Doncic 6' pullup bank Jump Shot (45 PTS),[1629029],1610612742.0,DAL,pullup bank,,,Doncic,L. Doncic,,,,,6.43,Made,45.0,,,,,,,,,,,,,,,,,,
590,PT00M08.00S,2022-02-13T03:53:20.3Z,4,REGULAR,timeout,full,['team'],0,,,1610612746,97,98,2022-02-13T03:53:20Z,5560000,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT00M08.00S,2022-02-13T03:53:42.7Z,4,REGULAR,substitution,out,[],203493,,,1610612746,97,98,2022-02-13T03:54:38Z,5570000,,,0,,SUB out: R. Bullock,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,,
592,PT00M08.00S,2022-02-13T03:53:42.7Z,4,REGULAR,substitution,out,[],1627826,,,1610612746,97,98,2022-02-13T03:54:38Z,5580000,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT00M08.00S,2022-02-13T03:53:42.7Z,4,REGULAR,substitution,in,[],203939,,,1610612746,97,98,2022-02-13T03:54:38Z,5590000,,,0,,SUB in: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT00M08.00S,2022-02-13T03:53:42.7Z,4,REGULAR,substitution,in,[],201587,,,1610612746,97,98,2022-02-13T03:54:38Z,5600000,,,0,,SUB in: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT00M03.40S,2022-02-13T03:54:57.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628973,,,1610612746,97,98,2022-02-13T04:08:30Z,5610000,,,0,,J. Brunson take personal FOUL (3 PF) (Jackson 2 FT),"[1628973, 202704]",1610612742.0,DAL,take,,,Brunson,J. Brunson,,,,,,,,,,,,,,,201246.0,3.0,1.0,Jackson,202704.0,,,,,,
597,PT00M03.40S,2022-02-13T03:55:41.6Z,4,REGULAR,freethrow,1 of 2,[],202704,,,1610612746,97,98,2022-02-13T03:55:41Z,5630000,,,0,,MISS R. Jackson Free Throw 1 of 2,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,Missed,,,,,,,,,,,,,,,,,,,
598,PT00M03.40S,2022-02-13T03:55:41.6Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612746,97,98,2022-02-13T03:55:41Z,5640000,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,,,597.0,,,,,,,,,,,,,,
599,PT00M03.40S,2022-02-13T03:55:42.7Z,4,REGULAR,substitution,out,[],1628379,,,1610612746,97,98,2022-02-13T03:55:57Z,5650000,,,0,,SUB out: L. Kennard,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,
600,PT00M03.40S,2022-02-13T03:55:42.7Z,4,REGULAR,substitution,out,[],201587,,,1610612746,97,98,2022-02-13T03:55:57Z,5660000,,,0,,SUB out: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,
601,PT00M03.40S,2022-02-13T03:55:42.7Z,4,REGULAR,substitution,in,[],1629599,,,1610612746,97,98,2022-02-13T03:55:57Z,5670000,,,0,,SUB in: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,
602,PT00M03.40S,2022-02-13T03:55:42.7Z,4,REGULAR,substitution,in,[],1627826,,,1610612746,97,98,2022-02-13T03:55:57Z,5680000,,,0,,SUB in: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,
603,PT00M03.40S,2022-02-13T03:56:13.4Z,4,REGULAR,freethrow,2 of 2,[],202704,,,1610612746,97,99,2022-02-13T03:56:13Z,5690000,,,0,,R. Jackson Free Throw 2 of 2 (24 PTS),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,Made,24.0,,,,,,,,,,,,,,,,,,
604,PT00M03.40S,2022-02-13T03:56:18.5Z,4,REGULAR,timeout,full,['team'],0,,,1610612742,97,99,2022-02-13T03:56:18Z,5700000,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,PT00M03.40S,2022-02-13T03:56:34.3Z,4,REGULAR,substitution,out,[],1627827,,,1610612742,97,99,2022-02-13T03:57:35Z,5710000,,,0,,SUB out: D. Finney-Smith,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,
606,PT00M03.40S,2022-02-13T03:56:34.3Z,4,REGULAR,substitution,out,[],1627826,,,1610612742,97,99,2022-02-13T03:57:35Z,5720000,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,
607,PT00M03.40S,2022-02-13T03:56:34.3Z,4,REGULAR,substitution,in,[],203493,,,1610612742,97,99,2022-02-13T03:57:35Z,5730000,,,0,,SUB in: R. Bullock,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,,
608,PT00M03.40S,2022-02-13T03:56:34.3Z,4,REGULAR,substitution,in,[],203496,,,1610612742,97,99,2022-02-13T03:57:35Z,5740000,,,0,,SUB in: R. Covington,[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,,
609,PT00M00.60S,2022-02-13T03:58:07.7Z,4,REGULAR,3pt,Jump Shot,[],1629029,62.23718791064389,23.284313725490197,1610612742,97,99,2022-02-13T03:58:16Z,5750000,-134.0,302.0,1,right,MISS L. Doncic 33' step back 3PT,[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,33.07,Missed,,,,,,,,,,,,,,,,,,,
610,PT00M00.60S,2022-02-13T03:58:07.7Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612742,97,99,2022-02-13T03:58:16Z,5760000,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,,,609.0,,,,,,,,,,,,,,
611,PT00M00.00S,2022-02-13T03:58:17.8Z,4,REGULAR,period,end,[],0,,,1610612742,97,99,2022-02-13T03:58:17Z,5770000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612,PT00M00.00S,2022-02-13T03:58:24.2Z,4,REGULAR,game,end,[],0,,,0,97,99,2022-02-13T03:58:24Z,5780000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
