actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,value,blockPlayerName,blockPersonId
465,PT00M00.00S,2021-11-30T02:17:02.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612748,78,95,2021-11-30T02:17:19Z,4630000,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,464.0,,,,,,,,,
466,PT00M00.00S,2021-11-30T02:17:21.2Z,3,REGULAR,period,end,[],0,,,1610612748,78,95,2021-11-30T02:17:21Z,4640000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT12M00.00S,2021-11-30T02:18:58.3Z,4,REGULAR,substitution,out,['startperiod'],200768,,,1610612748,78,95,2021-11-30T02:19:31Z,4650000,,,0,,SUB out: K. Lowry,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT12M00.00S,2021-11-30T02:18:58.3Z,4,REGULAR,substitution,out,['startperiod'],200782,,,1610612748,78,95,2021-11-30T02:19:31Z,4660000,,,0,,SUB out: P. Tucker,[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT12M00.00S,2021-11-30T02:18:58.3Z,4,REGULAR,substitution,out,['startperiod'],203473,,,1610612748,78,95,2021-11-30T02:19:31Z,4670000,,,0,,SUB out: D. Dedmon,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT12M00.00S,2021-11-30T02:18:58.3Z,4,REGULAR,substitution,out,['startperiod'],1630192,,,1610612748,78,95,2021-11-30T02:19:31Z,4680000,,,0,,SUB out: Z. Nnaji,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT12M00.00S,2021-11-30T02:18:58.3Z,4,REGULAR,substitution,out,['startperiod'],203085,,,1610612748,78,95,2021-11-30T02:19:31Z,4690000,,,0,,SUB out: A. Rivers,[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT12M00.00S,2021-11-30T02:18:58.3Z,4,REGULAR,substitution,in,['startperiod'],1628389,,,1610612748,78,95,2021-11-30T02:19:31Z,4700000,,,0,,SUB in: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT12M00.00S,2021-11-30T02:18:58.3Z,4,REGULAR,substitution,in,['startperiod'],1629130,,,1610612748,78,95,2021-11-30T02:19:31Z,4710000,,,0,,SUB in: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT12M00.00S,2021-11-30T02:18:58.3Z,4,REGULAR,substitution,in,['startperiod'],1628997,,,1610612748,78,95,2021-11-30T02:19:31Z,4720000,,,0,,SUB in: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT12M00.00S,2021-11-30T02:18:58.3Z,4,REGULAR,substitution,in,['startperiod'],201145,,,1610612748,78,95,2021-11-30T02:19:31Z,4730000,,,0,,SUB in: J. Green,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT12M00.00S,2021-11-30T02:18:58.3Z,4,REGULAR,substitution,in,['startperiod'],203932,,,1610612748,78,95,2021-11-30T02:19:31Z,4740000,,,0,,SUB in: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT12M00.00S,2021-11-30T02:19:35.7Z,4,REGULAR,period,start,[],0,,,1610612743,78,95,2021-11-30T02:19:35Z,4750000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT11M39.00S,2021-11-30T02:19:55.8Z,4,REGULAR,2pt,Jump Shot,[],203932,14.799605781865965,27.941176470588236,1610612743,78,95,2021-11-30T02:20:04Z,4760000,110.0,87.0,1,left,MISS A. Gordon 14' turnaround fadeaway Shot,[203932],1610612743.0,DEN,turnaround fadeaway,,,Gordon,A. Gordon,,,,,,,,,,Missed,,,,,14.02,,,,,,,,,,
480,PT11M34.00S,2021-11-30T02:20:00.8Z,4,REGULAR,rebound,defensive,[],1628389,,,1610612748,78,95,2021-11-30T02:20:04Z,4770000,,,0,,B. Adebayo REBOUND (Off:5 Def:6),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,479.0,11.0,6.0,5.0,,,,,,
481,PT11M19.00S,2021-11-30T02:20:15.3Z,4,REGULAR,2pt,Jump Shot,[],1628389,92.9862023653088,76.7156862745098,1610612748,80,95,2021-11-30T02:20:20Z,4780000,134.0,13.0,1,right,B. Adebayo 13' turnaround Jump Shot (21 PTS),[1628389],1610612748.0,MIA,turnaround,,,Adebayo,B. Adebayo,,,,,,,,,,Made,21.0,,,,13.43,,,,,,,,,,
482,PT11M01.00S,2021-11-30T02:20:32.9Z,4,REGULAR,3pt,Jump Shot,[],1630538,35.29894875164258,49.50980392156863,1610612743,80,98,2021-11-30T02:20:39Z,4790000,2.0,279.0,1,left,B. Hyland 27' 3PT  (16 PTS) (W. Barton 3 AST),"[1630538, 203115]",1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,Made,16.0,,,,27.93,,,,,W. Barton,203115.0,3.0,,,
484,PT10M41.00S,2021-11-30T02:20:53.1Z,4,REGULAR,3pt,Jump Shot,[],1629622,72.88107752956637,84.80392156862744,1610612748,83,98,2021-11-30T02:20:58Z,4810000,174.0,202.0,1,right,M. Strus 26' 3PT  (12 PTS) (B. Adebayo 5 AST),"[1629622, 1628389]",1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,Made,12.0,,,,26.69,,,,,B. Adebayo,1628389.0,5.0,,,
486,PT10M23.00S,2021-11-30T02:21:11.6Z,4,REGULAR,3pt,Jump Shot,[],1630538,29.38567674113009,18.872549019607842,1610612743,83,98,2021-11-30T02:21:18Z,4830000,156.0,224.0,1,left,MISS B. Hyland 27' 3PT,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,Missed,,,,,27.25,,,,,,,,,,
487,PT10M18.00S,2021-11-30T02:21:16.6Z,4,REGULAR,rebound,defensive,[],1629622,,,1610612748,83,98,2021-11-30T02:21:18Z,4840000,,,0,,M. Strus REBOUND (Off:0 Def:2),[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,486.0,2.0,2.0,0.0,,,,,,
488,PT10M15.00S,2021-11-30T02:21:20.0Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1628997,94.43166885676742,49.26470588235294,1610612748,85,98,2021-11-30T02:21:25Z,4850000,-4.0,0.0,1,right,C. Martin alley-oop DUNK (16 PTS) (G. Vincent 2 AST),"[1628997, 1629216]",1610612748.0,MIA,alley-oop,,,Martin,C. Martin,,,,,,,,,,Made,16.0,,,,0.37,,,,,G. Vincent,1629216.0,2.0,,,
490,PT10M15.00S,2021-11-30T02:21:25.3Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,85,98,2021-11-30T02:21:25Z,4870000,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT10M14.00S,2021-11-30T02:24:16.8Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612743,85,98,2021-11-30T02:24:16Z,4880000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT09M55.00S,2021-11-30T02:24:43.0Z,4,REGULAR,3pt,Jump Shot,[],203115,5.732588699080158,3.6764705882352944,1610612743,85,101,2021-11-30T02:24:48Z,4890000,232.0,1.0,1,left,W. Barton 3PT  (14 PTS) (B. Hyland 3 AST),"[203115, 1630538]",1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,Made,14.0,,,,23.16,,,,,B. Hyland,1630538.0,3.0,,,
494,PT09M35.00S,2021-11-30T02:25:05.8Z,4,REGULAR,foul,personal,['2freethrow'],201145,,,1610612748,85,101,2021-11-30T02:25:14Z,4910000,,,0,,J. Green shooting personal FOUL (2 PF) (Adebayo 2 FT),"[201145, 1628389]",1610612743.0,DEN,shooting,,,Green,J. Green,,,,,1626302.0,2.0,0.0,Adebayo,1628389.0,,,,,,,,,,,,,,,,
496,PT09M35.00S,2021-11-30T02:25:39.2Z,4,REGULAR,freethrow,1 of 2,[],1628389,,,1610612748,86,101,2021-11-30T02:26:02Z,4930000,,,0,,B. Adebayo Free Throw 1 of 2 (22 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,Made,22.0,,,,,,,,,,,,,,
497,PT09M35.00S,2021-11-30T02:25:39.2Z,4,REGULAR,freethrow,2 of 2,[],1628389,,,1610612748,86,101,2021-11-30T02:26:02Z,4940000,,,0,,MISS B. Adebayo Free Throw 2 of 2,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,Missed,,,,,,,,,,,,,,,
498,PT09M32.00S,2021-11-30T02:25:42.2Z,4,REGULAR,rebound,defensive,[],203115,,,1610612743,86,101,2021-11-30T02:26:02Z,4950000,,,0,,W. Barton REBOUND (Off:0 Def:5),[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,,,,,,497.0,5.0,5.0,0.0,,,,,,
499,PT09M18.00S,2021-11-30T02:26:15.3Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],203932,7.178055190538765,51.9607843137255,1610612743,86,103,2021-11-30T02:26:22Z,4960000,-10.0,15.0,1,left,A. Gordon cutting DUNK (14 PTS) (W. Barton 4 AST),"[203932, 203115]",1610612743.0,DEN,cutting,,,Gordon,A. Gordon,,,,,,,,,,Made,14.0,,,,1.79,,,,,W. Barton,203115.0,4.0,,,
501,PT08M59.00S,2021-11-30T02:26:33.9Z,4,REGULAR,3pt,Jump Shot,[],1629622,67.7562417871222,60.78431372549019,1610612748,89,103,2021-11-30T02:26:54Z,4980000,54.0,251.0,1,right,M. Strus 25' 3PT pullup (15 PTS),[1629622],1610612748.0,MIA,pullup,,,Strus,M. Strus,,,,,,,,,,Made,15.0,,,,25.63,,,,,,,,,,
502,PT08M43.00S,2021-11-30T02:26:52.7Z,4,REGULAR,turnover,out-of-bounds,[],1630267,,,1610612743,89,103,2021-11-30T02:26:58Z,4990000,,,0,,F. Campazzo bad pass out-of-bounds TURNOVER (2 TO),[1630267],1610612743.0,DEN,bad pass,,,Campazzo,F. Campazzo,,,,,201246.0,,,,,,,2.0,,,,,,,,,,,,,
503,PT08M33.00S,2021-11-30T02:27:10.2Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629622,67.88764783180025,25.735294117647058,1610612748,89,103,2021-11-30T02:27:16Z,5000000,-121.0,249.0,1,right,MISS M. Strus 27' 3PT,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,Missed,,,,,27.73,,,,,,,,,,
504,PT08M29.00S,2021-11-30T02:27:14.5Z,4,REGULAR,rebound,offensive,[],1628389,,,1610612748,89,103,2021-11-30T02:27:14Z,5010000,,,0,,B. Adebayo REBOUND (Off:6 Def:6),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,503.0,12.0,6.0,6.0,,,,,,
505,PT08M26.00S,2021-11-30T02:27:22.4Z,4,REGULAR,foul,offensive,[],1628389,,,1610612748,89,103,2021-11-30T02:27:48Z,5020000,,,0,,B. Adebayo off-the-ball offensive FOUL (4 PF),"[1628389, 1630267]",1610612748.0,MIA,off-the-ball,,,Adebayo,B. Adebayo,,,,,1626302.0,4.0,0.0,Campazzo,1630267.0,,,,,,,,,,,,,,,,
507,PT08M26.00S,2021-11-30T02:27:22.4Z,4,REGULAR,turnover,offensive foul,[],1628389,,,1610612748,89,103,2021-11-30T02:27:22Z,5040000,,,0,,B. Adebayo offensive foul TURNOVER (3 TO),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,1626302.0,,,,,,,3.0,,,,,,,,,,,,,
508,PT08M26.00S,2021-11-30T02:27:48.8Z,4,REGULAR,substitution,out,[],203115,,,1610612743,89,103,2021-11-30T02:27:54Z,5050000,,,0,,SUB out: W. Barton,[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT08M26.00S,2021-11-30T02:27:48.8Z,4,REGULAR,substitution,out,[],201145,,,1610612743,89,103,2021-11-30T02:27:54Z,5060000,,,0,,SUB out: J. Green,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT08M26.00S,2021-11-30T02:27:48.8Z,4,REGULAR,substitution,in,[],203999,,,1610612743,89,103,2021-11-30T02:27:54Z,5070000,,,0,,SUB in: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT08M26.00S,2021-11-30T02:27:48.8Z,4,REGULAR,substitution,in,[],1628420,,,1610612743,89,103,2021-11-30T02:27:54Z,5080000,,,0,,SUB in: M. Morris,[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,
512,PT08M06.00S,2021-11-30T02:28:09.7Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630267,14.4053876478318,40.19607843137255,1610612743,89,105,2021-11-30T02:28:24Z,5090000,49.0,83.0,1,left,F. Campazzo 9' driving floating Jump Shot (10 PTS) (M. Morris 5 AST),"[1630267, 1628420]",1610612743.0,DEN,driving floating,,,Campazzo,F. Campazzo,,,,,,,,,,Made,10.0,,,,9.63,,,,,M. Morris,1628420.0,5.0,,,
514,PT07M48.00S,2021-11-30T02:28:28.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629216,93.64323258869908,50.49019607843137,1610612748,91,105,2021-11-30T02:28:38Z,5110000,2.0,7.0,1,right,G. Vincent cutting finger roll Layup (5 PTS) (B. Adebayo 6 AST),"[1629216, 1628389]",1610612748.0,MIA,cutting finger roll,,,Vincent,G. Vincent,,,,,,,,,,Made,5.0,,,,0.77,,,,,B. Adebayo,1628389.0,6.0,,,
516,PT07M31.00S,2021-11-30T02:28:44.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203932,6.915243101182654,47.549019607843135,1610612743,91,107,2021-11-30T02:28:50Z,5130000,12.0,13.0,1,left,A. Gordon alley-oop Layup (16 PTS) (N. Jokic 5 AST),"[203932, 203999]",1610612743.0,DEN,alley-oop,,,Gordon,A. Gordon,,,,,,,,,,Made,16.0,,,,1.75,,,,,N. Jokic,203999.0,5.0,,,
518,PT07M30.00S,2021-11-30T02:28:49.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,91,107,2021-11-30T02:28:49Z,5150000,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT07M30.00S,2021-11-30T02:30:22.1Z,4,REGULAR,substitution,out,[],1629130,,,1610612748,91,107,2021-11-30T02:31:42Z,5160000,,,0,,SUB out: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT07M30.00S,2021-11-30T02:30:22.1Z,4,REGULAR,substitution,in,[],200768,,,1610612748,91,107,2021-11-30T02:31:42Z,5170000,,,0,,SUB in: K. Lowry,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT07M19.00S,2021-11-30T02:31:57.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629216,93.38042049934296,46.32352941176471,1610612748,91,107,2021-11-30T02:32:19Z,5180000,-18.0,10.0,1,right,MISS G. Vincent reverse Layup,[1629216],1610612748.0,MIA,reverse,,,Vincent,G. Vincent,,,,,,,,,,Missed,,,,,2.08,,,,,,,,,,
522,PT07M15.00S,2021-11-30T02:32:01.9Z,4,REGULAR,rebound,defensive,[],203999,,,1610612743,91,107,2021-11-30T02:32:08Z,5190000,,,0,,N. Jokic REBOUND (Off:3 Def:10),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,521.0,13.0,10.0,3.0,,,,,,
523,PT06M59.00S,2021-11-30T02:32:17.3Z,4,REGULAR,3pt,Jump Shot,[],1630538,7.5722733245729295,96.32352941176471,1610612743,91,110,2021-11-30T02:32:23Z,5200000,-232.0,19.0,1,left,B. Hyland 3PT  (19 PTS) (N. Jokic 6 AST),"[1630538, 203999]",1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,Made,19.0,,,,23.24,,,,,N. Jokic,203999.0,6.0,,,
525,PT06M58.00S,2021-11-30T02:32:24.1Z,4,REGULAR,foul,technical,['1freethrow'],1630538,,,1610612748,91,110,2021-11-30T02:32:38Z,5220000,,,0,,B. Hyland technical FOUL (1 Tech),[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,1626302.0,1.0,1.0,,,,,,,,,,,,,,,,,,
526,PT06M58.00S,2021-11-30T02:32:45.6Z,4,REGULAR,freethrow,1 of 1,[],1629622,,,1610612748,92,110,2021-11-30T02:32:45Z,5230000,,,0,,M. Strus technical Free Throw 1 of 1 (16 PTS),[1629622],1610612748.0,MIA,technical,,,Strus,M. Strus,,,,,,,,,,Made,16.0,,,,,,,,,,,,,,
527,PT06M43.00S,2021-11-30T02:33:17.3Z,4,REGULAR,turnover,out-of-bounds,[],1628389,,,1610612748,92,110,2021-11-30T02:33:24Z,5240000,,,0,,B. Adebayo lost ball out-of-bounds TURNOVER (4 TO),[1628389],1610612748.0,MIA,lost ball,,,Adebayo,B. Adebayo,,,,,201246.0,,,,,,,4.0,,,,,,,,,,,,,
528,PT06M29.00S,2021-11-30T02:33:40.2Z,4,REGULAR,foul,personal,[],1629622,,,1610612743,92,110,2021-11-30T02:33:56Z,5250000,,,0,,M. Strus personal FOUL (2 PF),"[1629622, 1630538]",1610612748.0,MIA,,,,Strus,M. Strus,,,,,201246.0,2.0,0.0,Hyland,1630538.0,,,,,,,,,,,,,,,,
530,PT06M29.00S,2021-11-30T02:33:56.5Z,4,REGULAR,substitution,out,[],1628997,,,1610612743,92,110,2021-11-30T02:34:04Z,5270000,,,0,,SUB out: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT06M29.00S,2021-11-30T02:33:56.5Z,4,REGULAR,substitution,in,[],200782,,,1610612743,92,110,2021-11-30T02:34:04Z,5280000,,,0,,SUB in: P. Tucker,[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT06M20.00S,2021-11-30T02:34:22.7Z,4,REGULAR,foul,offensive,[],1630538,,,1610612743,92,110,2021-11-30T02:34:37Z,5290000,,,0,,B. Hyland off-the-ball offensive FOUL (2 PF),"[1630538, 200768]",1610612743.0,DEN,off-the-ball,,,Hyland,B. Hyland,,,,,201246.0,2.0,1.0,Lowry,200768.0,,,,,,,,,,,,,,,,
534,PT06M20.00S,2021-11-30T02:34:22.7Z,4,REGULAR,turnover,offensive foul,[],1630538,,,1610612743,92,110,2021-11-30T02:34:22Z,5310000,,,0,,B. Hyland offensive foul TURNOVER (2 TO),[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,201246.0,,,,,,,2.0,,,,,,,,,,,,,
535,PT06M10.00S,2021-11-30T02:34:40.4Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],200768,68.41327201051249,28.676470588235293,1610612748,95,110,2021-11-30T02:34:46Z,5320000,-107.0,244.0,1,right,K. Lowry 26' 3PT  (17 PTS) (M. Strus 3 AST),"[200768, 1629622]",1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,Made,17.0,,,,26.66,,,,,M. Strus,1629622.0,3.0,,,
537,PT05M50.00S,2021-11-30T02:35:00.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628420,10.90670170827858,63.231464460784316,1610612743,95,112,2021-11-30T02:35:14Z,5340000,-66.0,50.0,1,left,M. Morris 8' driving floating Jump Shot (9 PTS),[1628420],1610612743.0,DEN,driving floating,,,Morris,M. Morris,,,,,,,,,,Made,9.0,,,,8.3,,,,,,,,,,
538,PT05M38.00S,2021-11-30T02:35:12.1Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1628389,93.11760840998686,52.69607843137255,1610612748,97,112,2021-11-30T02:35:19Z,5350000,13.0,12.0,1,right,B. Adebayo cutting DUNK (24 PTS) (G. Vincent 3 AST),"[1628389, 1629216]",1610612748.0,MIA,cutting,,,Adebayo,B. Adebayo,,,,,,,,,,Made,24.0,,,,1.82,,,,,G. Vincent,1629216.0,3.0,,,
540,PT05M23.00S,2021-11-30T02:35:27.3Z,4,REGULAR,3pt,Jump Shot,[],203932,27.151773981603156,85.04901960784314,1610612743,97,112,2021-11-30T02:35:33Z,5370000,-175.0,203.0,1,left,MISS A. Gordon 26' 3PT,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,Missed,,,,,26.79,,,,,,,,,,
541,PT05M19.00S,2021-11-30T02:35:31.3Z,4,REGULAR,rebound,defensive,[],1628389,,,1610612748,97,112,2021-11-30T02:35:33Z,5380000,,,0,,B. Adebayo REBOUND (Off:6 Def:7),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,540.0,13.0,7.0,6.0,,,,,,
542,PT05M05.00S,2021-11-30T02:35:44.8Z,4,REGULAR,3pt,Jump Shot,[],1629622,93.77463863337714,2.2058823529411766,1610612748,97,112,2021-11-30T02:35:52Z,5390000,-239.0,6.0,1,right,MISS M. Strus 3PT,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,Missed,,,,,23.91,,,,,,,,,,
543,PT05M01.00S,2021-11-30T02:35:48.8Z,4,REGULAR,rebound,defensive,[],203932,,,1610612743,97,112,2021-11-30T02:35:52Z,5400000,,,0,,A. Gordon REBOUND (Off:0 Def:4),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,542.0,4.0,4.0,0.0,,,,,,
544,PT04M43.00S,2021-11-30T02:36:07.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203932,6.258212877792378,53.18627450980392,1610612743,97,114,2021-11-30T02:36:16Z,5410000,-16.0,6.0,1,left,A. Gordon Layup (18 PTS) (N. Jokic 7 AST),"[203932, 203999]",1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,Made,18.0,,,,1.71,,,,,N. Jokic,203999.0,7.0,,,
545,PT04M43.00S,2021-11-30T02:36:20.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,97,114,2021-11-30T02:36:20Z,5420000,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547,PT04M43.00S,2021-11-30T02:36:45.6Z,4,REGULAR,substitution,out,[],1630538,,,1610612748,97,114,2021-11-30T02:37:54Z,5430000,,,0,,SUB out: B. Hyland,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,
548,PT04M43.00S,2021-11-30T02:36:45.6Z,4,REGULAR,substitution,out,[],1630267,,,1610612748,97,114,2021-11-30T02:37:54Z,5440000,,,0,,SUB out: F. Campazzo,[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,,,,,,,,,,,,,,,,,,,,
549,PT04M43.00S,2021-11-30T02:36:45.6Z,4,REGULAR,substitution,in,[],203115,,,1610612748,97,114,2021-11-30T02:37:54Z,5450000,,,0,,SUB in: W. Barton,[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT04M43.00S,2021-11-30T02:36:45.6Z,4,REGULAR,substitution,in,[],201145,,,1610612748,97,114,2021-11-30T02:37:54Z,5460000,,,0,,SUB in: J. Green,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
551,PT04M31.00S,2021-11-30T02:38:05.2Z,4,REGULAR,turnover,bad pass,[],1629216,,,1610612748,97,114,2021-11-30T02:38:09Z,5470000,,,0,,G. Vincent bad pass TURNOVER (2 TO),"[1629216, 203999]",1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,2.0,Jokic,203999.0,,,,,,,,,,,
552,PT04M31.00S,2021-11-30T02:38:05.2Z,4,REGULAR,steal,,[],203999,,,1610612743,97,114,2021-11-30T02:38:07Z,5480000,,,0,,N. Jokic STEAL (1 STL),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,
553,PT04M17.00S,2021-11-30T02:38:22.1Z,4,REGULAR,foul,personal,['2freethrow'],1628389,,,1610612743,97,114,2021-11-30T02:38:30Z,5490000,,,0,,B. Adebayo shooting personal FOUL (5 PF) (Gordon 2 FT),"[1628389, 203932]",1610612748.0,MIA,shooting,,,Adebayo,B. Adebayo,,,,,1626302.0,5.0,0.0,Gordon,203932.0,,,,,,,,,,,,,,,,
555,PT04M17.00S,2021-11-30T02:38:48.2Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],203932,,,1610612743,97,115,2021-11-30T02:38:48Z,5510000,,,0,,A. Gordon Free Throw 1 of 2 (19 PTS),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,Made,19.0,,,,,,,,,,,,,,
556,PT04M17.00S,2021-11-30T02:39:01.6Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],203932,,,1610612743,97,116,2021-11-30T02:39:01Z,5520000,,,0,,A. Gordon Free Throw 2 of 2 (20 PTS),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,Made,20.0,,,,,,,,,,,,,,
557,PT04M04.00S,2021-11-30T02:39:17.0Z,4,REGULAR,3pt,Jump Shot,[],200782,93.51182654402102,96.32352941176471,1610612748,97,116,2021-11-30T02:39:22Z,5530000,232.0,8.0,1,right,MISS P. Tucker 3PT,[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,Missed,,,,,23.18,,,,,,,,,,
558,PT03M59.00S,2021-11-30T02:39:22.0Z,4,REGULAR,rebound,defensive,[],203999,,,1610612743,97,116,2021-11-30T02:39:22Z,5540000,,,0,,N. Jokic REBOUND (Off:3 Def:11),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,557.0,14.0,11.0,3.0,,,,,,
