actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
552,PT03M57.00S,2021-12-02T02:35:58.6Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1630596,,,1610612739,76,99,2021-12-02T02:35:58Z,5420000,,,0,,E. Mobley Free Throw 1 of 2 (16 PTS),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,Made,16.0,,,,,,,,,,,,,,
553,PT03M57.00S,2021-12-02T02:35:59.4Z,4,REGULAR,substitution,out,[],203473,,,1610612739,76,99,2021-12-02T02:36:09Z,5430000,,,0,,SUB out: D. Dedmon,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,,
554,PT03M57.00S,2021-12-02T02:35:59.4Z,4,REGULAR,substitution,in,[],1629644,,,1610612739,76,99,2021-12-02T02:36:09Z,5440000,,,0,,SUB in: K. Okpala,[1629644],1610612748.0,MIA,,,,Okpala,K. Okpala,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT03M57.00S,2021-12-02T02:36:13.6Z,4,REGULAR,substitution,out,[],1629636,,,1610612739,76,99,2021-12-02T02:36:16Z,5450000,,,0,,SUB out: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT03M57.00S,2021-12-02T02:36:13.6Z,4,REGULAR,substitution,in,[],1630171,,,1610612739,76,99,2021-12-02T02:36:16Z,5460000,,,0,,SUB in: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,
557,PT03M57.00S,2021-12-02T02:36:19.4Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1630596,,,1610612739,76,100,2021-12-02T02:36:19Z,5470000,,,0,,E. Mobley Free Throw 2 of 2 (17 PTS),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,Made,17.0,,,,,,,,,,,,,,
558,PT03M44.00S,2021-12-02T02:36:34.1Z,4,REGULAR,turnover,bad pass,[],1629216,,,1610612748,76,100,2021-12-02T02:36:58Z,5480000,,,0,,G. Vincent bad pass TURNOVER (2 TO),"[1629216, 201937]",1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,2.0,Rubio,201937.0,
559,PT03M44.00S,2021-12-02T02:36:34.1Z,4,REGULAR,steal,,[],201937,,,1610612739,76,100,2021-12-02T02:36:36Z,5490000,,,0,,R. Rubio STEAL (2 STL),[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,,,,,,,,,,,,,,,,
560,PT03M39.00S,2021-12-02T02:36:38.2Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1628374,24.917871222076215,15.441176470588236,1610612739,76,103,2021-12-02T02:36:43Z,5500000,173.0,182.0,1,left,L. Markkanen 25' 3PT  (6 PTS) (R. Rubio 6 AST),"[1628374, 201937]",1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,Made,6.0,,,,,25.07,R. Rubio,201937.0,6.0,,,,,,
562,PT03M39.00S,2021-12-02T02:36:48.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612748,76,103,2021-12-02T02:36:48Z,5520000,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT03M39.00S,2021-12-02T02:36:55.2Z,4,REGULAR,substitution,out,[],1629639,,,1610612748,76,103,2021-12-02T02:38:08Z,5530000,,,0,,SUB out: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT03M39.00S,2021-12-02T02:36:55.2Z,4,REGULAR,substitution,out,[],201937,,,1610612748,76,103,2021-12-02T02:38:08Z,5540000,,,0,,SUB out: R. Rubio,[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT03M39.00S,2021-12-02T02:36:55.2Z,4,REGULAR,substitution,out,[],1630596,,,1610612748,76,103,2021-12-02T02:38:08Z,5550000,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT03M39.00S,2021-12-02T02:36:55.2Z,4,REGULAR,substitution,out,[],1628374,,,1610612748,76,103,2021-12-02T02:38:08Z,5560000,,,0,,SUB out: L. Markkanen,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,
567,PT03M39.00S,2021-12-02T02:36:55.2Z,4,REGULAR,substitution,out,[],1628386,,,1610612748,76,103,2021-12-02T02:38:08Z,5570000,,,0,,SUB out: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT03M39.00S,2021-12-02T02:36:55.2Z,4,REGULAR,substitution,out,[],1630171,,,1610612748,76,103,2021-12-02T02:38:08Z,5580000,,,0,,SUB out: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,
569,PT03M39.00S,2021-12-02T02:36:55.2Z,4,REGULAR,substitution,in,[],1630209,,,1610612748,76,103,2021-12-02T02:38:08Z,5590000,,,0,,SUB in: O. Yurtseven,[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT03M39.00S,2021-12-02T02:36:55.2Z,4,REGULAR,substitution,in,[],202334,,,1610612748,76,103,2021-12-02T02:38:08Z,5600000,,,0,,SUB in: E. Davis,[202334],1610612739.0,CLE,,,,Davis,E. Davis,,,,,,,,,,,,,,,,,,,,,,,,,
571,PT03M39.00S,2021-12-02T02:36:55.2Z,4,REGULAR,substitution,in,[],1629685,,,1610612748,76,103,2021-12-02T02:38:08Z,5610000,,,0,,SUB in: D. Windler,[1629685],1610612739.0,CLE,,,,Windler,D. Windler,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT03M39.00S,2021-12-02T02:36:55.2Z,4,REGULAR,substitution,in,[],1630698,,,1610612748,76,103,2021-12-02T02:38:08Z,5620000,,,0,,SUB in: K. Pangos,[1630698],1610612739.0,CLE,,,,Pangos,K. Pangos,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT03M39.00S,2021-12-02T02:36:55.2Z,4,REGULAR,substitution,in,[],1627756,,,1610612748,76,103,2021-12-02T02:38:08Z,5630000,,,0,,SUB in: D. Valentine,[1627756],1610612739.0,CLE,,,,Valentine,D. Valentine,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT03M39.00S,2021-12-02T02:36:55.2Z,4,REGULAR,substitution,in,[],1630205,,,1610612748,76,103,2021-12-02T02:38:08Z,5640000,,,0,,SUB in: L. Stevens,[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT03M28.00S,2021-12-02T02:38:22.3Z,4,REGULAR,foul,personal,[],1627756,,,1610612748,76,103,2021-12-02T02:38:31Z,5650000,,,0,,D. Valentine personal FOUL (1 PF),"[1627756, 1629622]",1610612739.0,CLE,,,,Valentine,D. Valentine,,,,,1151.0,1.0,0.0,Strus,1629622.0,,,,,,,,,,,,,,,,
577,PT03M16.00S,2021-12-02T02:38:54.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629644,82.86793692509855,52.20588235294118,1610612748,78,103,2021-12-02T02:39:03Z,5670000,11.0,109.0,1,right,K. Okpala 10' bank Jump Shot (4 PTS),[1629644],1610612748.0,MIA,bank,,,Okpala,K. Okpala,,,,,,,,,,Made,4.0,,,,,10.91,,,,,,,,,
578,PT02M53.00S,2021-12-02T02:39:24.7Z,4,REGULAR,turnover,out-of-bounds,[],1630698,,,1610612739,78,103,2021-12-02T02:39:30Z,5680000,,,0,,K. Pangos lost ball out-of-bounds TURNOVER (1 TO),[1630698],1610612739.0,CLE,lost ball,,,Pangos,K. Pangos,,,,,2714.0,,,,,,,,,,,,,,,,,1.0,,,
579,PT02M42.00S,2021-12-02T02:39:37.2Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1630209,76.60972404730617,43.76531862745098,1610612748,78,103,2021-12-02T02:40:03Z,5690000,-31.0,167.0,1,right,MISS O. Yurtseven 17' Jump Shot,[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,,,,Missed,,,,,,17.03,,,,,,,,,
580,PT02M38.00S,2021-12-02T02:39:41.2Z,4,REGULAR,rebound,defensive,[],1629685,,,1610612739,78,103,2021-12-02T02:39:46Z,5700000,,,0,,D. Windler REBOUND (Off:0 Def:1),[1629685],1610612739.0,CLE,,,,Windler,D. Windler,,,,,,,,,,,,579.0,1.0,1.0,0.0,,,,,,,,,,
581,PT02M18.00S,2021-12-02T02:40:00.3Z,4,REGULAR,3pt,Jump Shot,[],1630205,21.76412614980289,90.44117647058823,1610612739,78,106,2021-12-02T02:40:06Z,5710000,-202.0,152.0,1,left,L. Stevens 25' 3PT  (10 PTS) (D. Windler 1 AST),"[1630205, 1629685]",1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,Made,10.0,,,,,25.3,D. Windler,1629685.0,1.0,,,,,,
584,PT02M04.00S,2021-12-02T02:40:15.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630209,87.86136662286465,42.15686274509804,1610612748,78,106,2021-12-02T02:40:25Z,5740000,-39.0,62.0,1,right,MISS O. Yurtseven 7' driving Layup - blocked,"[1630209, 202334]",1610612748.0,MIA,driving,,,Yurtseven,O. Yurtseven,,,,,,,,,,Missed,,,,,,7.3,,,,Davis,202334.0,,,,
585,PT02M04.00S,2021-12-02T02:40:15.4Z,4,REGULAR,block,,[],202334,,,1610612748,78,106,2021-12-02T02:40:19Z,5750000,,,0,,E. Davis BLOCK (1 BLK),[202334],1610612739.0,CLE,,,,Davis,E. Davis,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT01M59.00S,2021-12-02T02:40:20.4Z,4,REGULAR,rebound,defensive,[],202334,,,1610612739,78,106,2021-12-02T02:40:47Z,5760000,,,0,,E. Davis REBOUND (Off:0 Def:1),[202334],1610612739.0,CLE,,,,Davis,E. Davis,,,,,,,,,,,,584.0,1.0,1.0,0.0,,,,,,,,,,
587,PT01M56.00S,2021-12-02T02:40:23.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630205,7.178055190538765,51.470588235294116,1610612739,78,106,2021-12-02T02:40:37Z,5770000,-7.0,15.0,1,left,MISS L. Stevens Layup - blocked,"[1630205, 1630209]",1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,Missed,,,,,,1.67,,,,Yurtseven,1630209.0,,,,
588,PT01M56.00S,2021-12-02T02:40:23.6Z,4,REGULAR,block,,[],1630209,,,1610612739,78,106,2021-12-02T02:44:56Z,5780000,,,0,,O. Yurtseven BLOCK (1 BLK),[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,,,,,,,,,,,,,,,,,,,
589,PT01M56.00S,2021-12-02T02:40:23.6Z,4,REGULAR,rebound,defensive,[],1630209,,,1610612748,78,106,2021-12-02T02:40:37Z,5790000,,,0,,O. Yurtseven REBOUND (Off:0 Def:1),[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,,,,,,587.0,1.0,1.0,0.0,,,,,,,,,,
590,PT01M49.00S,2021-12-02T02:40:33.7Z,4,REGULAR,turnover,bad pass,[],1629216,,,1610612748,78,106,2021-12-02T02:45:10Z,5800000,,,0,,G. Vincent bad pass TURNOVER (3 TO),"[1629216, 1630698]",1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,3.0,Pangos,1630698.0,
591,PT01M49.00S,2021-12-02T02:40:33.7Z,4,REGULAR,steal,,[],1630698,,,1610612739,78,106,2021-12-02T02:40:37Z,5810000,,,0,,K. Pangos STEAL (1 STL),[1630698],1610612739.0,CLE,,,,Pangos,K. Pangos,,,,,,,,,,,,,,,,,,,,,,,,,
592,PT01M46.00S,2021-12-02T02:40:37.7Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630205,7.5722733245729295,50.0,1610612739,78,108,2021-12-02T02:40:42Z,5820000,0.0,19.0,1,left,L. Stevens DUNK (12 PTS) (K. Pangos 1 AST),"[1630205, 1630698]",1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,Made,12.0,,,,,1.87,K. Pangos,1630698.0,1.0,,,,,,
594,PT01M39.00S,2021-12-02T02:40:55.4Z,4,REGULAR,foul,personal,['2freethrow'],1630205,,,1610612748,78,108,2021-12-02T02:46:34Z,5840000,,,0,,L. Stevens shooting personal FOUL (3 PF) (Okpala 2 FT),"[1630205, 1629644]",1610612739.0,CLE,shooting,,,Stevens,L. Stevens,,,,,1627964.0,3.0,0.0,Okpala,1629644.0,,,,,,,,,,,,,,,,
596,PT01M39.00S,2021-12-02T02:41:14.8Z,4,REGULAR,freethrow,1 of 2,[],1629644,,,1610612748,79,108,2021-12-02T02:41:14Z,5860000,,,0,,K. Okpala Free Throw 1 of 2 (5 PTS),[1629644],1610612748.0,MIA,,,,Okpala,K. Okpala,,,,,,,,,,Made,5.0,,,,,,,,,,,,,,
597,PT01M39.00S,2021-12-02T02:41:21.8Z,4,REGULAR,freethrow,2 of 2,[],1629644,,,1610612748,80,108,2021-12-02T02:41:21Z,5870000,,,0,,K. Okpala Free Throw 2 of 2 (6 PTS),[1629644],1610612748.0,MIA,,,,Okpala,K. Okpala,,,,,,,,,,Made,6.0,,,,,,,,,,,,,,
598,PT01M20.00S,2021-12-02T02:41:43.8Z,4,REGULAR,3pt,Jump Shot,[],1627756,37.00722733245729,55.14705882352941,1610612739,80,111,2021-12-02T02:41:59Z,5880000,-26.0,295.0,1,left,D. Valentine 29' 3PT  (3 PTS) (L. Stevens 2 AST),"[1627756, 1630205]",1610612739.0,CLE,,,,Valentine,D. Valentine,,,,,,,,,,Made,3.0,,,,,29.65,L. Stevens,1630205.0,2.0,,,,,,
600,PT01M02.00S,2021-12-02T02:42:09.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629685,,,1610612748,80,111,2021-12-02T02:42:24Z,5900000,,,0,,D. Windler shooting personal FOUL (1 PF) (Martin 2 FT),"[1629685, 1628997]",1610612739.0,CLE,shooting,,,Windler,D. Windler,,,,,1151.0,1.0,0.0,Martin,1628997.0,,,,,,,,,,,,,,,,
602,PT01M02.00S,2021-12-02T02:42:36.6Z,4,REGULAR,freethrow,1 of 2,[],1628997,,,1610612748,81,111,2021-12-02T02:42:36Z,5920000,,,0,,C. Martin Free Throw 1 of 2 (9 PTS),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,Made,9.0,,,,,,,,,,,,,,
603,PT01M02.00S,2021-12-02T02:42:36.6Z,4,REGULAR,freethrow,2 of 2,[],1628997,,,1610612748,81,111,2021-12-02T02:42:58Z,5930000,,,0,,MISS C. Martin Free Throw 2 of 2,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,Missed,,,,,,,,,,,,,,,
604,PT01M00.00S,2021-12-02T02:42:38.6Z,4,REGULAR,rebound,offensive,[],1630209,,,1610612748,81,111,2021-12-02T02:42:58Z,5940000,,,0,,O. Yurtseven REBOUND (Off:1 Def:1),[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,,,,,,603.0,2.0,1.0,1.0,,,,,,,,,,
605,PT00M59.20S,2021-12-02T02:42:58.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630209,93.77463863337714,49.50980392156863,1610612748,83,111,2021-12-02T02:43:12Z,5950000,-2.0,6.0,1,right,O. Yurtseven putback Layup (2 PTS),[1630209],1610612748.0,MIA,putback,,,Yurtseven,O. Yurtseven,,,,,,,,,,Made,2.0,,,,,0.65,,,,,,,,,
606,PT00M47.60S,2021-12-02T02:43:10.6Z,4,REGULAR,turnover,bad pass,[],1627756,,,1610612739,83,111,2021-12-02T02:43:14Z,5960000,,,0,,D. Valentine bad pass TURNOVER (1 TO),"[1627756, 1629622]",1610612739.0,CLE,,,,Valentine,D. Valentine,,,,,,,,,,,,,,,,,,,,,,1.0,Strus,1629622.0,
607,PT00M47.60S,2021-12-02T02:43:10.6Z,4,REGULAR,steal,,[],1629622,,,1610612748,83,111,2021-12-02T02:43:12Z,5970000,,,0,,M. Strus STEAL (1 STL),[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,
608,PT00M44.20S,2021-12-02T02:43:15.1Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628997,93.38042049934296,52.450980392156865,1610612748,85,111,2021-12-02T02:43:20Z,5980000,12.0,10.0,1,right,C. Martin running DUNK (11 PTS) (M. Strus 3 AST),"[1628997, 1629622]",1610612748.0,MIA,running,,,Martin,C. Martin,,,,,,,,,,Made,11.0,,,,,1.57,M. Strus,1629622.0,3.0,,,,,,
610,PT00M20.50S,2021-12-02T02:43:41.0Z,4,REGULAR,2pt,Jump Shot,[],1630205,20.45006570302234,32.35294117647059,1610612739,85,111,2021-12-02T02:44:07Z,6000000,88.0,140.0,1,left,MISS L. Stevens 16' step back Shot - blocked,"[1630205, 1629644]",1610612739.0,CLE,step back,,,Stevens,L. Stevens,,,,,,,,,,Missed,,,,,,16.52,,,,Okpala,1629644.0,,,,
611,PT00M20.50S,2021-12-02T02:43:41.0Z,4,REGULAR,block,,[],1629644,,,1610612739,85,111,2021-12-02T02:43:45Z,6010000,,,0,,K. Okpala BLOCK (1 BLK),[1629644],1610612748.0,MIA,,,,Okpala,K. Okpala,,,,,,,,,,,,,,,,,,,,,,,,,
612,PT00M20.10S,2021-12-02T02:43:41.4Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612739,85,111,2021-12-02T02:44:47Z,6020000,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,610.0,,,,,,,,,,,,,
613,PT00M20.10S,2021-12-02T02:43:49.7Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612739,85,111,2021-12-02T02:43:54Z,6030000,,,0,,CLE shot clock Team TURNOVER,[],1610612739.0,CLE,,,,,,,,,,1151.0,,,,,,,,,,,,,,,,,,,,
614,PT00M11.20S,2021-12-02T02:44:05.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630209,92.59198423127464,55.14705882352941,1610612748,85,111,2021-12-02T02:44:12Z,6040000,26.0,17.0,1,right,MISS O. Yurtseven Layup - blocked,"[1630209, 1630205]",1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,,,,Missed,,,,,,3.09,,,,Stevens,1630205.0,,,,
615,PT00M11.20S,2021-12-02T02:44:05.0Z,4,REGULAR,block,,[],1630205,,,1610612748,85,111,2021-12-02T02:44:07Z,6050000,,,0,,L. Stevens BLOCK (2 BLK),[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,
616,PT00M11.20S,2021-12-02T02:44:05.0Z,4,REGULAR,rebound,defensive,[],1627756,,,1610612739,85,111,2021-12-02T02:44:12Z,6060000,,,0,,D. Valentine REBOUND (Off:0 Def:1),[1627756],1610612739.0,CLE,,,,Valentine,D. Valentine,,,,,,,,,,,,614.0,1.0,1.0,0.0,,,,,,,,,,
617,PT00M00.00S,2021-12-02T02:44:34.2Z,4,REGULAR,period,end,[],0,,,1610612739,85,111,2021-12-02T02:44:34Z,6070000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
618,PT00M00.00S,2021-12-02T02:44:39.0Z,4,REGULAR,game,end,[],0,,,0,85,111,2021-12-02T02:44:39Z,6080000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
