actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value,blockPlayerName,blockPersonId
370,PT10M52.00S,2022-01-24T00:34:05.5Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],2544,21.369908015768726,91.42156862745098,1610612747,69,52,2022-01-24T00:34:16Z,3680000,-207.0,148.0,1,left,MISS L. James 25' 3PT,[2544],1610612747.0,LAL,,,,James,L. James,,,,,25.48,Missed,,,,,,,,,,,,,,,,,,,
371,PT10M49.00S,2022-01-24T00:34:09.3Z,3,REGULAR,rebound,defensive,[],1629216,,,1610612748,69,52,2022-01-24T00:34:09Z,3690000,,,0,,G. Vincent REBOUND (Off:0 Def:1),[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,370.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
372,PT10M36.00S,2022-01-24T00:34:22.1Z,3,REGULAR,3pt,Jump Shot,[],1629130,67.09921156373193,36.51960784313725,1610612748,69,52,2022-01-24T00:39:42Z,3700000,-67.0,257.0,1,right,MISS D. Robinson 26' 3PT,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,26.55,Missed,,,,,,,,,,,,,,,,,,,
373,PT10M31.00S,2022-01-24T00:34:27.1Z,3,REGULAR,rebound,defensive,[],2772,,,1610612747,69,52,2022-01-24T00:34:40Z,3710000,,,0,,T. Ariza REBOUND (Off:0 Def:4),[2772],1610612747.0,LAL,,,,Ariza,T. Ariza,,,,,,,372.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
374,PT10M23.00S,2022-01-24T00:34:36.8Z,3,REGULAR,turnover,traveling,[],2772,,,1610612747,69,52,2022-01-24T00:34:49Z,3720000,,,0,,T. Ariza traveling TURNOVER (3 TO),[2772],1610612747.0,LAL,,,,Ariza,T. Ariza,,,,,,,,,,,202058.0,3.0,,,,,,,,,,,,,
375,PT10M04.00S,2022-01-24T00:35:07.2Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629130,65.65374507227332,25.98039215686275,1610612748,69,52,2022-01-24T00:35:21Z,3730000,-120.0,270.0,1,right,MISS D. Robinson 29' 3PT - blocked,"[1629130, 2730]",1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,29.59,Missed,,,,,,,,,,,,,,,,,,Howard,2730.0
376,PT10M04.00S,2022-01-24T00:35:07.2Z,3,REGULAR,block,,[],2730,,,1610612748,69,52,2022-01-24T00:35:10Z,3740000,,,0,,D. Howard BLOCK (1 BLK),[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,,,,,,,,,,,,,,,,,,,
377,PT10M00.00S,2022-01-24T00:35:11.2Z,3,REGULAR,rebound,defensive,[],2772,,,1610612747,69,52,2022-01-24T00:35:21Z,3750000,,,0,,T. Ariza REBOUND (Off:0 Def:5),[2772],1610612747.0,LAL,,,,Ariza,T. Ariza,,,,,,,375.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
378,PT09M48.00S,2022-01-24T00:35:28.0Z,3,REGULAR,foul,personal,[],1629216,,,1610612747,69,52,2022-01-24T00:35:43Z,3760000,,,0,,G. Vincent personal FOUL (2 PF),"[1629216, 2772]",1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,1627963.0,,,,,,,,2.0,1.0,Ariza,2772.0,,,
380,PT09M42.00S,2022-01-24T00:35:55.6Z,3,REGULAR,foul,personal,[],202710,,,1610612747,69,52,2022-01-24T00:36:06Z,3780000,,,0,,J. Butler personal FOUL (1 PF),"[202710, 2730]",1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,203592.0,,,,,,,,1.0,0.0,Howard,2730.0,,,
382,PT09M36.00S,2022-01-24T00:36:08.7Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],2544,7.046649145860711,48.529411764705884,1610612747,69,54,2022-01-24T00:36:15Z,3800000,7.0,14.0,1,left,L. James alley-oop DUNK (20 PTS) (R. Westbrook 6 AST),"[2544, 201566]",1610612747.0,LAL,alley-oop,,,James,L. James,,,,,1.56,Made,,,,,,,20.0,R. Westbrook,201566.0,6.0,,,,,,,,,
384,PT09M15.00S,2022-01-24T00:36:30.4Z,3,REGULAR,2pt,Jump Shot,[],1628389,76.2976346911958,48.529411764705884,1610612748,71,54,2022-01-24T00:36:49Z,3820000,-7.0,170.0,1,right,B. Adebayo 17' Jump Shot (10 PTS) (J. Butler 11 AST),"[1628389, 202710]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,17.05,Made,,,,,,,10.0,J. Butler,202710.0,11.0,,,,,,,,,
385,PT09M03.00S,2022-01-24T00:36:41.6Z,3,REGULAR,2pt,Jump Shot,[],201566,23.99802890932983,28.431372549019606,1610612747,71,56,2022-01-24T00:44:08Z,3830000,108.0,173.0,1,left,R. Westbrook 20' pullup Jump Shot (13 PTS),[201566],1610612747.0,LAL,pullup,,,Westbrook,R. Westbrook,,,,,20.39,Made,,,,,,,13.0,,,,,,,,,,,,
387,PT08M45.00S,2022-01-24T00:36:59.4Z,3,REGULAR,2pt,Jump Shot,[],202710,88.12417871222075,69.6078431372549,1610612748,71,56,2022-01-24T00:37:06Z,3840000,98.0,59.0,1,right,MISS J. Butler 11' fadeaway Shot,[202710],1610612748.0,MIA,fadeaway,,,Butler,J. Butler,,,,,11.44,Missed,,,,,,,,,,,,,,,,,,,
388,PT08M43.00S,2022-01-24T00:37:01.4Z,3,REGULAR,rebound,defensive,[],2730,,,1610612747,71,56,2022-01-24T00:37:18Z,3850000,,,0,,D. Howard REBOUND (Off:2 Def:1),[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,387.0,3.0,1.0,2.0,,,,,,,,,,,,,,,
389,PT08M37.00S,2022-01-24T00:37:08.3Z,3,REGULAR,turnover,bad pass,[],201566,,,1610612747,71,56,2022-01-24T00:37:21Z,3860000,,,0,,R. Westbrook bad pass TURNOVER (2 TO),"[201566, 1629130]",1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,2.0,,,,,Robinson,1629130.0,,,,,,,
390,PT08M37.00S,2022-01-24T00:37:08.3Z,3,REGULAR,steal,,[],1629130,,,1610612748,71,56,2022-01-24T00:37:10Z,3870000,,,0,,D. Robinson STEAL (2 STL),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
391,PT08M31.00S,2022-01-24T00:37:15.1Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],202710,90.48948751642575,71.32352941176471,1610612748,73,56,2022-01-24T00:45:42Z,3880000,107.0,37.0,1,right,J. Butler 11' step back Jump Shot (8 PTS),[202710],1610612748.0,MIA,step back,,,Butler,J. Butler,,,,,11.28,Made,,,,,,,8.0,,,,,,,,,,,,
392,PT08M11.00S,2022-01-24T00:37:33.7Z,3,REGULAR,3pt,Jump Shot,[],2544,24.655059132720105,8.823529411764707,1610612747,73,56,2022-01-24T00:37:56Z,3890000,206.0,179.0,1,left,MISS L. James 27' 3PT,[2544],1610612747.0,LAL,,,,James,L. James,,,,,27.3,Missed,,,,,,,,,,,,,,,,,,,
393,PT08M07.00S,2022-01-24T00:37:37.7Z,3,REGULAR,rebound,defensive,[],1628389,,,1610612748,73,56,2022-01-24T00:37:56Z,3900000,,,0,,B. Adebayo REBOUND (Off:1 Def:6),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,392.0,7.0,6.0,1.0,,,,,,,,,,,,,,,
394,PT07M49.00S,2022-01-24T00:37:57.0Z,3,REGULAR,3pt,Jump Shot,[],200782,91.67214191852825,1.715686274509804,1610612748,73,56,2022-01-24T00:38:05Z,3910000,-241.0,26.0,1,right,MISS P. Tucker 24' 3PT,[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,24.28,Missed,,,,,,,,,,,,,,,,,,,
395,PT07M45.00S,2022-01-24T00:38:01.0Z,3,REGULAR,rebound,defensive,[],2730,,,1610612747,73,56,2022-01-24T00:38:05Z,3920000,,,0,,D. Howard REBOUND (Off:2 Def:2),[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,394.0,4.0,2.0,2.0,,,,,,,,,,,,,,,
396,PT07M42.00S,2022-01-24T00:38:02.8Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],202340,24.52365308804205,9.803921568627452,1610612747,73,56,2022-01-24T00:48:45Z,3930000,201.0,178.0,1,left,MISS A. Bradley 26' running pullup 3PT,[202340],1610612747.0,LAL,running pullup,,,Bradley,A. Bradley,,,,,26.85,Missed,,,,,,,,,,,,,,,,,,,
397,PT07M42.00S,2022-01-24T00:38:02.8Z,3,REGULAR,rebound,defensive,[],200782,,,1610612748,73,56,2022-01-24T00:38:12Z,3940000,,,0,,P. Tucker REBOUND (Off:1 Def:1),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,396.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
398,PT07M31.00S,2022-01-24T00:38:14.4Z,3,REGULAR,3pt,Jump Shot,[],202710,91.27792378449409,4.411764705882353,1610612748,76,56,2022-01-24T00:38:28Z,3950000,-228.0,29.0,1,right,J. Butler 3PT  (11 PTS) (P. Tucker 3 AST),"[202710, 200782]",1610612748.0,MIA,,,,Butler,J. Butler,,,,,22.98,Made,,,,,,,11.0,P. Tucker,200782.0,3.0,,,,,,,,,
400,PT07M06.00S,2022-01-24T00:38:39.5Z,3,REGULAR,turnover,bad pass,[],2772,,,1610612747,76,56,2022-01-24T00:38:44Z,3970000,,,0,,T. Ariza bad pass TURNOVER (4 TO),"[2772, 1628389]",1610612747.0,LAL,,,,Ariza,T. Ariza,,,,,,,,,,,,4.0,,,,,Adebayo,1628389.0,,,,,,,
401,PT07M06.00S,2022-01-24T00:38:39.5Z,3,REGULAR,steal,,[],1628389,,,1610612748,76,56,2022-01-24T00:38:41Z,3980000,,,0,,B. Adebayo STEAL (1 STL),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,
402,PT07M04.00S,2022-01-24T00:38:49.1Z,3,REGULAR,foul,personal,[],201566,,,1610612748,76,56,2022-01-24T00:38:58Z,3990000,,,0,,R. Westbrook take personal FOUL (2 PF),"[201566, 1628389]",1610612747.0,LAL,take,,,Westbrook,R. Westbrook,,,,,,,,,,,202058.0,,,,,,,,2.0,0.0,Adebayo,1628389.0,,,
404,PT07M04.00S,2022-01-24T00:39:00.2Z,3,REGULAR,substitution,out,[],2772,,,1610612748,76,56,2022-01-24T00:39:07Z,4010000,,,0,,SUB out: T. Ariza,[2772],1610612747.0,LAL,,,,Ariza,T. Ariza,,,,,,,,,,,,,,,,,,,,,,,,,
405,PT07M04.00S,2022-01-24T00:39:00.2Z,3,REGULAR,substitution,out,[],2730,,,1610612748,76,56,2022-01-24T00:39:07Z,4020000,,,0,,SUB out: D. Howard,[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,,,,,,,,,,,,,,,,,,,
406,PT07M04.00S,2022-01-24T00:39:00.2Z,3,REGULAR,substitution,in,[],1628370,,,1610612748,76,56,2022-01-24T00:39:07Z,4030000,,,0,,SUB in: M. Monk,[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,
407,PT07M04.00S,2022-01-24T00:39:00.2Z,3,REGULAR,substitution,in,[],1626169,,,1610612748,76,56,2022-01-24T00:39:07Z,4040000,,,0,,SUB in: S. Johnson,[1626169],1610612747.0,LAL,,,,Johnson,S. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
408,PT07M03.00S,2022-01-24T00:39:19.9Z,3,REGULAR,turnover,out-of-bounds,[],1629130,,,1610612748,76,56,2022-01-24T00:39:26Z,4050000,,,0,,D. Robinson bad pass out-of-bounds TURNOVER (2 TO),[1629130],1610612748.0,MIA,bad pass,,,Robinson,D. Robinson,,,,,,,,,,,202058.0,2.0,,,,,,,,,,,,,
409,PT06M52.00S,2022-01-24T00:39:37.3Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],2544,22.158344283837057,90.44117647058823,1610612747,76,56,2022-01-24T00:39:56Z,4060000,-202.0,156.0,1,left,MISS L. James 25' 3PT,[2544],1610612747.0,LAL,,,,James,L. James,,,,,25.53,Missed,,,,,,,,,,,,,,,,,,,
410,PT06M51.00S,2022-01-24T00:39:38.3Z,3,REGULAR,rebound,defensive,[],200782,,,1610612748,76,56,2022-01-24T00:39:56Z,4070000,,,0,,P. Tucker REBOUND (Off:1 Def:2),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,409.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
411,PT06M49.00S,2022-01-24T00:39:41.3Z,3,REGULAR,foul,personal,[],201566,,,1610612748,76,56,2022-01-24T00:39:49Z,4080000,,,0,,R. Westbrook personal FOUL (3 PF),"[201566, 200782]",1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,203592.0,,,,,,,,3.0,0.0,Tucker,200782.0,,,
413,PT06M49.00S,2022-01-24T00:39:56.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,76,56,2022-01-24T00:39:56Z,4100000,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT06M36.00S,2022-01-24T00:42:57.7Z,3,REGULAR,2pt,Jump Shot,[],202710,76.95466491458606,59.55882352941176,1610612748,78,56,2022-01-24T00:43:01Z,4110000,48.0,164.0,1,right,J. Butler 17' pullup Jump Shot (13 PTS),[202710],1610612748.0,MIA,pullup,,,Butler,J. Butler,,,,,17.09,Made,,,,,,,13.0,,,,,,,,,,,,
415,PT06M12.00S,2022-01-24T00:43:21.6Z,3,REGULAR,3pt,Jump Shot,[],202340,6.258212877792378,96.56862745098039,1610612747,78,59,2022-01-24T00:43:26Z,4120000,-233.0,6.0,1,left,A. Bradley 3PT  (5 PTS) (R. Westbrook 7 AST),"[202340, 201566]",1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,23.29,Made,,,,,,,5.0,R. Westbrook,201566.0,7.0,,,,,,,,,
417,PT05M49.00S,2022-01-24T00:43:45.7Z,3,REGULAR,3pt,Jump Shot,[],1629216,66.5735873850197,20.34313725490196,1610612748,78,59,2022-01-24T00:51:20Z,4140000,-148.0,262.0,1,right,MISS G. Vincent 30' pullup 3PT,[1629216],1610612748.0,MIA,pullup,,,Vincent,G. Vincent,,,,,30.08,Missed,,,,,,,,,,,,,,,,,,,
418,PT05M45.00S,2022-01-24T00:43:49.7Z,3,REGULAR,rebound,defensive,[],1628370,,,1610612747,78,59,2022-01-24T00:43:51Z,4150000,,,0,,M. Monk REBOUND (Off:0 Def:1),[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,417.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
419,PT05M37.00S,2022-01-24T00:43:57.0Z,3,REGULAR,turnover,lost ball,[],202340,,,1610612747,78,59,2022-01-24T00:56:08Z,4160000,,,0,,A. Bradley lost ball TURNOVER (1 TO),"[202340, 1629216]",1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,,,,,,,,1.0,,,,,Vincent,1629216.0,,,,,,,
420,PT05M37.00S,2022-01-24T00:43:57.0Z,3,REGULAR,steal,,[],1629216,,,1610612748,78,59,2022-01-24T00:43:58Z,4170000,,,0,,G. Vincent STEAL (2 STL),[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT05M28.00S,2022-01-24T00:44:08.6Z,3,REGULAR,foul,personal,['2freethrow'],201566,,,1610612748,78,59,2022-01-24T00:45:03Z,4180000,,,0,,R. Westbrook shooting personal FOUL (4 PF) (Adebayo 2 FT),"[201566, 1628389]",1610612747.0,LAL,shooting,,,Westbrook,R. Westbrook,,,,,,,,,,,1627963.0,,,,,,,,4.0,0.0,Adebayo,1628389.0,,,
423,PT05M28.00S,2022-01-24T00:44:21.1Z,3,REGULAR,foul,technical,['1freethrow'],201566,,,1610612748,78,59,2022-01-24T00:44:31Z,4200000,,,0,,R. Westbrook technical FOUL (1 Tech),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,202058.0,,,,,,,,4.0,1.0,,,,,
424,PT05M28.00S,2022-01-24T00:44:41.6Z,3,REGULAR,freethrow,1 of 1,[],202710,,,1610612748,79,59,2022-01-24T00:44:41Z,4210000,,,0,,J. Butler technical Free Throw 1 of 1 (14 PTS),[202710],1610612748.0,MIA,technical,,,Butler,J. Butler,,,,,,Made,,,,,,,14.0,,,,,,,,,,,,
446,PT05M28.00S,2022-01-24T00:44:56.6Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1628389,,,1610612748,80,59,2022-01-24T00:48:05Z,4215000,,,0,,B. Adebayo Free Throw 1 of 2 (11 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,Made,,,,,,,11.0,,,,,,,,,,,,
447,PT05M28.00S,2022-01-24T00:44:56.6Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1628389,,,1610612748,81,59,2022-01-24T00:48:05Z,4217500,,,0,,B. Adebayo Free Throw 2 of 2 (12 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,Made,,,,,,,12.0,,,,,,,,,,,,
425,PT05M28.00S,2022-01-24T00:45:11.6Z,3,REGULAR,substitution,out,[],1629216,,,1610612747,81,59,2022-01-24T00:48:05Z,4220000,,,0,,SUB out: G. Vincent,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,
426,PT05M28.00S,2022-01-24T00:45:11.6Z,3,REGULAR,substitution,out,[],2544,,,1610612747,81,59,2022-01-24T00:48:05Z,4230000,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,
427,PT05M28.00S,2022-01-24T00:45:11.6Z,3,REGULAR,substitution,in,[],1629622,,,1610612747,81,59,2022-01-24T00:48:05Z,4240000,,,0,,SUB in: M. Strus,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT05M28.00S,2022-01-24T00:45:11.6Z,3,REGULAR,substitution,in,[],2546,,,1610612747,81,59,2022-01-24T00:48:05Z,4250000,,,0,,SUB in: C. Anthony,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT05M19.00S,2022-01-24T00:45:51.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201566,7.178055190538765,45.588235294117645,1610612747,81,59,2022-01-24T00:46:18Z,4260000,22.0,15.0,1,left,MISS R. Westbrook driving Layup - blocked,"[201566, 202710]",1610612747.0,LAL,driving,,,Westbrook,R. Westbrook,,,,,2.67,Missed,,,,,,,,,,,,,,,,,,Butler,202710.0
430,PT05M19.00S,2022-01-24T00:45:51.4Z,3,REGULAR,block,,[],202710,,,1610612747,81,59,2022-01-24T00:46:18Z,4270000,,,0,,J. Butler BLOCK (1 BLK),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT05M19.00S,2022-01-24T00:45:51.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612747,81,59,2022-01-24T00:46:18Z,4280000,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,429.0,,,,,,,,,,,,,,,,,,
432,PT05M19.00S,2022-01-24T00:45:56.7Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612747,81,59,2022-01-24T00:45:56Z,4290000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT05M19.00S,2022-01-24T00:45:57.5Z,3,REGULAR,substitution,out,[],1628389,,,1610612747,81,59,2022-01-24T00:46:03Z,4300000,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT05M19.00S,2022-01-24T00:45:57.5Z,3,REGULAR,substitution,in,[],203473,,,1610612747,81,59,2022-01-24T00:46:03Z,4310000,,,0,,SUB in: D. Dedmon,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT05M10.00S,2022-01-24T00:46:23.0Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",201566,11.12023653088042,56.61764705882353,1610612747,81,61,2022-01-24T00:46:34Z,4320000,-33.0,52.0,1,left,R. Westbrook 6' fadeaway bank Jump Shot (15 PTS),[201566],1610612747.0,LAL,fadeaway bank,,,Westbrook,R. Westbrook,,,,,6.16,Made,,,,,,,15.0,,,,,,,,,,,,
436,PT04M56.00S,2022-01-24T00:46:39.6Z,3,REGULAR,turnover,out-of-bounds,[],203473,,,1610612748,81,61,2022-01-24T00:46:46Z,4330000,,,0,,D. Dedmon bad pass out-of-bounds TURNOVER (1 TO),[203473],1610612748.0,MIA,bad pass,,,Dedmon,D. Dedmon,,,,,,,,,,,202058.0,1.0,,,,,,,,,,,,,
437,PT04M41.00S,2022-01-24T00:47:06.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],202340,10.33180026281209,2.941176470588235,1610612747,81,64,2022-01-24T00:47:13Z,4340000,235.0,45.0,1,left,A. Bradley 3PT  (8 PTS) (M. Monk 1 AST),"[202340, 1628370]",1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,23.95,Made,,,,,,,8.0,M. Monk,1628370.0,1.0,,,,,,,,,
439,PT04M20.00S,2022-01-24T00:47:27.2Z,3,REGULAR,turnover,bad pass,[],1629622,,,1610612748,81,64,2022-01-24T00:47:35Z,4360000,,,0,,M. Strus bad pass TURNOVER (1 TO),"[1629622, 1628370]",1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,1.0,,,,,Monk,1628370.0,,,,,,,
440,PT04M20.00S,2022-01-24T00:47:27.2Z,3,REGULAR,steal,,[],1628370,,,1610612747,81,64,2022-01-24T00:47:29Z,4370000,,,0,,M. Monk STEAL (2 STL),[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT04M17.00S,2022-01-24T00:47:31.3Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1628370,31.225361366622867,74.01960784313727,1610612747,81,64,2022-01-24T01:01:21Z,4380000,-120.0,241.0,1,left,MISS M. Monk 26' running pullup 3PT,[1628370],1610612747.0,LAL,running pullup,,,Monk,M. Monk,,,,,26.93,Missed,,,,,,,,,,,,,,,,,,,
442,PT04M15.00S,2022-01-24T00:47:35.7Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612748,81,64,2022-01-24T00:47:35Z,4390000,,,0,,TEAM defensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,441.0,,,,,,,,,,,,,,,,,,
443,PT04M15.00S,2022-01-24T00:47:36.7Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612748,81,64,2022-01-24T00:47:36Z,4400000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT04M15.00S,2022-01-24T00:47:37.1Z,3,REGULAR,substitution,out,[],201566,,,1610612748,81,64,2022-01-24T00:47:44Z,4410000,,,0,,SUB out: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT04M15.00S,2022-01-24T00:47:37.1Z,3,REGULAR,substitution,in,[],1629659,,,1610612748,81,64,2022-01-24T00:47:44Z,4420000,,,0,,SUB in: T. Horton-Tucker,[1629659],1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT04M02.00S,2022-01-24T00:48:14.8Z,3,REGULAR,3pt,Jump Shot,[],1629130,67.23061760840999,62.254901960784316,1610612748,81,64,2022-01-24T00:48:21Z,4430000,61.0,256.0,1,right,MISS D. Robinson 26' 3PT,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,26.28,Missed,,,,,,,,,,,,,,,,,,,
449,PT04M01.00S,2022-01-24T00:48:15.8Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612748,81,64,2022-01-24T00:48:21Z,4440000,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,448.0,,,,,,,,,,,,,,,,,,
450,PT04M01.00S,2022-01-24T00:48:23.5Z,3,REGULAR,foul,personal,[],2546,,,1610612748,81,64,2022-01-24T00:48:32Z,4450000,,,0,,C. Anthony loose ball personal FOUL (2 PF),"[2546, 203473]",1610612747.0,LAL,loose ball,,,Anthony,C. Anthony,,,,,,,,,,,1627963.0,,,,,,,,2.0,1.0,Dedmon,203473.0,,,
452,PT03M58.00S,2022-01-24T00:48:49.4Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],202710,93.5611038107753,96.05545343137256,1610612748,81,64,2022-01-24T01:05:25Z,4470000,230.0,8.0,1,right,MISS J. Butler 3PT,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,23.04,Missed,,,,,,,,,,,,,,,,,,,
453,PT03M56.00S,2022-01-24T00:48:51.4Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612747,81,64,2022-01-24T00:49:08Z,4480000,,,0,,TEAM defensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,452.0,,,,,,,,,,,,,,,,,,
454,PT03M56.00S,2022-01-24T00:48:56.8Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612747,81,64,2022-01-24T00:48:56Z,4490000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT03M50.00S,2022-01-24T00:49:03.4Z,3,REGULAR,3pt,Jump Shot,[],1629659,33.065045992115635,68.87254901960785,1610612747,81,64,2022-01-24T00:49:11Z,4500000,-94.0,258.0,1,left,MISS T. Horton-Tucker 27' 3PT,[1629659],1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,27.5,Missed,,,,,,,,,,,,,,,,,,,
456,PT03M44.00S,2022-01-24T00:49:09.4Z,3,REGULAR,rebound,defensive,[],203473,,,1610612748,81,64,2022-01-24T00:49:11Z,4510000,,,0,,D. Dedmon REBOUND (Off:1 Def:2),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,455.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
457,PT03M37.00S,2022-01-24T00:49:17.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629659,,,1610612748,81,64,2022-01-24T00:49:27Z,4520000,,,0,,T. Horton-Tucker shooting personal FOUL (3 PF) (Butler 2 FT),"[1629659, 202710]",1610612747.0,LAL,shooting,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,203592.0,,,,,,,,3.0,0.0,Butler,202710.0,,,
