actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,playerName,playerNameI,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
368,PT04M03.00S,2022-03-29T01:02:38.6Z,3,REGULAR,rebound,offensive,[],200782,,,1610612748,80,62,2022-03-29T01:02:38Z,3610000,,,0,,P. Tucker REBOUND (Off:1 Def:2),[200782],1610612748.0,MIA,,,,,,,,,Tucker,P. Tucker,367.0,3.0,2.0,1.0,,,,,,,,,,,,,,
369,PT04M00.00S,2022-03-29T01:02:40.8Z,3,REGULAR,3pt,Jump Shot,"['2ndchance', 'fromturnover']",1629622,66.96780551905388,45.34313725490196,1610612748,83,62,2022-03-29T01:09:40Z,3620000,-23.0,258.0,1,right,M. Strus 25' 3PT  (8 PTS) (P. Tucker 4 AST),"[1629622, 200782]",1610612748.0,MIA,,,,,,,25.9,Made,Strus,M. Strus,,,,,,,,,,8.0,P. Tucker,200782.0,4.0,,,,,
371,PT03M54.00S,2022-03-29T01:02:48.9Z,3,REGULAR,turnover,out-of-bounds,[],1630558,,,1610612758,83,62,2022-03-29T01:02:56Z,3640000,,,0,,D. Mitchell bad pass out-of-bounds TURNOVER (3 TO),[1630558],1610612758.0,SAC,bad pass,,,,,,,,Mitchell,D. Mitchell,,,,,201638.0,,,,,,,,,3.0,,,,
372,PT03M47.00S,2022-03-29T01:02:59.4Z,3,REGULAR,turnover,bad pass,[],1628389,,,1610612748,83,62,2022-03-29T01:03:16Z,3650000,,,0,,B. Adebayo bad pass TURNOVER (2 TO),"[1628389, 1628978]",1610612748.0,MIA,,,,,,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,2.0,DiVincenzo,1628978.0,,
373,PT03M47.00S,2022-03-29T01:02:59.4Z,3,REGULAR,steal,,[],1628978,,,1610612758,83,62,2022-03-29T01:03:03Z,3660000,,,0,,D. DiVincenzo STEAL (1 STL),[1628978],1610612758.0,SAC,,,,,,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,
374,PT03M47.00S,2022-03-29T01:03:10.1Z,3,REGULAR,foul,personal,[],1628389,,,1610612758,83,62,2022-03-29T01:03:39Z,3670000,,,0,,B. Adebayo take personal FOUL (2 PF),"[1628389, 1628978]",1610612748.0,MIA,take,,,,,,,,Adebayo,B. Adebayo,,,,,1626300.0,2.0,0.0,DiVincenzo,1628978.0,,,,,,,,,
376,PT03M47.00S,2022-03-29T01:03:20.0Z,3,REGULAR,substitution,out,[],1628389,,,1610612758,83,62,2022-03-29T01:03:25Z,3690000,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,,,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,
377,PT03M47.00S,2022-03-29T01:03:20.0Z,3,REGULAR,substitution,in,[],203473,,,1610612758,83,62,2022-03-29T01:03:25Z,3700000,,,0,,SUB in: D. Dedmon,[203473],1610612748.0,MIA,,,,,,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,
378,PT03M31.00S,2022-03-29T01:03:41.5Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1627745,6.783837056504599,50.245098039215684,1610612758,83,64,2022-03-29T01:03:46Z,3710000,-1.0,11.0,1,left,D. Jones cutting DUNK (15 PTS) (D. DiVincenzo 3 AST),"[1627745, 1628978]",1610612758.0,SAC,cutting,,,,,,1.14,Made,Jones,D. Jones,,,,,,,,,,15.0,D. DiVincenzo,1628978.0,3.0,,,,,
380,PT03M08.00S,2022-03-29T01:04:04.2Z,3,REGULAR,2pt,Jump Shot,[],1629622,77.21747700394218,66.91176470588235,1610612748,83,64,2022-03-29T01:04:08Z,3730000,85.0,162.0,1,right,MISS M. Strus 18' pullup Shot,[1629622],1610612748.0,MIA,pullup,,,,,,18.25,Missed,Strus,M. Strus,,,,,,,,,,,,,,,,,,
381,PT03M06.00S,2022-03-29T01:04:06.2Z,3,REGULAR,rebound,defensive,[],1630558,,,1610612758,83,64,2022-03-29T01:04:08Z,3740000,,,0,,D. Mitchell REBOUND (Off:0 Def:1),[1630558],1610612758.0,SAC,,,,,,,,,Mitchell,D. Mitchell,380.0,1.0,1.0,0.0,,,,,,,,,,,,,,
382,PT02M59.00S,2022-03-29T01:04:13.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630558,15.325229960578188,51.225490196078425,1610612758,83,64,2022-03-29T01:11:09Z,3750000,-6.0,92.0,1,left,MISS D. Mitchell 9' driving floating Shot,[1630558],1610612758.0,SAC,driving floating,,,,,,9.18,Missed,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,
383,PT02M56.00S,2022-03-29T01:04:16.6Z,3,REGULAR,rebound,defensive,[],200782,,,1610612748,83,64,2022-03-29T01:04:21Z,3760000,,,0,,P. Tucker REBOUND (Off:1 Def:3),[200782],1610612748.0,MIA,,,,,,,,,Tucker,P. Tucker,382.0,4.0,3.0,1.0,,,,,,,,,,,,,,
384,PT02M41.00S,2022-03-29T01:04:31.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629639,92.32917214191852,55.63725490196079,1610612748,85,64,2022-03-29T01:04:36Z,3770000,28.0,20.0,1,right,T. Herro driving Layup (12 PTS),[1629639],1610612748.0,MIA,driving,,,,,,3.43,Made,Herro,T. Herro,,,,,,,,,,12.0,,,,,,,,
385,PT02M28.00S,2022-03-29T01:04:44.6Z,3,REGULAR,3pt,Jump Shot,[],1628978,33.065045992115635,20.833333333333336,1610612758,85,64,2022-03-29T01:05:04Z,3780000,146.0,258.0,1,left,MISS D. DiVincenzo 29' 3PT,[1628978],1610612758.0,SAC,,,,,,,29.66,Missed,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,
386,PT02M24.00S,2022-03-29T01:04:48.4Z,3,REGULAR,rebound,defensive,[],1629622,,,1610612748,85,64,2022-03-29T01:04:48Z,3790000,,,0,,M. Strus REBOUND (Off:0 Def:3),[1629622],1610612748.0,MIA,,,,,,,,,Strus,M. Strus,385.0,3.0,3.0,0.0,,,,,,,,,,,,,,
387,PT02M15.00S,2022-03-29T01:04:57.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203473,94.1688567674113,47.05882352941176,1610612748,87,64,2022-03-29T01:05:09Z,3800000,-15.0,2.0,1,right,D. Dedmon reverse Layup (6 PTS) (K. Lowry 6 AST),"[203473, 200768]",1610612748.0,MIA,reverse,,,,,,1.49,Made,Dedmon,D. Dedmon,,,,,,,,,,6.0,K. Lowry,200768.0,6.0,,,,,
389,PT02M00.00S,2022-03-29T01:05:13.0Z,3,REGULAR,2pt,Jump Shot,[],1629002,6.783837056504599,81.86274509803921,1610612758,87,64,2022-03-29T01:12:24Z,3820000,-159.0,11.0,1,left,MISS C. Metu 15' turnaround Shot,[1629002],1610612758.0,SAC,turnaround,,,,,,15.97,Missed,Metu,C. Metu,,,,,,,,,,,,,,,,,,
390,PT01M55.00S,2022-03-29T01:05:18.0Z,3,REGULAR,rebound,defensive,[],200768,,,1610612748,87,64,2022-03-29T01:05:19Z,3830000,,,0,,K. Lowry REBOUND (Off:0 Def:4),[200768],1610612748.0,MIA,,,,,,,,,Lowry,K. Lowry,389.0,4.0,4.0,0.0,,,,,,,,,,,,,,
391,PT01M49.00S,2022-03-29T01:05:23.1Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629622,89.30683311432325,96.56862745098039,1610612748,87,64,2022-03-29T01:13:17Z,3840000,233.0,48.0,1,right,MISS M. Strus running 3PT,[1629622],1610612748.0,MIA,running,,,,,,23.77,Missed,Strus,M. Strus,,,,,,,,,,,,,,,,,,
392,PT01M46.00S,2022-03-29T01:05:26.1Z,3,REGULAR,rebound,offensive,[],200768,,,1610612748,87,64,2022-03-29T01:14:20Z,3850000,,,0,,K. Lowry REBOUND (Off:1 Def:4),[200768],1610612748.0,MIA,,,,,,,,,Lowry,K. Lowry,391.0,5.0,4.0,1.0,,,,,,,,,,,,,,
393,PT01M44.00S,2022-03-29T01:05:27.6Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629639,67.88764783180025,39.46078431372549,1610612748,87,64,2022-03-29T01:05:31Z,3860000,-53.0,249.0,1,right,MISS T. Herro 25' 3PT,[1629639],1610612748.0,MIA,,,,,,,25.49,Missed,Herro,T. Herro,,,,,,,,,,,,,,,,,,
394,PT01M43.00S,2022-03-29T01:05:28.6Z,3,REGULAR,rebound,defensive,[],1629002,,,1610612758,87,64,2022-03-29T01:06:02Z,3870000,,,0,,C. Metu REBOUND (Off:0 Def:5),[1629002],1610612758.0,SAC,,,,,,,,,Metu,C. Metu,393.0,5.0,5.0,0.0,,,,,,,,,,,,,,
395,PT01M42.00S,2022-03-29T01:05:36.7Z,3,REGULAR,turnover,out-of-bounds,[],1630558,,,1610612758,87,64,2022-03-29T01:05:49Z,3880000,,,0,,D. Mitchell step out-of-bounds TURNOVER (4 TO),[1630558],1610612758.0,SAC,step,,,,,,,,Mitchell,D. Mitchell,,,,,1626300.0,,,,,,,,,4.0,,,,
396,PT01M42.00S,2022-03-29T01:05:47.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,87,64,2022-03-29T01:05:47Z,3890000,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,PT01M42.00S,2022-03-29T01:07:28.2Z,3,REGULAR,substitution,out,[],200768,,,1610612748,87,64,2022-03-29T01:08:31Z,3900000,,,0,,SUB out: K. Lowry,[200768],1610612748.0,MIA,,,,,,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,
398,PT01M42.00S,2022-03-29T01:07:28.2Z,3,REGULAR,substitution,out,[],200782,,,1610612748,87,64,2022-03-29T01:08:31Z,3910000,,,0,,SUB out: P. Tucker,[200782],1610612748.0,MIA,,,,,,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,
399,PT01M42.00S,2022-03-29T01:07:28.2Z,3,REGULAR,substitution,out,[],1629622,,,1610612748,87,64,2022-03-29T01:08:31Z,3920000,,,0,,SUB out: M. Strus,[1629622],1610612748.0,MIA,,,,,,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,
400,PT01M42.00S,2022-03-29T01:07:28.2Z,3,REGULAR,substitution,out,[],1630558,,,1610612748,87,64,2022-03-29T01:08:31Z,3930000,,,0,,SUB out: D. Mitchell,[1630558],1610612758.0,SAC,,,,,,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,
401,PT01M42.00S,2022-03-29T01:07:28.2Z,3,REGULAR,substitution,out,[],1627745,,,1610612748,87,64,2022-03-29T01:08:31Z,3940000,,,0,,SUB out: D. Jones,[1627745],1610612758.0,SAC,,,,,,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,
402,PT01M42.00S,2022-03-29T01:07:28.2Z,3,REGULAR,substitution,out,[],203084,,,1610612748,87,64,2022-03-29T01:08:31Z,3950000,,,0,,SUB out: H. Barnes,[203084],1610612758.0,SAC,,,,,,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,
403,PT01M42.00S,2022-03-29T01:07:28.2Z,3,REGULAR,substitution,in,[],1629216,,,1610612748,87,64,2022-03-29T01:08:31Z,3960000,,,0,,SUB in: G. Vincent,[1629216],1610612748.0,MIA,,,,,,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,
404,PT01M42.00S,2022-03-29T01:07:28.2Z,3,REGULAR,substitution,in,[],202710,,,1610612748,87,64,2022-03-29T01:08:31Z,3970000,,,0,,SUB in: J. Butler,[202710],1610612748.0,MIA,,,,,,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,
405,PT01M42.00S,2022-03-29T01:07:28.2Z,3,REGULAR,substitution,in,[],1629130,,,1610612748,87,64,2022-03-29T01:08:31Z,3980000,,,0,,SUB in: D. Robinson,[1629130],1610612748.0,MIA,,,,,,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,
406,PT01M42.00S,2022-03-29T01:07:28.2Z,3,REGULAR,substitution,in,[],203200,,,1610612748,87,64,2022-03-29T01:08:31Z,3990000,,,0,,SUB in: J. Holiday,[203200],1610612758.0,SAC,,,,,,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,
407,PT01M42.00S,2022-03-29T01:07:28.2Z,3,REGULAR,substitution,in,[],1626168,,,1610612748,87,64,2022-03-29T01:08:31Z,4000000,,,0,,SUB in: T. Lyles,[1626168],1610612758.0,SAC,,,,,,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,
408,PT01M42.00S,2022-03-29T01:07:28.2Z,3,REGULAR,substitution,in,[],1629674,,,1610612748,87,64,2022-03-29T01:08:31Z,4010000,,,0,,SUB in: N. Queta,[1629674],1610612758.0,SAC,,,,,,,,,Queta,N. Queta,,,,,,,,,,,,,,,,,,
409,PT01M23.00S,2022-03-29T01:08:57.6Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629639,89.30683311432325,4.901960784313726,1610612748,90,64,2022-03-29T01:15:17Z,4020000,-225.0,48.0,1,right,T. Herro 3PT pullup (15 PTS) (J. Butler 4 AST),"[1629639, 202710]",1610612748.0,MIA,pullup,,,,,,23.06,Made,Herro,T. Herro,,,,,,,,,,15.0,J. Butler,202710.0,4.0,,,,,
411,PT01M11.00S,2022-03-29T01:09:10.0Z,3,REGULAR,3pt,Jump Shot,[],203200,33.065045992115635,42.15686274509804,1610612758,90,67,2022-03-29T01:09:15Z,4040000,39.0,258.0,1,left,J. Holiday 26' 3PT  (5 PTS) (D. DiVincenzo 4 AST),"[203200, 1628978]",1610612758.0,SAC,,,,,,,26.13,Made,Holiday,J. Holiday,,,,,,,,,,5.0,D. DiVincenzo,1628978.0,4.0,,,,,
413,PT00M56.60S,2022-03-29T01:09:29.3Z,3,REGULAR,foul,personal,[],203200,,,1610612748,90,67,2022-03-29T01:09:47Z,4060000,,,0,,J. Holiday personal FOUL (2 PF),"[203200, 203473]",1610612758.0,SAC,,,,,,,,,Holiday,J. Holiday,,,,,1626300.0,2.0,0.0,Dedmon,203473.0,,,,,,,,,
417,PT00M53.70S,2022-03-29T01:09:52.6Z,3,REGULAR,3pt,Jump Shot,[],1629130,92.85479632063075,4.411764705882353,1610612748,93,67,2022-03-29T01:09:57Z,4080000,-228.0,15.0,1,right,D. Robinson 3PT  (9 PTS) (J. Butler 5 AST),"[1629130, 202710]",1610612748.0,MIA,,,,,,,22.84,Made,Robinson,D. Robinson,,,,,,,,,,9.0,J. Butler,202710.0,5.0,,,,,
419,PT00M44.50S,2022-03-29T01:10:07.9Z,3,REGULAR,foul,personal,['2freethrow'],203473,,,1610612758,93,67,2022-03-29T01:10:13Z,4100000,,,0,,D. Dedmon shooting personal FOUL (3 PF) (Queta 2 FT),"[203473, 1629674]",1610612748.0,MIA,shooting,,,,,,,,Dedmon,D. Dedmon,,,,,202041.0,3.0,0.0,Queta,1629674.0,,,,,,,,,
421,PT00M44.50S,2022-03-29T01:10:30.8Z,3,REGULAR,freethrow,1 of 2,[],1629674,,,1610612758,93,68,2022-03-29T01:10:49Z,4120000,,,0,,N. Queta Free Throw 1 of 2 (3 PTS),[1629674],1610612758.0,SAC,,,,,,,,Made,Queta,N. Queta,,,,,,,,,,3.0,,,,,,,,
422,PT00M44.50S,2022-03-29T01:10:30.8Z,3,REGULAR,freethrow,2 of 2,[],1629674,,,1610612758,93,68,2022-03-29T01:10:49Z,4130000,,,0,,MISS N. Queta Free Throw 2 of 2,[1629674],1610612758.0,SAC,,,,,,,,Missed,Queta,N. Queta,,,,,,,,,,,,,,,,,,
423,PT00M41.30S,2022-03-29T01:10:34.0Z,3,REGULAR,rebound,defensive,[],1629639,,,1610612748,93,68,2022-03-29T01:10:49Z,4140000,,,0,,T. Herro REBOUND (Off:0 Def:4),[1629639],1610612748.0,MIA,,,,,,,,,Herro,T. Herro,422.0,4.0,4.0,0.0,,,,,,,,,,,,,,
424,PT00M23.20S,2022-03-29T01:11:07.1Z,3,REGULAR,2pt,Jump Shot,[],1629216,78.0059132720105,66.17647058823529,1610612748,93,68,2022-03-29T01:11:12Z,4150000,81.0,154.0,1,right,MISS G. Vincent 17' pullup Shot,[1629216],1610612748.0,MIA,pullup,,,,,,17.41,Missed,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,
425,PT00M20.30S,2022-03-29T01:11:10.0Z,3,REGULAR,rebound,defensive,[],1629002,,,1610612758,93,68,2022-03-29T01:11:12Z,4160000,,,0,,C. Metu REBOUND (Off:0 Def:6),[1629002],1610612758.0,SAC,,,,,,,,,Metu,C. Metu,424.0,6.0,6.0,0.0,,,,,,,,,,,,,,
426,PT00M04.50S,2022-03-29T01:11:25.8Z,3,REGULAR,3pt,Jump Shot,[],1628978,32.53942181340342,45.09803921568628,1610612758,93,68,2022-03-29T01:16:56Z,4170000,25.0,253.0,1,left,MISS D. DiVincenzo 25' pullup 3PT,[1628978],1610612758.0,SAC,pullup,,,,,,25.46,Missed,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,
427,PT00M00.30S,2022-03-29T01:11:30.0Z,3,REGULAR,rebound,defensive,[],202710,,,1610612748,93,68,2022-03-29T01:11:30Z,4180000,,,0,,J. Butler REBOUND (Off:1 Def:4),[202710],1610612748.0,MIA,,,,,,,,,Butler,J. Butler,426.0,5.0,4.0,1.0,,,,,,,,,,,,,,
428,PT00M00.20S,2022-03-29T01:11:34.7Z,3,REGULAR,3pt,Jump Shot,[],203473,50.936268068331145,41.17647058823529,1610612748,93,68,2022-03-29T01:18:35Z,4190000,-44.0,409.0,1,right,MISS D. Dedmon 41' 3PT,[203473],1610612748.0,MIA,,,,,,,41.11,Missed,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,
429,PT00M00.10S,2022-03-29T01:11:34.8Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612748,93,68,2022-03-29T01:11:49Z,4200000,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,428.0,,,,,,,,,,,,,,,,,
430,PT00M00.00S,2022-03-29T01:11:46.0Z,3,REGULAR,period,end,[],0,,,1610612748,93,68,2022-03-29T01:11:46Z,4210000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT12M00.00S,2022-03-29T01:12:38.4Z,4,REGULAR,substitution,out,['startperiod'],1629674,,,1610612748,93,68,2022-03-29T01:14:09Z,4220000,,,0,,SUB out: N. Queta,[1629674],1610612758.0,SAC,,,,,,,,,Queta,N. Queta,,,,,,,,,,,,,,,,,,
432,PT12M00.00S,2022-03-29T01:12:38.4Z,4,REGULAR,substitution,in,['startperiod'],1630558,,,1610612748,93,68,2022-03-29T01:14:09Z,4230000,,,0,,SUB in: D. Mitchell,[1630558],1610612758.0,SAC,,,,,,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,
433,PT12M00.00S,2022-03-29T01:14:18.0Z,4,REGULAR,period,start,[],0,,,1610612758,93,68,2022-03-29T01:14:18Z,4240000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT11M50.00S,2022-03-29T01:14:27.4Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629002,7.046649145860711,48.77450980392157,1610612758,93,70,2022-03-29T01:14:31Z,4250000,6.0,14.0,1,left,C. Metu alley-oop DUNK (5 PTS) (D. Mitchell 7 AST),"[1629002, 1630558]",1610612758.0,SAC,alley-oop,,,,,,1.5,Made,Metu,C. Metu,,,,,,,,,,5.0,D. Mitchell,1630558.0,7.0,,,,,
436,PT11M28.00S,2022-03-29T01:14:49.4Z,4,REGULAR,turnover,lost ball,[],1629639,,,1610612748,93,70,2022-03-29T01:14:53Z,4270000,,,0,,T. Herro lost ball TURNOVER (1 TO),"[1629639, 1628978]",1610612748.0,MIA,,,,,,,,,Herro,T. Herro,,,,,,,,,,,,,,1.0,DiVincenzo,1628978.0,,
437,PT11M28.00S,2022-03-29T01:14:49.4Z,4,REGULAR,steal,,[],1628978,,,1610612758,93,70,2022-03-29T01:14:51Z,4280000,,,0,,D. DiVincenzo STEAL (2 STL),[1628978],1610612758.0,SAC,,,,,,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,
438,PT11M21.00S,2022-03-29T01:15:01.6Z,4,REGULAR,foul,offensive,[],1629002,,,1610612758,93,70,2022-03-29T01:15:18Z,4290000,,,0,,C. Metu charge offensive FOUL (3 PF),"[1629002, 1629130]",1610612758.0,SAC,charge,,,,,,,,Metu,C. Metu,,,,,201638.0,3.0,0.0,Robinson,1629130.0,,,,,,,,,
440,PT11M21.00S,2022-03-29T01:15:01.6Z,4,REGULAR,turnover,offensive foul,[],1629002,,,1610612758,93,70,2022-03-29T01:15:01Z,4310000,,,0,,C. Metu offensive foul TURNOVER (1 TO),[1629002],1610612758.0,SAC,,,,,,,,,Metu,C. Metu,,,,,201638.0,,,,,,,,,1.0,,,,
441,PT11M08.00S,2022-03-29T01:15:23.2Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629639,72.7496714848883,12.990196078431374,1610612748,96,70,2022-03-29T01:15:29Z,4320000,-185.0,204.0,1,right,T. Herro 27' 3PT  (18 PTS),[1629639],1610612748.0,MIA,,,,,,,27.52,Made,Herro,T. Herro,,,,,,,,,,18.0,,,,,,,,
443,PT10M56.00S,2022-03-29T01:15:39.3Z,4,REGULAR,2pt,Jump Shot,[],1630558,22.026938239159,66.91176470588235,1610612758,96,72,2022-03-29T01:15:43Z,4340000,-85.0,155.0,1,left,D. Mitchell 17' pullup Jump Shot (11 PTS),[1630558],1610612758.0,SAC,pullup,,,,,,17.62,Made,Mitchell,D. Mitchell,,,,,,,,,,11.0,,,,,,,,
444,PT10M56.00S,2022-03-29T01:15:42.7Z,4,REGULAR,foul,personal,['1freethrow'],1629130,,,1610612758,96,72,2022-03-29T01:15:49Z,4350000,,,0,,D. Robinson shooting personal FOUL (3 PF) (Mitchell 1 FT),"[1629130, 1630558]",1610612748.0,MIA,shooting,,,,,,,,Robinson,D. Robinson,,,,,1626300.0,3.0,0.0,Mitchell,1630558.0,,,,,,,,,
446,PT10M56.00S,2022-03-29T01:16:05.3Z,4,REGULAR,freethrow,1 of 1,[],1630558,,,1610612758,96,73,2022-03-29T01:16:05Z,4370000,,,0,,D. Mitchell Free Throw 1 of 1 (12 PTS),[1630558],1610612758.0,SAC,,,,,,,,Made,Mitchell,D. Mitchell,,,,,,,,,,12.0,,,,,,,,
447,PT10M42.00S,2022-03-29T01:16:21.9Z,4,REGULAR,turnover,bad pass,[],202710,,,1610612748,96,73,2022-03-29T01:16:26Z,4380000,,,0,,J. Butler bad pass TURNOVER (3 TO),"[202710, 1630558]",1610612748.0,MIA,,,,,,,,,Butler,J. Butler,,,,,,,,,,,,,,3.0,Mitchell,1630558.0,,
448,PT10M42.00S,2022-03-29T01:16:21.9Z,4,REGULAR,steal,,[],1630558,,,1610612758,96,73,2022-03-29T01:16:24Z,4390000,,,0,,D. Mitchell STEAL (1 STL),[1630558],1610612758.0,SAC,,,,,,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,
449,PT10M36.00S,2022-03-29T01:16:26.7Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629002,6.389618922470433,50.0,1610612758,96,75,2022-03-29T01:16:32Z,4400000,0.0,8.0,1,left,C. Metu running DUNK (7 PTS) (D. Mitchell 8 AST),"[1629002, 1630558]",1610612758.0,SAC,running,,,,,,0.76,Made,Metu,C. Metu,,,,,,,,,,7.0,D. Mitchell,1630558.0,8.0,,,,,
451,PT10M32.00S,2022-03-29T01:16:36.3Z,4,REGULAR,foul,offensive,[],1629639,,,1610612748,96,75,2022-03-29T01:16:50Z,4420000,,,0,,T. Herro charge offensive FOUL (2 PF),"[1629639, 1630558]",1610612748.0,MIA,charge,,,,,,,,Herro,T. Herro,,,,,1626300.0,2.0,0.0,Mitchell,1630558.0,,,,,,,,,
453,PT10M32.00S,2022-03-29T01:16:36.3Z,4,REGULAR,turnover,offensive foul,[],1629639,,,1610612748,96,75,2022-03-29T01:16:36Z,4440000,,,0,,T. Herro offensive foul TURNOVER (2 TO),[1629639],1610612748.0,MIA,,,,,,,,,Herro,T. Herro,,,,,1626300.0,,,,,,,,,2.0,,,,
454,PT10M23.00S,2022-03-29T01:16:59.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'defensivegoaltending']",1630558,5.863994743758213,48.529411764705884,1610612758,96,77,2022-03-29T01:21:52Z,4450000,7.0,3.0,1,left,D. Mitchell driving Layup (14 PTS),[1630558],1610612758.0,SAC,driving,,,,,,0.78,Made,Mitchell,D. Mitchell,,,,,,,,,,14.0,,,,,,,,
455,PT10M23.00S,2022-03-29T01:17:03.5Z,4,REGULAR,violation,defensive goaltending,[],1629130,,,1610612758,96,77,2022-03-29T01:17:14Z,4460000,,,0,,D. Robinson defensive goaltending VIOLATION,[1629130],1610612748.0,MIA,,,,,,,,,Robinson,D. Robinson,,,,,202041.0,,,,,,,,,,,,,
456,PT10M07.00S,2022-03-29T01:17:28.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202710,88.91261498028909,50.49019607843137,1610612748,98,77,2022-03-29T01:17:54Z,4470000,2.0,52.0,1,right,J. Butler driving floating Jump Shot (22 PTS),[202710],1610612748.0,MIA,driving floating,,,,,,5.18,Made,Butler,J. Butler,,,,,,,,,,22.0,,,,,,,,
457,PT10M07.00S,2022-03-29T01:17:33.9Z,4,REGULAR,foul,personal,['1freethrow'],1628978,,,1610612748,98,77,2022-03-29T01:17:40Z,4480000,,,0,,D. DiVincenzo shooting personal FOUL (1 PF) (Butler 1 FT),"[1628978, 202710]",1610612758.0,SAC,shooting,,,,,,,,DiVincenzo,D. DiVincenzo,,,,,1626300.0,1.0,0.0,Butler,202710.0,,,,,,,,,
459,PT10M07.00S,2022-03-29T01:18:00.0Z,4,REGULAR,freethrow,1 of 1,[],202710,,,1610612748,99,77,2022-03-29T01:18:00Z,4500000,,,0,,J. Butler Free Throw 1 of 1 (23 PTS),[202710],1610612748.0,MIA,,,,,,,,Made,Butler,J. Butler,,,,,,,,,,23.0,,,,,,,,
460,PT09M54.00S,2022-03-29T01:18:15.5Z,4,REGULAR,turnover,bad pass,[],1629002,,,1610612758,99,77,2022-03-29T01:18:20Z,4510000,,,0,,C. Metu bad pass TURNOVER (2 TO),"[1629002, 1629216]",1610612758.0,SAC,,,,,,,,,Metu,C. Metu,,,,,,,,,,,,,,2.0,Vincent,1629216.0,,
461,PT09M54.00S,2022-03-29T01:18:15.5Z,4,REGULAR,steal,,[],1629216,,,1610612748,99,77,2022-03-29T01:18:17Z,4520000,,,0,,G. Vincent STEAL (1 STL),[1629216],1610612748.0,MIA,,,,,,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,
