actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,value
555,PT07M00.00S,2022-01-20T02:32:10.0Z,4,REGULAR,foul,personal,[],1629130,,,1610612757,87,85,2022-01-20T02:32:32Z,5450000,,,0,,D. Robinson loose ball personal FOUL (2 PF),"[1629130, 203994]",1610612748.0,MIA,loose ball,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,1628159.0,2.0,0.0,Nurkic,203994.0,,,,
557,PT07M00.00S,2022-01-20T02:32:26.7Z,4,REGULAR,substitution,out,[],203473,,,1610612757,87,85,2022-01-20T02:32:46Z,5470000,,,0,,SUB out: D. Dedmon,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,,
558,PT07M00.00S,2022-01-20T02:32:26.7Z,4,REGULAR,substitution,out,[],1629130,,,1610612757,87,85,2022-01-20T02:32:46Z,5480000,,,0,,SUB out: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT07M00.00S,2022-01-20T02:32:26.7Z,4,REGULAR,substitution,out,[],1629604,,,1610612757,87,85,2022-01-20T02:32:46Z,5490000,,,0,,SUB out: C. Elleby,[1629604],1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,,,,,,,,,,,,,,,,,,,,
560,PT07M00.00S,2022-01-20T02:32:26.7Z,4,REGULAR,substitution,in,[],1628997,,,1610612757,87,85,2022-01-20T02:32:46Z,5500000,,,0,,SUB in: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT07M00.00S,2022-01-20T02:32:26.7Z,4,REGULAR,substitution,in,[],1628389,,,1610612757,87,85,2022-01-20T02:32:46Z,5510000,,,0,,SUB in: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT07M00.00S,2022-01-20T02:32:26.7Z,4,REGULAR,substitution,in,[],203496,,,1610612757,87,85,2022-01-20T02:32:46Z,5520000,,,0,,SUB in: R. Covington,[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT06M57.00S,2022-01-20T02:32:51.7Z,4,REGULAR,2pt,Jump Shot,[],203468,10.33180026281209,27.205882352941174,1610612757,87,87,2022-01-20T02:33:08Z,5530000,114.0,45.0,1,left,C. McCollum 12' pullup bank Jump Shot (24 PTS) (B. McLemore 2 AST),"[203468, 203463]",1610612757.0,POR,pullup bank,,,McCollum,C. McCollum,,,,,,,,12.24,Made,,,,,,,24.0,,,,,,B. McLemore,203463.0,2.0,
564,PT06M46.00S,2022-01-20T02:33:02.8Z,4,REGULAR,2pt,Jump Shot,[],1629216,77.08607095926413,30.88235294117647,1610612748,89,87,2022-01-20T02:33:17Z,5540000,-96.0,163.0,1,right,G. Vincent 18' pullup Jump Shot (9 PTS),[1629216],1610612748.0,MIA,pullup,,,Vincent,G. Vincent,,,,,,,,18.89,Made,,,,,,,9.0,,,,,,,,,
565,PT06M30.00S,2022-01-20T02:33:21.5Z,4,REGULAR,foul,personal,[],1629216,,,1610612757,89,87,2022-01-20T02:33:35Z,5550000,,,0,,G. Vincent personal FOUL (2 PF),"[1629216, 203994]",1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,200833.0,2.0,0.0,Nurkic,203994.0,,,,
567,PT06M30.00S,2022-01-20T02:33:36.1Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,89,87,2022-01-20T02:33:36Z,5570000,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
569,PT06M24.00S,2022-01-20T02:36:32.0Z,4,REGULAR,turnover,bad pass,[],203468,,,1610612757,89,87,2022-01-20T02:36:36Z,5580000,,,0,,C. McCollum bad pass TURNOVER (4 TO),"[203468, 1628389]",1610612757.0,POR,,,,McCollum,C. McCollum,,,,,4.0,Adebayo,1628389.0,,,,,,,,,,,,,,,,,,
570,PT06M24.00S,2022-01-20T02:36:32.0Z,4,REGULAR,steal,,[],1628389,,,1610612748,89,87,2022-01-20T02:36:33Z,5590000,,,0,,B. Adebayo STEAL (5 STL),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,
571,PT06M13.00S,2022-01-20T02:36:48.4Z,4,REGULAR,foul,personal,[],203994,,,1610612748,89,87,2022-01-20T02:37:04Z,5600000,,,0,,J. Nurkic personal FOUL (5 PF),"[203994, 1629622]",1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,2004.0,5.0,0.0,Strus,1629622.0,,,,
573,PT06M13.00S,2022-01-20T02:37:04.6Z,4,REGULAR,substitution,out,[],203994,,,1610612748,89,87,2022-01-20T02:37:11Z,5620000,,,0,,SUB out: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT06M13.00S,2022-01-20T02:37:04.6Z,4,REGULAR,substitution,in,[],1630570,,,1610612748,89,87,2022-01-20T02:37:11Z,5630000,,,0,,SUB in: T. Watford,[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT06M10.00S,2022-01-20T02:37:18.1Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629622,71.69842312746385,83.08823529411765,1610612748,89,87,2022-01-20T02:37:34Z,5640000,165.0,214.0,1,right,MISS M. Strus 27' pullup 3PT,[1629622],1610612748.0,MIA,pullup,,,Strus,M. Strus,,,,,,,,27.01,Missed,,,,,,,,,,,,,,,,
576,PT06M09.00S,2022-01-20T02:37:21.6Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612757,89,87,2022-01-20T02:37:21Z,5650000,,,0,,TEAM defensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,,,575.0,,,,,,,,,,,,,
577,PT06M09.00S,2022-01-20T02:37:22.9Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612757,89,87,2022-01-20T02:37:22Z,5660000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
578,PT05M53.00S,2022-01-20T02:37:44.1Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612757,89,87,2022-01-20T02:37:44Z,5670000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
579,PT05M46.00S,2022-01-20T02:38:05.5Z,4,REGULAR,2pt,Jump Shot,[],203468,4.812746386333772,16.666666666666664,1610612757,89,87,2022-01-20T02:38:12Z,5680000,167.0,-7.0,1,left,MISS C. McCollum 16' step back Shot,[203468],1610612757.0,POR,step back,,,McCollum,C. McCollum,,,,,,,,16.69,Missed,,,,,,,,,,,,,,,,
580,PT05M43.00S,2022-01-20T02:38:08.5Z,4,REGULAR,rebound,defensive,[],1628389,,,1610612748,89,87,2022-01-20T02:38:12Z,5690000,,,0,,B. Adebayo REBOUND (Off:2 Def:5),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,579.0,7.0,5.0,2.0,,,,,,,,,,
581,PT05M29.00S,2022-01-20T02:38:25.9Z,4,REGULAR,turnover,traveling,[],1628997,,,1610612748,89,87,2022-01-20T02:38:34Z,5700000,,,0,,C. Martin traveling TURNOVER (1 TO),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,1.0,,,,,,,,,,,,2004.0,,,,,,,,
582,PT05M14.00S,2022-01-20T02:38:50.3Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629014,29.517082785808146,25.735294117647058,1610612757,89,87,2022-01-20T02:38:56Z,5710000,121.0,225.0,1,left,MISS A. Simons 25' 3PT,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,25.56,Missed,,,,,,,,,,,,,,,,
583,PT05M12.00S,2022-01-20T02:38:52.3Z,4,REGULAR,rebound,defensive,[],1628389,,,1610612748,89,87,2022-01-20T02:38:56Z,5720000,,,0,,B. Adebayo REBOUND (Off:2 Def:6),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,582.0,8.0,6.0,2.0,,,,,,,,,,
584,PT05M04.00S,2022-01-20T02:39:00.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,85.62746386333771,54.65686274509803,1610612748,91,87,2022-01-20T02:39:05Z,5730000,23.0,83.0,1,right,B. Adebayo 8' driving floating Jump Shot (12 PTS),[1628389],1610612748.0,MIA,driving floating,,,Adebayo,B. Adebayo,,,,,,,,8.58,Made,,,,,,,12.0,,,,,,,,,
585,PT04M38.00S,2022-01-20T02:39:29.5Z,4,REGULAR,2pt,Jump Shot,[],203496,8.886333771353483,67.40196078431373,1610612757,91,87,2022-01-20T02:40:15Z,5740000,-87.0,31.0,1,left,MISS R. Covington 9' Jump Shot - blocked,"[203496, 1628389]",1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,9.24,Missed,Adebayo,1628389.0,,,,,,,,,,,,,,
586,PT04M38.00S,2022-01-20T02:39:29.5Z,4,REGULAR,block,,[],1628389,,,1610612757,91,87,2022-01-20T02:39:31Z,5750000,,,0,,B. Adebayo BLOCK (2 BLK),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,
587,PT04M37.00S,2022-01-20T02:39:30.5Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612757,91,87,2022-01-20T02:39:58Z,5760000,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,,,585.0,,,,,,,,,,,,,
588,PT04M36.00S,2022-01-20T02:39:33.6Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612757,91,87,2022-01-20T02:39:47Z,5770000,,,0,,POR shot clock Team TURNOVER,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,1628159.0,,,,,,,,
589,PT04M22.00S,2022-01-20T02:40:01.3Z,4,REGULAR,foul,personal,['2freethrow'],1630570,,,1610612748,91,87,2022-01-20T02:40:12Z,5780000,,,0,,T. Watford shooting personal FOUL (1 PF) (Adebayo 2 FT),"[1630570, 1628389]",1610612757.0,POR,shooting,,,Watford,T. Watford,,,,,,,,,,,,,,,,,1628159.0,1.0,0.0,Adebayo,1628389.0,,,,
591,PT04M22.00S,2022-01-20T02:40:39.3Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1628389,,,1610612748,92,87,2022-01-20T02:40:39Z,5800000,,,0,,B. Adebayo Free Throw 1 of 2 (13 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,Made,,,,,,,13.0,,,,,,,,,
592,PT04M22.00S,2022-01-20T02:40:40.1Z,4,REGULAR,substitution,out,[],1630570,,,1610612748,92,87,2022-01-20T02:40:43Z,5810000,,,0,,SUB out: T. Watford,[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT04M22.00S,2022-01-20T02:40:40.1Z,4,REGULAR,substitution,in,[],203994,,,1610612748,92,87,2022-01-20T02:40:43Z,5820000,,,0,,SUB in: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT04M22.00S,2022-01-20T02:41:05.5Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1628389,,,1610612748,93,87,2022-01-20T02:41:05Z,5830000,,,0,,B. Adebayo Free Throw 2 of 2 (14 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,Made,,,,,,,14.0,,,,,,,,,
595,PT04M00.00S,2022-01-20T02:41:28.9Z,4,REGULAR,3pt,Jump Shot,[],203463,27.151773981603156,13.23529411764706,1610612757,93,87,2022-01-20T02:41:35Z,5840000,184.0,203.0,1,left,MISS B. McLemore 27' 3PT - blocked,"[203463, 1629622]",1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,,27.36,Missed,Strus,1629622.0,,,,,,,,,,,,,,
596,PT04M00.00S,2022-01-20T02:41:28.9Z,4,REGULAR,block,,[],1629622,,,1610612757,93,87,2022-01-20T02:41:33Z,5850000,,,0,,M. Strus BLOCK (1 BLK),[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,
597,PT03M55.00S,2022-01-20T02:41:33.9Z,4,REGULAR,rebound,defensive,[],1628389,,,1610612748,93,87,2022-01-20T02:41:35Z,5860000,,,0,,B. Adebayo REBOUND (Off:2 Def:7),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,595.0,9.0,7.0,2.0,,,,,,,,,,
598,PT03M48.00S,2022-01-20T02:41:41.4Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1628389,87.59855453350855,46.81372549019608,1610612748,95,87,2022-01-20T02:42:00Z,5870000,-16.0,64.0,1,right,B. Adebayo 6' driving Hook (16 PTS) (M. Strus 2 AST),"[1628389, 1629622]",1610612748.0,MIA,driving,,,Adebayo,B. Adebayo,,,,,,,,6.6,Made,,,,,,,16.0,,,,,,M. Strus,1629622.0,2.0,
600,PT03M46.00S,2022-01-20T02:41:48.9Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,95,87,2022-01-20T02:41:48Z,5890000,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601,PT03M46.00S,2022-01-20T02:42:20.7Z,4,REGULAR,substitution,out,[],203463,,,1610612757,95,87,2022-01-20T02:44:30Z,5900000,,,0,,SUB out: B. McLemore,[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,,,,,,,,,,,,,,,,,,,
602,PT03M46.00S,2022-01-20T02:42:20.7Z,4,REGULAR,substitution,in,[],1628372,,,1610612757,95,87,2022-01-20T02:44:30Z,5910000,,,0,,SUB in: D. Smith Jr.,[1628372],1610612757.0,POR,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
603,PT03M27.00S,2022-01-20T02:44:55.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203496,9.543363994743759,37.745098039215684,1610612757,95,87,2022-01-20T02:45:07Z,5920000,61.0,37.0,1,left,MISS R. Covington 7' driving Layup,[203496],1610612757.0,POR,driving,,,Covington,R. Covington,,,,,,,,7.17,Missed,,,,,,,,,,,,,,,,
604,PT03M26.00S,2022-01-20T02:44:56.3Z,4,REGULAR,rebound,offensive,[],203994,,,1610612757,95,87,2022-01-20T02:56:12Z,5930000,,,0,,J. Nurkic REBOUND (Off:4 Def:7),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,603.0,11.0,7.0,4.0,,,,,,,,,,
661,PT03M25.00S,2022-01-20T02:45:00.8Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203994,8.14717477003942,60.56219362745098,1610612757,95,87,2022-01-20T02:57:19Z,5935000,-53.0,24.0,1,left,MISS J. Nurkic Jump Shot - blocked,"[203994, 1629216]",1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,5.8,Missed,Vincent,1629216.0,,,,,,,,,,,,,,
662,PT03M25.00S,2022-01-20T02:45:00.8Z,4,REGULAR,block,,[],1629216,,,1610612757,95,87,2022-01-20T02:57:10Z,5937500,,,0,,G. Vincent BLOCK (1 BLK),[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,
663,PT03M24.00S,2022-01-20T02:45:01.8Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612757,95,87,2022-01-20T02:57:19Z,5938750,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,,,661.0,,,,,,,,,,,,,
605,PT03M24.00S,2022-01-20T02:45:06.3Z,4,REGULAR,violation,kicked ball,[],200782,,,1610612757,95,87,2022-01-20T02:45:15Z,5940000,,,0,,P. Tucker kicked ball VIOLATION,[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,2004.0,,,,,,,,
606,PT03M24.00S,2022-01-20T02:45:20.5Z,4,REGULAR,stoppage,court clean up,[],0,,,1610612757,95,87,2022-01-20T02:45:20Z,5950000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
607,PT03M14.00S,2022-01-20T02:45:41.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629014,8.492115637319317,42.15686274509804,1610612757,95,87,2022-01-20T02:57:10Z,5960000,39.0,27.0,1,left,MISS A. Simons driving Layup - blocked,"[1629014, 1628389]",1610612757.0,POR,driving,,,Simons,A. Simons,,,,,,,,4.78,Missed,Adebayo,1628389.0,,,,,,,,,,,,,,
608,PT03M14.00S,2022-01-20T02:45:41.7Z,4,REGULAR,block,,[],1628389,,,1610612757,95,87,2022-01-20T02:45:44Z,5970000,,,0,,B. Adebayo BLOCK (3 BLK),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,
609,PT03M12.00S,2022-01-20T02:45:43.7Z,4,REGULAR,rebound,offensive,[],203994,,,1610612757,95,87,2022-01-20T02:45:46Z,5980000,,,0,,J. Nurkic REBOUND (Off:5 Def:7),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,607.0,12.0,7.0,5.0,,,,,,,,,,
610,PT03M12.00S,2022-01-20T02:45:45.3Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",203994,9.149145860709593,48.529411764705884,1610612757,95,89,2022-01-20T02:45:50Z,5990000,7.0,34.0,1,left,J. Nurkic tip DUNK (17 PTS),[203994],1610612757.0,POR,tip,,,Nurkic,J. Nurkic,,,,,,,,3.43,Made,,,,,,,17.0,,,,,,,,,
611,PT02M49.00S,2022-01-20T02:46:16.5Z,4,REGULAR,2pt,Jump Shot,[],1628389,77.4802890932983,53.92156862745098,1610612748,95,89,2022-01-20T02:46:25Z,6000000,20.0,159.0,1,right,MISS B. Adebayo 16' Jump Shot,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,16.04,Missed,,,,,,,,,,,,,,,,
612,PT02M43.00S,2022-01-20T02:46:22.5Z,4,REGULAR,rebound,offensive,[],200782,,,1610612748,95,89,2022-01-20T02:46:25Z,6010000,,,0,,P. Tucker REBOUND (Off:2 Def:1),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,611.0,3.0,1.0,2.0,,,,,,,,,,
613,PT02M34.00S,2022-01-20T02:46:33.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628389,92.32917214191852,50.0,1610612748,97,89,2022-01-20T02:46:40Z,6020000,0.0,20.0,1,right,B. Adebayo cutting Layup (18 PTS) (G. Vincent 6 AST),"[1628389, 1629216]",1610612748.0,MIA,cutting,,,Adebayo,B. Adebayo,,,,,,,,1.96,Made,,,,,,,18.0,,,,,,G. Vincent,1629216.0,6.0,
615,PT02M34.00S,2022-01-20T02:46:36.3Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",203496,,,1610612748,97,89,2022-01-20T02:46:48Z,6040000,,,0,,R. Covington shooting personal FOUL (4 PF) (Adebayo 1 FT),"[203496, 1628389]",1610612757.0,POR,shooting,,,Covington,R. Covington,,,,,,,,,,,,,,,,,2004.0,4.0,0.0,Adebayo,1628389.0,,,,
617,PT02M34.00S,2022-01-20T02:47:06.5Z,4,REGULAR,freethrow,1 of 1,['2ndchance'],1628389,,,1610612748,97,89,2022-01-20T02:47:10Z,6060000,,,0,,MISS B. Adebayo Free Throw 1 of 1,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,Missed,,,,,,,,,,,,,,,,
618,PT02M31.00S,2022-01-20T02:47:09.5Z,4,REGULAR,rebound,defensive,[],203496,,,1610612757,97,89,2022-01-20T02:47:10Z,6070000,,,0,,R. Covington REBOUND (Off:1 Def:10),[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,,617.0,11.0,10.0,1.0,,,,,,,,,,
619,PT02M27.00S,2022-01-20T02:47:15.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",200782,,,1610612757,97,89,2022-01-20T02:47:22Z,6080000,,,0,,P. Tucker personal FOUL (2 PF) (Nurkic 2 FT),"[200782, 203994]",1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,1628159.0,2.0,0.0,Nurkic,203994.0,,,,
621,PT02M27.00S,2022-01-20T02:47:47.9Z,4,REGULAR,freethrow,1 of 2,[],203994,,,1610612757,97,90,2022-01-20T02:48:08Z,6100000,,,0,,J. Nurkic Free Throw 1 of 2 (18 PTS),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,Made,,,,,,,18.0,,,,,,,,,
622,PT02M27.00S,2022-01-20T02:47:47.9Z,4,REGULAR,freethrow,2 of 2,[],203994,,,1610612757,97,90,2022-01-20T02:48:08Z,6110000,,,0,,MISS J. Nurkic Free Throw 2 of 2,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,Missed,,,,,,,,,,,,,,,,
623,PT02M24.00S,2022-01-20T02:47:50.9Z,4,REGULAR,rebound,defensive,[],1628389,,,1610612748,97,90,2022-01-20T02:48:08Z,6120000,,,0,,B. Adebayo REBOUND (Off:2 Def:8),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,622.0,10.0,8.0,2.0,,,,,,,,,,
624,PT02M13.00S,2022-01-20T02:48:21.8Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612748,97,90,2022-01-20T02:48:21Z,6130000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
625,PT02M03.00S,2022-01-20T02:48:46.8Z,4,REGULAR,3pt,Jump Shot,[],1629622,68.15045992115637,23.284313725490197,1610612748,100,90,2022-01-20T02:48:52Z,6140000,-134.0,247.0,1,right,M. Strus 28' 3PT  (15 PTS) (B. Adebayo 4 AST),"[1629622, 1628389]",1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,28.07,Made,,,,,,,15.0,,,,,,B. Adebayo,1628389.0,4.0,
627,PT02M01.00S,2022-01-20T02:48:56.9Z,4,REGULAR,timeout,full,['team'],0,,,1610612757,100,90,2022-01-20T02:48:56Z,6160000,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
628,PT01M47.00S,2022-01-20T02:50:48.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203496,6.783837056504599,45.588235294117645,1610612757,100,90,2022-01-20T02:50:53Z,6170000,22.0,11.0,1,left,MISS R. Covington driving reverse Layup,[203496],1610612757.0,POR,driving reverse,,,Covington,R. Covington,,,,,,,,2.48,Missed,,,,,,,,,,,,,,,,
629,PT01M43.00S,2022-01-20T02:50:52.3Z,4,REGULAR,rebound,offensive,[],203994,,,1610612757,100,90,2022-01-20T02:50:53Z,6180000,,,0,,J. Nurkic REBOUND (Off:6 Def:7),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,628.0,13.0,7.0,6.0,,,,,,,,,,
630,PT01M43.00S,2022-01-20T02:50:52.9Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203994,5.590000152587891,50.0,1610612757,100,90,2022-01-20T02:51:46Z,6190000,0.0,0.0,1,left,MISS J. Nurkic putback Layup,[203994],1610612757.0,POR,putback,,,Nurkic,J. Nurkic,,,,,,,,0.0,Missed,,,,,,,,,,,,,,,,
631,PT01M43.00S,2022-01-20T02:50:52.9Z,4,REGULAR,rebound,offensive,[],203994,,,1610612757,100,90,2022-01-20T02:50:56Z,6200000,,,0,,J. Nurkic REBOUND (Off:7 Def:7),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,630.0,14.0,7.0,7.0,,,,,,,,,,
632,PT01M41.00S,2022-01-20T02:50:55.3Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203994,5.590000152587891,50.0,1610612757,100,90,2022-01-20T02:52:07Z,6210000,0.0,0.0,1,left,MISS J. Nurkic putback Layup,[203994],1610612757.0,POR,putback,,,Nurkic,J. Nurkic,,,,,,,,0.0,Missed,,,,,,,,,,,,,,,,
633,PT01M41.00S,2022-01-20T02:50:55.3Z,4,REGULAR,rebound,offensive,[],203496,,,1610612757,100,90,2022-01-20T02:51:00Z,6220000,,,0,,R. Covington REBOUND (Off:2 Def:10),[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,,632.0,12.0,10.0,2.0,,,,,,,,,,
634,PT01M39.00S,2022-01-20T02:50:57.1Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203496,5.590000152587891,50.0,1610612757,100,90,2022-01-20T02:51:51Z,6230000,0.0,0.0,1,left,MISS R. Covington tip Layup,[203496],1610612757.0,POR,tip,,,Covington,R. Covington,,,,,,,,0.0,Missed,,,,,,,,,,,,,,,,
635,PT01M37.00S,2022-01-20T02:50:59.1Z,4,REGULAR,rebound,defensive,[],1629216,,,1610612748,100,90,2022-01-20T02:51:03Z,6240000,,,0,,G. Vincent REBOUND (Off:0 Def:2),[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,634.0,2.0,2.0,0.0,,,,,,,,,,
636,PT01M25.00S,2022-01-20T02:51:12.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628372,,,1610612748,100,90,2022-01-20T02:51:18Z,6250000,,,0,,D. Smith Jr. personal FOUL (2 PF) (Vincent 2 FT),"[1628372, 1629216]",1610612757.0,POR,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,2004.0,2.0,0.0,Vincent,1629216.0,,,,
638,PT01M25.00S,2022-01-20T02:51:45.1Z,4,REGULAR,freethrow,1 of 2,[],1629216,,,1610612748,101,90,2022-01-20T02:51:45Z,6270000,,,0,,G. Vincent Free Throw 1 of 2 (10 PTS),[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,Made,,,,,,,10.0,,,,,,,,,
639,PT01M25.00S,2022-01-20T02:52:01.0Z,4,REGULAR,freethrow,2 of 2,[],1629216,,,1610612748,102,90,2022-01-20T02:52:01Z,6280000,,,0,,G. Vincent Free Throw 2 of 2 (11 PTS),[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,Made,,,,,,,11.0,,,,,,,,,
