actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
349,PT06M32.00S,2022-03-19T01:30:32.0Z,3,REGULAR,substitution,out,[],200782,,,1610612748,88,62,2022-03-19T01:31:54Z,3440000,,,0,,SUB out: P. Tucker,[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,
350,PT06M32.00S,2022-03-19T01:30:32.0Z,3,REGULAR,substitution,out,[],1630197,,,1610612748,88,62,2022-03-19T01:31:54Z,3450000,,,0,,SUB out: A. Pokusevski,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,,,,
351,PT06M32.00S,2022-03-19T01:30:32.0Z,3,REGULAR,substitution,in,[],1628997,,,1610612748,88,62,2022-03-19T01:31:54Z,3460000,,,0,,SUB in: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,
352,PT06M32.00S,2022-03-19T01:30:32.0Z,3,REGULAR,substitution,in,[],1630598,,,1610612748,88,62,2022-03-19T01:31:54Z,3470000,,,0,,SUB in: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,
353,PT06M18.00S,2022-03-19T01:32:31.2Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612748,88,62,2022-03-19T01:32:31Z,3480000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,PT06M16.00S,2022-03-19T01:32:46.0Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629130,71.56701708278581,18.627450980392158,1610612748,88,62,2022-03-19T01:32:51Z,3490000,-157.0,215.0,1,right,MISS D. Robinson 26' 3PT,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,26.6,Missed,,,,,,,,,,,,,,,,,,
355,PT06M13.00S,2022-03-19T01:32:49.0Z,3,REGULAR,rebound,defensive,[],1630544,,,1610612760,88,62,2022-03-19T01:32:51Z,3500000,,,0,,T. Mann REBOUND (Off:1 Def:6),[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,354.0,7.0,6.0,1.0,,,,,,,,,,,,,,
356,PT05M58.00S,2022-03-19T01:33:04.0Z,3,REGULAR,3pt,Jump Shot,[],1630544,34.2990308804205,36.20174632352941,1610612760,88,62,2022-03-19T01:33:21Z,3510000,69.0,270.0,1,left,MISS T. Mann 27' 3PT,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,27.86,Missed,,,,,,,,,,,,,,,,,,
357,PT05M54.00S,2022-03-19T01:33:08.0Z,3,REGULAR,rebound,defensive,[],1628389,,,1610612748,88,62,2022-03-19T01:33:21Z,3520000,,,0,,B. Adebayo REBOUND (Off:2 Def:6),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,356.0,8.0,6.0,2.0,,,,,,,,,,,,,,
358,PT05M42.00S,2022-03-19T01:33:22.5Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612748,88,62,2022-03-19T01:33:22Z,3530000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,PT05M42.00S,2022-03-19T01:33:23.1Z,3,REGULAR,substitution,out,[],1629216,,,1610612748,88,62,2022-03-19T01:33:30Z,3540000,,,0,,SUB out: G. Vincent,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,
360,PT05M42.00S,2022-03-19T01:33:23.1Z,3,REGULAR,substitution,in,[],1629639,,,1610612748,88,62,2022-03-19T01:33:30Z,3550000,,,0,,SUB in: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,
361,PT05M31.00S,2022-03-19T01:33:48.9Z,3,REGULAR,3pt,Jump Shot,[],1628997,87.86136662286465,96.32352941176471,1610612748,88,62,2022-03-19T01:35:40Z,3560000,232.0,62.0,1,right,MISS C. Martin pullup 3PT,[1628997],1610612748.0,MIA,pullup,,,Martin,C. Martin,,,,,23.97,Missed,,,,,,,,,,,,,,,,,,
362,PT05M28.00S,2022-03-19T01:33:51.9Z,3,REGULAR,rebound,defensive,[],1628983,,,1610612760,88,62,2022-03-19T01:35:40Z,3570000,,,0,,S. Gilgeous-Alexander REBOUND (Off:0 Def:7),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,361.0,7.0,7.0,0.0,,,,,,,,,,,,,,
363,PT05M28.00S,2022-03-19T01:33:56.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628389,,,1610612760,88,62,2022-03-19T01:34:17Z,3580000,,,0,,B. Adebayo take personal FOUL (2 PF) (Gilgeous-Alexander 2 FT),"[1628389, 1628983]",1610612748.0,MIA,take,,,Adebayo,B. Adebayo,,,,,,,,,,,,1830.0,2.0,0.0,Gilgeous-Alexander,1628983.0,,,,,,,,
365,PT05M28.00S,2022-03-19T01:34:20.5Z,3,REGULAR,timeout,full,['team'],0,,,1610612760,88,62,2022-03-19T01:34:20Z,3600000,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,PT05M28.00S,2022-03-19T01:35:18.1Z,3,REGULAR,substitution,out,[],1629639,,,1610612760,88,62,2022-03-19T01:35:35Z,3610000,,,0,,SUB out: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,
367,PT05M28.00S,2022-03-19T01:35:18.1Z,3,REGULAR,substitution,in,[],1629622,,,1610612760,88,62,2022-03-19T01:35:35Z,3620000,,,0,,SUB in: M. Strus,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,
368,PT05M28.00S,2022-03-19T01:35:45.7Z,3,REGULAR,freethrow,1 of 2,[],1628983,,,1610612760,88,62,2022-03-19T01:35:45Z,3630000,,,0,,MISS S. Gilgeous-Alexander Free Throw 1 of 2,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,Missed,,,,,,,,,,,,,,,,,,
369,PT05M28.00S,2022-03-19T01:35:45.7Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612760,88,62,2022-03-19T01:35:45Z,3640000,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,368.0,,,,,,,,,,,,,,,,,
370,PT05M28.00S,2022-03-19T01:35:57.8Z,3,REGULAR,freethrow,2 of 2,[],1628983,,,1610612760,88,63,2022-03-19T01:35:57Z,3650000,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (17 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,Made,,,,,17.0,,,,,,,,,,,,,
371,PT05M13.00S,2022-03-19T01:36:14.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628389,91.40932982917214,55.14705882352941,1610612748,88,63,2022-03-19T01:36:19Z,3660000,26.0,28.0,1,right,MISS B. Adebayo driving Layup,[1628389],1610612748.0,MIA,driving,,,Adebayo,B. Adebayo,,,,,3.82,Missed,,,,,,,,,,,,,,,,,,
372,PT05M10.00S,2022-03-19T01:36:17.9Z,3,REGULAR,rebound,defensive,[],1629676,,,1610612760,88,63,2022-03-19T01:36:19Z,3670000,,,0,,I. Roby REBOUND (Off:0 Def:2),[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,,,371.0,2.0,2.0,0.0,,,,,,,,,,,,,,
373,PT05M07.00S,2022-03-19T01:36:23.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",200768,,,1610612760,88,63,2022-03-19T01:36:35Z,3680000,,,0,,K. Lowry shooting personal FOUL (1 PF) (Wiggins 2 FT),"[200768, 1630598]",1610612748.0,MIA,shooting,,,Lowry,K. Lowry,,,,,,,,,,,,1155.0,1.0,0.0,Wiggins,1630598.0,,,,,,,,
375,PT05M07.00S,2022-03-19T01:36:47.5Z,3,REGULAR,freethrow,1 of 2,[],1630598,,,1610612760,88,64,2022-03-19T01:37:03Z,3700000,,,0,,A. Wiggins Free Throw 1 of 2 (3 PTS),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
376,PT05M07.00S,2022-03-19T01:36:47.5Z,3,REGULAR,freethrow,2 of 2,[],1630598,,,1610612760,88,64,2022-03-19T01:37:03Z,3710000,,,0,,MISS A. Wiggins Free Throw 2 of 2,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,Missed,,,,,,,,,,,,,,,,,,
377,PT05M07.00S,2022-03-19T01:36:47.5Z,3,REGULAR,rebound,defensive,[],1628997,,,1610612748,88,64,2022-03-19T01:37:03Z,3720000,,,0,,C. Martin REBOUND (Off:0 Def:1),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,376.0,1.0,1.0,0.0,,,,,,,,,,,,,,
378,PT04M53.00S,2022-03-19T01:37:16.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629130,92.59198423127464,46.568627450980394,1610612748,90,64,2022-03-19T01:37:20Z,3730000,-17.0,17.0,1,right,D. Robinson cutting Layup (19 PTS) (B. Adebayo 3 AST),"[1629130, 1628389]",1610612748.0,MIA,cutting,,,Robinson,D. Robinson,,,,,2.43,Made,,,,,19.0,,,,,,B. Adebayo,1628389.0,3.0,,,,,
380,PT04M38.00S,2022-03-19T01:37:31.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629622,,,1610612760,90,64,2022-03-19T01:37:40Z,3750000,,,0,,M. Strus shooting personal FOUL (1 PF) (Bazley 2 FT),"[1629622, 1629647]",1610612748.0,MIA,shooting,,,Strus,M. Strus,,,,,,,,,,,,1830.0,1.0,0.0,Bazley,1629647.0,,,,,,,,
382,PT04M38.00S,2022-03-19T01:37:57.9Z,3,REGULAR,freethrow,1 of 2,[],1629647,,,1610612760,90,65,2022-03-19T01:37:57Z,3770000,,,0,,D. Bazley Free Throw 1 of 2 (12 PTS),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,Made,,,,,12.0,,,,,,,,,,,,,
383,PT04M38.00S,2022-03-19T01:38:14.5Z,3,REGULAR,freethrow,2 of 2,[],1629647,,,1610612760,90,66,2022-03-19T01:38:14Z,3780000,,,0,,D. Bazley Free Throw 2 of 2 (13 PTS),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,Made,,,,,13.0,,,,,,,,,,,,,
384,PT04M24.00S,2022-03-19T01:38:31.8Z,3,REGULAR,foul,personal,['2freethrow'],1629676,,,1610612748,90,66,2022-03-19T01:39:26Z,3790000,,,0,,I. Roby shooting personal FOUL (1 PF) (Adebayo 2 FT),"[1629676, 1628389]",1610612760.0,OKC,shooting,,,Roby,I. Roby,,,,,,,,,,,,1830.0,1.0,0.0,Adebayo,1628389.0,,,,,,,,
386,PT04M24.00S,2022-03-19T01:39:00.6Z,3,REGULAR,freethrow,1 of 2,[],1628389,,,1610612748,91,66,2022-03-19T01:39:00Z,3810000,,,0,,B. Adebayo Free Throw 1 of 2 (18 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,Made,,,,,18.0,,,,,,,,,,,,,
387,PT04M24.00S,2022-03-19T01:39:01.1Z,3,REGULAR,substitution,out,[],1629130,,,1610612748,91,66,2022-03-19T01:39:04Z,3820000,,,0,,SUB out: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,
388,PT04M24.00S,2022-03-19T01:39:01.1Z,3,REGULAR,substitution,in,[],1629639,,,1610612748,91,66,2022-03-19T01:39:04Z,3830000,,,0,,SUB in: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,
389,PT04M24.00S,2022-03-19T01:39:21.4Z,3,REGULAR,freethrow,2 of 2,[],1628389,,,1610612748,92,66,2022-03-19T01:39:21Z,3840000,,,0,,B. Adebayo Free Throw 2 of 2 (19 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,Made,,,,,19.0,,,,,,,,,,,,,
390,PT04M05.00S,2022-03-19T01:39:41.9Z,3,REGULAR,3pt,Jump Shot,[],1630544,21.76412614980289,91.91176470588235,1610612760,92,66,2022-03-19T01:39:47Z,3850000,-210.0,152.0,1,left,MISS T. Mann 25' step back 3PT,[1630544],1610612760.0,OKC,step back,,,Mann,T. Mann,,,,,25.9,Missed,,,,,,,,,,,,,,,,,,
391,PT04M01.00S,2022-03-19T01:39:45.9Z,3,REGULAR,rebound,defensive,[],1628389,,,1610612748,92,66,2022-03-19T01:39:47Z,3860000,,,0,,B. Adebayo REBOUND (Off:2 Def:7),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,390.0,9.0,7.0,2.0,,,,,,,,,,,,,,
392,PT03M53.00S,2022-03-19T01:39:53.6Z,3,REGULAR,3pt,Jump Shot,[],1629622,80.1084099868594,4.6568627450980395,1610612748,92,66,2022-03-19T01:39:59Z,3870000,-227.0,134.0,1,right,MISS M. Strus 26' 3PT,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,26.36,Missed,,,,,,,,,,,,,,,,,,
393,PT03M49.00S,2022-03-19T01:39:57.6Z,3,REGULAR,rebound,defensive,[],1630544,,,1610612760,92,66,2022-03-19T01:39:59Z,3880000,,,0,,T. Mann REBOUND (Off:1 Def:7),[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,392.0,8.0,7.0,1.0,,,,,,,,,,,,,,
394,PT03M39.00S,2022-03-19T01:40:08.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,6.783837056504599,55.392156862745104,1610612760,92,68,2022-03-19T01:40:53Z,3890000,-27.0,11.0,1,left,S. Gilgeous-Alexander Layup (19 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,2.93,Made,,,,,19.0,,,,,,,,,,,,,
395,PT03M25.00S,2022-03-19T01:40:22.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629639,93.38042049934296,46.07843137254902,1610612748,94,68,2022-03-19T01:40:31Z,3900000,-20.0,10.0,1,right,T. Herro cutting Layup (19 PTS) (M. Strus 2 AST),"[1629639, 1629622]",1610612748.0,MIA,cutting,,,Herro,T. Herro,,,,,2.19,Made,,,,,19.0,,,,,,M. Strus,1629622.0,2.0,,,,,
397,PT03M13.00S,2022-03-19T01:40:37.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628997,,,1610612760,94,68,2022-03-19T01:40:56Z,3920000,,,0,,C. Martin shooting personal FOUL (2 PF) (Bazley 2 FT),"[1628997, 1629647]",1610612748.0,MIA,shooting,,,Martin,C. Martin,,,,,,,,,,,,1830.0,2.0,0.0,Bazley,1629647.0,,,,,,,,
399,PT03M13.00S,2022-03-19T01:41:03.8Z,3,REGULAR,freethrow,1 of 2,[],1629647,,,1610612760,94,69,2022-03-19T01:41:03Z,3940000,,,0,,D. Bazley Free Throw 1 of 2 (14 PTS),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,Made,,,,,14.0,,,,,,,,,,,,,
400,PT03M13.00S,2022-03-19T01:41:04.5Z,3,REGULAR,substitution,out,[],1628389,,,1610612760,94,69,2022-03-19T01:41:18Z,3950000,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,
401,PT03M13.00S,2022-03-19T01:41:04.5Z,3,REGULAR,substitution,out,[],1629676,,,1610612760,94,69,2022-03-19T01:41:18Z,3960000,,,0,,SUB out: I. Roby,[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,,,,,,,,,,,,,,,,,,,,
402,PT03M13.00S,2022-03-19T01:41:04.5Z,3,REGULAR,substitution,out,[],1630544,,,1610612760,94,69,2022-03-19T01:41:18Z,3970000,,,0,,SUB out: T. Mann,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,
403,PT03M13.00S,2022-03-19T01:41:04.5Z,3,REGULAR,substitution,in,[],202693,,,1610612760,94,69,2022-03-19T01:41:18Z,3980000,,,0,,SUB in: M. Morris,[202693],1610612748.0,MIA,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,
404,PT03M13.00S,2022-03-19T01:41:04.5Z,3,REGULAR,substitution,in,[],1630249,,,1610612760,94,69,2022-03-19T01:41:18Z,3990000,,,0,,SUB in: V. Krejci,[1630249],1610612760.0,OKC,,,,Krejci,V. Krejci,,,,,,,,,,,,,,,,,,,,,,,,
405,PT03M13.00S,2022-03-19T01:41:04.5Z,3,REGULAR,substitution,in,[],1630197,,,1610612760,94,69,2022-03-19T01:41:18Z,4000000,,,0,,SUB in: A. Pokusevski,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,,,,
406,PT03M13.00S,2022-03-19T01:41:23.4Z,3,REGULAR,freethrow,2 of 2,[],1629647,,,1610612760,94,70,2022-03-19T01:41:23Z,4010000,,,0,,D. Bazley Free Throw 2 of 2 (15 PTS),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,Made,,,,,15.0,,,,,,,,,,,,,
407,PT02M50.00S,2022-03-19T01:41:48.2Z,3,REGULAR,3pt,Jump Shot,[],1628997,92.72339027595268,1.9607843137254901,1610612748,97,70,2022-03-19T01:41:52Z,4020000,-240.0,16.0,1,right,C. Martin 24' 3PT  (5 PTS) (T. Herro 4 AST),"[1628997, 1629639]",1610612748.0,MIA,,,,Martin,C. Martin,,,,,24.07,Made,,,,,5.0,,,,,,T. Herro,1629639.0,4.0,,,,,
409,PT02M39.00S,2022-03-19T01:41:58.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,6.783837056504599,53.67647058823529,1610612760,97,72,2022-03-19T01:42:02Z,4040000,-18.0,11.0,1,left,S. Gilgeous-Alexander driving Layup (21 PTS),[1628983],1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,2.16,Made,,,,,21.0,,,,,,,,,,,,,
410,PT02M30.00S,2022-03-19T01:42:07.3Z,3,REGULAR,3pt,Jump Shot,[],1628997,87.86136662286465,96.32352941176471,1610612748,100,72,2022-03-19T01:42:13Z,4050000,232.0,62.0,1,right,C. Martin 3PT  (8 PTS) (K. Lowry 4 AST),"[1628997, 200768]",1610612748.0,MIA,,,,Martin,C. Martin,,,,,23.97,Made,,,,,8.0,,,,,,K. Lowry,200768.0,4.0,,,,,
412,PT02M29.00S,2022-03-19T01:42:12.0Z,3,REGULAR,timeout,full,['team'],0,,,1610612760,100,72,2022-03-19T01:42:19Z,4070000,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT02M13.00S,2022-03-19T01:44:02.2Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202693,,,1610612760,100,72,2022-03-19T01:44:11Z,4080000,,,0,,M. Morris shooting personal FOUL (1 PF) (Wiggins 2 FT),"[202693, 1630598]",1610612748.0,MIA,shooting,,,Morris,M. Morris,,,,,,,,,,,,1628951.0,1.0,0.0,Wiggins,1630598.0,,,,,,,,
415,PT02M13.00S,2022-03-19T01:44:24.9Z,3,REGULAR,freethrow,1 of 2,[],1630598,,,1610612760,100,73,2022-03-19T01:44:24Z,4100000,,,0,,A. Wiggins Free Throw 1 of 2 (4 PTS),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
416,PT02M13.00S,2022-03-19T01:44:40.4Z,3,REGULAR,freethrow,2 of 2,[],1630598,,,1610612760,100,74,2022-03-19T01:44:40Z,4110000,,,0,,A. Wiggins Free Throw 2 of 2 (5 PTS),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
417,PT01M52.00S,2022-03-19T01:45:04.6Z,3,REGULAR,3pt,Jump Shot,[],202693,93.64323258869908,4.6568627450980395,1610612748,100,74,2022-03-19T01:45:11Z,4120000,-227.0,7.0,1,right,MISS M. Morris 3PT,[202693],1610612748.0,MIA,,,,Morris,M. Morris,,,,,22.68,Missed,,,,,,,,,,,,,,,,,,
418,PT01M47.00S,2022-03-19T01:45:09.6Z,3,REGULAR,rebound,offensive,[],1628997,,,1610612748,100,74,2022-03-19T01:45:11Z,4130000,,,0,,C. Martin REBOUND (Off:1 Def:1),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,417.0,2.0,1.0,1.0,,,,,,,,,,,,,,
419,PT01M46.00S,2022-03-19T01:45:10.3Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629639,94.69448094612353,2.696078431372549,1610612748,103,74,2022-03-19T01:45:26Z,4140000,-237.0,-3.0,1,right,T. Herro 3PT  (22 PTS) (C. Martin 2 AST),"[1629639, 1628997]",1610612748.0,MIA,,,,Herro,T. Herro,,,,,23.65,Made,,,,,22.0,,,,,,C. Martin,1628997.0,2.0,,,,,
421,PT01M26.00S,2022-03-19T01:45:30.1Z,3,REGULAR,3pt,Jump Shot,[],1628983,32.14520367936925,32.59803921568628,1610612760,103,74,2022-03-19T01:45:40Z,4160000,87.0,250.0,1,left,MISS S. Gilgeous-Alexander 26' 3PT,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,26.44,Missed,,,,,,,,,,,,,,,,,,
422,PT01M20.00S,2022-03-19T01:45:36.1Z,3,REGULAR,rebound,offensive,[],1630249,,,1610612760,103,74,2022-03-19T01:45:40Z,4170000,,,0,,V. Krejci REBOUND (Off:3 Def:0),[1630249],1610612760.0,OKC,,,,Krejci,V. Krejci,,,,,,,421.0,3.0,0.0,3.0,,,,,,,,,,,,,,
423,PT01M18.00S,2022-03-19T01:45:38.7Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629647,21.895532194480946,89.4607843137255,1610612760,103,74,2022-03-19T01:45:45Z,4180000,-197.0,153.0,1,left,MISS D. Bazley 24' 3PT,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,24.99,Missed,,,,,,,,,,,,,,,,,,
424,PT01M14.00S,2022-03-19T01:45:42.7Z,3,REGULAR,rebound,defensive,[],1629639,,,1610612748,103,74,2022-03-19T01:45:45Z,4190000,,,0,,T. Herro REBOUND (Off:2 Def:4),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,423.0,6.0,4.0,2.0,,,,,,,,,,,,,,
425,PT00M56.10S,2022-03-19T01:46:01.4Z,3,REGULAR,3pt,Jump Shot,[],1629622,65.48743429697767,29.407935049019606,1610612748,103,74,2022-03-19T01:46:18Z,4200000,-103.0,272.0,1,right,MISS M. Strus 29' 3PT,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,29.08,Missed,,,,,,,,,,,,,,,,,,
426,PT00M51.10S,2022-03-19T01:46:06.4Z,3,REGULAR,rebound,defensive,[],1630197,,,1610612760,103,74,2022-03-19T01:46:18Z,4210000,,,0,,A. Pokusevski REBOUND (Off:4 Def:6),[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,425.0,10.0,6.0,4.0,,,,,,,,,,,,,,
427,PT00M42.70S,2022-03-19T01:46:15.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629622,,,1610612760,103,74,2022-03-19T01:46:31Z,4220000,,,0,,M. Strus personal FOUL (2 PF) (Wiggins 2 FT),"[1629622, 1630598]",1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,1628951.0,2.0,0.0,Wiggins,1630598.0,,,,,,,,
429,PT00M42.70S,2022-03-19T01:46:46.9Z,3,REGULAR,freethrow,1 of 2,[],1630598,,,1610612760,103,75,2022-03-19T01:46:46Z,4240000,,,0,,A. Wiggins Free Throw 1 of 2 (6 PTS),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
430,PT00M42.70S,2022-03-19T01:46:47.4Z,3,REGULAR,substitution,out,[],200768,,,1610612760,103,75,2022-03-19T01:46:56Z,4250000,,,0,,SUB out: K. Lowry,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,
431,PT00M42.70S,2022-03-19T01:46:47.4Z,3,REGULAR,substitution,in,[],1629216,,,1610612760,103,75,2022-03-19T01:46:56Z,4260000,,,0,,SUB in: G. Vincent,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,
432,PT00M42.70S,2022-03-19T01:47:05.2Z,3,REGULAR,freethrow,2 of 2,[],1630598,,,1610612760,103,76,2022-03-19T01:47:05Z,4270000,,,0,,A. Wiggins Free Throw 2 of 2 (7 PTS),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
433,PT00M33.60S,2022-03-19T01:47:18.3Z,3,REGULAR,3pt,Jump Shot,[],1629216,94.56307490144546,95.09803921568627,1610612748,103,76,2022-03-19T01:47:23Z,4280000,225.0,-1.0,1,right,MISS G. Vincent 3PT,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,22.55,Missed,,,,,,,,,,,,,,,,,,
434,PT00M30.50S,2022-03-19T01:47:21.4Z,3,REGULAR,rebound,offensive,[],202693,,,1610612748,103,76,2022-03-19T01:47:21Z,4290000,,,0,,M. Morris REBOUND (Off:1 Def:1),[202693],1610612748.0,MIA,,,,Morris,M. Morris,,,,,,,433.0,2.0,1.0,1.0,,,,,,,,,,,,,,
435,PT00M20.10S,2022-03-19T01:47:31.8Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",202693,88.78120893561103,52.69607843137255,1610612748,103,76,2022-03-19T01:47:48Z,4300000,13.0,53.0,1,right,MISS M. Morris driving Hook,[202693],1610612748.0,MIA,driving,,,Morris,M. Morris,,,,,5.47,Missed,,,,,,,,,,,,,,,,,,
436,PT00M16.50S,2022-03-19T01:47:35.4Z,3,REGULAR,rebound,defensive,[],1630197,,,1610612760,103,76,2022-03-19T01:47:48Z,4310000,,,0,,A. Pokusevski REBOUND (Off:4 Def:7),[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,435.0,11.0,7.0,4.0,,,,,,,,,,,,,,
