actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
540,PT08M20.00S,2022-02-13T03:03:19.2Z,4,REGULAR,3pt,Jump Shot,[],1629622,94.43166885676742,97.54901960784314,1610612748,95,84,2022-02-13T03:03:25Z,5310000,238.0,0.0,1,right,M. Strus 3PT  (9 PTS) (D. Robinson 3 AST),"[1629622, 1629130]",1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,23.77,Made,,,,,9.0,D. Robinson,1629130.0,3.0,,,,,
542,PT08M05.00S,2022-02-13T03:03:33.9Z,4,REGULAR,3pt,Jump Shot,[],202681,33.85348226018397,53.92156862745098,1610612751,95,87,2022-02-13T03:04:00Z,5330000,-20.0,266.0,1,left,K. Irving 26' 3PT pullup (12 PTS),[202681],1610612751.0,BKN,pullup,,,Irving,K. Irving,,,,,,,,,,26.64,Made,,,,,12.0,,,,,,,,
543,PT07M55.00S,2022-02-13T03:03:58.4Z,4,REGULAR,violation,kicked ball,[],1630549,,,1610612748,95,87,2022-02-13T03:07:27Z,5340000,,,0,,D. Sharpe kicked ball VIOLATION,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,101283.0,,,,,,,,,,,,,,,,,,,
544,PT07M44.00S,2022-02-13T03:04:16.5Z,4,REGULAR,turnover,lost ball,[],1628389,,,1610612748,95,87,2022-02-13T03:10:25Z,5350000,,,0,,B. Adebayo lost ball TURNOVER (5 TO),"[1628389, 1630556]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,5.0,Edwards,1630556.0,,
545,PT07M44.00S,2022-02-13T03:04:16.5Z,4,REGULAR,steal,,[],1630556,,,1610612751,95,87,2022-02-13T03:04:18Z,5360000,,,0,,K. Edwards STEAL (2 STL),[1630556],1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,,,,,,,,,,,,,,,,,,,,
546,PT07M38.00S,2022-02-13T03:04:22.1Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",202681,35.03613666228647,61.029411764705884,1610612751,95,90,2022-02-13T03:06:58Z,5370000,-55.0,277.0,1,left,K. Irving 28' 3PT pullup (15 PTS),[202681],1610612751.0,BKN,pullup,,,Irving,K. Irving,,,,,,,,,,28.22,Made,,,,,15.0,,,,,,,,
547,PT07M18.00S,2022-02-13T03:04:42.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],200768,93.11760840998686,45.83333333333333,1610612748,97,90,2022-02-13T03:04:47Z,5380000,-21.0,12.0,1,right,K. Lowry driving Layup (7 PTS),[200768],1610612748.0,MIA,driving,,,Lowry,K. Lowry,,,,,,,,,,2.41,Made,,,,,7.0,,,,,,,,
548,PT06M57.00S,2022-02-13T03:05:04.3Z,4,REGULAR,3pt,Jump Shot,[],1630556,13.354139290407357,3.9215686274509802,1610612751,97,90,2022-02-13T03:05:09Z,5390000,230.0,73.0,1,left,MISS K. Edwards 24' 3PT,[1630556],1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,,,,,,24.17,Missed,,,,,,,,,,,,,
549,PT06M55.00S,2022-02-13T03:05:06.5Z,4,REGULAR,rebound,offensive,[],1630549,,,1610612751,97,90,2022-02-13T03:05:06Z,5400000,,,0,,D. Sharpe REBOUND (Off:5 Def:5),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,548.0,10.0,5.0,5.0,,,,,,,,,
550,PT06M52.00S,2022-02-13T03:05:09.0Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630560,32.276609724047304,43.627450980392155,1610612751,97,90,2022-02-13T03:05:13Z,5410000,32.0,251.0,1,left,MISS C. Thomas 25' 3PT,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,25.29,Missed,,,,,,,,,,,,,
551,PT06M49.00S,2022-02-13T03:05:12.0Z,4,REGULAR,rebound,defensive,[],1628389,,,1610612748,97,90,2022-02-13T03:05:13Z,5420000,,,0,,B. Adebayo REBOUND (Off:2 Def:12),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,550.0,14.0,12.0,2.0,,,,,,,,,
552,PT06M44.00S,2022-02-13T03:05:21.8Z,4,REGULAR,foul,personal,['2freethrow'],1630560,,,1610612748,97,90,2022-02-13T03:05:29Z,5430000,,,0,,C. Thomas shooting personal FOUL (3 PF) (Lowry 2 FT),"[1630560, 200768]",1610612751.0,BKN,shooting,,,Thomas,C. Thomas,,,,,101284.0,3.0,0.0,Lowry,200768.0,,,,,,,,,,,,,,,
554,PT06M44.00S,2022-02-13T03:05:45.4Z,4,REGULAR,freethrow,1 of 2,[],200768,,,1610612748,98,90,2022-02-13T03:05:45Z,5450000,,,0,,K. Lowry Free Throw 1 of 2 (8 PTS),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,Made,,,,,8.0,,,,,,,,
555,PT06M44.00S,2022-02-13T03:05:46.7Z,4,REGULAR,substitution,out,[],1629622,,,1610612748,98,90,2022-02-13T03:05:52Z,5460000,,,0,,SUB out: M. Strus,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,
556,PT06M44.00S,2022-02-13T03:05:46.7Z,4,REGULAR,substitution,in,[],202710,,,1610612748,98,90,2022-02-13T03:05:52Z,5470000,,,0,,SUB in: J. Butler,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,
557,PT06M44.00S,2022-02-13T03:06:08.1Z,4,REGULAR,freethrow,2 of 2,[],200768,,,1610612748,99,90,2022-02-13T03:06:08Z,5480000,,,0,,K. Lowry Free Throw 2 of 2 (9 PTS),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,Made,,,,,9.0,,,,,,,,
558,PT06M32.00S,2022-02-13T03:06:21.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202681,7.046649145860711,52.69607843137255,1610612751,99,92,2022-02-13T03:06:27Z,5490000,-13.0,14.0,1,left,K. Irving pullup Jump Shot (17 PTS),[202681],1610612751.0,BKN,pullup,,,Irving,K. Irving,,,,,,,,,,1.92,Made,,,,,17.0,,,,,,,,
559,PT06M19.00S,2022-02-13T03:06:34.1Z,4,REGULAR,2pt,Jump Shot,[],200768,78.18659658344284,49.85830269607843,1610612748,101,92,2022-02-13T03:06:51Z,5500000,-1.0,153.0,1,right,K. Lowry 15' pullup Jump Shot (11 PTS),[200768],1610612748.0,MIA,pullup,,,Lowry,K. Lowry,,,,,,,,,,15.25,Made,,,,,11.0,,,,,,,,
560,PT06M04.00S,2022-02-13T03:06:52.6Z,4,REGULAR,turnover,out-of-bounds,[],202681,,,1610612751,101,92,2022-02-13T03:07:02Z,5510000,,,0,,K. Irving bad pass out-of-bounds TURNOVER (2 TO),[202681],1610612751.0,BKN,bad pass,,,Irving,K. Irving,,,,,101284.0,,,,,,,,,,,,,,,2.0,,,,
561,PT05M54.00S,2022-02-13T03:07:04.7Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",200768,84.1819973718791,52.450980392156865,1610612748,101,92,2022-02-13T03:07:12Z,5520000,12.0,96.0,1,right,MISS K. Lowry 9' fadeaway Shot,[200768],1610612748.0,MIA,fadeaway,,,Lowry,K. Lowry,,,,,,,,,,9.7,Missed,,,,,,,,,,,,,
562,PT05M54.00S,2022-02-13T03:07:08.6Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612748,101,92,2022-02-13T03:07:08Z,5530000,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,561.0,,,,,,,,,,,,
563,PT05M54.00S,2022-02-13T03:07:16.3Z,4,REGULAR,foul,personal,[],1630549,,,1610612748,101,92,2022-02-13T03:07:31Z,5540000,,,0,,D. Sharpe loose ball personal FOUL (5 PF),"[1630549, 1628389]",1610612751.0,BKN,loose ball,,,Sharpe,D. Sharpe,,,,,1626302.0,5.0,1.0,Adebayo,1628389.0,,,,,,,,,,,,,,,
565,PT05M44.00S,2022-02-13T03:07:35.8Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",202710,84.57621550591328,49.50980392156863,1610612748,101,92,2022-02-13T03:07:42Z,5560000,-2.0,92.0,1,right,MISS J. Butler 9' floating Shot,[202710],1610612748.0,MIA,floating,,,Butler,J. Butler,,,,,,,,,,9.25,Missed,,,,,,,,,,,,,
566,PT05M40.00S,2022-02-13T03:07:39.8Z,4,REGULAR,rebound,offensive,[],202710,,,1610612748,101,92,2022-02-13T03:07:42Z,5570000,,,0,,J. Butler REBOUND (Off:3 Def:3),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,565.0,6.0,3.0,3.0,,,,,,,,,
567,PT05M40.00S,2022-02-13T03:07:39.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",202710,94.40999984741211,50.0,1610612748,101,92,2022-02-13T03:07:39Z,5580000,0.0,0.0,1,right,MISS J. Butler tip Layup,[202710],1610612748.0,MIA,tip,,,Butler,J. Butler,,,,,,,,,,0.0,Missed,,,,,,,,,,,,,
568,PT05M39.00S,2022-02-13T03:07:41.0Z,4,REGULAR,rebound,defensive,[],201988,,,1610612751,101,92,2022-02-13T03:07:41Z,5590000,,,0,,P. Mills REBOUND (Off:0 Def:1),[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,567.0,1.0,1.0,0.0,,,,,,,,,
569,PT05M32.00S,2022-02-13T03:07:47.2Z,4,REGULAR,2pt,Jump Shot,[],201988,22.026938239159,69.85294117647058,1610612751,101,92,2022-02-13T03:07:54Z,5600000,-99.0,155.0,1,left,MISS P. Mills 18' fadeaway Shot,[201988],1610612751.0,BKN,fadeaway,,,Mills,P. Mills,,,,,,,,,,18.37,Missed,,,,,,,,,,,,,
570,PT05M30.00S,2022-02-13T03:07:49.2Z,4,REGULAR,rebound,defensive,[],1629130,,,1610612748,101,92,2022-02-13T03:07:54Z,5610000,,,0,,D. Robinson REBOUND (Off:0 Def:4),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,569.0,4.0,4.0,0.0,,,,,,,,,
571,PT05M26.00S,2022-02-13T03:07:54.2Z,4,REGULAR,3pt,Jump Shot,[],1629130,70.38436268068331,16.176470588235293,1610612748,104,92,2022-02-13T03:08:11Z,5620000,-169.0,226.0,1,right,D. Robinson 28' 3PT  (17 PTS) (J. Butler 3 AST),"[1629130, 202710]",1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,28.22,Made,,,,,17.0,J. Butler,202710.0,3.0,,,,,
573,PT05M24.00S,2022-02-13T03:08:07.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612751,104,92,2022-02-13T03:08:07Z,5640000,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
655,PT05M24.00S,2022-02-13T03:09:00.9Z,4,REGULAR,substitution,out,[],1629216,,,1610612751,104,92,2022-02-13T03:33:30Z,5645000,,,0,,SUB out: G. Vincent,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,
656,PT05M24.00S,2022-02-13T03:09:00.9Z,4,REGULAR,substitution,in,[],200782,,,1610612751,104,92,2022-02-13T03:33:30Z,5647500,,,0,,SUB in: P. Tucker,[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,
574,PT05M10.00S,2022-02-13T03:09:54.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202681,7.30946123521682,52.450980392156865,1610612751,104,94,2022-02-13T03:10:03Z,5650000,-12.0,16.0,1,left,K. Irving driving Layup (19 PTS),[202681],1610612751.0,BKN,driving,,,Irving,K. Irving,,,,,,,,,,2.03,Made,,,,,19.0,,,,,,,,
575,PT05M10.00S,2022-02-13T03:10:01.0Z,4,REGULAR,foul,personal,['1freethrow'],1629130,,,1610612751,104,94,2022-02-13T03:10:13Z,5660000,,,0,,D. Robinson shooting personal FOUL (3 PF) (Irving 1 FT),"[1629130, 202681]",1610612748.0,MIA,shooting,,,Robinson,D. Robinson,,,,,1626302.0,3.0,0.0,Irving,202681.0,,,,,,,,,,,,,,,
577,PT05M10.00S,2022-02-13T03:10:26.1Z,4,REGULAR,freethrow,1 of 1,[],202681,,,1610612751,104,95,2022-02-13T03:10:26Z,5680000,,,0,,K. Irving Free Throw 1 of 1 (20 PTS),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,Made,,,,,20.0,,,,,,,,
578,PT05M00.00S,2022-02-13T03:10:43.6Z,4,REGULAR,foul,personal,[],1630556,,,1610612748,104,95,2022-02-13T03:10:53Z,5690000,,,0,,K. Edwards personal FOUL (3 PF),"[1630556, 202710]",1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,101283.0,3.0,0.0,Butler,202710.0,,,,,,,,,,,,,,,
580,PT04M54.00S,2022-02-13T03:11:01.9Z,4,REGULAR,2pt,Jump Shot,[],1628389,78.26872536136662,51.71568627450981,1610612748,106,95,2022-02-13T03:11:07Z,5710000,9.0,152.0,1,right,B. Adebayo 15' pullup Jump Shot (17 PTS),[1628389],1610612748.0,MIA,pullup,,,Adebayo,B. Adebayo,,,,,,,,,,15.2,Made,,,,,17.0,,,,,,,,
581,PT04M39.00S,2022-02-13T03:11:24.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202681,7.440867279894875,52.69607843137255,1610612751,106,97,2022-02-13T03:11:47Z,5720000,-13.0,17.0,1,left,K. Irving driving finger roll Layup (22 PTS),[202681],1610612751.0,BKN,driving finger roll,,,Irving,K. Irving,,,,,,,,,,2.2,Made,,,,,22.0,,,,,,,,
582,PT04M13.00S,2022-02-13T03:11:43.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,83.13074901445466,50.49019607843137,1610612748,108,97,2022-02-13T03:11:50Z,5730000,2.0,106.0,1,right,B. Adebayo 10' turnaround Jump Shot (19 PTS),[1628389],1610612748.0,MIA,turnaround,,,Adebayo,B. Adebayo,,,,,,,,,,10.61,Made,,,,,19.0,,,,,,,,
583,PT03M57.00S,2022-02-13T03:11:58.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202681,17.871222076215506,53.08670343137255,1610612751,108,99,2022-02-13T03:12:20Z,5740000,-15.0,115.0,1,left,K. Irving 11' fadeaway Jump Shot (24 PTS),[202681],1610612751.0,BKN,fadeaway,,,Irving,K. Irving,,,,,,,,,,11.65,Made,,,,,24.0,,,,,,,,
584,PT03M33.00S,2022-02-13T03:12:23.6Z,4,REGULAR,2pt,Jump Shot,[],202710,95.0886990801577,69.36274509803921,1610612748,108,99,2022-02-13T03:12:29Z,5750000,97.0,-6.0,1,right,MISS J. Butler 9' fadeaway Shot,[202710],1610612748.0,MIA,fadeaway,,,Butler,J. Butler,,,,,,,,,,9.7,Missed,,,,,,,,,,,,,
585,PT03M31.00S,2022-02-13T03:12:25.6Z,4,REGULAR,rebound,defensive,[],1630556,,,1610612751,108,99,2022-02-13T03:12:29Z,5760000,,,0,,K. Edwards REBOUND (Off:0 Def:5),[1630556],1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,,,,,,,,584.0,5.0,5.0,0.0,,,,,,,,,
586,PT03M27.00S,2022-02-13T03:12:37.4Z,4,REGULAR,foul,personal,['3freethrow'],202710,,,1610612751,108,99,2022-02-13T03:12:44Z,5770000,,,0,,J. Butler shooting personal FOUL (2 PF) (Irving 3 FT),"[202710, 202681]",1610612748.0,MIA,shooting,,,Butler,J. Butler,,,,,101284.0,2.0,0.0,Irving,202681.0,,,,,,,,,,,,,,,
588,PT03M27.00S,2022-02-13T03:12:51.1Z,4,REGULAR,stoppage,court clean up,[],0,,,1610612751,108,99,2022-02-13T03:12:51Z,5790000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
589,PT03M27.00S,2022-02-13T03:13:11.9Z,4,REGULAR,freethrow,1 of 3,[],202681,,,1610612751,108,100,2022-02-13T03:13:11Z,5800000,,,0,,K. Irving Free Throw 1 of 3 (25 PTS),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,Made,,,,,25.0,,,,,,,,
590,PT03M27.00S,2022-02-13T03:13:35.6Z,4,REGULAR,freethrow,2 of 3,[],202681,,,1610612751,108,101,2022-02-13T03:13:35Z,5810000,,,0,,K. Irving Free Throw 2 of 3 (26 PTS),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,Made,,,,,26.0,,,,,,,,
591,PT03M27.00S,2022-02-13T03:14:09.8Z,4,REGULAR,freethrow,3 of 3,[],202681,,,1610612751,108,102,2022-02-13T03:14:09Z,5820000,,,0,,K. Irving Free Throw 3 of 3 (27 PTS),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,Made,,,,,27.0,,,,,,,,
592,PT03M27.00S,2022-02-13T03:14:10.9Z,4,REGULAR,substitution,out,[],1629130,,,1610612748,108,102,2022-02-13T03:14:19Z,5830000,,,0,,SUB out: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,
657,PT03M27.00S,2022-02-13T03:14:10.9Z,4,REGULAR,substitution,in,[],1629216,,,1610612748,108,102,2022-02-13T03:33:46Z,5845000,,,0,,SUB in: G. Vincent,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,
594,PT03M11.00S,2022-02-13T03:14:22.0Z,4,REGULAR,3pt,Jump Shot,[],200768,70.90998685939553,75.73529411764706,1610612748,108,102,2022-02-13T03:14:27Z,5850000,129.0,221.0,1,right,MISS K. Lowry 25' 3PT,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,25.57,Missed,,,,,,,,,,,,,
595,PT03M08.00S,2022-02-13T03:14:24.5Z,4,REGULAR,rebound,defensive,[],201988,,,1610612751,108,102,2022-02-13T03:14:24Z,5860000,,,0,,P. Mills REBOUND (Off:0 Def:2),[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,594.0,2.0,2.0,0.0,,,,,,,,,
596,PT03M01.00S,2022-02-13T03:14:31.8Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630556,6.258212877792378,49.26470588235294,1610612751,108,104,2022-02-13T03:14:37Z,5870000,4.0,6.0,1,left,K. Edwards DUNK (13 PTS) (D. Sharpe 3 AST),"[1630556, 1630549]",1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,,,,,,0.73,Made,,,,,13.0,D. Sharpe,1630549.0,3.0,,,,,
598,PT02M45.00S,2022-02-13T03:14:48.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,81.15965834428384,50.0,1610612748,108,104,2022-02-13T03:14:54Z,5890000,0.0,125.0,1,right,MISS B. Adebayo 12' pullup Shot,[1628389],1610612748.0,MIA,pullup,,,Adebayo,B. Adebayo,,,,,,,,,,12.46,Missed,,,,,,,,,,,,,
599,PT02M42.00S,2022-02-13T03:14:51.5Z,4,REGULAR,rebound,defensive,[],1630560,,,1610612751,108,104,2022-02-13T03:14:54Z,5900000,,,0,,C. Thomas REBOUND (Off:0 Def:4),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,598.0,4.0,4.0,0.0,,,,,,,,,
600,PT02M25.00S,2022-02-13T03:15:08.2Z,4,REGULAR,3pt,Jump Shot,[],1630556,4.681340341655716,98.0392156862745,1610612751,108,104,2022-02-13T03:15:13Z,5910000,-240.0,-8.0,1,left,MISS K. Edwards 24' 3PT,[1630556],1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,,,,,,24.04,Missed,,,,,,,,,,,,,
601,PT02M23.00S,2022-02-13T03:15:10.2Z,4,REGULAR,rebound,defensive,[],200768,,,1610612748,108,104,2022-02-13T03:15:13Z,5920000,,,0,,K. Lowry REBOUND (Off:0 Def:3),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,600.0,3.0,3.0,0.0,,,,,,,,,
602,PT02M19.00S,2022-02-13T03:15:22.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630556,,,1610612748,108,104,2022-02-13T03:15:32Z,5930000,,,0,,K. Edwards personal FOUL (4 PF) (Lowry 2 FT),"[1630556, 200768]",1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,101284.0,4.0,0.0,Lowry,200768.0,,,,,,,,,,,,,,,
604,PT02M19.00S,2022-02-13T03:15:52.6Z,4,REGULAR,freethrow,1 of 2,[],200768,,,1610612748,109,104,2022-02-13T03:15:52Z,5950000,,,0,,K. Lowry Free Throw 1 of 2 (12 PTS),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,Made,,,,,12.0,,,,,,,,
605,PT02M19.00S,2022-02-13T03:16:06.1Z,4,REGULAR,freethrow,2 of 2,[],200768,,,1610612748,110,104,2022-02-13T03:16:06Z,5960000,,,0,,K. Lowry Free Throw 2 of 2 (13 PTS),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,Made,,,,,13.0,,,,,,,,
606,PT02M04.00S,2022-02-13T03:16:21.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202681,8.886333771353483,51.9607843137255,1610612751,110,104,2022-02-13T03:16:27Z,5970000,-10.0,31.0,1,left,MISS K. Irving driving Layup,[202681],1610612751.0,BKN,driving,,,Irving,K. Irving,,,,,,,,,,3.25,Missed,,,,,,,,,,,,,
607,PT02M01.00S,2022-02-13T03:16:24.7Z,4,REGULAR,rebound,defensive,[],1629216,,,1610612748,110,104,2022-02-13T03:16:27Z,5980000,,,0,,G. Vincent REBOUND (Off:0 Def:2),[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,606.0,2.0,2.0,0.0,,,,,,,,,
608,PT01M48.00S,2022-02-13T03:16:38.1Z,4,REGULAR,3pt,Jump Shot,[],200782,95.22010512483574,95.58823529411765,1610612748,110,104,2022-02-13T03:16:42Z,5990000,228.0,-8.0,1,right,MISS P. Tucker 3PT,[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,22.8,Missed,,,,,,,,,,,,,
609,PT01M45.00S,2022-02-13T03:16:41.1Z,4,REGULAR,rebound,defensive,[],1630549,,,1610612751,110,104,2022-02-13T03:16:42Z,6000000,,,0,,D. Sharpe REBOUND (Off:5 Def:6),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,608.0,11.0,6.0,5.0,,,,,,,,,
610,PT01M40.00S,2022-02-13T03:16:51.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",200768,,,1610612751,110,104,2022-02-13T03:17:03Z,6010000,,,0,,K. Lowry personal FOUL (4 PF) (Thomas 2 FT),"[200768, 1630560]",1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,1626302.0,4.0,0.0,Thomas,1630560.0,,,,,,,,,,,,,,,
612,PT01M40.00S,2022-02-13T03:17:30.1Z,4,REGULAR,freethrow,1 of 2,[],1630560,,,1610612751,110,105,2022-02-13T03:17:30Z,6030000,,,0,,C. Thomas Free Throw 1 of 2 (18 PTS),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,Made,,,,,18.0,,,,,,,,
613,PT01M40.00S,2022-02-13T03:17:47.1Z,4,REGULAR,freethrow,2 of 2,[],1630560,,,1610612751,110,106,2022-02-13T03:17:47Z,6040000,,,0,,C. Thomas Free Throw 2 of 2 (19 PTS),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,Made,,,,,19.0,,,,,,,,
614,PT01M17.00S,2022-02-13T03:18:13.7Z,4,REGULAR,2pt,Jump Shot,[],200768,78.66294349540078,50.0,1610612748,110,106,2022-02-13T03:18:21Z,6050000,0.0,148.0,1,right,MISS K. Lowry 14' turnaround fadeaway Shot,[200768],1610612748.0,MIA,turnaround fadeaway,,,Lowry,K. Lowry,,,,,,,,,,14.81,Missed,,,,,,,,,,,,,
615,PT01M13.00S,2022-02-13T03:18:17.6Z,4,REGULAR,rebound,offensive,[],200782,,,1610612748,110,106,2022-02-13T03:18:17Z,6060000,,,0,,P. Tucker REBOUND (Off:3 Def:5),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,614.0,8.0,5.0,3.0,,,,,,,,,
616,PT01M04.00S,2022-02-13T03:18:26.8Z,4,REGULAR,turnover,bad pass,[],202710,,,1610612748,110,106,2022-02-13T03:24:58Z,6070000,,,0,,J. Butler bad pass TURNOVER (3 TO),"[202710, 1630556]",1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,3.0,Edwards,1630556.0,,
617,PT01M04.00S,2022-02-13T03:18:26.8Z,4,REGULAR,steal,,[],1630556,,,1610612751,110,106,2022-02-13T03:18:41Z,6080000,,,0,,K. Edwards STEAL (3 STL),[1630556],1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,,,,,,,,,,,,,,,,,,,,
618,PT00M50.60S,2022-02-13T03:18:41.1Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],202681,13.87976346911958,3.9215686274509802,1610612751,110,106,2022-02-13T03:18:45Z,6090000,230.0,78.0,1,left,MISS K. Irving 24' 3PT,[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,24.32,Missed,,,,,,,,,,,,,
619,PT00M48.30S,2022-02-13T03:18:43.4Z,4,REGULAR,rebound,defensive,[],1629216,,,1610612748,110,106,2022-02-13T03:18:45Z,6100000,,,0,,G. Vincent REBOUND (Off:0 Def:3),[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,618.0,3.0,3.0,0.0,,,,,,,,,
620,PT00M42.70S,2022-02-13T03:18:49.0Z,4,REGULAR,turnover,bad pass,[],200768,,,1610612748,110,106,2022-02-13T03:18:54Z,6110000,,,0,,K. Lowry bad pass TURNOVER (2 TO),"[200768, 1630549]",1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,2.0,Sharpe,1630549.0,,
621,PT00M42.70S,2022-02-13T03:18:49.0Z,4,REGULAR,steal,,[],1630549,,,1610612751,110,106,2022-02-13T03:26:35Z,6120000,,,0,,D. Sharpe STEAL (1 STL),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,
622,PT00M37.70S,2022-02-13T03:18:55.2Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630560,12.302890932982917,95.09803921568627,1610612751,110,109,2022-02-13T03:24:09Z,6130000,-225.0,63.0,1,left,C. Thomas 3PT step back (22 PTS),[1630560],1610612751.0,BKN,step back,,,Thomas,C. Thomas,,,,,,,,,,23.42,Made,,,,,22.0,,,,,,,,
