actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
366,PT09M18.00S,2021-12-07T02:02:25.4Z,3,REGULAR,foul,personal,[],203473,,,1610612763,54,65,2021-12-07T02:02:45Z,3600000,,,0,,D. Dedmon loose ball personal FOUL (2 PF),"[203473, 203500]",1610612748.0,MIA,loose ball,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,1662.0,2.0,0.0,Adams,203500.0,,,,,,,
368,PT08M58.00S,2021-12-07T02:02:48.7Z,3,REGULAR,3pt,Jump Shot,[],1628991,66.44218134034165,45.588235294117645,1610612763,54,65,2021-12-07T02:02:54Z,3620000,-22.0,263.0,1,right,MISS J. Jackson Jr. 26' 3PT,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,26.38,Missed,,,,,,,,,,,,,,,,,,,
369,PT08M54.00S,2021-12-07T02:02:51.5Z,3,REGULAR,rebound,offensive,[],1630217,,,1610612763,54,65,2021-12-07T02:02:51Z,3630000,,,0,,D. Bane REBOUND (Off:1 Def:3),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,368.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
370,PT08M50.00S,2021-12-07T02:02:55.6Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1626145,75.90341655716163,68.38235294117648,1610612763,54,65,2021-12-07T02:03:03Z,3640000,92.0,174.0,1,right,MISS T. Jones 19' pullup Shot,[1626145],1610612763.0,MEM,pullup,,,Jones,T. Jones,,,,,19.68,Missed,,,,,,,,,,,,,,,,,,,
371,PT08M45.00S,2021-12-07T02:03:00.6Z,3,REGULAR,rebound,defensive,[],1629130,,,1610612748,54,65,2021-12-07T02:03:03Z,3650000,,,0,,D. Robinson REBOUND (Off:0 Def:3),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,370.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
372,PT08M38.00S,2021-12-07T02:03:08.2Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],203473,8.623521681997373,51.9607843137255,1610612748,56,65,2021-12-07T02:03:15Z,3660000,-10.0,29.0,1,left,D. Dedmon Hook (4 PTS) (K. Lowry 6 AST),"[203473, 200768]",1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,3.02,Made,,,,,,,,,,,,,4.0,K. Lowry,200768.0,6.0,,,
374,PT08M21.00S,2021-12-07T02:03:26.5Z,3,REGULAR,turnover,out-of-bounds,[],1628415,,,1610612763,56,65,2021-12-07T02:03:50Z,3680000,,,0,,D. Brooks bad pass out-of-bounds TURNOVER (1 TO),[1628415],1610612763.0,MEM,bad pass,,,Brooks,D. Brooks,,,,,,,,,,,1.0,,,1662.0,,,,,,,,,,,
375,PT08M18.00S,2021-12-07T02:03:35.1Z,3,REGULAR,turnover,out-of-bounds,[],200782,,,1610612748,56,65,2021-12-07T02:04:30Z,3690000,,,0,,P. Tucker step out-of-bounds TURNOVER (3 TO),[200782],1610612748.0,MIA,step,,,Tucker,P. Tucker,,,,,,,,,,,3.0,,,101283.0,,,,,,,,,,,
376,PT07M59.00S,2021-12-07T02:04:10.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203500,93.11760840998686,51.71568627450981,1610612763,56,67,2021-12-07T02:04:20Z,3700000,9.0,12.0,1,right,S. Adams Layup (12 PTS) (T. Jones 5 AST),"[203500, 1626145]",1610612763.0,MEM,,,,Adams,S. Adams,,,,,1.49,Made,,,,,,,,,,,,,12.0,T. Jones,1626145.0,5.0,,,
378,PT07M44.00S,2021-12-07T02:04:24.8Z,3,REGULAR,3pt,Jump Shot,[],1629130,22.683968462549277,91.91176470588235,1610612748,56,67,2021-12-07T02:05:57Z,3720000,-210.0,161.0,1,left,MISS D. Robinson 26' pullup 3PT,[1629130],1610612748.0,MIA,pullup,,,Robinson,D. Robinson,,,,,26.41,Missed,,,,,,,,,,,,,,,,,,,
379,PT07M40.00S,2021-12-07T02:04:29.1Z,3,REGULAR,rebound,defensive,[],1630217,,,1610612763,56,67,2021-12-07T02:04:29Z,3730000,,,0,,D. Bane REBOUND (Off:1 Def:4),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,378.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
380,PT07M30.00S,2021-12-07T02:04:39.3Z,3,REGULAR,turnover,bad pass,[],1628415,,,1610612763,56,67,2021-12-07T02:04:52Z,3740000,,,0,,D. Brooks bad pass TURNOVER (2 TO),"[1628415, 202710]",1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,2.0,Butler,202710.0,,,,,,,,,,,,
381,PT07M30.00S,2021-12-07T02:04:39.3Z,3,REGULAR,steal,,[],202710,,,1610612748,56,67,2021-12-07T02:04:41Z,3750000,,,0,,J. Butler STEAL (3 STL),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,
382,PT07M30.00S,2021-12-07T02:04:42.4Z,3,REGULAR,foul,personal,[],203500,,,1610612748,56,67,2021-12-07T02:06:48Z,3760000,,,0,,S. Adams take personal FOUL (2 PF),"[203500, 200768]",1610612763.0,MEM,take,,,Adams,S. Adams,,,,,,,,,,,,,,1662.0,2.0,0.0,Lowry,200768.0,,,,,,,
384,PT07M20.00S,2021-12-07T02:05:19.4Z,3,REGULAR,violation,kicked ball,[],203500,,,1610612748,56,67,2021-12-07T02:05:28Z,3780000,,,0,,S. Adams kicked ball VIOLATION,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,1662.0,,,,,,,,,,,
385,PT07M08.00S,2021-12-07T02:05:44.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203473,8.754927726675426,50.98039215686274,1610612748,56,67,2021-12-07T02:05:49Z,3790000,-5.0,30.0,1,left,MISS D. Dedmon Layup,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,3.02,Missed,,,,,,,,,,,,,,,,,,,
386,PT07M07.00S,2021-12-07T02:05:45.7Z,3,REGULAR,rebound,defensive,[],203500,,,1610612763,56,67,2021-12-07T02:05:49Z,3800000,,,0,,S. Adams REBOUND (Off:0 Def:7),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,385.0,7.0,7.0,0.0,,,,,,,,,,,,,,,
387,PT07M02.00S,2021-12-07T02:05:53.3Z,3,REGULAR,foul,personal,['2freethrow'],203473,,,1610612763,56,67,2021-12-07T02:06:13Z,3810000,,,0,,D. Dedmon shooting personal FOUL (3 PF) (Brooks 2 FT),"[203473, 1628415]",1610612748.0,MIA,shooting,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,101283.0,3.0,0.0,Brooks,1628415.0,,,,,,,
389,PT07M02.00S,2021-12-07T02:06:26.9Z,3,REGULAR,freethrow,1 of 2,[],1628415,,,1610612763,56,68,2021-12-07T02:06:27Z,3830000,,,0,,D. Brooks Free Throw 1 of 2 (15 PTS),[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,Made,,,,,,,,,,,,,15.0,,,,,,
390,PT07M02.00S,2021-12-07T02:06:39.8Z,3,REGULAR,freethrow,2 of 2,[],1628415,,,1610612763,56,69,2021-12-07T02:06:39Z,3840000,,,0,,D. Brooks Free Throw 2 of 2 (16 PTS),[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,Made,,,,,,,,,,,,,16.0,,,,,,
391,PT07M01.00S,2021-12-07T02:06:47.8Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612748,56,69,2021-12-07T02:06:47Z,3850000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,PT06M46.00S,2021-12-07T02:07:13.3Z,3,REGULAR,foul,personal,[],1630217,,,1610612748,56,69,2021-12-07T02:07:29Z,3860000,,,0,,D. Bane personal FOUL (3 PF),"[1630217, 202710]",1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,1662.0,3.0,0.0,Butler,202710.0,,,,,,,
394,PT06M46.00S,2021-12-07T02:07:24.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,56,69,2021-12-07T02:07:24Z,3880000,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,PT06M33.00S,2021-12-07T02:10:24.5Z,3,REGULAR,3pt,Jump Shot,[],202710,22.946780551905388,89.95098039215686,1610612748,56,69,2021-12-07T02:10:31Z,3890000,-200.0,163.0,1,left,MISS J. Butler 25' 3PT,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,25.8,Missed,,,,,,,,,,,,,,,,,,,
396,PT06M27.00S,2021-12-07T02:10:30.5Z,3,REGULAR,rebound,defensive,[],1630217,,,1610612763,56,69,2021-12-07T02:10:31Z,3900000,,,0,,D. Bane REBOUND (Off:1 Def:5),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,395.0,6.0,5.0,1.0,,,,,,,,,,,,,,,
397,PT06M17.00S,2021-12-07T02:10:40.4Z,3,REGULAR,2pt,Jump Shot,[],1630217,83.78777923784494,79.90196078431373,1610612763,56,69,2021-12-07T02:10:46Z,3910000,150.0,100.0,1,right,MISS D. Bane 17' pullup Shot,[1630217],1610612763.0,MEM,pullup,,,Bane,D. Bane,,,,,17.98,Missed,,,,,,,,,,,,,,,,,,,
398,PT06M13.00S,2021-12-07T02:10:44.4Z,3,REGULAR,rebound,offensive,[],203500,,,1610612763,56,69,2021-12-07T02:10:46Z,3920000,,,0,,S. Adams REBOUND (Off:1 Def:7),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,397.0,8.0,7.0,1.0,,,,,,,,,,,,,,,
399,PT06M12.00S,2021-12-07T02:10:45.8Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1628415,74.58935611038108,87.25490196078431,1610612763,56,69,2021-12-07T02:10:51Z,3930000,186.0,186.0,1,right,MISS D. Brooks 26' 3PT,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,26.35,Missed,,,,,,,,,,,,,,,,,,,
400,PT06M07.00S,2021-12-07T02:10:50.8Z,3,REGULAR,rebound,defensive,[],203473,,,1610612748,56,69,2021-12-07T02:10:51Z,3940000,,,0,,D. Dedmon REBOUND (Off:1 Def:5),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,399.0,6.0,5.0,1.0,,,,,,,,,,,,,,,
401,PT06M04.00S,2021-12-07T02:10:54.8Z,3,REGULAR,foul,personal,['2freethrow'],1626145,,,1610612748,56,69,2021-12-07T02:11:17Z,3950000,,,0,,T. Jones shooting personal FOUL (2 PF) (Lowry 2 FT),"[1626145, 200768]",1610612763.0,MEM,shooting,,,Jones,T. Jones,,,,,,,,,,,,,,1628954.0,2.0,0.0,Lowry,200768.0,,,,,,,
403,PT06M04.00S,2021-12-07T02:11:25.9Z,3,REGULAR,freethrow,1 of 2,[],200768,,,1610612748,57,69,2021-12-07T02:11:25Z,3970000,,,0,,K. Lowry Free Throw 1 of 2 (13 PTS),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,Made,,,,,,,,,,,,,13.0,,,,,,
404,PT06M04.00S,2021-12-07T02:11:26.6Z,3,REGULAR,substitution,out,[],202710,,,1610612748,57,69,2021-12-07T02:11:37Z,3980000,,,0,,SUB out: J. Butler,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,
405,PT06M04.00S,2021-12-07T02:11:26.6Z,3,REGULAR,substitution,out,[],1630217,,,1610612748,57,69,2021-12-07T02:11:37Z,3990000,,,0,,SUB out: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,
406,PT06M04.00S,2021-12-07T02:11:26.6Z,3,REGULAR,substitution,in,[],1628997,,,1610612748,57,69,2021-12-07T02:11:37Z,4000000,,,0,,SUB in: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
407,PT06M04.00S,2021-12-07T02:11:26.6Z,3,REGULAR,substitution,in,[],1629723,,,1610612748,57,69,2021-12-07T02:11:37Z,4010000,,,0,,SUB in: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,
408,PT06M04.00S,2021-12-07T02:11:51.0Z,3,REGULAR,freethrow,2 of 2,[],200768,,,1610612748,58,69,2021-12-07T02:11:51Z,4020000,,,0,,K. Lowry Free Throw 2 of 2 (14 PTS),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,Made,,,,,,,,,,,,,14.0,,,,,,
409,PT05M45.00S,2021-12-07T02:12:11.5Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1628991,90.62089356110381,58.82352941176471,1610612763,58,71,2021-12-07T02:12:22Z,4030000,44.0,36.0,1,right,J. Jackson Jr. driving bank Hook (10 PTS),[1628991],1610612763.0,MEM,driving bank,,,Jackson Jr.,J. Jackson Jr.,,,,,5.67,Made,,,,,,,,,,,,,10.0,,,,,,
410,PT05M30.00S,2021-12-07T02:12:26.7Z,3,REGULAR,3pt,Jump Shot,[],1628997,25.18068331143233,83.33333333333334,1610612748,58,71,2021-12-07T02:12:32Z,4040000,-167.0,184.0,1,left,MISS C. Martin 24' 3PT,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,24.84,Missed,,,,,,,,,,,,,,,,,,,
411,PT05M26.00S,2021-12-07T02:12:30.7Z,3,REGULAR,rebound,defensive,[],1629723,,,1610612763,58,71,2021-12-07T02:12:32Z,4050000,,,0,,J. Konchar REBOUND (Off:1 Def:2),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,410.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
412,PT05M14.00S,2021-12-07T02:12:43.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203500,92.06636005256242,51.225490196078425,1610612763,58,73,2021-12-07T02:12:59Z,4060000,6.0,22.0,1,right,S. Adams cutting Layup (14 PTS) (D. Brooks 5 AST),"[203500, 1628415]",1610612763.0,MEM,cutting,,,Adams,S. Adams,,,,,2.29,Made,,,,,,,,,,,,,14.0,D. Brooks,1628415.0,5.0,,,
414,PT05M14.00S,2021-12-07T02:12:48.6Z,3,REGULAR,foul,personal,['1freethrow'],200782,,,1610612763,58,73,2021-12-07T02:13:00Z,4080000,,,0,,P. Tucker shooting personal FOUL (4 PF) (Adams 1 FT),"[200782, 203500]",1610612748.0,MIA,shooting,,,Tucker,P. Tucker,,,,,,,,,,,,,,101283.0,4.0,0.0,Adams,203500.0,,,,,,,
416,PT05M14.00S,2021-12-07T02:13:01.2Z,3,REGULAR,substitution,out,[],200782,,,1610612763,58,73,2021-12-07T02:14:22Z,4100000,,,0,,SUB out: P. Tucker,[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT05M14.00S,2021-12-07T02:13:01.2Z,3,REGULAR,substitution,out,[],1628991,,,1610612763,58,73,2021-12-07T02:14:22Z,4110000,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT05M14.00S,2021-12-07T02:13:01.2Z,3,REGULAR,substitution,out,[],1628415,,,1610612763,58,73,2021-12-07T02:14:22Z,4120000,,,0,,SUB out: D. Brooks,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,
419,PT05M14.00S,2021-12-07T02:13:01.2Z,3,REGULAR,substitution,in,[],1629639,,,1610612763,58,73,2021-12-07T02:14:22Z,4130000,,,0,,SUB in: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT05M14.00S,2021-12-07T02:13:01.2Z,3,REGULAR,substitution,in,[],1630583,,,1610612763,58,73,2021-12-07T02:14:22Z,4140000,,,0,,SUB in: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT05M14.00S,2021-12-07T02:13:01.2Z,3,REGULAR,substitution,in,[],1629001,,,1610612763,58,73,2021-12-07T02:14:22Z,4150000,,,0,,SUB in: D. Melton,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT05M14.00S,2021-12-07T02:14:02.3Z,3,REGULAR,freethrow,1 of 1,[],203500,,,1610612763,58,74,2021-12-07T02:14:02Z,4160000,,,0,,S. Adams Free Throw 1 of 1 (15 PTS),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,Made,,,,,,,,,,,,,15.0,,,,,,
423,PT05M00.00S,2021-12-07T02:14:17.3Z,3,REGULAR,2pt,Jump Shot,[],1629639,5.338370565045992,70.58823529411765,1610612748,58,74,2021-12-07T02:14:23Z,4170000,-103.0,-2.0,1,left,MISS T. Herro 10' turnaround fadeaway Shot,[1629639],1610612748.0,MIA,turnaround fadeaway,,,Herro,T. Herro,,,,,10.29,Missed,,,,,,,,,,,,,,,,,,,
424,PT04M55.00S,2021-12-07T02:14:22.3Z,3,REGULAR,rebound,defensive,[],203500,,,1610612763,58,74,2021-12-07T02:14:23Z,4180000,,,0,,S. Adams REBOUND (Off:1 Def:8),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,423.0,9.0,8.0,1.0,,,,,,,,,,,,,,,
425,PT04M44.00S,2021-12-07T02:14:33.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629723,80.3712220762155,38.48039215686275,1610612763,58,74,2021-12-07T02:14:42Z,4190000,-58.0,132.0,1,right,MISS J. Konchar 14' floating Shot,[1629723],1610612763.0,MEM,floating,,,Konchar,J. Konchar,,,,,14.4,Missed,,,,,,,,,,,,,,,,,,,
426,PT04M39.00S,2021-12-07T02:14:39.1Z,3,REGULAR,rebound,offensive,[],1629001,,,1610612763,58,74,2021-12-07T02:14:39Z,4200000,,,0,,D. Melton REBOUND (Off:1 Def:1),[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,425.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
427,PT04M37.00S,2021-12-07T02:14:41.4Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1626145,92.32917214191852,3.6764705882352944,1610612763,58,74,2021-12-07T02:14:52Z,4210000,-232.0,20.0,1,right,MISS T. Jones 3PT,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,23.24,Missed,,,,,,,,,,,,,,,,,,,
428,PT04M37.00S,2021-12-07T02:14:41.4Z,3,REGULAR,rebound,offensive,[],1629001,,,1610612763,58,74,2021-12-07T02:14:52Z,4220000,,,0,,D. Melton REBOUND (Off:2 Def:1),[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,427.0,3.0,1.0,2.0,,,,,,,,,,,,,,,
429,PT04M35.00S,2021-12-07T02:14:48.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203473,,,1610612763,58,74,2021-12-07T02:15:03Z,4230000,,,0,,D. Dedmon shooting personal FOUL (4 PF) (Adams 2 FT),"[203473, 203500]",1610612748.0,MIA,shooting,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,1628954.0,4.0,0.0,Adams,203500.0,,,,,,,
431,PT04M35.00S,2021-12-07T02:15:14.5Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],203500,,,1610612763,58,74,2021-12-07T02:15:14Z,4250000,,,0,,MISS S. Adams Free Throw 1 of 2,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,Missed,,,,,,,,,,,,,,,,,,,
432,PT04M35.00S,2021-12-07T02:15:14.5Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612763,58,74,2021-12-07T02:15:14Z,4260000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,431.0,,,,,,,,,,,,,,,,,,
433,PT04M35.00S,2021-12-07T02:15:15.1Z,3,REGULAR,substitution,out,[],1629130,,,1610612763,58,74,2021-12-07T02:15:22Z,4270000,,,0,,SUB out: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT04M35.00S,2021-12-07T02:15:15.1Z,3,REGULAR,substitution,in,[],1629216,,,1610612763,58,74,2021-12-07T02:15:22Z,4280000,,,0,,SUB in: G. Vincent,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT04M35.00S,2021-12-07T02:15:25.3Z,3,REGULAR,substitution,out,[],203473,,,1610612763,58,74,2021-12-07T02:15:30Z,4290000,,,0,,SUB out: D. Dedmon,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT04M35.00S,2021-12-07T02:15:25.3Z,3,REGULAR,substitution,in,[],1630209,,,1610612763,58,74,2021-12-07T02:15:30Z,4300000,,,0,,SUB in: O. Yurtseven,[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT04M35.00S,2021-12-07T02:15:51.6Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],203500,,,1610612763,58,75,2021-12-07T02:15:51Z,4310000,,,0,,S. Adams Free Throw 2 of 2 (16 PTS),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,Made,,,,,,,,,,,,,16.0,,,,,,
438,PT04M28.00S,2021-12-07T02:16:00.2Z,3,REGULAR,3pt,Jump Shot,[],1629216,21.632720105124836,89.95098039215686,1610612748,58,75,2021-12-07T02:16:05Z,4320000,-200.0,151.0,1,left,MISS G. Vincent 25' 3PT,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,25.03,Missed,,,,,,,,,,,,,,,,,,,
439,PT04M24.00S,2021-12-07T02:16:04.2Z,3,REGULAR,rebound,defensive,[],1630583,,,1610612763,58,75,2021-12-07T02:16:05Z,4330000,,,0,,S. Aldama REBOUND (Off:0 Def:1),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,438.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
440,PT04M20.00S,2021-12-07T02:16:07.3Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630583,66.83639947437582,47.549019607843135,1610612763,58,75,2021-12-07T02:16:15Z,4340000,-12.0,259.0,1,right,MISS S. Aldama 25' 3PT,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,25.95,Missed,,,,,,,,,,,,,,,,,,,
441,PT04M18.00S,2021-12-07T02:16:12.3Z,3,REGULAR,rebound,offensive,[],203500,,,1610612763,58,75,2021-12-07T02:16:12Z,4350000,,,0,,S. Adams REBOUND (Off:2 Def:8),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,440.0,10.0,8.0,2.0,,,,,,,,,,,,,,,
442,PT04M18.00S,2021-12-07T02:16:16.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630209,,,1610612763,58,75,2021-12-07T02:16:25Z,4360000,,,0,,O. Yurtseven personal FOUL (1 PF) (Adams 2 FT),"[1630209, 203500]",1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,,,,,,,,1662.0,1.0,0.0,Adams,203500.0,,,,,,,
444,PT04M18.00S,2021-12-07T02:16:41.9Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],203500,,,1610612763,58,75,2021-12-07T02:17:07Z,4380000,,,0,,MISS S. Adams Free Throw 1 of 2,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,Missed,,,,,,,,,,,,,,,,,,,
445,PT04M18.00S,2021-12-07T02:16:41.9Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612763,58,75,2021-12-07T02:17:07Z,4390000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,444.0,,,,,,,,,,,,,,,,,,
446,PT04M18.00S,2021-12-07T02:16:41.9Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],203500,,,1610612763,58,75,2021-12-07T02:17:07Z,4400000,,,0,,MISS S. Adams Free Throw 2 of 2,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,Missed,,,,,,,,,,,,,,,,,,,
447,PT04M17.00S,2021-12-07T02:16:42.9Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612748,58,75,2021-12-07T02:17:07Z,4410000,,,0,,TEAM defensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,446.0,,,,,,,,,,,,,,,,,,
448,PT04M17.00S,2021-12-07T02:17:05.7Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612748,58,75,2021-12-07T02:17:05Z,4420000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT04M17.00S,2021-12-07T02:17:06.1Z,3,REGULAR,substitution,out,[],203500,,,1610612748,58,75,2021-12-07T02:17:09Z,4430000,,,0,,SUB out: S. Adams,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT04M17.00S,2021-12-07T02:17:06.1Z,3,REGULAR,substitution,in,[],1630214,,,1610612748,58,75,2021-12-07T02:17:09Z,4440000,,,0,,SUB in: X. Tillman,[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT04M13.00S,2021-12-07T02:17:27.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,58,75,2021-12-07T02:17:27Z,4450000,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT04M07.00S,2021-12-07T02:20:25.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629639,6.652431011826544,50.49019607843137,1610612748,60,75,2021-12-07T02:20:32Z,4460000,-2.0,10.0,1,left,T. Herro cutting Layup (15 PTS) (O. Yurtseven 1 AST),"[1629639, 1630209]",1610612748.0,MIA,cutting,,,Herro,T. Herro,,,,,1.03,Made,,,,,,,,,,,,,15.0,O. Yurtseven,1630209.0,1.0,,,
454,PT03M44.00S,2021-12-07T02:20:49.2Z,3,REGULAR,turnover,lost ball,[],1629723,,,1610612763,60,75,2021-12-07T02:20:54Z,4480000,,,0,,J. Konchar lost ball TURNOVER (1 TO),"[1629723, 1629216]",1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,1.0,Vincent,1629216.0,,,,,,,,,,,,
455,PT03M44.00S,2021-12-07T02:20:49.2Z,3,REGULAR,steal,,[],1629216,,,1610612748,60,75,2021-12-07T02:20:52Z,4490000,,,0,,G. Vincent STEAL (1 STL),[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,
