actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
356,PT02M13.00S,2021-10-22T01:11:53.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629620,,,1610612748,61,38,2021-10-22T01:12:12Z,3530000,,,0,,J. Robinson shooting personal FOUL (2 PF) (Herro 2 FT),"[1629620, 1629639]",1610612749.0,MIL,shooting,,,Robinson,J. Robinson,,,,,,,,,,,2714.0,2.0,0.0,Herro,1629639.0,,,,,,,,,,
358,PT02M13.00S,2021-10-22T01:12:15.2Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1629639,,,1610612748,62,38,2021-10-22T01:12:15Z,3550000,,,0,,T. Herro Free Throw 1 of 2 (11 PTS),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,Made,11.0,,,,,,,,,,,,,,,
359,PT02M13.00S,2021-10-22T01:12:30.7Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1629639,,,1610612748,63,38,2021-10-22T01:12:30Z,3560000,,,0,,T. Herro Free Throw 2 of 2 (12 PTS),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,Made,12.0,,,,,,,,,,,,,,,
360,PT01M57.00S,2021-10-22T01:12:58.1Z,2,REGULAR,foul,offensive,['inpenalty'],1626192,,,1610612749,63,38,2021-10-22T01:13:14Z,3570000,,,0,,P. Connaughton charge offensive FOUL (1 PF),"[1626192, 200782]",1610612749.0,MIL,charge,,,Connaughton,P. Connaughton,,,,,,,,,,,2714.0,1.0,0.0,Tucker,200782.0,,,,,,,,,,
362,PT01M57.00S,2021-10-22T01:12:58.1Z,2,REGULAR,turnover,offensive foul,[],1626192,,,1610612749,63,38,2021-10-22T01:12:58Z,3590000,,,0,,P. Connaughton offensive foul TURNOVER (1 TO),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,1.0,,,,,,2714.0,,,,,,,,,,,,,,
363,PT01M37.00S,2021-10-22T01:13:27.0Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1628389,90.22667542706965,78.43137254901961,1610612748,65,38,2021-10-22T01:13:32Z,3600000,142.0,39.0,1,right,B. Adebayo 14' turnaround Jump Shot (14 PTS),[1628389],1610612748.0,MIA,turnaround,,,Adebayo,B. Adebayo,,,,,,,,14.76,Made,14.0,,,,,,,,,,,,,,,
364,PT01M22.00S,2021-10-22T01:13:40.3Z,2,REGULAR,2pt,Jump Shot,[],203507,21.107095926412615,68.38235294117648,1610612749,65,38,2021-10-22T01:14:09Z,3610000,-92.0,146.0,1,left,MISS G. Antetokounmpo 17' Jump Shot,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,17.24,Missed,,,,,,,,,,,,,,,,
365,PT01M21.00S,2021-10-22T01:13:41.3Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612748,65,38,2021-10-22T01:14:46Z,3620000,,,0,,TEAM defensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,364.0,,,,,,,,,
367,PT01M21.00S,2021-10-22T01:14:27.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203648,,,1610612748,65,38,2021-10-22T01:14:41Z,3640000,,,0,,T. Antetokounmpo loose ball personal FOUL (4 PF) (Lowry 2 FT),"[203648, 200768]",1610612749.0,MIL,loose ball,,,Antetokounmpo,T. Antetokounmpo,,,,,,,,,,,2714.0,4.0,0.0,Lowry,200768.0,,,,,,,,,,
369,PT01M21.00S,2021-10-22T01:14:54.0Z,2,REGULAR,instantreplay,request,[],0,,,1610612748,65,38,2021-10-22T01:17:12Z,3660000,,,0,,,[],,,stands,,,,,,,,,,,,,,,2714.0,,,,,,,,,,,,,,
370,PT01M21.00S,2021-10-22T01:17:21.0Z,2,REGULAR,freethrow,1 of 2,[],200768,,,1610612748,66,38,2021-10-22T01:17:21Z,3670000,,,0,,K. Lowry Free Throw 1 of 2 (1 PTS),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,Made,1.0,,,,,,,,,,,,,,,
371,PT01M21.00S,2021-10-22T01:17:21.6Z,2,REGULAR,substitution,out,[],200782,,,1610612748,66,38,2021-10-22T01:17:31Z,3680000,,,0,,SUB out: P. Tucker,[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
372,PT01M21.00S,2021-10-22T01:17:21.6Z,2,REGULAR,substitution,in,[],202710,,,1610612748,66,38,2021-10-22T01:17:31Z,3690000,,,0,,SUB in: J. Butler,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,
388,PT01M21.00S,2021-10-22T01:17:35.9Z,2,REGULAR,substitution,out,[],203648,,,1610612748,66,38,2021-10-22T01:19:43Z,3695000,,,0,,SUB out: T. Antetokounmpo,[203648],1610612749.0,MIL,,,,Antetokounmpo,T. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
389,PT01M21.00S,2021-10-22T01:17:35.9Z,2,REGULAR,substitution,in,[],1630572,,,1610612748,66,38,2021-10-22T01:19:43Z,3697500,,,0,,SUB in: S. Mamukelashvili,[1630572],1610612749.0,MIL,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,
373,PT01M21.00S,2021-10-22T01:17:39.7Z,2,REGULAR,freethrow,2 of 2,[],200768,,,1610612748,67,38,2021-10-22T01:17:39Z,3700000,,,0,,K. Lowry Free Throw 2 of 2 (2 PTS),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,Made,2.0,,,,,,,,,,,,,,,
374,PT01M12.00S,2021-10-22T01:17:50.3Z,2,REGULAR,3pt,Jump Shot,[],203114,32.013797634691194,70.34313725490196,1610612749,67,41,2021-10-22T01:17:55Z,3710000,-102.0,248.0,1,left,K. Middleton 26' 3PT  (5 PTS) (P. Connaughton 3 AST),"[203114, 1626192]",1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,26.84,Made,5.0,,,,,,,,,,P. Connaughton,1626192.0,3.0,,,
376,PT00M53.00S,2021-10-22T01:18:10.3Z,2,REGULAR,2pt,Jump Shot,[],1629639,88.91261498028909,33.33333333333333,1610612748,69,41,2021-10-22T01:22:45Z,3730000,-83.0,52.0,1,right,T. Herro 9' bank Jump Shot (14 PTS),[1629639],1610612748.0,MIA,bank,,,Herro,T. Herro,,,,,,,,9.8,Made,14.0,,,,,,,,,,,,,,,
377,PT00M46.30S,2021-10-22T01:18:18.5Z,2,REGULAR,3pt,Jump Shot,[],203507,28.728646517739815,79.41176470588235,1610612749,69,41,2021-10-22T01:18:22Z,3740000,-147.0,218.0,1,left,MISS G. Antetokounmpo 26' 3PT,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,26.26,Missed,,,,,,,,,,,,,,,,
378,PT00M42.90S,2021-10-22T01:18:21.8Z,2,REGULAR,rebound,defensive,[],1628389,,,1610612748,69,41,2021-10-22T01:18:21Z,3750000,,,0,,B. Adebayo REBOUND (Off:1 Def:5),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,377.0,6.0,5.0,1.0,,,,,,
379,PT00M39.50S,2021-10-22T01:18:25.2Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629639,70.12155059132719,25.245098039215684,1610612748,69,41,2021-10-22T01:18:31Z,3760000,-124.0,228.0,1,right,MISS T. Herro 25' 3PT,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,25.98,Missed,,,,,,,,,,,,,,,,
380,PT00M36.70S,2021-10-22T01:18:27.9Z,2,REGULAR,rebound,offensive,[],1628389,,,1610612748,69,41,2021-10-22T01:18:28Z,3770000,,,0,,B. Adebayo REBOUND (Off:2 Def:5),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,379.0,7.0,5.0,2.0,,,,,,
381,PT00M35.40S,2021-10-22T01:18:29.3Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629130,72.88107752956637,15.686274509803921,1610612748,72,41,2021-10-22T01:18:35Z,3780000,-172.0,202.0,1,right,D. Robinson 26' 3PT  (6 PTS) (B. Adebayo 1 AST),"[1629130, 1628389]",1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,26.54,Made,6.0,,,,,,,,,,B. Adebayo,1628389.0,1.0,,,
383,PT00M20.70S,2021-10-22T01:18:47.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626192,10.068988173455978,39.46078431372549,1610612749,72,43,2021-10-22T01:19:13Z,3800000,53.0,42.0,1,left,P. Connaughton 6' bank Jump Shot (4 PTS) (K. Middleton 3 AST),"[1626192, 203114]",1610612749.0,MIL,bank,,,Connaughton,P. Connaughton,,,,,,,,6.75,Made,4.0,,,,,,,,,,K. Middleton,203114.0,3.0,,,
385,PT00M00.30S,2021-10-22T01:19:10.8Z,2,REGULAR,2pt,Jump Shot,[],1628389,92.9862023653088,74.50980392156863,1610612748,72,43,2021-10-22T01:19:32Z,3820000,123.0,13.0,1,right,MISS B. Adebayo 12' pullup Shot,[1628389],1610612748.0,MIA,pullup,,,Adebayo,B. Adebayo,,,,,,,,12.32,Missed,,,,,,,,,,,,,,,,
386,PT00M00.10S,2021-10-22T01:19:11.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612748,72,43,2021-10-22T01:19:32Z,3830000,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,385.0,,,,,,,,,
387,PT00M00.00S,2021-10-22T01:19:20.2Z,2,REGULAR,period,end,[],0,,,1610612748,72,43,2021-10-22T01:19:20Z,3840000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,PT12M00.00S,2021-10-22T01:33:38.3Z,3,REGULAR,substitution,out,['startperiod'],1629639,,,1610612748,72,43,2021-10-22T01:34:24Z,3850000,,,0,,SUB out: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,
392,PT12M00.00S,2021-10-22T01:33:38.3Z,3,REGULAR,substitution,out,['startperiod'],1629620,,,1610612748,72,43,2021-10-22T01:34:24Z,3860000,,,0,,SUB out: J. Robinson,[1629620],1610612749.0,MIL,,,,Robinson,J. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
393,PT12M00.00S,2021-10-22T01:33:38.3Z,3,REGULAR,substitution,out,['startperiod'],1630572,,,1610612748,72,43,2021-10-22T01:34:24Z,3870000,,,0,,SUB out: S. Mamukelashvili,[1630572],1610612749.0,MIL,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,
394,PT12M00.00S,2021-10-22T01:33:38.3Z,3,REGULAR,substitution,in,['startperiod'],200782,,,1610612748,72,43,2021-10-22T01:34:24Z,3880000,,,0,,SUB in: P. Tucker,[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
395,PT12M00.00S,2021-10-22T01:33:38.3Z,3,REGULAR,substitution,in,['startperiod'],1628960,,,1610612748,72,43,2021-10-22T01:34:24Z,3890000,,,0,,SUB in: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
396,PT12M00.00S,2021-10-22T01:33:38.3Z,3,REGULAR,substitution,in,['startperiod'],201588,,,1610612748,72,43,2021-10-22T01:34:24Z,3900000,,,0,,SUB in: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,,
397,PT12M00.00S,2021-10-22T01:34:36.3Z,3,REGULAR,period,start,[],0,,,1610612748,72,43,2021-10-22T01:34:36Z,3910000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,PT11M50.00S,2021-10-22T01:34:48.2Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612748,72,43,2021-10-22T01:34:48Z,3920000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,PT11M39.00S,2021-10-22T01:35:08.5Z,3,REGULAR,3pt,Jump Shot,[],200768,31.61957950065703,74.75490196078431,1610612748,75,43,2021-10-22T01:35:13Z,3930000,-124.0,245.0,1,left,K. Lowry 27' 3PT  (5 PTS) (D. Robinson 2 AST),"[200768, 1629130]",1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,27.42,Made,5.0,,,,,,,,,,D. Robinson,1629130.0,2.0,,,
401,PT11M22.00S,2021-10-22T01:35:29.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203507,93.24901445466492,47.05882352941176,1610612749,75,45,2021-10-22T01:35:37Z,3950000,-15.0,11.0,1,right,G. Antetokounmpo cutting Layup (10 PTS) (K. Middleton 4 AST),"[203507, 203114]",1610612749.0,MIL,cutting,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,1.84,Made,10.0,,,,,,,,,,K. Middleton,203114.0,4.0,,,
403,PT11M22.00S,2021-10-22T01:35:32.2Z,3,REGULAR,foul,personal,['1freethrow'],200782,,,1610612749,75,45,2021-10-22T01:35:41Z,3970000,,,0,,P. Tucker shooting personal FOUL (3 PF) (Antetokounmpo 1 FT),"[200782, 203507]",1610612748.0,MIA,shooting,,,Tucker,P. Tucker,,,,,,,,,,,203591.0,3.0,0.0,Antetokounmpo,203507.0,,,,,,,,,,
405,PT11M22.00S,2021-10-22T01:36:08.4Z,3,REGULAR,freethrow,1 of 1,[],203507,,,1610612749,75,46,2021-10-22T01:36:08Z,3990000,,,0,,G. Antetokounmpo Free Throw 1 of 1 (11 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,Made,11.0,,,,,,,,,,,,,,,
406,PT11M06.00S,2021-10-22T01:36:26.5Z,3,REGULAR,turnover,lost ball,[],1628389,,,1610612748,75,46,2021-10-22T01:36:30Z,4000000,,,0,,B. Adebayo lost ball TURNOVER (2 TO),"[1628389, 203507]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,2.0,Antetokounmpo,203507.0,,,,,,,,,,,,,,,,,,
407,PT11M06.00S,2021-10-22T01:36:26.5Z,3,REGULAR,steal,,[],203507,,,1610612749,75,46,2021-10-22T01:36:28Z,4010000,,,0,,G. Antetokounmpo STEAL (2 STL),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
408,PT10M59.00S,2021-10-22T01:36:33.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203507,91.93495400788436,46.568627450980394,1610612749,75,46,2021-10-22T01:36:37Z,4020000,-17.0,23.0,1,right,MISS G. Antetokounmpo driving Layup,[203507],1610612749.0,MIL,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,2.9,Missed,,,,,,,,,,,,,,,,
409,PT10M57.00S,2021-10-22T01:36:35.0Z,3,REGULAR,rebound,defensive,[],1629130,,,1610612748,75,46,2021-10-22T01:44:38Z,4030000,,,0,,D. Robinson REBOUND (Off:0 Def:4),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,408.0,4.0,4.0,0.0,,,,,,
410,PT10M54.00S,2021-10-22T01:36:37.6Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629130,26.757555847568987,12.5,1610612748,75,46,2021-10-22T01:36:57Z,4040000,188.0,199.0,1,left,MISS D. Robinson 27' 3PT,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,27.34,Missed,,,,,,,,,,,,,,,,
411,PT10M52.00S,2021-10-22T01:36:39.6Z,3,REGULAR,rebound,offensive,[],1628389,,,1610612748,75,46,2021-10-22T01:36:57Z,4050000,,,0,,B. Adebayo REBOUND (Off:3 Def:5),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,410.0,8.0,5.0,3.0,,,,,,
412,PT10M52.00S,2021-10-22T01:36:57.0Z,3,REGULAR,foul,personal,[],203114,,,1610612748,75,46,2021-10-22T01:37:09Z,4060000,,,0,,K. Middleton personal FOUL (2 PF),"[203114, 1628389]",1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,2714.0,2.0,0.0,Adebayo,1628389.0,,,,,,,,,,
414,PT10M48.00S,2021-10-22T01:37:08.1Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629130,32.670827858081466,50.49019607843137,1610612748,75,46,2021-10-22T01:37:15Z,4080000,-2.0,255.0,1,left,MISS D. Robinson 25' 3PT,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,25.46,Missed,,,,,,,,,,,,,,,,
415,PT10M43.00S,2021-10-22T01:37:13.1Z,3,REGULAR,rebound,defensive,[],203114,,,1610612749,75,46,2021-10-22T01:37:15Z,4090000,,,0,,K. Middleton REBOUND (Off:0 Def:2),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,414.0,2.0,2.0,0.0,,,,,,
416,PT10M39.00S,2021-10-22T01:37:17.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203114,92.85479632063075,45.588235294117645,1610612749,75,46,2021-10-22T01:37:22Z,4100000,-22.0,15.0,1,right,MISS K. Middleton running Layup,[203114],1610612749.0,MIL,running,,,Middleton,K. Middleton,,,,,,,,2.65,Missed,,,,,,,,,,,,,,,,
417,PT10M37.00S,2021-10-22T01:37:19.2Z,3,REGULAR,rebound,defensive,[],1628389,,,1610612748,75,46,2021-10-22T01:37:22Z,4110000,,,0,,B. Adebayo REBOUND (Off:3 Def:6),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,416.0,9.0,6.0,3.0,,,,,,
418,PT10M33.00S,2021-10-22T01:37:23.2Z,3,REGULAR,3pt,Jump Shot,[],1629130,28.597240473061763,18.137254901960784,1610612748,75,46,2021-10-22T01:37:40Z,4120000,159.0,216.0,1,left,MISS D. Robinson 26' 3PT,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,26.86,Missed,,,,,,,,,,,,,,,,
419,PT10M30.00S,2021-10-22T01:37:26.2Z,3,REGULAR,rebound,defensive,[],203507,,,1610612749,75,46,2021-10-22T01:37:40Z,4130000,,,0,,G. Antetokounmpo REBOUND (Off:1 Def:7),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,418.0,8.0,7.0,1.0,,,,,,
420,PT10M14.00S,2021-10-22T01:37:42.3Z,3,REGULAR,3pt,Jump Shot,[],203507,67.49342969776609,62.99019607843137,1610612749,75,49,2021-10-22T01:37:46Z,4140000,65.0,253.0,1,right,G. Antetokounmpo 26' 3PT pullup (14 PTS),[203507],1610612749.0,MIL,pullup,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,26.13,Made,14.0,,,,,,,,,,,,,,,
421,PT10M00.00S,2021-10-22T01:37:55.0Z,3,REGULAR,turnover,lost ball,[],1628389,,,1610612748,75,49,2021-10-22T01:38:12Z,4150000,,,0,,B. Adebayo lost ball TURNOVER (3 TO),"[1628389, 203507]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,3.0,Antetokounmpo,203507.0,,,,,,,,,,,,,,,,,,
422,PT10M00.00S,2021-10-22T01:37:55.0Z,3,REGULAR,steal,,[],203507,,,1610612749,75,49,2021-10-22T01:38:12Z,4160000,,,0,,G. Antetokounmpo STEAL (3 STL),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT09M48.00S,2021-10-22T01:38:07.0Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],203507,82.34231274638634,16.176470588235293,1610612749,75,49,2021-10-22T01:38:16Z,4170000,-169.0,113.0,1,right,MISS G. Antetokounmpo 20' pullup Shot,[203507],1610612749.0,MIL,pullup,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,20.37,Missed,,,,,,,,,,,,,,,,
424,PT09M42.00S,2021-10-22T01:38:13.0Z,3,REGULAR,rebound,defensive,[],1629130,,,1610612748,75,49,2021-10-22T01:38:16Z,4180000,,,0,,D. Robinson REBOUND (Off:0 Def:5),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,423.0,5.0,5.0,0.0,,,,,,
425,PT09M33.00S,2021-10-22T01:38:22.0Z,3,REGULAR,3pt,Jump Shot,[],200782,10.200394218134035,96.32352941176471,1610612748,78,49,2021-10-22T01:38:26Z,4190000,-232.0,43.0,1,left,P. Tucker 3PT  (8 PTS) (K. Lowry 4 AST),"[200782, 200768]",1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,23.56,Made,8.0,,,,,,,,,,K. Lowry,200768.0,4.0,,,
443,PT09M15.00S,2021-10-22T01:38:33.1Z,3,REGULAR,3pt,Jump Shot,[],201588,66.83639947437582,51.225490196078425,1610612749,78,49,2021-10-22T01:41:23Z,4205000,6.0,259.0,1,right,MISS G. Hill 25' 3PT - blocked,"[201588, 200768]",1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,25.93,Missed,,,,,,,,,,,,,,Lowry,200768.0,
444,PT09M15.00S,2021-10-22T01:38:33.1Z,3,REGULAR,block,,[],200768,,,1610612749,78,49,2021-10-22T01:41:05Z,4207500,,,0,,K. Lowry BLOCK (1 BLK),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT09M15.00S,2021-10-22T01:38:33.1Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612748,78,49,2021-10-22T01:41:23Z,4208750,,,0,,TEAM defensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,443.0,,,,,,,,,
429,PT09M15.00S,2021-10-22T01:38:50.6Z,3,REGULAR,foul,personal,[],203507,,,1610612748,78,49,2021-10-22T01:39:15Z,4230000,,,0,,G. Antetokounmpo loose ball personal FOUL (3 PF),"[203507, 200782]",1610612749.0,MIL,loose ball,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,203591.0,3.0,0.0,Tucker,200782.0,,,,,,,,,,
431,PT09M03.00S,2021-10-22T01:39:17.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,19.92444152431012,59.31372549019608,1610612748,80,49,2021-10-22T01:41:08Z,4250000,-47.0,135.0,1,left,B. Adebayo 14' Jump Shot (16 PTS) (K. Lowry 5 AST),"[1628389, 200768]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,14.26,Made,16.0,,,,,,,,,,K. Lowry,200768.0,5.0,,,
433,PT08M51.00S,2021-10-22T01:39:29.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203114,81.553876478318,57.35294117647059,1610612749,80,49,2021-10-22T01:39:39Z,4270000,37.0,121.0,1,right,MISS K. Middleton 12' pullup Shot,[203114],1610612749.0,MIL,pullup,,,Middleton,K. Middleton,,,,,,,,12.64,Missed,,,,,,,,,,,,,,,,
434,PT08M47.00S,2021-10-22T01:39:33.6Z,3,REGULAR,rebound,defensive,[],1628389,,,1610612748,80,49,2021-10-22T01:39:36Z,4280000,,,0,,B. Adebayo REBOUND (Off:3 Def:7),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,433.0,10.0,7.0,3.0,,,,,,
435,PT08M38.00S,2021-10-22T01:39:42.9Z,3,REGULAR,3pt,Jump Shot,[],1629130,15.062417871222076,3.1862745098039214,1610612748,80,49,2021-10-22T01:39:48Z,4290000,234.0,89.0,1,left,MISS D. Robinson 25' 3PT,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,25.05,Missed,,,,,,,,,,,,,,,,
436,PT08M33.00S,2021-10-22T01:39:47.9Z,3,REGULAR,rebound,offensive,[],1628389,,,1610612748,80,49,2021-10-22T01:39:48Z,4300000,,,0,,B. Adebayo REBOUND (Off:4 Def:7),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,435.0,11.0,7.0,4.0,,,,,,
437,PT08M33.00S,2021-10-22T01:39:49.7Z,3,REGULAR,foul,personal,['2freethrow'],1626192,,,1610612748,80,49,2021-10-22T01:40:09Z,4310000,,,0,,P. Connaughton shooting personal FOUL (2 PF) (Butler 2 FT),"[1626192, 202710]",1610612749.0,MIL,shooting,,,Connaughton,P. Connaughton,,,,,,,,,,,203591.0,2.0,0.0,Butler,202710.0,,,,,,,,,,
439,PT08M33.00S,2021-10-22T01:40:12.2Z,3,REGULAR,foul,technical,['1freethrow'],203114,,,1610612748,80,49,2021-10-22T01:40:18Z,4330000,,,0,,K. Middleton technical FOUL (1 Tech),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,203591.0,2.0,1.0,,,,,,,,,,,,
440,PT08M33.00S,2021-10-22T01:40:19.9Z,3,REGULAR,freethrow,1 of 1,[],202710,,,1610612748,81,49,2021-10-22T01:40:19Z,4340000,,,0,,J. Butler technical Free Throw 1 of 1 (15 PTS),[202710],1610612748.0,MIA,technical,,,Butler,J. Butler,,,,,,,,,Made,15.0,,,,,,,,,,,,,,,
441,PT08M33.00S,2021-10-22T01:40:43.9Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],202710,,,1610612748,82,49,2021-10-22T01:40:43Z,4350000,,,0,,J. Butler Free Throw 1 of 2 (16 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,Made,16.0,,,,,,,,,,,,,,,
442,PT08M33.00S,2021-10-22T01:40:59.7Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],202710,,,1610612748,83,49,2021-10-22T01:40:59Z,4360000,,,0,,J. Butler Free Throw 2 of 2 (17 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,Made,17.0,,,,,,,,,,,,,,,
446,PT08M23.00S,2021-10-22T01:41:10.9Z,3,REGULAR,3pt,Jump Shot,[],1628960,65.25952693823915,49.50980392156863,1610612749,83,49,2021-10-22T01:41:27Z,4370000,-2.0,274.0,1,right,MISS G. Allen 27' 3PT,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,27.41,Missed,,,,,,,,,,,,,,,,
447,PT08M19.00S,2021-10-22T01:41:14.8Z,3,REGULAR,rebound,defensive,[],1629130,,,1610612748,83,49,2021-10-22T01:41:14Z,4380000,,,0,,D. Robinson REBOUND (Off:0 Def:6),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,446.0,6.0,6.0,0.0,,,,,,
