actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
538,PT07M05.00S,2022-03-10T02:32:36.1Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,76,96,2022-03-10T02:32:36Z,5280000,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT07M05.00S,2022-03-10T02:33:19.3Z,4,REGULAR,substitution,out,[],1629216,,,1610612756,76,96,2022-03-10T02:35:20Z,5290000,,,0,,SUB out: G. Vincent,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,
540,PT07M05.00S,2022-03-10T02:33:19.3Z,4,REGULAR,substitution,out,[],203506,,,1610612756,76,96,2022-03-10T02:35:20Z,5300000,,,0,,SUB out: V. Oladipo,[203506],1610612748.0,MIA,,,,Oladipo,V. Oladipo,,,,,,,,,,,,,,,,,,,,,,,,
541,PT07M05.00S,2022-03-10T02:33:19.3Z,4,REGULAR,substitution,out,[],1628389,,,1610612756,76,96,2022-03-10T02:35:20Z,5310000,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,
542,PT07M05.00S,2022-03-10T02:33:19.3Z,4,REGULAR,substitution,out,[],1629622,,,1610612756,76,96,2022-03-10T02:35:20Z,5320000,,,0,,SUB out: M. Strus,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,
543,PT07M05.00S,2022-03-10T02:33:19.3Z,4,REGULAR,substitution,out,[],1628470,,,1610612756,76,96,2022-03-10T02:35:20Z,5330000,,,0,,SUB out: T. Craig,[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,
544,PT07M05.00S,2022-03-10T02:33:19.3Z,4,REGULAR,substitution,out,[],203109,,,1610612756,76,96,2022-03-10T02:35:20Z,5340000,,,0,,SUB out: J. Crowder,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,
545,PT07M05.00S,2022-03-10T02:33:19.3Z,4,REGULAR,substitution,in,[],203473,,,1610612756,76,96,2022-03-10T02:35:20Z,5350000,,,0,,SUB in: D. Dedmon,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,
546,PT07M05.00S,2022-03-10T02:33:19.3Z,4,REGULAR,substitution,in,[],1629130,,,1610612756,76,96,2022-03-10T02:35:20Z,5360000,,,0,,SUB in: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,
547,PT07M05.00S,2022-03-10T02:33:19.3Z,4,REGULAR,substitution,in,[],200768,,,1610612756,76,96,2022-03-10T02:35:20Z,5370000,,,0,,SUB in: K. Lowry,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,
548,PT07M05.00S,2022-03-10T02:33:19.3Z,4,REGULAR,substitution,in,[],200782,,,1610612756,76,96,2022-03-10T02:35:20Z,5380000,,,0,,SUB in: P. Tucker,[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,
549,PT07M05.00S,2022-03-10T02:33:19.3Z,4,REGULAR,substitution,in,[],1628969,,,1610612756,76,96,2022-03-10T02:35:20Z,5390000,,,0,,SUB in: M. Bridges,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,
550,PT07M05.00S,2022-03-10T02:33:19.3Z,4,REGULAR,substitution,in,[],1626164,,,1610612756,76,96,2022-03-10T02:35:20Z,5400000,,,0,,SUB in: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,
551,PT06M58.00S,2022-03-10T02:36:03.2Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629028,93.11760840998686,47.549019607843135,1610612756,76,98,2022-03-10T02:36:08Z,5410000,-12.0,12.0,1,right,D. Ayton alley-oop DUNK (19 PTS) (C. Payne 8 AST),"[1629028, 1626166]",1610612756.0,PHX,alley-oop,,,Ayton,D. Ayton,,,,,,,,1.73,Made,,,,,,19.0,C. Payne,1626166.0,8.0,,,,,,
553,PT06M37.00S,2022-03-10T02:36:23.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629130,7.046649145860711,50.73529411764706,1610612748,76,98,2022-03-10T02:36:27Z,5430000,-4.0,14.0,1,left,MISS D. Robinson cutting Layup,[1629130],1610612748.0,MIA,cutting,,,Robinson,D. Robinson,,,,,,,,1.42,Missed,,,,,,,,,,,,,,,
554,PT06M35.00S,2022-03-10T02:36:25.5Z,4,REGULAR,rebound,defensive,[],1626164,,,1610612756,76,98,2022-03-10T02:36:27Z,5440000,,,0,,D. Booker REBOUND (Off:1 Def:5),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,553.0,6.0,5.0,1.0,,,,,,,,,,,
555,PT06M31.00S,2022-03-10T02:36:30.1Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1628969,82.21090670170827,39.21568627450981,1610612756,76,100,2022-03-10T02:36:45Z,5450000,-54.0,115.0,1,right,M. Bridges 12' pullup Jump Shot (21 PTS) (D. Booker 9 AST),"[1628969, 1626164]",1610612756.0,PHX,pullup,,,Bridges,M. Bridges,,,,,,,,12.67,Made,,,,,,21.0,D. Booker,1626164.0,9.0,,,,,,
557,PT06M12.00S,2022-03-10T02:36:48.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629639,6.915243101182654,37.99019607843137,1610612748,76,100,2022-03-10T02:38:45Z,5470000,60.0,13.0,1,left,MISS T. Herro 6' floating Shot,[1629639],1610612748.0,MIA,floating,,,Herro,T. Herro,,,,,,,,6.13,Missed,,,,,,,,,,,,,,,
558,PT06M10.00S,2022-03-10T02:36:50.5Z,4,REGULAR,rebound,offensive,[],203473,,,1610612748,76,100,2022-03-10T02:36:53Z,5480000,,,0,,D. Dedmon REBOUND (Off:1 Def:2),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,557.0,3.0,2.0,1.0,,,,,,,,,,,
559,PT06M09.00S,2022-03-10T02:36:52.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203473,9.280551905387648,57.107843137254896,1610612748,76,100,2022-03-10T02:39:17Z,5490000,-36.0,35.0,1,left,MISS D. Dedmon tip Layup,[203473],1610612748.0,MIA,tip,,,Dedmon,D. Dedmon,,,,,,,,4.96,Missed,,,,,,,,,,,,,,,
560,PT06M06.00S,2022-03-10T02:36:55.1Z,4,REGULAR,rebound,defensive,[],1629028,,,1610612756,76,100,2022-03-10T02:36:55Z,5500000,,,0,,D. Ayton REBOUND (Off:2 Def:8),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,559.0,10.0,8.0,2.0,,,,,,,,,,,
561,PT05M57.00S,2022-03-10T02:37:05.0Z,4,REGULAR,3pt,Jump Shot,[],1626166,88.12417871222075,2.941176470588235,1610612756,76,100,2022-03-10T02:37:18Z,5510000,-235.0,59.0,1,right,MISS C. Payne 24' 3PT,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,24.26,Missed,,,,,,,,,,,,,,,
562,PT05M53.00S,2022-03-10T02:37:09.0Z,4,REGULAR,rebound,defensive,[],203473,,,1610612748,76,100,2022-03-10T02:37:18Z,5520000,,,0,,D. Dedmon REBOUND (Off:1 Def:3),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,561.0,4.0,3.0,1.0,,,,,,,,,,,
563,PT05M40.00S,2022-03-10T02:37:20.5Z,4,REGULAR,2pt,Jump Shot,[],203473,6.915243101182654,77.94117647058823,1610612748,78,100,2022-03-10T02:37:26Z,5530000,-140.0,13.0,1,left,D. Dedmon 14' Jump Shot (2 PTS),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,14.03,Made,,,,,,2.0,,,,,,,,,
564,PT05M24.00S,2022-03-10T02:37:41.1Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612756,78,100,2022-03-10T02:37:41Z,5540000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT05M24.00S,2022-03-10T02:37:42.6Z,4,REGULAR,substitution,out,[],1629013,,,1610612756,78,100,2022-03-10T02:37:45Z,5550000,,,0,,SUB out: L. Shamet,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,
566,PT05M24.00S,2022-03-10T02:37:42.6Z,4,REGULAR,substitution,in,[],203109,,,1610612756,78,100,2022-03-10T02:37:45Z,5560000,,,0,,SUB in: J. Crowder,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,
567,PT05M20.00S,2022-03-10T02:38:09.3Z,4,REGULAR,3pt,Jump Shot,[],1626164,67.7562417871222,68.38235294117648,1610612756,78,103,2022-03-10T02:38:15Z,5570000,92.0,251.0,1,right,D. Booker 26' 3PT step back (20 PTS) (C. Payne 9 AST),"[1626164, 1626166]",1610612756.0,PHX,step back,,,Booker,D. Booker,,,,,,,,26.69,Made,,,,,,20.0,C. Payne,1626166.0,9.0,,,,,,
569,PT05M05.00S,2022-03-10T02:38:25.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629639,7.703679369250986,50.0,1610612748,78,103,2022-03-10T02:38:40Z,5590000,0.0,20.0,1,left,MISS T. Herro driving Layup - blocked,"[1629639, 1626164]",1610612748.0,MIA,driving,,,Herro,T. Herro,,,,,,,,1.99,Missed,,,,,,,,,,,,,,Booker,1626164.0
570,PT05M05.00S,2022-03-10T02:38:25.6Z,4,REGULAR,block,,[],1626164,,,1610612748,78,103,2022-03-10T02:38:28Z,5600000,,,0,,D. Booker BLOCK (2 BLK),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,
571,PT05M05.00S,2022-03-10T02:38:25.6Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612748,78,103,2022-03-10T02:38:40Z,5610000,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,,569.0,,,,,,,,,,,,,,
572,PT05M05.00S,2022-03-10T02:38:30.8Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612748,78,103,2022-03-10T02:38:30Z,5620000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT05M05.00S,2022-03-10T02:38:44.5Z,4,REGULAR,foul,personal,[],1626166,,,1610612748,78,103,2022-03-10T02:38:54Z,5630000,,,0,,C. Payne personal FOUL (3 PF),"[1626166, 1629639]",1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,2534.0,,,,,3.0,0.0,Herro,1629639.0,,
575,PT04M54.00S,2022-03-10T02:39:15.3Z,4,REGULAR,foul,personal,['3freethrow'],1626166,,,1610612748,78,103,2022-03-10T02:39:25Z,5650000,,,0,,C. Payne shooting personal FOUL (4 PF) (Robinson 3 FT),"[1626166, 1629130]",1610612756.0,PHX,shooting,,,Payne,C. Payne,,,,,,,,,,,,,,2005.0,,,,,4.0,0.0,Robinson,1629130.0,,
577,PT04M54.00S,2022-03-10T02:39:52.3Z,4,REGULAR,freethrow,1 of 3,['2ndchance'],1629130,,,1610612748,79,103,2022-03-10T02:40:23Z,5670000,,,0,,D. Robinson Free Throw 1 of 3 (18 PTS),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,Made,,,,,,18.0,,,,,,,,,
578,PT04M54.00S,2022-03-10T02:39:52.3Z,4,REGULAR,freethrow,2 of 3,['2ndchance'],1629130,,,1610612748,80,103,2022-03-10T02:40:23Z,5680000,,,0,,D. Robinson Free Throw 2 of 3 (19 PTS),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,Made,,,,,,19.0,,,,,,,,,
579,PT04M54.00S,2022-03-10T02:39:52.3Z,4,REGULAR,freethrow,3 of 3,['2ndchance'],1629130,,,1610612748,80,103,2022-03-10T02:40:23Z,5690000,,,0,,MISS D. Robinson Free Throw 3 of 3,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,Missed,,,,,,,,,,,,,,,
580,PT04M51.00S,2022-03-10T02:39:55.3Z,4,REGULAR,rebound,defensive,[],1626164,,,1610612756,80,103,2022-03-10T02:40:23Z,5700000,,,0,,D. Booker REBOUND (Off:1 Def:6),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,579.0,7.0,6.0,1.0,,,,,,,,,,,
581,PT04M37.00S,2022-03-10T02:40:36.8Z,4,REGULAR,3pt,Jump Shot,[],1628969,80.6340341655716,4.901960784313726,1610612756,80,103,2022-03-10T02:40:41Z,5710000,-225.0,130.0,1,right,MISS M. Bridges 26' 3PT,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,26.0,Missed,,,,,,,,,,,,,,,
582,PT04M33.00S,2022-03-10T02:40:40.8Z,4,REGULAR,rebound,defensive,[],1629639,,,1610612748,80,103,2022-03-10T02:40:41Z,5720000,,,0,,T. Herro REBOUND (Off:0 Def:2),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,581.0,2.0,2.0,0.0,,,,,,,,,,,
583,PT04M28.00S,2022-03-10T02:40:45.9Z,4,REGULAR,3pt,Jump Shot,[],1629130,34.247700394218136,46.07843137254902,1610612748,80,103,2022-03-10T02:41:00Z,5730000,20.0,269.0,1,left,MISS D. Robinson 27' 3PT,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,27.01,Missed,,,,,,,,,,,,,,,
584,PT04M25.00S,2022-03-10T02:40:48.9Z,4,REGULAR,rebound,defensive,[],1626164,,,1610612756,80,103,2022-03-10T02:41:00Z,5740000,,,0,,D. Booker REBOUND (Off:1 Def:7),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,583.0,8.0,7.0,1.0,,,,,,,,,,,
585,PT04M07.00S,2022-03-10T02:41:06.4Z,4,REGULAR,3pt,Jump Shot,[],203109,71.43561103810775,15.686274509803921,1610612756,80,106,2022-03-10T02:41:10Z,5750000,-172.0,216.0,1,right,J. Crowder 27' 3PT step back (11 PTS) (C. Payne 10 AST),"[203109, 1626166]",1610612756.0,PHX,step back,,,Crowder,J. Crowder,,,,,,,,27.59,Made,,,,,,11.0,C. Payne,1626166.0,10.0,,,,,,
587,PT04M01.00S,2022-03-10T02:41:20.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,80,106,2022-03-10T02:41:20Z,5770000,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
588,PT04M01.00S,2022-03-10T02:42:20.3Z,4,REGULAR,substitution,out,[],200768,,,1610612748,80,106,2022-03-10T02:43:41Z,5780000,,,0,,SUB out: K. Lowry,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,
589,PT04M01.00S,2022-03-10T02:42:20.3Z,4,REGULAR,substitution,out,[],1629639,,,1610612748,80,106,2022-03-10T02:43:41Z,5790000,,,0,,SUB out: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,
590,PT04M01.00S,2022-03-10T02:42:20.3Z,4,REGULAR,substitution,out,[],200782,,,1610612748,80,106,2022-03-10T02:43:41Z,5800000,,,0,,SUB out: P. Tucker,[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,
591,PT04M01.00S,2022-03-10T02:42:20.3Z,4,REGULAR,substitution,out,[],203473,,,1610612748,80,106,2022-03-10T02:43:41Z,5810000,,,0,,SUB out: D. Dedmon,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,
592,PT04M01.00S,2022-03-10T02:42:20.3Z,4,REGULAR,substitution,in,[],1629312,,,1610612748,80,106,2022-03-10T02:43:41Z,5820000,,,0,,SUB in: H. Highsmith,[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,,,,,,,,,,,,,,,,,,,,
593,PT04M01.00S,2022-03-10T02:42:20.3Z,4,REGULAR,substitution,in,[],1630209,,,1610612748,80,106,2022-03-10T02:43:41Z,5830000,,,0,,SUB in: O. Yurtseven,[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,,,,,,,,,,,,,,,,,,
594,PT04M01.00S,2022-03-10T02:42:20.3Z,4,REGULAR,substitution,in,[],1629216,,,1610612748,80,106,2022-03-10T02:43:41Z,5840000,,,0,,SUB in: G. Vincent,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,
595,PT04M01.00S,2022-03-10T02:42:20.3Z,4,REGULAR,substitution,in,[],1629622,,,1610612748,80,106,2022-03-10T02:43:41Z,5850000,,,0,,SUB in: M. Strus,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,
596,PT03M48.00S,2022-03-10T02:44:52.5Z,4,REGULAR,3pt,Jump Shot,[],1629216,33.85348226018397,50.49019607843137,1610612748,80,106,2022-03-10T02:44:59Z,5860000,-2.0,266.0,1,left,MISS G. Vincent 26' 3PT,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,26.57,Missed,,,,,,,,,,,,,,,
597,PT03M45.00S,2022-03-10T02:44:55.5Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612756,80,106,2022-03-10T02:44:59Z,5870000,,,0,,TEAM defensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,,596.0,,,,,,,,,,,,,,
598,PT03M45.00S,2022-03-10T02:45:00.0Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612756,80,106,2022-03-10T02:45:00Z,5880000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
599,PT03M33.00S,2022-03-10T02:45:14.4Z,4,REGULAR,3pt,Jump Shot,[],203109,66.83639947437582,33.088235294117645,1610612756,80,106,2022-03-10T02:45:19Z,5890000,-85.0,259.0,1,right,MISS J. Crowder 27' 3PT,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,27.27,Missed,,,,,,,,,,,,,,,
600,PT03M30.00S,2022-03-10T02:45:17.4Z,4,REGULAR,rebound,defensive,[],1630209,,,1610612748,80,106,2022-03-10T02:45:19Z,5900000,,,0,,O. Yurtseven REBOUND (Off:0 Def:1),[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,,,,599.0,1.0,1.0,0.0,,,,,,,,,,,
601,PT03M17.00S,2022-03-10T02:45:30.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630209,6.915243101182654,50.245098039215684,1610612748,82,106,2022-03-10T02:45:34Z,5910000,-1.0,13.0,1,left,O. Yurtseven Layup (2 PTS) (M. Strus 1 AST),"[1630209, 1629622]",1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,,1.26,Made,,,,,,2.0,M. Strus,1629622.0,1.0,,,,,,
603,PT03M04.00S,2022-03-10T02:45:43.1Z,4,REGULAR,3pt,Jump Shot,[],1626164,68.28186596583443,80.88235294117648,1610612756,82,109,2022-03-10T02:46:36Z,5930000,154.0,246.0,1,right,D. Booker 29' 3PT pullup (23 PTS),[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,,,,29.02,Made,,,,,,23.0,,,,,,,,,
604,PT02M54.00S,2022-03-10T02:45:53.8Z,4,REGULAR,3pt,Jump Shot,[],1629130,5.863994743758213,2.450980392156863,1610612748,82,109,2022-03-10T02:46:01Z,5940000,238.0,3.0,1,left,MISS D. Robinson 3PT,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,23.77,Missed,,,,,,,,,,,,,,,
605,PT02M54.00S,2022-03-10T02:45:53.8Z,4,REGULAR,rebound,offensive,[],1629312,,,1610612748,82,109,2022-03-10T02:53:19Z,5950000,,,0,,H. Highsmith REBOUND (Off:1 Def:0),[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,,,,,,604.0,1.0,0.0,1.0,,,,,,,,,,,
606,PT02M50.00S,2022-03-10T02:45:57.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630209,7.703679369250986,49.754901960784316,1610612748,84,109,2022-03-10T02:54:53Z,5960000,1.0,20.0,1,left,O. Yurtseven Layup (4 PTS) (H. Highsmith 1 AST),"[1630209, 1629312]",1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,,1.99,Made,,,,,,4.0,H. Highsmith,1629312.0,1.0,,,,,,
607,PT02M35.00S,2022-03-10T02:46:12.7Z,4,REGULAR,3pt,Jump Shot,[],1626164,86.94152431011827,96.07843137254902,1610612756,84,109,2022-03-10T02:46:17Z,5970000,230.0,70.0,1,right,MISS D. Booker 24' fadeaway 3PT,[1626164],1610612756.0,PHX,fadeaway,,,Booker,D. Booker,,,,,,,,24.09,Missed,,,,,,,,,,,,,,,
608,PT02M34.00S,2022-03-10T02:46:13.7Z,4,REGULAR,rebound,defensive,[],1630209,,,1610612748,84,109,2022-03-10T02:46:17Z,5980000,,,0,,O. Yurtseven REBOUND (Off:0 Def:2),[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,,,,607.0,2.0,2.0,0.0,,,,,,,,,,,
609,PT02M34.00S,2022-03-10T02:46:17.0Z,4,REGULAR,foul,personal,[],1626166,,,1610612748,84,109,2022-03-10T02:46:29Z,5990000,,,0,,C. Payne take personal FOUL (5 PF),"[1626166, 1630209]",1610612756.0,PHX,take,,,Payne,C. Payne,,,,,,,,,,,,,,2005.0,,,,,5.0,0.0,Yurtseven,1630209.0,,
611,PT02M34.00S,2022-03-10T02:46:27.3Z,4,REGULAR,substitution,out,[],1626164,,,1610612748,84,109,2022-03-10T02:46:47Z,6010000,,,0,,SUB out: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,
612,PT02M34.00S,2022-03-10T02:46:27.3Z,4,REGULAR,substitution,out,[],1626166,,,1610612748,84,109,2022-03-10T02:46:47Z,6020000,,,0,,SUB out: C. Payne,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,
613,PT02M34.00S,2022-03-10T02:46:27.3Z,4,REGULAR,substitution,out,[],1629028,,,1610612748,84,109,2022-03-10T02:46:47Z,6030000,,,0,,SUB out: D. Ayton,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,
614,PT02M34.00S,2022-03-10T02:46:27.3Z,4,REGULAR,substitution,out,[],1628969,,,1610612748,84,109,2022-03-10T02:46:47Z,6040000,,,0,,SUB out: M. Bridges,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,
615,PT02M34.00S,2022-03-10T02:46:27.3Z,4,REGULAR,substitution,out,[],203109,,,1610612748,84,109,2022-03-10T02:46:47Z,6050000,,,0,,SUB out: J. Crowder,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,
616,PT02M34.00S,2022-03-10T02:46:27.3Z,4,REGULAR,substitution,in,[],1628988,,,1610612748,84,109,2022-03-10T02:46:47Z,6060000,,,0,,SUB in: A. Holiday,[1628988],1610612756.0,PHX,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,
617,PT02M34.00S,2022-03-10T02:46:27.3Z,4,REGULAR,substitution,in,[],202687,,,1610612748,84,109,2022-03-10T02:46:47Z,6070000,,,0,,SUB in: B. Biyombo,[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,,,,,,,,
618,PT02M34.00S,2022-03-10T02:46:27.3Z,4,REGULAR,substitution,in,[],1628470,,,1610612748,84,109,2022-03-10T02:46:47Z,6080000,,,0,,SUB in: T. Craig,[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,
619,PT02M34.00S,2022-03-10T02:46:27.3Z,4,REGULAR,substitution,in,[],203901,,,1610612748,84,109,2022-03-10T02:46:47Z,6090000,,,0,,SUB in: E. Payton,[203901],1610612756.0,PHX,,,,Payton,E. Payton,,,,,,,,,,,,,,,,,,,,,,,,
620,PT02M34.00S,2022-03-10T02:46:27.3Z,4,REGULAR,substitution,in,[],1630688,,,1610612748,84,109,2022-03-10T02:46:47Z,6100000,,,0,,SUB in: I. Wainright,[1630688],1610612756.0,PHX,,,,Wainright,I. Wainright,,,,,,,,,,,,,,,,,,,,,,,,
621,PT02M23.00S,2022-03-10T02:46:57.0Z,4,REGULAR,turnover,bad pass,[],1630209,,,1610612748,84,109,2022-03-10T02:47:00Z,6110000,,,0,,O. Yurtseven bad pass TURNOVER (1 TO),"[1630209, 203901]",1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,1.0,Payton,203901.0,,,,,,,,,,,,,,,,,
622,PT02M23.00S,2022-03-10T02:46:57.0Z,4,REGULAR,steal,,[],203901,,,1610612756,84,109,2022-03-10T02:46:59Z,6120000,,,0,,E. Payton STEAL (1 STL),[203901],1610612756.0,PHX,,,,Payton,E. Payton,,,,,,,,,,,,,,,,,,,,,,,,
623,PT02M11.00S,2022-03-10T02:47:09.1Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1628988,65.78515111695138,39.46078431372549,1610612756,84,109,2022-03-10T02:47:13Z,6130000,-53.0,269.0,1,right,MISS A. Holiday 27' 3PT,[1628988],1610612756.0,PHX,,,,Holiday,A. Holiday,,,,,,,,27.42,Missed,,,,,,,,,,,,,,,
624,PT02M08.00S,2022-03-10T02:47:12.1Z,4,REGULAR,rebound,defensive,[],1629312,,,1610612748,84,109,2022-03-10T02:47:13Z,6140000,,,0,,H. Highsmith REBOUND (Off:1 Def:1),[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,,,,,,623.0,2.0,1.0,1.0,,,,,,,,,,,
625,PT02M00.00S,2022-03-10T02:47:20.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629216,6.915243101182654,54.90196078431373,1610612748,84,109,2022-03-10T02:47:24Z,6150000,-25.0,13.0,1,left,MISS G. Vincent driving Layup,[1629216],1610612748.0,MIA,driving,,,Vincent,G. Vincent,,,,,,,,2.75,Missed,,,,,,,,,,,,,,,
