actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,playerName,playerNameI,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
2,PT12M00.00S,2022-02-27T01:12:05.1Z,1,REGULAR,period,start,[],0,,,0,0,0,2022-02-27T01:12:05Z,20000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2022-02-27T01:12:10.9Z,1,REGULAR,jumpball,recovered,[],0,,,1610612759,0,0,2022-02-27T01:12:10Z,40000,,,0,,Jump Ball Z. Collins vs. B. Adebayo: Tip to Team (SAS),"[1628380, 1628389]",1610612759.0,SAS,startperiod,Team (SAS),Collins,1628380.0,Adebayo,1628389.0,,,,,,,,,,,,,,,,,,,,,,,
7,PT11M40.00S,2022-02-27T01:12:34.3Z,1,REGULAR,2pt,Hook,[],1628380,91.27792378449409,31.127450980392158,1610612759,0,0,2022-02-27T01:12:40Z,70000,-94.0,29.0,1,right,MISS Z. Collins 9' turnaround Hook,[1628380],1610612759.0,SAS,turnaround,,,,,,9.89,Missed,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,
8,PT11M39.00S,2022-02-27T01:12:35.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612759,0,0,2022-02-27T01:12:40Z,80000,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,
9,PT11M39.00S,2022-02-27T01:12:39.9Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612759,0,0,2022-02-27T01:12:39Z,90000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,PT11M35.00S,2022-02-27T01:12:55.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628966,91.67214191852825,35.294117647058826,1610612759,0,2,2022-02-27T01:13:01Z,100000,-74.0,26.0,1,right,K. Bates-Diop 7' driving Layup (2 PTS) (T. Jones 1 AST),"[1628966, 1630200]",1610612759.0,SAS,driving,,,,,,7.79,Made,Bates-Diop,K. Bates-Diop,,2.0,T. Jones,1630200.0,1.0,,,,,,,,,,,,,,
12,PT11M18.00S,2022-02-27T01:13:11.9Z,1,REGULAR,2pt,Jump Shot,[],200768,7.440867279894875,26.715686274509803,1610612748,0,2,2022-02-27T01:13:21Z,120000,116.0,17.0,1,left,MISS K. Lowry 11' floating Shot,[200768],1610612748.0,MIA,floating,,,,,,11.77,Missed,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,
13,PT11M18.00S,2022-02-27T01:13:11.9Z,1,REGULAR,rebound,defensive,[],1630200,,,1610612759,0,2,2022-02-27T01:13:21Z,130000,,,0,,T. Jones REBOUND (Off:0 Def:1),[1630200],1610612759.0,SAS,,,,,,,,,Jones,T. Jones,12.0,,,,,1.0,1.0,0.0,,,,,,,,,,,
14,PT11M11.00S,2022-02-27T01:13:19.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203926,82.34231274638634,7.352941176470589,1610612759,0,2,2022-02-27T01:13:25Z,140000,-213.0,113.0,1,right,MISS D. McDermott 24' 3PT,[203926],1610612759.0,SAS,,,,,,,24.15,Missed,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,
15,PT11M11.00S,2022-02-27T01:13:19.0Z,1,REGULAR,rebound,offensive,[],1628380,,,1610612759,0,2,2022-02-27T01:13:25Z,150000,,,0,,Z. Collins REBOUND (Off:1 Def:0),[1628380],1610612759.0,SAS,,,,,,,,,Collins,Z. Collins,14.0,,,,,1.0,0.0,1.0,,,,,,,,,,,
16,PT11M05.00S,2022-02-27T01:13:24.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203926,92.59198423127464,46.32352941176471,1610612759,0,4,2022-02-27T01:13:29Z,160000,-18.0,17.0,1,right,D. McDermott cutting Layup (2 PTS) (Z. Collins 1 AST),"[203926, 1628380]",1610612759.0,SAS,cutting,,,,,,2.51,Made,McDermott,D. McDermott,,2.0,Z. Collins,1628380.0,1.0,,,,,,,,,,,,,,
18,PT10M43.00S,2022-02-27T01:13:46.5Z,1,REGULAR,2pt,Jump Shot,[],1628389,20.49934296977661,65.21905637254902,1610612748,0,4,2022-02-27T01:16:00Z,180000,-76.0,140.0,1,left,MISS B. Adebayo 15' Jump Shot,[1628389],1610612748.0,MIA,,,,,,,15.95,Missed,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,
19,PT10M40.00S,2022-02-27T01:13:49.5Z,1,REGULAR,rebound,defensive,[],203926,,,1610612759,0,4,2022-02-27T01:14:03Z,190000,,,0,,D. McDermott REBOUND (Off:0 Def:1),[203926],1610612759.0,SAS,,,,,,,,,McDermott,D. McDermott,18.0,,,,,1.0,1.0,0.0,,,,,,,,,,,
20,PT10M31.00S,2022-02-27T01:13:59.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203926,92.59198423127464,43.872549019607845,1610612759,0,4,2022-02-27T01:14:08Z,200000,-31.0,17.0,1,right,MISS D. McDermott driving Layup,[203926],1610612759.0,SAS,driving,,,,,,3.51,Missed,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,
21,PT10M28.00S,2022-02-27T01:14:02.0Z,1,REGULAR,rebound,offensive,[],1628380,,,1610612759,0,4,2022-02-27T01:14:08Z,210000,,,0,,Z. Collins REBOUND (Off:2 Def:0),[1628380],1610612759.0,SAS,,,,,,,,,Collins,Z. Collins,20.0,,,,,2.0,0.0,2.0,,,,,,,,,,,
22,PT10M27.00S,2022-02-27T01:14:03.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628380,94.30026281208936,45.09803921568628,1610612759,0,6,2022-02-27T01:14:12Z,220000,-25.0,1.0,1,right,Z. Collins putback Layup (2 PTS),[1628380],1610612759.0,SAS,putback,,,,,,2.45,Made,Collins,Z. Collins,,2.0,,,,,,,,,,,,,,,,,
23,PT10M14.00S,2022-02-27T01:14:15.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202710,9.017739816031538,53.18627450980392,1610612748,2,6,2022-02-27T01:14:21Z,230000,-16.0,32.0,1,left,J. Butler driving Layup (2 PTS),[202710],1610612748.0,MIA,driving,,,,,,3.6,Made,Butler,J. Butler,,2.0,,,,,,,,,,,,,,,,,
24,PT10M01.00S,2022-02-27T01:14:29.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630170,90.48948751642575,59.31372549019608,1610612759,2,8,2022-02-27T01:14:35Z,240000,47.0,37.0,1,right,D. Vassell driving floating bank Jump Shot (2 PTS),[1630170],1610612759.0,SAS,driving floating bank,,,,,,5.94,Made,Vassell,D. Vassell,,2.0,,,,,,,,,,,,,,,,,
25,PT09M48.00S,2022-02-27T01:14:42.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628389,9.937582128777924,46.81372549019608,1610612748,2,8,2022-02-27T01:17:16Z,250000,16.0,41.0,1,left,MISS B. Adebayo driving Layup,[1628389],1610612748.0,MIA,driving,,,,,,4.39,Missed,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,
26,PT09M45.00S,2022-02-27T01:14:45.2Z,1,REGULAR,rebound,defensive,[],1628380,,,1610612759,2,8,2022-02-27T01:14:48Z,260000,,,0,,Z. Collins REBOUND (Off:2 Def:1),[1628380],1610612759.0,SAS,,,,,,,,,Collins,Z. Collins,25.0,,,,,3.0,1.0,2.0,,,,,,,,,,,
27,PT09M39.00S,2022-02-27T01:14:51.1Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630200,92.06636005256242,51.9607843137255,1610612759,2,10,2022-02-27T01:15:06Z,270000,10.0,22.0,1,right,T. Jones driving Layup (2 PTS),[1630200],1610612759.0,SAS,driving,,,,,,2.42,Made,Jones,T. Jones,,2.0,,,,,,,,,,,,,,,,,
28,PT09M21.00S,2022-02-27T01:15:08.6Z,1,REGULAR,3pt,Jump Shot,[],200782,7.046649145860711,97.54901960784314,1610612748,2,10,2022-02-27T01:15:13Z,280000,-238.0,14.0,1,left,MISS P. Tucker 3PT,[200782],1610612748.0,MIA,,,,,,,23.81,Missed,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,
29,PT09M18.00S,2022-02-27T01:15:11.6Z,1,REGULAR,rebound,defensive,[],1628966,,,1610612759,2,10,2022-02-27T01:15:13Z,290000,,,0,,K. Bates-Diop REBOUND (Off:0 Def:1),[1628966],1610612759.0,SAS,,,,,,,,,Bates-Diop,K. Bates-Diop,28.0,,,,,1.0,1.0,0.0,,,,,,,,,,,
30,PT09M17.00S,2022-02-27T01:15:13.8Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630170,93.38042049934296,54.166666666666664,1610612759,2,12,2022-02-27T01:15:24Z,300000,21.0,10.0,1,right,D. Vassell running DUNK (4 PTS) (T. Jones 2 AST),"[1630170, 1630200]",1610612759.0,SAS,running,,,,,,2.3,Made,Vassell,D. Vassell,,4.0,T. Jones,1630200.0,2.0,,,,,,,,,,,,,,
32,PT09M06.00S,2022-02-27T01:15:23.6Z,1,REGULAR,3pt,Jump Shot,[],200768,20.05584756898817,95.58823529411765,1610612748,5,12,2022-02-27T01:15:29Z,320000,-228.0,136.0,1,left,K. Lowry 26' 3PT  (3 PTS) (P. Tucker 1 AST),"[200768, 200782]",1610612748.0,MIA,,,,,,,26.54,Made,Lowry,K. Lowry,,3.0,P. Tucker,200782.0,1.0,,,,,,,,,,,,,,
34,PT08M44.00S,2022-02-27T01:15:46.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630200,91.27792378449409,55.392156862745104,1610612759,5,14,2022-02-27T01:15:52Z,340000,27.0,29.0,1,right,T. Jones driving Layup (4 PTS),[1630200],1610612759.0,SAS,driving,,,,,,4.0,Made,Jones,T. Jones,,4.0,,,,,,,,,,,,,,,,,
35,PT08M17.00S,2022-02-27T01:16:13.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],200782,18.528252299605782,48.42984068627451,1610612748,5,14,2022-02-27T01:16:28Z,350000,8.0,122.0,1,left,MISS P. Tucker 12' pullup Shot,[200782],1610612748.0,MIA,pullup,,,,,,12.2,Missed,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,
36,PT08M14.00S,2022-02-27T01:16:16.7Z,1,REGULAR,rebound,defensive,[],1628966,,,1610612759,5,14,2022-02-27T01:16:28Z,360000,,,0,,K. Bates-Diop REBOUND (Off:0 Def:2),[1628966],1610612759.0,SAS,,,,,,,,,Bates-Diop,K. Bates-Diop,35.0,,,,,2.0,2.0,0.0,,,,,,,,,,,
37,PT08M06.00S,2022-02-27T01:16:26.3Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628966,92.59198423127464,51.71568627450981,1610612759,5,16,2022-02-27T01:16:51Z,370000,9.0,17.0,1,right,K. Bates-Diop cutting DUNK (4 PTS) (D. McDermott 1 AST),"[1628966, 203926]",1610612759.0,SAS,cutting,,,,,,1.91,Made,Bates-Diop,K. Bates-Diop,,4.0,D. McDermott,203926.0,1.0,,,,,,,,,,,,,,
39,PT08M04.00S,2022-02-27T01:16:31.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,5,16,2022-02-27T01:16:31Z,390000,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,PT07M43.00S,2022-02-27T01:19:42.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,15.062417871222076,56.127450980392155,1610612748,5,16,2022-02-27T01:19:50Z,400000,-31.0,89.0,1,left,MISS B. Adebayo 9' pullup Shot,[1628389],1610612748.0,MIA,pullup,,,,,,9.42,Missed,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,
41,PT07M40.00S,2022-02-27T01:19:45.9Z,1,REGULAR,rebound,defensive,[],1628380,,,1610612759,5,16,2022-02-27T01:25:19Z,410000,,,0,,Z. Collins REBOUND (Off:2 Def:2),[1628380],1610612759.0,SAS,,,,,,,,,Collins,Z. Collins,40.0,,,,,4.0,2.0,2.0,,,,,,,,,,,
42,PT07M32.00S,2022-02-27T01:19:53.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630170,91.40932982917214,51.9607843137255,1610612759,5,18,2022-02-27T01:20:04Z,420000,10.0,28.0,1,right,D. Vassell driving finger roll Layup (6 PTS) (T. Jones 3 AST),"[1630170, 1630200]",1610612759.0,SAS,driving finger roll,,,,,,2.99,Made,Vassell,D. Vassell,,6.0,T. Jones,1630200.0,3.0,,,,,,,,,,,,,,
43,PT07M18.00S,2022-02-27T01:20:07.6Z,1,REGULAR,2pt,Jump Shot,[],200768,27.808804204993432,34.31372549019608,1610612748,5,18,2022-02-27T01:20:14Z,430000,78.0,209.0,1,left,MISS K. Lowry 22' pullup Shot,[200768],1610612748.0,MIA,pullup,,,,,,22.31,Missed,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,
45,PT07M18.00S,2022-02-27T01:20:07.6Z,1,REGULAR,rebound,defensive,[],1628966,,,1610612759,5,18,2022-02-27T01:20:14Z,440000,,,0,,K. Bates-Diop REBOUND (Off:0 Def:3),[1628966],1610612759.0,SAS,,,,,,,,,Bates-Diop,K. Bates-Diop,43.0,,,,,3.0,3.0,0.0,,,,,,,,,,,
46,PT07M09.00S,2022-02-27T01:20:16.9Z,1,REGULAR,3pt,Jump Shot,[],1630200,96.40275952693824,98.0392156862745,1610612759,5,18,2022-02-27T01:20:32Z,450000,240.0,-19.0,1,right,MISS T. Jones 24' 3PT,[1630200],1610612759.0,SAS,,,,,,,24.09,Missed,Jones,T. Jones,,,,,,,,,,,,,,,,,,,
47,PT07M05.00S,2022-02-27T01:20:20.9Z,1,REGULAR,rebound,defensive,[],200768,,,1610612748,5,18,2022-02-27T01:20:32Z,460000,,,0,,K. Lowry REBOUND (Off:0 Def:1),[200768],1610612748.0,MIA,,,,,,,,,Lowry,K. Lowry,46.0,,,,,1.0,1.0,0.0,,,,,,,,,,,
48,PT07M03.00S,2022-02-27T01:20:24.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",202710,9.543363994743759,47.30392156862745,1610612748,7,18,2022-02-27T01:20:43Z,470000,13.0,37.0,1,left,J. Butler driving Layup (4 PTS) (K. Lowry 1 AST),"[202710, 200768]",1610612748.0,MIA,driving,,,,,,3.96,Made,Butler,J. Butler,,4.0,K. Lowry,200768.0,1.0,,,,,,,,,,,,,,
50,PT07M03.00S,2022-02-27T01:20:30.4Z,1,REGULAR,violation,defensive goaltending,[],1630170,,,1610612748,7,18,2022-02-27T01:20:50Z,490000,,,0,,D. Vassell defensive goaltending VIOLATION,[1630170],1610612759.0,SAS,,,,,,,,,Vassell,D. Vassell,,,,,,,,,2003.0,,,,,,,,,,
51,PT06M51.00S,2022-02-27T01:20:54.8Z,1,REGULAR,turnover,out-of-bounds,[],1630170,,,1610612759,7,18,2022-02-27T01:21:10Z,500000,,,0,,D. Vassell lost ball out-of-bounds TURNOVER (1 TO),[1630170],1610612759.0,SAS,lost ball,,,,,,,,Vassell,D. Vassell,,,,,,,,,2003.0,1.0,,,,,,,,,
52,PT06M51.00S,2022-02-27T01:21:00.8Z,1,REGULAR,substitution,out,[],203926,,,1610612748,7,18,2022-02-27T01:21:09Z,510000,,,0,,SUB out: D. McDermott,[203926],1610612759.0,SAS,,,,,,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,
53,PT06M51.00S,2022-02-27T01:21:00.8Z,1,REGULAR,substitution,out,[],1630170,,,1610612748,7,18,2022-02-27T01:21:09Z,520000,,,0,,SUB out: D. Vassell,[1630170],1610612759.0,SAS,,,,,,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,
54,PT06M51.00S,2022-02-27T01:21:00.8Z,1,REGULAR,substitution,in,[],1626196,,,1610612748,7,18,2022-02-27T01:21:09Z,530000,,,0,,SUB in: J. Richardson,[1626196],1610612759.0,SAS,,,,,,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,
55,PT06M51.00S,2022-02-27T01:21:00.8Z,1,REGULAR,substitution,in,[],1629022,,,1610612748,7,18,2022-02-27T01:21:09Z,540000,,,0,,SUB in: L. Walker IV,[1629022],1610612759.0,SAS,,,,,,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,
56,PT06M40.00S,2022-02-27T01:21:16.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629130,32.013797634691194,31.127450980392158,1610612748,7,18,2022-02-27T01:21:31Z,550000,94.0,248.0,1,left,MISS D. Robinson 26' 3PT,[1629130],1610612748.0,MIA,,,,,,,26.57,Missed,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,
57,PT06M37.00S,2022-02-27T01:21:19.0Z,1,REGULAR,rebound,defensive,[],1628966,,,1610612759,7,18,2022-02-27T01:21:31Z,560000,,,0,,K. Bates-Diop REBOUND (Off:0 Def:4),[1628966],1610612759.0,SAS,,,,,,,,,Bates-Diop,K. Bates-Diop,56.0,,,,,4.0,4.0,0.0,,,,,,,,,,,
58,PT06M28.00S,2022-02-27T01:21:30.5Z,1,REGULAR,foul,personal,[],200782,,,1610612759,7,18,2022-02-27T01:21:41Z,570000,,,0,,P. Tucker personal FOUL (1 PF),"[200782, 1628380]",1610612748.0,MIA,,,,,,,,,Tucker,P. Tucker,,,,,,,,,2003.0,,1.0,0.0,Collins,1628380.0,,,,,
60,PT06M28.00S,2022-02-27T01:21:38.4Z,1,REGULAR,substitution,out,[],1628380,,,1610612759,7,18,2022-02-27T01:21:49Z,590000,,,0,,SUB out: Z. Collins,[1628380],1610612759.0,SAS,,,,,,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,
61,PT06M28.00S,2022-02-27T01:21:38.4Z,1,REGULAR,substitution,in,[],1629111,,,1610612759,7,18,2022-02-27T01:21:49Z,600000,,,0,,SUB in: J. Landale,[1629111],1610612759.0,SAS,,,,,,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,
62,PT06M16.00S,2022-02-27T01:22:05.5Z,1,REGULAR,3pt,Jump Shot,[],1626196,79.31997371879106,9.068627450980392,1610612759,7,21,2022-02-27T01:22:11Z,610000,-205.0,142.0,1,right,J. Richardson 24' 3PT  (3 PTS) (K. Bates-Diop 1 AST),"[1626196, 1628966]",1610612759.0,SAS,,,,,,,24.91,Made,Richardson,J. Richardson,,3.0,K. Bates-Diop,1628966.0,1.0,,,,,,,,,,,,,,
64,PT06M01.00S,2022-02-27T01:22:24.9Z,1,REGULAR,foul,personal,[],1630200,,,1610612748,7,21,2022-02-27T01:22:45Z,630000,,,0,,T. Jones personal FOUL (1 PF),"[1630200, 200768]",1610612759.0,SAS,,,,,,,,,Jones,T. Jones,,,,,,,,,1198.0,,1.0,0.0,Lowry,200768.0,,,,,
66,PT06M01.00S,2022-02-27T01:22:33.5Z,1,REGULAR,substitution,out,[],200768,,,1610612748,7,21,2022-02-27T01:22:43Z,650000,,,0,,SUB out: K. Lowry,[200768],1610612748.0,MIA,,,,,,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,
67,PT06M01.00S,2022-02-27T01:22:33.5Z,1,REGULAR,substitution,out,[],1629130,,,1610612748,7,21,2022-02-27T01:22:43Z,660000,,,0,,SUB out: D. Robinson,[1629130],1610612748.0,MIA,,,,,,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,
68,PT06M01.00S,2022-02-27T01:22:33.5Z,1,REGULAR,substitution,out,[],1630200,,,1610612748,7,21,2022-02-27T01:22:43Z,670000,,,0,,SUB out: T. Jones,[1630200],1610612759.0,SAS,,,,,,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,
69,PT06M01.00S,2022-02-27T01:22:33.5Z,1,REGULAR,substitution,in,[],1629216,,,1610612748,7,21,2022-02-27T01:22:43Z,680000,,,0,,SUB in: G. Vincent,[1629216],1610612748.0,MIA,,,,,,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,
70,PT06M01.00S,2022-02-27T01:22:33.5Z,1,REGULAR,substitution,in,[],1629639,,,1610612748,7,21,2022-02-27T01:22:43Z,690000,,,0,,SUB in: T. Herro,[1629639],1610612748.0,MIA,,,,,,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,
71,PT06M01.00S,2022-02-27T01:22:33.5Z,1,REGULAR,substitution,in,[],1630563,,,1610612748,7,21,2022-02-27T01:22:43Z,700000,,,0,,SUB in: J. Primo,[1630563],1610612759.0,SAS,,,,,,,,,Primo,J. Primo,,,,,,,,,,,,,,,,,,,
72,PT05M50.00S,2022-02-27T01:23:05.2Z,1,REGULAR,foul,personal,['2freethrow'],1629111,,,1610612748,7,21,2022-02-27T01:23:16Z,710000,,,0,,J. Landale shooting personal FOUL (1 PF) (Butler 2 FT),"[1629111, 202710]",1610612759.0,SAS,shooting,,,,,,,,Landale,J. Landale,,,,,,,,,1626301.0,,1.0,0.0,Butler,202710.0,,,,,
74,PT05M50.00S,2022-02-27T01:23:31.8Z,1,REGULAR,freethrow,1 of 2,[],202710,,,1610612748,8,21,2022-02-27T01:23:31Z,730000,,,0,,J. Butler Free Throw 1 of 2 (5 PTS),[202710],1610612748.0,MIA,,,,,,,,Made,Butler,J. Butler,,5.0,,,,,,,,,,,,,,,,,
75,PT05M50.00S,2022-02-27T01:23:45.8Z,1,REGULAR,freethrow,2 of 2,[],202710,,,1610612748,9,21,2022-02-27T01:23:45Z,740000,,,0,,J. Butler Free Throw 2 of 2 (6 PTS),[202710],1610612748.0,MIA,,,,,,,,Made,Butler,J. Butler,,6.0,,,,,,,,,,,,,,,,,
76,PT05M29.00S,2022-02-27T01:24:09.1Z,1,REGULAR,2pt,Jump Shot,[],1629022,74.06373193166885,50.73529411764706,1610612759,9,21,2022-02-27T01:24:23Z,750000,4.0,191.0,1,right,MISS L. Walker IV 19' pullup Shot,[1629022],1610612759.0,SAS,pullup,,,,,,19.13,Missed,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,
77,PT05M27.00S,2022-02-27T01:24:11.1Z,1,REGULAR,rebound,offensive,[],1629111,,,1610612759,9,21,2022-02-27T01:24:23Z,760000,,,0,,J. Landale REBOUND (Off:1 Def:0),[1629111],1610612759.0,SAS,,,,,,,,,Landale,J. Landale,76.0,,,,,1.0,0.0,1.0,,,,,,,,,,,
78,PT05M21.00S,2022-02-27T01:24:18.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626196,94.30026281208936,44.85294117647059,1610612759,9,23,2022-02-27T01:27:19Z,770000,-26.0,1.0,1,right,J. Richardson driving finger roll Layup (5 PTS),[1626196],1610612759.0,SAS,driving finger roll,,,,,,2.57,Made,Richardson,J. Richardson,,5.0,,,,,,,,,,,,,,,,,
79,PT05M12.00S,2022-02-27T01:24:28.8Z,1,REGULAR,foul,personal,['2freethrow'],1630563,,,1610612748,9,23,2022-02-27T01:24:36Z,780000,,,0,,J. Primo shooting personal FOUL (1 PF) (Butler 2 FT),"[1630563, 202710]",1610612759.0,SAS,shooting,,,,,,,,Primo,J. Primo,,,,,,,,,1198.0,,1.0,0.0,Butler,202710.0,,,,,
81,PT05M12.00S,2022-02-27T01:24:53.7Z,1,REGULAR,freethrow,1 of 2,[],202710,,,1610612748,10,23,2022-02-27T01:24:53Z,800000,,,0,,J. Butler Free Throw 1 of 2 (7 PTS),[202710],1610612748.0,MIA,,,,,,,,Made,Butler,J. Butler,,7.0,,,,,,,,,,,,,,,,,
82,PT05M12.00S,2022-02-27T01:24:54.7Z,1,REGULAR,substitution,out,[],1628966,,,1610612748,10,23,2022-02-27T01:24:58Z,810000,,,0,,SUB out: K. Bates-Diop,[1628966],1610612759.0,SAS,,,,,,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,
83,PT05M12.00S,2022-02-27T01:24:54.7Z,1,REGULAR,substitution,in,[],1629719,,,1610612748,10,23,2022-02-27T01:24:58Z,820000,,,0,,SUB in: D. Cacok,[1629719],1610612759.0,SAS,,,,,,,,,Cacok,D. Cacok,,,,,,,,,,,,,,,,,,,
84,PT05M12.00S,2022-02-27T01:25:09.6Z,1,REGULAR,freethrow,2 of 2,[],202710,,,1610612748,11,23,2022-02-27T01:25:09Z,830000,,,0,,J. Butler Free Throw 2 of 2 (8 PTS),[202710],1610612748.0,MIA,,,,,,,,Made,Butler,J. Butler,,8.0,,,,,,,,,,,,,,,,,
85,PT04M48.00S,2022-02-27T01:25:34.0Z,1,REGULAR,3pt,Jump Shot,[],1629022,78.66294349540078,5.88235294117647,1610612759,11,26,2022-02-27T01:25:38Z,840000,-221.0,148.0,1,right,L. Walker IV 26' 3PT  (3 PTS) (J. Landale 1 AST),"[1629022, 1629111]",1610612759.0,SAS,,,,,,,26.57,Made,Walker IV,L. Walker IV,,3.0,J. Landale,1629111.0,1.0,,,,,,,,,,,,,,
87,PT04M33.00S,2022-02-27T01:25:51.8Z,1,REGULAR,foul,personal,['2freethrow'],1626196,,,1610612748,11,26,2022-02-27T01:26:00Z,860000,,,0,,J. Richardson shooting personal FOUL (1 PF) (Herro 2 FT),"[1626196, 1629639]",1610612759.0,SAS,shooting,,,,,,,,Richardson,J. Richardson,,,,,,,,,1626301.0,,1.0,0.0,Herro,1629639.0,,,,,
89,PT04M33.00S,2022-02-27T01:26:21.9Z,1,REGULAR,freethrow,1 of 2,[],1629639,,,1610612748,11,26,2022-02-27T01:26:21Z,880000,,,0,,MISS T. Herro Free Throw 1 of 2,[1629639],1610612748.0,MIA,,,,,,,,Missed,Herro,T. Herro,,,,,,,,,,,,,,,,,,,
90,PT04M33.00S,2022-02-27T01:26:21.9Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612748,11,26,2022-02-27T01:26:21Z,890000,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,89.0,,,,,,,,,,,,,,,,,,
91,PT04M33.00S,2022-02-27T01:26:22.8Z,1,REGULAR,substitution,out,[],1628389,,,1610612748,11,26,2022-02-27T01:26:29Z,900000,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,,,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,
92,PT04M33.00S,2022-02-27T01:26:22.8Z,1,REGULAR,substitution,out,[],200782,,,1610612748,11,26,2022-02-27T01:26:29Z,910000,,,0,,SUB out: P. Tucker,[200782],1610612748.0,MIA,,,,,,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,
93,PT04M33.00S,2022-02-27T01:26:22.8Z,1,REGULAR,substitution,in,[],1628997,,,1610612748,11,26,2022-02-27T01:26:29Z,920000,,,0,,SUB in: C. Martin,[1628997],1610612748.0,MIA,,,,,,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,
94,PT04M33.00S,2022-02-27T01:26:22.8Z,1,REGULAR,substitution,in,[],203473,,,1610612748,11,26,2022-02-27T01:26:29Z,930000,,,0,,SUB in: D. Dedmon,[203473],1610612748.0,MIA,,,,,,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,
