actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
469,PT01M02.00S,2022-01-27T02:28:24.8Z,3,REGULAR,3pt,Jump Shot,[],1629639,66.44218134034165,52.20588235294118,1610612748,89,64,2022-01-27T02:28:30Z,4620000,11.0,263.0,1,right,MISS T. Herro 26' 3PT,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,26.31,Missed,,,,,,,,,,,,,,,,,,,
470,PT00M58.80S,2022-01-27T02:28:28.0Z,3,REGULAR,rebound,defensive,[],1630167,,,1610612752,89,64,2022-01-27T02:28:30Z,4630000,,,0,,O. Toppin REBOUND (Off:2 Def:2),[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,469.0,4.0,2.0,2.0,,,,,,,,,,,,,,,
471,PT00M56.30S,2022-01-27T02:28:33.7Z,3,REGULAR,foul,personal,[],202710,,,1610612752,89,64,2022-01-27T02:28:44Z,4640000,,,0,,J. Butler personal FOUL (4 PF),"[202710, 202692]",1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,204058.0,,,,,,,,4.0,0.0,Burks,202692.0,,,
473,PT00M56.30S,2022-01-27T02:28:49.0Z,3,REGULAR,substitution,out,[],202710,,,1610612752,89,64,2022-01-27T02:28:51Z,4660000,,,0,,SUB out: J. Butler,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT00M56.30S,2022-01-27T02:28:49.0Z,3,REGULAR,substitution,in,[],1629216,,,1610612752,89,64,2022-01-27T02:28:51Z,4670000,,,0,,SUB in: G. Vincent,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT00M41.20S,2022-01-27T02:29:16.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202692,7.440867279894875,39.950980392156865,1610612752,89,64,2022-01-27T02:31:56Z,4680000,50.0,17.0,1,left,MISS A. Burks Layup,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,5.31,Missed,,,,,,,,,,,,,,,,,,,
476,PT00M38.00S,2022-01-27T02:29:19.7Z,3,REGULAR,rebound,defensive,[],203473,,,1610612748,89,64,2022-01-27T02:29:27Z,4690000,,,0,,D. Dedmon REBOUND (Off:0 Def:4),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,475.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
477,PT00M30.60S,2022-01-27T02:29:27.1Z,3,REGULAR,3pt,Jump Shot,[],1629622,66.83639947437582,51.9607843137255,1610612748,89,64,2022-01-27T02:29:33Z,4700000,10.0,259.0,1,right,MISS M. Strus 25' 3PT,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,25.94,Missed,,,,,,,,,,,,,,,,,,,
478,PT00M27.90S,2022-01-27T02:29:29.8Z,3,REGULAR,rebound,defensive,[],1630193,,,1610612752,89,64,2022-01-27T02:29:33Z,4710000,,,0,,I. Quickley REBOUND (Off:0 Def:1),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,477.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
479,PT00M13.40S,2022-01-27T02:29:46.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630193,5.995400788436268,47.05882352941176,1610612752,89,66,2022-01-27T02:29:51Z,4720000,15.0,4.0,1,left,I. Quickley driving Layup (9 PTS),[1630193],1610612752.0,NYK,driving,,,Quickley,I. Quickley,,,,,1.52,Made,,,,,,,,,9.0,,,,,,,,,,
480,PT00M13.40S,2022-01-27T02:29:50.6Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",203473,,,1610612752,89,66,2022-01-27T02:30:01Z,4730000,,,0,,D. Dedmon shooting personal FOUL (1 PF) (Quickley 1 FT),"[203473, 1630193]",1610612748.0,MIA,shooting,,,Dedmon,D. Dedmon,,,,,,,,,,,1627529.0,,,,,,,,1.0,0.0,Quickley,1630193.0,,,
482,PT00M13.40S,2022-01-27T02:30:15.6Z,3,REGULAR,freethrow,1 of 1,[],1630193,,,1610612752,89,67,2022-01-27T02:30:15Z,4750000,,,0,,I. Quickley Free Throw 1 of 1 (10 PTS),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,Made,,,,,,,,,10.0,,,,,,,,,,
483,PT00M02.60S,2022-01-27T02:30:29.6Z,3,REGULAR,3pt,Jump Shot,[],1629639,65.25952693823915,38.970588235294116,1610612748,92,67,2022-01-27T02:30:35Z,4760000,-55.0,274.0,1,right,T. Herro 27' 3PT pullup (19 PTS),[1629639],1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,27.96,Made,,,,,,,,,19.0,,,,,,,,,,
484,PT00M00.00S,2022-01-27T02:30:40.0Z,3,REGULAR,period,end,[],0,,,1610612752,92,67,2022-01-27T02:30:40Z,4770000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT12M00.00S,2022-01-27T02:34:14.2Z,4,REGULAR,period,start,[],0,,,1610612748,92,67,2022-01-27T02:34:14Z,4780000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT11M42.00S,2022-01-27T02:34:31.8Z,4,REGULAR,3pt,Jump Shot,[],1628997,70.77858081471747,18.137254901960784,1610612748,92,67,2022-01-27T02:34:41Z,4790000,-159.0,222.0,1,right,MISS C. Martin 27' 3PT - blocked,"[1628997, 1630167]",1610612748.0,MIA,,,,Martin,C. Martin,,,,,27.34,Missed,,,,,,,,,,,,,,,,,Toppin,1630167.0,
487,PT11M42.00S,2022-01-27T02:34:31.8Z,4,REGULAR,block,,[],1630167,,,1610612748,92,67,2022-01-27T02:34:36Z,4800000,,,0,,O. Toppin BLOCK (1 BLK),[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT11M39.00S,2022-01-27T02:34:34.8Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612748,92,67,2022-01-27T02:34:41Z,4810000,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,486.0,,,,,,,,,,,,,,,,,,
489,PT11M39.00S,2022-01-27T02:34:45.6Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612748,92,67,2022-01-27T02:34:45Z,4820000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT11M35.00S,2022-01-27T02:34:54.5Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],203473,80.3712220762155,68.38235294117648,1610612748,92,67,2022-01-27T02:35:00Z,4830000,92.0,132.0,1,right,MISS D. Dedmon 16' turnaround fadeaway Shot,[203473],1610612748.0,MIA,turnaround fadeaway,,,Dedmon,D. Dedmon,,,,,16.08,Missed,,,,,,,,,,,,,,,,,,,
491,PT11M32.00S,2022-01-27T02:34:57.5Z,4,REGULAR,rebound,defensive,[],202692,,,1610612752,92,67,2022-01-27T02:35:00Z,4840000,,,0,,A. Burks REBOUND (Off:1 Def:2),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,490.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
492,PT11M17.00S,2022-01-27T02:35:12.0Z,4,REGULAR,3pt,Jump Shot,[],202692,26.363337713534822,17.401960784313726,1610612752,92,67,2022-01-27T02:35:15Z,4850000,163.0,195.0,1,left,MISS A. Burks 25' pullup 3PT,[202692],1610612752.0,NYK,pullup,,,Burks,A. Burks,,,,,25.44,Missed,,,,,,,,,,,,,,,,,,,
493,PT11M14.00S,2022-01-27T02:35:15.0Z,4,REGULAR,rebound,defensive,[],203473,,,1610612748,92,67,2022-01-27T02:35:15Z,4860000,,,0,,D. Dedmon REBOUND (Off:0 Def:5),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,492.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
494,PT11M03.00S,2022-01-27T02:35:25.9Z,4,REGULAR,3pt,Jump Shot,[],1628997,68.54467805519053,33.82352941176471,1610612748,92,67,2022-01-27T02:35:34Z,4870000,-81.0,243.0,1,right,MISS C. Martin 25' 3PT,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,25.63,Missed,,,,,,,,,,,,,,,,,,,
495,PT10M57.00S,2022-01-27T02:35:31.9Z,4,REGULAR,rebound,defensive,[],202692,,,1610612752,92,67,2022-01-27T02:35:34Z,4880000,,,0,,A. Burks REBOUND (Off:1 Def:3),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,494.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
496,PT10M55.00S,2022-01-27T02:35:33.7Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630167,6.258212877792378,52.94117647058824,1610612752,92,69,2022-01-27T02:35:39Z,4890000,-15.0,6.0,1,left,O. Toppin running DUNK (9 PTS) (A. Burks 3 AST),"[1630167, 202692]",1610612752.0,NYK,running,,,Toppin,O. Toppin,,,,,1.6,Made,,,,,,,,,9.0,A. Burks,202692.0,3.0,,,,,,,
498,PT10M36.00S,2022-01-27T02:35:53.4Z,4,REGULAR,3pt,Jump Shot,[],1629216,68.41327201051249,26.47058823529412,1610612748,92,69,2022-01-27T02:35:58Z,4910000,-118.0,244.0,1,right,MISS G. Vincent 27' step back 3PT,[1629216],1610612748.0,MIA,step back,,,Vincent,G. Vincent,,,,,27.12,Missed,,,,,,,,,,,,,,,,,,,
499,PT10M32.00S,2022-01-27T02:35:57.4Z,4,REGULAR,rebound,defensive,[],1629656,,,1610612752,92,69,2022-01-27T02:35:58Z,4920000,,,0,,Q. Grimes REBOUND (Off:3 Def:1),[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,498.0,4.0,1.0,3.0,,,,,,,,,,,,,,,
500,PT10M28.00S,2022-01-27T02:36:01.8Z,4,REGULAR,turnover,lost ball,[],1630193,,,1610612752,92,69,2022-01-27T02:36:07Z,4930000,,,0,,I. Quickley lost ball TURNOVER (1 TO),"[1630193, 1629216]",1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,1.0,Vincent,1629216.0,,,,,,,,,,,
501,PT10M28.00S,2022-01-27T02:36:01.8Z,4,REGULAR,steal,,[],1629216,,,1610612748,92,69,2022-01-27T02:36:04Z,4940000,,,0,,G. Vincent STEAL (2 STL),[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT10M23.00S,2022-01-27T02:36:06.1Z,4,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1629639,71.56701708278581,79.41176470588235,1610612748,92,69,2022-01-27T02:37:40Z,4950000,147.0,215.0,1,right,MISS T. Herro 26' running 3PT,[1629639],1610612748.0,MIA,running,,,Herro,T. Herro,,,,,26.03,Missed,,,,,,,,,,,,,,,,,,,
503,PT10M18.00S,2022-01-27T02:36:11.1Z,4,REGULAR,rebound,defensive,[],1630167,,,1610612752,92,69,2022-01-27T02:36:11Z,4960000,,,0,,O. Toppin REBOUND (Off:2 Def:3),[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,502.0,5.0,3.0,2.0,,,,,,,,,,,,,,,
504,PT10M10.00S,2022-01-27T02:36:19.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202692,5.601182654402102,52.94117647058824,1610612752,92,69,2022-01-27T02:36:25Z,4970000,-15.0,0.0,1,left,MISS A. Burks driving Layup,[202692],1610612752.0,NYK,driving,,,Burks,A. Burks,,,,,1.47,Missed,,,,,,,,,,,,,,,,,,,
505,PT10M08.00S,2022-01-27T02:36:21.2Z,4,REGULAR,rebound,defensive,[],203473,,,1610612748,92,69,2022-01-27T02:36:25Z,4980000,,,0,,D. Dedmon REBOUND (Off:0 Def:6),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,504.0,6.0,6.0,0.0,,,,,,,,,,,,,,,
506,PT10M06.00S,2022-01-27T02:36:29.2Z,4,REGULAR,foul,personal,[],1630167,,,1610612748,92,69,2022-01-27T02:36:38Z,4990000,,,0,,O. Toppin take personal FOUL (1 PF),"[1630167, 1629639]",1610612752.0,NYK,take,,,Toppin,O. Toppin,,,,,,,,,,,101284.0,,,,,,,,1.0,0.0,Herro,1629639.0,,,
508,PT10M06.00S,2022-01-27T02:36:39.9Z,4,REGULAR,substitution,out,[],202692,,,1610612748,92,69,2022-01-27T02:36:45Z,5010000,,,0,,SUB out: A. Burks,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT10M06.00S,2022-01-27T02:36:39.9Z,4,REGULAR,substitution,in,[],1629629,,,1610612748,92,69,2022-01-27T02:36:45Z,5020000,,,0,,SUB in: C. Reddish,[1629629],1610612752.0,NYK,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT09M51.00S,2022-01-27T02:37:06.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629622,93.11760840998686,53.431372549019606,1610612748,92,69,2022-01-27T02:37:11Z,5030000,17.0,12.0,1,right,MISS M. Strus driving Layup,[1629622],1610612748.0,MIA,driving,,,Strus,M. Strus,,,,,2.11,Missed,,,,,,,,,,,,,,,,,,,
511,PT09M47.00S,2022-01-27T02:37:09.5Z,4,REGULAR,rebound,defensive,[],1630193,,,1610612752,92,69,2022-01-27T02:37:09Z,5040000,,,0,,I. Quickley REBOUND (Off:0 Def:2),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,510.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
512,PT09M43.00S,2022-01-27T02:37:13.9Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630167,6.915243101182654,48.529411764705884,1610612752,92,71,2022-01-27T02:37:18Z,5050000,7.0,13.0,1,left,O. Toppin cutting DUNK (11 PTS) (Q. Grimes 3 AST),"[1630167, 1629656]",1610612752.0,NYK,cutting,,,Toppin,O. Toppin,,,,,1.45,Made,,,,,,,,,11.0,Q. Grimes,1629656.0,3.0,,,,,,,
514,PT09M27.00S,2022-01-27T02:37:29.9Z,4,REGULAR,turnover,bad pass,[],1629639,,,1610612748,92,71,2022-01-27T02:37:35Z,5070000,,,0,,T. Herro bad pass TURNOVER (4 TO),"[1629639, 1630193]",1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,4.0,Quickley,1630193.0,,,,,,,,,,,
515,PT09M27.00S,2022-01-27T02:37:29.9Z,4,REGULAR,steal,,[],1630193,,,1610612752,92,71,2022-01-27T02:37:32Z,5080000,,,0,,I. Quickley STEAL (2 STL),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT09M24.00S,2022-01-27T02:37:36.4Z,4,REGULAR,turnover,out-of-bounds,[],1629629,,,1610612752,92,71,2022-01-27T02:37:40Z,5090000,,,0,,C. Reddish bad pass out-of-bounds TURNOVER (1 TO),[1629629],1610612752.0,NYK,bad pass,,,Reddish,C. Reddish,,,,,,,,,,,101284.0,1.0,,,,,,,,,,,,,
517,PT09M00.00S,2022-01-27T02:38:07.0Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629622,91.5407358738502,2.696078431372549,1610612748,92,71,2022-01-27T02:38:12Z,5100000,-237.0,27.0,1,right,MISS M. Strus 3PT - blocked,"[1629622, 201959]",1610612748.0,MIA,,,,Strus,M. Strus,,,,,23.8,Missed,,,,,,,,,,,,,,,,,Gibson,201959.0,
518,PT09M00.00S,2022-01-27T02:38:07.0Z,4,REGULAR,block,,[],201959,,,1610612748,92,71,2022-01-27T02:38:09Z,5110000,,,0,,T. Gibson BLOCK (2 BLK),[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT09M00.00S,2022-01-27T02:38:07.0Z,4,REGULAR,rebound,offensive,[],203473,,,1610612748,92,71,2022-01-27T02:38:12Z,5120000,,,0,,D. Dedmon REBOUND (Off:1 Def:6),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,517.0,7.0,6.0,1.0,,,,,,,,,,,,,,,
520,PT09M00.00S,2022-01-27T02:38:12.8Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612748,92,71,2022-01-27T02:38:28Z,5130000,,,0,,MIA shot clock Team TURNOVER,[],1610612748.0,MIA,,,,,,,,,,,,,,,,101284.0,,,,,,,,,,,,,,
521,PT08M39.00S,2022-01-27T02:38:45.9Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629629,22.552562417871222,90.44117647058823,1610612752,92,71,2022-01-27T02:38:50Z,5140000,-202.0,159.0,1,left,MISS C. Reddish 25' 3PT,[1629629],1610612752.0,NYK,,,,Reddish,C. Reddish,,,,,25.75,Missed,,,,,,,,,,,,,,,,,,,
522,PT08M37.00S,2022-01-27T02:38:47.9Z,4,REGULAR,rebound,offensive,[],201959,,,1610612752,92,71,2022-01-27T02:38:50Z,5150000,,,0,,T. Gibson REBOUND (Off:1 Def:3),[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,521.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
523,PT08M32.00S,2022-01-27T02:38:54.2Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630167,5.995400788436268,39.950980392156865,1610612752,92,73,2022-01-27T02:40:00Z,5160000,50.0,4.0,1,left,O. Toppin bank Jump Shot (13 PTS) (I. Quickley 4 AST),"[1630167, 1630193]",1610612752.0,NYK,bank,,,Toppin,O. Toppin,,,,,5.04,Made,,,,,,,,,13.0,I. Quickley,1630193.0,4.0,,,,,,,
525,PT08M32.00S,2022-01-27T02:39:00.3Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,92,73,2022-01-27T02:39:00Z,5180000,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT08M32.00S,2022-01-27T02:40:26.4Z,4,REGULAR,substitution,out,[],203473,,,1610612748,92,73,2022-01-27T02:41:46Z,5190000,,,0,,SUB out: D. Dedmon,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT08M32.00S,2022-01-27T02:40:26.4Z,4,REGULAR,substitution,out,[],1629622,,,1610612748,92,73,2022-01-27T02:41:46Z,5200000,,,0,,SUB out: M. Strus,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT08M32.00S,2022-01-27T02:40:26.4Z,4,REGULAR,substitution,in,[],1628389,,,1610612748,92,73,2022-01-27T02:41:46Z,5210000,,,0,,SUB in: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT08M32.00S,2022-01-27T02:40:26.4Z,4,REGULAR,substitution,in,[],1629130,,,1610612748,92,73,2022-01-27T02:41:46Z,5220000,,,0,,SUB in: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT08M08.00S,2022-01-27T02:42:45.7Z,4,REGULAR,foul,personal,['2freethrow'],1630193,,,1610612748,92,73,2022-01-27T02:42:54Z,5230000,,,0,,I. Quickley shooting personal FOUL (1 PF) (Herro 2 FT),"[1630193, 1629639]",1610612752.0,NYK,shooting,,,Quickley,I. Quickley,,,,,,,,,,,1627529.0,,,,,,,,1.0,0.0,Herro,1629639.0,,,
532,PT08M08.00S,2022-01-27T02:43:06.1Z,4,REGULAR,freethrow,1 of 2,[],1629639,,,1610612748,93,73,2022-01-27T02:43:06Z,5250000,,,0,,T. Herro Free Throw 1 of 2 (20 PTS),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,Made,,,,,,,,,20.0,,,,,,,,,,
533,PT08M08.00S,2022-01-27T02:43:23.1Z,4,REGULAR,freethrow,2 of 2,[],1629639,,,1610612748,94,73,2022-01-27T02:43:23Z,5260000,,,0,,T. Herro Free Throw 2 of 2 (21 PTS),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,Made,,,,,,,,,21.0,,,,,,,,,,
535,PT07M55.00S,2022-01-27T02:43:44.6Z,4,REGULAR,foul,personal,[],1629216,,,1610612752,94,73,2022-01-27T02:43:58Z,5280000,,,0,,G. Vincent personal FOUL (2 PF),"[1629216, 1629629]",1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,204058.0,,,,,,,,2.0,0.0,Reddish,1629629.0,,,
537,PT07M55.00S,2022-01-27T02:43:57.8Z,4,REGULAR,substitution,out,[],201959,,,1610612752,94,73,2022-01-27T02:44:01Z,5300000,,,0,,SUB out: T. Gibson,[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT07M55.00S,2022-01-27T02:43:57.8Z,4,REGULAR,substitution,in,[],1629011,,,1610612752,94,73,2022-01-27T02:44:01Z,5310000,,,0,,SUB in: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT07M42.00S,2022-01-27T02:44:22.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629629,14.799605781865965,34.068627450980394,1610612752,94,73,2022-01-27T02:44:30Z,5320000,80.0,87.0,1,left,MISS C. Reddish 11' driving floating Shot,[1629629],1610612752.0,NYK,driving floating,,,Reddish,C. Reddish,,,,,11.77,Missed,,,,,,,,,,,,,,,,,,,
540,PT07M42.00S,2022-01-27T02:44:25.8Z,4,REGULAR,rebound,offensive,[],1629011,,,1610612752,94,73,2022-01-27T02:44:25Z,5330000,,,0,,M. Robinson REBOUND (Off:2 Def:3),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,539.0,5.0,3.0,2.0,,,,,,,,,,,,,,,
541,PT07M42.00S,2022-01-27T02:44:29.5Z,4,REGULAR,foul,personal,[],1629130,,,1610612752,94,73,2022-01-27T02:44:43Z,5340000,,,0,,D. Robinson personal FOUL (5 PF),"[1629130, 1629011]",1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,101284.0,,,,,,,,5.0,0.0,Robinson,1629011.0,,,
543,PT07M42.00S,2022-01-27T02:44:50.4Z,4,REGULAR,stoppage,court clean up,[],0,,,1610612752,94,73,2022-01-27T02:44:50Z,5360000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
544,PT07M29.00S,2022-01-27T02:45:07.4Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1630193,20.97568988173456,75.0,1610612752,94,75,2022-01-27T02:45:13Z,5370000,-125.0,145.0,1,left,I. Quickley 19' pullup Jump Shot (12 PTS),[1630193],1610612752.0,NYK,pullup,,,Quickley,I. Quickley,,,,,19.12,Made,,,,,,,,,12.0,,,,,,,,,,
545,PT07M07.00S,2022-01-27T02:45:28.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628997,93.24901445466492,46.07843137254902,1610612748,94,75,2022-01-27T02:45:32Z,5380000,-20.0,11.0,1,right,MISS C. Martin cutting Layup,[1628997],1610612748.0,MIA,cutting,,,Martin,C. Martin,,,,,2.25,Missed,,,,,,,,,,,,,,,,,,,
546,PT07M04.00S,2022-01-27T02:45:31.6Z,4,REGULAR,rebound,defensive,[],1629011,,,1610612752,94,75,2022-01-27T02:45:32Z,5390000,,,0,,M. Robinson REBOUND (Off:2 Def:4),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,545.0,6.0,4.0,2.0,,,,,,,,,,,,,,,
547,PT06M58.00S,2022-01-27T02:45:37.1Z,4,REGULAR,3pt,Jump Shot,[],1630167,29.25427069645204,18.872549019607842,1610612752,94,78,2022-01-27T02:45:42Z,5400000,156.0,222.0,1,left,O. Toppin 27' 3PT  (16 PTS) (I. Quickley 5 AST),"[1630167, 1630193]",1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,27.15,Made,,,,,,,,,16.0,I. Quickley,1630193.0,5.0,,,,,,,
549,PT06M48.00S,2022-01-27T02:45:55.2Z,4,REGULAR,foul,personal,[],1629011,,,1610612748,94,78,2022-01-27T02:46:01Z,5420000,,,0,,M. Robinson personal FOUL (4 PF),"[1629011, 1628389]",1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,101284.0,,,,,,,,4.0,0.0,Adebayo,1628389.0,,,
551,PT06M43.00S,2022-01-27T02:46:13.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629130,93.64323258869908,52.450980392156865,1610612748,96,78,2022-01-27T02:46:18Z,5440000,12.0,7.0,1,right,D. Robinson cutting Layup (19 PTS) (B. Adebayo 9 AST),"[1629130, 1628389]",1610612748.0,MIA,cutting,,,Robinson,D. Robinson,,,,,1.43,Made,,,,,,,,,19.0,B. Adebayo,1628389.0,9.0,,,,,,,
553,PT06M28.00S,2022-01-27T02:46:27.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629629,16.63929040735874,43.13725490196079,1610612752,96,78,2022-01-27T02:47:52Z,5460000,34.0,104.0,1,left,MISS C. Reddish 10' fadeaway Shot,[1629629],1610612752.0,NYK,fadeaway,,,Reddish,C. Reddish,,,,,10.94,Missed,,,,,,,,,,,,,,,,,,,
554,PT06M24.00S,2022-01-27T02:46:31.9Z,4,REGULAR,rebound,defensive,[],1629639,,,1610612748,96,78,2022-01-27T02:46:35Z,5470000,,,0,,T. Herro REBOUND (Off:0 Def:6),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,553.0,6.0,6.0,0.0,,,,,,,,,,,,,,,
555,PT06M14.00S,2022-01-27T02:46:42.6Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1628389,93.24901445466492,46.07843137254902,1610612748,98,78,2022-01-27T02:46:46Z,5480000,-20.0,11.0,1,right,B. Adebayo cutting DUNK (4 PTS) (T. Herro 3 AST),"[1628389, 1629639]",1610612748.0,MIA,cutting,,,Adebayo,B. Adebayo,,,,,2.25,Made,,,,,,,,,4.0,T. Herro,1629639.0,3.0,,,,,,,
557,PT06M14.00S,2022-01-27T02:46:48.9Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,98,78,2022-01-27T02:46:48Z,5500000,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
558,PT05M55.00S,2022-01-27T02:50:27.8Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629011,6.521024967148489,47.794117647058826,1610612752,98,80,2022-01-27T02:50:31Z,5510000,11.0,9.0,1,left,M. Robinson DUNK (4 PTS) (I. Quickley 6 AST),"[1629011, 1630193]",1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,1.41,Made,,,,,,,,,4.0,I. Quickley,1630193.0,6.0,,,,,,,
