actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,stealPlayerName,stealPersonId,foulDrawnPlayerName,foulDrawnPersonId,value,blockPlayerName,blockPersonId
551,PT05M32.00S,2022-03-26T02:09:00.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630193,17.559132720105126,49.26470588235294,1610612752,94,94,2022-03-26T02:09:04Z,5440000,4.0,113.0,1,left,I. Quickley 11' driving floating Jump Shot (13 PTS) (M. McBride 4 AST),"[1630193, 1630540]",1610612752.0,NYK,driving floating,,,Quickley,I. Quickley,,,,,11.27,Made,13.0,M. McBride,1630540.0,4.0,,,,,,,,,,,,,,,
552,PT05M15.00S,2022-03-26T02:09:17.0Z,4,REGULAR,turnover,bad pass,[],202710,,,1610612748,94,94,2022-03-26T02:09:21Z,5450000,,,0,,J. Butler bad pass TURNOVER (3 TO),"[202710, 1630540]",1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,3.0,,,,,,,McBride,1630540.0,,,,,
553,PT05M15.00S,2022-03-26T02:09:17.0Z,4,REGULAR,steal,,[],1630540,,,1610612752,94,94,2022-03-26T02:09:19Z,5460000,,,0,,M. McBride STEAL (2 STL),[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT04M57.00S,2022-03-26T02:09:34.5Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629656,25.04927726675427,85.5392156862745,1610612752,94,97,2022-03-26T02:09:39Z,5470000,-178.0,183.0,1,left,Q. Grimes 25' 3PT  (9 PTS) (M. McBride 5 AST),"[1629656, 1630540]",1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,25.51,Made,9.0,M. McBride,1630540.0,5.0,,,,,,,,,,,,,,,
557,PT04M55.00S,2022-03-26T02:09:48.9Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,94,97,2022-03-26T02:09:48Z,5490000,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
558,PT04M55.00S,2022-03-26T02:11:57.8Z,4,REGULAR,substitution,out,[],1628997,,,1610612748,94,97,2022-03-26T02:12:26Z,5500000,,,0,,SUB out: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT04M55.00S,2022-03-26T02:11:57.8Z,4,REGULAR,substitution,in,[],200782,,,1610612748,94,97,2022-03-26T02:12:26Z,5510000,,,0,,SUB in: P. Tucker,[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
560,PT04M42.00S,2022-03-26T02:13:10.1Z,4,REGULAR,turnover,out-of-bounds,[],202710,,,1610612748,94,97,2022-03-26T02:19:00Z,5520000,,,0,,J. Butler bad pass out-of-bounds TURNOVER (4 TO),[202710],1610612748.0,MIA,bad pass,,,Butler,J. Butler,,,,,,,,,,,1627963.0,4.0,,,,,,,,,,,,,
561,PT04M21.00S,2022-03-26T02:13:38.7Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630193,6.521024967148489,45.34313725490196,1610612752,94,97,2022-03-26T02:17:32Z,5530000,23.0,9.0,1,left,MISS I. Quickley driving floating bank Shot,[1630193],1610612752.0,NYK,driving floating bank,,,Quickley,I. Quickley,,,,,2.49,Missed,,,,,,,,,,,,,,,,,,,
562,PT04M17.00S,2022-03-26T02:13:42.7Z,4,REGULAR,rebound,defensive,[],200782,,,1610612748,94,97,2022-03-26T02:13:55Z,5540000,,,0,,P. Tucker REBOUND (Off:0 Def:4),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,,561.0,4.0,4.0,0.0,,,,,,,,,
563,PT04M05.00S,2022-03-26T02:13:53.6Z,4,REGULAR,3pt,Jump Shot,[],200768,65.91655716162943,36.27450980392157,1610612748,94,97,2022-03-26T02:14:11Z,5550000,-69.0,268.0,1,right,MISS K. Lowry 27' step back 3PT,[200768],1610612748.0,MIA,step back,,,Lowry,K. Lowry,,,,,27.65,Missed,,,,,,,,,,,,,,,,,,,
564,PT04M05.00S,2022-03-26T02:13:53.6Z,4,REGULAR,rebound,defensive,[],1630579,,,1610612752,94,97,2022-03-26T02:20:15Z,5560000,,,0,,J. Sims REBOUND (Off:3 Def:3),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,,,563.0,6.0,3.0,3.0,,,,,,,,,
565,PT03M57.00S,2022-03-26T02:14:02.6Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630540,20.844283837056505,91.91176470588235,1610612752,94,97,2022-03-26T02:14:22Z,5570000,-210.0,143.0,1,left,MISS M. McBride 25' step back 3PT,[1630540],1610612752.0,NYK,step back,,,McBride,M. McBride,,,,,25.4,Missed,,,,,,,,,,,,,,,,,,,
566,PT03M52.00S,2022-03-26T02:14:07.6Z,4,REGULAR,rebound,defensive,[],200782,,,1610612748,94,97,2022-03-26T02:14:22Z,5580000,,,0,,P. Tucker REBOUND (Off:0 Def:5),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,,565.0,5.0,5.0,0.0,,,,,,,,,
567,PT03M44.00S,2022-03-26T02:14:14.5Z,4,REGULAR,2pt,Jump Shot,[],202710,76.95466491458606,47.549019607843135,1610612748,94,97,2022-03-26T02:14:31Z,5590000,-12.0,164.0,1,right,MISS J. Butler 16' pullup Shot,[202710],1610612748.0,MIA,pullup,,,Butler,J. Butler,,,,,16.46,Missed,,,,,,,,,,,,,,,,,,,
568,PT03M40.00S,2022-03-26T02:14:18.5Z,4,REGULAR,rebound,defensive,[],1630540,,,1610612752,94,97,2022-03-26T02:14:31Z,5600000,,,0,,M. McBride REBOUND (Off:0 Def:1),[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,567.0,1.0,1.0,0.0,,,,,,,,,
569,PT03M22.00S,2022-03-26T02:14:37.5Z,4,REGULAR,3pt,Jump Shot,[],1630193,26.62614980289093,11.27450980392157,1610612752,94,97,2022-03-26T02:19:48Z,5610000,194.0,198.0,1,left,MISS I. Quickley 27' step back 3PT,[1630193],1610612752.0,NYK,step back,,,Quickley,I. Quickley,,,,,27.68,Missed,,,,,,,,,,,,,,,,,,,
570,PT03M17.00S,2022-03-26T02:14:42.5Z,4,REGULAR,rebound,defensive,[],200768,,,1610612748,94,97,2022-03-26T02:14:49Z,5620000,,,0,,K. Lowry REBOUND (Off:0 Def:4),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,569.0,4.0,4.0,0.0,,,,,,,,,
571,PT03M04.00S,2022-03-26T02:14:57.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629656,,,1610612748,94,97,2022-03-26T02:15:24Z,5630000,,,0,,Q. Grimes personal FOUL (4 PF) (Adebayo 2 FT),"[1629656, 1628389]",1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,,,,1627963.0,,,,,,4.0,0.0,,,Adebayo,1628389.0,,,
573,PT03M04.00S,2022-03-26T02:15:21.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612748,94,97,2022-03-26T02:15:21Z,5650000,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT03M04.00S,2022-03-26T02:16:09.8Z,4,REGULAR,substitution,out,[],1629656,,,1610612748,94,97,2022-03-26T02:16:42Z,5660000,,,0,,SUB out: Q. Grimes,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT03M04.00S,2022-03-26T02:16:09.8Z,4,REGULAR,substitution,out,[],201959,,,1610612748,94,97,2022-03-26T02:16:42Z,5670000,,,0,,SUB out: T. Gibson,[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT03M04.00S,2022-03-26T02:16:09.8Z,4,REGULAR,substitution,in,[],1629628,,,1610612748,94,97,2022-03-26T02:16:42Z,5680000,,,0,,SUB in: R. Barrett,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT03M04.00S,2022-03-26T02:16:09.8Z,4,REGULAR,substitution,in,[],1630167,,,1610612748,94,97,2022-03-26T02:16:42Z,5690000,,,0,,SUB in: O. Toppin,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,
578,PT03M04.00S,2022-03-26T02:17:04.9Z,4,REGULAR,freethrow,1 of 2,[],1628389,,,1610612748,94,97,2022-03-26T02:17:04Z,5700000,,,0,,MISS B. Adebayo Free Throw 1 of 2,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,Missed,,,,,,,,,,,,,,,,,,,
579,PT03M04.00S,2022-03-26T02:17:04.9Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612748,94,97,2022-03-26T02:17:04Z,5710000,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,578.0,,,,,,,,,,,,
580,PT03M04.00S,2022-03-26T02:17:25.0Z,4,REGULAR,freethrow,2 of 2,[],1628389,,,1610612748,95,97,2022-03-26T02:17:25Z,5720000,,,0,,B. Adebayo Free Throw 2 of 2 (17 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,Made,17.0,,,,,,,,,,,,,,,,,,
581,PT02M39.00S,2022-03-26T02:17:51.8Z,4,REGULAR,2pt,Layup,[],1630193,8.935611038107753,69.140625,1610612752,95,99,2022-03-26T02:28:45Z,5730000,-96.0,31.0,1,left,I. Quickley 10' driving finger roll Layup (15 PTS),[1630193],1610612752.0,NYK,driving finger roll,,,Quickley,I. Quickley,,,,,10.08,Made,15.0,,,,,,,,,,,,,,,,,,
582,PT02M22.00S,2022-03-26T02:18:09.3Z,4,REGULAR,3pt,Jump Shot,[],200768,69.99014454664915,21.07843137254902,1610612748,95,99,2022-03-26T02:18:15Z,5740000,-145.0,230.0,1,right,MISS K. Lowry 27' step back 3PT,[200768],1610612748.0,MIA,step back,,,Lowry,K. Lowry,,,,,27.13,Missed,,,,,,,,,,,,,,,,,,,
583,PT02M17.00S,2022-03-26T02:18:14.3Z,4,REGULAR,rebound,defensive,[],1629628,,,1610612752,95,99,2022-03-26T02:18:15Z,5750000,,,0,,R. Barrett REBOUND (Off:3 Def:4),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,582.0,7.0,4.0,3.0,,,,,,,,,
584,PT02M00.00S,2022-03-26T02:18:33.4Z,4,REGULAR,foul,personal,['2freethrow'],1629622,,,1610612752,95,99,2022-03-26T02:18:42Z,5760000,,,0,,M. Strus shooting personal FOUL (4 PF) (Quickley 2 FT),"[1629622, 1630193]",1610612748.0,MIA,shooting,,,Strus,M. Strus,,,,,,,,,,,1179.0,,,,,,4.0,0.0,,,Quickley,1630193.0,,,
586,PT02M00.00S,2022-03-26T02:18:57.4Z,4,REGULAR,timeout,full,['team'],0,,,1610612752,95,99,2022-03-26T02:18:57Z,5780000,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587,PT02M00.00S,2022-03-26T02:19:05.2Z,4,REGULAR,instantreplay,challenge,[],0,,,1610612752,95,99,2022-03-26T02:21:22Z,5790000,,,0,,,[],1610612748.0,MIA,stands,,,,,,,,,,,,,,,1179.0,,,,,,,,,,,,,,
588,PT02M00.00S,2022-03-26T02:22:01.5Z,4,REGULAR,freethrow,1 of 2,[],1630193,,,1610612752,95,100,2022-03-26T02:22:01Z,5800000,,,0,,I. Quickley Free Throw 1 of 2 (16 PTS),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,Made,16.0,,,,,,,,,,,,,,,,,,
589,PT02M00.00S,2022-03-26T02:22:20.2Z,4,REGULAR,freethrow,2 of 2,[],1630193,,,1610612752,95,101,2022-03-26T02:22:20Z,5810000,,,0,,I. Quickley Free Throw 2 of 2 (17 PTS),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,Made,17.0,,,,,,,,,,,,,,,,,,
590,PT01M46.00S,2022-03-26T02:22:37.5Z,4,REGULAR,2pt,Jump Shot,[],202710,86.15308804204993,26.715686274509803,1610612748,95,101,2022-03-26T02:22:43Z,5820000,-116.0,78.0,1,right,MISS J. Butler 14' turnaround fadeaway Shot,[202710],1610612748.0,MIA,turnaround fadeaway,,,Butler,J. Butler,,,,,14.0,Missed,,,,,,,,,,,,,,,,,,,
591,PT01M41.00S,2022-03-26T02:22:42.5Z,4,REGULAR,rebound,offensive,[],1628389,,,1610612748,95,101,2022-03-26T02:23:24Z,5830000,,,0,,B. Adebayo REBOUND (Off:3 Def:6),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,590.0,9.0,6.0,3.0,,,,,,,,,
592,PT01M40.00S,2022-03-26T02:22:43.0Z,4,REGULAR,turnover,bad pass,[],1629622,,,1610612748,95,101,2022-03-26T02:25:29Z,5840000,,,0,,M. Strus bad pass TURNOVER (2 TO),"[1629622, 1630193]",1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,2.0,,,,,,,Quickley,1630193.0,,,,,
593,PT01M40.00S,2022-03-26T02:22:43.0Z,4,REGULAR,steal,,[],1630193,,,1610612752,95,101,2022-03-26T02:22:46Z,5850000,,,0,,I. Quickley STEAL (2 STL),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT01M39.00S,2022-03-26T02:22:47.3Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630193,7.178055190538765,49.754901960784316,1610612752,95,103,2022-03-26T02:24:26Z,5860000,1.0,15.0,1,left,I. Quickley running reverse Layup (19 PTS),[1630193],1610612752.0,NYK,running reverse,,,Quickley,I. Quickley,,,,,1.5,Made,19.0,,,,,,,,,,,,,,,,,,
595,PT01M28.00S,2022-03-26T02:22:58.0Z,4,REGULAR,3pt,Jump Shot,[],1629622,66.70499342969777,26.715686274509803,1610612748,98,103,2022-03-26T02:23:04Z,5870000,-116.0,260.0,1,right,M. Strus 28' 3PT  (11 PTS) (J. Butler 7 AST),"[1629622, 202710]",1610612748.0,MIA,,,,Strus,M. Strus,,,,,28.53,Made,11.0,J. Butler,202710.0,7.0,,,,,,,,,,,,,,,
597,PT01M05.00S,2022-03-26T02:23:25.0Z,4,REGULAR,3pt,Jump Shot,[],1630193,29.77989487516426,15.441176470588236,1610612752,98,103,2022-03-26T02:25:00Z,5890000,173.0,227.0,1,left,MISS I. Quickley 28' step back 3PT,[1630193],1610612752.0,NYK,step back,,,Quickley,I. Quickley,,,,,28.56,Missed,,,,,,,,,,,,,,,,,,,
598,PT01M00.00S,2022-03-26T02:23:30.0Z,4,REGULAR,rebound,offensive,[],1630579,,,1610612752,98,103,2022-03-26T02:23:33Z,5900000,,,0,,J. Sims REBOUND (Off:4 Def:3),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,,,597.0,7.0,3.0,4.0,,,,,,,,,
599,PT00M57.40S,2022-03-26T02:23:34.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629622,,,1610612752,98,103,2022-03-26T02:23:42Z,5910000,,,0,,M. Strus personal FOUL (5 PF) (Barrett 2 FT),"[1629622, 1629628]",1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,1179.0,,,,,,5.0,0.0,,,Barrett,1629628.0,,,
601,PT00M57.40S,2022-03-26T02:23:58.2Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1629628,,,1610612752,98,104,2022-03-26T02:23:58Z,5930000,,,0,,R. Barrett Free Throw 1 of 2 (17 PTS),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,Made,17.0,,,,,,,,,,,,,,,,,,
602,PT00M57.40S,2022-03-26T02:24:10.0Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1629628,,,1610612752,98,105,2022-03-26T02:24:10Z,5940000,,,0,,R. Barrett Free Throw 2 of 2 (18 PTS),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,Made,18.0,,,,,,,,,,,,,,,,,,
603,PT00M47.20S,2022-03-26T02:24:24.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],200768,92.59198423127464,46.81372549019608,1610612748,100,105,2022-03-26T02:24:28Z,5950000,-16.0,17.0,1,right,K. Lowry driving Layup (17 PTS),[200768],1610612748.0,MIA,driving,,,Lowry,K. Lowry,,,,,2.33,Made,17.0,,,,,,,,,,,,,,,,,,
604,PT00M42.30S,2022-03-26T02:24:35.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612752,100,105,2022-03-26T02:24:35Z,5960000,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,PT00M42.30S,2022-03-26T02:25:15.3Z,4,REGULAR,substitution,out,[],1630167,,,1610612752,100,105,2022-03-26T02:26:04Z,5970000,,,0,,SUB out: O. Toppin,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,
606,PT00M42.30S,2022-03-26T02:25:15.3Z,4,REGULAR,substitution,in,[],202692,,,1610612752,100,105,2022-03-26T02:26:04Z,5980000,,,0,,SUB in: A. Burks,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,
607,PT00M42.30S,2022-03-26T02:26:13.1Z,4,REGULAR,substitution,out,[],1630579,,,1610612752,100,105,2022-03-26T02:26:18Z,5990000,,,0,,SUB out: J. Sims,[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,
608,PT00M42.30S,2022-03-26T02:26:13.1Z,4,REGULAR,substitution,in,[],201959,,,1610612752,100,105,2022-03-26T02:26:18Z,6000000,,,0,,SUB in: T. Gibson,[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,
609,PT00M42.30S,2022-03-26T02:26:20.6Z,4,REGULAR,violation,delay-of-game,['team'],0,,,1610612752,100,105,2022-03-26T02:26:32Z,6010000,,,0,,TEAM delay-of-game VIOLATION,[],1610612752.0,NYK,,,,,,,,,,,,,,,,203592.0,,,,,,,,,,,,,,
610,PT00M38.30S,2022-03-26T02:26:44.1Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612752,100,105,2022-03-26T02:26:44Z,6020000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
611,PT00M38.30S,2022-03-26T02:26:54.4Z,4,REGULAR,stoppage,court clean up,[],0,,,1610612752,100,105,2022-03-26T02:26:54Z,6030000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612,PT00M38.30S,2022-03-26T02:27:07.4Z,4,REGULAR,timeout,full,['team'],0,,,1610612752,100,105,2022-03-26T02:27:07Z,6040000,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
613,PT00M32.70S,2022-03-26T02:28:48.9Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],201959,4.812746386333772,48.529411764705884,1610612752,100,107,2022-03-26T02:28:53Z,6050000,7.0,-7.0,1,left,T. Gibson DUNK (5 PTS) (R. Barrett 4 AST),"[201959, 1629628]",1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,1.04,Made,5.0,R. Barrett,1629628.0,4.0,,,,,,,,,,,,,,,
615,PT00M29.40S,2022-03-26T02:28:56.3Z,4,REGULAR,3pt,Jump Shot,[],202710,68.9388961892247,22.30392156862745,1610612748,103,107,2022-03-26T02:29:00Z,6070000,-138.0,239.0,1,right,J. Butler 27' 3PT pullup (30 PTS) (M. Strus 3 AST),"[202710, 1629622]",1610612748.0,MIA,pullup,,,Butler,J. Butler,,,,,27.67,Made,30.0,M. Strus,1629622.0,3.0,,,,,,,,,,,,,,,
616,PT00M21.50S,2022-03-26T02:29:11.3Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629622,,,1610612752,103,107,2022-03-26T02:29:19Z,6080000,,,0,,M. Strus take personal FOUL (6 PF) (Quickley 2 FT),"[1629622, 1630193]",1610612748.0,MIA,take,,,Strus,M. Strus,,,,,,,,,,,203592.0,,,,,,6.0,0.0,,,Quickley,1630193.0,,,
618,PT00M21.50S,2022-03-26T02:29:46.0Z,4,REGULAR,substitution,out,[],1629622,,,1610612752,103,107,2022-03-26T02:29:56Z,6100000,,,0,,SUB out: M. Strus,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,
619,PT00M21.50S,2022-03-26T02:29:46.0Z,4,REGULAR,substitution,in,[],1629130,,,1610612752,103,107,2022-03-26T02:29:56Z,6110000,,,0,,SUB in: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
620,PT00M21.50S,2022-03-26T02:30:17.7Z,4,REGULAR,freethrow,1 of 2,[],1630193,,,1610612752,103,108,2022-03-26T02:30:17Z,6120000,,,0,,I. Quickley Free Throw 1 of 2 (20 PTS),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,Made,20.0,,,,,,,,,,,,,,,,,,
621,PT00M21.50S,2022-03-26T02:30:37.5Z,4,REGULAR,freethrow,2 of 2,[],1630193,,,1610612752,103,109,2022-03-26T02:30:37Z,6130000,,,0,,I. Quickley Free Throw 2 of 2 (21 PTS),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,Made,21.0,,,,,,,,,,,,,,,,,,
622,PT00M16.60S,2022-03-26T02:30:48.2Z,4,REGULAR,3pt,Jump Shot,[],200768,71.04139290407359,76.9607843137255,1610612748,103,109,2022-03-26T02:30:57Z,6140000,135.0,220.0,1,right,MISS K. Lowry 25' pullup 3PT,[200768],1610612748.0,MIA,pullup,,,Lowry,K. Lowry,,,,,25.78,Missed,,,,,,,,,,,,,,,,,,,
623,PT00M11.70S,2022-03-26T02:30:53.1Z,4,REGULAR,rebound,defensive,[],1630540,,,1610612752,103,109,2022-03-26T02:30:53Z,6150000,,,0,,M. McBride REBOUND (Off:0 Def:2),[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,622.0,2.0,2.0,0.0,,,,,,,,,
624,PT00M10.80S,2022-03-26T02:30:56.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628389,,,1610612752,103,109,2022-03-26T02:31:13Z,6160000,,,0,,B. Adebayo take personal FOUL (4 PF) (Quickley 2 FT),"[1628389, 1630193]",1610612748.0,MIA,take,,,Adebayo,B. Adebayo,,,,,,,,,,,203592.0,,,,,,4.0,0.0,,,Quickley,1630193.0,,,
626,PT00M10.80S,2022-03-26T02:31:27.4Z,4,REGULAR,freethrow,1 of 2,[],1630193,,,1610612752,103,110,2022-03-26T02:31:27Z,6180000,,,0,,I. Quickley Free Throw 1 of 2 (22 PTS),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,Made,22.0,,,,,,,,,,,,,,,,,,
627,PT00M10.80S,2022-03-26T02:31:49.8Z,4,REGULAR,freethrow,2 of 2,[],1630193,,,1610612752,103,111,2022-03-26T02:31:49Z,6190000,,,0,,I. Quickley Free Throw 2 of 2 (23 PTS),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,Made,23.0,,,,,,,,,,,,,,,,,,
629,PT00M03.40S,2022-03-26T02:32:03.7Z,4,REGULAR,3pt,Jump Shot,[],1629130,73.53810775295663,85.29411764705883,1610612748,103,111,2022-03-26T02:32:40Z,6200000,176.0,196.0,1,right,MISS D. Robinson 26' 3PT,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,26.39,Missed,,,,,,,,,,,,,,,,,,,
630,PT00M00.30S,2022-03-26T02:32:06.8Z,4,REGULAR,rebound,defensive,[],1629628,,,1610612752,103,111,2022-03-26T02:32:40Z,6210000,,,0,,R. Barrett REBOUND (Off:3 Def:5),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,629.0,8.0,5.0,3.0,,,,,,,,,
631,PT00M00.00S,2022-03-26T02:32:11.4Z,4,REGULAR,period,end,[],0,,,1610612752,103,111,2022-03-26T02:32:11Z,6220000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
632,PT00M00.00S,2022-03-26T02:32:15.0Z,4,REGULAR,game,end,[],0,,,0,103,111,2022-03-26T02:32:15Z,6230000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
