actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,value
272,PT03M05.00S,2022-02-16T01:27:53.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629622,,,1610612742,51,44,2022-02-16T01:32:04Z,2720000,,,0,,M. Strus personal FOUL (1 PF) (Kleber 2 FT),"[1629622, 1628467]",1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,201639.0,,1.0,0.0,Kleber,1628467.0,,,,,
274,PT03M05.00S,2022-02-16T01:28:27.9Z,2,REGULAR,freethrow,1 of 2,[],1628467,,,1610612742,51,45,2022-02-16T01:28:27Z,2740000,,,0,,M. Kleber Free Throw 1 of 2 (2 PTS),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,Made,2.0,,,,,,,,,,,,,,,,,,
275,PT03M05.00S,2022-02-16T01:28:29.7Z,2,REGULAR,freethrow,2 of 2,[],1628467,,,1610612742,51,46,2022-02-16T01:28:29Z,2750000,,,0,,M. Kleber Free Throw 2 of 2 (3 PTS),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
276,PT02M46.00S,2022-02-16T01:28:52.3Z,2,REGULAR,3pt,Jump Shot,[],200782,4.812746386333772,97.79411764705883,1610612748,54,46,2022-02-16T01:28:59Z,2760000,-239.0,-7.0,1,left,P. Tucker 3PT  (3 PTS) (J. Butler 3 AST),"[200782, 202710]",1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,23.91,Made,3.0,J. Butler,202710.0,3.0,,,,,,,,,,,,,,,
278,PT02M36.00S,2022-02-16T01:29:02.9Z,2,REGULAR,3pt,Jump Shot,[],1629029,65.25952693823915,55.88235294117647,1610612742,54,46,2022-02-16T01:33:02Z,2780000,29.0,274.0,1,right,MISS L. Doncic 27' pullup 3PT,[1629029],1610612742.0,DAL,pullup,,,Doncic,L. Doncic,,,,,27.57,Missed,,,,,,,,,,,,,,,,,,,
279,PT02M31.00S,2022-02-16T01:29:07.9Z,2,REGULAR,rebound,defensive,[],200782,,,1610612748,54,46,2022-02-16T01:29:10Z,2790000,,,0,,P. Tucker REBOUND (Off:0 Def:1),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,278.0,1.0,1.0,0.0,,,,,,,,,,,
280,PT02M20.00S,2022-02-16T01:29:18.9Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],200782,8.492115637319317,40.68627450980392,1610612748,56,46,2022-02-16T01:33:34Z,2800000,47.0,27.0,1,left,P. Tucker driving Hook (5 PTS) (M. Strus 1 AST),"[200782, 1629622]",1610612748.0,MIA,driving,,,Tucker,P. Tucker,,,,,5.4,Made,5.0,M. Strus,1629622.0,1.0,,,,,,,,,,,,,,,
282,PT02M01.00S,2022-02-16T01:29:38.0Z,2,REGULAR,3pt,Jump Shot,[],1630182,95.22010512483574,96.07843137254902,1610612742,56,46,2022-02-16T01:35:00Z,2820000,230.0,-8.0,1,right,MISS J. Green 3PT,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,23.05,Missed,,,,,,,,,,,,,,,,,,,
283,PT01M59.00S,2022-02-16T01:29:40.0Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612748,56,46,2022-02-16T01:30:18Z,2830000,,,0,,TEAM defensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,,,282.0,,,,,,,,,,,,,,
285,PT01M59.00S,2022-02-16T01:29:58.2Z,2,REGULAR,foul,personal,[],1627827,,,1610612748,56,46,2022-02-16T01:30:07Z,2850000,,,0,,D. Finney-Smith loose ball personal FOUL (3 PF),"[1627827, 200768]",1610612742.0,DAL,loose ball,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,201639.0,,3.0,0.0,Lowry,200768.0,,,,,
287,PT01M59.00S,2022-02-16T01:30:11.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,56,46,2022-02-16T01:30:11Z,2870000,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT01M59.00S,2022-02-16T01:32:25.7Z,2,REGULAR,substitution,out,[],1630182,,,1610612748,56,46,2022-02-16T01:32:45Z,2880000,,,0,,SUB out: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
289,PT01M59.00S,2022-02-16T01:32:25.7Z,2,REGULAR,substitution,out,[],1627827,,,1610612748,56,46,2022-02-16T01:32:45Z,2890000,,,0,,SUB out: D. Finney-Smith,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,
290,PT01M59.00S,2022-02-16T01:32:25.7Z,2,REGULAR,substitution,out,[],203915,,,1610612748,56,46,2022-02-16T01:32:45Z,2900000,,,0,,SUB out: S. Dinwiddie,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,
291,PT01M59.00S,2022-02-16T01:32:25.7Z,2,REGULAR,substitution,in,[],203939,,,1610612748,56,46,2022-02-16T01:32:45Z,2910000,,,0,,SUB in: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
292,PT01M59.00S,2022-02-16T01:32:25.7Z,2,REGULAR,substitution,in,[],1628973,,,1610612748,56,46,2022-02-16T01:32:45Z,2920000,,,0,,SUB in: J. Brunson,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT01M59.00S,2022-02-16T01:32:25.7Z,2,REGULAR,substitution,in,[],1628425,,,1610612748,56,46,2022-02-16T01:32:45Z,2930000,,,0,,SUB in: S. Brown,[1628425],1610612742.0,DAL,,,,Brown,S. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT01M50.00S,2022-02-16T01:33:09.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203939,,,1610612748,56,46,2022-02-16T01:34:00Z,2940000,,,0,,D. Powell personal FOUL (1 PF) (Lowry 2 FT),"[203939, 200768]",1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,201639.0,,1.0,0.0,Lowry,200768.0,,,,,
296,PT01M50.00S,2022-02-16T01:33:35.9Z,2,REGULAR,freethrow,1 of 2,[],200768,,,1610612748,56,46,2022-02-16T01:33:35Z,2960000,,,0,,MISS K. Lowry Free Throw 1 of 2,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,Missed,,,,,,,,,,,,,,,,,,,
297,PT01M50.00S,2022-02-16T01:33:35.9Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612748,56,46,2022-02-16T01:33:35Z,2970000,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,,,296.0,,,,,,,,,,,,,,
298,PT01M50.00S,2022-02-16T01:33:50.0Z,2,REGULAR,freethrow,2 of 2,[],200768,,,1610612748,57,46,2022-02-16T01:33:50Z,2980000,,,0,,K. Lowry Free Throw 2 of 2 (8 PTS),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,Made,8.0,,,,,,,,,,,,,,,,,,
299,PT01M29.00S,2022-02-16T01:34:12.4Z,2,REGULAR,3pt,Jump Shot,[],1628467,95.48291721419186,95.58823529411765,1610612742,57,46,2022-02-16T01:34:18Z,2990000,228.0,-10.0,1,right,MISS M. Kleber 3PT,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,22.81,Missed,,,,,,,,,,,,,,,,,,,
300,PT01M23.00S,2022-02-16T01:34:18.4Z,2,REGULAR,rebound,defensive,[],200768,,,1610612748,57,46,2022-02-16T01:34:18Z,3000000,,,0,,K. Lowry REBOUND (Off:0 Def:3),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,299.0,3.0,3.0,0.0,,,,,,,,,,,
301,PT01M18.00S,2022-02-16T01:34:22.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202710,6.258212877792378,44.6078431372549,1610612748,57,46,2022-02-16T01:34:29Z,3010000,27.0,6.0,1,left,MISS J. Butler driving Layup,[202710],1610612748.0,MIA,driving,,,Butler,J. Butler,,,,,2.77,Missed,,,,,,,,,,,,,,,,,,,
302,PT01M17.00S,2022-02-16T01:34:23.8Z,2,REGULAR,rebound,offensive,[],202710,,,1610612748,57,46,2022-02-16T01:34:23Z,3020000,,,0,,J. Butler REBOUND (Off:1 Def:2),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,301.0,3.0,2.0,1.0,,,,,,,,,,,
303,PT01M17.00S,2022-02-16T01:34:24.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202710,7.178055190538765,48.28431372549019,1610612748,59,46,2022-02-16T01:36:20Z,3030000,9.0,15.0,1,left,J. Butler putback Layup (8 PTS),[202710],1610612748.0,MIA,putback,,,Butler,J. Butler,,,,,1.73,Made,8.0,,,,,,,,,,,,,,,,,,
304,PT00M56.00S,2022-02-16T01:34:52.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629622,,,1610612742,59,46,2022-02-16T01:35:00Z,3040000,,,0,,M. Strus shooting personal FOUL (2 PF) (Doncic 2 FT),"[1629622, 1629029]",1610612748.0,MIA,shooting,,,Strus,M. Strus,,,,,,,,,,,,,,,201639.0,,2.0,0.0,Doncic,1629029.0,,,,,
306,PT00M56.00S,2022-02-16T01:35:17.9Z,2,REGULAR,freethrow,1 of 2,[],1629029,,,1610612742,59,47,2022-02-16T01:35:17Z,3060000,,,0,,L. Doncic Free Throw 1 of 2 (9 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,Made,9.0,,,,,,,,,,,,,,,,,,
307,PT00M56.00S,2022-02-16T01:35:18.6Z,2,REGULAR,substitution,out,[],1628389,,,1610612742,59,47,2022-02-16T01:35:28Z,3070000,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT00M56.00S,2022-02-16T01:35:18.6Z,2,REGULAR,substitution,out,[],200782,,,1610612742,59,47,2022-02-16T01:35:28Z,3080000,,,0,,SUB out: P. Tucker,[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT00M56.00S,2022-02-16T01:35:18.6Z,2,REGULAR,substitution,in,[],1629312,,,1610612742,59,47,2022-02-16T01:35:28Z,3090000,,,0,,SUB in: H. Highsmith,[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT00M56.00S,2022-02-16T01:35:18.6Z,2,REGULAR,substitution,in,[],1630209,,,1610612742,59,47,2022-02-16T01:35:28Z,3100000,,,0,,SUB in: O. Yurtseven,[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT00M56.00S,2022-02-16T01:35:43.6Z,2,REGULAR,freethrow,2 of 2,[],1629029,,,1610612742,59,48,2022-02-16T01:35:43Z,3110000,,,0,,L. Doncic Free Throw 2 of 2 (10 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,Made,10.0,,,,,,,,,,,,,,,,,,
312,PT00M44.20S,2022-02-16T01:35:56.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202710,10.5946123521682,43.627450980392155,1610612748,59,48,2022-02-16T01:41:26Z,3120000,32.0,47.0,1,left,MISS J. Butler driving Layup,[202710],1610612748.0,MIA,driving,,,Butler,J. Butler,,,,,5.69,Missed,,,,,,,,,,,,,,,,,,,
314,PT00M40.60S,2022-02-16T01:36:00.1Z,2,REGULAR,rebound,offensive,[],202710,,,1610612748,59,48,2022-02-16T01:36:02Z,3140000,,,0,,J. Butler REBOUND (Off:2 Def:2),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,312.0,4.0,2.0,2.0,,,,,,,,,,,
315,PT00M38.00S,2022-02-16T01:36:02.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629312,7.046649145860711,43.38235294117647,1610612748,59,48,2022-02-16T01:36:09Z,3150000,33.0,14.0,1,left,MISS H. Highsmith cutting Layup,[1629312],1610612748.0,MIA,cutting,,,Highsmith,H. Highsmith,,,,,3.58,Missed,,,,,,,,,,,,,,,,,,,
316,PT00M34.10S,2022-02-16T01:36:06.5Z,2,REGULAR,rebound,defensive,[],1628467,,,1610612742,59,48,2022-02-16T01:42:12Z,3160000,,,0,,M. Kleber REBOUND (Off:2 Def:2),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,315.0,4.0,2.0,2.0,,,,,,,,,,,
317,PT00M21.70S,2022-02-16T01:36:18.9Z,2,REGULAR,3pt,Jump Shot,[],1628467,64.33968462549278,50.245098039215684,1610612742,59,51,2022-02-16T01:36:25Z,3170000,1.0,283.0,1,right,M. Kleber 28' 3PT  (6 PTS) (D. Powell 1 AST),"[1628467, 203939]",1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,28.27,Made,6.0,D. Powell,203939.0,1.0,,,,,,,,,,,,,,,
320,PT00M00.20S,2022-02-16T01:37:01.3Z,2,REGULAR,instantreplay,request,[],0,,,1610612748,59,51,2022-02-16T01:38:00Z,3185000,,,0,,,[],,,overturned,,,,,,,,,,,,,,,,,,,201639.0,,,,,,,,,,End Period
319,PT00M00.20S,2022-02-16T06:37:08.0Z,2,REGULAR,turnover,out-of-bounds,[],1629622,,,1610612748,59,51,2022-02-16T01:38:35Z,3190000,,,0,,M. Strus bad pass out-of-bounds TURNOVER (1 TO),[1629622],1610612748.0,MIA,bad pass,,,Strus,M. Strus,,,,,,,,,,,,,,,201639.0,1.0,,,,,,,,,
321,PT00M00.00S,2022-02-16T01:38:01.0Z,2,REGULAR,period,end,[],0,,,1610612742,59,51,2022-02-16T01:38:01Z,3210000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT12M00.00S,2022-02-16T01:52:55.6Z,3,REGULAR,substitution,out,['startperiod'],1629622,,,1610612742,59,51,2022-02-16T01:53:17Z,3220000,,,0,,SUB out: M. Strus,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT12M00.00S,2022-02-16T01:52:55.6Z,3,REGULAR,substitution,out,['startperiod'],1629312,,,1610612742,59,51,2022-02-16T01:53:17Z,3230000,,,0,,SUB out: H. Highsmith,[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT12M00.00S,2022-02-16T01:52:55.6Z,3,REGULAR,substitution,out,['startperiod'],1630209,,,1610612742,59,51,2022-02-16T01:53:17Z,3240000,,,0,,SUB out: O. Yurtseven,[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT12M00.00S,2022-02-16T01:52:55.6Z,3,REGULAR,substitution,out,['startperiod'],1628425,,,1610612742,59,51,2022-02-16T01:53:17Z,3250000,,,0,,SUB out: S. Brown,[1628425],1610612742.0,DAL,,,,Brown,S. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT12M00.00S,2022-02-16T01:52:55.6Z,3,REGULAR,substitution,in,['startperiod'],200782,,,1610612742,59,51,2022-02-16T01:53:17Z,3260000,,,0,,SUB in: P. Tucker,[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT12M00.00S,2022-02-16T01:52:55.6Z,3,REGULAR,substitution,in,['startperiod'],1629130,,,1610612742,59,51,2022-02-16T01:53:17Z,3270000,,,0,,SUB in: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT12M00.00S,2022-02-16T01:52:55.6Z,3,REGULAR,substitution,in,['startperiod'],1628389,,,1610612742,59,51,2022-02-16T01:53:17Z,3280000,,,0,,SUB in: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT12M00.00S,2022-02-16T01:52:55.6Z,3,REGULAR,substitution,in,['startperiod'],1627827,,,1610612742,59,51,2022-02-16T01:53:17Z,3290000,,,0,,SUB in: D. Finney-Smith,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT12M00.00S,2022-02-16T01:53:30.9Z,3,REGULAR,period,start,[],0,,,1610612742,59,51,2022-02-16T01:53:30Z,3300000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT11M42.00S,2022-02-16T01:53:48.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628973,8.229303547963205,55.392156862745104,1610612742,59,51,2022-02-16T01:53:55Z,3310000,-27.0,25.0,1,left,MISS J. Brunson driving Layup,[1628973],1610612742.0,DAL,driving,,,Brunson,J. Brunson,,,,,3.67,Missed,,,,,,,,,,,,,,,,,,,
332,PT11M38.00S,2022-02-16T01:53:52.3Z,3,REGULAR,rebound,defensive,[],202710,,,1610612748,59,51,2022-02-16T01:53:55Z,3320000,,,0,,J. Butler REBOUND (Off:2 Def:3),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,331.0,5.0,3.0,2.0,,,,,,,,,,,
333,PT11M32.00S,2022-02-16T01:53:57.8Z,3,REGULAR,2pt,Jump Shot,[],200768,72.48685939553219,37.00980392156863,1610612748,59,51,2022-02-16T01:54:19Z,3330000,-65.0,206.0,1,right,MISS K. Lowry 21' pullup Shot - blocked,"[200768, 1628467]",1610612748.0,MIA,pullup,,,Lowry,K. Lowry,,,,,21.61,Missed,,,,,,,,,,,,,,,Kleber,1628467.0,,,
334,PT11M32.00S,2022-02-16T01:53:57.8Z,3,REGULAR,block,,[],1628467,,,1610612748,59,51,2022-02-16T01:54:00Z,3340000,,,0,,M. Kleber BLOCK (2 BLK),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT11M28.00S,2022-02-16T01:54:01.8Z,3,REGULAR,rebound,offensive,[],1629130,,,1610612748,59,51,2022-02-16T01:54:03Z,3350000,,,0,,D. Robinson REBOUND (Off:1 Def:0),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,333.0,1.0,0.0,1.0,,,,,,,,,,,
336,PT11M23.00S,2022-02-16T01:54:06.5Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628389,80.23981603153744,41.911764705882355,1610612748,61,51,2022-02-16T01:54:15Z,3360000,-40.0,133.0,1,right,B. Adebayo 13' pullup Jump Shot (15 PTS),[1628389],1610612748.0,MIA,pullup,,,Adebayo,B. Adebayo,,,,,13.92,Made,15.0,,,,,,,,,,,,,,,,,,
337,PT11M05.00S,2022-02-16T01:54:24.9Z,3,REGULAR,3pt,Jump Shot,[],1628973,5.863994743758213,4.166666666666666,1610612742,61,51,2022-02-16T01:54:34Z,3370000,229.0,3.0,1,left,MISS J. Brunson 3PT,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,22.92,Missed,,,,,,,,,,,,,,,,,,,
338,PT11M00.00S,2022-02-16T01:54:29.9Z,3,REGULAR,rebound,offensive,[],203939,,,1610612742,61,51,2022-02-16T01:54:34Z,3380000,,,0,,D. Powell REBOUND (Off:1 Def:1),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,337.0,2.0,1.0,1.0,,,,,,,,,,,
339,PT10M53.00S,2022-02-16T01:54:41.6Z,3,REGULAR,foul,offensive,[],203939,,,1610612742,61,51,2022-02-16T01:55:06Z,3390000,,,0,,D. Powell off-the-ball offensive FOUL (2 PF),"[203939, 1628389]",1610612742.0,DAL,off-the-ball,,,Powell,D. Powell,,,,,,,,,,,,,,,202007.0,,2.0,0.0,Adebayo,1628389.0,,,,,
341,PT10M53.00S,2022-02-16T01:54:41.6Z,3,REGULAR,turnover,offensive foul,[],203939,,,1610612742,61,51,2022-02-16T01:55:06Z,3410000,,,0,,D. Powell offensive foul TURNOVER (1 TO),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,202007.0,1.0,,,,,,,,,
342,PT10M28.00S,2022-02-16T01:55:20.3Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",200782,87.20433639947439,64.95098039215686,1610612748,61,51,2022-02-16T01:55:28Z,3420000,75.0,68.0,1,right,MISS P. Tucker 10' driving floating Shot,[200782],1610612748.0,MIA,driving floating,,,Tucker,P. Tucker,,,,,10.1,Missed,,,,,,,,,,,,,,,,,,,
343,PT10M23.00S,2022-02-16T01:55:25.3Z,3,REGULAR,rebound,defensive,[],1629029,,,1610612742,61,51,2022-02-16T01:55:28Z,3430000,,,0,,L. Doncic REBOUND (Off:0 Def:4),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,342.0,4.0,4.0,0.0,,,,,,,,,,,
344,PT10M15.00S,2022-02-16T01:55:33.2Z,3,REGULAR,3pt,Jump Shot,[],1628467,25.706307490144546,15.931372549019606,1610612742,61,54,2022-02-16T01:55:41Z,3440000,170.0,189.0,1,left,M. Kleber 25' 3PT  (9 PTS) (L. Doncic 2 AST),"[1628467, 1629029]",1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,25.45,Made,9.0,L. Doncic,1629029.0,2.0,,,,,,,,,,,,,,,
346,PT10M00.00S,2022-02-16T01:55:47.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628389,92.46057818659659,52.20588235294118,1610612748,61,54,2022-02-16T01:55:53Z,3460000,11.0,18.0,1,right,MISS B. Adebayo driving Layup,[1628389],1610612748.0,MIA,driving,,,Adebayo,B. Adebayo,,,,,2.14,Missed,,,,,,,,,,,,,,,,,,,
347,PT09M59.00S,2022-02-16T01:55:52.2Z,3,REGULAR,rebound,offensive,[],202710,,,1610612748,61,54,2022-02-16T01:55:52Z,3470000,,,0,,J. Butler REBOUND (Off:3 Def:3),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,346.0,6.0,3.0,3.0,,,,,,,,,,,
348,PT09M59.00S,2022-02-16T01:55:52.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202710,94.40999984741211,50.0,1610612748,61,54,2022-02-16T01:55:52Z,3480000,0.0,0.0,1,right,MISS J. Butler tip Layup,[202710],1610612748.0,MIA,tip,,,Butler,J. Butler,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
349,PT09M59.00S,2022-02-16T01:55:52.8Z,3,REGULAR,rebound,offensive,[],202710,,,1610612748,61,54,2022-02-16T01:55:52Z,3490000,,,0,,J. Butler REBOUND (Off:4 Def:3),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,348.0,7.0,3.0,4.0,,,,,,,,,,,
350,PT09M59.00S,2022-02-16T01:55:55.9Z,3,REGULAR,foul,personal,['2freethrow'],203939,,,1610612748,61,54,2022-02-16T02:03:20Z,3500000,,,0,,D. Powell shooting personal FOUL (3 PF) (Butler 2 FT),"[203939, 202710]",1610612742.0,DAL,shooting,,,Powell,D. Powell,,,,,,,,,,,,,,,202901.0,,3.0,0.0,Butler,202710.0,,,,,
352,PT09M59.00S,2022-02-16T01:56:22.6Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],202710,,,1610612748,62,54,2022-02-16T01:56:22Z,3520000,,,0,,J. Butler Free Throw 1 of 2 (9 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,Made,9.0,,,,,,,,,,,,,,,,,,
353,PT09M59.00S,2022-02-16T01:56:40.0Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],202710,,,1610612748,63,54,2022-02-16T01:56:40Z,3530000,,,0,,J. Butler Free Throw 2 of 2 (10 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,Made,10.0,,,,,,,,,,,,,,,,,,
354,PT09M47.00S,2022-02-16T01:56:51.7Z,3,REGULAR,3pt,Jump Shot,[],1629029,28.597240473061763,76.47058823529412,1610612742,63,57,2022-02-16T01:57:05Z,3540000,-132.0,216.0,1,left,L. Doncic 25' 3PT step back (13 PTS),[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,25.36,Made,13.0,,,,,,,,,,,,,,,,,,
355,PT09M30.00S,2022-02-16T01:57:09.2Z,3,REGULAR,3pt,Jump Shot,[],200768,69.46452036793693,69.85294117647058,1610612748,66,57,2022-02-16T02:00:47Z,3550000,99.0,235.0,1,right,K. Lowry 25' 3PT pullup (11 PTS),[200768],1610612748.0,MIA,pullup,,,Lowry,K. Lowry,,,,,25.47,Made,11.0,,,,,,,,,,,,,,,,,,
356,PT09M16.00S,2022-02-16T01:57:23.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,16.90210249671485,50.98039215686274,1610612742,66,57,2022-02-16T02:01:26Z,3560000,-5.0,106.0,1,left,MISS L. Doncic 10' turnaround Shot,[1629029],1610612742.0,DAL,turnaround,,,Doncic,L. Doncic,,,,,10.65,Missed,,,,,,,,,,,,,,,,,,,
357,PT09M13.00S,2022-02-16T01:57:26.8Z,3,REGULAR,rebound,defensive,[],200782,,,1610612748,66,57,2022-02-16T01:57:28Z,3570000,,,0,,P. Tucker REBOUND (Off:0 Def:2),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,356.0,2.0,2.0,0.0,,,,,,,,,,,
358,PT09M02.00S,2022-02-16T01:57:37.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202710,92.59198423127464,52.69607843137255,1610612748,68,57,2022-02-16T01:57:43Z,3580000,13.0,17.0,1,right,J. Butler driving Layup (12 PTS),[202710],1610612748.0,MIA,driving,,,Butler,J. Butler,,,,,2.18,Made,12.0,,,,,,,,,,,,,,,,,,
359,PT08M45.00S,2022-02-16T01:57:54.2Z,3,REGULAR,3pt,Jump Shot,[],1627827,33.327858081471746,37.745098039215684,1610612742,68,57,2022-02-16T01:57:57Z,3590000,61.0,261.0,1,left,MISS D. Finney-Smith 26' 3PT,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,26.79,Missed,,,,,,,,,,,,,,,,,,,
360,PT08M44.00S,2022-02-16T01:57:55.2Z,3,REGULAR,rebound,offensive,[],203939,,,1610612742,68,57,2022-02-16T01:57:57Z,3600000,,,0,,D. Powell REBOUND (Off:2 Def:1),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,359.0,3.0,1.0,2.0,,,,,,,,,,,
