actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value,blockPlayerName,blockPersonId
447,PT00M39.30S,2022-04-09T01:48:23.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202710,80.1084099868594,65.19607843137256,1610612748,90,87,2022-04-09T01:48:30Z,4380000,76.0,134.0,1,right,J. Butler 15' fadeaway Jump Shot (17 PTS),[202710],1610612748.0,MIA,fadeaway,,,Butler,J. Butler,,,,,15.45,Made,,,,,17.0,,,,,,,,,,,,,,
448,PT00M30.40S,2022-04-09T01:48:35.5Z,3,REGULAR,3pt,Jump Shot,[],1629027,30.042706964520367,88.23529411764706,1610612737,90,87,2022-04-09T01:50:35Z,4390000,-191.0,230.0,1,left,MISS T. Young 29' pullup 3PT,[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,29.9,Missed,,,,,,,,,,,,,,,,,,,
449,PT00M28.50S,2022-04-09T01:48:37.4Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612748,90,87,2022-04-09T01:48:45Z,4400000,,,0,,TEAM defensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,448.0,,,,,,,,,,,,,,,,,,
450,PT00M28.50S,2022-04-09T01:48:46.9Z,3,REGULAR,foul,personal,[],1627789,,,1610612748,90,87,2022-04-09T01:48:56Z,4410000,,,0,,T. Luwawu-Cabarrot loose ball personal FOUL (1 PF),"[1627789, 1629130]",1610612737.0,ATL,loose ball,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,,,,,,,,,,,,,,101284.0,1.0,0.0,Robinson,1629130.0,,,
452,PT00M08.90S,2022-04-09T01:49:18.1Z,3,REGULAR,3pt,Jump Shot,[],1629130,72.88107752956637,15.686274509803921,1610612748,90,87,2022-04-09T01:49:24Z,4430000,-172.0,202.0,1,right,MISS D. Robinson 26' 3PT,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,26.54,Missed,,,,,,,,,,,,,,,,,,,
453,PT00M07.10S,2022-04-09T01:49:19.9Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612748,90,87,2022-04-09T01:49:24Z,4440000,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,452.0,,,,,,,,,,,,,,,,,,
454,PT00M07.10S,2022-04-09T01:49:24.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203992,,,1610612748,90,87,2022-04-09T01:49:34Z,4450000,,,0,,B. Bogdanovic loose ball personal FOUL (1 PF) (Dedmon 2 FT),"[203992, 203473]",1610612737.0,ATL,loose ball,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,101284.0,1.0,0.0,Dedmon,203473.0,,,
456,PT00M07.10S,2022-04-09T01:49:49.8Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],203473,,,1610612748,90,87,2022-04-09T01:49:49Z,4470000,,,0,,MISS D. Dedmon Free Throw 1 of 2,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,Missed,,,,,,,,,,,,,,,,,,,
457,PT00M07.10S,2022-04-09T01:49:49.8Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612748,90,87,2022-04-09T01:49:49Z,4480000,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,456.0,,,,,,,,,,,,,,,,,,
458,PT00M07.10S,2022-04-09T01:50:09.8Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],203473,,,1610612748,91,87,2022-04-09T01:50:09Z,4490000,,,0,,D. Dedmon Free Throw 2 of 2 (3 PTS),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,Made,,,,,3.0,,,,,,,,,,,,,,
459,PT00M01.80S,2022-04-09T01:50:18.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629027,7.5722733245729295,44.6078431372549,1610612737,91,87,2022-04-09T01:52:11Z,4500000,27.0,19.0,1,left,MISS T. Young driving finger roll Layup - blocked,"[1629027, 203473]",1610612737.0,ATL,driving finger roll,,,Young,T. Young,,,,,3.28,Missed,,,,,,,,,,,,,,,,,,Dedmon,203473.0
460,PT00M01.80S,2022-04-09T01:50:18.5Z,3,REGULAR,block,,[],203473,,,1610612737,91,87,2022-04-09T01:50:21Z,4510000,,,0,,D. Dedmon BLOCK (1 BLK),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT00M01.80S,2022-04-09T01:50:18.5Z,3,REGULAR,rebound,offensive,[],1630168,,,1610612737,91,87,2022-04-09T01:53:02Z,4520000,,,0,,O. Okongwu REBOUND (Off:2 Def:2),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,459.0,4.0,2.0,2.0,,,,,,,,,,,,,,,
463,PT00M01.80S,2022-04-09T01:50:27.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630168,7.884362680683312,55.90533088235294,1610612737,91,87,2022-04-09T01:53:19Z,4525000,-30.0,22.0,1,left,MISS O. Okongwu tip Layup,[1630168],1610612737.0,ATL,tip,,,Okongwu,O. Okongwu,,,,,3.66,Missed,,,,,,,,,,,,,,,,,,,
464,PT00M01.80S,2022-04-09T01:50:27.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612737,91,87,2022-04-09T01:52:20Z,4527500,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,463.0,,,,,,,,,,,,,,,,,,
462,PT00M00.00S,2022-04-09T01:50:36.3Z,3,REGULAR,period,end,[],0,,,1610612737,91,87,2022-04-09T01:50:36Z,4530000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT12M00.00S,2022-04-09T01:52:35.0Z,4,REGULAR,substitution,out,['startperiod'],1629027,,,1610612737,91,87,2022-04-09T01:52:48Z,4540000,,,0,,SUB out: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT12M00.00S,2022-04-09T01:52:35.0Z,4,REGULAR,substitution,in,['startperiod'],1629631,,,1610612737,91,87,2022-04-09T01:52:48Z,4550000,,,0,,SUB in: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT12M00.00S,2022-04-09T01:52:59.4Z,4,REGULAR,period,start,[],0,,,1610612748,91,87,2022-04-09T01:52:59Z,4560000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT11M42.00S,2022-04-09T01:53:16.3Z,4,REGULAR,turnover,bad pass,[],202710,,,1610612748,91,87,2022-04-09T01:53:53Z,4570000,,,0,,J. Butler bad pass TURNOVER (3 TO),"[202710, 1630168]",1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,3.0,Okongwu,1630168.0,,,,,,,,
469,PT11M42.00S,2022-04-09T01:53:16.3Z,4,REGULAR,steal,,[],1630168,,,1610612737,91,87,2022-04-09T01:55:26Z,4580000,,,0,,O. Okongwu STEAL (1 STL),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT11M33.00S,2022-04-09T01:53:25.2Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203992,14.668199737187912,64.70588235294117,1610612737,91,89,2022-04-09T01:53:32Z,4590000,-74.0,85.0,1,left,B. Bogdanovic 11' fadeaway Jump Shot (17 PTS),[203992],1610612737.0,ATL,fadeaway,,,Bogdanovic,B. Bogdanovic,,,,,11.27,Made,,,,,17.0,,,,,,,,,,,,,,
471,PT11M16.00S,2022-04-09T01:53:42.1Z,4,REGULAR,3pt,Jump Shot,[],1629216,69.99014454664915,77.45098039215686,1610612748,91,89,2022-04-09T01:53:47Z,4600000,137.0,230.0,1,right,MISS G. Vincent 26' pullup 3PT,[1629216],1610612748.0,MIA,pullup,,,Vincent,G. Vincent,,,,,26.75,Missed,,,,,,,,,,,,,,,,,,,
472,PT11M14.00S,2022-04-09T01:53:44.1Z,4,REGULAR,rebound,defensive,[],203992,,,1610612737,91,89,2022-04-09T01:53:47Z,4610000,,,0,,B. Bogdanovic REBOUND (Off:1 Def:4),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,471.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
473,PT11M04.00S,2022-04-09T01:53:54.5Z,4,REGULAR,3pt,Jump Shot,[],1629631,29.911300919842315,23.284313725490197,1610612737,91,89,2022-04-09T01:53:58Z,4620000,134.0,229.0,1,left,MISS D. Hunter 26' 3PT,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,26.49,Missed,,,,,,,,,,,,,,,,,,,
474,PT11M02.00S,2022-04-09T01:53:57.0Z,4,REGULAR,rebound,offensive,[],1630168,,,1610612737,91,89,2022-04-09T01:53:57Z,4630000,,,0,,O. Okongwu REBOUND (Off:3 Def:2),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,473.0,5.0,2.0,3.0,,,,,,,,,,,,,,,
475,PT11M00.00S,2022-04-09T01:53:58.4Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1626153,9.806176084099869,96.07843137254902,1610612737,91,89,2022-04-09T01:54:03Z,4640000,-230.0,40.0,1,left,MISS D. Wright 3PT,[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,23.38,Missed,,,,,,,,,,,,,,,,,,,
476,PT10M57.00S,2022-04-09T01:54:01.4Z,4,REGULAR,rebound,defensive,[],1629130,,,1610612748,91,89,2022-04-09T01:54:03Z,4650000,,,0,,D. Robinson REBOUND (Off:0 Def:1),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,475.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
477,PT10M49.00S,2022-04-09T01:54:09.7Z,4,REGULAR,turnover,lost ball,[],202710,,,1610612748,91,89,2022-04-09T01:54:13Z,4660000,,,0,,J. Butler lost ball TURNOVER (4 TO),"[202710, 203992]",1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,4.0,Bogdanovic,203992.0,,,,,,,,
478,PT10M49.00S,2022-04-09T01:54:09.7Z,4,REGULAR,steal,,[],203992,,,1610612737,91,89,2022-04-09T01:54:11Z,4670000,,,0,,B. Bogdanovic STEAL (2 STL),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT10M44.00S,2022-04-09T01:54:18.7Z,4,REGULAR,turnover,lost ball,[],1629631,,,1610612737,91,89,2022-04-09T01:54:32Z,4680000,,,0,,D. Hunter lost ball TURNOVER (2 TO),"[1629631, 1629639]",1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,2.0,Herro,1629639.0,,,,,,,,
480,PT10M44.00S,2022-04-09T01:54:18.7Z,4,REGULAR,steal,,[],1629639,,,1610612748,91,89,2022-04-09T01:54:29Z,4690000,,,0,,T. Herro STEAL (1 STL),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT10M44.00S,2022-04-09T01:54:40.8Z,4,REGULAR,turnover,basket-from-below,[],1629639,,,1610612748,91,89,2022-04-09T01:55:05Z,4700000,,,0,,T. Herro basket-from-below TURNOVER (1 TO),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,1.0,,,101284.0,,,,,,,
482,PT10M33.00S,2022-04-09T01:54:54.4Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1629631,7.440867279894875,72.54901960784314,1610612737,91,91,2022-04-09T01:55:09Z,4710000,-113.0,17.0,1,left,D. Hunter 11' fadeaway Jump Shot (2 PTS),[1629631],1610612737.0,ATL,fadeaway,,,Hunter,D. Hunter,,,,,11.4,Made,,,,,2.0,,,,,,,,,,,,,,
483,PT10M14.00S,2022-04-09T01:55:14.1Z,4,REGULAR,foul,personal,['2freethrow'],1630168,,,1610612748,91,91,2022-04-09T01:55:24Z,4720000,,,0,,O. Okongwu shooting personal FOUL (3 PF) (Butler 2 FT),"[1630168, 202710]",1610612737.0,ATL,shooting,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,101284.0,3.0,0.0,Butler,202710.0,,,
485,PT10M14.00S,2022-04-09T01:55:44.9Z,4,REGULAR,freethrow,1 of 2,[],202710,,,1610612748,92,91,2022-04-09T01:55:44Z,4740000,,,0,,J. Butler Free Throw 1 of 2 (18 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,Made,,,,,18.0,,,,,,,,,,,,,,
486,PT10M14.00S,2022-04-09T01:56:00.1Z,4,REGULAR,freethrow,2 of 2,[],202710,,,1610612748,93,91,2022-04-09T01:56:00Z,4750000,,,0,,J. Butler Free Throw 2 of 2 (19 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,Made,,,,,19.0,,,,,,,,,,,,,,
487,PT09M52.00S,2022-04-09T01:56:23.0Z,4,REGULAR,turnover,lost ball,[],1630168,,,1610612737,93,91,2022-04-09T02:10:05Z,4760000,,,0,,O. Okongwu lost ball TURNOVER (2 TO),"[1630168, 1629130]",1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,2.0,Robinson,1629130.0,,,,,,,,
488,PT09M52.00S,2022-04-09T01:56:23.0Z,4,REGULAR,steal,,[],1629130,,,1610612748,93,91,2022-04-09T02:10:05Z,4770000,,,0,,D. Robinson STEAL (1 STL),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT09M49.00S,2022-04-09T01:56:28.5Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612748,93,91,2022-04-09T01:56:28Z,4780000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT09M47.00S,2022-04-09T01:56:48.6Z,4,REGULAR,turnover,bad pass,[],1629130,,,1610612748,93,91,2022-04-09T01:56:52Z,4790000,,,0,,D. Robinson bad pass TURNOVER (1 TO),"[1629130, 1626153]",1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,1.0,Wright,1626153.0,,,,,,,,
491,PT09M47.00S,2022-04-09T01:56:48.6Z,4,REGULAR,steal,,[],1626153,,,1610612737,93,91,2022-04-09T01:56:50Z,4800000,,,0,,D. Wright STEAL (2 STL),[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT09M43.00S,2022-04-09T01:56:53.5Z,4,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",203992,27.808804204993432,19.607843137254903,1610612737,93,94,2022-04-09T01:59:13Z,4810000,152.0,209.0,1,left,B. Bogdanovic 25' 3PT running (20 PTS) (D. Wright 1 AST),"[203992, 1626153]",1610612737.0,ATL,running,,,Bogdanovic,B. Bogdanovic,,,,,25.83,Made,,,,,20.0,D. Wright,1626153.0,1.0,,,,,,,,,,,
494,PT09M23.00S,2022-04-09T01:57:14.4Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612748,93,94,2022-04-09T01:57:14Z,4830000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT09M17.00S,2022-04-09T01:57:33.7Z,4,REGULAR,2pt,Jump Shot,[],1629639,80.6340341655716,20.34313725490196,1610612748,93,94,2022-04-09T01:57:47Z,4840000,-148.0,130.0,1,right,MISS T. Herro 19' step back Shot,[1629639],1610612748.0,MIA,step back,,,Herro,T. Herro,,,,,19.69,Missed,,,,,,,,,,,,,,,,,,,
496,PT09M13.00S,2022-04-09T01:57:37.7Z,4,REGULAR,rebound,defensive,[],203992,,,1610612737,93,94,2022-04-09T01:57:47Z,4850000,,,0,,B. Bogdanovic REBOUND (Off:1 Def:5),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,495.0,6.0,5.0,1.0,,,,,,,,,,,,,,,
497,PT08M59.00S,2022-04-09T01:57:51.5Z,4,REGULAR,3pt,Jump Shot,[],203992,7.440867279894875,2.450980392156863,1610612737,93,97,2022-04-09T01:57:57Z,4860000,238.0,17.0,1,left,B. Bogdanovic 3PT  (23 PTS) (O. Okongwu 2 AST),"[203992, 1630168]",1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,23.83,Made,,,,,23.0,O. Okongwu,1630168.0,2.0,,,,,,,,,,,
499,PT08M50.00S,2022-04-09T01:58:04.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,93,97,2022-04-09T01:58:04Z,4880000,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT08M50.00S,2022-04-09T02:00:25.0Z,4,REGULAR,substitution,out,[],203473,,,1610612748,93,97,2022-04-09T02:00:50Z,4890000,,,0,,SUB out: D. Dedmon,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT08M50.00S,2022-04-09T02:00:25.0Z,4,REGULAR,substitution,in,[],1628389,,,1610612748,93,97,2022-04-09T02:00:50Z,4900000,,,0,,SUB in: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT08M36.00S,2022-04-09T02:01:22.2Z,4,REGULAR,3pt,Jump Shot,[],1629216,67.09921156373193,35.049019607843135,1610612748,93,97,2022-04-09T02:01:27Z,4910000,-75.0,257.0,1,right,MISS G. Vincent 26' 3PT,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,26.75,Missed,,,,,,,,,,,,,,,,,,,
503,PT08M34.00S,2022-04-09T02:01:24.2Z,4,REGULAR,rebound,defensive,[],203992,,,1610612737,93,97,2022-04-09T02:01:27Z,4920000,,,0,,B. Bogdanovic REBOUND (Off:1 Def:6),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,502.0,7.0,6.0,1.0,,,,,,,,,,,,,,,
504,PT08M10.00S,2022-04-09T02:01:48.9Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1630168,9.543363994743759,48.28431372549019,1610612737,93,99,2022-04-09T02:01:53Z,4930000,9.0,37.0,1,left,O. Okongwu Hook (4 PTS) (B. Bogdanovic 2 AST),"[1630168, 203992]",1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,3.82,Made,,,,,4.0,B. Bogdanovic,203992.0,2.0,,,,,,,,,,,
506,PT07M54.00S,2022-04-09T02:02:04.2Z,4,REGULAR,3pt,Jump Shot,[],1629130,68.9388961892247,28.921568627450984,1610612748,96,99,2022-04-09T02:13:40Z,4950000,-105.0,239.0,1,right,D. Robinson 26' 3PT pullup (8 PTS) (B. Adebayo 4 AST),"[1629130, 1628389]",1610612748.0,MIA,pullup,,,Robinson,D. Robinson,,,,,26.17,Made,,,,,8.0,B. Adebayo,1628389.0,4.0,,,,,,,,,,,
508,PT07M32.00S,2022-04-09T02:02:25.4Z,4,REGULAR,3pt,Jump Shot,[],1627789,9.674770039421814,3.431372549019608,1610612737,96,99,2022-04-09T02:02:31Z,4970000,233.0,38.0,1,left,MISS T. Luwawu-Cabarrot 3PT,[1627789],1610612737.0,ATL,,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,23.59,Missed,,,,,,,,,,,,,,,,,,,
509,PT07M29.00S,2022-04-09T02:02:28.4Z,4,REGULAR,rebound,defensive,[],1629216,,,1610612748,96,99,2022-04-09T02:02:31Z,4980000,,,0,,G. Vincent REBOUND (Off:0 Def:1),[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,508.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
510,PT07M27.00S,2022-04-09T02:02:33.2Z,4,REGULAR,turnover,out-of-bounds,[],1629216,,,1610612748,96,99,2022-04-09T02:02:39Z,4990000,,,0,,G. Vincent bad pass out-of-bounds TURNOVER (1 TO),[1629216],1610612748.0,MIA,bad pass,,,Vincent,G. Vincent,,,,,,,,,,,,,,,1.0,,,204059.0,,,,,,,
511,PT07M27.00S,2022-04-09T02:02:48.6Z,4,REGULAR,substitution,out,[],1629216,,,1610612737,96,99,2022-04-09T02:02:51Z,5000000,,,0,,SUB out: G. Vincent,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,
512,PT07M27.00S,2022-04-09T02:02:48.6Z,4,REGULAR,substitution,in,[],200768,,,1610612737,96,99,2022-04-09T02:02:51Z,5010000,,,0,,SUB in: K. Lowry,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT07M13.00S,2022-04-09T02:03:01.4Z,4,REGULAR,turnover,bad pass,[],1629631,,,1610612737,96,99,2022-04-09T02:03:11Z,5020000,,,0,,D. Hunter bad pass TURNOVER (3 TO),"[1629631, 1628389]",1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,3.0,Adebayo,1628389.0,,,,,,,,
514,PT07M13.00S,2022-04-09T02:03:01.4Z,4,REGULAR,steal,,[],1628389,,,1610612748,96,99,2022-04-09T02:03:03Z,5030000,,,0,,B. Adebayo STEAL (2 STL),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,
515,PT06M51.00S,2022-04-09T02:03:22.8Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628389,84.31340341655716,35.53921568627451,1610612748,96,99,2022-04-09T02:03:30Z,5040000,-72.0,95.0,1,right,MISS B. Adebayo 11' fadeaway Shot,[1628389],1610612748.0,MIA,fadeaway,,,Adebayo,B. Adebayo,,,,,11.94,Missed,,,,,,,,,,,,,,,,,,,
516,PT06M47.00S,2022-04-09T02:03:26.8Z,4,REGULAR,rebound,defensive,[],1630168,,,1610612737,96,99,2022-04-09T02:03:30Z,5050000,,,0,,O. Okongwu REBOUND (Off:3 Def:3),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,515.0,6.0,3.0,3.0,,,,,,,,,,,,,,,
517,PT06M37.00S,2022-04-09T02:03:40.0Z,4,REGULAR,foul,personal,[],202710,,,1610612737,96,99,2022-04-09T02:03:54Z,5060000,,,0,,J. Butler personal FOUL (2 PF),"[202710, 203992]",1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,204059.0,2.0,0.0,Bogdanovic,203992.0,,,
519,PT06M37.00S,2022-04-09T02:03:44.3Z,4,REGULAR,substitution,out,[],1627789,,,1610612737,96,99,2022-04-09T02:03:50Z,5080000,,,0,,SUB out: T. Luwawu-Cabarrot,[1627789],1610612737.0,ATL,,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT06M37.00S,2022-04-09T02:03:44.3Z,4,REGULAR,substitution,in,[],1628989,,,1610612737,96,99,2022-04-09T02:03:50Z,5090000,,,0,,SUB in: K. Huerter,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT06M25.00S,2022-04-09T02:04:11.8Z,4,REGULAR,2pt,Jump Shot,[],203992,23.209592641261498,19.11764705882353,1610612737,96,99,2022-04-09T02:04:15Z,5100000,154.0,166.0,1,left,MISS B. Bogdanovic 22' step back Shot,[203992],1610612737.0,ATL,step back,,,Bogdanovic,B. Bogdanovic,,,,,22.65,Missed,,,,,,,,,,,,,,,,,,,
522,PT06M23.00S,2022-04-09T02:04:13.8Z,4,REGULAR,rebound,defensive,[],200768,,,1610612748,96,99,2022-04-09T02:04:15Z,5110000,,,0,,K. Lowry REBOUND (Off:1 Def:2),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,521.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
523,PT06M22.00S,2022-04-09T02:04:16.3Z,4,REGULAR,foul,personal,['2freethrow'],1628989,,,1610612748,96,99,2022-04-09T02:04:46Z,5120000,,,0,,K. Huerter shooting personal FOUL (4 PF) (Adebayo 2 FT),"[1628989, 1628389]",1610612737.0,ATL,shooting,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,101284.0,4.0,0.0,Adebayo,1628389.0,,,
525,PT06M22.00S,2022-04-09T02:04:49.6Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1628389,,,1610612748,96,99,2022-04-09T02:04:49Z,5140000,,,0,,MISS B. Adebayo Free Throw 1 of 2,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,Missed,,,,,,,,,,,,,,,,,,,
526,PT06M22.00S,2022-04-09T02:04:49.6Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612748,96,99,2022-04-09T02:04:49Z,5150000,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,525.0,,,,,,,,,,,,,,,,,,
527,PT06M22.00S,2022-04-09T02:05:10.7Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1628389,,,1610612748,97,99,2022-04-09T02:05:10Z,5160000,,,0,,B. Adebayo Free Throw 2 of 2 (18 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,Made,,,,,18.0,,,,,,,,,,,,,,
528,PT05M58.00S,2022-04-09T02:05:36.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628989,9.411957950065702,62.254901960784316,1610612737,97,99,2022-04-09T02:05:42Z,5170000,-61.0,36.0,1,left,MISS K. Huerter 7' driving finger roll Layup,[1628989],1610612737.0,ATL,driving finger roll,,,Huerter,K. Huerter,,,,,7.11,Missed,,,,,,,,,,,,,,,,,,,
529,PT05M53.00S,2022-04-09T02:05:41.0Z,4,REGULAR,rebound,offensive,[],1630168,,,1610612737,97,99,2022-04-09T02:05:42Z,5180000,,,0,,O. Okongwu REBOUND (Off:4 Def:3),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,528.0,7.0,3.0,4.0,,,,,,,,,,,,,,,
530,PT05M53.00S,2022-04-09T02:05:40.5Z,4,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1630168,5.590000152587891,50.0,1610612737,97,101,2022-04-09T02:06:43Z,5190000,0.0,0.0,1,left,O. Okongwu tip DUNK (6 PTS),[1630168],1610612737.0,ATL,tip,,,Okongwu,O. Okongwu,,,,,0.0,Made,,,,,6.0,,,,,,,,,,,,,,
531,PT05M43.00S,2022-04-09T02:05:50.5Z,4,REGULAR,3pt,Jump Shot,[],1629639,70.51576872536137,14.215686274509803,1610612748,97,101,2022-04-09T02:05:56Z,5200000,-179.0,225.0,1,right,MISS T. Herro 28' 3PT,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,28.72,Missed,,,,,,,,,,,,,,,,,,,
